"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2558 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2559 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2559 (A-B)/A*100"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","72","47","52","26","0","5","0","0","100","89","100"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0","0","0","0","0","0","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","959","764","651","667","1,104","806","634","671","-15","-5","3","-1"
"11221  :  โรงพยาบาลทัพทัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","9","40","48","110","47","41","43","50","-422","-3","10","55"
"11223  :  โรงพยาบาลหนองฉาง","6","73","103","114","18","94","141","85","-200","-29","-37","25"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","0","0","0","0","0","0","0","0","0","0","0","0"
"11226  :  โรงพยาบาลลานสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","0","2","0","0","5","5","5","0","0","-150","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","703","1","428","492","1","0","0","0","100","100","100","100"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0","0","0","0","0","0","0","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","234","365","448","179","64","102","110","107","73","72","75","40"
"11230  :  โรงพยาบาลคลองลาน","0","0","0","0","4","2","1","0","0","0","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","87","91","18","1","0","0","1","1","100","100","94","0"
"11232  :  โรงพยาบาลคลองขลุง","0","0","0","0","102","0","0","235","0","0","0","0"
"11233  :  โรงพยาบาลพรานกระต่าย","0","0","0","0","0","0","0","0","0","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","27","21","53","38","41","45","41","40","-52","-114","23","-5"
"11236  :  โรงพยาบาลปางศิลาทอง","1","0","0","0","33","22","26","19","-3,200","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","0","0","0","0","0","0","0","0","0","0","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0","0","0","0","0","0","0","0","0","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","230","222","229","224","307","313","293","306","-33","-41","-28","-37"
"10723  :  โรงพยาบาลแม่สอด","107","264","226","255","264","251","215","288","-147","5","5","-13"
"11238  :  โรงพยาบาลบ้านตาก","34","23","16","26","36","27","14","13","-6","-17","13","50"
"11239  :  โรงพยาบาลสามเงา","48","45","23","20","49","20","23","31","-2","56","0","-55"
"11240  :  โรงพยาบาลแม่ระมาด","0","0","0","0","0","0","0","0","0","0","0","0"
"11241  :  โรงพยาบาลท่าสองยาง","16","20","7","8","8","2","2","2","50","90","71","75"
"11242  :  โรงพยาบาลพบพระ","30","17","23","23","43","16","14","21","-43","6","39","9"
"11243  :  โรงพยาบาลอุ้มผาง","9","6","2","9","8","7","7","2","11","-17","-250","78"
"27443  :  โรงพยาบาลวังเจ้า","2","2","2","0","0","0","0","0","100","100","100","0"
"10724  :  โรงพยาบาลสุโขทัย","168","144","134","128","112","99","113","115","33","31","16","10"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","1","0","0","0","0","0","0","0","100","0","0","0"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","42","35","18","15","52","24","13","14","-24","31","28","7"
"11245  :  โรงพยาบาลคีรีมาศ","0","0","0","0","0","0","0","0","0","0","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0","0","0","0","0","0","0","0","0","0"
"11247  :  โรงพยาบาลศรีสัชนาลัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11249  :  โรงพยาบาลศรีนคร","1","0","0","0","0","0","0","0","100","0","0","0"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","1","0","1","0","0","0","0","0","100","0","100"
"10676  :  โรงพยาบาลพุทธชินราช","333","351","359","329","353","348","315","386","-6","1","12","-17"
"11251  :  โรงพยาบาลชาติตระการ","0","0","0","0","0","0","0","0","0","0","0","0"
"11252  :  โรงพยาบาลบางระกำ","8","5","9","7","11","8","4","6","-38","-60","56","14"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","0","0","0","0","0","0","0","0","0","0","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","0","0","0","0","3","3","0","7","0","0","0","0"
"11256  :  โรงพยาบาลวังทอง","5","4","0","0","0","0","0","0","100","100","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","0","0","0","0","0","0","0","0","0","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0","0","0","0","0","0","0","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","12","9","13","11","9","16","25","53","25","-78","-92","-382"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","328","179","151","152","179","181","184","193","45","-1","-22","-27"
"11258  :  โรงพยาบาลวังทรายพูน","0","0","0","0","0","0","0","9","0","0","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","5","2","3","24","8","23","64","51","-60","-1,050","-2,033","-113"
"11260  :  โรงพยาบาลบางมูลนาก","51","78","124","107","298","156","90","138","-484","-100","27","-29"
"11261  :  โรงพยาบาลโพทะเล","2","6","15","5","8","10","60","3","-300","-67","-300","40"
"11262  :  โรงพยาบาลสามง่าม","17","98","231","43","92","74","54","57","-441","24","77","-33"
"11263  :  โรงพยาบาลทับคล้อ","0","1","0","2","0","1","1","0","0","0","0","100"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","447","557","434","393","382","866","450","451","15","-55","-4","-15"
"11631  :  โรงพยาบาลวชิรบารมี","0","0","0","0","0","0","0","0","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0","0","0","0","0","0","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0","0","0","0","0","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","9","4","2","0","2","7","0","8","78","-75","100","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","20","16","31","35","30","391","469","245","-50","-2,344","-1,413","-600"
"11264  :  โรงพยาบาลชนแดน","97","0","0","0","0","0","0","0","100","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","69","74","249","369","426","412","399","412","-517","-457","-60","-12"
"11266  :  โรงพยาบาลวิเชียรบุรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11267  :  โรงพยาบาลศรีเทพ","18","0","0","0","0","0","0","0","100","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","65","0","0","0","0","0","0","0","100","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","7","10","16","15","13","18","17","15","-86","-80","-6","0"
"11271  :  โรงพยาบาลวังโป่ง","1","1","0","2","0","0","0","0","100","100","0","100"
"11272  :  โรงพยาบาลเขาค้อ","58","72","68","70","64","65","62","43","-10","10","9","39"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","1","1","0","0","0","0","0","0","100","100","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0","494","494","411","7","0","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","153","184","0","0","0","113","80","125","100","39","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","659","872","768","782","6","268","624","5","99","69","19","99"
"10730  :  โรงพยาบาลโพธาราม","377","398","388","299","401","393","10","8","-6","1","97","97"
"11273  :  โรงพยาบาลสวนผึ้ง","49","65","77","80","0","7","1","1","100","89","99","99"
"11274  :  โรงพยาบาลบางแพ","11","5","17","23","1","2","10","0","91","60","41","100"
"11275  :  โรงพยาบาลเจ็ดเสมียน","57","72","39","65","57","69","65","6","0","4","-67","91"
"11276  :  โรงพยาบาลปากท่อ","105","91","103","97","2","44","46","136","98","52","55","-40"
"11277  :  โรงพยาบาลวัดเพลง","40","42","41","42","31","32","29","3","23","24","29","93"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","12","2","6","10","3","8","7","0","75","-300","-17","100"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0","0","0","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1","1","3","0","1","0","0","0","0","100","100","0"
"28858  :  โรงพยาบาลบ้านคา","8","10","0","0","0","0","0","0","100","100","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","258","1","2","1","8","1","0","2","97","0","100","-100"
"10732  :  โรงพยาบาลมะการักษ์","1","0","0","0","0","0","2","6","100","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","1","28","38","42","6","2","0","0","-500","93","100","100"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","0","0","0","0","1","2","0","0","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0","0","0","0","0","0","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","0","0","2","0","0","0","0","0","0","0","100","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","172","68","172","199","208","197","161","155","-21","-190","6","22"
"11283  :  โรงพยาบาลทองผาภูมิ","54","48","41","46","53","66","56","51","2","-38","-37","-11"
"11284  :  โรงพยาบาลสังขละบุรี","24","14","16","0","0","0","1","1","100","100","94","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","30","0","0","0","0","0","0","0","100","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","79","60","81","57","4","0","0","0","95","100","100","100"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","43","37","26","14","4","0","3","0","91","100","88","100"
"11288  :  โรงพยาบาลสถานพระบารมี","8","46","26","29","2","0","0","1","75","100","100","97"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","12","44","10","0","0","0","0","0","100","100","100"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","17","43","25","0","0","0","0","0","100","100","100"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","562","603","441","331","393","306","157","156","30","49","64","53"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","523","595","370","290","508","619","673","628","3","-4","-82","-117"
"11289  :  โรงพยาบาลเดิมบางนางบวช","356","375","370","345","345","365","323","346","3","3","13","-0"
"11290  :  โรงพยาบาลด่านช้าง","0","0","363","365","374","370","361","358","0","0","1","2"
"11291  :  โรงพยาบาลบางปลาม้า","87","103","123","85","268","283","264","290","-208","-175","-115","-241"
"11292  :  โรงพยาบาลศรีประจันต์","105","0","0","0","257","263","268","251","-145","0","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","205","211","215","205","241","234","220","209","-18","-11","-2","-2"
"11295  :  โรงพยาบาลอู่ทอง","428","414","325","328","452","434","338","315","-6","-5","-4","4"
"11296  :  โรงพยาบาลหนองหญ้าไซ","3","1","0","1","2","1","2","0","33","0","0","100"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","571","11","0","0","0","13","0","0","100","-18","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","209","202","175","178","211","164","184","147","-1","19","-5","17"
"11298  :  โรงพยาบาลนครชัยศรี","172","238","182","166","217","213","209","227","-26","11","-15","-37"
"11299  :  โรงพยาบาลห้วยพลู","123","0","0","0","311","340","313","324","-153","0","0","0"
"11300  :  โรงพยาบาลดอนตูม","70","0","0","0","224","324","225","369","-220","0","0","0"
"11301  :  โรงพยาบาลบางเลน","375","17","0","0","383","350","34","57","-2","-1,959","0","0"
"11302  :  โรงพยาบาลสามพราน","893","379","1,260","1,224","1,287","1,331","1,302","1,383","-44","-251","-3","-13"
"11303  :  โรงพยาบาลพุทธมณฑล","77","210","198","224","259","278","180","178","-236","-32","9","21"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","3","4","0","0","8","3","9","5","-167","25","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","76","54","89","93","80","112","101","101","-5","-107","-13","-9"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0","0","0","0","156","223","0","0","0","0"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","752","819","760","780","785","785","700","661","-4","4","8","15"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","1","6","1","0","0","0","1","5","100","100","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","471","245","232","227","448","200","140","164","5","18","40","28"
"11306  :  โรงพยาบาลนภาลัย","0","0","6","0","0","0","10","42","0","0","-67","0"
"11307  :  โรงพยาบาลอัมพวา","3","1","2","3","4","2","1","3","-33","-100","50","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","0","0","0","0","0","0","128","132","0","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","60","60","46","58","54","52","51","53","10","13","-11","9"
"11310  :  โรงพยาบาลชะอำ","194","207","198","206","195","211","203","219","-1","-2","-3","-6"
"11311  :  โรงพยาบาลท่ายาง","127","90","83","89","56","32","45","50","56","64","46","44"
"11312  :  โรงพยาบาลบ้านลาด","39","0","91","164","178","154","164","159","-356","0","-80","3"
"11313  :  โรงพยาบาลบ้านแหลม","162","55","4","4","3","4","6","6","98","93","-50","-50"
"11314  :  โรงพยาบาลแก่งกระจาน","29","28","39","14","65","71","18","60","-124","-154","54","-329"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","267","212","202","188","222","237","206","211","17","-12","-2","-12"
"11316  :  โรงพยาบาลทับสะแก","0","0","0","0","0","0","1","2","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","14","12","16","10","14","6","7","7","0","50","56","30"
"11318  :  โรงพยาบาลบางสะพานน้อย","153","163","146","158","164","182","171","166","-7","-12","-17","-5"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","112","136","78","58","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","36","84","60","78","222","88","95","101","-517","-5","-58","-29"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","79","67","62","50","88","67","75","65","-11","0","-21","-30"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","32","0","0","0","0","0","0","0","100","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","0","0","0","0","0","0","0","0","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0","0","0","0","0","0","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","21","0","0","0","0","0","0","0","100"
"11331  :  โรงพยาบาลนาบอน","0","2","0","0","0","0","0","0","0","100","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","213","152","63","92","178","103","70","81","16","32","-11","12"
"11334  :  โรงพยาบาลร่อนพิบูลย์","11","3","6","0","0","0","0","0","100","100","100","0"
"11335  :  โรงพยาบาลสิชล","3","3","2","114","191","199","179","234","-6,267","-6,533","-8,850","-105"
"11336  :  โรงพยาบาลขนอม","0","0","0","0","0","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","125","0","0","0","0","0","0","0","100","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","31","21","0","17","20","9","3","6","35","57","0","65"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","53","0","0","0","0","0","0","0","100","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","5","0","0","0","0","0","0","0","100","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","72","0","7","9","94","0","1","43","-31","0","86","-378"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","71","62","14","3","34","27","9","24","52","56","36","-700"
"11341  :  โรงพยาบาลเกาะลันตา","22","10","0","0","0","0","0","0","100","100","0","0"
"11342  :  โรงพยาบาลคลองท่อม","4","0","0","0","0","0","0","0","100","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","16","11","18","7","7","8","11","5","56","27","39","29"
"11344  :  โรงพยาบาลปลายพระยา","19","17","26","22","38","29","44","34","-100","-71","-69","-55"
"11345  :  โรงพยาบาลลำทับ","1","0","0","0","0","0","0","0","100","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","134","152","134","128","134","158","153","172","0","-4","-14","-34"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","0","1","0","0","1","0","0","0","0","100"
"10740  :  โรงพยาบาลตะกั่วป่า","135","74","67","129","209","77","78","82","-55","-4","-16","36"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","0","0","0","2","1","1","0","0","0","0","0"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","3","2","3","3","6","0","1","0","-100","100","67"
"11353  :  โรงพยาบาลทับปุด","1","1","2","2","1","0","1","0","0","100","50","100"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","19","17","24","16","14","9","16","13","26","47","33","19"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","1","2","0","1","1","0","0","2","0","100","0","-100"
"11356  :  โรงพยาบาลถลาง","0","0","0","1","0","0","0","0","0","0","0","100"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0","0","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","12","16","21","29","20","19","20","20","-67","-19","5","31"
"10742  :  โรงพยาบาลเกาะสมุย","0","0","0","0","0","0","68","26","0","0","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","0","1","2","0","0","1","0","0","0","0","100","0"
"11360  :  โรงพยาบาลไชยา","0","0","0","0","0","0","0","0","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","0","2","0","0","0","0","0","0","0","100","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","1","0","6","1","4","4","1","1","-300","0","83","0"
"11363  :  โรงพยาบาลบ้านตาขุน","0","0","0","0","0","0","0","0","0","0","0","0"
"11364  :  โรงพยาบาลพนม","0","0","0","0","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0","0","0","1","1","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","0","0","0","0","0","0","0","0","0","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","0","0","0","0","0","0","0","0","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1","2","2","0","0","1","2","1","100","50","0","0"
"11654  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","0","0","0","0","0","0","0","4","0","0","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","2","1","0","0","0","0","0","0","100","100","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","2","0","0","0","0","0","0","0","100","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","8","6","7","7","9","15","12","18","-13","-150","-71","-157"
"11372  :  โรงพยาบาลกะเปอร์","3","5","3","4","2","4","6","1","33","20","-100","75"
"11373  :  โรงพยาบาลกระบุรี","99","121","92","96","100","110","115","104","-1","9","-25","-8"
"11374  :  โรงพยาบาลสุขสำราญ","21","20","18","19","20","35","32","37","5","-75","-78","-95"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","426","409","400","424","412","330","166","347","3","19","59","18"
"11375  :  โรงพยาบาลปากน้ำชุมพร","7","8","1","4","3","0","0","0","57","100","100","100"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","0","0","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0","0","0","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","0","0","0","0","0","0","2","4","0","0","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11381  :  โรงพยาบาลละแม","43","10","4","3","28","10","2","9","35","0","50","-200"
"11382  :  โรงพยาบาลพะโต๊ะ","37","21","11","7","41","27","7","18","-11","-29","36","-157"
"11383  :  โรงพยาบาลสวี","0","0","0","0","0","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0","0","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"10745  :  โรงพยาบาลสงขลา","38","15","11","15","14","17","21","12","63","-13","-91","20"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0","0","0","0","2","0","0","0","0"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0","1","0","0","0","0","0","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0","3","2","3","1","0","0","0","0"
"11390  :  โรงพยาบาลเทพา","0","0","0","0","0","0","0","0","0","0","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","11","4","4","4","6","5","6","8","45","-25","-50","-100"
"11392  :  โรงพยาบาลระโนด","8","4","0","0","5","3","4","9","38","25","0","0"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0","0","0","1","0","0","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","7","1","6","5","6","3","7","5","14","-200","-17","0"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0","0","0","2","0","0","0","0","0"
