"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"16510 Coagulation disorders, no CC","12","32","2.67","193,206.00","16,100.50","6.4320","0.5360","2","0.5039"
"16511 Coagulation disorders, w mild CC","8","13","1.63","134,496.00","19,213.71","9.2864","1.1608","3","1.1057"
"16512 Coagulation disorders, w mod CC","12","83","6.92","690,435.64","57,536.30","36.5512","3.0459","3","3.5754"
"16513 Coagulation disorders, w severe CC","9","15","1.67","65,877.00","7,319.67","9.4917","1.0546","2","1.0205"
"16514 Coagulation disorders, w catas CC","15","122","8.13","801,286.70","53,419.11","20.6737","1.3782","2","1.4551"
"16520 Reticuloendothelial and immuno disorders, no CC","40","130","3.25","718,728.01","17,968.20","31.7310","0.7933","11","0.7634"
"16521 Reticuloendothelial and immuno disorders, w mild CC","18","88","4.89","765,380.35","42,521.13","40.4810","2.2489","6","2.1515"
"16522 Reticuloendothelial and immuno disorders, w mod CC","3","41","13.67","123,021.50","41,007.17","7.6921","2.5640","0","0.0000"
"16523 Reticuloendothelial and immuno disorders, w severe CC","6","32","5.33","165,293.25","27,548.88","9.6468","1.6078","2","1.5886"
"16524 Reticuloendothelial and immuno disorders, w catas CC","24","171","7.13","1,463,202.56","60,966.77","102.7904","4.2829","6","4.3379"
"16530 Red blood cell disorders w blood transfusion, no CC","15","42","2.80","174,168.35","11,611.22","5.2759","0.3517","2","0.3621"
"16531 Red blood cell disorders w blood transfusion, w mild CC","16","74","4.63","315,792.30","19,737.02","10.5754","0.6610","2","0.5557"
"16532 Red blood cell disorders w blood transfusion, w mod CC","20","118","5.90","475,619.10","23,780.96","26.9222","1.3461","8","1.1349"
"16533 Red blood cell disorders w blood transfusion, w severe CC","47","420","8.94","2,528,366.04","53,795.02","88.0269","1.8729","10","1.9962"
"16534 Red blood cell disorders w blood transfusion, w catas CC","65","558","8.58","4,422,358.79","68,036.29","212.8606","3.2748","16","3.7227"
"16541 Coagulation disorders w coag fact transfusion, w mild CC","1","1","1.00","22,465.75","22,465.75","6.9078","6.9078","1","6.9078"
"16544 Coagulation disorders w coag fact transfusion, w catas CC","2","22","11.00","233,014.25","116,507.13","17.9467","8.9734","1","8.8827"
"16551 Coagulation disorders w blood transfusion, w mild CC","6","24","4.00","172,387.75","28,731.29","10.8425","1.8071","3","1.7796"
"16552 Coagulation disorders w blood transfusion, w mod CC","26","220","8.46","1,760,320.31","70,412.81","110.1689","4.2373","10","3.8884"
"16553 Coagulation disorders w blood transfusion, w severe CC","10","110","11.00","731,752.30","73,175.23","20.6905","2.0691","4","2.1321"
"16554 Coagulation disorders w blood transfusion, w catas CC","39","347","8.90","3,319,433.28","85,113.67","184.6776","4.7353","9","4.7708"
"16560 Reticuloendothelial and immunity dis w blood transfusion, no CC","18","243","13.50","1,674,611.78","93,033.99","40.3522","2.2418","7","2.1857"
"16561 Reticuloendothelial and immunity dis w blood transfusion, w mild CC","27","291","10.78","2,437,662.35","93,756.24","125.1617","4.6356","4","4.5636"
"16562 Reticuloendothelial and immunity dis w blood transfusion, w mod CC","38","457","12.03","3,914,329.79","103,008.68","245.8177","6.4689","17","6.6219"
"16563 Reticuloendothelial and immunity dis w blood transfusion, w severe CC","12","109","9.08","536,224.75","44,685.40","42.7714","3.5643","4","3.5852"
"16564 Reticuloendothelial and immunity dis w blood transfusion, w catas CC","52","528","10.15","4,313,909.88","86,278.20","248.2084","4.7732","14","4.7811"
"17013 Lymphoma and leukemia w major OR procedure, w mild to sev CC","3","125","41.67","528,954.65","176,318.22","19.1480","6.3827","0","0.0000"
"17014 Lymphoma and leukemia w major OR procedure, w catas CC","9","210","23.33","2,761,241.96","306,804.66","89.8820","9.9869","3","9.9877"
"17023 Other neoplastic disorders w major OR procedure, w mild to sev CC","1","6","6.00","88,095.00","88,095.00","5.7010","5.7010","0","0.0000"
"17024 Other neoplastic disorders w major OR procedure, w catas CC","3","108","36.00","1,034,576.97","344,858.99","19.4022","6.4674","1","6.4674"
"17032 Lymphoma and leukemia w other OR procedure, w mild to mod CC","2","45","22.50","227,244.75","113,622.38","5.8092","2.9046","0","0.0000"
"17033 Lymphoma and leukemia w other OR procedure, w severe CC","1","2","2.00","12,851.65","12,851.65","5.2678","5.2678","1","5.2678"
"17034 Lymphoma and leukemia w other OR procedure, w catas CC","33","677","20.52","4,465,357.85","135,313.87","318.9285","9.6645","12","9.6645"
"17042 Other neoplastic disorders w other OR procedure, w mild to mod CC","1","5","5.00","46,415.00","46,415.00","2.3202","2.3202","0","0.0000"
"17043 Other neoplastic disorders w other OR procedure, w severe CC","1","47","47.00","115,700.00","115,700.00","3.6108","3.6108","0","0.0000"
"17044 Other neoplastic disorders w other OR procedure, w catas CC","3","46","15.33","267,125.00","89,041.67","18.5919","6.1973","0","0.0000"
"17059 Trach for myeloproliferative dis w mech vent 96+ hr, w or wo CC","7","479","68.43","3,484,056.75","497,722.39","198.4430","28.3490","0","0.0000"
"17069 Trach for myeloproliferative disorders, w or wo CC","3","66","22.00","429,274.25","143,091.42","78.9759","26.3253","0","0.0000"
"17500 Acute leukemia, no CC","32","85","2.66","473,726.25","15,790.88","23.4906","0.7341","12","0.7169"
"17501 Acute leukemia, w mild CC","8","19","2.38","95,351.25","11,918.91","11.8629","1.4829","2","1.4002"
"17502 Acute leukemia, w mod CC","3","9","3.00","33,792.25","11,264.08","3.6824","1.2275","0","0.0000"
"17503 Acute leukemia, w severe CC","12","63","5.25","351,667.50","29,305.63","28.4758","2.3730","2","2.3395"
"17504 Acute leukemia, w catas CC","9","36","4.00","208,362.95","23,151.44","46.8081","5.2009","3","5.2721"
"17510 Lymphoma & non-acute leukemia, no CC","78","243","3.12","753,113.00","9,909.38","44.3001","0.5679","4","0.5960"
"17511 Lymphoma & non-acute leukemia, w mild CC","94","525","5.59","2,145,730.45","22,826.92","147.8382","1.5727","12","1.7839"
"17512 Lymphoma & non-acute leukemia, w mod CC","18","145","8.06","564,266.55","31,348.14","44.9631","2.4979","2","2.2166"
"17513 Lymphoma & non-acute leukemia, w severe CC","50","273","5.46","1,080,691.86","21,613.84","103.0628","2.0613","13","2.0746"
"17514 Lymphoma & non-acute leukemia, w catas CC","36","282","7.83","1,161,796.15","33,194.18","152.3233","4.2312","8","4.1909"
"17520 Other Neoplastic disorders, no CC","18","59","3.28","120,461.75","7,085.99","14.7461","0.8192","1","1.0552"
"17522 Other Neoplastic disorders, w mild to mod CC","3","9","3.00","28,820.75","9,606.92","2.5122","0.8374","0","0.0000"
"17523 Other Neoplastic disorders, w severe CC","7","42","6.00","129,735.74","18,533.68","8.2675","1.1811","1","1.1930"
"17524 Other Neoplastic disorders, w catas CC","10","66","6.60","262,485.63","26,248.56","24.6596","2.4660","2","2.4709"
"17570 Acute leukemia with chemotherapy, no CC","5","124","24.80","921,561.00","184,312.20","9.3878","1.8776","1","3.2450"
"17571 Acute leukemia with chemotherapy, w mild CC","5","100","20.00","631,281.25","126,256.25","22.4621","4.4924","1","4.7782"
"17572 Acute leukemia with chemotherapy, w mod CC","19","383","20.16","3,290,645.59","173,191.87","151.6335","7.9807","4","7.8272"
"17573 Acute leukemia with chemotherapy, w severe CC","73","1,853","25.38","16,157,339.70","221,333.42","1,108.1798","15.1805","25","14.9583"
"17574 Acute leukemia with chemotherapy, w catas CC","59","1,468","24.88","11,712,915.48","198,523.99","628.8760","10.6589","13","10.6580"
"17590 Acute leukemia with diag proc, no CC","8","65","8.13","345,445.11","49,349.30","17.9377","2.2422","3","2.3355"
"17591 Acute leukemia with diag proc, w mild CC","68","904","13.29","7,910,026.70","119,848.89","387.6913","5.7013","25","5.6205"
"17592 Acute leukemia with diag proc, w mod CC","6","144","24.00","1,964,369.57","327,394.93","46.5937","7.7656","2","7.9493"
"17593 Acute leukemia with diag proc, w severe CC","6","64","10.67","436,131.69","72,688.62","29.2703","4.8784","2","4.8681"
"17594 Acute leukemia with diag proc, w catas CC","60","967","16.12","9,565,427.29","159,423.79","446.6405","7.4440","23","7.3906"
"17600 Acute leukemia with blood transfusion, no CC","42","316","7.52","1,804,145.10","42,955.84","69.7613","1.6610","12","1.6600"
"17602 Acute leukemia with blood transfusion, w mild to mod CC","12","170","14.17","1,211,654.02","100,971.17","65.1075","5.4256","2","4.5601"
"17603 Acute leukemia with blood transfusion, w severe CC","18","161","8.94","737,573.70","40,976.32","72.0904","4.0050","4","4.1253"
"17604 Acute leukemia with blood transfusion, w catas CC","61","433","7.10","3,482,581.37","57,091.50","362.9025","5.9492","10","5.9873"
"17613 L'ma & non-acute leukemia w chemo- and radiother, w severe CC","2","86","43.00","338,393.22","169,196.61","18.9572","9.4786","0","0.0000"
"17620 Lymphoma & non-acute leukemia w chemotherapy, no CC","6","53","8.83","170,140.00","28,356.67","17.8277","2.9713","1","2.8571"
"17622 Lymphoma & non-acute leukemia w chemotherapy, w mod CC","43","1,008","23.44","6,553,838.92","152,414.86","260.8814","6.0670","13","6.0450"
"17623 Lymphoma & non-acute leukemia w chemotherapy, w severe CC","6","75","12.50","285,948.00","47,658.00","38.0533","6.3422","1","6.2692"
"17624 Lymphoma & non-acute leukemia w chemotherapy, w catas CC","29","557","19.21","3,743,052.43","133,680.44","256.0662","8.8299","12","8.8499"
"17640 Lymphoma & non-acute leukemia w diag proc, no CC","26","262","10.08","1,465,747.15","56,374.89","61.3540","2.3598","3","2.1884"
"17641 Lymphoma & non-acute leukemia w diag proc, w mild CC","43","562","13.07","4,121,813.47","95,856.13","193.3693","4.4970","12","4.8398"
"17642 Lymphoma & non-acute leukemia w diag proc, w mod CC","53","792","14.94","14,828,395.73","279,781.05","399.5955","7.5395","19","7.8454"
"17643 Lymphoma & non-acute leukemia w diag proc, w severe CC","15","108","7.20","518,169.16","34,544.61","41.3641","2.7576","2","2.7658"
"17644 Lymphoma & non-acute leukemia w diag proc, w catas CC","111","1,524","13.73","9,926,686.25","91,070.52","630.2929","5.6783","26","5.6494"
"17650 Lymphoma & non-acute leukemia w blood transfus, no CC","38","345","9.08","1,107,728.64","29,938.61","38.6330","1.0167","3","0.7757"
"17651 Lymphoma & non-acute leukemia w blood transfus, w mild CC","15","101","6.73","410,498.05","27,366.54","29.6274","1.9752","0","0.0000"
"17652 Lymphoma & non-acute leukemia w blood transfus, w mod CC","23","232","10.09","1,076,691.50","46,812.67","72.9763","3.1729","4","2.7516"
"17653 Lymphoma & non-acute leukemia w blood transfus, w severe CC","75","915","12.20","5,746,556.76","76,620.76","362.6758","4.8357","17","4.5836"
"17654 Lymphoma & non-acute leukemia w blood transfus, w catas CC","84","971","11.56","6,008,735.38","73,277.26","448.3609","5.3376","15","5.3050"
"17670 Other neoplastic dis with chemotherapy, no CC","1","46","46.00","277,715.00","277,715.00","3.5610","3.5610","0","0.0000"
"17674 Other neoplastic dis with chemotherapy, w sev to cat CC","1","7","7.00","7,562.50","7,562.50","5.0169","5.0169","0","0.0000"
"17690 Other neoplastic dis with diag proc, no CC","8","170","21.25","491,803.00","61,475.38","15.7197","1.9650","1","1.3456"
"17692 Other neoplastic dis with diag proc, w mild to mod CC","1","6","6.00","32,856.00","32,856.00","1.8370","1.8370","0","0.0000"
"17693 Other neoplastic dis with diag proc, w severe CC","2","13","6.50","54,239.00","27,119.50","6.2724","3.1362","0","0.0000"
"17694 Other neoplastic dis with diag proc, w catas CC","9","174","19.33","932,375.00","103,597.22","45.4439","5.0493","3","4.9875"
"17700 Other neoplastic dis with blood transfusion, no CC","3","13","4.33","35,211.90","11,737.30","3.1294","1.0431","0","0.0000"
"17703 Other neoplastic dis with blood transfusion, w severe CC","3","20","6.67","58,179.75","19,393.25","5.2680","1.7560","0","0.0000"
"17704 Other neoplastic dis with blood transfusion, w catas CC","7","49","7.00","201,971.75","28,853.11","27.6310","3.9473","1","3.9301"
"18020 OR proc level 2 for infectious and parasitic diseases, no CC","1","3","3.00","19,365.25","19,365.25","0.8430","0.8430","0","0.0000"
"18024 OR proc level 2 for infectious and parasitic diseases, w catas CC","3","33","11.00","187,610.00","62,536.67","11.5605","3.8535","0","0.0000"
"18032 OR proc level 3 for infectious and parasitic diseases, w mild to mod CC","2","40","20.00","239,542.75","119,771.38","11.6481","5.8240","1","3.5591"
"18034 OR proc level 3 for infectious and parasitic diseases, w catas CC","10","134","13.40","987,780.63","98,778.06","53.8422","5.3842","0","0.0000"
"18042 OR proc level 4 for infectious and parasitic diseases, w mild to mod CC","2","13","6.50","44,287.25","22,143.63","6.0160","3.0080","0","0.0000"
"18043 OR proc level 4 for infectious and parasitic diseases, w severe CC","12","84","7.00","448,074.32","37,339.53","44.1921","3.6827","2","3.6361"
"18044 OR proc level 4 for infectious and parasitic diseases, w catas CC","72","1,376","19.11","7,246,243.73","102,059.77","502.0283","6.9726","23","6.9869"
"18053 OR proc level 5 for infectious and parasitic diseases, w severe CC","4","60","15.00","366,959.00","91,739.75","34.4800","8.6200","2","8.6200"
"18054 OR proc level 5 for infectious and parasitic diseases, w catas CC","16","463","28.94","2,110,016.04","131,876.00","148.8689","9.3043","3","9.3116"
"18064 OR proc level 6 for infectious and parasitic diseases, w mild to cat CC","15","134","8.93","2,026,807.10","135,120.47","159.9560","10.6637","6","10.6994"
"18089 Trach for infectious diseases w mech vent 96+ hr, w mild to cat CC","20","1,095","54.75","7,982,523.98","399,126.20","606.2780","30.3139","3","30.3139"
"18099 Trach for infectious diseases, w or wo CC","2","73","36.50","567,842.25","283,921.13","57.5898","28.7949","1","28.7949"
"18500 Septicemia, adult, not transferred, no CC","770","2,288","2.97","11,084,147.78","14,680.99","570.6935","0.7412","132","0.7386"
"18501 Septicemia, adult, not transferred, w mild CC","993","4,442","4.47","26,482,611.13","27,050.68","2,009.2182","2.0234","248","1.9951"
"18502 Septicemia, adult, not transferred, w mod CC","350","2,082","5.95","14,541,718.48","41,666.82","1,153.1662","3.2948","86","3.8400"
"18503 Septicemia, adult, not transferred, w severe CC","777","4,397","5.66","25,094,512.66","32,463.79","1,873.4516","2.4111","142","2.7803"
"18504 Septicemia, adult, not transferred, w catas CC","1,315","9,905","7.53","72,351,478.86","55,145.94","5,065.3758","3.8520","324","3.8833"
"18510 Septicemia, child, no CC","4","4","1.00","24,397.00","6,099.25","1.4164","0.3541","1","0.3535"
"18511 Septicemia, child, w mild CC","14","19","1.36","118,428.50","9,869.04","9.7792","0.6985","3","0.6941"
"18512 Septicemia, child, w mod CC","13","28","2.15","298,219.69","24,851.64","21.8480","1.6806","7","1.9292"
"18513 Septicemia, child, w severe CC","17","76","4.47","822,048.45","48,355.79","58.7369","3.4551","9","3.6523"
"18514 Septicemia, child, w catas CC","20","149","7.45","1,291,188.85","71,732.71","50.6692","2.5335","9","2.5782"
"18520 Postop and post-traumatic infections, elderly, no CC","18","57","3.17","282,853.50","16,638.44","14.8178","0.8232","2","0.8558"
"18522 Postop and post-traumatic infections, elderly, w mild to mod CC","22","371","16.86","1,209,060.10","54,957.28","52.1542","2.3706","2","2.3892"
"18523 Postop and post-traumatic infections, elderly, w severe CC","40","444","11.10","2,144,564.30","54,988.83","124.2455","3.1061","12","3.9995"
"18524 Postop and post-traumatic infections, elderly, w catas CC","27","361","13.37","2,067,863.23","76,587.53","84.4226","3.1268","6","3.0836"
"18530 Postop and post-traumatic infections, not elderly, no CC","1","8","8.00","12,715.00","12,715.00","0.7324","0.7324","0","0.0000"
"18532 Postop and post-traumatic infections, not elderly, w mild to mod CC","10","36","3.60","138,725.81","15,413.98","11.8487","1.1849","1","0.7010"
"18533 Postop and post-traumatic infections, not elderly, w severe CC","15","120","8.00","643,998.75","42,933.25","44.0460","2.9364","5","3.4057"
"18534 Postop and post-traumatic infections, not elderly, w catas CC","5","28","5.60","149,490.25","29,898.05","16.4750","3.2950","1","3.3554"
"18542 Malaria, adult, w mild to mod CC","1","1","1.00","6,000.00","6,000.00","2.4455","2.4455","1","2.4455"
"18544 Malaria, adult, w catas CC","1","5","5.00","58,127.00","58,127.00","2.8712","2.8712","0","0.0000"
"18560 Dengue, adult, no CC","1","2","2.00","20,988.87","20,988.87","0.4477","0.4477","0","0.0000"
"18561 Dengue, adult, w mild CC","1","22","22.00","104,152.00","104,152.00","1.9368","1.9368","0","0.0000"
"18562 Dengue, adult, w mod CC","16","109","6.81","1,997,273.95","124,829.62","38.8107","2.4257","7","2.3715"
"18563 Dengue, adult, w severe CC","3","8","2.67","48,866.50","16,288.83","1.8919","0.6306","2","0.6457"
"18564 Dengue, adult, w catas CC","19","112","5.89","1,660,431.31","87,391.12","30.5316","1.6069","8","1.5992"
"18570 Dengue, child, no CC","3","8","2.67","80,689.18","26,896.39","1.0930","0.3643","1","0.3527"
"18571 Dengue, child, w mild CC","1","3","3.00","93,492.75","93,492.75","1.2948","1.2948","0","0.0000"
"18572 Dengue, child, w mod CC","2","6","3.00","138,262.60","69,131.30","7.5499","3.7750","2","3.7750"
"18574 Dengue, child, w catas CC","1","1","1.00","61,818.00","61,818.00","1.9696","1.9696","0","0.0000"
"18580 Fever of unknow origin, adult, no CC","71","402","5.66","1,299,742.68","18,567.75","37.7466","0.5316","11","0.5001"
"18581 Fever of unknow origin, adult, w mild CC","35","207","5.91","867,763.95","25,522.47","33.6687","0.9620","8","0.9709"
"18582 Fever of unknow origin, adult, w mod CC","39","209","5.36","1,097,432.47","28,139.29","56.5785","1.4507","12","1.5732"
"18583 Fever of unknow origin, adult, w severe CC","53","384","7.25","1,660,333.50","31,929.49","95.0472","1.7933","12","2.3308"
"18584 Fever of unknow origin, adult, w catas CC","37","303","8.19","1,598,872.04","44,413.11","52.0004","1.4054","7","1.4146"
"18590 Fever of unknow origin, child, no CC","1","1","1.00","2,848.50","2,848.50","0.3065","0.3065","0","0.0000"
"18594 Fever of unknow origin, child, w sev to cat CC","2","3","1.50","49,009.48","24,504.74","1.1217","0.5609","0","0.0000"
"18600 Viral illness except dengue, adult, no CC","3","16","5.33","50,759.84","16,919.95","0.9659","0.3220","0","0.0000"
"18601 Viral illness except dengue, adult, w mild CC","4","21","5.25","176,485.65","44,121.41","5.0736","1.2684","1","1.2976"
"18602 Viral illness except dengue, adult, w mod CC","7","43","6.14","433,822.75","61,974.68","26.4254","3.7751","3","3.8652"
"18603 Viral illness except dengue, adult, w severe CC","4","11","2.75","91,739.25","22,934.81","1.9721","0.4930","2","0.5018"
"18604 Viral illness except dengue, adult, w catas CC","8","124","15.50","728,421.50","104,060.21","11.8433","1.4804","1","1.6439"
"18610 Viral illness except dengue, child, no CC","1","1","1.00","14,257.00","14,257.00","0.2851","0.2851","0","0.0000"
"18620 Fungal diseases, adult, no CC","16","132","8.25","979,174.50","61,198.41","42.4860","2.6554","7","2.6061"
"18622 Fungal diseases, adult, w mild to mod CC","1","1","1.00","9,459.00","9,459.00","1.0098","1.0098","0","0.0000"
"18623 Fungal diseases, adult, w severe CC","4","31","7.75","331,640.50","82,910.13","11.7880","2.9470","0","0.0000"
"18624 Fungal diseases, adult, w catas CC","14","204","14.57","1,188,676.00","91,436.62","75.5287","5.3949","2","5.3940"
"18640 Other infectious and parasitic diseases, adult, no CC","23","122","5.30","567,348.65","27,016.60","13.9919","0.6083","5","0.5549"
"18641 Other infectious and parasitic diseases, adult, w mild CC","31","194","6.26","995,504.40","32,113.05","61.2154","1.9747","13","2.0053"
"18642 Other infectious and parasitic diseases, adult, w mod CC","16","177","11.06","871,254.48","54,453.41","54.4217","3.4014","8","3.1319"
"18643 Other infectious and parasitic diseases, adult, w severe CC","61","838","13.74","5,164,011.97","86,066.87","292.9462","4.8024","21","5.1746"
"18644 Other infectious and parasitic diseases, adult, w catas CC","65","661","10.17","5,161,916.81","80,654.95","160.1614","2.4640","21","2.4749"
"18652 Other infectious and parasitic diseases, child, w mod CC","1","2","2.00","49,938.00","49,938.00","1.7411","1.7411","0","0.0000"
"18654 Other infectious and parasitic diseases, child, w catas CC","1","21","21.00","1,500.00","1,500.00","1.9868","1.9868","1","1.9868"
"18660 Melioidosis, adult, no CC","17","135","7.94","653,379.34","38,434.08","26.5560","1.5621","5","1.5876"
"18662 Melioidosis, adult, w mild to mod CC","46","413","8.98","3,758,269.61","81,701.51","278.7952","6.0608","23","5.8104"
"18663 Melioidosis, adult, w severe CC","19","182","9.58","1,247,097.50","65,636.71","40.1764","2.1145","10","2.1193"
"18664 Melioidosis, adult, w catas CC","66","620","9.39","6,331,862.26","95,937.31","269.9481","4.0901","26","4.0978"
"18674 Melioidosis, child, w catas CC","1","1","1.00","41,021.00","41,021.00","2.7297","2.7297","0","0.0000"
"18680 Leptospirosis, adult, no CC","14","21","1.50","477,895.00","34,135.36","8.8878","0.6348","9","0.6322"
"18681 Leptospirosis, adult, w mild CC","3","3","1.00","38,881.00","12,960.33","5.2710","1.7570","0","0.0000"
"18682 Leptospirosis, adult, w mod CC","22","180","8.18","2,965,439.01","134,792.68","84.8470","3.8567","10","3.8864"
"18683 Leptospirosis, adult, w severe CC","7","13","1.86","138,602.75","23,100.46","5.3165","0.7595","2","0.7435"
"18684 Leptospirosis, adult, w catas CC","26","177","6.81","2,033,815.47","78,223.67","68.4410","2.6323","9","2.6396"
"18700 Dengue with shock, adult, no CC","1","1","1.00","13,195.00","13,195.00","0.5800","0.5800","1","0.5800"
"18702 Dengue with shock, adult, w mild to mod CC","1","1","1.00","6,564.00","6,564.00","0.7106","0.7106","0","0.0000"
"18704 Dengue with shock, adult, w sev to cat CC","6","33","5.50","651,893.27","108,648.88","5.4443","0.9074","2","0.9190"
"18714 Dengue with shock, child, w catas CC","3","18","6.00","553,185.00","184,395.00","4.5663","1.5221","1","1.5221"
"18720 Septicemia, adult, transferred, no CC","1","10","10.00","53,603.00","53,603.00","0.7911","0.7911","0","0.0000"
"18723 Septicemia, adult, transferred, w severe CC","1","1","1.00","3,992.00","3,992.00","0.7952","0.7952","0","0.0000"
"19509 Acute psychotic disorders, w or wo CC","12","186","15.50","352,432.75","29,369.40","12.5917","1.0493","2","0.9977"
"19519 Chronic psychotic disorders, w or wo CC","8","177","22.13","241,033.60","30,129.20","15.9977","1.9997","0","0.0000"
"19520 Major affective disorders, no CC","1","3","3.00","2,840.00","2,840.00","0.4040","0.4040","0","0.0000"
"19524 Major affective disorders, w sev to cat CC","2","8","4.00","31,875.00","15,937.50","2.6710","1.3355","1","1.3490"
"19542 Acute reaction and psychosocial dysfunction, w mild to mod CC","1","2","2.00","0.00","0.00","0.4729","0.4729","1","0.4729"
"19554 Anxiety disorders, w sev to cat CC","1","4","4.00","7,607.00","7,607.00","0.4534","0.4534","0","0.0000"
"19590 Organic disturbance and mental retardation, no CC","11","102","9.27","236,373.50","21,488.50","11.1420","1.0129","1","0.9092"
"19591 Organic disturbance and mental retardation, w mild CC","1","1","1.00","8,938.00","8,938.00","1.1512","1.1512","0","0.0000"
"19592 Organic disturbance and mental retardation, w mod CC","2","24","12.00","81,254.50","40,627.25","4.9956","2.4978","0","0.0000"
"19593 Organic disturbance and mental retardation, w severe CC","5","16","3.20","102,975.68","20,595.14","10.4433","2.0887","2","2.0361"
"19594 Organic disturbance and mental retardation, w catas CC","4","34","8.50","121,123.75","30,280.94","20.1100","5.0275","0","0.0000"
"19601 Other mental disorders, w mild CC","1","17","17.00","49,296.00","49,296.00","1.1737","1.1737","0","0.0000"
"20500 Alcohol intoxication and withdrawal, no CC","9","23","2.56","107,495.89","13,436.99","3.5784","0.3976","1","0.4164"
"20501 Alcohol intoxication and withdrawal, w mild CC","12","27","2.25","111,407.42","10,127.95","7.0863","0.5905","4","0.5748"
"20502 Alcohol intoxication and withdrawal, w mod CC","14","76","5.43","375,288.12","26,806.29","15.5765","1.1126","4","1.1017"
"20503 Alcohol intoxication and withdrawal, w severe CC","56","344","6.14","1,808,458.00","32,293.89","119.4419","2.1329","15","1.9896"
"20504 Alcohol intoxication and withdrawal, w catas CC","37","214","5.78","1,284,579.46","36,702.27","80.4518","2.1744","10","2.1812"
"20512 Drug use disorders and withdrawal, w mild to mod CC","1","17","17.00","38,790.75","38,790.75","2.3271","2.3271","0","0.0000"
"20514 Drug use disorders and withdrawal, w sev to cat CC","1","10","10.00","12,746.00","12,746.00","2.7633","2.7633","0","0.0000"
"20520 Alcohol use disorders and dependence, no CC","4","9","2.25","22,422.00","5,605.50","3.5607","0.8902","2","0.8780"
"20523 Alcohol use disorders and dependence, w severe CC","2","19","9.50","100,297.25","50,148.63","3.4274","1.7137","0","0.0000"
"20524 Alcohol use disorders and dependence, w catas CC","3","23","7.67","144,309.25","48,103.08","6.1304","2.0435","1","2.0435"
"20549 Psychostimulant use disorders and dependence, w or wo CC","3","9","3.00","80,339.25","26,779.75","3.9613","1.3204","1","1.3851"
"20554 Other drug use disorders and intoxication, w mild to cat CC","1","2","2.00","6,684.64","6,684.64","2.0151","2.0151","0","0.0000"
"21010 Wound debridements for injuries, no CC","2","20","10.00","71,443.25","35,721.63","2.7952","1.3976","1","1.1716"
"21014 Wound debridements for injuries, w catas CC","5","59","11.80","587,791.75","117,558.35","18.8655","3.7731","2","3.7731"
"21040 Other OR procedures for injuries, no CC","32","106","3.31","2,070,243.31","66,782.04","60.9931","1.9060","9","1.9232"
"21042 Other OR procedures for injuries, w mild to mod CC","40","1,031","25.78","7,545,780.71","188,644.52","312.4256","7.8106","14","7.7747"
"21043 Other OR procedures for injuries, w severe CC","15","179","11.93","1,284,429.85","85,628.66","54.1924","3.6128","3","3.5749"
"21044 Other OR procedures for injuries, w catas CC","46","681","14.80","4,266,067.69","92,740.60","311.0573","6.7621","16","6.7850"
"21059 Trach for injuries & poisonings w mech vent 96+ hr, w or wo CC","8","453","56.63","2,974,804.54","371,850.57","226.7920","28.3490","3","28.3490"
"21500 Traumatic injury age >17, no CC","8","17","2.13","116,393.00","14,549.13","2.5864","0.3233","1","0.3276"
"21501 Traumatic injury age >17, w mild CC","10","12","1.20","187,270.25","18,727.03","5.1686","0.5169","3","0.5266"
"21502 Traumatic injury age >17, w mod CC","15","19","1.27","326,509.25","21,767.28","16.5156","1.1010","3","1.0941"
"21503 Traumatic injury age >17, w severe CC","11","31","2.82","490,080.35","49,008.04","28.4890","2.5899","4","2.6336"
"21504 Traumatic injury age >17, w catas CC","10","99","9.90","687,491.20","68,749.12","26.7000","2.6700","2","2.6052"
"21510 Traumatic injury age 0-17, no CC","1","1","1.00","8,452.00","8,452.00","0.3509","0.3509","1","0.3509"
"21512 Traumatic injury age 0-17, w mod CC","2","2","1.00","42,048.50","21,024.25","2.4898","1.2449","2","1.2449"
"21514 Traumatic injury age 0-17, w sev to cat CC","3","7","2.33","223,240.50","74,413.50","2.9915","0.9972","1","1.0210"
"21520 Allergic reactions age >17, no CC","2","7","3.50","20,203.01","10,101.51","0.6075","0.3037","0","0.0000"
"21523 Allergic reactions age >17, w severe CC","8","51","6.38","485,993.50","60,749.19","11.9393","1.4924","2","1.1823"
"21524 Allergic reactions age >17, w catas CC","1","4","4.00","33,460.00","33,460.00","1.6016","1.6016","0","0.0000"
"21540 Poisoning & toxic effects of drugs age >17, no CC","52","100","1.92","584,645.85","11,692.92","14.8207","0.2850","17","0.2792"
"21541 Poisoning & toxic effects of drugs age >17, w mild CC","129","232","1.80","1,304,954.56","10,523.83","69.7440","0.5407","50","0.5481"
"21542 Poisoning & toxic effects of drugs age >17, w mod CC","122","384","3.15","2,433,466.84","20,622.60","154.4530","1.2660","68","1.3191"
"21543 Poisoning & toxic effects of drugs age >17, w severe CC","148","531","3.59","3,239,720.38","22,189.87","210.5174","1.4224","60","1.6470"
"21544 Poisoning & toxic effects of drugs age >17, w catas CC","127","971","7.65","6,639,113.66","53,112.91","332.8354","2.6208","39","2.6039"
