"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"15111 Newborn w major procedure w other CC","10","153","15.30","977,937.25","108,659.69","111.2837","11.1284","1","11.1293"
"15112 Newborn w major procedure w major CC","72","1,639","22.76","10,106,823.24","142,349.62","1,130.4993","15.7014","14","15.6942"
"15113 Newborn w major procedure w mul CC","306","8,942","29.22","59,703,205.57","201,020.89","5,792.6638","18.9303","48","18.9851"
"15129 Newborn w major cardiothoracic proc w or wo CC","2","148","74.00","1,036,531.00","518,265.50","62.9858","31.4929","0","0.0000"
"15511 Newborn, adm wt < 1000 gm w other CC","1","15","15.00","46,802.00","46,802.00","8.6403","8.6403","0","0.0000"
"15512 Newborn, adm wt < 1000 gm w major CC","1","5","5.00","0.00","0.00","10.2424","10.2424","1","10.2424"
"15521 Newborn, adm wt 1000-1499 gm w other CC","1","7","7.00","6,389.00","6,389.00","3.7870","3.7870","0","0.0000"
"15523 Newborn, adm wt 1000-1499 gm w mul CC","1","6","6.00","17,741.00","17,741.00","10.6159","10.6159","1","10.6159"
"15531 Newborn, adm wt 1500-2499 gm w other CC","8","105","13.13","203,620.50","25,452.56","8.2072","1.0259","0","0.0000"
"15532 Newborn, adm wt 1500-2499 gm w major CC","2","25","12.50","47,695.00","23,847.50","5.5304","2.7652","1","2.7652"
"15540 Newborn, adm wt >2499 gm wo CC","3","11","3.67","3,819.00","1,909.50","0.6840","0.2280","0","0.0000"
"15541 Newborn, adm wt >2499 gm w other CC","3","15","5.00","21,532.00","7,177.33","1.6953","0.5651","0","0.0000"
"15542 Newborn, adm wt >2499 gm w major CC","1","6","6.00","41,398.00","41,398.00","0.9676","0.9676","0","0.0000"
"15550 Newborn, died < 5 d of adm wo CC","7","11","1.57","21,090.00","3,515.00","2.9778","0.4254","1","0.4254"
"15551 Newborn, died < 5 d of adm w other CC","21","34","1.62","62,108.00","3,450.44","9.2932","0.4425","4","0.4428"
"15552 Newborn, died < 5 d of adm w major CC","12","18","1.50","136,084.25","12,371.30","10.8936","0.9078","0","0.0000"
"15553 Newborn, died < 5 d of adm w mul CC","7","10","1.43","74,706.00","12,451.00","11.3757","1.6251","1","1.6251"
"16010 Splenectomy, no CC","1","1","1.00","29,014.50","29,014.50","3.0200","3.0200","1","3.0200"
"16012 Splenectomy, w mild to mod CC","2","9","4.50","238,969.00","119,484.50","16.4047","8.2023","1","8.8333"
"16014 Splenectomy, w catas CC","11","31","2.82","788,197.25","87,577.47","72.2400","6.5673","5","6.5856"
"16020 Major OR proc for blood, bl frm org & imm diseases, no CC","3","70","23.33","198,126.00","66,042.00","5.7850","1.9283","0","0.0000"
"16022 Major OR proc for blood, bl frm org & imm diseases, w mild to mod CC","5","129","25.80","814,507.78","162,901.56","38.4784","7.6957","1","5.6532"
"16030 Minor OR proc for blood, bl frm org & imm diseases, no CC","1","26","26.00","54,584.00","54,584.00","1.1075","1.1075","0","0.0000"
"16034 Minor OR proc for blood, bl frm org & imm diseases, w catas CC","2","30","15.00","131,877.00","65,938.50","7.8742","3.9371","1","3.9371"
"16049 Trach for blood, bl frm org & imm diseases w mech vent 96+ hr, w or wo CC","1","42","42.00","273,966.90","273,966.90","28.3490","28.3490","1","28.3490"
"16059 Trach for blood, bl frm org & imm diseases, w or wo CC","1","21","21.00","513,779.00","513,779.00","26.3253","26.3253","0","0.0000"
"16500 Red blood cell disorders, no CC","6","41","6.83","122,278.00","24,455.60","2.1274","0.3546","1","0.4017"
"16501 Red blood cell disorders, w mild CC","4","24","6.00","169,937.25","42,484.31","1.6756","0.4189","1","0.4007"
"16502 Red blood cell disorders, w mod CC","7","20","2.86","105,086.45","15,012.35","5.2848","0.7550","1","0.4797"
"16503 Red blood cell disorders, w severe CC","14","53","3.79","210,085.25","17,507.10","15.8936","1.1353","2","2.0155"
"16504 Red blood cell disorders, w catas CC","14","77","5.50","405,070.00","28,933.57","19.9296","1.4235","1","1.4528"
"16510 Coagulation disorders, no CC","2","2","1.00","7,367.00","3,683.50","1.2004","0.6002","1","0.5039"
"16511 Coagulation disorders, w mild CC","2","4","2.00","18,070.50","9,035.25","2.0859","1.0430","1","1.2867"
"16512 Coagulation disorders, w mod CC","4","7","1.75","37,444.50","9,361.13","5.7963","1.4491","1","0.8462"
"16513 Coagulation disorders, w severe CC","7","23","3.29","77,170.75","12,861.79","7.3871","1.0553","2","1.0589"
"16514 Coagulation disorders, w catas CC","14","98","7.00","537,518.16","41,347.55","19.3607","1.3829","4","1.3919"
"16520 Reticuloendothelial and immuno disorders, no CC","6","16","2.67","114,897.25","19,149.54","4.2451","0.7075","2","0.6689"
"16521 Reticuloendothelial and immuno disorders, w mild CC","8","34","4.25","217,792.00","27,224.00","11.2193","1.4024","3","1.3299"
"16522 Reticuloendothelial and immuno disorders, w mod CC","1","3","3.00","18,990.00","18,990.00","1.3413","1.3413","0","0.0000"
"16523 Reticuloendothelial and immuno disorders, w severe CC","25","188","7.52","818,701.34","35,595.71","40.6352","1.6254","2","1.5722"
"16524 Reticuloendothelial and immuno disorders, w catas CC","20","115","5.75","631,106.29","35,061.46","84.6910","4.2346","2","4.3320"
"16530 Red blood cell disorders w blood transfusion, no CC","3","11","3.67","29,699.25","9,899.75","1.0991","0.3664","0","0.0000"
"16531 Red blood cell disorders w blood transfusion, w mild CC","9","61","6.78","645,357.51","71,706.39","5.7700","0.6411","1","0.6100"
"16532 Red blood cell disorders w blood transfusion, w mod CC","5","53","10.60","153,501.00","30,700.20","4.9297","0.9859","0","0.0000"
"16533 Red blood cell disorders w blood transfusion, w severe CC","34","197","5.79","1,034,723.00","30,433.03","44.5388","1.3100","9","1.2961"
"16534 Red blood cell disorders w blood transfusion, w catas CC","57","718","12.60","5,172,351.36","95,784.28","121.6525","2.1343","15","2.4615"
"16543 Coagulation disorders w coag fact transfusion, w mod to sev CC","1","1","1.00","90,388.00","90,388.00","7.1492","7.1492","1","7.1492"
"16544 Coagulation disorders w coag fact transfusion, w catas CC","1","25","25.00","112,037.75","112,037.75","9.0640","9.0640","1","9.0640"
"16551 Coagulation disorders w blood transfusion, w mild CC","2","4","2.00","67,524.00","33,762.00","3.2126","1.6063","1","1.8346"
"16552 Coagulation disorders w blood transfusion, w mod CC","9","65","7.22","497,289.81","55,254.42","38.1242","4.2360","4","4.4485"
"16553 Coagulation disorders w blood transfusion, w severe CC","26","206","7.92","1,297,991.10","51,919.64","52.5608","2.0216","8","2.0134"
"16554 Coagulation disorders w blood transfusion, w catas CC","35","288","8.23","2,725,359.15","80,157.62","164.8772","4.7108","11","4.7448"
"16560 Reticuloendothelial and immunity dis w blood transfusion, no CC","6","75","12.50","382,654.75","63,775.79","14.1189","2.3532","0","0.0000"
"16561 Reticuloendothelial and immunity dis w blood transfusion, w mild CC","4","32","8.00","271,431.00","67,857.75","10.1033","2.5258","2","1.8460"
"16562 Reticuloendothelial and immunity dis w blood transfusion, w mod CC","10","139","13.90","785,475.50","87,275.06","45.4564","4.5456","2","5.1004"
"16563 Reticuloendothelial and immunity dis w blood transfusion, w severe CC","23","172","7.48","914,745.09","43,559.29","81.6245","3.5489","3","3.5852"
"16564 Reticuloendothelial and immunity dis w blood transfusion, w catas CC","75","963","12.84","7,738,266.52","104,571.17","357.3788","4.7651","25","4.8149"
"17010 Lymphoma and leukemia w major OR procedure, no CC","1","6","6.00","58,885.50","58,885.50","3.4717","3.4717","0","0.0000"
"17013 Lymphoma and leukemia w major OR procedure, w mild to sev CC","1","6","6.00","37,643.00","37,643.00","6.3451","6.3451","0","0.0000"
"17014 Lymphoma and leukemia w major OR procedure, w catas CC","13","321","24.69","2,607,403.93","200,569.53","129.8180","9.9860","1","9.9865"
"17020 Other neoplastic disorders w major OR procedure, no CC","1","4","4.00","12,826.00","12,826.00","2.7209","2.7209","0","0.0000"
"17023 Other neoplastic disorders w major OR procedure, w mild to sev CC","1","12","12.00","66,407.00","66,407.00","5.7010","5.7010","0","0.0000"
"17024 Other neoplastic disorders w major OR procedure, w catas CC","1","11","11.00","128,229.00","128,229.00","6.4674","6.4674","1","6.4674"
"17032 Lymphoma and leukemia w other OR procedure, w mild to mod CC","2","20","10.00","75,209.00","37,604.50","5.8092","2.9046","0","0.0000"
"17033 Lymphoma and leukemia w other OR procedure, w severe CC","7","293","41.86","611,055.65","87,293.66","37.0814","5.2973","1","5.2678"
"17034 Lymphoma and leukemia w other OR procedure, w catas CC","34","801","23.56","3,960,124.67","123,753.90","328.5930","9.6645","6","9.6645"
"17040 Other neoplastic disorders w other OR procedure, no CC","2","38","19.00","79,444.00","39,722.00","3.2829","1.6414","0","0.0000"
"17042 Other neoplastic disorders w other OR procedure, w mild to mod CC","1","6","6.00","7,279.00","7,279.00","2.3202","2.3202","0","0.0000"
"17043 Other neoplastic disorders w other OR procedure, w severe CC","1","6","6.00","28,308.00","28,308.00","3.6108","3.6108","0","0.0000"
"17044 Other neoplastic disorders w other OR procedure, w catas CC","2","26","13.00","136,187.00","68,093.50","12.3946","6.1973","0","0.0000"
"17059 Trach for myeloproliferative dis w mech vent 96+ hr, w or wo CC","9","343","38.11","2,088,221.95","261,027.74","255.1410","28.3490","4","28.3490"
"17069 Trach for myeloproliferative disorders, w or wo CC","1","42","42.00","97,000.00","97,000.00","26.3253","26.3253","0","0.0000"
"17500 Acute leukemia, no CC","20","58","2.90","286,295.44","15,068.18","14.5921","0.7296","6","0.7424"
"17501 Acute leukemia, w mild CC","6","30","5.00","139,515.75","23,252.63","7.6876","1.2813","2","1.1333"
"17502 Acute leukemia, w mod CC","3","20","6.67","19,700.00","9,850.00","3.7704","1.2568","0","0.0000"
"17503 Acute leukemia, w severe CC","17","62","3.65","299,738.00","19,982.53","40.0252","2.3544","6","2.4243"
"17504 Acute leukemia, w catas CC","20","79","3.95","562,342.32","29,596.96","103.5459","5.1773","5","5.2258"
"17510 Lymphoma & non-acute leukemia, no CC","47","283","6.02","674,975.20","14,673.37","31.0181","0.6600","1","0.6496"
"17511 Lymphoma & non-acute leukemia, w mild CC","22","161","7.32","484,547.06","23,073.67","28.3020","1.2865","5","1.1658"
"17512 Lymphoma & non-acute leukemia, w mod CC","23","163","7.09","633,028.00","28,774.00","38.8030","1.6871","6","2.1322"
"17513 Lymphoma & non-acute leukemia, w severe CC","77","338","4.39","978,424.43","14,180.06","157.9043","2.0507","8","2.0128"
"17514 Lymphoma & non-acute leukemia, w catas CC","60","364","6.07","1,696,811.00","30,300.20","252.5263","4.2088","19","4.1944"
"17520 Other Neoplastic disorders, no CC","24","92","3.83","241,739.75","10,988.17","17.7113","0.7380","1","0.7476"
"17522 Other Neoplastic disorders, w mild to mod CC","16","89","5.56","181,812.00","13,985.54","13.5984","0.8499","1","0.8574"
"17523 Other Neoplastic disorders, w severe CC","17","100","5.88","255,692.50","18,263.75","20.0305","1.1783","1","1.1930"
"17524 Other Neoplastic disorders, w catas CC","23","219","9.52","696,888.82","33,185.18","55.9826","2.4340","3","2.4709"
"17571 Acute leukemia with chemotherapy, w mild CC","1","27","27.00","117,632.00","117,632.00","4.7782","4.7782","0","0.0000"
"17572 Acute leukemia with chemotherapy, w mod CC","9","204","22.67","2,111,675.50","234,630.61","77.0809","8.5645","3","8.4330"
"17573 Acute leukemia with chemotherapy, w severe CC","25","452","18.08","3,122,064.50","130,086.02","298.5307","11.9412","9","11.8146"
"17574 Acute leukemia with chemotherapy, w catas CC","79","2,178","27.57","17,856,785.00","228,933.14","842.3986","10.6633","27","10.6532"
"17590 Acute leukemia with diag proc, no CC","2","8","4.00","34,602.00","17,301.00","3.1176","1.5588","1","2.0638"
"17591 Acute leukemia with diag proc, w mild CC","14","222","15.86","1,573,550.42","112,396.46","80.7157","5.7654","5","5.7580"
"17592 Acute leukemia with diag proc, w mod CC","3","39","13.00","175,341.00","58,447.00","13.8659","4.6220","1","9.5137"
"17593 Acute leukemia with diag proc, w severe CC","14","172","12.29","896,149.75","68,934.60","67.6178","4.8298","6","4.8519"
"17594 Acute leukemia with diag proc, w catas CC","68","1,168","17.18","6,798,022.55","106,219.10","508.3237","7.4753","19","7.4545"
"17600 Acute leukemia with blood transfusion, no CC","12","63","5.25","486,958.50","44,268.95","16.9128","1.4094","2","1.6349"
"17602 Acute leukemia with blood transfusion, w mild to mod CC","9","37","4.11","118,618.00","14,827.25","12.7288","1.4143","2","1.4254"
"17603 Acute leukemia with blood transfusion, w severe CC","23","174","7.57","829,536.25","37,706.19","89.4187","3.8878","8","3.8224"
"17604 Acute leukemia with blood transfusion, w catas CC","71","847","11.93","4,338,081.40","64,747.48","425.6371","5.9949","21","5.9225"
"17620 Lymphoma & non-acute leukemia w chemotherapy, no CC","2","5","2.50","35,290.00","17,645.00","5.5142","2.7571","1","2.6571"
"17621 Lymphoma & non-acute leukemia w chemotherapy, w mild CC","1","1","1.00","43,126.25","43,126.25","3.7801","3.7801","0","0.0000"
"17622 Lymphoma & non-acute leukemia w chemotherapy, w mod CC","11","303","27.55","1,810,021.75","164,547.43","70.8074","6.4370","2","5.8778"
"17623 Lymphoma & non-acute leukemia w chemotherapy, w severe CC","3","51","17.00","232,897.75","77,632.58","18.7892","6.2631","2","6.2646"
"17624 Lymphoma & non-acute leukemia w chemotherapy, w catas CC","21","523","24.90","2,936,559.25","146,827.96","176.5706","8.4081","4","6.5975"
"17634 Lymphoma & non-acute leukemia w radiotherapy, w catas CC","1","8","8.00","37,251.00","37,251.00","6.5696","6.5696","0","0.0000"
"17640 Lymphoma & non-acute leukemia w diag proc, no CC","17","229","13.47","986,474.18","61,654.64","38.1398","2.2435","7","2.2751"
"17641 Lymphoma & non-acute leukemia w diag proc, w mild CC","17","259","15.24","1,427,264.90","83,956.76","69.9071","4.1122","6","4.7876"
"17642 Lymphoma & non-acute leukemia w diag proc, w mod CC","14","158","11.29","1,117,968.09","79,854.86","90.6107","6.4722","5","7.3297"
"17643 Lymphoma & non-acute leukemia w diag proc, w severe CC","27","234","8.67","989,957.08","36,665.08","75.0389","2.7792","8","2.7308"
"17644 Lymphoma & non-acute leukemia w diag proc, w catas CC","114","1,859","16.31","9,720,393.44","88,367.21","642.9823","5.6402","27","5.4565"
"17650 Lymphoma & non-acute leukemia w blood transfus, no CC","11","63","5.73","241,257.87","21,932.53","8.2139","0.7467","2","0.7038"
"17651 Lymphoma & non-acute leukemia w blood transfus, w mild CC","8","55","6.88","202,422.85","25,302.86","14.6576","1.8322","1","2.1800"
"17652 Lymphoma & non-acute leukemia w blood transfus, w mod CC","9","119","13.22","405,755.75","50,719.47","18.5438","2.0604","1","1.8441"
"17653 Lymphoma & non-acute leukemia w blood transfus, w severe CC","46","403","8.76","1,777,438.74","39,498.64","169.7515","3.6902","7","3.1147"
"17654 Lymphoma & non-acute leukemia w blood transfus, w catas CC","106","1,142","10.77","5,439,877.34","54,398.77","566.3051","5.3425","22","5.3492"
"17684 Other neoplastic dis with radiotherapy, w mild to cat CC","1","18","18.00","51,880.46","51,880.46","5.3689","5.3689","0","0.0000"
"17690 Other neoplastic dis with diag proc, no CC","2","20","10.00","76,600.00","38,300.00","2.9958","1.4979","0","0.0000"
"17692 Other neoplastic dis with diag proc, w mild to mod CC","2","28","14.00","71,049.25","35,524.63","3.6740","1.8370","0","0.0000"
"17693 Other neoplastic dis with diag proc, w severe CC","5","41","8.20","165,013.75","33,002.75","15.7127","3.1425","3","3.1468"
"17694 Other neoplastic dis with diag proc, w catas CC","15","246","16.40","1,241,380.71","82,758.71","75.0046","5.0003","4","4.9626"
"17700 Other neoplastic dis with blood transfusion, no CC","1","38","38.00","31,557.00","31,557.00","1.2803","1.2803","0","0.0000"
"17702 Other neoplastic dis with blood transfusion, w mild to mod CC","2","14","7.00","49,232.00","24,616.00","2.3604","1.1802","0","0.0000"
"17703 Other neoplastic dis with blood transfusion, w severe CC","4","27","6.75","25,756.00","12,878.00","6.8629","1.7157","1","1.6300"
"17704 Other neoplastic dis with blood transfusion, w catas CC","7","69","9.86","191,400.00","31,900.00","27.6310","3.9473","0","0.0000"
"18023 OR proc level 2 for infectious and parasitic diseases, w severe CC","2","35","17.50","209,744.00","104,872.00","4.8238","2.4119","1","2.4119"
"18024 OR proc level 2 for infectious and parasitic diseases, w catas CC","6","54","9.00","313,826.00","52,304.33","23.1210","3.8535","1","3.8535"
"18034 OR proc level 3 for infectious and parasitic diseases, w catas CC","11","121","11.00","804,002.47","73,091.13","61.3896","5.5809","0","0.0000"
"18040 OR proc level 4 for infectious and parasitic diseases, no CC","3","43","14.33","166,310.75","55,436.92","4.9287","1.6429","1","1.6429"
"18042 OR proc level 4 for infectious and parasitic diseases, w mild to mod CC","2","29","14.50","21,104.00","21,104.00","6.0160","3.0080","0","0.0000"
"18043 OR proc level 4 for infectious and parasitic diseases, w severe CC","13","177","13.62","563,635.50","46,969.63","48.3022","3.7156","6","3.7293"
"18044 OR proc level 4 for infectious and parasitic diseases, w catas CC","93","1,781","19.15","10,041,441.97","115,418.87","649.8499","6.9876","31","6.9925"
"18052 OR proc level 5 for infectious and parasitic diseases, w mild to mod CC","1","3","3.00","32,120.50","32,120.50","6.4327","6.4327","1","6.4327"
"18053 OR proc level 5 for infectious and parasitic diseases, w severe CC","3","57","19.00","163,662.20","54,554.07","25.8600","8.6200","1","8.6200"
"18054 OR proc level 5 for infectious and parasitic diseases, w catas CC","28","461","16.46","3,793,883.63","135,495.84","250.0148","8.9291","9","8.2770"
"18060 OR proc level 6 for infectious and parasitic diseases, no CC","1","11","11.00","215,174.00","215,174.00","5.0739","5.0739","0","0.0000"
"18064 OR proc level 6 for infectious and parasitic diseases, w mild to cat CC","11","198","18.00","1,656,554.94","150,595.90","117.3231","10.6657","3","10.6994"
"18089 Trach for infectious diseases w mech vent 96+ hr, w mild to cat CC","44","2,921","66.39","16,242,419.55","377,730.69","1,335.1436","30.3442","17","30.3507"
"18099 Trach for infectious diseases, w or wo CC","6","443","73.83","7,879,610.95","1,313,268.49","172.9745","28.8291","0","0.0000"
"18500 Septicemia, adult, not transferred, no CC","246","948","3.85","4,493,916.87","19,204.77","152.0961","0.6183","70","0.6264"
"18501 Septicemia, adult, not transferred, w mild CC","246","1,199","4.87","7,056,029.47","29,647.18","415.9568","1.6909","58","1.7405"
"18502 Septicemia, adult, not transferred, w mod CC","193","3,168","16.41","6,508,476.67","36,771.05","319.2991","1.6544","37","1.9325"
"18503 Septicemia, adult, not transferred, w severe CC","1,006","4,500","4.47","21,827,534.55","23,171.48","1,679.9923","1.6700","240","1.6579"
"18504 Septicemia, adult, not transferred, w catas CC","1,903","12,632","6.64","78,702,959.24","43,675.34","6,849.2777","3.5992","574","3.5595"
"18510 Septicemia, child, no CC","1","1","1.00","3,095.00","3,095.00","0.3547","0.3547","0","0.0000"
"18512 Septicemia, child, w mod CC","6","8","1.33","123,556.75","20,592.79","8.6834","1.4472","1","1.7836"
"18513 Septicemia, child, w severe CC","17","35","2.06","258,927.00","16,182.94","29.1741","1.7161","5","2.0387"
"18514 Septicemia, child, w catas CC","42","196","4.67","1,585,544.01","37,751.05","106.5185","2.5362","20","2.5302"
"18520 Postop and post-traumatic infections, elderly, no CC","6","18","3.00","66,271.00","11,045.17","4.4700","0.7450","0","0.0000"
"18522 Postop and post-traumatic infections, elderly, w mild to mod CC","11","114","10.36","474,260.75","47,426.08","17.3849","1.5804","0","0.0000"
"18523 Postop and post-traumatic infections, elderly, w severe CC","30","268","8.93","877,370.75","33,745.03","49.3634","1.6454","7","1.7940"
"18524 Postop and post-traumatic infections, elderly, w catas CC","53","606","11.43","3,164,328.56","62,045.66","165.5841","3.1242","13","3.0911"
"18530 Postop and post-traumatic infections, not elderly, no CC","2","41","20.50","18,528.00","9,264.00","1.3468","0.6734","0","0.0000"
"18532 Postop and post-traumatic infections, not elderly, w mild to mod CC","1","1","1.00","5,859.00","5,859.00","0.7010","0.7010","1","0.7010"
"18533 Postop and post-traumatic infections, not elderly, w severe CC","6","24","4.00","130,959.50","21,826.58","13.8714","2.3119","2","2.8730"
"18534 Postop and post-traumatic infections, not elderly, w catas CC","12","124","10.33","633,440.79","57,585.53","39.7615","3.3135","3","3.3554"
"18542 Malaria, adult, w mild to mod CC","1","2","2.00","17,242.80","17,242.80","2.7561","2.7561","0","0.0000"
"18544 Malaria, adult, w catas CC","1","2","2.00","16,656.00","16,656.00","2.8138","2.8138","0","0.0000"
"18560 Dengue, adult, no CC","2","15","7.50","77,203.00","38,601.50","0.8409","0.4204","0","0.0000"
"18562 Dengue, adult, w mod CC","3","7","2.33","129,061.00","43,020.33","5.1683","1.7228","1","2.2457"
"18563 Dengue, adult, w severe CC","2","4","2.00","13,135.00","6,567.50","1.2462","0.6231","1","0.6005"
"18564 Dengue, adult, w catas CC","14","77","5.50","911,405.00","70,108.08","22.4089","1.6006","1","1.6033"
"18573 Dengue, child, w severe CC","2","4","2.00","31,874.00","15,937.00","1.2980","0.6490","0","0.0000"
"18574 Dengue, child, w catas CC","2","15","7.50","224,786.00","112,393.00","3.8945","1.9472","1","1.8691"
"18580 Fever of unknow origin, adult, no CC","30","188","6.27","767,129.00","27,397.46","13.9735","0.4658","11","0.4436"
"18581 Fever of unknow origin, adult, w mild CC","21","62","2.95","345,040.35","16,430.49","15.0733","0.7178","8","0.8501"
"18582 Fever of unknow origin, adult, w mod CC","15","138","9.20","438,843.65","29,256.24","17.4572","1.1638","1","1.6387"
"18583 Fever of unknow origin, adult, w severe CC","39","235","6.03","929,733.81","23,839.33","53.5032","1.3719","9","2.0604"
"18584 Fever of unknow origin, adult, w catas CC","49","299","6.10","1,411,303.38","29,402.15","68.2699","1.3933","11","1.3786"
"18600 Viral illness except dengue, adult, no CC","1","12","12.00","58,610.00","58,610.00","0.3067","0.3067","1","0.3067"
"18601 Viral illness except dengue, adult, w mild CC","2","20","10.00","60,113.00","30,056.50","1.6531","0.8266","0","0.0000"
"18602 Viral illness except dengue, adult, w mod CC","4","18","4.50","123,230.00","30,807.50","4.6357","1.1589","1","0.3883"
"18603 Viral illness except dengue, adult, w severe CC","1","11","11.00","32,080.50","32,080.50","0.5321","0.5321","0","0.0000"
"18604 Viral illness except dengue, adult, w catas CC","10","61","6.10","362,527.25","36,252.73","14.2714","1.4271","4","1.4221"
"18613 Viral illness except dengue, child, w severe CC","1","2","2.00","12,594.00","12,594.00","1.2500","1.2500","0","0.0000"
"18620 Fungal diseases, adult, no CC","3","24","8.00","279,906.25","93,302.08","8.2461","2.7487","1","2.7487"
"18622 Fungal diseases, adult, w mild to mod CC","1","1","1.00","2,900.00","2,900.00","0.9391","0.9391","0","0.0000"
"18623 Fungal diseases, adult, w severe CC","3","18","6.00","43,528.00","14,509.33","8.5758","2.8586","0","0.0000"
"18624 Fungal diseases, adult, w catas CC","20","224","11.20","1,212,285.59","63,804.50","106.6526","5.3326","9","5.3427"
"18639 Fungal diseases, child, w or wo CC","1","19","19.00","136,349.00","136,349.00","0.3990","0.3990","1","0.3990"
"18640 Other infectious and parasitic diseases, adult, no CC","13","102","7.85","231,844.00","19,320.33","6.0021","0.4617","3","0.5087"
"18641 Other infectious and parasitic diseases, adult, w mild CC","7","43","6.14","302,731.75","43,247.39","5.6109","0.8016","2","0.6219"
"18642 Other infectious and parasitic diseases, adult, w mod CC","5","29","5.80","159,296.75","31,859.35","6.6316","1.3263","1","0.7676"
"18643 Other infectious and parasitic diseases, adult, w severe CC","39","321","8.23","1,242,823.16","34,522.87","77.6767","1.9917","10","2.3617"
"18644 Other infectious and parasitic diseases, adult, w catas CC","80","743","9.29","5,358,110.73","72,406.90","195.2198","2.4402","29","2.4279"
"18653 Other infectious and parasitic diseases, child, w severe CC","1","11","11.00","43,808.00","43,808.00","0.7209","0.7209","0","0.0000"
"18654 Other infectious and parasitic diseases, child, w catas CC","4","18","4.50","216,725.50","54,181.38","7.7287","1.9322","3","1.9140"
"18660 Melioidosis, adult, no CC","6","32","5.33","157,701.61","26,283.60","9.1838","1.5306","1","1.6082"
"18662 Melioidosis, adult, w mild to mod CC","9","61","6.78","692,277.75","76,919.75","55.1882","6.1320","0","0.0000"
"18663 Melioidosis, adult, w severe CC","25","128","5.12","624,389.99","24,975.60","51.8607","2.0744","6","2.0726"
"18664 Melioidosis, adult, w catas CC","97","936","9.65","6,985,249.46","72,763.02","397.2384","4.0952","31","4.0627"
"18672 Melioidosis, child, w mild to mod CC","1","1","1.00","6,742.00","6,742.00","1.2833","1.2833","0","0.0000"
"18681 Leptospirosis, adult, w mild CC","3","6","2.00","36,786.00","12,262.00","2.7540","0.9180","1","1.7570"
"18683 Leptospirosis, adult, w severe CC","9","21","2.33","183,686.00","20,409.56","6.9155","0.7684","1","0.7435"
"18684 Leptospirosis, adult, w catas CC","59","321","5.44","3,989,604.13","71,242.93","153.7331","2.6056","32","2.5941"
"18694 Leptospirosis, child, w catas CC","1","2","2.00","89,470.47","89,470.47","1.1775","1.1775","0","0.0000"
"18704 Dengue with shock, adult, w sev to cat CC","17","45","2.65","1,330,834.75","78,284.40","15.0748","0.8868","3","0.9016"
"18714 Dengue with shock, child, w catas CC","7","15","2.14","122,151.00","30,537.75","10.4417","1.4917","5","1.4795"
"18723 Septicemia, adult, transferred, w severe CC","1","2","2.00","5,585.00","5,585.00","0.8550","0.8550","0","0.0000"
"19509 Acute psychotic disorders, w or wo CC","20","166","8.30","477,618.50","26,534.36","20.7742","1.0387","2","1.0343"
"19519 Chronic psychotic disorders, w or wo CC","9","197","21.89","473,486.44","52,609.60","18.2371","2.0263","0","0.0000"
"19520 Major affective disorders, no CC","1","5","5.00","21,174.00","21,174.00","0.4040","0.4040","0","0.0000"
"19522 Major affective disorders, w mild to mod CC","1","1","1.00","8,545.00","8,545.00","0.9434","0.9434","0","0.0000"
"19524 Major affective disorders, w sev to cat CC","1","18","18.00","0.00","0.00","1.3490","1.3490","0","0.0000"
"19530 Other affect and somatoform disorders, no CC","3","52","17.33","209,667.20","69,889.07","0.6650","0.2217","0","0.0000"
"19532 Other affect and somatoform disorders, w mild to mod CC","1","3","3.00","24,061.00","24,061.00","0.3161","0.3161","0","0.0000"
"19540 Acute reaction and psychosocial dysfunction, no CC","1","13","13.00","22,420.00","22,420.00","0.2992","0.2992","1","0.2992"
"19590 Organic disturbance and mental retardation, no CC","2","18","9.00","41,909.85","20,954.93","2.2996","1.1498","0","0.0000"
"19591 Organic disturbance and mental retardation, w mild CC","2","6","3.00","12,693.38","6,346.69","3.0468","1.5234","0","0.0000"
"19592 Organic disturbance and mental retardation, w mod CC","3","4","1.33","8,384.00","4,192.00","4.7571","1.5857","0","0.0000"
"19593 Organic disturbance and mental retardation, w severe CC","11","326","29.64","1,455,372.00","242,562.00","24.4464","2.2224","3","2.1748"
"19594 Organic disturbance and mental retardation, w catas CC","4","45","11.25","67,570.00","33,785.00","20.0597","5.0149","1","5.0275"
"20500 Alcohol intoxication and withdrawal, no CC","8","23","2.88","65,988.90","8,248.61","3.3312","0.4164","0","0.0000"
"20501 Alcohol intoxication and withdrawal, w mild CC","9","36","4.00","88,927.50","11,115.94","4.6079","0.5120","0","0.0000"
"20502 Alcohol intoxication and withdrawal, w mod CC","5","12","2.40","55,652.00","13,913.00","3.2495","0.6499","2","0.5233"
"20503 Alcohol intoxication and withdrawal, w severe CC","22","92","4.18","430,053.25","20,478.73","23.0417","1.0474","4","1.4547"
"20504 Alcohol intoxication and withdrawal, w catas CC","42","336","8.00","1,404,818.25","35,120.46","92.9465","2.2130","6","2.2266"
"20510 Drug use disorders and withdrawal, no CC","1","6","6.00","6,231.00","6,231.00","1.6871","1.6871","0","0.0000"
"20514 Drug use disorders and withdrawal, w sev to cat CC","3","19","6.33","182,036.69","60,678.90","8.0689","2.6896","1","2.5699"
