"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"15541 Newborn, adm wt >2499 gm w other CC","3","74","24.67","181,307.00","60,435.67","1.7700","0.5900","1","0.5710"
"15542 Newborn, adm wt >2499 gm w major CC","3","22","7.33","114,084.50","38,028.17","2.8351","0.9450","1","0.9676"
"15543 Newborn, adm wt >2499 gm w mul CC","3","111","37.00","336,858.25","112,286.08","11.6428","3.8809","0","0.0000"
"15550 Newborn, died < 5 d of adm wo CC","14","23","1.64","72,600.50","5,584.65","5.9556","0.4254","0","0.0000"
"15551 Newborn, died < 5 d of adm w other CC","22","35","1.59","106,895.66","4,858.89","9.7360","0.4425","1","0.4428"
"15552 Newborn, died < 5 d of adm w major CC","14","20","1.43","64,706.00","4,621.86","12.7092","0.9078","1","0.9078"
"15553 Newborn, died < 5 d of adm w mul CC","9","15","1.67","169,831.00","21,228.88","14.6259","1.6251","2","1.6251"
"16012 Splenectomy, w mild to mod CC","1","1","1.00","27,259.00","27,259.00","2.5766","2.5766","0","0.0000"
"16013 Splenectomy, w severe CC","2","4","2.00","76,877.00","38,438.50","6.4572","3.2286","1","3.1458"
"16014 Splenectomy, w catas CC","11","121","11.00","1,717,507.75","156,137.07","73.6985","6.6999","5","6.7200"
"16024 Major OR proc for blood, bl frm org & imm diseases, w catas CC","2","25","12.50","61,037.00","30,518.50","9.1398","4.5699","0","0.0000"
"16033 Minor OR proc for blood, bl frm org & imm diseases, w severe CC","2","23","11.50","94,294.00","47,147.00","3.9952","1.9976","0","0.0000"
"16034 Minor OR proc for blood, bl frm org & imm diseases, w catas CC","2","19","9.50","130,326.95","130,326.95","7.8742","3.9371","0","0.0000"
"16049 Trach for blood, bl frm org & imm diseases w mech vent 96+ hr, w or wo CC","6","310","51.67","2,523,855.25","420,642.54","170.0940","28.3490","0","0.0000"
"16500 Red blood cell disorders, no CC","6","14","2.33","64,324.50","10,720.75","2.0346","0.3391","2","0.3391"
"16501 Red blood cell disorders, w mild CC","1","1","1.00","8,892.00","8,892.00","0.4007","0.4007","0","0.0000"
"16502 Red blood cell disorders, w mod CC","3","21","7.00","42,216.00","14,072.00","1.4956","0.4985","1","0.4797"
"16503 Red blood cell disorders, w severe CC","14","130","9.29","324,924.00","23,208.86","10.7830","0.7702","2","0.7399"
"16504 Red blood cell disorders, w catas CC","14","78","5.57","281,491.50","20,106.54","19.9627","1.4259","4","1.4274"
"16510 Coagulation disorders, no CC","1","3","3.00","8,984.50","8,984.50","0.6965","0.6965","0","0.0000"
"16512 Coagulation disorders, w mod CC","1","3","3.00","5,934.00","5,934.00","0.9099","0.9099","0","0.0000"
"16513 Coagulation disorders, w severe CC","5","12","2.40","51,211.00","10,242.20","5.3329","1.0666","1","1.0205"
"16514 Coagulation disorders, w catas CC","16","119","7.44","430,912.00","26,932.00","22.4462","1.4029","5","1.3968"
"16520 Reticuloendothelial and immuno disorders, no CC","1","1","1.00","1,669.25","1,669.25","0.5648","0.5648","0","0.0000"
"16521 Reticuloendothelial and immuno disorders, w mild CC","5","16","3.20","89,739.68","17,947.94","4.5513","0.9103","2","0.9365"
"16522 Reticuloendothelial and immuno disorders, w mod CC","4","14","3.50","64,421.00","21,473.67","4.5349","1.1337","0","0.0000"
"16523 Reticuloendothelial and immuno disorders, w severe CC","15","42","2.80","289,656.00","19,310.40","24.1993","1.6133","3","1.6078"
"16524 Reticuloendothelial and immuno disorders, w catas CC","25","165","6.60","792,679.50","31,707.18","105.9433","4.2377","9","4.2588"
"16530 Red blood cell disorders w blood transfusion, no CC","10","39","3.90","70,393.00","7,039.30","3.6826","0.3683","0","0.0000"
"16531 Red blood cell disorders w blood transfusion, w mild CC","7","46","6.57","247,619.50","35,374.21","4.4365","0.6338","1","0.7037"
"16532 Red blood cell disorders w blood transfusion, w mod CC","6","36","6.00","248,473.75","41,412.29","5.4056","0.9009","3","0.9200"
"16533 Red blood cell disorders w blood transfusion, w severe CC","44","407","9.25","1,300,684.90","30,968.69","57.1166","1.2981","6","1.2699"
"16534 Red blood cell disorders w blood transfusion, w catas CC","38","759","19.97","3,795,147.58","99,872.30","65.8180","1.7321","12","1.7416"
"16544 Coagulation disorders w coag fact transfusion, w catas CC","2","4","2.00","56,613.50","28,306.75","17.3122","8.6561","0","0.0000"
"16550 Coagulation disorders w blood transfusion, no CC","1","7","7.00","46,277.00","46,277.00","1.2155","1.2155","0","0.0000"
"16552 Coagulation disorders w blood transfusion, w mod CC","1","19","19.00","73,740.00","73,740.00","1.7460","1.7460","0","0.0000"
"16553 Coagulation disorders w blood transfusion, w severe CC","9","59","6.56","408,579.00","45,397.67","17.9592","1.9955","1","2.0270"
"16554 Coagulation disorders w blood transfusion, w catas CC","34","274","8.06","1,706,494.50","50,191.01","159.8216","4.7006","11","4.6537"
"16560 Reticuloendothelial and immunity dis w blood transfusion, no CC","1","16","16.00","68,566.00","68,566.00","0.7134","0.7134","1","0.7134"
"16561 Reticuloendothelial and immunity dis w blood transfusion, w mild CC","2","2","1.00","19,899.00","9,949.50","3.4336","1.7168","1","1.7168"
"16562 Reticuloendothelial and immunity dis w blood transfusion, w mod CC","4","25","6.25","100,652.20","25,163.05","11.5656","2.8914","0","0.0000"
"16563 Reticuloendothelial and immunity dis w blood transfusion, w severe CC","21","106","5.05","494,230.25","24,711.51","73.8856","3.5184","3","3.5852"
"16564 Reticuloendothelial and immunity dis w blood transfusion, w catas CC","60","793","13.22","5,038,596.15","85,399.93","288.8978","4.8150","19","4.7996"
"17013 Lymphoma and leukemia w major OR procedure, w mild to sev CC","2","59","29.50","279,813.00","139,906.50","12.6902","6.3451","1","6.3451"
"17014 Lymphoma and leukemia w major OR procedure, w catas CC","10","183","18.30","1,510,148.00","151,014.80","99.8650","9.9865","3","9.9865"
"17023 Other neoplastic disorders w major OR procedure, w mild to sev CC","4","60","15.00","239,949.50","59,987.38","22.8170","5.7042","3","5.7053"
"17024 Other neoplastic disorders w major OR procedure, w catas CC","1","5","5.00","12,934.50","12,934.50","6.4674","6.4674","0","0.0000"
"17030 Lymphoma and leukemia w other OR procedure, no CC","2","42","21.00","264,222.00","132,111.00","3.7620","1.8810","2","1.8810"
"17032 Lymphoma and leukemia w other OR procedure, w mild to mod CC","2","46","23.00","120,108.00","60,054.00","5.8654","2.9327","0","0.0000"
"17033 Lymphoma and leukemia w other OR procedure, w severe CC","8","138","17.25","422,208.35","70,368.06","42.1424","5.2678","1","5.2678"
"17034 Lymphoma and leukemia w other OR procedure, w catas CC","35","1,020","29.14","6,471,134.85","190,327.50","338.2575","9.6645","15","9.6645"
"17040 Other neoplastic disorders w other OR procedure, no CC","1","6","6.00","42,138.00","42,138.00","1.6357","1.6357","0","0.0000"
"17043 Other neoplastic disorders w other OR procedure, w severe CC","2","21","10.50","72,765.00","36,382.50","7.2216","3.6108","0","0.0000"
"17044 Other neoplastic disorders w other OR procedure, w catas CC","4","48","12.00","180,087.00","60,029.00","24.7892","6.1973","1","6.1973"
"17059 Trach for myeloproliferative dis w mech vent 96+ hr, w or wo CC","9","462","51.33","2,789,695.25","309,966.14","255.1410","28.3490","3","28.3490"
"17500 Acute leukemia, no CC","16","48","3.00","113,079.37","8,698.41","11.6256","0.7266","3","0.7266"
"17501 Acute leukemia, w mild CC","5","14","2.80","60,905.00","12,181.00","5.9224","1.1845","1","1.1333"
"17502 Acute leukemia, w mod CC","2","24","12.00","41,415.00","20,707.50","2.5068","1.2534","0","0.0000"
"17503 Acute leukemia, w severe CC","18","47","2.61","175,921.31","9,773.41","42.2798","2.3489","1","2.2546"
"17504 Acute leukemia, w catas CC","15","62","4.13","968,428.45","64,561.90","78.1205","5.2080","2","4.9694"
"17510 Lymphoma & non-acute leukemia, no CC","41","194","4.73","477,096.37","11,636.50","26.3176","0.6419","2","0.6041"
"17511 Lymphoma & non-acute leukemia, w mild CC","8","36","4.50","69,564.75","8,695.59","7.9129","0.9891","1","1.0388"
"17512 Lymphoma & non-acute leukemia, w mod CC","13","62","4.77","146,041.25","11,233.94","19.9315","1.5332","2","1.5331"
"17513 Lymphoma & non-acute leukemia, w severe CC","67","416","6.21","1,168,839.93","17,982.15","138.4556","2.0665","3","2.0371"
"17514 Lymphoma & non-acute leukemia, w catas CC","49","287","5.86","1,081,013.75","22,061.51","206.5983","4.2163","8","4.2498"
"17520 Other Neoplastic disorders, no CC","15","73","4.87","156,727.50","10,448.50","11.0048","0.7337","2","0.7476"
"17522 Other Neoplastic disorders, w mild to mod CC","8","59","7.38","110,529.25","13,816.16","6.8949","0.8619","0","0.0000"
"17523 Other Neoplastic disorders, w severe CC","18","203","11.28","433,989.25","25,528.78","21.6141","1.2008","4","1.1930"
"17524 Other Neoplastic disorders, w catas CC","18","126","7.00","446,797.00","24,822.06","43.8090","2.4338","2","2.3844"
"17564 Acute leukemia with chemo- and radiotherapy, w mild to cat CC","2","68","34.00","488,638.00","244,319.00","28.7216","14.3608","1","14.3608"
"17570 Acute leukemia with chemotherapy, no CC","3","37","12.33","151,985.00","50,661.67","4.3644","1.4548","1","1.5137"
"17573 Acute leukemia with chemotherapy, w severe CC","9","161","17.89","1,286,114.93","142,901.66","74.9938","8.3326","3","8.2955"
"17574 Acute leukemia with chemotherapy, w catas CC","67","1,821","27.18","16,106,201.50","240,391.07","713.9186","10.6555","21","10.6529"
"17592 Acute leukemia with diag proc, w mod CC","1","13","13.00","20,881.50","20,881.50","2.1981","2.1981","0","0.0000"
"17593 Acute leukemia with diag proc, w severe CC","4","84","21.00","297,281.00","74,320.25","19.6999","4.9250","2","4.6977"
"17594 Acute leukemia with diag proc, w catas CC","60","783","13.05","6,294,389.75","104,906.50","442.5404","7.3757","21","7.4219"
"17600 Acute leukemia with blood transfusion, no CC","2","11","5.50","31,570.00","15,785.00","1.9928","0.9964","1","0.9964"
"17602 Acute leukemia with blood transfusion, w mild to mod CC","7","41","5.86","234,738.00","33,534.00","10.0903","1.4415","1","1.4254"
"17603 Acute leukemia with blood transfusion, w severe CC","21","137","6.52","572,583.75","28,629.19","84.7873","4.0375","4","3.9388"
"17604 Acute leukemia with blood transfusion, w catas CC","58","566","9.76","2,805,070.75","49,211.77","346.9341","5.9816","16","5.9361"
"17620 Lymphoma & non-acute leukemia w chemotherapy, no CC","1","8","8.00","22,514.00","22,514.00","2.8571","2.8571","0","0.0000"
"17623 Lymphoma & non-acute leukemia w chemotherapy, w severe CC","3","44","14.67","121,911.50","40,637.17","18.8076","6.2692","2","6.2692"
"17624 Lymphoma & non-acute leukemia w chemotherapy, w catas CC","16","242","15.13","1,694,668.25","105,916.77","140.5115","8.7820","5","8.8261"
"17633 Lymphoma & non-acute leukemia w radiotherapy, w severe CC","1","4","4.00","14,154.00","14,154.00","4.6790","4.6790","1","4.6790"
"17634 Lymphoma & non-acute leukemia w radiotherapy, w catas CC","2","45","22.50","177,981.00","88,990.50","13.1392","6.5696","0","0.0000"
"17640 Lymphoma & non-acute leukemia w diag proc, no CC","2","10","5.00","35,136.00","17,568.00","2.9226","1.4613","0","0.0000"
"17642 Lymphoma & non-acute leukemia w diag proc, w mod CC","2","14","7.00","33,056.00","16,528.00","4.1124","2.0562","0","0.0000"
"17643 Lymphoma & non-acute leukemia w diag proc, w severe CC","27","331","12.26","1,485,643.98","57,140.15","75.9299","2.8122","11","2.7708"
"17644 Lymphoma & non-acute leukemia w diag proc, w catas CC","118","1,730","14.66","9,501,405.86","81,908.67","671.5358","5.6910","45","5.6759"
"17650 Lymphoma & non-acute leukemia w blood transfus, no CC","5","20","4.00","44,062.00","8,812.40","3.5566","0.7113","1","0.7038"
"17651 Lymphoma & non-acute leukemia w blood transfus, w mild CC","11","72","6.55","211,347.25","19,213.39","14.2786","1.2981","1","1.2519"
"17652 Lymphoma & non-acute leukemia w blood transfus, w mod CC","8","33","4.13","84,329.00","10,541.13","14.4500","1.8062","1","1.8222"
"17653 Lymphoma & non-acute leukemia w blood transfus, w severe CC","32","324","10.13","1,005,303.71","33,510.12","101.4104","3.1691","1","2.9000"
"17654 Lymphoma & non-acute leukemia w blood transfus, w catas CC","134","1,838","13.72","8,836,981.67","67,457.88","715.9411","5.3428","24","5.3531"
"17690 Other neoplastic dis with diag proc, no CC","1","4","4.00","34,623.00","34,623.00","1.4979","1.4979","0","0.0000"
"17692 Other neoplastic dis with diag proc, w mild to mod CC","1","15","15.00","35,092.00","35,092.00","1.8370","1.8370","0","0.0000"
"17693 Other neoplastic dis with diag proc, w severe CC","7","86","12.29","226,083.50","32,297.64","22.3784","3.1969","0","0.0000"
"17694 Other neoplastic dis with diag proc, w catas CC","7","109","15.57","377,611.00","53,944.43","35.1598","5.0228","1","4.9875"
"17700 Other neoplastic dis with blood transfusion, no CC","1","3","3.00","9,525.00","9,525.00","1.0729","1.0729","0","0.0000"
"17702 Other neoplastic dis with blood transfusion, w mild to mod CC","4","21","5.25","55,049.00","13,762.25","4.7206","1.1801","0","0.0000"
"17703 Other neoplastic dis with blood transfusion, w severe CC","5","64","12.80","183,897.00","36,779.40","8.8348","1.7670","0","0.0000"
"17704 Other neoplastic dis with blood transfusion, w catas CC","6","66","11.00","414,936.00","69,156.00","23.9014","3.9836","1","3.9301"
"18024 OR proc level 2 for infectious and parasitic diseases, w catas CC","4","99","24.75","786,785.00","196,696.25","15.4350","3.8588","1","3.8535"
"18034 OR proc level 3 for infectious and parasitic diseases, w catas CC","13","162","12.46","1,073,804.25","82,600.33","70.6932","5.4379","5","5.4386"
"18040 OR proc level 4 for infectious and parasitic diseases, no CC","2","99","49.50","305,800.00","152,900.00","3.3572","1.6786","1","1.6580"
"18042 OR proc level 4 for infectious and parasitic diseases, w mild to mod CC","4","64","16.00","168,246.00","56,082.00","12.0320","3.0080","1","3.0080"
"18043 OR proc level 4 for infectious and parasitic diseases, w severe CC","9","199","22.11","738,192.25","82,021.36","33.6415","3.7379","4","3.7293"
"18044 OR proc level 4 for infectious and parasitic diseases, w catas CC","120","2,152","17.93","12,486,341.84","105,816.46","836.9815","6.9748","39","6.9779"
"18053 OR proc level 5 for infectious and parasitic diseases, w severe CC","5","71","14.20","335,257.00","83,814.25","43.1000","8.6200","1","8.6200"
"18054 OR proc level 5 for infectious and parasitic diseases, w catas CC","21","345","16.43","2,695,557.52","128,359.88","195.0756","9.2893","7","9.3114"
"18064 OR proc level 6 for infectious and parasitic diseases, w mild to cat CC","9","58","6.44","1,163,806.11","129,311.79","96.2942","10.6994","2","10.6994"
"18089 Trach for infectious diseases w mech vent 96+ hr, w mild to cat CC","82","4,960","60.49","26,555,043.65","327,840.05","2,487.1719","30.3314","18","30.3139"
"18099 Trach for infectious diseases, w or wo CC","4","156","39.00","751,516.00","187,879.00","115.1796","28.7949","2","28.7949"
"18500 Septicemia, adult, not transferred, no CC","196","649","3.31","2,694,891.72","14,035.89","104.7511","0.5344","30","0.5252"
"18501 Septicemia, adult, not transferred, w mild CC","139","398","2.86","2,123,153.86","15,385.17","109.0956","0.7849","23","0.7811"
"18502 Septicemia, adult, not transferred, w mod CC","201","732","3.64","3,398,519.85","17,339.39","198.1442","0.9858","53","0.9682"
"18503 Septicemia, adult, not transferred, w severe CC","1,273","6,005","4.72","26,285,927.30","21,440.40","2,014.0472","1.5821","257","1.5719"
"18504 Septicemia, adult, not transferred, w catas CC","2,447","16,098","6.58","98,159,722.18","41,157.12","8,737.8280","3.5708","633","3.5508"
"18510 Septicemia, child, no CC","4","28","7.00","81,110.00","20,277.50","1.4686","0.3672","0","0.0000"
"18511 Septicemia, child, w mild CC","1","2","2.00","10,472.00","10,472.00","0.4776","0.4776","0","0.0000"
"18512 Septicemia, child, w mod CC","2","2","1.00","15,293.00","7,646.50","1.1654","0.5827","0","0.0000"
"18513 Septicemia, child, w severe CC","20","83","4.15","426,715.75","21,335.79","31.6522","1.5826","1","1.5300"
"18514 Septicemia, child, w catas CC","54","260","4.81","3,927,968.83","74,112.62","136.6104","2.5298","10","2.5534"
"18520 Postop and post-traumatic infections, elderly, no CC","1","34","34.00","2,800.00","2,800.00","0.8632","0.8632","0","0.0000"
"18522 Postop and post-traumatic infections, elderly, w mild to mod CC","4","7","1.75","50,185.00","12,546.25","3.8570","0.9642","0","0.0000"
"18523 Postop and post-traumatic infections, elderly, w severe CC","23","205","8.91","526,063.96","22,872.35","28.0153","1.2181","3","1.2392"
"18524 Postop and post-traumatic infections, elderly, w catas CC","36","456","12.67","1,803,179.00","51,519.40","112.6431","3.1290","4","3.1409"
"18530 Postop and post-traumatic infections, not elderly, no CC","1","6","6.00","17,758.00","17,758.00","0.6187","0.6187","0","0.0000"
"18532 Postop and post-traumatic infections, not elderly, w mild to mod CC","4","51","12.75","68,637.25","17,159.31","3.1519","0.7880","0","0.0000"
"18533 Postop and post-traumatic infections, not elderly, w severe CC","10","91","9.10","344,200.42","34,420.04","12.7419","1.2742","4","1.2776"
"18534 Postop and post-traumatic infections, not elderly, w catas CC","10","27","2.70","191,887.00","19,188.70","32.6816","3.2682","3","3.3107"
"18544 Malaria, adult, w catas CC","3","30","10.00","271,169.00","135,584.50","8.6136","2.8712","0","0.0000"
"18560 Dengue, adult, no CC","4","23","5.75","118,136.00","29,534.00","1.5162","0.3790","0","0.0000"
"18561 Dengue, adult, w mild CC","1","2","2.00","50,590.75","50,590.75","0.4673","0.4673","0","0.0000"
"18563 Dengue, adult, w severe CC","4","9","2.25","56,132.66","14,033.17","2.4924","0.6231","2","0.6457"
"18564 Dengue, adult, w catas CC","7","21","3.00","356,674.75","50,953.54","11.1109","1.5873","3","1.5659"
"18570 Dengue, child, no CC","1","2","2.00","4,035.00","4,035.00","0.3324","0.3324","0","0.0000"
"18573 Dengue, child, w severe CC","1","5","5.00","70,203.50","70,203.50","0.6490","0.6490","1","0.6490"
"18574 Dengue, child, w catas CC","7","28","4.00","371,054.00","53,007.71","13.3432","1.9062","1","2.0098"
"18580 Fever of unknow origin, adult, no CC","16","78","4.88","259,412.00","16,213.25","6.3218","0.3951","0","0.0000"
"18581 Fever of unknow origin, adult, w mild CC","10","22","2.20","61,222.81","6,802.53","5.2775","0.5278","0","0.0000"
"18582 Fever of unknow origin, adult, w mod CC","9","62","6.89","258,704.50","32,338.06","5.1957","0.5773","0","0.0000"
"18583 Fever of unknow origin, adult, w severe CC","47","229","4.87","632,220.83","14,049.35","36.8708","0.7845","5","0.7684"
"18584 Fever of unknow origin, adult, w catas CC","47","318","6.77","1,459,138.55","32,425.30","65.2017","1.3873","10","1.3744"
"18590 Fever of unknow origin, child, no CC","2","8","4.00","13,817.00","6,908.50","0.5446","0.2723","0","0.0000"
"18592 Fever of unknow origin, child, w mod CC","1","1","1.00","2,258.00","2,258.00","0.3375","0.3375","0","0.0000"
"18600 Viral illness except dengue, adult, no CC","1","1","1.00","3,300.00","3,300.00","0.2749","0.2749","0","0.0000"
"18603 Viral illness except dengue, adult, w severe CC","3","4","1.33","17,814.75","5,938.25","1.4352","0.4784","0","0.0000"
"18604 Viral illness except dengue, adult, w catas CC","5","28","5.60","181,195.00","36,239.00","7.1357","1.4271","2","1.3968"
"18613 Viral illness except dengue, child, w severe CC","1","2","2.00","24,892.91","24,892.91","1.2525","1.2525","0","0.0000"
"18614 Viral illness except dengue, child, w catas CC","2","61","30.50","514,444.00","257,222.00","3.3176","1.6588","0","0.0000"
"18623 Fungal diseases, adult, w severe CC","4","12","3.00","44,091.00","11,022.75","11.4639","2.8660","1","2.8881"
"18624 Fungal diseases, adult, w catas CC","13","258","19.85","2,879,653.50","239,971.13","70.0897","5.3915","3","5.4651"
"18639 Fungal diseases, child, w or wo CC","2","65","32.50","344,155.00","172,077.50","0.8712","0.4356","2","0.4356"
"18640 Other infectious and parasitic diseases, adult, no CC","5","42","8.40","100,810.00","20,162.00","2.1837","0.4367","0","0.0000"
"18641 Other infectious and parasitic diseases, adult, w mild CC","4","21","5.25","42,572.00","10,643.00","2.4952","0.6238","2","0.5993"
"18642 Other infectious and parasitic diseases, adult, w mod CC","5","34","6.80","92,410.50","18,482.10","3.8119","0.7624","0","0.0000"
"18643 Other infectious and parasitic diseases, adult, w severe CC","29","188","6.48","845,454.42","29,153.60","32.3063","1.1140","5","1.0973"
"18644 Other infectious and parasitic diseases, adult, w catas CC","84","800","9.52","3,865,220.28","47,136.83","206.4133","2.4573","19","2.4356"
"18654 Other infectious and parasitic diseases, child, w catas CC","1","4","4.00","65,350.00","65,350.00","1.9868","1.9868","0","0.0000"
"18660 Melioidosis, adult, no CC","3","13","4.33","96,186.00","32,062.00","4.1945","1.3982","0","0.0000"
"18662 Melioidosis, adult, w mild to mod CC","3","24","8.00","46,864.00","15,621.33","5.1486","1.7162","0","0.0000"
"18663 Melioidosis, adult, w severe CC","31","327","10.55","863,513.94","31,982.00","64.8126","2.0907","6","2.0482"
"18664 Melioidosis, adult, w catas CC","91","916","10.07","5,812,744.75","72,659.31","372.4687","4.0931","19","4.0985"
"18674 Melioidosis, child, w catas CC","1","3","3.00","0.00","0.00","2.8765","2.8765","0","0.0000"
"18683 Leptospirosis, adult, w severe CC","8","11","1.38","95,600.00","11,950.00","6.0505","0.7563","2","0.7435"
"18684 Leptospirosis, adult, w catas CC","56","256","4.57","3,474,265.00","64,338.24","144.4126","2.5788","24","2.5783"
"18694 Leptospirosis, child, w catas CC","2","3","1.50","88,853.00","44,426.50","2.2726","1.1363","1","1.0951"
"18700 Dengue with shock, adult, no CC","2","2","1.00","12,451.50","6,225.75","0.7932","0.3966","0","0.0000"
"18704 Dengue with shock, adult, w sev to cat CC","18","47","2.61","1,137,956.26","63,219.79","15.9332","0.8852","4","0.8858"
"18712 Dengue with shock, child, w mild to mod CC","1","4","4.00","12,556.00","12,556.00","0.6778","0.6778","0","0.0000"
"18713 Dengue with shock, child, w severe CC","2","3","1.50","75,934.50","37,967.25","2.1022","1.0511","2","1.0511"
"18714 Dengue with shock, child, w catas CC","9","16","1.78","597,221.00","66,357.89","13.2708","1.4745","2","1.4689"
"19509 Acute psychotic disorders, w or wo CC","11","121","11.00","935,604.38","85,054.94","11.5216","1.0474","2","1.0447"
"19519 Chronic psychotic disorders, w or wo CC","7","120","17.14","490,097.00","70,013.86","13.9684","1.9955","1","2.0286"
"19520 Major affective disorders, no CC","2","11","5.50","18,371.00","9,185.50","1.6156","0.8078","0","0.0000"
"19522 Major affective disorders, w mild to mod CC","2","5","2.50","8,185.00","4,092.50","1.9578","0.9789","0","0.0000"
"19524 Major affective disorders, w sev to cat CC","3","24","8.00","80,810.00","26,936.67","4.0470","1.3490","1","1.3490"
"19534 Other affect and somatoform disorders, w sev to cat CC","2","13","6.50","52,303.00","26,151.50","1.1770","0.5885","0","0.0000"
"19540 Acute reaction and psychosocial dysfunction, no CC","1","13","13.00","54,675.00","54,675.00","0.2992","0.2992","1","0.2992"
"19554 Anxiety disorders, w sev to cat CC","2","2","1.00","5,522.00","2,761.00","0.9068","0.4534","0","0.0000"
"19590 Organic disturbance and mental retardation, no CC","2","25","12.50","100,647.00","50,323.50","2.7383","1.3692","0","0.0000"
"19591 Organic disturbance and mental retardation, w mild CC","1","36","36.00","23,950.00","23,950.00","1.4696","1.4696","0","0.0000"
"19593 Organic disturbance and mental retardation, w severe CC","4","42","10.50","101,561.00","25,390.25","8.5824","2.1456","1","2.0361"
"19594 Organic disturbance and mental retardation, w catas CC","5","67","13.40","197,611.60","49,402.90","25.1375","5.0275","2","5.0275"
"20500 Alcohol intoxication and withdrawal, no CC","7","24","3.43","63,555.00","9,079.29","2.9148","0.4164","0","0.0000"
"20501 Alcohol intoxication and withdrawal, w mild CC","6","20","3.33","61,113.50","10,185.58","3.0599","0.5100","1","0.4799"
"20502 Alcohol intoxication and withdrawal, w mod CC","6","21","3.50","105,806.50","17,634.42","3.1398","0.5233","1","0.5423"
"20503 Alcohol intoxication and withdrawal, w severe CC","26","124","4.77","341,712.27","13,668.49","21.5749","0.8298","7","0.8478"
"20504 Alcohol intoxication and withdrawal, w catas CC","48","512","10.67","2,516,546.50","55,923.26","106.7176","2.2233","13","2.1954"
"20512 Drug use disorders and withdrawal, w mild to mod CC","1","2","2.00","3,615.00","3,615.00","1.9607","1.9607","0","0.0000"
"20520 Alcohol use disorders and dependence, no CC","1","1","1.00","5,800.00","5,800.00","0.9065","0.9065","0","0.0000"
"20524 Alcohol use disorders and dependence, w catas CC","1","1","1.00","4,563.10","4,563.10","1.9196","1.9196","0","0.0000"
"20534 Opioid use disorders and dependence, w mild to cat CC","2","17","8.50","42,300.00","21,150.00","1.3602","0.6801","0","0.0000"
"20549 Psychostimulant use disorders and dependence, w or wo CC","1","4","4.00","18,565.00","18,565.00","1.3712","1.3712","0","0.0000"
"20550 Other drug use disorders and intoxication, no CC","1","1","1.00","0.00","0.00","0.9951","0.9951","0","0.0000"
"20554 Other drug use disorders and intoxication, w mild to cat CC","1","1","1.00","5,951.00","5,951.00","1.9123","1.9123","0","0.0000"
"21010 Wound debridements for injuries, no CC","1","8","8.00","0.00","0.00","0.8303","0.8303","0","0.0000"
"21013 Wound debridements for injuries, w severe CC","1","13","13.00","48,288.00","48,288.00","1.9388","1.9388","0","0.0000"
"21014 Wound debridements for injuries, w catas CC","4","93","23.25","385,565.50","96,391.38","15.1496","3.7874","3","3.7773"
"21034 Hand procedures for injuries, w mild to cat CC","1","9","9.00","0.00","0.00","3.3234","3.3234","0","0.0000"
"21040 Other OR procedures for injuries, no CC","2","8","4.00","55,489.00","27,744.50","2.5171","1.2586","1","1.2263"
"21042 Other OR procedures for injuries, w mild to mod CC","4","54","13.50","527,311.00","131,827.75","9.0125","2.2531","1","2.2834"
"21043 Other OR procedures for injuries, w severe CC","10","100","10.00","575,061.75","63,895.75","35.9914","3.5991","7","3.5836"
"21044 Other OR procedures for injuries, w catas CC","84","1,646","19.60","8,611,513.82","106,314.99","566.8774","6.7485","20","6.7266"
"21059 Trach for injuries & poisonings w mech vent 96+ hr, w or wo CC","8","892","111.50","4,233,003.25","529,125.41","227.7377","28.4672","2","28.3490"
"21069 Trach for injuries & poisonings, w or wo CC","1","68","68.00","304,322.00","304,322.00","26.3253","26.3253","1","26.3253"
"21074 Multiple wound debridements for injuries, w catas CC","1","5","5.00","32,457.00","32,457.00","8.6223","8.6223","0","0.0000"
"21500 Traumatic injury age >17, no CC","3","5","1.67","30,498.75","10,166.25","0.9828","0.3276","0","0.0000"
"21501 Traumatic injury age >17, w mild CC","1","2","2.00","10,925.00","10,925.00","0.4094","0.4094","1","0.4094"
"21502 Traumatic injury age >17, w mod CC","1","2","2.00","6,999.00","6,999.00","0.6051","0.6051","0","0.0000"
"21503 Traumatic injury age >17, w severe CC","2","9","4.50","101,717.75","50,858.88","1.6184","0.8092","1","0.8092"
"21504 Traumatic injury age >17, w catas CC","13","95","7.31","708,876.75","54,528.98","34.1497","2.6269","5","2.5863"
"21514 Traumatic injury age 0-17, w sev to cat CC","2","2","1.00","16,833.00","16,833.00","1.8990","0.9495","1","0.9495"
"21520 Allergic reactions age >17, no CC","2","2","1.00","5,439.00","2,719.50","0.3620","0.1810","0","0.0000"
"21523 Allergic reactions age >17, w severe CC","3","17","5.67","133,841.00","44,613.67","1.3407","0.4469","0","0.0000"
"21524 Allergic reactions age >17, w catas CC","5","25","5.00","290,132.42","58,026.48","7.7838","1.5568","1","1.4895"
"21540 Poisoning & toxic effects of drugs age >17, no CC","78","125","1.60","535,451.00","7,045.41","21.5372","0.2761","19","0.2758"
"21541 Poisoning & toxic effects of drugs age >17, w mild CC","30","53","1.77","269,845.50","8,994.85","12.4440","0.4148","10","0.4148"
"21542 Poisoning & toxic effects of drugs age >17, w mod CC","23","65","2.83","215,473.00","9,368.39","11.7021","0.5088","9","0.5155"
