"โรงพยาบาล","2564","2565"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์"
"11270  :  โรงพยาบาลน้ำหนาว","6","6","2","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","17","0","25","5","22","3","19","2","25","2","39","6","10","0","0","0","0","0","0","0","0","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","2","0","3","0","2","0","3","0","2","0","6","2","4","1","0","0","0","0","0","0","0","0","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","46","5","60","5","55","7","71","7","47","4","65","9","54","11","0","0","0","0","0","0","0","0","0","0"
"10730  :  โรงพยาบาลโพธาราม","60","4","43","7","51","11","75","4","82","11","72","5","78","8","0","0","0","0","0","0","0","0","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","21","1","15","3","28","0","31","3","24","2","21","4","16","2","27","3","0","0","0","0","0","0","0","0"
"11274  :  โรงพยาบาลบางแพ","7","1","8","1","6","1","8","1","4","1","15","1","12","0","4","0","0","0","0","0","0","0","0","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","74","10","79","11","66","7","60","6","62","5","78","3","67","4","0","0","0","0","0","0","0","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","173","18","174","15","155","10","174","12","154","20","151","12","171","16","0","0","0","0","0","0","0","0","0","0"
"11277  :  โรงพยาบาลวัดเพลง","2","0","4","0","2","0","1","0","1","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","26","3","25","1","22","2","26","4","22","1","27","2","24","6","16","2","0","0","0","0","0","0","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","24","6","21","4","0","0","19","3","0","0","8","0","18","3","0","0","0","0","0","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","6","1","9","0","4","0","2","1","3","1","1","0","8","0","8","2","0","0","0","0","0","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","55","5","76","9","61","3","73","7","66","8","78","11","28","3","8","1","0","0","0","0","0","0","0","0"
"10732  :  โรงพยาบาลมะการักษ์","71","13","64","10","56","4","69","8","75","8","69","10","70","7","26","2","0","0","0","0","0","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","0","0","7","1","3","0","7","0","8","0","6","0","2","1","2","0","0","0","0","0","0","0","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","3","0","3","0","7","1","5","1","3","0","6","0","3","0","0","0","0","0","0","0","0","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","0","0","0","0","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","60","4","53","2","58","2","58","6","50","5","67","7","56","14","59","7","0","0","0","0","0","0","0","0"
"11283  :  โรงพยาบาลทองผาภูมิ","47","6","68","4","37","7","62","2","63","7","61","7","53","8","48","3","0","0","0","0","0","0","0","0"
"11284  :  โรงพยาบาลสังขละบุรี","12","1","24","1","14","3","26","5","19","6","12","1","19","2","4","0","0","0","0","0","0","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","84","6","85","4","69","5","94","12","54","4","68","4","65","2","17","1","0","0","0","0","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","9","2","13","1","10","3","9","0","12","2","9","1","5","0","8","1","0","0","0","0","0","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","14","0","3","0","8","1","7","0","8","1","1","0","1","0","7","0","0","0","0","0","0","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","6","0","7","1","7","2","7","1","5","0","6","0","6","0","3","0","0","0","0","0","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","4","1","1","0","2","0","2","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","5","1","8","0","5","0","5","1","7","1","11","1","6","2","7","1","0","0","0","0","0","0","0","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","48","6","58","6","47","8","61","7","92","10","65","8","66","5","0","0","0","0","0","0","0","0","0","0"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","174","17","131","13","157","11","158","14","118","8","125","13","111","11","138","14","0","0","0","0","0","0","0","0"
"11289  :  โรงพยาบาลเดิมบางนางบวช","21","4","13","1","20","3","17","1","24","3","36","5","19","4","20","2","0","0","0","0","0","0","0","0"
"11290  :  โรงพยาบาลด่านช้าง","16","0","7","0","16","1","14","1","13","3","18","2","13","5","0","0","0","0","0","0","0","0","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","6","3","0","0","3","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","87","6","113","10","94","8","92","9","98","11","86","9","123","14","45","7","5","1","0","0","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11295  :  โรงพยาบาลอู่ทอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","3","0","2","0","5","1","4","0","4","0","4","0","6","1","0","0","0","0","0","0","0","0","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","2","0","5","0","10","1","9","0","5","0","8","1","5","1","0","0","0","0","0","0","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","15","1","15","1","20","0","0","0","17","2","23","1","12","1","0","0","0","0","0","0","0","0","0","0"
"11300  :  โรงพยาบาลดอนตูม","7","0","8","1","12","3","14","1","6","0","11","1","8","1","13","0","0","0","0","0","0","0","0","0"
"11301  :  โรงพยาบาลบางเลน","12","2","23","2","9","2","0","0","13","1","16","4","14","4","0","0","0","0","0","0","0","0","0","0"
"11302  :  โรงพยาบาลสามพราน","110","14","157","14","142","13","153","11","167","12","155","19","0","0","0","0","0","0","0","0","0","0","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","149","16","166","16","172","18","190","21","214","26","274","27","212","17","162","11","0","0","0","0","0","0","0","0"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","222","17","262","27","225","27","259","29","240","17","249","27","242","27","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","60","10","58","7","66","10","47","5","55","5","49","8","51","9","26","3","0","0","0","0","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","12","0","20","1","6","1","8","1","10","1","12","1","19","2","12","1","0","0","0","0","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","50","0","46","4","70","5","53","3","60","10","91","8","59","5","0","0","0","0","0","0","0","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","3","0","3","0","4","0","1","0","8","3","4","1","1","0","0","0","0","0","0","0","0","0","0","0"
"11310  :  โรงพยาบาลชะอำ","0","0","10","0","17","4","14","1","7","1","9","1","10","2","0","0","0","0","0","0","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","230","19","127","12","151","13","6","0","5","1","3","0","2","0","0","0","0","0","0","0","0","0","0","0"
"11313  :  โรงพยาบาลบ้านแหลม","55","6","44","6","59","8","53","5","54","5","42","7","51","5","0","0","0","0","0","0","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","14","1","4","0","12","2","13","1","9","2","22","8","16","2","18","2","0","0","0","0","0","0","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","78","6","87","8","94","10","94","13","89","10","68","3","58","10","0","0","0","0","0","0","0","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","2","1","11","1","11","0","4","1","12","2","5","1","8","1","16","1","0","0","0","0","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","45","3","51","2","59","6","69","9","49","6","56","8","45","2","38","1","0","0","0","0","0","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","125","8","99","6","107","10","111","13","104","11","91","6","107","9","102","11","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","115","12","142","18","169","19","165","14","132","16","163","15","169","16","44","3","0","0","0","0","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","44","1","75","9","80","10","75","10","58","3","75","5","56","5","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","69","8","66","11","86","7","74","11","69","8","53","7","60","5","35","6","0","0","0","0","0","0","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","23","2","16","1","26","4","23","6","27","3","19","4","17","2","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","42","1","47","4","36","2","56","3","34","3","36","7","39","5","53","4","0","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","6","0","12","1","16","1","15","1","16","2","23","2","13","0","22","3","0","0","0","0","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","18","7","12","1","12","2","17","2","17","4","19","2","9","4","6","0","0","0","0","0","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","98","10","77","7","89","5","100","12","89","5","81","7","80","4","92","6","0","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","156","10","118","23","141","20","143","21","123","11","121","10","124","17","154","13","8","2","0","0","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","3","1","1","0","3","0","9","1","6","1","5","0","2","1","3","0","0","0","0","0","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","1","0","2","0","0","0","0","0","0","0","3","0","3","0","2","0","0","0","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","4","1","0","0","5","0","5","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","9","0","212","15","625","52","6","0","2","1","4","1","4","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","58","10","46","5","64","4","75","10","47","4","50","3","54","5","56","13","0","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","1","0","6","1","1","0","2","0","4","0","1","0","11","0","69","7","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","7","1","14","3","15","0","19","3","14","2","10","0","21","0","16","2","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","48","2","43","8","40","2","37","3","29","0","46","6","42","4","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","6","1","6","0","2","0","3","0","10","2","15","0","6","1","2","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","11","6","1","1","8","3","5","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","138","12","108","10","119","26","117","10","83","10","100","7","129","13","23","2","1","0","0","0","0","0","0","0"
"11350  :  โรงพยาบาลบางไทร","8","1","2","0","49","10","9","1","5","0","3","0","12","2","9","1","0","0","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","7","1","9","2","2","0","6","0","3","0","5","0","1","0","1","0","0","0","0","0","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","66","0","69","3","24","3","22","3","13","3","6","0","55","11","83","19","0","0","0","0","0","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","4","0","5","0","3","0","3","0","2","0","4","1","2","1","3","1","0","0","0","0","0","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","1","0","1","0","3","0","1","0","4","0","15","0","19","2","0","0","0","0","0","0","0","0","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","21","6","20","2","29","4","38","6","29","5","36","6","29","7","39","5","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","86","7","64","4","57","3","86","10","81","6","80","3","64","7","69","7","0","0","0","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","67","7","57","8","71","6","74","6","70","12","65","7","76","4","87","9","0","0","0","0","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","15","0","15","1","20","4","13","1","10","1","15","0","11","0","0","0","0","0","0","0","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","98","11","97","9","107","10","101","9","87","4","115","11","103","13","69","6","0","0","0","0","0","0","0","0"
"11364  :  โรงพยาบาลพนม","14","0","14","3","18","0","8","2","15","2","8","1","4","0","20","2","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","125","13","125","22","134","22","161","15","130","11","131","12","122","13","131","11","0","0","0","0","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","81","9","96","14","75","6","65","7","64","7","57","9","82","6","0","0","0","0","0","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","8","0","5","0","6","1","6","0","6","0","7","1","5","0","7","1","0","0","0","0","0","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","22","3","21","2","23","4","31","2","31","3","30","4","19","1","18","2","0","0","0","0","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","117","10","101","12","126","14","144","16","101","4","105","12","104","5","54","6","0","0","0","0","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","47","6","48","8","50","4","48","5","53","4","44","4","41","3","46","4","0","0","0","0","0","0","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","14","1","17","1","11","0","21","3","15","1","15","0","14","0","0","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","40","7","31","6","38","6","35","2","95","33","89","19","41","7","2","0","0","0","0","0","0","0","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","1","0","5","0","8","0","4","0","3","0","8","2","3","0","4","0","0","0","0","0","0","0","0","0"
"11372  :  โรงพยาบาลกะเปอร์","43","4","28","3","49","6","49","4","38","2","34","5","11","2","12","0","0","0","0","0","0","0","0","0"
"11373  :  โรงพยาบาลกระบุรี","11","0","30","2","15","2","16","3","14","2","15","2","27","6","24","2","0","0","0","0","0","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","0","0","2","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","5","0","3","0","5","0","8","0","64","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","19","1","25","4","21","3","14","2","34","2","45","6","54","8","86","8","0","0","0","0","0","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","16","0","17","2","22","2","21","2","20","2","10","0","15","1","0","0","0","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","31","3","29","1","31","0","39","2","55","2","68","5","47","4","47","6","0","0","0","0","0","0","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0","0","1","1","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11381  :  โรงพยาบาลละแม","6","2","9","2","6","1","6","2","3","1","9","1","9","2","13","2","0","0","0","0","0","0","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","7","0","9","3","7","1","15","2","8","0","3","0","4","1","6","1","0","0","0","0","0","0","0","0"
