"โรงพยาบาล","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์"
"11262  :  โรงพยาบาลสามง่าม","0","0","0","0","0","0","0","0","13","10","8","5","11","9","14","4","24","17","14","12","16","15","12","12"
"11263  :  โรงพยาบาลทับคล้อ","12","2","5","1","19","3","13","2","8","1","16","2","10","0","14","0","15","2","9","1","11","2","4","1"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","18","3","88","57","73","37","59","19","23","4","2","1","7","1","10","4","9","4","0","0","0","0","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","14","7","6","0","6","4","13","1","9","0","9","4","8","7","11","5","9","5","5","4","9","4","1","0"
"27978  :  โรงพยาบาลสากเหล็ก","12","1","3","0","3","0","8","0","12","4","13","1","1","0","0","0","0","0","1","0","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0","0","4","0","5","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","0","0","6","0","6","0","3","0","6","1","10","1","5","0","10","0","11","1","6","0","2","0","1","0"
"11264  :  โรงพยาบาลชนแดน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","117","48","88","28","117","47","232","74","183","66","147","53","73","6","95","15","187","44","174","35","143","36","70","8"
"11266  :  โรงพยาบาลวิเชียรบุรี","4","0","2","0","5","0","4","1","2","0","4","0","5","2","3","2","4","2","7","0","2","0","7","0"
"11267  :  โรงพยาบาลศรีเทพ","1","0","2","1","0","0","0","0","2","2","0","0","0","0","35","31","2","2","3","2","1","1","1","1"
"11268  :  โรงพยาบาลหนองไผ่","5","0","3","0","4","1","4","0","1","0","5","0","0","0","6","0","2","0","3","1","0","0","1","0"
"11269  :  โรงพยาบาลบึงสามพัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","0","0","0","0","4","4","15","13","7","7","16","15","9","7","20","18","8","8","0","0","11","11","12","12"
"11271  :  โรงพยาบาลวังโป่ง","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","464","33","3","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","28","2","26","2","26","1","47","5","43","7","42","10","31","7","37","3","37","3","36","5","24","0","28","4"
"10728  :  โรงพยาบาลดำเนินสะดวก","12","3","22","0","22","1","20","1","18","2","18","3","19","2","10","1","11","1","9","1","6","1","5","0"
"10729  :  โรงพยาบาลบ้านโป่ง","67","8","53","1","38","4","69","4","66","8","62","5","56","4","57","2","57","4","59","5","58","7","43","6"
"10730  :  โรงพยาบาลโพธาราม","69","5","75","11","65","8","67","5","56","5","67","5","68","4","80","12","70","9","71","10","56","6","65","3"
"11273  :  โรงพยาบาลสวนผึ้ง","35","3","35","2","22","2","30","2","28","4","139","48","26","3","27","4","17","1","17","2","32","6","27","0"
"11274  :  โรงพยาบาลบางแพ","10","1","9","2","7","1","12","0","8","1","12","1","10","0","6","0","11","0","17","3","15","5","5","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","76","10","85","6","106","8","94","16","88","6","97","11","94","7","86","8","95","10","98","10","82","8","91","13"
"11276  :  โรงพยาบาลปากท่อ","199","17","232","19","209","26","223","18","204","24","239","24","197","26","223","25","235","27","210","32","202","13","189","22"
"11277  :  โรงพยาบาลวัดเพลง","7","1","4","0","6","1","10","1","8","0","7","0","5","0","3","0","3","0","7","3","2","1","5","1"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","22","3","31","2","31","1","34","4","27","3","22","3","22","2","10","3","16","2","15","4","14","1","14","3"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","24","2","26","3","10","1","6","2","0","0","6","0","37","5","2","0","17","2","51","6","59","12","47","5"
"28858  :  โรงพยาบาลบ้านคา","26","1","16","0","15","1","25","1","24","1","15","0","12","3","24","4","13","1","8","0","18","1","16","1"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","78","8","67","5","67","6","93","4","73","4","73","10","66","8","77","9","88","6","47","4","76","1","37","5"
"10732  :  โรงพยาบาลมะการักษ์","102","13","80","9","105","11","85","5","76","7","93","11","88","10","94","10","90","8","64","3","59","6","70","5"
"11278  :  โรงพยาบาลไทรโยค","17","1","15","1","15","4","7","0","39","6","16","3","4","0","13","2","15","2","7","0","5","0","10","2"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","9","2","11","3","5","0","10","1","8","0","11","2","16","3","24","6","18","3","15","3","15","2","9","0"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","77","7","79","9","79","9","75","10","66","8","68","2","80","4","84","5","73","6","71","5","72","4","85","6"
"11283  :  โรงพยาบาลทองผาภูมิ","49","10","54","6","41","5","51","6","50","6","66","6","50","4","59","10","69","3","54","5","57","7","52","8"
"11284  :  โรงพยาบาลสังขละบุรี","10","2","12","1","4","0","20","2","8","1","9","1","5","0","1","0","22","0","8","3","9","2","7","1"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","100","9","115","16","127","14","118","16","98","17","117","17","94","11","97","15","139","17","126","18","117","14","108","11"
"11286  :  โรงพยาบาลเลาขวัญ","13","4","17","1","8","2","14","3","8","0","26","2","9","1","5","0","10","2","8","0","10","2","11","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","6","1","8","0","8","1","6","0","5","0","9","3","3","1","5","0","11","0","23","0","3","1","7","2"
"11288  :  โรงพยาบาลสถานพระบารมี","10","0","5","1","7","2","4","0","7","1","11","1","6","0","7","1","4","1","7","0","4","0","4","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","2","0","0","0","0","0","11","1","0","0","1","0","0","0","2","0","0","0","1","1","3","1","3","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","6","0","14","0","9","2","10","1","8","2","4","0","8","0","6","1","7","1","6","1","9","3","5","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","78","11","64","11","45","4","53","7","41","7","47","12","58","5","61","9","81","8","65","11","53","8","52","6"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","121","12","120","13","143","15","136","13","140","17","139","15","132","16","142","15","115","13","121","11","112","12","118","8"
"11289  :  โรงพยาบาลเดิมบางนางบวช","33","1","23","3","24","2","30","2","32","5","17","3","26","4","31","6","22","1","30","5","18","5","25","4"
"11290  :  โรงพยาบาลด่านช้าง","23","1","23","1","28","3","40","6","28","5","30","2","27","3","25","3","21","1","15","0","14","1","14","1"
"11291  :  โรงพยาบาลบางปลาม้า","5","1","13","1","3","0","10","2","5","0","7","1","8","1","7","1","11","2","7","0","7","2","11","1"
"11292  :  โรงพยาบาลศรีประจันต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","150","23","153","18","152","16","172","23","143","13","160","18","175","28","225","30","195","15","172","18","151","14","180","28"
"11294  :  โรงพยาบาลสามชุก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11295  :  โรงพยาบาลอู่ทอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","4","0","8","0","3","0","1","0","4","0","3","0","2","1","5","2","10","1","1","0","3","0","4","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","21","1","24","3","14","0","21","0","16","0","16","0","18","3","11","1","16","1","11","0","10","2","5","0"
"11299  :  โรงพยาบาลห้วยพลู","22","5","11","1","17","2","20","1","13","2","17","3","14","3","17","3","19","5","24","3","13","3","12","3"
"11300  :  โรงพยาบาลดอนตูม","29","6","27","3","28","5","35","3","29","4","23","4","28","1","14","2","26","0","22","0","17","5","25","2"
"11301  :  โรงพยาบาลบางเลน","136","18","120","20","128","9","131","12","125","6","119","14","52","7","76","7","64","7","43","3","57","3","68","6"
"11302  :  โรงพยาบาลสามพราน","144","21","136","16","140","10","175","16","165","17","129","16","158","17","113","13","162","22","85","8","151","16","117","10"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","261","35","216","32","222","17","251","25","238","25","271","28","203","18","197","21","273","35","231","34","192","32","223","26"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0","0","104","11","116","14","91","10","0","0","126","11","116","12","115","11","157","9","66","5","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","157","18","125","12","146","9","143","17","114","14","137","13","125","14","163","18","214","23","162","17","160","8","186","17"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","74","5","77","6","65","7","76","9","59","7","64","8","60","7","78","5","81","4","97","11","53","2","65","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","337","30","344","39","322","40","306","47","294","28","296","34","193","22","228","21","191","18","236","28","65","4","54","3"
"11308  :  โรงพยาบาลเขาย้อย","181","22","171","18","192","20","192","18","164","19","154","7","123","16","157","13","146","14","180","20","147","14","159","14"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","10","4","29","6","18","0","8","3","7","2","3","0","9","2","5","1","12","4","7","5","10","5","2","1"
"11310  :  โรงพยาบาลชะอำ","16","3","8","0","12","2","9","2","13","0","5","0","12","0","15","2","7","0","12","3","13","5","4","1"
"11311  :  โรงพยาบาลท่ายาง","22","4","35","13","43","8","35","9","19","5","105","21","17","4","2","1","8","0","9","1","5","0","4","0"
"11312  :  โรงพยาบาลบ้านลาด","250","21","168","14","163","16","174","15","206","20","200","23","164","15","180","16","167","26","154","13","172","21","172","24"
"11313  :  โรงพยาบาลบ้านแหลม","21","3","13","3","7","1","16","4","141","8","129","13","114","6","158","14","133","11","125","12","122","10","124","13"
"11314  :  โรงพยาบาลแก่งกระจาน","151","14","106","11","115","12","132","18","121","13","140","18","99","6","125","15","113","11","122","15","107","17","138","17"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","108","18","102","12","104","10","91","6","100","8","96","7","95","6","100","7","109","12","90","11","87","12","86","12"
"11316  :  โรงพยาบาลทับสะแก","8","1","2","0","3","0","8","1","11","3","21","4","9","0","4","0","23","3","9","0","28","2","24","2"
"11317  :  โรงพยาบาลบางสะพาน","100","6","93","14","85","5","95","12","75","3","73","8","79","10","88","7","123","10","120","12","98","13","80","10"
"11318  :  โรงพยาบาลบางสะพานน้อย","99","7","93","13","82","11","87","6","79","10","109","4","84","16","97","9","92","12","98","4","97","11","73","7"
"11319  :  โรงพยาบาลปราณบุรี","207","21","202","18","198","22","192","17","161","16","186","22","154","15","142","15","195","24","174","18","169","21","186","18"
"11320  :  โรงพยาบาลหัวหิน","120","19","132","22","92","13","102","15","96","7","114","11","117","9","101","12","122","16","85","5","93","6","83","9"
"11321  :  โรงพยาบาลสามร้อยยอด","114","13","97","15","107","5","90","8","93","14","84","7","64","3","83","11","86","8","93","9","68","7","86","10"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","37","4","47","3","42","1","38","5","41","4","36","4","34","3","22","1","34","3","40","4","44","4","32","5"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","0","0","43","4","50","4","66","9","65","5","52","4","57","4","65","5","58","2","53","2"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","11","11","5","5","2","1","7","7","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","18","2","17","2","10","0","15","0","8","1","9","2","10","2","4","0","11","1","18","2","11","1","6","0"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","44","29","12","5","14","3","5","1","1","0","1","1","3","0","3","0","2","1","1","0","1","0","1","0"
"11333  :  โรงพยาบาลปากพนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","126","8","137","16","109","7","140","15","122","10","140","7","116","12","121","15","132","16","129","7","119","13","100","17"
"11337  :  โรงพยาบาลหัวไทร","165","31","170","40","180","37","148","34","168","34","171","43","109","24","107","20","134","24","180","39","142","29","177","42"
"11338  :  โรงพยาบาลบางขัน","2","0","4","0","7","1","5","0","1","0","1","1","5","0","4","0","2","0","2","0","1","0","6","1"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","3","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","3","0","3","1","1","0","5","1","7","1","0","0","1","0","0","0","0","0","1","0","1","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","12","1","513","42","5","0","5","2","16","0","21","1","50","1","64","9","62","8","37","2","24","2","732","124"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","104","13","123","10","86","9","99","8","74","5","100","10","14","3","17","1","19","1","18","1","88","11","94","11"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","35","3","16","0","2","0","3","1","11","0","7","1","5","0","9","0","9","1","6","1","16","3","6","1"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","10","1","5","1","3","2","1","0","5","0","6","0","3","0","3","0","4","0","1","0","1","0","2","0"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","34","4","32","4","41","3","29","4","26","4","23","1","14","1","8","1","11","1","6","1","17","2","8","0"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","9","1","5","0","1","0","3","0","4","2","5","1","16","3","11","1","8","1","9","0","1","0","5","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","4","0","3","0","4","1","5","0","12","3","54","18","36","11","14","0","13","4","1","1","8","5","14","9"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","5","0","6","0","6","0","18","2","22","3","19","5","23","3","21","1","20","2","34","1","120","15","131","9"
"11350  :  โรงพยาบาลบางไทร","30","23","16","12","71","16","12","2","15","1","10","1","19","1","25","4","15","1","12","1","14","0","10","1"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","34","17","56","29","57","21","67","24","34","5","29","5","22","7","30","8","50","14","30","4","20","1","16","3"
"11353  :  โรงพยาบาลทับปุด","50","16","82","55","76","14","116","35","133","17","85","10","37","3","38","16","36","16","94","47","173","30","64","6"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","6","0","26","21","3","0","10","1","3","0","7","1","5","0","10","1","3","0","2","0","8","2","4","1"
"10741  :  โรงพยาบาลวชิระภูเก็ต","4","4","1","1","6","4","0","0","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","41","2","60","6","53","7","79","10","52","12","59","6","61","4","46","6","69","7","52","4","34","5","7","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","23","0","17","2","29","3","43","4","33","6","38","7","42","6","35","5","41","5","22","1","14","3","25","4"
"11358  :  โรงพยาบาลดอนสัก","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","143","19","144","15","70","8","68","12","68","11","60","7","79","8","76","9","81","12","67","7","61","6","39","11"
"11360  :  โรงพยาบาลไชยา","0","0","2","2","1","1","25","8","25","10","13","8","2","0","0","0","1","0","0","0","0","0","1","0"
"11361  :  โรงพยาบาลท่าชนะ","24","21","6","5","2","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","80","15","84","7","64","5","77","12","70","3","93","11","80","11","60","6","68","9","72","8","62","6","59","6"
"11363  :  โรงพยาบาลบ้านตาขุน","65","6","70","12","79","7","63","9","75","7","18","3","7","0","15","1","2","0","15","2","10","1","1","0"
"11364  :  โรงพยาบาลพนม","5","0","11","1","5","0","15","0","8","1","14","1","6","0","11","1","9","0","1","0","5","0","6","0"
"11365  :  โรงพยาบาลท่าฉาง","132","15","103","7","141","11","143","14","127","6","141","11","132","13","108","15","122","18","123","19","124","15","124","15"
"11366  :  โรงพยาบาลบ้านนาสาร","234","28","204","17","223","19","202","21","212","12","238","19","177","10","212","13","230","27","199","22","213","18","153","16"
"11367  :  โรงพยาบาลบ้านนาเดิม","29","20","5","0","11","3","11","2","6","1","12","3","5","1","10","0","16","1","4","0","12","0","6","0"
"11368  :  โรงพยาบาลเคียนซา","26","4","33","3","36","5","37","2","13","0","13","0","8","2","14","1","11","1","9","2","9","1","15","2"
"11369  :  โรงพยาบาลพระแสง","14","0","19","0","20","1","23","2","23","4","15","0","17","0","26","4","13","0","13","0","11","5","21","2"
"11370  :  โรงพยาบาลพุนพิน","133","22","98","12","99","7","90","8","92","16","92","14","95","6","99","13","119","11","125","18","113","22","106","13"
"11371  :  โรงพยาบาลชัยบุรี","3","0","3","1","3","0","49","7","66","7","49","6","48","3","50","5","67","5","41","7","41","6","42","3"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","11","0","14","0","13","1","9","0","4","0","7","0","12","0","12","1","13","3","12","4","17","1","16","3"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","63","4","94","42","106","24","107","30","47","9","44","4","44","4","72","5","88","20","50","7","40","0","49","8"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
