"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ"
"11100  :  โรงพยาบาลเต่างอย","15","0","0.00","3","0","0.00","6","0","0.00","3","0","0.00","3","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","20","0","0.00","4","0","0.00","4","0","0.00","8","0","0.00","4","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","77","17","22.08","23","9","39.13","20","0","0.00","16","1","6.25","18","7","38.89"
"11103  :  โรงพยาบาลโพนนาแก้ว","15","1","6.67","5","1","20.00","3","0","0.00","4","0","0.00","3","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","161","4","2.48","32","0","0.00","44","0","0.00","41","0","0.00","44","4","9.09"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","16","0","0.00","6","0","0.00","4","0","0.00","4","0","0.00","2","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","14","1","7.14","1","0","0.00","6","0","0.00","6","0","0.00","1","1","100.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","17","0","0.00","11","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","36","0","0.00","9","0","0.00","10","0","0.00","7","0","0.00","10","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","5","5","100.00","4","4","100.00","0","0","0.00","0","0","0.00","1","1","100.00"
"11106  :  โรงพยาบาลบ้านแพง","23","1","4.35","8","1","12.50","3","0","0.00","5","0","0.00","7","0","0.00"
"11107  :  โรงพยาบาลนาทม","18","1","5.56","3","0","0.00","5","0","0.00","4","0","0.00","6","1","16.67"
"11108  :  โรงพยาบาลเรณูนคร","17","0","0.00","5","0","0.00","7","0","0.00","3","0","0.00","2","0","0.00"
"11109  :  โรงพยาบาลนาแก","38","2","5.26","12","1","8.33","6","0","0.00","6","0","0.00","14","1","7.14"
"11110  :  โรงพยาบาลศรีสงคราม","72","3","4.17","20","0","0.00","21","0","0.00","20","0","0.00","11","3","27.27"
"11111  :  โรงพยาบาลนาหว้า","47","7","14.89","25","7","28.00","13","0","0.00","7","0","0.00","2","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","31","6","19.35","11","2","18.18","5","1","20.00","9","0","0.00","6","3","50.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","11","3","27.27","5","2","40.00","2","0","0.00","0","0","0.00","4","1","25.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","29","7","24.14","8","0","0.00","5","0","0.00","6","0","0.00","10","7","70.00"
"10712  :  โรงพยาบาลมุกดาหาร","193","14","7.25","55","4","7.27","37","1","2.70","50","0","0.00","51","9","17.65"
"11113  :  โรงพยาบาลนิคมคำสร้อย","28","2","7.14","2","0","0.00","6","0","0.00","10","0","0.00","10","2","20.00"
"11114  :  โรงพยาบาลดอนตาล","14","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00","7","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","60","3","5.00","23","0","0.00","14","1","7.14","11","0","0.00","12","2","16.67"
"11116  :  โรงพยาบาลคำชะอี","28","9","32.14","10","5","50.00","6","2","33.33","8","2","25.00","4","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","14","0","0.00","5","0","0.00","4","0","0.00","3","0","0.00","2","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","8","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","18","0","0.00","6","0","0.00","4","0","0.00","5","0","0.00","3","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","50","10","20.00","14","2","14.29","7","1","14.29","15","2","13.33","14","5","35.71"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","24","17","70.83","7","6","85.71","5","4","80.00","7","6","85.71","5","1","20.00"
"11121  :  โรงพยาบาลเชียงดาว","40","1","2.50","16","1","6.25","7","0","0.00","6","0","0.00","11","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","21","0","0.00","5","0","0.00","10","0","0.00","6","0","0.00","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","66","3","4.55","18","1","5.56","18","0","0.00","17","0","0.00","13","2","15.38"
"11126  :  โรงพยาบาลแม่อาย","9","2","22.22","4","1","25.00","0","0","0.00","1","0","0.00","4","1","25.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","15","0","0.00","6","0","0.00","4","0","0.00","3","0","0.00","2","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","13","1","7.69","3","0","0.00","1","0","0.00","4","0","0.00","5","1","20.00"
"11133  :  โรงพยาบาลดอยเต่า","12","4","33.33","6","1","16.67","2","1","50.00","1","1","100.00","3","1","33.33"
"11134  :  โรงพยาบาลอมก๋อย","116","67","57.76","24","11","45.83","38","16","42.11","27","21","77.78","27","19","70.37"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","7","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","7","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","6","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","16","0","0.00","2","0","0.00","7","0","0.00","3","0","0.00","4","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","41","2","4.88","11","0","0.00","13","1","7.69","11","1","9.09","6","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","10","3","30.00","2","0","0.00","2","0","0.00","2","1","50.00","4","2","50.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","19","0","0.00","4","0","0.00","6","0","0.00","6","0","0.00","3","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","11","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","5","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","24","0","0.00","5","0","0.00","9","0","0.00","6","0","0.00","4","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","46","6","13.04","11","1","9.09","8","1","12.50","12","0","0.00","15","4","26.67"
"11145  :  โรงพยาบาลบ้านธิ","26","1","3.85","7","0","0.00","10","0","0.00","2","0","0.00","7","1","14.29"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","12","0","0.00","5","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","5","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00"
"10672  :  โรงพยาบาลลำปาง","49","4","8.16","23","4","17.39","12","0","0.00","13","0","0.00","1","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","75","8","10.67","21","1","4.76","24","0","0.00","10","0","0.00","20","7","35.00"
"11147  :  โรงพยาบาลเกาะคา","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","20","3","15.00","7","1","14.29","5","0","0.00","5","0","0.00","3","2","66.67"
"11149  :  โรงพยาบาลงาว","14","4","28.57","3","1","33.33","5","2","40.00","3","0","0.00","3","1","33.33"
"11150  :  โรงพยาบาลแจ้ห่ม","11","1","9.09","2","0","0.00","3","0","0.00","4","0","0.00","2","1","50.00"
"11151  :  โรงพยาบาลวังเหนือ","18","3","16.67","1","0","0.00","7","0","0.00","5","0","0.00","5","3","60.00"
"11152  :  โรงพยาบาลเถิน","22","1","4.55","10","0","0.00","4","0","0.00","3","1","33.33","5","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","15","2","13.33","6","1","16.67","4","0","0.00","1","0","0.00","4","1","25.00"
"11154  :  โรงพยาบาลแม่ทะ","9","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","34","3","8.82","12","2","16.67","9","0","0.00","8","0","0.00","5","1","20.00"
"11156  :  โรงพยาบาลห้างฉัตร","16","2","12.50","9","1","11.11","5","0","0.00","0","0","0.00","2","1","50.00"
"11157  :  โรงพยาบาลเมืองปาน","8","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","64","8","12.50","19","2","10.53","16","2","12.50","16","1","6.25","13","3","23.08"
"11158  :  โรงพยาบาลตรอน","27","17","62.96","5","2","40.00","8","5","62.50","5","4","80.00","9","6","66.67"
"11159  :  โรงพยาบาลท่าปลา","27","16","59.26","9","8","88.89","7","3","42.86","8","5","62.50","3","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","15","9","60.00","4","2","50.00","4","3","75.00","3","2","66.67","4","2","50.00"
"11161  :  โรงพยาบาลฟากท่า","11","0","0.00","10","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","19","16","84.21","9","8","88.89","3","3","100.00","3","2","66.67","4","3","75.00"
"11163  :  โรงพยาบาลพิชัย","20","2","10.00","5","0","0.00","5","0","0.00","8","1","12.50","2","1","50.00"
"11164  :  โรงพยาบาลลับแล","25","9","36.00","11","2","18.18","5","2","40.00","5","2","40.00","4","3","75.00"
"11165  :  โรงพยาบาลทองแสนขัน","26","12","46.15","6","3","50.00","6","4","66.67","7","1","14.29","7","4","57.14"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","5","2","40.00","1","1","100.00","1","0","0.00","0","0","0.00","3","1","33.33"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","15","4","26.67","2","0","0.00","3","0","0.00","4","0","0.00","6","4","66.67"
"11167  :  โรงพยาบาลลอง","25","3","12.00","5","0","0.00","8","0","0.00","7","1","14.29","5","2","40.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11170  :  โรงพยาบาลสอง","30","4","13.33","5","0","0.00","9","3","33.33","7","1","14.29","9","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","17","6","35.29","2","0","0.00","6","2","33.33","3","2","66.67","6","2","33.33"
"11172  :  โรงพยาบาลหนองม่วงไข่","7","2","28.57","1","1","100.00","3","0","0.00","0","0","0.00","3","1","33.33"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","31","3","9.68","7","2","28.57","11","1","9.09","7","0","0.00","6","0","0.00"
"10716  :  โรงพยาบาลน่าน","75","5","6.67","20","0","0.00","25","2","8.00","15","2","13.33","15","1","6.67"
"11173  :  โรงพยาบาลแม่จริม","5","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","9","2","22.22","1","0","0.00","5","0","0.00","0","0","0.00","3","2","66.67"
"11175  :  โรงพยาบาลนาน้อย","11","1","9.09","5","1","20.00","3","0","0.00","3","0","0.00","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","9","1","11.11","2","1","50.00","2","0","0.00","1","0","0.00","4","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","30","1","3.33","8","0","0.00","7","0","0.00","5","0","0.00","10","1","10.00"
"11178  :  โรงพยาบาลทุ่งช้าง","14","2","14.29","5","0","0.00","2","0","0.00","5","0","0.00","2","2","100.00"
"11179  :  โรงพยาบาลเชียงกลาง","15","0","0.00","4","0","0.00","3","0","0.00","2","0","0.00","6","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","13","1","7.69","5","1","20.00","3","0","0.00","1","0","0.00","4","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","9","1","11.11","3","1","33.33","1","0","0.00","2","0","0.00","3","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","12","0","0.00","2","0","0.00","3","0","0.00","4","0","0.00","3","0","0.00"
"11183  :  โรงพยาบาลสองแคว","15","4","26.67","3","2","66.67","6","0","0.00","3","0","0.00","3","2","66.67"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","18","3","16.67","3","0","0.00","2","1","50.00","9","0","0.00","4","2","50.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","2","1","50.00","0","0","0.00","0","0","0.00","1","0","0.00","1","1","100.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","5","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11184  :  โรงพยาบาลจุน","28","7","25.00","8","3","37.50","4","0","0.00","11","2","18.18","5","2","40.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","8","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00"
"11187  :  โรงพยาบาลปง","13","1","7.69","2","0","0.00","6","0","0.00","1","0","0.00","4","1","25.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","97","2","2.06","21","1","4.76","29","0","0.00","23","0","0.00","24","1","4.17"
"11189  :  โรงพยาบาลเทิง","20","4","20.00","7","3","42.86","2","0","0.00","2","0","0.00","9","1","11.11"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","32","1","3.13","10","1","10.00","11","0","0.00","5","0","0.00","6","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","196","5","2.55","43","3","6.98","42","1","2.38","56","0","0.00","55","1","1.82"
"11195  :  โรงพยาบาลแม่สรวย","26","5","19.23","8","2","25.00","4","0","0.00","6","0","0.00","8","3","37.50"
"11196  :  โรงพยาบาลเวียงป่าเป้า","57","6","10.53","18","0","0.00","13","0","0.00","11","0","0.00","15","6","40.00"
"11197  :  โรงพยาบาลพญาเม็งราย","14","1","7.14","5","0","0.00","3","0","0.00","3","0","0.00","3","1","33.33"
"11198  :  โรงพยาบาลเวียงแก่น","80","3","3.75","33","0","0.00","19","0","0.00","18","1","5.56","10","2","20.00"
"11199  :  โรงพยาบาลขุนตาล","11","2","18.18","6","2","33.33","2","0","0.00","2","0","0.00","1","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","40","2","5.00","18","1","5.56","11","1","9.09","6","0","0.00","5","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","18","0","0.00","5","0","0.00","8","0","0.00","3","0","0.00","2","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","15","2","13.33","5","0","0.00","6","0","0.00","2","0","0.00","2","2","100.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","23","3","13.04","7","0","0.00","6","2","33.33","4","0","0.00","6","1","16.67"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","7","1","14.29","1","0","0.00","3","1","33.33","0","0","0.00","3","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","3","1","33.33","0","0","0.00","1","0","0.00","0","0","0.00","2","1","50.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","19","1","5.26","4","0","0.00","5","0","0.00","5","0","0.00","5","1","20.00"
"11203  :  โรงพยาบาลขุนยวม","46","5","10.87","9","0","0.00","9","0","0.00","17","0","0.00","11","5","45.45"
"11204  :  โรงพยาบาลปาย","8","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","69","6","8.70","21","0","0.00","22","0","0.00","13","0","0.00","13","6","46.15"
"11206  :  โรงพยาบาลแม่ลาน้อย","26","6","23.08","8","2","25.00","5","0","0.00","6","0","0.00","7","4","57.14"
"11207  :  โรงพยาบาลสบเมย","15","2","13.33","5","2","40.00","3","0","0.00","5","0","0.00","2","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","31","1","3.23","11","1","9.09","3","0","0.00","9","0","0.00","8","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","19","3","15.79","7","3","42.86","5","0","0.00","5","0","0.00","2","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","13","0","0.00","4","0","0.00","3","0","0.00","3","0","0.00","3","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","27","7","25.93","8","1","12.50","6","1","16.67","5","0","0.00","8","5","62.50"
"11212  :  โรงพยาบาลบรรพตพิสัย","17","6","35.29","6","3","50.00","2","1","50.00","5","0","0.00","4","2","50.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","18","4","22.22","4","2","50.00","5","0","0.00","2","0","0.00","7","2","28.57"
"11214  :  โรงพยาบาลตาคลี","50","13","26.00","13","6","46.15","11","3","27.27","15","4","26.67","11","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","18","3","16.67","7","1","14.29","2","0","0.00","3","0","0.00","6","2","33.33"
"11216  :  โรงพยาบาลไพศาลี","28","4","14.29","10","2","20.00","6","0","0.00","7","0","0.00","5","2","40.00"
"11217  :  โรงพยาบาลพยุหะคีรี","35","2","5.71","9","1","11.11","8","0","0.00","8","0","0.00","10","1","10.00"
"11218  :  โรงพยาบาลลาดยาว","16","0","0.00","5","0","0.00","7","0","0.00","3","0","0.00","1","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","25","3","12.00","12","0","0.00","3","0","0.00","5","0","0.00","5","3","60.00"
"11220  :  โรงพยาบาลแม่วงก์","16","2","12.50","5","1","20.00","3","0","0.00","4","0","0.00","4","1","25.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","17","1","5.88","7","0","0.00","4","1","25.00","5","0","0.00","1","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","15","1","6.67","3","0","0.00","8","0","0.00","1","0","0.00","3","1","33.33"
"10720  :  โรงพยาบาลอุทัยธานี","8","2","25.00","2","0","0.00","1","0","0.00","2","0","0.00","3","2","66.67"
"11221  :  โรงพยาบาลทัพทัน","11","2","18.18","3","2","66.67","1","0","0.00","5","0","0.00","2","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","19","5","26.32","5","2","40.00","5","0","0.00","2","0","0.00","7","3","42.86"
"11223  :  โรงพยาบาลหนองฉาง","10","2","20.00","2","0","0.00","3","1","33.33","2","0","0.00","3","1","33.33"
"11224  :  โรงพยาบาลหนองขาหย่าง","15","3","20.00","4","2","50.00","2","0","0.00","6","0","0.00","3","1","33.33"
"11225  :  โรงพยาบาลบ้านไร่","51","18","35.29","13","10","76.92","15","1","6.67","13","3","23.08","10","4","40.00"
"11226  :  โรงพยาบาลลานสัก","31","10","32.26","10","0","0.00","6","0","0.00","5","2","40.00","10","8","80.00"
"11227  :  โรงพยาบาลห้วยคต","30","5","16.67","11","1","9.09","8","0","0.00","4","1","25.00","7","3","42.86"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","39","3","7.69","20","1","5.00","11","0","0.00","8","2","25.00","0","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","13","0","0.00","8","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","63","4","6.35","22","0","0.00","13","0","0.00","14","0","0.00","14","4","28.57"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","21","4","19.05","8","1","12.50","8","0","0.00","1","0","0.00","4","3","75.00"
"11232  :  โรงพยาบาลคลองขลุง","29","4","13.79","11","1","9.09","8","1","12.50","5","0","0.00","5","2","40.00"
"11233  :  โรงพยาบาลพรานกระต่าย","51","17","33.33","10","0","0.00","15","0","0.00","11","4","36.36","15","13","86.67"
"11234  :  โรงพยาบาลลานกระบือ","5","1","20.00","1","0","0.00","1","0","0.00","2","0","0.00","1","1","100.00"
