"โรงพยาบาล","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์"
"27980  :  โรงพยาบาลดงเจริญ","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","3","0","0","0","4","0","3","0","7","1","8","0","3","0","2","1","2","0","6","1","3","0","3","0"
"11264  :  โรงพยาบาลชนแดน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","74","2","63","9","71","11","162","17","142","11","185","37","0","0","125","7","129","12","99","12","84","5","70","5"
"11266  :  โรงพยาบาลวิเชียรบุรี","11","2","6","0","5","1","10","2","8","2","24","0","12","0","20","3","20","1","21","3","17","0","10","1"
"11267  :  โรงพยาบาลศรีเทพ","1","1","2","1","10","7","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","4","1","2","0","4","0","5","0","5","0","5","0","1","0","2","0","5","0","3","0","3","0","2","0"
"11269  :  โรงพยาบาลบึงสามพัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","11","11","12","12","22","21","22","22","11","11","34","33","15","15","0","0","0","0","8","7","0","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","1","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","65","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","756","206","0","0"
"10677  :  โรงพยาบาลราชบุรี","37","2","46","3","32","2","34","4","35","3","35","2","28","1","39","3","36","6","25","1","34","2","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","11","1","4","0","3","0","1","0","3","0","2","1","1","0","1","0","2","0","4","1","1","0","2","0"
"10729  :  โรงพยาบาลบ้านโป่ง","62","7","61","4","57","6","53","3","62","4","85","6","64","15","37","5","26","5","0","0","46","2","50","11"
"10730  :  โรงพยาบาลโพธาราม","64","7","95","10","87","17","64","7","51","7","87","8","51","1","88","11","40","2","65","7","43","7","51","5"
"11273  :  โรงพยาบาลสวนผึ้ง","28","1","27","3","35","5","26","4","19","2","18","3","19","6","21","2","19","3","21","5","12","1","6","1"
"11274  :  โรงพยาบาลบางแพ","11","1","11","1","7","1","12","0","9","0","6","2","7","2","3","0","18","1","9","0","5","2","10","1"
"11275  :  โรงพยาบาลเจ็ดเสมียน","86","11","93","5","100","17","86","8","84","9","93","7","72","10","84","9","10","3","69","4","52","7","64","4"
"11276  :  โรงพยาบาลปากท่อ","217","26","174","20","180","30","144","19","190","22","219","14","183","10","181","13","146","14","150","14","116","15","153","21"
"11277  :  โรงพยาบาลวัดเพลง","5","1","3","0","3","0","3","0","3","0","3","0","2","0","4","2","5","1","2","0","2","0","2","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","15","2","15","0","10","1","7","2","12","1","31","2","23","2","21","1","13","1","30","2","20","5","17","1"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","21","3","0","0","22","3","11","3","1","0","3","0","3","2","1","0","18","3","10","1","1","0","1","1"
"28858  :  โรงพยาบาลบ้านคา","14","2","17","1","24","1","15","2","9","0","9","2","3","1","6","1","4","0","5","0","1","0","2","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","97","8","85","10","84","5","86","5","73","6","92","6","54","6","82","9","68","10","58","13","57","8","56","14"
"10732  :  โรงพยาบาลมะการักษ์","93","11","76","11","77","10","73","14","68","8","85","7","58","7","63","4","65","7","38","3","39","4","44","3"
"11278  :  โรงพยาบาลไทรโยค","2","0","8","0","9","0","5","0","8","0","3","0","6","0","4","2","9","1","5","0","1","0","3","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","10","1","6","0","10","0","8","0","10","0","8","0","9","0","7","1","12","1","12","3","6","0","5","1"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","78","7","79","8","111","16","98","9","93","8","99","5","68","7","45","1","47","2","22","1","19","0","5","1"
"11283  :  โรงพยาบาลทองผาภูมิ","56","8","57","6","57","8","54","7","47","6","71","13","52","8","59","11","52","6","52","3","41","6","30","3"
"11284  :  โรงพยาบาลสังขละบุรี","7","2","9","1","9","0","15","2","15","1","23","3","25","1","32","4","24","3","9","3","5","0","4","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","105","7","138","14","125","17","130","17","104","9","143","12","87","8","82","13","126","11","88","12","109","13","65","7"
"11286  :  โรงพยาบาลเลาขวัญ","7","0","9","2","11","1","9","0","16","3","15","2","11","2","20","1","9","2","7","1","11","0","9","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","12","1","13","4","10","2","12","1","13","2","24","6","16","1","10","2","5","2","13","3","4","0","11","1"
"11288  :  โรงพยาบาลสถานพระบารมี","6","0","0","0","1","1","1","0","1","0","6","1","0","0","0","0","1","0","0","0","0","0","0","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","5","0","2","1","7","2","12","2","9","1","3","1","5","0","9","1","8","3","4","0","2","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","1","0","1","0","2","0","1","0","0","0","1","0","1","0","0","0","4","0","2","0","3","0","4","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","2","0","4","0","4","0","10","1","12","1","8","0","5","0","5","1","7","0","9","1","6","1","6","1"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","61","6","55","8","65","5","64","8","60","8","56","8","40","4","49","7","67","7","58","7","60","8","57","4"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","155","17","142","18","127","19","110","9","80","7","113","8","103","11","129","14","147","16","119","12","116","7","143","21"
"11289  :  โรงพยาบาลเดิมบางนางบวช","16","3","16","6","21","4","29","2","16","1","27","2","17","0","10","0","27","3","19","1","18","1","20","2"
"11290  :  โรงพยาบาลด่านช้าง","17","1","22","0","14","0","24","2","26","3","15","1","7","2","15","4","19","3","8","1","14","2","11","0"
"11291  :  โรงพยาบาลบางปลาม้า","9","0","10","0","8","1","5","0","0","0","8","0","0","0","13","1","10","4","14","0","7","1","6","1"
"11292  :  โรงพยาบาลศรีประจันต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","172","25","193","20","182","11","162","16","115","14","155","12","117","16","120","10","128","12","89","10","59","9","82","12"
"11294  :  โรงพยาบาลสามชุก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11295  :  โรงพยาบาลอู่ทอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","4","0","4","0","5","0","9","0","5","1","4","0","2","0","4","0","5","1","3","1","5","0","7","3"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","8","1","8","1","7","0","5","1","9","0","9","0","7","0","8","0","10","1","9","1","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","18","2","13","1","10","1","12","1","14","0","18","2","16","2","21","2","18","1","7","0","12","0","21","2"
"11300  :  โรงพยาบาลดอนตูม","13","0","20","2","13","0","22","1","23","2","20","1","14","1","12","1","21","1","6","0","3","1","11","1"
"11301  :  โรงพยาบาลบางเลน","45","4","52","4","45","4","29","2","42","0","64","4","35","0","38","3","27","2","21","2","4","0","10","0"
"11302  :  โรงพยาบาลสามพราน","122","9","150","16","126","11","148","17","132","22","186","20","137","11","126","13","121","12","82","14","83","10","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","225","23","208","29","201","22","151","23","144","20","194","19","168","19","186","17","208","20","183","22","109","12","114","15"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","200","22","0","0","242","23","217","15","195","25","279","29","243","22","293","29","259","21","217","29","160","17","177","18"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","62","2","82","11","68","4","56","7","62","7","47","5","77","6","67","8","77","12","44","4","39","6","47","4"
"10736  :  โรงพยาบาลพระจอมเกล้า","55","7","60","13","94","8","115","11","72","9","4","0","10","1","5","1","10","0","17","0","5","0","3","0"
"11308  :  โรงพยาบาลเขาย้อย","159","20","158","12","147","10","146","11","75","11","57","6","42","2","14","0","27","2","16","3","40","5","44","3"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","3","2","2","1","22","1","6","3","4","1","6","0","1","0","3","0","5","1","4","2","2","1","0","0"
"11310  :  โรงพยาบาลชะอำ","13","1","10","0","11","1","17","2","8","2","12","0","5","1","2","1","12","1","7","2","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","178","16","157","13","147","19","115","8","114","11","135","17","143","17","167","25","125","15","123","9","174","22","110","5"
"11313  :  โรงพยาบาลบ้านแหลม","103","9","118","18","100","17","93","12","97","8","109","12","110","10","90","8","87","15","52","6","43","5","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","118","15","132","11","112","12","134","17","105","15","110","19","94","11","105","11","107","8","103","9","6","1","10","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","97","11","79","7","103","11","117","10","89","6","94","12","95","10","98","8","85","7","87","15","80","6","78","9"
"11316  :  โรงพยาบาลทับสะแก","9","1","11","1","9","0","7","1","12","2","10","0","4","0","7","0","10","1","2","1","8","1","3","0"
"11317  :  โรงพยาบาลบางสะพาน","97","7","97","12","67","6","94","9","77","8","99","12","81","11","76","8","78","7","50","3","48","1","24","2"
"11318  :  โรงพยาบาลบางสะพานน้อย","127","9","117","7","98","7","86","6","104","7","128","10","111","8","126","12","111","16","103","9","87","6","91","8"
"11319  :  โรงพยาบาลปราณบุรี","179","18","168","16","159","15","151","11","151","17","184","29","158","13","153","18","121","16","107","9","141","11","127","9"
"11320  :  โรงพยาบาลหัวหิน","68","3","64","5","106","11","66","8","67","8","88","11","56","8","42","4","75","9","34","3","23","2","54","3"
"11321  :  โรงพยาบาลสามร้อยยอด","80","3","76","5","91","8","81","7","80","13","82","11","75","9","87","5","80","11","68","11","50","5","73","6"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","32","5","26","2","31","1","30","5","28","1","39","2","20","2","31","8","24","6","21","2","21","2","16","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","63","2","63","6","62","7","63","8","79","9","79","5","46","2","44","5","43","1","88","4","63","7","46","4"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","3","0","4","0","5","0","3","2","6","0","12","0","9","1","8","2","15","0","16","3","10","1","11","2"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","0","0","0","0","0","67","30","43","27","26","18","3","3","5","1","21","1","16","2","21","12","18","8"
"11333  :  โรงพยาบาลปากพนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","104","12","112","6","109","9","110","10","91","10","91","13","105","16","121","15","95","7","93","9","97","9","109","9"
"11337  :  โรงพยาบาลหัวไทร","173","42","163","37","137","31","155","36","150","29","170","30","180","39","156","37","148","33","132","15","130","16","115","11"
"11338  :  โรงพยาบาลบางขัน","1","0","4","0","4","1","1","0","6","0","8","1","7","0","5","0","1","0","0","0","4","0","4","1"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","1","0","0","0","0","0","1","0","1","0","3","0","2","0","5","1","3","0","2","0","2","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","1","1","1","0","1","1","1","1","3","2","1","0","1","0","0","0","1","0","0","0","3","0","1","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","33","3","723","57","28","0","30","1","26","4","28","2","15","0","25","2","26","5","25","1","15","0","14","1"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","92","5","64","7","69","3","99","7","21","4","0","0","0","0","38","7","49","2","96","10","88","11","51","8"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","1","0","0","0","1","0","1","1","1","1","0","0","2","0","0","0","2","0","1","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","14","4","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","14","1","6","0","15","1","9","0","13","1","12","0","11","1","11","2","11","1","15","2","9","0","7","1"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","1","0","3","1","3","0","6","2","0","0","5","1","3","0","1","0","3","1","4","0","3","1","1","0"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","11","0","17","2","14","1","10","1","7","1","7","2","13","1","3","1","7","2","9","2","4","0","10","0"
"10739  :  โรงพยาบาลพังงา","41","6","52","2","48","2","62","3","28","2","43","4","48","7","37","5","32","2","23","3","28","4","29","3"
"10740  :  โรงพยาบาลตะกั่วป่า","20","1","11","3","10","0","7","0","6","1","8","1","4","1","4","0","5","1","4","0","2","0","2","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","26","17","8","6","11","4","7","0","4","0","72","13","12","2","7","2","7","1","5","1","5","0","4","2"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","121","14","148","23","160","30","142","17","143","13","138","15","122","8","115","10","130","10","75","5","38","9","0","0"
"11350  :  โรงพยาบาลบางไทร","9","1","13","1","12","1","82","19","7","0","13","1","13","1","11","2","7","1","7","0","7","1","7","1"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","32","16","25","4","33","4","36","6","17","2","17","5","26","1","19","2","5","1","1","0","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","61","6","25","6","27","3","25","1","37","10","70","20","48","7","24","2","31","2","28","3","24","1","126","6"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","3","0","1","1","5","1","2","0","9","0","5","2","2","0","1","0","1","0","6","0","4","1","3","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","0","0","0","0","0","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","11","1","1","0","7","1","1","0","2","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","28","4","14","1","24","4","34","3","28","1","29","6","31","4","37","6","36","6","26","4","23","1","19","2"
"11358  :  โรงพยาบาลดอนสัก","45","2","14","2","5","1","2","0","62","3","67","10","72","13","53","6","86","10","82","10","94","4","86","6"
"11359  :  โรงพยาบาลเกาะพงัน","38","3","55","11","49","7","62","3","42","6","26","1","37","1","48","4","68","6","63","6","75","9","59","6"
"11360  :  โรงพยาบาลไชยา","0","0","0","0","2","2","14","12","49","17","9","4","9","5","0","0","0","0","0","0","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","77","9","62","10","75","8","81","6","41","3","63","2","44","4","38","5","31","8","32","3","22","2","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","15","2","28","6","50","4","64","7","101","4","127","6","98","7","80","7","102","16","87","10","116","13","50","8"
"11364  :  โรงพยาบาลพนม","7","2","10","1","12","2","15","2","32","3","26","2","24","2","16","2","9","1","10","0","14","1","12","0"
"11365  :  โรงพยาบาลท่าฉาง","125","13","112","10","140","9","179","27","123","21","173","20","145","9","108","6","150","15","158","18","152","17","106","12"
"11366  :  โรงพยาบาลบ้านนาสาร","165","24","155","22","210","14","168","18","123","13","149","20","98","9","83","8","110","10","74","10","74","10","63","11"
"11367  :  โรงพยาบาลบ้านนาเดิม","10","2","8","2","14","1","8","1","4","0","8","1","8","0","6","1","8","0","5","1","9","2","11","0"
"11368  :  โรงพยาบาลเคียนซา","17","3","21","2","24","2","22","3","18","3","26","3","22","7","24","3","23","2","17","0","30","3","22","2"
"11369  :  โรงพยาบาลพระแสง","18","1","12","0","8","0","11","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","131","15","114","4","132","15","118","8","88","8","115","14","92","9","94","10","114","9","124","15","92","11","108","9"
"11371  :  โรงพยาบาลชัยบุรี","36","3","32","1","42","2","53","7","50","11","37","3","52","7","46","4","58","4","43","5","61","3","48","2"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","15","1","17","2","14","1","10","0","10","1","13","0","25","2","21","4","10","1","12","2","11","1","9","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","50","9","43","4","49","6","45","2","79","22","112","29","51","2","45","1","49","7","43","2","32","5","24","5"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","7","0","5","0","4","0","6","1","3","0","6","0","1","0","7","0","1","0","6","1","3","0","2","0"
"11372  :  โรงพยาบาลกะเปอร์","46","4","41","4","59","2","46","1","41","5","41","5","37","3","37","7","42","8","38","5","31","3","45","2"
"11373  :  โรงพยาบาลกระบุรี","6","0","8","0","17","1","27","3","17","0","31","1","15","2","14","1","9","0","12","3","2","1","10","1"
"11374  :  โรงพยาบาลสุขสำราญ","1","0","3","2","1","0","1","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","8","1","11","0","8","0","14","1","15","4","6","0","9","1","5","2","7","2","3","0","7","1","5","0"
