"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ"
"11100  :  โรงพยาบาลเต่างอย","12","5","41.67","7","2","28.57","1","1","100.00","1","0","0.00","3","2","66.67"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","15","6","40.00","3","3","100.00","6","2","33.33","3","1","33.33","3","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","56","42","75.00","17","12","70.59","15","13","86.67","12","9","75.00","12","8","66.67"
"11103  :  โรงพยาบาลโพนนาแก้ว","22","7","31.82","8","1","12.50","7","3","42.86","4","2","50.00","3","1","33.33"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","169","34","20.12","49","13","26.53","30","6","20.00","41","8","19.51","49","7","14.29"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","8","2","25.00","2","0","0.00","3","1","33.33","0","0","0.00","3","1","33.33"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","6","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","42","5","11.90","12","0","0.00","13","1","7.69","11","2","18.18","6","2","33.33"
"11105  :  โรงพยาบาลท่าอุเทน","10","3","30.00","2","2","100.00","3","1","33.33","2","0","0.00","3","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","27","15","55.56","7","3","42.86","8","5","62.50","5","3","60.00","7","4","57.14"
"11107  :  โรงพยาบาลนาทม","17","1","5.88","4","0","0.00","5","1","20.00","3","0","0.00","5","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","24","1","4.17","7","1","14.29","5","0","0.00","6","0","0.00","6","0","0.00"
"11109  :  โรงพยาบาลนาแก","25","11","44.00","11","3","27.27","3","2","66.67","5","3","60.00","6","3","50.00"
"11110  :  โรงพยาบาลศรีสงคราม","51","19","37.25","9","6","66.67","9","3","33.33","19","4","21.05","14","6","42.86"
"11111  :  โรงพยาบาลนาหว้า","55","3","5.45","18","3","16.67","13","0","0.00","12","0","0.00","12","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","44","27","61.36","16","12","75.00","7","1","14.29","12","10","83.33","9","4","44.44"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","5","1","20.00","2","1","50.00","0","0","0.00","1","0","0.00","2","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","11","1","9.09","6","1","16.67","1","0","0.00","1","0","0.00","3","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","159","48","30.19","35","12","34.29","29","5","17.24","48","15","31.25","47","16","34.04"
"11113  :  โรงพยาบาลนิคมคำสร้อย","26","12","46.15","6","4","66.67","5","3","60.00","9","2","22.22","6","3","50.00"
"11114  :  โรงพยาบาลดอนตาล","15","1","6.67","2","1","50.00","4","0","0.00","6","0","0.00","3","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","75","37","49.33","16","9","56.25","16","3","18.75","19","12","63.16","24","13","54.17"
"11116  :  โรงพยาบาลคำชะอี","18","5","27.78","6","3","50.00","3","0","0.00","3","0","0.00","6","2","33.33"
"11117  :  โรงพยาบาลหว้านใหญ่","22","0","0.00","4","0","0.00","4","0","0.00","9","0","0.00","5","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","6","1","16.67","1","0","0.00","2","0","0.00","2","1","50.00","1","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","25","0","0.00","9","0","0.00","7","0","0.00","5","0","0.00","4","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","32","10","31.25","14","7","50.00","3","2","66.67","2","0","0.00","13","1","7.69"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","31","17","54.84","2","0","0.00","14","9","64.29","8","3","37.50","7","5","71.43"
"11121  :  โรงพยาบาลเชียงดาว","43","4","9.30","10","0","0.00","12","1","8.33","13","2","15.38","8","1","12.50"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","9","0","0.00","1","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","9","1","11.11","3","0","0.00","2","0","0.00","1","1","100.00","3","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","13","1","7.69","7","1","14.29","1","0","0.00","2","0","0.00","3","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","16","12","75.00","3","1","33.33","3","2","66.67","5","5","100.00","5","4","80.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","28","14","50.00","1","1","100.00","6","3","50.00","8","6","75.00","13","4","30.77"
"11133  :  โรงพยาบาลดอยเต่า","19","11","57.89","8","8","100.00","4","1","25.00","2","1","50.00","5","1","20.00"
"11134  :  โรงพยาบาลอมก๋อย","93","21","22.58","29","0","0.00","23","2","8.70","23","7","30.43","18","12","66.67"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","5","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","8","1","12.50","1","0","0.00","4","1","25.00","2","0","0.00","1","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","54","8","14.81","20","4","20.00","10","3","30.00","13","1","7.69","11","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","58","13","22.41","11","2","18.18","11","2","18.18","25","8","32.00","11","1","9.09"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","14","8","57.14","8","6","75.00","1","0","0.00","3","2","66.67","2","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","21","2","9.52","5","0","0.00","8","1","12.50","4","1","25.00","4","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","9","1","11.11","2","1","50.00","3","0","0.00","2","0","0.00","2","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","18","13","72.22","7","7","100.00","2","2","100.00","7","3","42.86","2","1","50.00"
"11144  :  โรงพยาบาลป่าซาง","26","4","15.38","10","0","0.00","7","2","28.57","5","1","20.00","4","1","25.00"
"11145  :  โรงพยาบาลบ้านธิ","25","5","20.00","6","2","33.33","8","0","0.00","3","2","66.67","8","1","12.50"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","9","1","11.11","2","0","0.00","0","0","0.00","4","1","25.00","3","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","12","5","41.67","5","2","40.00","2","1","50.00","3","2","66.67","2","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","70","21","30.00","24","7","29.17","20","7","35.00","12","2","16.67","14","5","35.71"
"11147  :  โรงพยาบาลเกาะคา","7","6","85.71","4","4","100.00","1","1","100.00","1","1","100.00","1","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","15","7","46.67","6","2","33.33","3","1","33.33","1","1","100.00","5","3","60.00"
"11149  :  โรงพยาบาลงาว","10","1","10.00","2","0","0.00","2","0","0.00","3","0","0.00","3","1","33.33"
"11150  :  โรงพยาบาลแจ้ห่ม","18","6","33.33","8","4","50.00","4","1","25.00","2","0","0.00","4","1","25.00"
"11151  :  โรงพยาบาลวังเหนือ","14","7","50.00","4","2","50.00","5","2","40.00","4","2","50.00","1","1","100.00"
"11152  :  โรงพยาบาลเถิน","20","2","10.00","4","0","0.00","2","0","0.00","4","0","0.00","10","2","20.00"
"11153  :  โรงพยาบาลแม่พริก","16","1","6.25","6","1","16.67","3","0","0.00","2","0","0.00","5","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","9","2","22.22","3","1","33.33","1","0","0.00","3","0","0.00","2","1","50.00"
"11155  :  โรงพยาบาลสบปราบ","41","14","34.15","8","4","50.00","10","5","50.00","10","1","10.00","13","4","30.77"
"11156  :  โรงพยาบาลห้างฉัตร","24","6","25.00","6","2","33.33","5","2","40.00","8","2","25.00","5","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","11","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","62","7","11.29","13","1","7.69","18","3","16.67","20","1","5.00","11","2","18.18"
"11158  :  โรงพยาบาลตรอน","24","11","45.83","7","3","42.86","4","1","25.00","9","5","55.56","4","2","50.00"
"11159  :  โรงพยาบาลท่าปลา","20","12","60.00","9","6","66.67","3","2","66.67","5","1","20.00","3","3","100.00"
"11160  :  โรงพยาบาลน้ำปาด","17","6","35.29","2","2","100.00","3","2","66.67","9","1","11.11","3","1","33.33"
"11161  :  โรงพยาบาลฟากท่า","12","1","8.33","4","1","25.00","1","0","0.00","5","0","0.00","2","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","10","7","70.00","5","4","80.00","2","2","100.00","2","1","50.00","1","0","0.00"
"11163  :  โรงพยาบาลพิชัย","22","10","45.45","5","3","60.00","5","2","40.00","6","2","33.33","6","3","50.00"
"11164  :  โรงพยาบาลลับแล","20","5","25.00","6","2","33.33","4","1","25.00","6","1","16.67","4","1","25.00"
"11165  :  โรงพยาบาลทองแสนขัน","19","6","31.58","6","2","33.33","1","0","0.00","6","2","33.33","6","2","33.33"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","3","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","8","3","37.50","1","1","100.00","2","1","50.00","3","1","33.33","2","0","0.00"
"11167  :  โรงพยาบาลลอง","24","21","87.50","10","10","100.00","4","4","100.00","4","3","75.00","6","4","66.67"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11170  :  โรงพยาบาลสอง","12","1","8.33","5","1","20.00","3","0","0.00","1","0","0.00","3","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","4","4","100.00","1","1","100.00","1","1","100.00","2","2","100.00","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","10","8","80.00","4","3","75.00","1","1","100.00","2","2","100.00","3","2","66.67"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","33","15","45.45","2","0","0.00","9","3","33.33","12","6","50.00","10","6","60.00"
"10716  :  โรงพยาบาลน่าน","70","29","41.43","21","10","47.62","15","4","26.67","14","6","42.86","20","9","45.00"
"11173  :  โรงพยาบาลแม่จริม","3","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","12","7","58.33","6","3","50.00","1","1","100.00","3","2","66.67","2","1","50.00"
"11175  :  โรงพยาบาลนาน้อย","9","4","44.44","2","1","50.00","2","0","0.00","3","2","66.67","2","1","50.00"
"11176  :  โรงพยาบาลท่าวังผา","4","3","75.00","0","0","0.00","1","1","100.00","2","2","100.00","1","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","30","21","70.00","11","7","63.64","5","4","80.00","4","3","75.00","10","7","70.00"
"11178  :  โรงพยาบาลทุ่งช้าง","8","8","100.00","2","2","100.00","3","3","100.00","1","1","100.00","2","2","100.00"
"11179  :  โรงพยาบาลเชียงกลาง","8","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","9","2","22.22","5","0","0.00","2","1","50.00","1","1","100.00","1","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","13","8","61.54","5","3","60.00","1","1","100.00","4","3","75.00","3","1","33.33"
"11182  :  โรงพยาบาลบ่อเกลือ","16","10","62.50","5","3","60.00","4","3","75.00","3","1","33.33","4","3","75.00"
"11183  :  โรงพยาบาลสองแคว","12","8","66.67","4","3","75.00","2","1","50.00","4","3","75.00","2","1","50.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","20","16","80.00","3","2","66.67","2","2","100.00","10","8","80.00","5","4","80.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","4","1","25.00","2","1","50.00","2","0","0.00","0","0","0.00","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11184  :  โรงพยาบาลจุน","21","17","80.95","6","5","83.33","5","3","60.00","6","5","83.33","4","4","100.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","12","1","8.33","4","0","0.00","3","0","0.00","4","1","25.00","1","0","0.00"
"11187  :  โรงพยาบาลปง","5","3","60.00","1","0","0.00","2","2","100.00","1","1","100.00","1","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","8","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","76","22","28.95","24","8","33.33","22","7","31.82","17","4","23.53","13","3","23.08"
"11189  :  โรงพยาบาลเทิง","19","0","0.00","6","0","0.00","5","0","0.00","3","0","0.00","5","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","1","1","100.00","0","0","0.00","0","0","0.00","1","1","100.00","0","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","13","5","38.46","3","0","0.00","5","3","60.00","3","2","66.67","2","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","91","6","6.59","32","2","6.25","36","2","5.56","18","2","11.11","5","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","21","9","42.86","5","2","40.00","4","1","25.00","2","1","50.00","10","5","50.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","51","37","72.55","15","9","60.00","11","10","90.91","9","7","77.78","16","11","68.75"
"11197  :  โรงพยาบาลพญาเม็งราย","7","1","14.29","2","0","0.00","2","0","0.00","2","1","50.00","1","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","56","48","85.71","16","13","81.25","14","10","71.43","8","8","100.00","18","17","94.44"
"11199  :  โรงพยาบาลขุนตาล","10","4","40.00","4","1","25.00","4","1","25.00","2","2","100.00","0","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","25","11","44.00","6","1","16.67","9","3","33.33","6","3","50.00","4","4","100.00"
"11201  :  โรงพยาบาลแม่ลาว","13","3","23.08","3","0","0.00","3","0","0.00","3","1","33.33","4","2","50.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","15","10","66.67","4","1","25.00","2","1","50.00","5","4","80.00","4","4","100.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","49","36","73.47","16","12","75.00","8","5","62.50","7","5","71.43","18","14","77.78"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","12","6","50.00","3","2","66.67","2","2","100.00","7","2","28.57","0","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","2","1","50.00","0","0","0.00","1","1","100.00","0","0","0.00","1","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","20","11","55.00","4","3","75.00","4","1","25.00","8","5","62.50","4","2","50.00"
"11203  :  โรงพยาบาลขุนยวม","29","9","31.03","7","4","57.14","9","3","33.33","9","2","22.22","4","0","0.00"
"11204  :  โรงพยาบาลปาย","24","13","54.17","8","7","87.50","6","3","50.00","5","2","40.00","5","1","20.00"
"11205  :  โรงพยาบาลแม่สะเรียง","58","41","70.69","19","13","68.42","14","9","64.29","12","10","83.33","13","9","69.23"
"11206  :  โรงพยาบาลแม่ลาน้อย","15","3","20.00","3","0","0.00","8","2","25.00","3","1","33.33","1","0","0.00"
"11207  :  โรงพยาบาลสบเมย","16","2","12.50","4","0","0.00","2","0","0.00","5","1","20.00","5","1","20.00"
"11208  :  โรงพยาบาลปางมะผ้า","21","10","47.62","9","6","66.67","3","1","33.33","8","3","37.50","1","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","17","7","41.18","5","4","80.00","3","1","33.33","7","2","28.57","2","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","10","8","80.00","4","2","50.00","1","1","100.00","2","2","100.00","3","3","100.00"
"11211  :  โรงพยาบาลหนองบัว","24","10","41.67","9","5","55.56","3","1","33.33","3","1","33.33","9","3","33.33"
"11212  :  โรงพยาบาลบรรพตพิสัย","12","8","66.67","4","3","75.00","3","2","66.67","3","3","100.00","2","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","11","6","54.55","2","1","50.00","1","1","100.00","4","2","50.00","4","2","50.00"
"11214  :  โรงพยาบาลตาคลี","28","11","39.29","10","2","20.00","9","3","33.33","5","5","100.00","4","1","25.00"
"11215  :  โรงพยาบาลท่าตะโก","16","1","6.25","5","0","0.00","1","0","0.00","6","1","16.67","4","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","29","19","65.52","6","3","50.00","6","4","66.67","7","4","57.14","10","8","80.00"
"11217  :  โรงพยาบาลพยุหะคีรี","23","10","43.48","12","6","50.00","6","3","50.00","2","0","0.00","3","1","33.33"
"11218  :  โรงพยาบาลลาดยาว","14","12","85.71","4","3","75.00","4","3","75.00","3","3","100.00","3","3","100.00"
"11219  :  โรงพยาบาลตากฟ้า","20","6","30.00","3","0","0.00","5","2","40.00","3","1","33.33","9","3","33.33"
"11220  :  โรงพยาบาลแม่วงก์","15","11","73.33","2","2","100.00","6","4","66.67","3","2","66.67","4","3","75.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","21","3","14.29","6","2","33.33","4","0","0.00","3","1","33.33","8","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","10","5","50.00","1","0","0.00","4","3","75.00","2","1","50.00","3","1","33.33"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","19","9","47.37","7","4","57.14","7","4","57.14","2","1","50.00","3","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","16","3","18.75","4","1","25.00","5","0","0.00","1","0","0.00","6","2","33.33"
"11223  :  โรงพยาบาลหนองฉาง","8","2","25.00","3","1","33.33","2","1","50.00","1","0","0.00","2","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","2","1","50.00","0","0","0.00","1","1","100.00","1","0","0.00","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","39","28","71.79","12","10","83.33","13","9","69.23","6","5","83.33","8","4","50.00"
"11226  :  โรงพยาบาลลานสัก","13","4","30.77","4","2","50.00","3","2","66.67","2","0","0.00","4","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","23","14","60.87","7","5","71.43","5","3","60.00","4","4","100.00","7","2","28.57"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","43","3","6.98","14","0","0.00","5","1","20.00","11","1","9.09","13","1","7.69"
"11229  :  โรงพยาบาลไทรงาม","25","17","68.00","10","7","70.00","4","2","50.00","11","8","72.73","0","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","62","34","54.84","17","8","47.06","16","9","56.25","18","11","61.11","11","6","54.55"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","12","6","50.00","3","1","33.33","1","1","100.00","4","1","25.00","4","3","75.00"
"11232  :  โรงพยาบาลคลองขลุง","22","18","81.82","5","5","100.00","7","5","71.43","5","4","80.00","5","4","80.00"
"11233  :  โรงพยาบาลพรานกระต่าย","35","28","80.00","13","10","76.92","7","5","71.43","9","8","88.89","6","5","83.33"
"11234  :  โรงพยาบาลลานกระบือ","12","6","50.00","6","2","33.33","3","2","66.67","2","2","100.00","1","0","0.00"
