"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ"
"11100  :  โรงพยาบาลเต่างอย","10","1","10.00","2","1","50.00","5","0","0.00","1","0","0.00","2","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","22","7","31.82","11","2","18.18","8","5","62.50","0","0","0.00","3","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","64","33","51.56","17","8","47.06","11","4","36.36","21","12","57.14","15","9","60.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","21","4","19.05","10","1","10.00","4","0","0.00","2","0","0.00","5","3","60.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","149","24","16.11","39","7","17.95","33","4","12.12","34","8","23.53","43","5","11.63"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","7","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","8","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","37","1","2.70","7","0","0.00","8","0","0.00","13","1","7.69","9","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","25","11","44.00","8","4","50.00","4","3","75.00","8","1","12.50","5","3","60.00"
"11106  :  โรงพยาบาลบ้านแพง","26","13","50.00","14","8","57.14","2","1","50.00","3","2","66.67","7","2","28.57"
"11107  :  โรงพยาบาลนาทม","13","1","7.69","4","0","0.00","3","1","33.33","4","0","0.00","2","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","15","3","20.00","5","2","40.00","2","1","50.00","4","0","0.00","4","0","0.00"
"11109  :  โรงพยาบาลนาแก","17","7","41.18","5","1","20.00","4","2","50.00","4","2","50.00","4","2","50.00"
"11110  :  โรงพยาบาลศรีสงคราม","58","41","70.69","22","18","81.82","15","9","60.00","11","6","54.55","10","8","80.00"
"11111  :  โรงพยาบาลนาหว้า","45","6","13.33","8","0","0.00","12","1","8.33","11","1","9.09","14","4","28.57"
"11112  :  โรงพยาบาลโพนสวรรค์","25","21","84.00","7","6","85.71","6","4","66.67","5","5","100.00","7","6","85.71"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","14","2","14.29","8","2","25.00","4","0","0.00","1","0","0.00","1","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","22","4","18.18","8","4","50.00","5","0","0.00","5","0","0.00","4","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","159","38","23.90","36","8","22.22","34","5","14.71","43","12","27.91","46","13","28.26"
"11113  :  โรงพยาบาลนิคมคำสร้อย","28","16","57.14","5","1","20.00","5","1","20.00","7","5","71.43","11","9","81.82"
"11114  :  โรงพยาบาลดอนตาล","9","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","57","34","59.65","14","11","78.57","13","5","38.46","21","13","61.90","9","5","55.56"
"11116  :  โรงพยาบาลคำชะอี","18","6","33.33","7","4","57.14","2","1","50.00","4","0","0.00","5","1","20.00"
"11117  :  โรงพยาบาลหว้านใหญ่","21","2","9.52","3","0","0.00","8","2","25.00","3","0","0.00","7","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","5","1","20.00","1","0","0.00","1","0","0.00","2","0","0.00","1","1","100.00"
"06009  :  โรงพยาบาลแม่ตื่น","23","1","4.35","6","1","16.67","6","0","0.00","8","0","0.00","3","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","27","15","55.56","11","4","36.36","6","4","66.67","6","4","66.67","4","3","75.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","17","9","52.94","7","4","57.14","5","2","40.00","0","0","0.00","5","3","60.00"
"11121  :  โรงพยาบาลเชียงดาว","25","2","8.00","1","1","100.00","11","0","0.00","7","0","0.00","6","1","16.67"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","15","1","6.67","4","0","0.00","3","0","0.00","6","1","16.67","2","0","0.00"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","9","1","11.11","2","0","0.00","2","1","50.00","0","0","0.00","5","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","19","3","15.79","6","1","16.67","2","0","0.00","7","0","0.00","4","2","50.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","13","0","0.00","3","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","13","8","61.54","8","5","62.50","2","1","50.00","3","2","66.67","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","87","35","40.23","23","20","86.96","19","10","52.63","25","5","20.00","20","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","6","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","13","0","0.00","1","0","0.00","5","0","0.00","1","0","0.00","6","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","24","0","0.00","13","0","0.00","6","0","0.00","4","0","0.00","1","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","17","1","5.88","6","0","0.00","4","0","0.00","1","0","0.00","6","1","16.67"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","13","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","8","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","22","9","40.91","8","4","50.00","3","0","0.00","5","2","40.00","6","3","50.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","5","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","41","11","26.83","16","10","62.50","10","1","10.00","6","0","0.00","9","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","45","13","28.89","12","3","25.00","7","2","28.57","16","4","25.00","10","4","40.00"
"11145  :  โรงพยาบาลบ้านธิ","15","5","33.33","4","1","25.00","3","1","33.33","3","0","0.00","5","3","60.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","8","1","12.50","4","1","25.00","0","0","0.00","3","0","0.00","1","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","6","2","33.33","1","1","100.00","3","1","33.33","2","0","0.00","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","80","37","46.25","25","11","44.00","16","5","31.25","19","12","63.16","20","9","45.00"
"11147  :  โรงพยาบาลเกาะคา","4","2","50.00","1","0","0.00","1","1","100.00","2","1","50.00","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","24","19","79.17","6","5","83.33","6","4","66.67","6","5","83.33","6","5","83.33"
"11149  :  โรงพยาบาลงาว","8","2","25.00","2","0","0.00","3","1","33.33","2","1","50.00","1","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","10","3","30.00","2","0","0.00","3","2","66.67","4","1","25.00","1","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","16","12","75.00","2","2","100.00","7","4","57.14","4","3","75.00","3","3","100.00"
"11152  :  โรงพยาบาลเถิน","20","0","0.00","3","0","0.00","2","0","0.00","8","0","0.00","7","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","19","5","26.32","5","4","80.00","4","1","25.00","2","0","0.00","8","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","10","2","20.00","3","0","0.00","3","0","0.00","3","2","66.67","1","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","32","13","40.63","5","2","40.00","13","6","46.15","5","2","40.00","9","3","33.33"
"11156  :  โรงพยาบาลห้างฉัตร","29","5","17.24","7","0","0.00","4","1","25.00","12","2","16.67","6","2","33.33"
"11157  :  โรงพยาบาลเมืองปาน","8","1","12.50","2","0","0.00","3","0","0.00","1","1","100.00","2","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","52","17","32.69","15","6","40.00","8","6","75.00","19","4","21.05","10","1","10.00"
"11158  :  โรงพยาบาลตรอน","26","13","50.00","9","5","55.56","6","4","66.67","3","2","66.67","8","2","25.00"
"11159  :  โรงพยาบาลท่าปลา","29","16","55.17","10","6","60.00","6","3","50.00","9","6","66.67","4","1","25.00"
"11160  :  โรงพยาบาลน้ำปาด","22","19","86.36","6","5","83.33","7","7","100.00","2","1","50.00","7","6","85.71"
"11161  :  โรงพยาบาลฟากท่า","12","2","16.67","2","1","50.00","5","1","20.00","4","0","0.00","1","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","13","7","53.85","1","1","100.00","2","2","100.00","5","2","40.00","5","2","40.00"
"11163  :  โรงพยาบาลพิชัย","27","17","62.96","9","4","44.44","6","3","50.00","9","7","77.78","3","3","100.00"
"11164  :  โรงพยาบาลลับแล","27","13","48.15","6","3","50.00","5","3","60.00","8","5","62.50","8","2","25.00"
"11165  :  โรงพยาบาลทองแสนขัน","28","11","39.29","10","6","60.00","7","3","42.86","6","0","0.00","5","2","40.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","13","8","61.54","2","1","50.00","4","2","50.00","3","2","66.67","4","3","75.00"
"11167  :  โรงพยาบาลลอง","35","28","80.00","10","9","90.00","8","7","87.50","5","3","60.00","12","9","75.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11170  :  โรงพยาบาลสอง","13","3","23.08","2","0","0.00","4","1","25.00","2","0","0.00","5","2","40.00"
"11171  :  โรงพยาบาลวังชิ้น","11","5","45.45","2","1","50.00","4","2","50.00","1","0","0.00","4","2","50.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","10","7","70.00","4","2","50.00","0","0","0.00","0","0","0.00","6","5","83.33"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","31","1","3.23","12","0","0.00","7","0","0.00","10","1","10.00","2","0","0.00"
"10716  :  โรงพยาบาลน่าน","81","7","8.64","17","3","17.65","12","1","8.33","31","0","0.00","21","3","14.29"
"11173  :  โรงพยาบาลแม่จริม","9","0","0.00","2","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","6","2","33.33","1","1","100.00","2","0","0.00","1","0","0.00","2","1","50.00"
"11175  :  โรงพยาบาลนาน้อย","8","2","25.00","2","0","0.00","0","0","0.00","4","1","25.00","2","1","50.00"
"11176  :  โรงพยาบาลท่าวังผา","7","6","85.71","4","4","100.00","2","1","50.00","1","1","100.00","0","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","27","4","14.81","4","1","25.00","13","1","7.69","4","1","25.00","6","1","16.67"
"11178  :  โรงพยาบาลทุ่งช้าง","11","8","72.73","3","1","33.33","2","2","100.00","3","3","100.00","3","2","66.67"
"11179  :  โรงพยาบาลเชียงกลาง","12","1","8.33","3","0","0.00","2","0","0.00","2","0","0.00","5","1","20.00"
"11180  :  โรงพยาบาลนาหมื่น","18","9","50.00","4","3","75.00","7","4","57.14","2","1","50.00","5","1","20.00"
"11181  :  โรงพยาบาลสันติสุข","15","6","40.00","4","3","75.00","2","1","50.00","4","0","0.00","5","2","40.00"
"11182  :  โรงพยาบาลบ่อเกลือ","12","7","58.33","3","1","33.33","2","2","100.00","2","2","100.00","5","2","40.00"
"11183  :  โรงพยาบาลสองแคว","13","9","69.23","3","2","66.67","4","3","75.00","3","2","66.67","3","2","66.67"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","14","6","42.86","5","3","60.00","2","1","50.00","3","1","33.33","4","1","25.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","6","3","50.00","1","0","0.00","1","1","100.00","2","1","50.00","2","1","50.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","6","2","33.33","1","0","0.00","0","0","0.00","1","0","0.00","4","2","50.00"
"25017  :  โรงพยาบาลภูเพียง","6","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11184  :  โรงพยาบาลจุน","29","16","55.17","7","4","57.14","8","5","62.50","9","5","55.56","5","2","40.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","17","1","5.88","6","0","0.00","2","0","0.00","4","0","0.00","5","1","20.00"
"11187  :  โรงพยาบาลปง","10","5","50.00","2","2","100.00","1","0","0.00","5","3","60.00","2","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","87","13","14.94","21","2","9.52","27","5","18.52","22","1","4.55","17","5","29.41"
"11189  :  โรงพยาบาลเทิง","13","0","0.00","4","0","0.00","2","0","0.00","4","0","0.00","3","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","1","1","100.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","18","8","44.44","4","2","50.00","4","2","50.00","5","1","20.00","5","3","60.00"
"11194  :  โรงพยาบาลแม่สาย","153","3","1.96","44","1","2.27","43","1","2.33","30","1","3.33","36","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","28","15","53.57","9","3","33.33","3","0","0.00","6","4","66.67","10","8","80.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","48","34","70.83","11","10","90.91","12","8","66.67","13","7","53.85","12","9","75.00"
"11197  :  โรงพยาบาลพญาเม็งราย","11","2","18.18","4","1","25.00","4","0","0.00","1","0","0.00","2","1","50.00"
"11198  :  โรงพยาบาลเวียงแก่น","50","34","68.00","8","2","25.00","14","8","57.14","8","7","87.50","20","17","85.00"
"11199  :  โรงพยาบาลขุนตาล","6","1","16.67","0","0","0.00","2","1","50.00","4","0","0.00","0","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","31","8","25.81","11","4","36.36","8","2","25.00","8","0","0.00","4","2","50.00"
"11201  :  โรงพยาบาลแม่ลาว","11","2","18.18","3","1","33.33","2","0","0.00","4","0","0.00","2","1","50.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","14","12","85.71","1","1","100.00","6","5","83.33","3","3","100.00","4","3","75.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","33","22","66.67","14","7","50.00","8","7","87.50","5","5","100.00","6","3","50.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","11","6","54.55","4","2","50.00","3","1","33.33","3","2","66.67","1","1","100.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","7","4","57.14","2","1","50.00","2","1","50.00","0","0","0.00","3","2","66.67"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","31","24","77.42","11","7","63.64","10","8","80.00","5","5","100.00","5","4","80.00"
"11203  :  โรงพยาบาลขุนยวม","33","14","42.42","11","3","27.27","7","4","57.14","10","3","30.00","5","4","80.00"
"11204  :  โรงพยาบาลปาย","15","5","33.33","6","3","50.00","2","1","50.00","4","1","25.00","3","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","60","41","68.33","18","13","72.22","17","11","64.71","12","8","66.67","13","9","69.23"
"11206  :  โรงพยาบาลแม่ลาน้อย","16","11","68.75","6","5","83.33","7","5","71.43","2","1","50.00","1","0","0.00"
"11207  :  โรงพยาบาลสบเมย","11","1","9.09","1","0","0.00","2","0","0.00","4","1","25.00","4","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","33","26","78.79","7","4","57.14","7","6","85.71","7","6","85.71","12","10","83.33"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","21","8","38.10","5","1","20.00","4","1","25.00","7","3","42.86","5","3","60.00"
"11210  :  โรงพยาบาลชุมแสง","17","10","58.82","5","3","60.00","3","2","66.67","5","1","20.00","4","4","100.00"
"11211  :  โรงพยาบาลหนองบัว","28","11","39.29","4","1","25.00","8","5","62.50","12","5","41.67","4","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","21","14","66.67","3","2","66.67","7","5","71.43","6","4","66.67","5","3","60.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","21","12","57.14","4","2","50.00","7","4","57.14","4","1","25.00","6","5","83.33"
"11214  :  โรงพยาบาลตาคลี","26","1","3.85","7","0","0.00","7","1","14.29","8","0","0.00","4","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","27","6","22.22","10","3","30.00","9","0","0.00","3","1","33.33","5","2","40.00"
"11216  :  โรงพยาบาลไพศาลี","35","22","62.86","10","5","50.00","11","6","54.55","8","6","75.00","6","5","83.33"
"11217  :  โรงพยาบาลพยุหะคีรี","47","9","19.15","16","0","0.00","7","2","28.57","10","3","30.00","14","4","28.57"
"11218  :  โรงพยาบาลลาดยาว","19","7","36.84","6","3","50.00","3","0","0.00","8","3","37.50","2","1","50.00"
"11219  :  โรงพยาบาลตากฟ้า","31","8","25.81","11","4","36.36","7","2","28.57","6","0","0.00","7","2","28.57"
"11220  :  โรงพยาบาลแม่วงก์","15","7","46.67","7","2","28.57","3","1","33.33","3","3","100.00","2","1","50.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","16","4","25.00","4","1","25.00","5","1","20.00","3","1","33.33","4","1","25.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","8","6","75.00","2","2","100.00","1","1","100.00","2","0","0.00","3","3","100.00"
"10720  :  โรงพยาบาลอุทัยธานี","4","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","17","4","23.53","8","2","25.00","2","0","0.00","3","1","33.33","4","1","25.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","18","3","16.67","6","2","33.33","0","0","0.00","4","1","25.00","8","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","8","6","75.00","4","3","75.00","1","1","100.00","2","1","50.00","1","1","100.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","12","3","25.00","4","1","25.00","3","1","33.33","4","0","0.00","1","1","100.00"
"11225  :  โรงพยาบาลบ้านไร่","52","38","73.08","14","11","78.57","12","9","75.00","12","8","66.67","14","10","71.43"
"11226  :  โรงพยาบาลลานสัก","27","25","92.59","7","7","100.00","6","5","83.33","3","3","100.00","11","10","90.91"
"11227  :  โรงพยาบาลห้วยคต","19","11","57.89","4","0","0.00","3","3","100.00","4","1","25.00","8","7","87.50"
"10721  :  โรงพยาบาลกำแพงเพชร","8","0","0.00","5","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","45","3","6.67","11","1","9.09","8","1","12.50","16","1","6.25","10","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","19","1","5.26","6","0","0.00","9","0","0.00","3","0","0.00","1","1","100.00"
"11230  :  โรงพยาบาลคลองลาน","48","23","47.92","13","6","46.15","14","10","71.43","15","4","26.67","6","3","50.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","14","11","78.57","3","3","100.00","4","4","100.00","5","4","80.00","2","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","20","15","75.00","8","5","62.50","2","2","100.00","3","3","100.00","7","5","71.43"
"11233  :  โรงพยาบาลพรานกระต่าย","74","56","75.68","18","14","77.78","18","15","83.33","20","12","60.00","18","15","83.33"
"11234  :  โรงพยาบาลลานกระบือ","5","4","80.00","1","1","100.00","2","2","100.00","1","1","100.00","1","0","0.00"
