"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ"
"11100  :  โรงพยาบาลเต่างอย","17","0","0.00","5","0","0.00","1","0","0.00","6","0","0.00","5","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","24","0","0.00","6","0","0.00","7","0","0.00","4","0","0.00","7","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","87","15","17.24","29","2","6.90","19","0","0.00","20","2","10.00","19","11","57.89"
"11103  :  โรงพยาบาลโพนนาแก้ว","15","0","0.00","4","0","0.00","3","0","0.00","6","0","0.00","2","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","120","2","1.67","42","1","2.38","52","1","1.92","23","0","0.00","3","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","45","1","2.22","10","1","10.00","11","0","0.00","10","0","0.00","14","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","15","0","0.00","4","0","0.00","2","0","0.00","5","0","0.00","4","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","16","1","6.25","0","0","0.00","1","0","0.00","9","0","0.00","6","1","16.67"
"11104  :  โรงพยาบาลปลาปาก","45","15","33.33","16","11","68.75","12","4","33.33","12","0","0.00","5","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","12","6","50.00","5","1","20.00","1","0","0.00","0","0","0.00","6","5","83.33"
"11106  :  โรงพยาบาลบ้านแพง","30","0","0.00","10","0","0.00","7","0","0.00","9","0","0.00","4","0","0.00"
"11107  :  โรงพยาบาลนาทม","13","0","0.00","2","0","0.00","3","0","0.00","4","0","0.00","4","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","25","0","0.00","8","0","0.00","9","0","0.00","4","0","0.00","4","0","0.00"
"11109  :  โรงพยาบาลนาแก","43","2","4.65","18","0","0.00","7","0","0.00","4","0","0.00","14","2","14.29"
"11110  :  โรงพยาบาลศรีสงคราม","55","2","3.64","15","0","0.00","14","2","14.29","15","0","0.00","11","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","69","6","8.70","19","0","0.00","18","0","0.00","14","0","0.00","18","6","33.33"
"11112  :  โรงพยาบาลโพนสวรรค์","40","4","10.00","13","4","30.77","15","0","0.00","6","0","0.00","6","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","11","2","18.18","2","0","0.00","3","0","0.00","1","0","0.00","5","2","40.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","16","1","6.25","6","1","16.67","5","0","0.00","3","0","0.00","2","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","235","17","7.23","70","10","14.29","45","0","0.00","54","0","0.00","66","7","10.61"
"11113  :  โรงพยาบาลนิคมคำสร้อย","44","1","2.27","13","0","0.00","12","0","0.00","7","0","0.00","12","1","8.33"
"11114  :  โรงพยาบาลดอนตาล","30","1","3.33","10","0","0.00","8","1","12.50","5","0","0.00","7","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","66","1","1.52","25","0","0.00","19","0","0.00","11","0","0.00","11","1","9.09"
"11116  :  โรงพยาบาลคำชะอี","29","4","13.79","4","1","25.00","5","0","0.00","8","0","0.00","12","3","25.00"
"11117  :  โรงพยาบาลหว้านใหญ่","13","0","0.00","4","0","0.00","5","0","0.00","1","0","0.00","3","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","6","2","33.33","5","2","40.00","1","0","0.00","0","0","0.00","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","17","1","5.88","5","1","20.00","3","0","0.00","7","0","0.00","2","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","27","2","7.41","8","0","0.00","8","0","0.00","4","0","0.00","7","2","28.57"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","31","1","3.23","12","0","0.00","7","0","0.00","8","1","12.50","4","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","30","1","3.33","12","1","8.33","6","0","0.00","5","0","0.00","7","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","15","0","0.00","5","0","0.00","7","0","0.00","2","0","0.00","1","0","0.00"
"11125  :  โรงพยาบาลฝาง","79","5","6.33","23","1","4.35","16","1","6.25","18","0","0.00","22","3","13.64"
"11126  :  โรงพยาบาลแม่อาย","15","0","0.00","6","0","0.00","4","0","0.00","2","0","0.00","3","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","29","0","0.00","6","0","0.00","10","0","0.00","7","0","0.00","6","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","22","0","0.00","7","0","0.00","8","0","0.00","2","0","0.00","5","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","5","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","87","6","6.90","22","1","4.55","24","0","0.00","23","0","0.00","18","5","27.78"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","7","1","14.29","2","1","50.00","1","0","0.00","3","0","0.00","1","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","3","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","38","2","5.26","5","0","0.00","8","0","0.00","13","0","0.00","12","2","16.67"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","22","3","13.64","4","2","50.00","4","0","0.00","10","1","10.00","4","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","29","0","0.00","11","0","0.00","11","0","0.00","3","0","0.00","4","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","5","1","20.00","0","0","0.00","2","0","0.00","1","0","0.00","2","1","50.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","34","2","5.88","9","1","11.11","12","0","0.00","6","0","0.00","7","1","14.29"
"11141  :  โรงพยาบาลบ้านโฮ่ง","15","2","13.33","5","1","20.00","3","0","0.00","5","1","20.00","2","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","22","6","27.27","9","4","44.44","8","0","0.00","2","1","50.00","3","1","33.33"
"11144  :  โรงพยาบาลป่าซาง","22","0","0.00","4","0","0.00","6","0","0.00","3","0","0.00","9","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","39","3","7.69","13","3","23.08","10","0","0.00","10","0","0.00","6","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","12","0","0.00","1","0","0.00","2","0","0.00","6","0","0.00","3","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","2","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"10672  :  โรงพยาบาลลำปาง","262","32","12.21","104","13","12.50","67","5","7.46","40","3","7.50","51","11","21.57"
"11146  :  โรงพยาบาลแม่เมาะ","73","5","6.85","23","1","4.35","16","0","0.00","19","0","0.00","15","4","26.67"
"11147  :  โรงพยาบาลเกาะคา","4","1","25.00","0","0","0.00","0","0","0.00","1","0","0.00","3","1","33.33"
"11148  :  โรงพยาบาลเสริมงาม","34","2","5.88","7","1","14.29","10","0","0.00","6","1","16.67","11","0","0.00"
"11149  :  โรงพยาบาลงาว","12","1","8.33","4","0","0.00","1","0","0.00","3","0","0.00","4","1","25.00"
"11150  :  โรงพยาบาลแจ้ห่ม","20","7","35.00","7","1","14.29","3","0","0.00","4","2","50.00","6","4","66.67"
"11151  :  โรงพยาบาลวังเหนือ","23","0","0.00","7","0","0.00","5","0","0.00","6","0","0.00","5","0","0.00"
"11152  :  โรงพยาบาลเถิน","27","1","3.70","5","0","0.00","7","0","0.00","5","0","0.00","10","1","10.00"
"11153  :  โรงพยาบาลแม่พริก","22","1","4.55","3","0","0.00","6","1","16.67","3","0","0.00","10","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","13","0","0.00","3","0","0.00","4","0","0.00","5","0","0.00","1","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","47","4","8.51","15","2","13.33","11","0","0.00","11","0","0.00","10","2","20.00"
"11156  :  โรงพยาบาลห้างฉัตร","20","3","15.00","7","2","28.57","4","0","0.00","6","0","0.00","3","1","33.33"
"11157  :  โรงพยาบาลเมืองปาน","17","0","0.00","2","0","0.00","5","0","0.00","4","0","0.00","6","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","60","3","5.00","21","1","4.76","10","0","0.00","9","0","0.00","20","2","10.00"
"11158  :  โรงพยาบาลตรอน","26","5","19.23","7","0","0.00","5","1","20.00","7","1","14.29","7","3","42.86"
"11159  :  โรงพยาบาลท่าปลา","37","1","2.70","12","0","0.00","6","0","0.00","10","0","0.00","9","1","11.11"
"11160  :  โรงพยาบาลน้ำปาด","24","1","4.17","8","1","12.50","1","0","0.00","9","0","0.00","6","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","14","3","21.43","5","0","0.00","4","2","50.00","2","0","0.00","3","1","33.33"
"11162  :  โรงพยาบาลบ้านโคก","15","3","20.00","7","2","28.57","2","0","0.00","6","1","16.67","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","23","1","4.35","5","0","0.00","6","0","0.00","5","0","0.00","7","1","14.29"
"11164  :  โรงพยาบาลลับแล","17","2","11.76","6","0","0.00","4","0","0.00","3","0","0.00","4","2","50.00"
"11165  :  โรงพยาบาลทองแสนขัน","31","2","6.45","7","0","0.00","7","0","0.00","4","0","0.00","13","2","15.38"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","19","1","5.26","4","0","0.00","6","1","16.67","3","0","0.00","6","0","0.00"
"11167  :  โรงพยาบาลลอง","30","1","3.33","6","0","0.00","6","1","16.67","7","0","0.00","11","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11170  :  โรงพยาบาลสอง","28","0","0.00","6","0","0.00","8","0","0.00","5","0","0.00","9","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","23","4","17.39","6","0","0.00","8","2","25.00","5","0","0.00","4","2","50.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","4","1","25.00","1","0","0.00","3","1","33.33","0","0","0.00","0","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","30","1","3.33","9","0","0.00","7","0","0.00","7","0","0.00","7","1","14.29"
"10716  :  โรงพยาบาลน่าน","109","2","1.83","24","0","0.00","30","1","3.33","18","0","0.00","37","1","2.70"
"11173  :  โรงพยาบาลแม่จริม","4","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","10","2","20.00","7","2","28.57","1","0","0.00","1","0","0.00","1","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","11","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","4","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","4","2","50.00","1","1","100.00","2","1","50.00","1","0","0.00","0","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","30","4","13.33","8","0","0.00","8","0","0.00","5","0","0.00","9","4","44.44"
"11178  :  โรงพยาบาลทุ่งช้าง","22","7","31.82","5","0","0.00","7","0","0.00","3","1","33.33","7","6","85.71"
"11179  :  โรงพยาบาลเชียงกลาง","13","0","0.00","5","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","10","2","20.00","2","0","0.00","2","1","50.00","3","0","0.00","3","1","33.33"
"11181  :  โรงพยาบาลสันติสุข","20","1","5.00","8","0","0.00","4","1","25.00","2","0","0.00","6","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","19","0","0.00","5","0","0.00","7","0","0.00","3","0","0.00","4","0","0.00"
"11183  :  โรงพยาบาลสองแคว","14","1","7.14","3","0","0.00","4","0","0.00","5","0","0.00","2","1","50.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","28","2","7.14","7","0","0.00","10","1","10.00","6","0","0.00","5","1","20.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","6","1","16.67","1","0","0.00","2","1","50.00","1","0","0.00","2","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","8","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11184  :  โรงพยาบาลจุน","24","5","20.83","6","4","66.67","9","1","11.11","5","0","0.00","4","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","14","3","21.43","2","2","100.00","6","1","16.67","3","0","0.00","3","0","0.00"
"11187  :  โรงพยาบาลปง","9","1","11.11","0","0","0.00","5","0","0.00","2","0","0.00","2","1","50.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","10","1","10.00","4","1","25.00","1","0","0.00","2","0","0.00","3","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","96","2","2.08","24","2","8.33","30","0","0.00","22","0","0.00","20","0","0.00"
"11189  :  โรงพยาบาลเทิง","28","4","14.29","5","1","20.00","5","0","0.00","9","1","11.11","9","2","22.22"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","3","1","33.33","1","0","0.00","0","0","0.00","2","1","50.00","0","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","35","1","2.86","7","0","0.00","7","0","0.00","7","0","0.00","14","1","7.14"
"11194  :  โรงพยาบาลแม่สาย","149","1","0.67","47","0","0.00","42","1","2.38","26","0","0.00","34","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","20","3","15.00","5","0","0.00","4","1","25.00","6","0","0.00","5","2","40.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","65","2","3.08","9","1","11.11","19","1","5.26","18","0","0.00","19","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","15","0","0.00","3","0","0.00","5","0","0.00","4","0","0.00","3","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","63","1","1.59","16","1","6.25","18","0","0.00","12","0","0.00","17","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","5","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","84","1","1.19","45","0","0.00","14","0","0.00","16","0","0.00","9","1","11.11"
"11201  :  โรงพยาบาลแม่ลาว","10","1","10.00","4","0","0.00","1","0","0.00","2","0","0.00","3","1","33.33"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","15","1","6.67","4","1","25.00","5","0","0.00","3","0","0.00","3","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","44","2","4.55","8","1","12.50","10","0","0.00","15","0","0.00","11","1","9.09"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","16","2","12.50","5","2","40.00","1","0","0.00","7","0","0.00","3","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","7","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","36","1","2.78","9","1","11.11","6","0","0.00","11","0","0.00","10","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","47","0","0.00","15","0","0.00","10","0","0.00","12","0","0.00","10","0","0.00"
"11204  :  โรงพยาบาลปาย","40","1","2.50","22","0","0.00","9","0","0.00","5","0","0.00","4","1","25.00"
"11205  :  โรงพยาบาลแม่สะเรียง","70","4","5.71","22","0","0.00","21","1","4.76","16","1","6.25","11","2","18.18"
"11206  :  โรงพยาบาลแม่ลาน้อย","47","8","17.02","13","2","15.38","16","3","18.75","11","0","0.00","7","3","42.86"
"11207  :  โรงพยาบาลสบเมย","23","6","26.09","5","3","60.00","6","1","16.67","4","0","0.00","8","2","25.00"
"11208  :  โรงพยาบาลปางมะผ้า","41","1","2.44","12","0","0.00","9","0","0.00","9","0","0.00","11","1","9.09"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","27","7","25.93","5","3","60.00","3","1","33.33","12","1","8.33","7","2","28.57"
"11210  :  โรงพยาบาลชุมแสง","29","0","0.00","7","0","0.00","8","0","0.00","5","0","0.00","9","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","41","3","7.32","14","1","7.14","8","2","25.00","11","0","0.00","8","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","30","5","16.67","9","0","0.00","6","0","0.00","8","1","12.50","7","4","57.14"
"11213  :  โรงพยาบาลเก้าเลี้ยว","22","5","22.73","3","0","0.00","6","1","16.67","7","0","0.00","6","4","66.67"
"11214  :  โรงพยาบาลตาคลี","36","1","2.78","8","0","0.00","12","0","0.00","11","0","0.00","5","1","20.00"
"11215  :  โรงพยาบาลท่าตะโก","38","10","26.32","11","3","27.27","9","3","33.33","6","1","16.67","12","3","25.00"
"11216  :  โรงพยาบาลไพศาลี","33","5","15.15","6","1","16.67","11","1","9.09","11","1","9.09","5","2","40.00"
"11217  :  โรงพยาบาลพยุหะคีรี","17","0","0.00","2","0","0.00","5","0","0.00","4","0","0.00","6","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","19","2","10.53","7","1","14.29","4","0","0.00","6","1","16.67","2","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","23","2","8.70","7","2","28.57","6","0","0.00","6","0","0.00","4","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","11","2","18.18","1","0","0.00","5","1","20.00","0","0","0.00","5","1","20.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","30","1","3.33","7","1","14.29","6","0","0.00","8","0","0.00","9","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","12","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","4","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","4","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","24","4","16.67","8","2","25.00","6","0","0.00","6","1","16.67","4","1","25.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","19","0","0.00","9","0","0.00","3","0","0.00","7","0","0.00","0","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","22","3","13.64","5","1","20.00","4","0","0.00","2","0","0.00","11","2","18.18"
"11224  :  โรงพยาบาลหนองขาหย่าง","12","4","33.33","5","2","40.00","2","0","0.00","3","0","0.00","2","2","100.00"
"11225  :  โรงพยาบาลบ้านไร่","58","19","32.76","9","4","44.44","12","1","8.33","17","1","5.88","20","13","65.00"
"11226  :  โรงพยาบาลลานสัก","30","0","0.00","13","0","0.00","6","0","0.00","6","0","0.00","5","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","40","5","12.50","12","1","8.33","9","0","0.00","10","0","0.00","9","4","44.44"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","55","2","3.64","7","0","0.00","17","0","0.00","16","0","0.00","15","2","13.33"
"11229  :  โรงพยาบาลไทรงาม","27","0","0.00","9","0","0.00","11","0","0.00","1","0","0.00","6","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","91","1","1.10","27","0","0.00","19","0","0.00","22","0","0.00","23","1","4.35"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","17","0","0.00","9","0","0.00","2","0","0.00","3","0","0.00","3","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","29","0","0.00","6","0","0.00","10","0","0.00","7","0","0.00","6","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","73","1","1.37","17","0","0.00","15","0","0.00","15","1","6.67","26","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","22","0","0.00","3","0","0.00","3","0","0.00","8","0","0.00","8","0","0.00"
