"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"11272  :  โรงพยาบาลเขาค้อ","69","26","0","0","26","37.68","17","8","0","0","8","47.06","21","10","0","0","10","47.62","20","3","0","0","3","15.00","11","5","0","0","5","45.45"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","425","105","0","0","105","24.71","90","20","0","0","20","22.22","92","23","0","0","23","25.00","111","36","0","0","36","32.43","132","26","0","0","26","19.70"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","18","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","18","0","0","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11274  :  โรงพยาบาลบางแพ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11294  :  โรงพยาบาลสามชุก","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11302  :  โรงพยาบาลสามพราน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","729","258","0","0","258","35.39","234","73","0","0","73","31.20","176","75","0","0","75","42.61","158","63","0","0","63","39.87","161","47","0","0","47","29.19"
"11304  :  โรงพยาบาลกระทุ่มแบน","91","19","0","0","19","20.88","13","4","0","0","4","30.77","28","7","0","0","7","25.00","10","0","0","0","0","0.00","40","8","0","0","8","20.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","502","184","0","0","184","36.65","106","47","0","0","47","44.34","122","47","0","0","47","38.52","137","46","0","0","46","33.58","137","44","0","0","44","32.12"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","4","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","505","228","0","0","228","45.15","159","72","0","0","72","45.28","143","82","0","0","82","57.34","98","39","0","0","39","39.80","105","35","0","0","35","33.33"
"11308  :  โรงพยาบาลเขาย้อย","35","9","0","0","9","25.71","12","3","0","0","3","25.00","6","1","0","0","1","16.67","8","4","0","0","4","50.00","9","1","0","0","1","11.11"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","27","6","0","0","6","22.22","6","1","0","0","1","16.67","7","1","0","0","1","14.29","6","3","0","0","3","50.00","8","1","0","0","1","12.50"
"11310  :  โรงพยาบาลชะอำ","105","28","0","0","28","26.67","23","8","0","0","8","34.78","27","8","0","0","8","29.63","29","4","0","0","4","13.79","26","8","0","0","8","30.77"
"11311  :  โรงพยาบาลท่ายาง","177","33","0","0","33","18.64","38","9","0","0","9","23.68","31","6","0","0","6","19.35","49","8","0","0","8","16.33","59","10","0","0","10","16.95"
"11312  :  โรงพยาบาลบ้านลาด","43","15","0","0","15","34.88","7","2","0","0","2","28.57","8","4","0","0","4","50.00","21","6","0","0","6","28.57","7","3","0","0","3","42.86"
"11313  :  โรงพยาบาลบ้านแหลม","54","12","0","0","12","22.22","11","2","0","0","2","18.18","8","3","0","0","3","37.50","16","4","0","0","4","25.00","19","3","0","0","3","15.79"
"11314  :  โรงพยาบาลแก่งกระจาน","34","13","0","0","13","38.24","5","4","0","0","4","80.00","10","4","0","0","4","40.00","13","4","0","0","4","30.77","6","1","0","0","1","16.67"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","1,799","903","0","0","903","50.19","439","246","0","0","246","56.04","420","215","0","0","215","51.19","421","226","0","0","226","53.68","519","216","0","0","216","41.62"
"11322  :  โรงพยาบาลพรหมคีรี","153","21","0","0","21","13.73","66","12","0","0","12","18.18","44","4","0","0","4","9.09","16","3","0","0","3","18.75","27","2","0","0","2","7.41"
"11324  :  โรงพยาบาลลานสะกา","154","27","0","0","27","17.53","47","8","0","0","8","17.02","36","8","0","0","8","22.22","35","3","0","0","3","8.57","36","8","0","0","8","22.22"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","144","29","0","0","29","20.14","28","10","0","0","10","35.71","25","4","0","0","4","16.00","42","8","0","0","8","19.05","49","7","0","0","7","14.29"
"11326  :  โรงพยาบาลพิปูน","22","2","0","0","2","9.09","5","1","0","0","1","20.00","8","0","0","0","0","0.00","5","0","0","0","0","0.00","4","1","0","0","1","25.00"
"11327  :  โรงพยาบาลเชียรใหญ่","205","35","0","0","35","17.07","95","18","0","0","18","18.95","76","10","0","0","10","13.16","28","7","0","0","7","25.00","6","0","0","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","66","23","0","0","23","34.85","22","7","0","0","7","31.82","10","5","0","0","5","50.00","18","7","0","0","7","38.89","16","4","0","0","4","25.00"
"11329  :  โรงพยาบาลท่าศาลา","543","131","0","0","131","24.13","132","40","0","0","40","30.30","107","32","0","0","32","29.91","135","30","0","0","30","22.22","169","29","0","0","29","17.16"
"11330  :  โรงพยาบาลทุ่งสง","365","124","0","0","124","33.97","137","57","0","0","57","41.61","118","47","0","0","47","39.83","39","9","0","0","9","23.08","71","11","0","0","11","15.49"
"11331  :  โรงพยาบาลนาบอน","107","21","0","0","21","19.63","29","4","0","0","4","13.79","27","9","0","0","9","33.33","22","2","0","0","2","9.09","29","6","0","0","6","20.69"
"11332  :  โรงพยาบาลทุ่งใหญ่","84","9","0","0","9","10.71","20","4","0","0","4","20.00","15","1","0","0","1","6.67","22","3","0","0","3","13.64","27","1","0","0","1","3.70"
"11333  :  โรงพยาบาลปากพนัง","153","25","0","0","25","16.34","71","15","0","0","15","21.13","35","4","0","0","4","11.43","32","4","0","0","4","12.50","15","2","0","0","2","13.33"
"11334  :  โรงพยาบาลร่อนพิบูลย์","71","23","0","0","23","32.39","22","11","0","0","11","50.00","7","3","0","0","3","42.86","12","3","0","0","3","25.00","30","6","0","0","6","20.00"
"11335  :  โรงพยาบาลสิชล","304","88","0","0","88","28.95","73","24","0","0","24","32.88","93","31","0","0","31","33.33","67","20","0","0","20","29.85","71","13","0","0","13","18.31"
"11336  :  โรงพยาบาลขนอม","87","24","0","0","24","27.59","17","6","0","0","6","35.29","24","4","0","0","4","16.67","22","8","0","0","8","36.36","24","6","0","0","6","25.00"
"11337  :  โรงพยาบาลหัวไทร","44","15","0","0","15","34.09","7","2","0","0","2","28.57","6","2","0","0","2","33.33","15","5","0","0","5","33.33","16","6","0","0","6","37.50"
"11338  :  โรงพยาบาลบางขัน","35","2","0","0","2","5.71","2","1","0","0","1","50.00","5","0","0","0","0","0.00","11","1","0","0","1","9.09","17","0","0","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","81","11","0","0","11","13.58","16","2","0","0","2","12.50","21","5","0","0","5","23.81","24","2","0","0","2","8.33","20","2","0","0","2","10.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","195","44","0","0","44","22.56","66","13","0","0","13","19.70","56","18","0","0","18","32.14","25","7","0","0","7","28.00","48","6","0","0","6","12.50"
"11660  :  โรงพยาบาลจุฬาภรณ์","44","8","0","0","8","18.18","5","1","0","0","1","20.00","12","3","0","0","3","25.00","13","2","0","0","2","15.38","14","2","0","0","2","14.29"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","44","14","0","0","14","31.82","19","4","0","0","4","21.05","12","5","0","0","5","41.67","8","3","0","0","3","37.50","5","2","0","0","2","40.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","46","10","0","0","10","21.74","21","5","0","0","5","23.81","10","3","0","0","3","30.00","10","2","0","0","2","20.00","5","0","0","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","160","71","0","0","71","44.38","67","31","0","0","31","46.27","27","14","0","0","14","51.85","22","8","0","0","8","36.36","44","18","0","0","18","40.91"
"10740  :  โรงพยาบาลตะกั่วป่า","201","82","0","0","82","40.80","53","20","0","0","20","37.74","47","18","0","0","18","38.30","29","9","0","0","9","31.03","72","35","0","0","35","48.61"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","17","1","0","0","1","5.88","1","0","0","0","0","0.00","4","1","0","0","1","25.00","2","0","0","0","0","0.00","10","0","0","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","9","3","0","0","3","33.33","2","1","0","0","1","50.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","2","2","0","0","2","100.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","79","15","0","0","15","18.99","23","1","0","0","1","4.35","21","5","0","0","5","23.81","11","1","0","0","1","9.09","24","8","0","0","8","33.33"
"11350  :  โรงพยาบาลบางไทร","9","3","0","0","3","33.33","2","1","0","0","1","50.00","2","1","0","0","1","50.00","4","0","0","0","0","0.00","1","1","0","0","1","100.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","20","3","0","0","3","15.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","7","2","0","0","2","28.57","7","1","0","0","1","14.29"
"11353  :  โรงพยาบาลทับปุด","76","10","0","0","10","13.16","17","3","0","0","3","17.65","20","4","0","0","4","20.00","17","2","0","0","2","11.76","22","1","0","0","1","4.55"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","34","16","0","0","16","47.06","9","4","0","0","4","44.44","6","3","0","0","3","50.00","9","4","0","0","4","44.44","10","5","0","0","5","50.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","2,355","1,071","0","0","1,071","45.48","614","310","0","0","310","50.49","534","251","0","0","251","47.00","614","262","0","0","262","42.67","593","248","0","0","248","41.82"
"10742  :  โรงพยาบาลเกาะสมุย","193","99","0","0","99","51.30","52","26","0","0","26","50.00","43","23","0","0","23","53.49","45","20","0","0","20","44.44","53","30","0","0","30","56.60"
