"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11660  :  โรงพยาบาลจุฬาภรณ์","20","0","0.00","2","0","0.00","13","0","0.00","5","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","7","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","31","0","0.00","3","0","0.00","2","0","0.00","26","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","9","0","0.00","2","0","0.00","0","0","0.00","7","0","0.00","7","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","11","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","323","36","11.15","98","27","27.55","206","9","4.37","19","0","0.00","130","16","12.31","39","13","33.33","79","3","3.80","12","0","0.00","8","1","12.50","4","1","25.00","3","0","0.00","1","0","0.00","90","5","5.56","26","5","19.23","60","0","0.00","4","0","0.00","95","14","14.74","29","8","27.59","64","6","9.38","2","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","43","0","0.00","10","0","0.00","17","0","0.00","16","0","0.00","11","0","0.00","2","0","0.00","3","0","0.00","6","0","0.00","12","0","0.00","2","0","0.00","8","0","0.00","2","0","0.00","8","0","0.00","3","0","0.00","2","0","0.00","3","0","0.00","12","0","0.00","3","0","0.00","4","0","0.00","5","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","16","0","0.00","0","0","0.00","2","0","0.00","14","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","78","0","0.00","2","0","0.00","61","0","0.00","15","0","0.00","15","0","0.00","0","0","0.00","13","0","0.00","2","0","0.00","19","0","0.00","1","0","0.00","14","0","0.00","4","0","0.00","21","0","0.00","1","0","0.00","17","0","0.00","3","0","0.00","23","0","0.00","0","0","0.00","17","0","0.00","6","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","72","2","2.78","7","0","0.00","21","1","4.76","45","1","2.22","18","1","5.56","2","0","0.00","9","1","11.11","7","0","0.00","19","1","5.26","3","0","0.00","2","0","0.00","14","1","7.14","21","0","0.00","1","0","0.00","5","0","0.00","15","0","0.00","14","0","0.00","1","0","0.00","5","0","0.00","9","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","40","0","0.00","2","0","0.00","8","0","0.00","35","0","0.00","7","0","0.00","1","0","0.00","2","0","0.00","6","0","0.00","8","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","17","0","0.00","1","0","0.00","3","0","0.00","15","0","0.00"
"11345  :  โรงพยาบาลลำทับ","26","0","0.00","0","0","0.00","12","0","0.00","14","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","9","0","0.00","0","0","0.00","4","0","0.00","5","0","0.00","6","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","64","0","0.00","2","0","0.00","36","0","0.00","26","0","0.00","20","0","0.00","2","0","0.00","5","0","0.00","13","0","0.00","15","0","0.00","0","0","0.00","10","0","0.00","5","0","0.00","16","0","0.00","0","0","0.00","12","0","0.00","4","0","0.00","13","0","0.00","0","0","0.00","9","0","0.00","4","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","155","6","3.87","38","2","5.26","109","4","3.67","8","0","0.00","57","3","5.26","17","1","5.88","33","2","6.06","7","0","0.00","36","1","2.78","7","0","0.00","29","1","3.45","0","0","0.00","32","0","0.00","6","0","0.00","25","0","0.00","1","0","0.00","30","2","6.67","8","1","12.50","22","1","4.55","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","258","40","15.50","82","29","35.37","113","7","6.19","69","4","5.80","101","13","12.87","32","10","31.25","37","0","0.00","35","3","8.57","80","17","21.25","30","14","46.67","29","3","10.34","23","0","0.00","43","5","11.63","8","1","12.50","25","3","12.00","11","1","9.09","34","5","14.71","12","4","33.33","22","1","4.55","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","7","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","33","0","0.00","3","0","0.00","9","0","0.00","22","0","0.00","8","0","0.00","1","0","0.00","3","0","0.00","4","0","0.00","16","0","0.00","2","0","0.00","2","0","0.00","12","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","15","0","0.00","2","0","0.00","13","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","27","1","3.70","2","0","0.00","12","0","0.00","13","1","7.69","7","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","7","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","11","1","9.09","0","0","0.00","5","0","0.00","6","1","16.67"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","24","0","0.00","4","0","0.00","4","0","0.00","16","0","0.00","6","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","5","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","934","94","10.06","364","64","17.58","494","27","5.47","77","4","5.19","246","26","10.57","107","19","17.76","110","7","6.36","29","0","0.00","279","27","9.68","114","19","16.67","153","7","4.58","12","1","8.33","234","24","10.26","83","15","18.07","133","7","5.26","18","2","11.11","175","17","9.71","60","11","18.33","98","6","6.12","18","1","5.56"
"11355  :  โรงพยาบาลป่าตอง","42","0","0.00","4","0","0.00","32","0","0.00","6","0","0.00","11","0","0.00","3","0","0.00","7","0","0.00","1","0","0.00","17","0","0.00","1","0","0.00","14","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","8","0","0.00","3","0","0.00"
"11356  :  โรงพยาบาลถลาง","20","0","0.00","1","0","0.00","2","0","0.00","17","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","10","0","0.00","0","0","0.00","2","0","0.00","8","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","66","1","1.52","5","1","20.00","6","0","0.00","55","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00","13","1","7.69","1","1","100.00","0","0","0.00","12","0","0.00","23","0","0.00","2","0","0.00","3","0","0.00","18","0","0.00","18","0","0.00","2","0","0.00","3","0","0.00","13","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","1,597","179","11.21","460","120","26.09","796","49","6.16","341","10","2.93","377","37","9.81","119","27","22.69","175","9","5.14","83","1","1.20","420","50","11.90","137","41","29.93","186","7","3.76","97","2","2.06","485","61","12.58","129","31","24.03","268","27","10.07","88","3","3.41","315","31","9.84","75","21","28.00","167","6","3.59","73","4","5.48"
"10742  :  โรงพยาบาลเกาะสมุย","197","23","11.68","57","15","26.32","84","4","4.76","56","4","7.14","51","9","17.65","14","5","35.71","25","2","8.00","12","2","16.67","34","5","14.71","9","4","44.44","8","0","0.00","17","1","5.88","53","6","11.32","16","4","25.00","11","1","9.09","26","1","3.85","59","3","5.08","18","2","11.11","40","1","2.50","1","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","208","3","1.44","19","2","10.53","102","1","0.98","88","0","0.00","55","0","0.00","8","0","0.00","26","0","0.00","21","0","0.00","60","1","1.67","6","1","16.67","31","0","0.00","24","0","0.00","36","0","0.00","1","0","0.00","15","0","0.00","20","0","0.00","57","2","3.51","4","1","25.00","30","1","3.33","23","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","41","0","0.00","3","0","0.00","23","0","0.00","22","0","0.00","9","0","0.00","0","0","0.00","7","0","0.00","2","0","0.00","12","0","0.00","0","0","0.00","7","0","0.00","7","0","0.00","8","0","0.00","2","0","0.00","4","0","0.00","5","0","0.00","12","0","0.00","1","0","0.00","5","0","0.00","8","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","27","0","0.00","3","0","0.00","4","0","0.00","20","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","10","0","0.00","0","0","0.00","3","0","0.00","7","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00"
"11360  :  โรงพยาบาลไชยา","102","0","0.00","4","0","0.00","60","0","0.00","40","0","0.00","37","0","0.00","1","0","0.00","23","0","0.00","14","0","0.00","17","0","0.00","1","0","0.00","11","0","0.00","6","0","0.00","24","0","0.00","0","0","0.00","10","0","0.00","14","0","0.00","24","0","0.00","2","0","0.00","16","0","0.00","6","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","72","1","1.39","3","0","0.00","31","0","0.00","54","1","1.85","24","1","4.17","2","0","0.00","11","0","0.00","15","1","6.67","14","0","0.00","0","0","0.00","8","0","0.00","12","0","0.00","13","0","0.00","0","0","0.00","9","0","0.00","6","0","0.00","21","0","0.00","1","0","0.00","3","0","0.00","21","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","55","2","3.64","16","2","12.50","17","0","0.00","22","0","0.00","15","2","13.33","12","2","16.67","1","0","0.00","2","0","0.00","12","0","0.00","2","0","0.00","3","0","0.00","7","0","0.00","12","0","0.00","2","0","0.00","9","0","0.00","1","0","0.00","16","0","0.00","0","0","0.00","4","0","0.00","12","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","51","1","1.96","3","0","0.00","6","1","16.67","46","1","2.17","11","0","0.00","1","0","0.00","0","0","0.00","11","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00","7","0","0.00","16","0","0.00","1","0","0.00","1","0","0.00","14","0","0.00","17","1","5.88","0","0","0.00","4","1","25.00","14","1","7.14"
"11364  :  โรงพยาบาลพนม","34","0","0.00","2","0","0.00","5","0","0.00","27","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","11","0","0.00","1","0","0.00","1","0","0.00","9","0","0.00","9","0","0.00","0","0","0.00","2","0","0.00","7","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","21","0","0.00","1","0","0.00","16","0","0.00","6","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","6","0","0.00","1","0","0.00","5","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","111","0","0.00","19","0","0.00","70","0","0.00","48","0","0.00","29","0","0.00","3","0","0.00","25","0","0.00","6","0","0.00","26","0","0.00","4","0","0.00","18","0","0.00","12","0","0.00","32","0","0.00","6","0","0.00","20","0","0.00","15","0","0.00","24","0","0.00","6","0","0.00","7","0","0.00","15","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","65","1","1.54","2","1","50.00","31","0","0.00","43","0","0.00","14","0","0.00","0","0","0.00","5","0","0.00","9","0","0.00","16","0","0.00","0","0","0.00","7","0","0.00","13","0","0.00","16","0","0.00","0","0","0.00","11","0","0.00","7","0","0.00","19","1","5.26","2","1","50.00","8","0","0.00","14","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","60","0","0.00","4","0","0.00","23","0","0.00","51","0","0.00","18","0","0.00","1","0","0.00","9","0","0.00","13","0","0.00","17","0","0.00","1","0","0.00","6","0","0.00","16","0","0.00","17","0","0.00","2","0","0.00","5","0","0.00","15","0","0.00","8","0","0.00","0","0","0.00","3","0","0.00","7","0","0.00"
"11369  :  โรงพยาบาลพระแสง","75","1","1.33","7","0","0.00","33","0","0.00","35","1","2.86","23","0","0.00","3","0","0.00","7","0","0.00","13","0","0.00","18","0","0.00","0","0","0.00","10","0","0.00","8","0","0.00","19","0","0.00","2","0","0.00","12","0","0.00","5","0","0.00","15","1","6.67","2","0","0.00","4","0","0.00","9","1","11.11"
"11370  :  โรงพยาบาลพุนพิน","121","1","0.83","9","0","0.00","94","1","1.06","41","0","0.00","20","1","5.00","0","0","0.00","18","1","5.56","4","0","0.00","17","0","0.00","1","0","0.00","10","0","0.00","9","0","0.00","46","0","0.00","8","0","0.00","33","0","0.00","18","0","0.00","38","0","0.00","0","0","0.00","33","0","0.00","10","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","34","0","0.00","5","0","0.00","12","0","0.00","17","0","0.00","7","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","8","0","0.00","1","0","0.00","4","0","0.00","3","0","0.00","13","0","0.00","2","0","0.00","5","0","0.00","6","0","0.00","6","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","138","3","2.17","13","1","7.69","108","2","1.85","17","0","0.00","45","2","4.44","4","1","25.00","37","1","2.70","4","0","0.00","35","1","2.86","4","0","0.00","27","1","3.70","4","0","0.00","35","0","0.00","4","0","0.00","23","0","0.00","8","0","0.00","23","0","0.00","1","0","0.00","21","0","0.00","1","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","19","0","0.00","2","0","0.00","3","0","0.00","14","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","1","0","0.00","2","0","0.00","6","0","0.00","6","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","66","2","3.03","6","0","0.00","28","1","3.57","39","1","2.56","20","2","10.00","2","0","0.00","10","1","10.00","11","1","9.09","23","0","0.00","1","0","0.00","9","0","0.00","17","0","0.00","16","0","0.00","2","0","0.00","7","0","0.00","7","0","0.00","7","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","453","37","8.17","114","25","21.93","313","11","3.51","26","1","3.85","109","10","9.17","31","7","22.58","71","2","2.82","7","1","14.29","111","8","7.21","25","5","20.00","78","3","3.85","8","0","0.00","108","8","7.41","23","6","26.09","76","2","2.63","9","0","0.00","125","11","8.80","35","7","20.00","88","4","4.55","2","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","14","0","0.00","0","0","0.00","1","0","0.00","13","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","14","0","0.00","0","0","0.00","4","0","0.00","10","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","7","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","4","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","598","90","15.05","181","52","28.73","175","15","8.57","242","23","9.50","245","34","13.88","78","17","21.79","61","2","3.28","106","15","14.15","57","14","24.56","18","6","33.33","9","3","33.33","30","5","16.67","101","12","11.88","28","8","28.57","42","3","7.14","31","1","3.23","195","30","15.38","57","21","36.84","63","7","11.11","75","2","2.67"
"11375  :  โรงพยาบาลปากน้ำชุมพร","8","1","12.50","0","0","0.00","0","0","0.00","8","1","12.50","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","3","1","33.33","0","0","0.00","0","0","0.00","3","1","33.33","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","38","1","2.63","1","1","100.00","17","0","0.00","22","0","0.00","11","0","0.00","0","0","0.00","3","0","0.00","8","0","0.00","10","0","0.00","0","0","0.00","6","0","0.00","5","0","0.00","9","0","0.00","0","0","0.00","5","0","0.00","5","0","0.00","8","1","12.50","1","1","100.00","3","0","0.00","4","0","0.00"
"11377  :  โรงพยาบาลปะทิว","39","0","0.00","2","0","0.00","7","0","0.00","32","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","11","0","0.00","0","0","0.00","2","0","0.00","10","0","0.00","15","0","0.00","1","0","0.00","3","0","0.00","11","0","0.00","9","0","0.00","0","0","0.00","1","0","0.00","8","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","16","0","0.00","0","0","0.00","7","0","0.00","10","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","207","22","10.63","31","14","45.16","123","4","3.25","140","6","4.29","50","5","10.00","7","3","42.86","38","1","2.63","26","2","7.69","48","9","18.75","10","7","70.00","25","1","4.00","26","1","3.85","49","6","12.24","7","3","42.86","25","2","8.00","36","2","5.56","60","2","3.33","7","1","14.29","35","0","0.00","52","1","1.92"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","24","0","0.00","2","0","0.00","14","0","0.00","13","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","8","0","0.00","0","0","0.00","6","0","0.00","5","0","0.00","8","0","0.00","0","0","0.00","5","0","0.00","4","0","0.00"
"11381  :  โรงพยาบาลละแม","32","0","0.00","2","0","0.00","8","0","0.00","29","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","8","0","0.00","1","0","0.00","2","0","0.00","7","0","0.00","12","0","0.00","1","0","0.00","2","0","0.00","12","0","0.00","9","0","0.00","0","0","0.00","4","0","0.00","7","0","0.00"
