"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","2,786","165","5.92","81","2.91","35","1.26","25","0.90","24","0.86"
"11158  :  โรงพยาบาลตรอน","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","197","7","3.55","4","2.03","1","0.51","2","1.02","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","566","8","1.41","3","0.53","1","0.18","3","0.53","1","0.18"
"11164  :  โรงพยาบาลลับแล","34","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","38","1","2.63","1","2.63","0","0.00","0","0.00","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","49","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","138","3","2.17","0","0.00","0","0.00","2","1.45","1","0.72"
"11167  :  โรงพยาบาลลอง","129","4","3.10","4","3.10","0","0.00","0","0.00","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","39","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","101","3","2.97","1","0.99","2","1.98","0","0.00","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","91","1","1.10","0","0.00","0","0.00","0","0.00","1","1.10"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","8","1","12.50","0","0.00","1","12.50","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","46","1","2.17","0","0.00","0","0.00","0","0.00","1","2.17"
"11173  :  โรงพยาบาลแม่จริม","80","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","124","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","250","1","0.40","0","0.00","0","0.00","0","0.00","1","0.40"
"11176  :  โรงพยาบาลท่าวังผา","179","9","5.03","6","3.35","1","0.56","2","1.12","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","99","7","7.07","1","1.01","3","3.03","1","1.01","2","2.02"
"11178  :  โรงพยาบาลทุ่งช้าง","22","2","9.09","0","0.00","0","0.00","0","0.00","2","9.09"
"11179  :  โรงพยาบาลเชียงกลาง","126","2","1.59","0","0.00","0","0.00","1","0.79","1","0.79"
"11180  :  โรงพยาบาลนาหมื่น","88","5","5.68","0","0.00","2","2.27","1","1.14","2","2.27"
"11181  :  โรงพยาบาลสันติสุข","202","4","1.98","3","1.49","0","0.00","0","0.00","1","0.50"
"11182  :  โรงพยาบาลบ่อเกลือ","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11183  :  โรงพยาบาลสองแคว","124","1","0.81","0","0.00","1","0.81","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","90","3","3.33","2","2.22","1","1.11","0","0.00","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","203","14","6.90","1","0.49","5","2.46","6","2.96","2","0.99"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","396","117","29.55","12","3.03","25","6.31","43","10.86","37","9.34"
"11187  :  โรงพยาบาลปง","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","27","2","7.41","0","0.00","1","3.70","0","0.00","1","3.70"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","66","3","4.55","1","1.52","2","3.03","0","0.00","0","0.00"
"11189  :  โรงพยาบาลเทิง","70","8","11.43","2","2.86","3","4.29","0","0.00","3","4.29"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","96","4","4.17","0","0.00","0","0.00","1","1.04","3","3.13"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","22","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","160","12","7.50","6","3.75","2","1.25","2","1.25","2","1.25"
"11195  :  โรงพยาบาลแม่สรวย","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","36","1","2.78","0","0.00","0","0.00","0","0.00","1","2.78"
"11197  :  โรงพยาบาลพญาเม็งราย","215","4","1.86","0","0.00","2","0.93","2","0.93","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","151","12","7.95","4","2.65","5","3.31","3","1.99","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","162","7","4.32","0","0.00","1","0.62","5","3.09","1","0.62"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","30","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","33","1","3.03","0","0.00","1","3.03","0","0.00","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","227","15","6.61","4","1.76","5","2.20","3","1.32","3","1.32"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","210","3","1.43","1","0.48","0","0.00","1","0.48","1","0.48"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","248","17","6.85","5","2.02","5","2.02","4","1.61","3","1.21"
"11203  :  โรงพยาบาลขุนยวม","158","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11204  :  โรงพยาบาลปาย","15","2","13.33","1","6.67","1","6.67","0","0.00","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","325","2","0.62","0","0.00","1","0.31","1","0.31","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","158","2","1.27","0","0.00","0","0.00","1","0.63","1","0.63"
"11207  :  โรงพยาบาลสบเมย","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","170","5","2.94","3","1.76","2","1.18","0","0.00","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","583","3","0.51","0","0.00","0","0.00","3","0.51","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","118","18","15.25","1","0.85","8","6.78","3","2.54","6","5.08"
"11211  :  โรงพยาบาลหนองบัว","222","3","1.35","0","0.00","1","0.45","2","0.90","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","244","17","6.97","9","3.69","5","2.05","1","0.41","2","0.82"
"11213  :  โรงพยาบาลเก้าเลี้ยว","60","2","3.33","1","1.67","1","1.67","0","0.00","0","0.00"
"11214  :  โรงพยาบาลตาคลี","518","18","3.47","8","1.54","6","1.16","3","0.58","1","0.19"
"11215  :  โรงพยาบาลท่าตะโก","234","10","4.27","2","0.85","1","0.43","7","2.99","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","438","10","2.28","2","0.46","3","0.68","2","0.46","3","0.68"
"11217  :  โรงพยาบาลพยุหะคีรี","43","6","13.95","4","9.30","2","4.65","0","0.00","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","463","7","1.51","2","0.43","1","0.22","3","0.65","1","0.22"
"11219  :  โรงพยาบาลตากฟ้า","251","7","2.79","2","0.80","1","0.40","2","0.80","2","0.80"
"11220  :  โรงพยาบาลแม่วงก์","224","13","5.80","3","1.34","1","0.45","5","2.23","4","1.79"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","311","8","2.57","4","1.29","1","0.32","2","0.64","1","0.32"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","102","1","0.98","0","0.00","1","0.98","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","175","3","1.71","0","0.00","0","0.00","3","1.71","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","112","5","4.46","4","3.57","0","0.00","1","0.89","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","217","2","0.92","0","0.00","0","0.00","1","0.46","1","0.46"
"11224  :  โรงพยาบาลหนองขาหย่าง","259","9","3.47","3","1.16","4","1.54","2","0.77","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","605","10","1.65","5","0.83","4","0.66","1","0.17","0","0.00"
"11226  :  โรงพยาบาลลานสัก","599","12","2.00","6","1.00","3","0.50","2","0.33","1","0.17"
"11227  :  โรงพยาบาลห้วยคต","46","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","328","7","2.13","1","0.30","2","0.61","3","0.91","1","0.30"
"11229  :  โรงพยาบาลไทรงาม","431","9","2.09","4","0.93","2","0.46","0","0.00","3","0.70"
"11230  :  โรงพยาบาลคลองลาน","1,217","49","4.03","21","1.73","14","1.15","6","0.49","8","0.66"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","86","2","2.33","0","0.00","2","2.33","0","0.00","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","260","1","0.38","1","0.38","0","0.00","0","0.00","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","872","10","1.15","2","0.23","1","0.11","4","0.46","3","0.34"
"11234  :  โรงพยาบาลลานกระบือ","97","1","1.03","0","0.00","0","0.00","1","1.03","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","67","1","1.49","0","0.00","0","0.00","1","1.49","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","58","1","1.72","0","0.00","0","0.00","0","0.00","1","1.72"
"14135  :  โรงพยาบาลบึงสามัคคี","36","1","2.78","0","0.00","0","0.00","0","0.00","1","2.78"
"28010  :  โรงพยาบาลโกสัมพีนคร","152","3","1.97","0","0.00","0","0.00","2","1.32","1","0.66"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","343","6","1.75","1","0.29","2","0.58","0","0.00","3","0.87"
"10723  :  โรงพยาบาลแม่สอด","317","10","3.15","2","0.63","3","0.95","2","0.63","3","0.95"
"11238  :  โรงพยาบาลบ้านตาก","496","27","5.44","3","0.60","4","0.81","8","1.61","12","2.42"
"11239  :  โรงพยาบาลสามเงา","9","1","11.11","0","0.00","1","11.11","0","0.00","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","157","13","8.28","3","1.91","2","1.27","5","3.18","3","1.91"
"11241  :  โรงพยาบาลท่าสองยาง","96","6","6.25","2","2.08","2","2.08","2","2.08","0","0.00"
"11242  :  โรงพยาบาลพบพระ","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","169","4","2.37","0","0.00","1","0.59","2","1.18","1","0.59"
"27443  :  โรงพยาบาลวังเจ้า","70","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","178","10","5.62","3","1.69","0","0.00","4","2.25","3","1.69"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","89","1","1.12","0","0.00","0","0.00","0","0.00","1","1.12"
"11245  :  โรงพยาบาลคีรีมาศ","348","3","0.86","1","0.29","0","0.00","1","0.29","1","0.29"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","530","22","4.15","8","1.51","8","1.51","3","0.57","3","0.57"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","222","2","0.90","0","0.00","2","0.90","0","0.00","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","4","1","25.00","0","0.00","1","25.00","0","0.00","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","253","13","5.14","3","1.19","1","0.40","4","1.58","5","1.98"
"11252  :  โรงพยาบาลบางระกำ","263","19","7.22","8","3.04","8","3.04","2","0.76","1","0.38"
"11253  :  โรงพยาบาลบางกระทุ่ม","424","8","1.89","1","0.24","1","0.24","4","0.94","2","0.47"
"11254  :  โรงพยาบาลพรหมพิราม","196","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","942","20","2.12","7","0.74","5","0.53","5","0.53","3","0.32"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","97","4","4.12","2","2.06","1","1.03","1","1.03","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","288","24","8.33","0","0.00","0","0.00","20","6.94","4","1.39"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","777","32","4.12","8","1.03","9","1.16","11","1.42","4","0.51"
"11258  :  โรงพยาบาลวังทรายพูน","284","11","3.87","2","0.70","2","0.70","3","1.06","4","1.41"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","309","3","0.97","0","0.00","0","0.00","0","0.00","3","0.97"
"11260  :  โรงพยาบาลบางมูลนาก","133","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","290","7","2.41","3","1.03","2","0.69","0","0.00","2","0.69"
"11262  :  โรงพยาบาลสามง่าม","137","2","1.46","1","0.73","0","0.00","0","0.00","1","0.73"
"11263  :  โรงพยาบาลทับคล้อ","374","33","8.82","24","6.42","3","0.80","1","0.27","5","1.34"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","1,399","27","1.93","5","0.36","16","1.14","6","0.43","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","156","9","5.77","2","1.28","6","3.85","1","0.64","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","82","2","2.44","2","2.44","0","0.00","0","0.00","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","68","2","2.94","0","0.00","2","2.94","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","17","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11264  :  โรงพยาบาลชนแดน","260","10","3.85","2","0.77","1","0.38","5","1.92","2","0.77"
"11265  :  โรงพยาบาลหล่มสัก","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","541","8","1.48","2","0.37","3","0.55","2","0.37","1","0.18"
"11267  :  โรงพยาบาลศรีเทพ","192","9","4.69","2","1.04","2","1.04","3","1.56","2","1.04"
"11268  :  โรงพยาบาลหนองไผ่","264","9","3.41","2","0.76","2","0.76","4","1.52","1","0.38"
"11269  :  โรงพยาบาลบึงสามพัน","188","3","1.60","1","0.53","0","0.00","2","1.06","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","23","1","4.35","0","0.00","0","0.00","0","0.00","1","4.35"
"11271  :  โรงพยาบาลวังโป่ง","79","2","2.53","0","0.00","1","1.27","0","0.00","1","1.27"
"11272  :  โรงพยาบาลเขาค้อ","30","2","6.67","0","0.00","0","0.00","0","0.00","2","6.67"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","23","1","4.35","0","0.00","0","0.00","0","0.00","1","4.35"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","17","3","17.65","2","11.76","0","0.00","1","5.88","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","879","23","2.62","1","0.11","5","0.57","9","1.02","8","0.91"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","131","1","0.76","0","0.00","0","0.00","1","0.76","0","0.00"
"11274  :  โรงพยาบาลบางแพ","322","17","5.28","5","1.55","7","2.17","3","0.93","2","0.62"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,860","35","1.88","6","0.32","20","1.08","5","0.27","4","0.22"
"11276  :  โรงพยาบาลปากท่อ","436","12","2.75","3","0.69","6","1.38","0","0.00","3","0.69"
"11277  :  โรงพยาบาลวัดเพลง","503","27","5.37","2","0.40","14","2.78","3","0.60","8","1.59"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","978","27","2.76","1","0.10","18","1.84","4","0.41","4","0.41"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","22","1","4.55","0","0.00","1","4.55","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","474","31","6.54","8","1.69","8","1.69","7","1.48","8","1.69"
"10732  :  โรงพยาบาลมะการักษ์","2,662","28","1.05","3","0.11","10","0.38","7","0.26","8","0.30"
"11278  :  โรงพยาบาลไทรโยค","121","5","4.13","0","0.00","3","2.48","1","0.83","1","0.83"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","76","2","2.63","1","1.32","1","1.32","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","96","1","1.04","0","0.00","0","0.00","0","0.00","1","1.04"
"11281  :  โรงพยาบาลท่ากระดาน","292","4","1.37","0","0.00","2","0.68","1","0.34","1","0.34"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","3,013","30","1.00","5","0.17","14","0.46","7","0.23","4","0.13"
"11283  :  โรงพยาบาลทองผาภูมิ","261","13","4.98","2","0.77","4","1.53","5","1.92","2","0.77"
"11284  :  โรงพยาบาลสังขละบุรี","689","5","0.73","1","0.15","2","0.29","1","0.15","1","0.15"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","161","13","8.07","4","2.48","5","3.11","4","2.48","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","838","26","3.10","3","0.36","4","0.48","4","0.48","15","1.79"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","169","2","1.18","1","0.59","1","0.59","0","0.00","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","37","1","2.70","1","2.70","0","0.00","0","0.00","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","16","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","114","2","1.75","0","0.00","2","1.75","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","18","2","11.11","1","5.56","0","0.00","0","0.00","1","5.56"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","237","5","2.11","1","0.42","0","0.00","4","1.69","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","71","7","9.86","2","2.82","1","1.41","3","4.23","1","1.41"
"11289  :  โรงพยาบาลเดิมบางนางบวช","85","3","3.53","0","0.00","0","0.00","1","1.18","2","2.35"
"11290  :  โรงพยาบาลด่านช้าง","31","1","3.23","1","3.23","0","0.00","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","6","2","33.33","0","0.00","2","33.33","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","352","27","7.67","1","0.28","1","0.28","23","6.53","2","0.57"
"11293  :  โรงพยาบาลดอนเจดีย์","264","2","0.76","0","0.00","1","0.38","1","0.38","0","0.00"
"11294  :  โรงพยาบาลสามชุก","80","1","1.25","1","1.25","0","0.00","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","9","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","433","15","3.46","5","1.15","1","0.23","1","0.23","8","1.85"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","98","2","2.04","0","0.00","1","1.02","1","1.02","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","69","2","2.90","0","0.00","1","1.45","1","1.45","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","55","2","3.64","1","1.82","0","0.00","0","0.00","1","1.82"
"11300  :  โรงพยาบาลดอนตูม","672","14","2.08","7","1.04","5","0.74","0","0.00","2","0.30"
"11301  :  โรงพยาบาลบางเลน","27","1","3.70","0","0.00","0","0.00","0","0.00","1","3.70"
"11302  :  โรงพยาบาลสามพราน","410","3","0.73","1","0.24","0","0.00","2","0.49","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","32","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","9","2","22.22","2","22.22","0","0.00","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","27","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","198","3","1.52","2","1.01","1","0.51","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","293","15","5.12","5","1.71","4","1.37","6","2.05","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","62","1","1.61","0","0.00","0","0.00","1","1.61","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","310","16","5.16","6","1.94","7","2.26","2","0.65","1","0.32"
