"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"11295  :  โรงพยาบาลอู่ทอง","55","20","0","2","22","40.00","11","3","0","0","3","27.27","14","6","0","1","7","50.00","15","5","0","0","5","33.33","15","6","0","1","7","46.67"
"11296  :  โรงพยาบาลหนองหญ้าไซ","29","1","0","0","1","3.45","8","0","0","0","0","0.00","8","0","0","0","0","0.00","5","0","0","0","0","0.00","8","1","0","0","1","12.50"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","474","193","5","22","215","45.36","156","88","0","10","98","62.82","64","22","1","4","26","40.63","215","68","3","6","74","34.42","39","15","1","2","17","43.59"
"11297  :  โรงพยาบาลกำแพงแสน","9","2","0","0","2","22.22","2","0","0","0","0","0.00","5","2","0","0","2","40.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","23","1","0","3","4","17.39","8","0","0","1","1","12.50","10","0","0","2","2","20.00","4","1","0","0","1","25.00","1","0","0","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","20","2","0","0","2","10.00","6","0","0","0","0","0.00","7","2","0","0","2","28.57","4","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","3","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","29","2","0","1","3","10.34","9","1","0","0","1","11.11","9","0","0","0","0","0.00","8","1","0","0","1","12.50","3","0","0","1","1","33.33"
"11302  :  โรงพยาบาลสามพราน","100","14","0","2","16","16.00","34","3","0","0","3","8.82","22","4","0","0","4","18.18","21","3","0","1","4","19.05","23","4","0","1","5","21.74"
"11303  :  โรงพยาบาลพุทธมณฑล","15","1","1","0","1","6.67","3","0","0","0","0","0.00","5","1","0","0","1","20.00","4","0","0","0","0","0.00","3","0","1","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","5","3","0","0","3","60.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","2","2","0","0","2","100.00","2","1","0","0","1","50.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","9","5","0","0","5","55.56","1","1","0","0","1","100.00","4","1","0","0","1","25.00","1","0","0","0","0","0.00","3","3","0","0","3","100.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","6","0","0","1","1","16.67","1","0","0","0","0","0.00","1","0","0","0","0","0.00","4","0","0","1","1","25.00","0","0","0","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","241","124","0","2","126","52.28","70","31","0","2","33","47.14","50","27","0","0","27","54.00","60","30","0","0","30","50.00","61","36","0","0","36","59.02"
"11304  :  โรงพยาบาลกระทุ่มแบน","112","61","0","1","62","55.36","38","22","0","0","22","57.89","24","15","0","1","16","66.67","35","18","0","0","18","51.43","15","6","0","0","6","40.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","39","8","0","0","8","20.51","0","0","0","0","0","0.00","3","0","0","0","0","0.00","30","8","0","0","8","26.67","6","0","0","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","87","51","0","0","51","58.62","10","6","0","0","6","60.00","35","23","0","0","23","65.71","16","10","0","0","10","62.50","26","12","0","0","12","46.15"
"11306  :  โรงพยาบาลนภาลัย","4","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","200","90","1","10","100","50.00","37","17","0","0","17","45.95","60","20","0","3","23","38.33","45","18","1","4","22","48.89","58","35","0","3","38","65.52"
"11308  :  โรงพยาบาลเขาย้อย","12","1","0","1","2","16.67","1","0","0","0","0","0.00","1","0","0","0","0","0.00","6","0","0","1","1","16.67","4","1","0","0","1","25.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","8","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","41","4","0","3","7","17.07","6","0","0","0","0","0.00","7","1","0","1","2","28.57","16","1","0","1","2","12.50","12","2","0","1","3","25.00"
"11311  :  โรงพยาบาลท่ายาง","21","4","0","0","4","19.05","5","1","0","0","1","20.00","3","1","0","0","1","33.33","9","1","0","0","1","11.11","4","1","0","0","1","25.00"
"11312  :  โรงพยาบาลบ้านลาด","68","2","0","2","4","5.88","15","0","0","0","0","0.00","29","1","0","1","2","6.90","17","1","0","0","1","5.88","7","0","0","1","1","14.29"
"11313  :  โรงพยาบาลบ้านแหลม","13","1","0","0","1","7.69","5","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","5","1","0","0","1","20.00"
"11314  :  โรงพยาบาลแก่งกระจาน","15","0","0","0","0","0.00","10","0","0","0","0","0.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","104","54","0","3","57","54.81","34","21","0","1","22","64.71","29","12","0","1","13","44.83","17","10","0","0","10","58.82","24","11","0","1","12","50.00"
"11315  :  โรงพยาบาลกุยบุรี","12","4","0","0","4","33.33","3","1","0","0","1","33.33","2","0","0","0","0","0.00","1","0","0","0","0","0.00","6","3","0","0","3","50.00"
"11316  :  โรงพยาบาลทับสะแก","37","5","1","0","5","13.51","9","0","0","0","0","0.00","3","1","0","0","1","33.33","12","2","1","0","2","16.67","13","2","0","0","2","15.38"
"11317  :  โรงพยาบาลบางสะพาน","32","7","0","2","9","28.13","10","2","0","1","3","30.00","10","3","0","1","4","40.00","11","2","0","0","2","18.18","1","0","0","0","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","37","3","0","2","5","13.51","7","0","0","1","1","14.29","9","1","0","1","2","22.22","12","1","0","0","1","8.33","9","1","0","0","1","11.11"
"11320  :  โรงพยาบาลหัวหิน","87","41","1","2","43","49.43","18","9","0","1","10","55.56","16","7","0","0","7","43.75","27","11","1","1","12","44.44","26","14","0","0","14","53.85"
"11321  :  โรงพยาบาลสามร้อยยอด","26","7","0","1","8","30.77","2","1","0","0","1","50.00","6","2","0","0","2","33.33","7","1","0","0","1","14.29","11","3","0","1","4","36.36"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","415","213","1","17","230","55.42","130","74","0","5","79","60.77","106","57","0","3","60","56.60","91","46","0","6","52","57.14","88","36","1","3","39","44.32"
"11322  :  โรงพยาบาลพรหมคีรี","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","6","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","16","4","0","1","5","31.25","7","2","0","0","2","28.57","5","2","0","1","3","60.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","6","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","6","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","12","1","0","0","1","8.33","3","1","0","0","1","33.33","3","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","84","33","0","0","33","39.29","22","11","0","0","11","50.00","18","6","0","0","6","33.33","23","10","0","0","10","43.48","21","6","0","0","6","28.57"
"11330  :  โรงพยาบาลทุ่งสง","311","122","1","21","143","45.98","100","37","1","11","48","48.00","59","26","0","1","27","45.76","70","26","0","4","30","42.86","82","33","0","5","38","46.34"
"11331  :  โรงพยาบาลนาบอน","17","1","0","0","1","5.88","3","0","0","0","0","0.00","3","0","0","0","0","0.00","8","1","0","0","1","12.50","3","0","0","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","34","2","0","1","3","8.82","7","1","0","0","1","14.29","11","0","0","0","0","0.00","7","0","0","1","1","14.29","9","1","0","0","1","11.11"
"11334  :  โรงพยาบาลร่อนพิบูลย์","16","1","0","0","1","6.25","3","0","0","0","0","0.00","6","1","0","0","1","16.67","4","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","182","32","0","1","33","18.13","62","16","0","0","16","25.81","32","6","0","1","7","21.88","39","6","0","0","6","15.38","49","4","0","0","4","8.16"
"11336  :  โรงพยาบาลขนอม","18","1","0","0","1","5.56","7","1","0","0","1","14.29","1","0","0","0","0","0.00","2","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","12","1","0","0","1","8.33","1","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00","5","1","0","0","1","20.00"
"11338  :  โรงพยาบาลบางขัน","9","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","5","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","11","4","0","0","4","36.36","7","2","0","0","2","28.57","0","0","0","0","0","0.00","4","2","0","0","2","50.00","0","0","0","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","6","2","0","0","2","33.33","4","1","0","0","1","25.00","1","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","9","0","0","1","1","11.11","2","0","0","1","1","50.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","5","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","66","35","1","4","39","59.09","9","1","0","1","2","22.22","14","7","0","2","9","64.29","27","17","0","1","18","66.67","16","10","1","0","10","62.50"
"11340  :  โรงพยาบาลเขาพนม","18","1","0","1","2","11.11","4","0","0","0","0","0.00","6","0","0","0","0","0.00","8","1","0","1","2","25.00","0","0","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","20","2","0","1","3","15.00","16","2","0","1","3","18.75","3","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","20","0","0","0","0","0.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","19","1","0","0","1","5.26","9","0","0","0","0","0.00","3","0","0","0","0","0.00","7","1","0","0","1","14.29","0","0","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","19","1","0","0","1","5.26","4","0","0","0","0","0.00","6","0","0","0","0","0.00","4","1","0","0","1","25.00","5","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","16","0","0","0","0","0.00","2","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","6","1","0","0","1","16.67","1","0","0","0","0","0.00","0","0","0","0","0","0.00","4","1","0","0","1","25.00","1","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","89","29","0","2","31","34.83","37","8","0","0","8","21.62","17","6","0","1","7","41.18","17","11","0","0","11","64.71","18","4","0","1","5","27.78"
"10740  :  โรงพยาบาลตะกั่วป่า","92","25","0","3","28","30.43","28","6","0","0","6","21.43","22","8","0","2","10","45.45","24","4","0","1","5","20.83","18","7","0","0","7","38.89"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","3","1","0","0","1","33.33","1","1","0","0","1","100.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","5","1","0","0","1","20.00","2","0","0","0","0","0.00","1","1","0","0","1","100.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","20","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","5","1","0","0","1","20.00","1","1","0","0","1","100.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","260","119","0","9","128","49.23","52","26","0","6","32","61.54","72","30","0","0","30","41.67","71","30","0","0","30","42.25","65","33","0","3","36","55.38"
"11355  :  โรงพยาบาลป่าตอง","23","3","0","2","5","21.74","3","1","0","1","2","66.67","6","0","0","0","0","0.00","9","2","0","1","3","33.33","5","0","0","0","0","0.00"
"11356  :  โรงพยาบาลถลาง","11","1","0","0","1","9.09","3","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","6","0","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","10","2","0","0","2","20.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","9","2","0","0","2","22.22"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","598","323","3","25","348","58.19","274","160","2","16","176","64.23","143","75","1","6","81","56.64","128","57","0","2","59","46.09","53","31","0","1","32","60.38"
"10742  :  โรงพยาบาลเกาะสมุย","85","47","0","0","47","55.29","25","13","0","0","13","52.00","23","14","0","0","14","60.87","6","5","0","0","5","83.33","31","15","0","0","15","48.39"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","78","4","1","0","4","5.13","16","1","0","0","1","6.25","21","3","1","0","3","14.29","13","0","0","0","0","0.00","28","0","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","13","0","0","0","0","0.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","61","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","61","0","0","0","0","0.00"
"11360  :  โรงพยาบาลไชยา","32","3","0","0","3","9.38","14","1","0","0","1","7.14","5","1","0","0","1","20.00","7","0","0","0","0","0.00","6","1","0","0","1","16.67"
"11361  :  โรงพยาบาลท่าชนะ","24","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00","10","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","18","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","6","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","14","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11364  :  โรงพยาบาลพนม","27","0","0","0","0","0.00","7","0","0","0","0","0.00","9","0","0","0","0","0.00","3","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","7","2","0","0","2","28.57","0","0","0","0","0","0.00","1","1","0","0","1","100.00","1","0","0","0","0","0.00","5","1","0","0","1","20.00"
"11366  :  โรงพยาบาลบ้านนาสาร","29","0","0","0","0","0.00","10","0","0","0","0","0.00","7","0","0","0","0","0.00","8","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","7","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","9","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11369  :  โรงพยาบาลพระแสง","10","1","0","1","2","20.00","0","0","0","0","0","0.00","4","0","0","1","1","25.00","1","1","0","0","1","100.00","5","0","0","0","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","23","1","0","1","2","8.70","2","0","0","0","0","0.00","8","1","0","0","1","12.50","7","0","0","0","0","0.00","6","0","0","1","1","16.67"
"11371  :  โรงพยาบาลชัยบุรี","22","0","0","0","0","0.00","12","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","29","6","0","0","6","20.69","3","0","0","0","0","0.00","9","2","0","0","2","22.22","8","2","0","0","2","25.00","9","2","0","0","2","22.22"
"11654  :  โรงพยาบาลวิภาวดี","12","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","0","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","18","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00","11","0","0","0","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","222","82","0","8","90","40.54","52","24","0","4","28","53.85","55","26","0","2","28","50.91","50","16","0","2","18","36.00","65","16","0","0","16","24.62"
"11323  :  โรงพยาบาลละอุ่น","5","0","0","0","0","0.00","0","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","11","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","7","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","29","0","0","1","1","3.45","6","0","0","0","0","0.00","12","0","0","1","1","8.33","9","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","5","0","0","1","1","20.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","1","1","33.33"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","270","111","0","4","115","42.59","51","17","0","1","18","35.29","60","26","0","1","27","45.00","61","24","0","2","26","42.62","98","44","0","0","44","44.90"
"11375  :  โรงพยาบาลปากน้ำชุมพร","11","1","0","0","1","9.09","2","0","0","0","0","0.00","3","1","0","0","1","33.33","1","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","19","3","0","1","4","21.05","4","0","0","0","0","0.00","3","1","0","0","1","33.33","9","2","0","0","2","22.22","3","0","0","1","1","33.33"
"11377  :  โรงพยาบาลปะทิว","38","4","0","0","4","10.53","13","2","0","0","2","15.38","10","1","0","0","1","10.00","5","0","0","0","0","0.00","10","1","0","0","1","10.00"
"11378  :  โรงพยาบาลมาบอำมฤต","4","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","79","28","1","3","31","39.24","34","12","0","1","13","38.24","16","6","1","2","8","50.00","14","6","0","0","6","42.86","15","4","0","0","4","26.67"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","8","1","0","0","1","12.50","1","1","0","0","1","100.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11381  :  โรงพยาบาลละแม","42","2","0","1","3","7.14","14","0","0","0","0","0.00","14","1","0","0","1","7.14","5","1","0","0","1","20.00","9","0","0","1","1","11.11"
"11382  :  โรงพยาบาลพะโต๊ะ","14","1","0","0","1","7.14","2","0","0","0","0","0.00","7","1","0","0","1","14.29","1","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11383  :  โรงพยาบาลสวี","31","3","0","0","3","9.68","9","2","0","0","2","22.22","11","0","0","0","0","0.00","5","1","0","0","1","20.00","6","0","0","0","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","432","132","0","33","165","38.19","122","40","0","4","44","36.07","93","30","0","6","36","38.71","119","30","0","10","40","33.61","98","32","0","13","45","45.92"
"10745  :  โรงพยาบาลสงขลา","693","206","3","14","220","31.75","152","43","0","2","45","29.61","158","50","1","4","54","34.18","167","46","1","4","50","29.94","216","67","1","4","71","32.87"
"11386  :  โรงพยาบาลสทิงพระ","7","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","41","3","0","2","5","12.20","6","0","0","0","0","0.00","10","0","0","1","1","10.00","12","1","0","1","2","16.67","13","2","0","0","2","15.38"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","76","9","0","0","9","11.84","28","5","0","0","5","17.86","21","2","0","0","2","9.52","16","1","0","0","1","6.25","11","1","0","0","1","9.09"
"11390  :  โรงพยาบาลเทพา","12","1","0","0","1","8.33","3","0","0","0","0","0.00","4","1","0","0","1","25.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","16","1","0","0","1","6.25","1","0","0","0","0","0.00","8","0","0","0","0","0.00","3","0","0","0","0","0.00","4","1","0","0","1","25.00"
