"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,371","19","1.39","9","0.66","9","0.66","1","0.07","0","0.00"
"11158  :  โรงพยาบาลตรอน","325","9","2.77","3","0.92","2","0.62","4","1.23","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","556","25","4.50","11","1.98","11","1.98","3","0.54","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","365","10","2.74","4","1.10","6","1.64","0","0.00","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","329","4","1.22","1","0.30","2","0.61","1","0.30","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","10","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","488","5","1.02","1","0.20","3","0.61","1","0.20","0","0.00"
"11164  :  โรงพยาบาลลับแล","302","4","1.32","1","0.33","2","0.66","1","0.33","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","200","2","1.00","1","0.50","1","0.50","0","0.00","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","542","19","3.51","6","1.11","11","2.03","2","0.37","0","0.00"
"11167  :  โรงพยาบาลลอง","154","9","5.84","2","1.30","3","1.95","4","2.60","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","299","2","0.67","1","0.33","1","0.33","0","0.00","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","742","7","0.94","2","0.27","4","0.54","1","0.13","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","504","9","1.79","5","0.99","4","0.79","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","377","26","6.90","19","5.04","6","1.59","1","0.27","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","15","1","6.67","1","6.67","0","0.00","0","0.00","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","306","3","0.98","2","0.65","0","0.00","1","0.33","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","356","8","2.25","1","0.28","6","1.69","1","0.28","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","484","8","1.65","6","1.24","2","0.41","0","0.00","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","721","4","0.55","2","0.28","1","0.14","1","0.14","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","269","3","1.12","0","0.00","3","1.12","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","603","8","1.33","2","0.33","5","0.83","1","0.17","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","293","12","4.10","6","2.05","2","0.68","4","1.37","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","470","6","1.28","3","0.64","0","0.00","3","0.64","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","89","1","1.12","1","1.12","0","0.00","0","0.00","0","0.00"
"11183  :  โรงพยาบาลสองแคว","287","1","0.35","1","0.35","0","0.00","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","676","10","1.48","5","0.74","3","0.44","2","0.30","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","111","3","2.70","1","0.90","2","1.80","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","216","7","3.24","1","0.46","5","2.31","1","0.46","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","485","5","1.03","4","0.82","1","0.21","0","0.00","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","214","5","2.34","3","1.40","2","0.93","0","0.00","0","0.00"
"11187  :  โรงพยาบาลปง","155","7","4.52","4","2.58","3","1.94","0","0.00","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","766","28","3.66","18","2.35","8","1.04","2","0.26","0","0.00"
"11189  :  โรงพยาบาลเทิง","412","8","1.94","1","0.24","7","1.70","0","0.00","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","275","13","4.73","7","2.55","5","1.82","1","0.36","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","109","2","1.83","1","0.92","1","0.92","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","1,911","20","1.05","7","0.37","8","0.42","5","0.26","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","622","10","1.61","5","0.80","4","0.64","1","0.16","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","620","2","0.32","1","0.16","1","0.16","0","0.00","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","648","5","0.77","3","0.46","2","0.31","0","0.00","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","251","6","2.39","2","0.80","4","1.59","0","0.00","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","538","10","1.86","4","0.74","4","0.74","2","0.37","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","144","2","1.39","1","0.69","0","0.00","1","0.69","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","217","2","0.92","0","0.00","1","0.46","1","0.46","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","430","7","1.63","0","0.00","6","1.40","1","0.23","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","403","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","225","3","1.33","2","0.89","1","0.44","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","173","1","0.58","1","0.58","0","0.00","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","101","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","95","5","5.26","2","2.11","2","2.11","1","1.05","0","0.00"
"11204  :  โรงพยาบาลปาย","73","5","6.85","2","2.74","2","2.74","1","1.37","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","643","20","3.11","6","0.93","14","2.18","0","0.00","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","441","2","0.45","1","0.23","1","0.23","0","0.00","0","0.00"
"11207  :  โรงพยาบาลสบเมย","148","2","1.35","0","0.00","0","0.00","2","1.35","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","209","9","4.31","2","0.96","5","2.39","2","0.96","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","211","4","1.90","0","0.00","2","0.95","2","0.95","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","185","9","4.86","1","0.54","6","3.24","2","1.08","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","585","15","2.56","11","1.88","4","0.68","0","0.00","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","138","5","3.62","0","0.00","4","2.90","1","0.72","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","81","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11214  :  โรงพยาบาลตาคลี","373","5","1.34","1","0.27","0","0.00","4","1.07","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","109","6","5.50","6","5.50","0","0.00","0","0.00","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","530","13","2.45","5","0.94","6","1.13","2","0.38","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","424","8","1.89","3","0.71","3","0.71","2","0.47","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","133","1","0.75","0","0.00","1","0.75","0","0.00","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","100","5","5.00","2","2.00","2","2.00","1","1.00","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","92","3","3.26","2","2.17","0","0.00","1","1.09","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","170","5","2.94","3","1.76","1","0.59","1","0.59","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","2","1","50.00","0","0.00","1","50.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","27","1","3.70","0","0.00","1","3.70","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","31","1","3.23","0","0.00","1","3.23","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","4","1","25.00","0","0.00","1","25.00","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","94","3","3.19","1","1.06","1","1.06","1","1.06","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","34","1","2.94","1","2.94","0","0.00","0","0.00","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","34","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","67","3","4.48","1","1.49","1","1.49","1","1.49","0","0.00"
"11226  :  โรงพยาบาลลานสัก","1,073","12","1.12","4","0.37","7","0.65","1","0.09","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","15","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","411","10","2.43","4","0.97","6","1.46","0","0.00","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","283","12","4.24","6","2.12","1","0.35","5","1.77","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","20","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","367","7","1.91","4","1.09","3","0.82","0","0.00","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","534","13","2.43","5","0.94","4","0.75","4","0.75","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","159","1","0.63","1","0.63","0","0.00","0","0.00","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","36","1","2.78","1","2.78","0","0.00","0","0.00","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","96","7","7.29","4","4.17","2","2.08","1","1.04","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","104","2","1.92","1","0.96","1","0.96","0","0.00","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","22","8","36.36","2","9.09","4","18.18","2","9.09","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","252","5","1.98","1","0.40","3","1.19","1","0.40","0","0.00"
"11239  :  โรงพยาบาลสามเงา","482","6","1.24","1","0.21","4","0.83","1","0.21","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","826","17","2.06","5","0.61","11","1.33","1","0.12","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","111","1","0.90","1","0.90","0","0.00","0","0.00","0","0.00"
"11242  :  โรงพยาบาลพบพระ","117","4","3.42","0","0.00","1","0.85","3","2.56","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","239","12","5.02","7","2.93","5","2.09","0","0.00","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","197","4","2.03","1","0.51","2","1.02","1","0.51","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","86","2","2.33","1","1.16","0","0.00","1","1.16","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","227","4","1.76","3","1.32","1","0.44","0","0.00","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","366","5","1.37","2","0.55","2","0.55","1","0.27","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","769","11","1.43","1","0.13","6","0.78","4","0.52","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","360","5","1.39","2","0.56","3","0.83","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","604","6","0.99","4","0.66","0","0.00","2","0.33","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","140","5","3.57","3","2.14","1","0.71","1","0.71","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","212","7","3.30","4","1.89","3","1.42","0","0.00","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","162","2","1.23","0","0.00","1","0.62","1","0.62","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","338","6","1.78","2","0.59","4","1.18","0","0.00","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","922","15","1.63","6","0.65","7","0.76","2","0.22","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","679","7","1.03","2","0.29","3","0.44","2","0.29","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","304","4","1.32","2","0.66","2","0.66","0","0.00","0","0.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","13","1","7.69","0","0.00","1","7.69","0","0.00","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","27","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","53","1","1.89","0","0.00","0","0.00","1","1.89","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","368","7","1.90","2","0.54","5","1.36","0","0.00","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","287","2","0.70","2","0.70","0","0.00","0","0.00","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","104","1","0.96","0","0.00","0","0.00","1","0.96","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","294","1","0.34","0","0.00","0","0.00","1","0.34","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","192","8","4.17","4","2.08","2","1.04","2","1.04","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","196","5","2.55","3","1.53","2","1.02","0","0.00","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","210","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","167","1","0.60","1","0.60","0","0.00","0","0.00","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","48","1","2.08","1","2.08","0","0.00","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","220","3","1.36","1","0.45","1","0.45","1","0.45","0","0.00"
"11264  :  โรงพยาบาลชนแดน","251","4","1.59","2","0.80","2","0.80","0","0.00","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","208","9","4.33","1","0.48","4","1.92","4","1.92","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","362","8","2.21","3","0.83","4","1.10","1","0.28","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","203","3","1.48","1","0.49","2","0.99","0","0.00","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","473","5","1.06","1","0.21","4","0.85","0","0.00","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","302","9","2.98","1","0.33","5","1.66","3","0.99","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","287","10","3.48","3","1.05","4","1.39","3","1.05","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","226","4","1.77","1","0.44","2","0.88","1","0.44","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","260","9","3.46","1","0.38","6","2.31","2","0.77","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","189","8","4.23","3","1.59","3","1.59","2","1.06","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","70","3","4.29","3","4.29","0","0.00","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","24","3","12.50","2","8.33","0","0.00","1","4.17","0","0.00"
"11274  :  โรงพยาบาลบางแพ","64","1","1.56","0","0.00","0","0.00","1","1.56","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","23","1","4.35","1","4.35","0","0.00","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","150","5","3.33","2","1.33","3","2.00","0","0.00","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","302","8","2.65","4","1.32","2","0.66","2","0.66","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","12","2","16.67","1","8.33","1","8.33","0","0.00","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","55","1","1.82","0","0.00","1","1.82","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","18","1","5.56","0","0.00","1","5.56","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","53","2","3.77","0","0.00","1","1.89","1","1.89","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","20","2","10.00","0","0.00","2","10.00","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","169","5","2.96","3","1.78","2","1.18","0","0.00","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","248","27","10.89","14","5.65","10","4.03","3","1.21","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","379","8","2.11","1","0.26","4","1.06","3","0.79","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","502","14","2.79","3","0.60","9","1.79","2","0.40","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","219","2","0.91","0","0.00","2","0.91","0","0.00","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","188","5","2.66","2","1.06","3","1.60","0","0.00","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","74","4","5.41","0","0.00","2","2.70","2","2.70","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","30","2","6.67","0","0.00","2","6.67","0","0.00","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","65","2","3.08","1","1.54","1","1.54","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","517","16","3.09","5","0.97","7","1.35","4","0.77","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","74","1","1.35","1","1.35","0","0.00","0","0.00","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","111","2","1.80","2","1.80","0","0.00","0","0.00","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","359","6","1.67","2","0.56","3","0.84","1","0.28","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","783","17","2.17","9","1.15","6","0.77","2","0.26","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","215","3","1.40","1","0.47","1","0.47","1","0.47","0","0.00"
"11294  :  โรงพยาบาลสามชุก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","160","5","3.13","1","0.63","3","1.88","1","0.63","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","69","3","4.35","0","0.00","1","1.45","2","2.90","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","151","3","1.99","2","1.32","0","0.00","1","0.66","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","83","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","21","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","651","19","2.92","7","1.08","7","1.08","5","0.77","0","0.00"
"11301  :  โรงพยาบาลบางเลน","36","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","334","5","1.50","3","0.90","2","0.60","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","33","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","104","2","1.92","0","0.00","2","1.92","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","63","3","4.76","1","1.59","1","1.59","1","1.59","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","176","3","1.70","1","0.57","1","0.57","1","0.57","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","66","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","24","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","350","3","0.86","1","0.29","1","0.29","1","0.29","0","0.00"
