"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"11390  :  โรงพยาบาลเทพา","0","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","81","25","74","74","91.36"
"11403  :  โรงพยาบาลควนกาหลง","209","63","188","188","89.95"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","8","3","7","7","87.50"
"28786  :  โรงพยาบาลมะนัง","68","21","68","68","100.00"
"10683  :  โรงพยาบาลตรัง","0","0","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","121","37","118","118","97.52"
"11408  :  โรงพยาบาลย่านตาขาว","218","66","139","139","63.76"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","159","48","141","141","88.68"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","287","87","99","99","34.49"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","116","35","116","116","100.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","41","13","31","31","75.61"
"10747  :  โรงพยาบาลพัทลุง","0","0","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","72","22","72","72","100.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","294","89","217","217","73.81"
"11417  :  โรงพยาบาลควนขนุน","0","0","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","0","0","0","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","55","17","31","31","56.36"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","118","36","91","91","77.12"
"10748  :  โรงพยาบาลปัตตานี","0","0","0","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","9","3","7","7","77.78"
"11434  :  โรงพยาบาลรามัน","0","0","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","287","87","159","159","55.40"
"11436  :  โรงพยาบาลบาเจาะ","43","13","37","37","86.05"
"11437  :  โรงพยาบาลระแงะ","503","151","119","119","23.66"
"11438  :  โรงพยาบาลรือเสาะ","40","12","38","38","95.00"
"11439  :  โรงพยาบาลศรีสาคร","404","122","327","327","80.94"
"11440  :  โรงพยาบาลแว้ง","33","10","19","19","57.58"
"11441  :  โรงพยาบาลสุคิริน","25","8","12","12","48.00"
"11442  :  โรงพยาบาลสุไหงปาดี","18","6","11","11","61.11"
"13818  :  โรงพยาบาลจะแนะ","466","140","466","466","100.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","103","31","71","71","68.93"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","71","22","26","26","36.62"
