"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"11390  :  โรงพยาบาลเทพา","0","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","205","62","25","25","12.20"
"11403  :  โรงพยาบาลควนกาหลง","200","60","80","80","40.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","24","8","7","5","20.83"
"28786  :  โรงพยาบาลมะนัง","207","63","22","22","10.63"
"10683  :  โรงพยาบาลตรัง","0","0","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","78","24","10","10","12.82"
"11408  :  โรงพยาบาลย่านตาขาว","98","30","19","19","19.39"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","44","14","44","29","65.91"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","414","125","0","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","62","19","1","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","43","13","4","4","9.30"
"10747  :  โรงพยาบาลพัทลุง","0","0","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","16","5","3","3","18.75"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","404","122","93","93","23.02"
"11417  :  โรงพยาบาลควนขนุน","0","0","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","0","0","0","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","132","40","0","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","310","93","34","34","10.97"
"10748  :  โรงพยาบาลปัตตานี","0","0","0","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","7","3","2","2","28.57"
"11434  :  โรงพยาบาลรามัน","0","0","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","86","26","6","6","6.98"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","355","107","37","37","10.42"
"11436  :  โรงพยาบาลบาเจาะ","340","102","29","29","8.53"
"11437  :  โรงพยาบาลระแงะ","644","194","6","6","0.93"
"11438  :  โรงพยาบาลรือเสาะ","109","33","1","1","0.92"
"11439  :  โรงพยาบาลศรีสาคร","425","128","54","54","12.71"
"11440  :  โรงพยาบาลแว้ง","195","59","2","2","1.03"
"11441  :  โรงพยาบาลสุคิริน","196","59","20","20","10.20"
"11442  :  โรงพยาบาลสุไหงปาดี","73","22","29","28","38.36"
"13818  :  โรงพยาบาลจะแนะ","192","58","22","22","11.46"
"15010  :  โรงพยาบาลเจาะไอร้อง","215","65","0","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","253","76","13","13","5.14"
