"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11356  :  โรงพยาบาลถลาง","62","0","0.00","4","0","0.00","3","0","0.00","55","0","0.00","26","0","0.00","1","0","0.00","0","0","0.00","25","0","0.00","24","0","0.00","3","0","0.00","1","0","0.00","20","0","0.00","12","0","0.00","0","0","0.00","2","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","25","1","4.00","1","0","0.00","3","0","0.00","21","1","4.76","16","0","0.00","1","0","0.00","1","0","0.00","14","0","0.00","7","1","14.29","0","0","0.00","2","0","0.00","5","1","20.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","927","130","14.02","324","85","26.23","523","41","7.84","83","5","6.02","433","53","12.24","153","35","22.88","224","16","7.14","58","3","5.17","389","60","15.42","146","42","28.77","222","16","7.21","22","2","9.09","105","17","16.19","25","8","32.00","77","9","11.69","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","106","13","12.26","29","8","27.59","68","4","5.88","9","1","11.11","57","7","12.28","18","3","16.67","33","4","12.12","6","0","0.00","43","6","13.95","9","5","55.56","31","0","0.00","3","1","33.33","6","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","162","5","3.09","21","1","4.76","101","2","1.98","41","2","4.88","76","1","1.32","12","0","0.00","45","0","0.00","19","1","5.26","60","3","5.00","6","1","16.67","37","2","5.41","18","0","0.00","26","1","3.85","3","0","0.00","19","0","0.00","4","1","25.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","29","0","0.00","4","0","0.00","16","0","0.00","10","0","0.00","14","0","0.00","2","0","0.00","8","0","0.00","4","0","0.00","9","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00","6","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","23","0","0.00","8","0","0.00","7","0","0.00","8","0","0.00","11","0","0.00","5","0","0.00","4","0","0.00","2","0","0.00","10","0","0.00","2","0","0.00","2","0","0.00","6","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11360  :  โรงพยาบาลไชยา","52","0","0.00","7","0","0.00","8","0","0.00","40","0","0.00","22","0","0.00","3","0","0.00","3","0","0.00","17","0","0.00","21","0","0.00","4","0","0.00","4","0","0.00","15","0","0.00","9","0","0.00","0","0","0.00","1","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","65","0","0.00","4","0","0.00","9","0","0.00","52","0","0.00","31","0","0.00","2","0","0.00","5","0","0.00","24","0","0.00","24","0","0.00","1","0","0.00","3","0","0.00","20","0","0.00","10","0","0.00","1","0","0.00","1","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","82","0","0.00","12","0","0.00","7","0","0.00","63","0","0.00","30","0","0.00","6","0","0.00","3","0","0.00","21","0","0.00","42","0","0.00","5","0","0.00","2","0","0.00","35","0","0.00","10","0","0.00","1","0","0.00","2","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","30","0","0.00","3","0","0.00","9","0","0.00","18","0","0.00","12","0","0.00","1","0","0.00","6","0","0.00","5","0","0.00","13","0","0.00","2","0","0.00","1","0","0.00","10","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11364  :  โรงพยาบาลพนม","36","0","0.00","3","0","0.00","0","0","0.00","33","0","0.00","19","0","0.00","1","0","0.00","0","0","0.00","18","0","0.00","11","0","0.00","1","0","0.00","0","0","0.00","10","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","32","0","0.00","2","0","0.00","6","0","0.00","24","0","0.00","11","0","0.00","1","0","0.00","0","0","0.00","10","0","0.00","17","0","0.00","1","0","0.00","4","0","0.00","12","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","7","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","16","0","0.00","2","0","0.00","3","0","0.00","11","0","0.00","10","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","46","0","0.00","2","0","0.00","5","0","0.00","39","0","0.00","23","0","0.00","2","0","0.00","3","0","0.00","18","0","0.00","18","0","0.00","0","0","0.00","2","0","0.00","16","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11369  :  โรงพยาบาลพระแสง","58","4","6.90","3","1","33.33","31","2","6.45","24","1","4.17","24","1","4.17","1","0","0.00","17","1","5.88","6","0","0.00","19","3","15.79","1","1","100.00","8","1","12.50","10","1","10.00","15","0","0.00","1","0","0.00","6","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","81","1","1.23","12","0","0.00","59","1","1.69","10","0","0.00","40","1","2.50","3","0","0.00","31","1","3.23","6","0","0.00","33","0","0.00","7","0","0.00","25","0","0.00","1","0","0.00","8","0","0.00","2","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","31","0","0.00","3","0","0.00","9","0","0.00","19","0","0.00","18","0","0.00","2","0","0.00","4","0","0.00","12","0","0.00","9","0","0.00","1","0","0.00","4","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","149","0","0.00","14","0","0.00","113","0","0.00","22","0","0.00","75","0","0.00","11","0","0.00","51","0","0.00","13","0","0.00","53","0","0.00","3","0","0.00","41","0","0.00","9","0","0.00","21","0","0.00","0","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","13","0","0.00","2","0","0.00","10","0","0.00","1","0","0.00","6","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","46","1","2.17","8","0","0.00","27","1","3.70","18","0","0.00","16","0","0.00","3","0","0.00","9","0","0.00","5","0","0.00","26","0","0.00","5","0","0.00","17","0","0.00","10","0","0.00","4","1","25.00","0","0","0.00","1","1","100.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","277","31","11.19","63","21","33.33","205","10","4.88","9","0","0.00","116","18","15.52","28","12","42.86","84","6","7.14","4","0","0.00","111","12","10.81","26","9","34.62","81","3","3.70","4","0","0.00","50","1","2.00","9","0","0.00","40","1","2.50","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","16","0","0.00","9","0","0.00","3","0","0.00","6","0","0.00","4","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","7","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","5","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","9","1","11.11","0","0","0.00","1","1","100.00","8","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","4","1","25.00","0","0","0.00","1","1","100.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","400","66","16.50","151","51","33.77","223","12","5.38","26","3","11.54","211","39","18.48","86","30","34.88","109","7","6.42","16","2","12.50","189","27","14.29","65","21","32.31","114","5","4.39","10","1","10.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","12","0","0.00","2","0","0.00","0","0","0.00","10","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","45","3","6.67","2","0","0.00","26","3","11.54","24","0","0.00","19","2","10.53","1","0","0.00","9","2","22.22","13","0","0.00","17","0","0.00","0","0","0.00","9","0","0.00","10","0","0.00","9","1","11.11","1","0","0.00","8","1","12.50","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11377  :  โรงพยาบาลปะทิว","19","1","5.26","0","0","0.00","7","1","14.29","12","0","0.00","8","1","12.50","0","0","0.00","3","1","33.33","5","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","6","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","9","0","0.00","0","0","0.00","2","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","198","23","11.62","47","22","46.81","93","1","1.08","131","6","4.58","81","12","14.81","27","11","40.74","32","1","3.13","45","4","8.89","63","7","11.11","13","7","53.85","35","0","0.00","47","1","2.13","54","4","7.41","7","4","57.14","26","0","0.00","39","1","2.56","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","12","0","0.00","1","0","0.00","3","0","0.00","8","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11381  :  โรงพยาบาลละแม","22","0","0.00","2","0","0.00","14","0","0.00","6","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","12","0","0.00","2","0","0.00","9","0","0.00","1","0","0.00","6","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","11","0","0.00","0","0","0.00","5","0","0.00","8","0","0.00","6","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11383  :  โรงพยาบาลสวี","56","3","5.36","5","1","20.00","19","0","0.00","46","2","4.35","18","1","5.56","1","0","0.00","5","0","0.00","14","1","7.14","26","2","7.69","3","1","33.33","11","0","0.00","21","1","4.76","12","0","0.00","1","0","0.00","3","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","14","0","0.00","1","0","0.00","12","0","0.00","1","0","0.00","5","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","9","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","480","17","3.54","122","12","9.84","339","5","1.47","22","0","0.00","131","0","0.00","29","0","0.00","95","0","0.00","7","0","0.00","238","10","4.20","68","9","13.24","163","1","0.61","10","0","0.00","111","7","6.31","25","3","12.00","81","4","4.94","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","369","6","1.63","79","4","5.06","286","2","0.70","4","0","0.00","130","0","0.00","22","0","0.00","107","0","0.00","1","0","0.00","148","1","0.68","35","0","0.00","110","1","0.91","3","0","0.00","91","5","5.49","22","4","18.18","69","1","1.45","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","6","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","133","5","3.76","20","3","15.00","95","2","2.11","101","2","1.98","43","0","0.00","3","0","0.00","30","0","0.00","36","0","0.00","47","2","4.26","13","2","15.38","31","0","0.00","37","0","0.00","43","3","6.98","4","1","25.00","34","2","5.88","28","2","7.14","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","3","1","33.33","0","0","0.00","1","1","100.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","1","33.33","0","0","0.00","1","1","100.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","34","0","0.00","1","0","0.00","10","0","0.00","33","0","0.00","11","0","0.00","0","0","0.00","6","0","0.00","11","0","0.00","16","0","0.00","0","0","0.00","4","0","0.00","15","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","6","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","13","0","0.00","0","0","0.00","1","0","0.00","13","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","23","0","0.00","2","0","0.00","7","0","0.00","16","0","0.00","6","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","5","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","12","0","0.00","1","0","0.00","3","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","14","0","0.00","0","0","0.00","1","0","0.00","13","0","0.00","7","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","11","0","0.00","0","0","0.00","3","0","0.00","11","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","8","0","0.00","0","0","0.00","4","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","5","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","319","25","7.84","65","13","20.00","247","12","4.86","7","0","0.00","132","8","6.06","27","4","14.81","100","4","4.00","5","0","0.00","141","8","5.67","31","6","19.35","109","2","1.83","1","0","0.00","46","9","19.57","7","3","42.86","38","6","15.79","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","32","2","6.25","2","0","0.00","14","2","14.29","25","0","0.00","12","1","8.33","1","0","0.00","6","1","16.67","8","0","0.00","16","1","6.25","1","0","0.00","8","1","12.50","13","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","31","0","0.00","5","0","0.00","3","0","0.00","23","0","0.00","15","0","0.00","0","0","0.00","2","0","0.00","13","0","0.00","12","0","0.00","3","0","0.00","1","0","0.00","8","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","15","0","0.00","0","0","0.00","9","0","0.00","6","0","0.00","7","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","7","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11405  :  โรงพยาบาลละงู","62","3","4.84","16","2","12.50","14","0","0.00","34","1","2.94","24","2","8.33","6","1","16.67","2","0","0.00","16","1","6.25","16","0","0.00","5","0","0.00","3","0","0.00","9","0","0.00","22","1","4.55","5","1","20.00","9","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","21","1","4.76","0","0","0.00","4","0","0.00","17","1","5.88","7","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","6","1","16.67","0","0","0.00","1","0","0.00","5","1","20.00","8","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28786  :  โรงพยาบาลมะนัง","27","0","0.00","3","0","0.00","7","0","0.00","24","0","0.00","13","0","0.00","2","0","0.00","4","0","0.00","10","0","0.00","10","0","0.00","1","0","0.00","3","0","0.00","10","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
