"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","161","0","1","6","6","3.73","15","0","0","0","0","0.00","54","0","1","0","0","0.00","53","0","0","4","4","7.55","39","0","0","2","2","5.13"
"41701  :  โรงพยาบาลหนองปรือ","25","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00","8","0","0","0","0","0.00","10","0","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","259","138","0","8","146","56.37","53","23","0","1","24","45.28","70","37","0","2","39","55.71","55","37","0","1","38","69.09","81","41","0","4","45","55.56"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","80","29","0","3","32","40.00","18","6","0","0","6","33.33","22","8","0","2","10","45.45","29","10","0","1","11","37.93","11","5","0","0","5","45.45"
"11289  :  โรงพยาบาลเดิมบางนางบวช","488","78","0","16","94","19.26","127","14","0","5","19","14.96","117","23","0","3","26","22.22","146","18","0","5","23","15.75","98","23","0","3","26","26.53"
"11290  :  โรงพยาบาลด่านช้าง","138","32","2","8","40","28.99","27","5","0","0","5","18.52","45","7","0","5","12","26.67","36","12","1","2","14","38.89","30","8","1","1","9","30.00"
"11291  :  โรงพยาบาลบางปลาม้า","24","5","0","1","6","25.00","7","2","0","0","2","28.57","7","1","0","0","1","14.29","5","2","0","0","2","40.00","5","0","0","1","1","20.00"
"11292  :  โรงพยาบาลศรีประจันต์","20","6","0","2","8","40.00","7","1","0","1","2","28.57","2","0","0","1","1","50.00","4","2","0","0","2","50.00","7","3","0","0","3","42.86"
"11293  :  โรงพยาบาลดอนเจดีย์","39","8","0","3","11","28.21","7","2","0","0","2","28.57","9","0","0","3","3","33.33","15","4","0","0","4","26.67","8","2","0","0","2","25.00"
"11294  :  โรงพยาบาลสามชุก","18","4","0","0","4","22.22","2","1","0","0","1","50.00","8","2","0","0","2","25.00","0","0","0","0","0","0.00","8","1","0","0","1","12.50"
"11295  :  โรงพยาบาลอู่ทอง","32","10","0","1","11","34.38","8","1","0","0","1","12.50","10","5","0","0","5","50.00","7","1","0","1","2","28.57","7","3","0","0","3","42.86"
"11296  :  โรงพยาบาลหนองหญ้าไซ","34","1","0","0","1","2.94","7","0","0","0","0","0.00","5","0","0","0","0","0.00","9","0","0","0","0","0.00","13","1","0","0","1","7.69"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","241","137","1","4","141","58.51","105","54","1","2","56","53.33","136","83","0","2","85","62.50","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","3","0","0","1","1","33.33","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","1","1","50.00"
"11298  :  โรงพยาบาลนครชัยศรี","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","10","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","4","1","0","0","1","25.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","3","0","0","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","5","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11302  :  โรงพยาบาลสามพราน","55","15","0","0","15","27.27","10","2","0","0","2","20.00","12","3","0","0","3","25.00","13","4","0","0","4","30.77","20","6","0","0","6","30.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","6","3","0","0","3","50.00","3","2","0","0","2","66.67","0","0","0","0","0","0.00","2","1","0","0","1","50.00","1","0","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","11","4","0","0","4","36.36","3","2","0","0","2","66.67","0","0","0","0","0","0.00","6","1","0","0","1","16.67","2","1","0","0","1","50.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","18","2","0","1","3","16.67","2","0","0","0","0","0.00","2","1","0","0","1","50.00","3","0","0","1","1","33.33","11","1","0","0","1","9.09"
"10734  :  โรงพยาบาลสมุทรสาคร","238","127","0","2","129","54.20","56","29","0","1","30","53.57","57","27","0","0","27","47.37","67","40","0","0","40","59.70","58","31","0","1","32","55.17"
"11304  :  โรงพยาบาลกระทุ่มแบน","176","100","0","0","100","56.82","32","18","0","0","18","56.25","23","13","0","0","13","56.52","30","16","0","0","16","53.33","91","53","0","0","53","58.24"
"11305  :  โรงพยาบาลบ้านแพ้ว","120","42","0","1","43","35.83","25","6","0","1","7","28.00","25","10","0","0","10","40.00","39","14","0","0","14","35.90","31","12","0","0","12","38.71"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","44","24","0","0","24","54.55","18","12","0","0","12","66.67","21","8","0","0","8","38.10","5","4","0","0","4","80.00","0","0","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","13","1","0","1","2","15.38","2","0","0","0","0","0.00","3","0","0","1","1","33.33","6","0","0","0","0","0.00","2","1","0","0","1","50.00"
"11307  :  โรงพยาบาลอัมพวา","4","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","258","143","0","15","158","61.24","43","21","0","5","26","60.47","46","19","0","1","20","43.48","79","46","0","5","51","64.56","90","57","0","4","61","67.78"
"11308  :  โรงพยาบาลเขาย้อย","13","1","0","0","1","7.69","5","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","2","1","0","0","1","50.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","11","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","42","2","0","0","2","4.76","11","0","0","0","0","0.00","13","2","0","0","2","15.38","10","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","20","3","0","0","3","15.00","4","0","0","0","0","0.00","6","3","0","0","3","50.00","2","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","17","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","9","0","0","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","16","2","0","0","2","12.50","3","0","0","0","0","0.00","4","0","0","0","0","0.00","4","1","0","0","1","25.00","5","1","0","0","1","20.00"
"11314  :  โรงพยาบาลแก่งกระจาน","13","1","0","0","1","7.69","3","0","0","0","0","0.00","1","1","0","0","1","100.00","2","0","0","0","0","0.00","7","0","0","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","112","61","1","0","61","54.46","25","14","0","0","14","56.00","21","11","0","0","11","52.38","33","21","0","0","21","63.64","33","15","1","0","15","45.45"
"11315  :  โรงพยาบาลกุยบุรี","6","2","0","0","2","33.33","2","1","0","0","1","50.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11316  :  โรงพยาบาลทับสะแก","57","5","0","1","6","10.53","14","0","0","0","0","0.00","11","0","0","1","1","9.09","20","3","0","0","3","15.00","12","2","0","0","2","16.67"
"11317  :  โรงพยาบาลบางสะพาน","34","15","0","1","16","47.06","17","6","0","0","6","35.29","6","3","0","1","4","66.67","3","2","0","0","2","66.67","8","4","0","0","4","50.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","3","1","0","1","2","66.67","2","1","0","1","2","100.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","18","0","0","0","0","0.00","6","0","0","0","0","0.00","5","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","55","34","1","2","36","65.45","5","3","0","0","3","60.00","11","5","0","0","5","45.45","21","15","1","2","17","80.95","18","11","0","0","11","61.11"
"11321  :  โรงพยาบาลสามร้อยยอด","22","5","0","0","5","22.73","10","2","0","0","2","20.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","11","3","0","0","3","27.27"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","606","249","1","26","275","45.38","171","70","0","7","77","45.03","119","50","0","4","54","45.38","155","67","0","4","71","45.81","161","62","1","11","73","45.34"
"11322  :  โรงพยาบาลพรหมคีรี","11","0","0","1","1","9.09","7","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","1","1","100.00"
"11324  :  โรงพยาบาลลานสะกา","12","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","4","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","5","1","0","0","1","20.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","6","1","0","0","1","16.67","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11329  :  โรงพยาบาลท่าศาลา","110","29","0","2","31","28.18","29","4","0","2","6","20.69","29","8","0","0","8","27.59","18","8","0","0","8","44.44","34","9","0","0","9","26.47"
"11330  :  โรงพยาบาลทุ่งสง","385","138","2","21","159","41.30","122","39","1","7","46","37.70","101","41","1","6","47","46.53","95","33","0","6","39","41.05","67","25","0","2","27","40.30"
"11331  :  โรงพยาบาลนาบอน","5","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","17","3","0","0","3","17.65","6","0","0","0","0","0.00","7","1","0","0","1","14.29","1","0","0","0","0","0.00","3","2","0","0","2","66.67"
"11334  :  โรงพยาบาลร่อนพิบูลย์","7","0","0","0","0","0.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","229","33","1","8","41","17.90","52","7","0","3","10","19.23","42","7","0","0","7","16.67","81","11","1","4","15","18.52","54","8","0","1","9","16.67"
"11336  :  โรงพยาบาลขนอม","34","3","0","2","5","14.71","13","0","0","0","0","0.00","4","2","0","0","2","50.00","10","1","0","0","1","10.00","7","0","0","2","2","28.57"
"11337  :  โรงพยาบาลหัวไทร","3","2","0","0","2","66.67","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","2","1","0","0","1","50.00"
"11338  :  โรงพยาบาลบางขัน","12","1","0","0","1","8.33","4","1","0","0","1","25.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","6","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","4","2","0","0","2","50.00","3","2","0","0","2","66.67","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","6","1","0","1","2","33.33","1","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","1","1","50.00","2","1","0","0","1","50.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","5","0","1","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","5","0","1","0","0","0.00","0","0","0","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","82","43","1","1","44","53.66","30","13","0","0","13","43.33","3","1","0","0","1","33.33","34","21","0","0","21","61.76","15","8","1","1","9","60.00"
"11340  :  โรงพยาบาลเขาพนม","15","0","0","1","1","6.67","4","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","1","1","33.33","3","0","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","21","0","0","1","1","4.76","4","0","0","0","0","0.00","5","0","0","0","0","0.00","5","0","0","0","0","0.00","7","0","0","1","1","14.29"
"11343  :  โรงพยาบาลอ่าวลึก","10","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","14","0","0","0","0","0.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","29","0","0","0","0","0.00","7","0","0","0","0","0.00","10","0","0","0","0","0.00","6","0","0","0","0","0.00","6","0","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","19","2","0","1","3","15.79","4","0","0","1","1","25.00","4","1","0","0","1","25.00","8","1","0","0","1","12.50","3","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","72","28","0","5","33","45.83","25","8","0","3","11","44.00","21","7","0","1","8","38.10","15","8","0","1","9","60.00","11","5","0","0","5","45.45"
"10740  :  โรงพยาบาลตะกั่วป่า","125","31","0","1","32","25.60","28","5","0","0","5","17.86","23","2","0","0","2","8.70","34","7","0","0","7","20.59","40","17","0","1","18","45.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","10","1","0","0","1","10.00","4","1","0","0","1","25.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","9","1","0","1","2","22.22","3","1","0","1","2","66.67","2","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","8","1","0","0","1","12.50","3","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","1","0","0","1","100.00"
"11353  :  โรงพยาบาลทับปุด","22","2","0","0","2","9.09","8","1","0","0","1","12.50","5","0","0","0","0","0.00","3","0","0","0","0","0.00","6","1","0","0","1","16.67"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1","1","0","0","1","100.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","236","96","0","4","100","42.37","67","23","0","2","25","37.31","49","12","0","1","13","26.53","70","37","0","1","38","54.29","50","24","0","0","24","48.00"
"11355  :  โรงพยาบาลป่าตอง","44","1","0","2","3","6.82","11","0","0","0","0","0.00","8","0","0","1","1","12.50","9","0","0","1","1","11.11","16","1","0","0","1","6.25"
"11356  :  โรงพยาบาลถลาง","4","1","0","0","1","25.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","4","1","0","0","1","25.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","7","1","0","0","1","14.29","2","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00"
"41436  :  โรงพยาบาลฉลอง","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","770","362","0","24","386","50.13","174","85","0","5","90","51.72","214","100","0","6","106","49.53","234","106","0","8","114","48.72","148","71","0","5","76","51.35"
"10742  :  โรงพยาบาลเกาะสมุย","137","56","0","2","58","42.34","37","15","0","0","15","40.54","28","13","0","0","13","46.43","39","13","0","2","15","38.46","33","15","0","0","15","45.45"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","85","9","0","0","9","10.59","23","3","0","0","3","13.04","17","0","0","0","0","0.00","15","2","0","0","2","13.33","30","4","0","0","4","13.33"
"11358  :  โรงพยาบาลดอนสัก","11","1","0","0","1","9.09","2","0","0","0","0","0.00","3","0","0","0","0","0.00","3","1","0","0","1","33.33","3","0","0","0","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","224","0","0","4","4","1.79","147","0","0","4","4","2.72","77","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11360  :  โรงพยาบาลไชยา","24","0","0","0","0","0.00","11","0","0","0","0","0.00","8","0","0","0","0","0.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","19","2","0","0","2","10.53","6","1","0","0","1","16.67","5","0","0","0","0","0.00","0","0","0","0","0","0.00","8","1","0","0","1","12.50"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","43","2","2","0","2","4.65","15","1","1","0","1","6.67","9","0","0","0","0","0.00","10","0","0","0","0","0.00","9","1","1","0","1","11.11"
"11363  :  โรงพยาบาลบ้านตาขุน","7","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11364  :  โรงพยาบาลพนม","19","1","0","1","2","10.53","4","1","0","0","1","25.00","3","0","0","0","0","0.00","7","0","0","1","1","14.29","5","0","0","0","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","17","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","11","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","26","3","0","2","5","19.23","5","1","0","0","1","20.00","12","1","0","1","2","16.67","4","1","0","0","1","25.00","5","0","0","1","1","20.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","7","1","0","0","1","14.29","4","0","0","0","0","0.00","0","0","0","0","0","0.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","14","1","0","0","1","7.14","2","0","0","0","0","0.00","3","1","0","0","1","33.33","9","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11369  :  โรงพยาบาลพระแสง","7","1","0","1","2","28.57","0","0","0","0","0","0.00","0","0","0","0","0","0.00","3","1","0","1","2","66.67","4","0","0","0","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","56","0","0","0","0","0.00","17","0","0","0","0","0.00","19","0","0","0","0","0.00","13","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","12","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","37","8","0","2","10","27.03","6","2","0","1","3","50.00","6","0","0","0","0","0.00","11","1","0","1","2","18.18","14","5","0","0","5","35.71"
"11654  :  โรงพยาบาลวิภาวดี","16","2","0","0","2","12.50","5","1","0","0","1","20.00","2","0","0","0","0","0.00","4","1","0","0","1","25.00","5","0","0","0","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","50","3","0","2","5","10.00","11","0","0","1","1","9.09","7","0","0","0","0","0.00","8","2","0","0","2","25.00","24","1","0","1","2","8.33"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","2","1","0","0","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","272","88","0","4","92","33.82","69","29","0","3","32","46.38","56","14","0","0","14","25.00","54","19","0","0","19","35.19","93","26","0","1","27","29.03"
"11323  :  โรงพยาบาลละอุ่น","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","5","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","40","2","0","0","2","5.00","15","0","0","0","0","0.00","11","1","0","0","1","9.09","4","1","0","0","1","25.00","10","0","0","0","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","9","1","0","0","1","11.11","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","7","1","0","0","1","14.29"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","335","102","0","7","109","32.54","67","20","0","1","21","31.34","100","25","0","3","28","28.00","90","28","0","1","29","32.22","78","29","0","2","31","39.74"
"11375  :  โรงพยาบาลปากน้ำชุมพร","10","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","7","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","27","8","0","1","9","33.33","12","6","0","1","7","58.33","8","1","0","0","1","12.50","4","1","0","0","1","25.00","3","0","0","0","0","0.00"
"11377  :  โรงพยาบาลปะทิว","6","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","14","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","68","17","0","0","17","25.00","12","2","0","0","2","16.67","12","2","0","0","2","16.67","21","9","0","0","9","42.86","23","4","0","0","4","17.39"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","3","1","0","0","1","33.33","3","1","0","0","1","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11381  :  โรงพยาบาลละแม","7","1","0","1","2","28.57","2","0","0","1","1","50.00","1","0","0","0","0","0.00","3","1","0","0","1","33.33","1","0","0","0","0","0.00"
