"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","276","215","77.90","130","47.10","276","215","130","47.10","0","0","0","0.00","1,330","1,033","77.67","629","47.29","1,330","1,033","629","47.29","0","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,527","920","60.25","548","35.89","1,527","920","548","35.89","0","0","0","0.00","13,933","8,581","61.59","4,809","34.52","13,933","8,581","4,809","34.52","0","0","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","676","475","70.27","303","44.82","676","475","303","44.82","0","0","0","0.00","6,106","5,121","83.87","2,881","47.18","6,106","5,121","2,881","47.18","0","0","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","384","233","60.68","66","17.19","384","233","66","17.19","0","0","0","0.00","5,070","3,327","65.62","925","18.24","5,070","3,327","925","18.24","0","0","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","396","176","44.44","75","18.94","396","176","75","18.94","0","0","0","0.00","3,358","2,120","63.13","834","24.84","3,358","2,120","834","24.84","0","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","438","260","59.36","110","25.11","438","260","110","25.11","0","0","0","0.00","3,604","2,403","66.68","1,035","28.72","3,604","2,403","1,035","28.72","0","0","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","592","408","68.92","202","34.12","592","408","202","34.12","0","0","0","0.00","3,218","2,706","84.09","1,268","39.40","3,218","2,706","1,268","39.40","0","0","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","773","348","45.02","119","15.39","773","348","119","15.39","0","0","0","0.00","2,561","1,484","57.95","600","23.43","2,561","1,484","600","23.43","0","0","0","0.00"
"11294  :  โรงพยาบาลสามชุก","681","398","58.44","171","25.11","681","398","171","25.11","0","0","0","0.00","2,975","2,112","70.99","864","29.04","2,975","2,112","864","29.04","0","0","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","1,176","327","27.81","149","12.67","1,176","327","149","12.67","0","0","0","0.00","5,490","1,832","33.37","559","10.18","5,490","1,832","559","10.18","0","0","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","843","504","59.79","241","28.59","843","504","241","28.59","0","0","0","0.00","2,351","1,507","64.10","729","31.01","2,351","1,507","729","31.01","0","0","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","90","27","30.00","18","20.00","90","27","18","20.00","0","0","0","0.00","152","129","84.87","93","61.18","152","129","93","61.18","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","13,592","7,659","56.35","2,347","17.27","13,592","7,659","2,347","17.27","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","421","252","59.86","110","26.13","421","252","110","26.13","0","0","0","0.00","4,334","3,702","85.42","1,676","38.67","4,334","3,702","1,676","38.67","0","0","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","578","429","74.22","171","29.58","578","429","171","29.58","0","0","0","0.00","3,448","2,845","82.51","1,112","32.25","3,448","2,845","1,112","32.25","0","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","263","207","78.71","118","44.87","263","207","118","44.87","0","0","0","0.00","2,121","1,946","91.75","974","45.92","2,121","1,946","974","45.92","0","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","424","302","71.23","86","20.28","424","302","86","20.28","0","0","0","0.00","1,745","1,366","78.28","419","24.01","1,745","1,366","419","24.01","0","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","364","223","61.26","87","23.90","364","223","87","23.90","0","0","0","0.00","2,458","1,719","69.93","634","25.79","2,458","1,719","634","25.79","0","0","0","0.00"
"11302  :  โรงพยาบาลสามพราน","744","400","53.76","188","25.27","744","400","188","25.27","0","0","0","0.00","5,304","4,699","88.59","1,982","37.37","5,304","4,699","1,982","37.37","0","0","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","120","96","80.00","36","30.00","120","96","36","30.00","0","0","0","0.00","2,000","1,661","83.05","634","31.70","2,000","1,661","634","31.70","0","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","1","0","0.00","0","0.00","1","0","0","0.00","0","0","0","0.00","382","30","7.85","11","2.88","382","30","11","2.88","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","341","3","0.88","1","0.29","341","3","1","0.29","0","0","0","0.00","1,838","0","0.00","0","0.00","1,838","0","0","0.00","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","121","79","65.29","43","35.54","121","79","43","35.54","0","0","0","0.00","1,262","913","72.35","503","39.86","1,262","913","503","39.86","0","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","3,161","2,282","72.19","977","30.91","3,161","2,282","977","30.91","0","0","0","0.00","13,162","10,886","82.71","4,400","33.43","13,162","10,886","4,400","33.43","0","0","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","8,674","6,465","74.53","3,301","38.06","8,674","6,465","3,301","38.06","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,065","855","80.28","376","35.31","1,065","855","376","35.31","0","0","0","0.00","10,551","7,019","66.52","2,903","27.51","10,551","7,019","2,903","27.51","0","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","360","27","7.50","9","2.50","360","27","9","2.50","0","0","0","0.00","274","0","0.00","0","0.00","274","0","0","0.00","0","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","6,108","4,978","81.50","1,894","31.01","6,108","4,978","1,894","31.01","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,390","1,331","95.76","407","29.28","1,390","1,331","407","29.28","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","146","72","49.32","27","18.49","146","72","27","18.49","0","0","0","0.00","1,605","602","37.51","244","15.20","1,605","602","244","15.20","0","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,204","668","55.48","306","25.42","1,204","668","306","25.42","0","0","0","0.00","8,173","4,861","59.48","2,262","27.68","8,173","4,861","2,262","27.68","0","0","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","174","135","77.59","36","20.69","174","135","36","20.69","0","0","0","0.00","1,366","1,267","92.75","352","25.77","1,366","1,267","352","25.77","0","0","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","38","35","92.11","19","50.00","38","35","19","50.00","0","0","0","0.00","395","360","91.14","138","34.94","395","360","138","34.94","0","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","1,037","691","66.63","293","28.25","1,037","691","293","28.25","0","0","0","0.00","1,690","1,467","86.80","618","36.57","1,690","1,467","618","36.57","0","0","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","447","293","65.55","119","26.62","447","293","119","26.62","0","0","0","0.00","1,859","1,448","77.89","673","36.20","1,859","1,448","673","36.20","0","0","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","52","35","67.31","18","34.62","52","35","18","34.62","0","0","0","0.00","990","734","74.14","355","35.86","990","734","355","35.86","0","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","968","750","77.48","284","29.34","968","750","284","29.34","0","0","0","0.00","1,362","1,227","90.09","428","31.42","1,362","1,227","428","31.42","0","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","61","52","85.25","27","44.26","61","52","27","44.26","0","0","0","0.00","826","621","75.18","224","27.12","826","621","224","27.12","0","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","375","230","61.33","138","36.80","375","230","138","36.80","0","0","0","0.00","1,889","1,267","67.07","775","41.03","1,889","1,267","775","41.03","0","0","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","374","283","75.67","161","43.05","374","283","161","43.05","0","0","0","0.00","1,907","1,601","83.95","868","45.52","1,907","1,601","868","45.52","0","0","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","403","244","60.55","96","23.82","403","244","96","23.82","0","0","0","0.00","1,796","1,334","74.28","409","22.77","1,796","1,334","409","22.77","0","0","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,263","1,028","81.39","223","17.66","1,263","1,028","223","17.66","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,997","1,526","76.41","738","36.96","1,997","1,526","738","36.96","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,992","3,354","55.97","1,508","25.17","5,992","3,354","1,508","25.17","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","509","405","79.57","192","37.72","509","405","192","37.72","0","0","0","0.00","2,436","2,008","82.43","990","40.64","2,436","2,008","990","40.64","0","0","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","347","253","72.91","137","39.48","347","253","137","39.48","0","0","0","0.00","356","216","60.67","128","35.96","356","216","128","35.96","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","4,466","3,649","81.71","1,481","33.16","4,466","3,649","1,481","33.16","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","323","238","73.68","161","49.85","323","238","161","49.85","0","0","0","0.00","1,320","1,176","89.09","792","60.00","1,320","1,176","792","60.00","0","0","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","319","263","82.45","123","38.56","319","263","123","38.56","0","0","0","0.00","1,674","1,475","88.11","646","38.59","1,674","1,475","646","38.59","0","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","342","232","67.84","78","22.81","342","232","78","22.81","0","0","0","0.00","2,394","1,828","76.36","626","26.15","2,394","1,828","626","26.15","0","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","298","207","69.46","45","15.10","298","207","45","15.10","0","0","0","0.00","1,164","929","79.81","197","16.92","1,164","929","197","16.92","0","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","327","228","69.72","82","25.08","327","228","82","25.08","0","0","0","0.00","1,779","1,322","74.31","439","24.68","1,779","1,322","439","24.68","0","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","424","116","27.36","37","8.73","424","116","37","8.73","0","0","0","0.00","2,616","709","27.10","258","9.86","2,616","709","258","9.86","0","0","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","1,272","988","77.67","383","30.11","1,272","988","383","30.11","0","0","0","0.00","5,390","4,342","80.56","1,550","28.76","5,390","4,342","1,550","28.76","0","0","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","4,410","3,426","77.69","1,169","26.51","4,410","3,426","1,169","26.51","0","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","232","194","83.62","98","42.24","232","194","98","42.24","0","0","0","0.00","1,160","978","84.31","412","35.52","1,160","978","412","35.52","0","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","532","382","71.80","117","21.99","532","382","117","21.99","0","0","0","0.00","1,703","1,518","89.14","444","26.07","1,703","1,518","444","26.07","0","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","794","505","63.60","234","29.47","794","505","234","29.47","0","0","0","0.00","3,136","2,364","75.38","1,160","36.99","3,136","2,364","1,160","36.99","0","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,067","1,837","88.87","1,028","49.73","2,067","1,837","1,028","49.73","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","753","614","81.54","326","43.29","753","614","326","43.29","0","0","0","0.00","4,024","3,397","84.42","1,601","39.79","4,024","3,397","1,601","39.79","0","0","0","0.00"
"11336  :  โรงพยาบาลขนอม","807","603","74.72","169","20.94","807","603","169","20.94","0","0","0","0.00","1,111","981","88.30","254","22.86","1,111","981","254","22.86","0","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","173","145","83.82","63","36.42","173","145","63","36.42","0","0","0","0.00","2,533","2,171","85.71","966","38.14","2,533","2,171","966","38.14","0","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","216","127","58.80","55","25.46","216","127","55","25.46","0","0","0","0.00","1,220","787","64.51","347","28.44","1,220","787","347","28.44","0","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","151","104","68.87","36","23.84","151","104","36","23.84","0","0","0","0.00","695","526","75.68","168","24.17","695","526","168","24.17","0","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","321","193","60.12","81","25.23","321","193","81","25.23","0","0","0","0.00","2,553","1,419","55.58","602","23.58","2,553","1,419","602","23.58","0","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","224","104","46.43","19","8.48","224","104","19","8.48","0","0","0","0.00","1,056","649","61.46","136","12.88","1,056","649","136","12.88","0","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,345","975","72.49","427","31.75","1,345","975","427","31.75","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","175","123","70.29","48","27.43","175","123","48","27.43","0","0","0","0.00","113","80","70.80","29","25.66","113","80","29","25.66","0","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","132","94","71.21","40","30.30","132","94","40","30.30","0","0","0","0.00","267","244","91.39","124","46.44","267","244","124","46.44","0","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","961","687","71.49","321","33.40","961","687","321","33.40","0","0","0","0.00","2,371","1,985","83.72","941","39.69","2,371","1,985","941","39.69","0","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","233","148","63.52","66","28.33","233","148","66","28.33","0","0","0","0.00","1,012","758","74.90","328","32.41","1,012","758","328","32.41","0","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","201","123","61.19","73","36.32","201","123","73","36.32","0","0","0","0.00","598","405","67.73","237","39.63","598","405","237","39.63","0","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","172","122","70.93","64","37.21","172","122","64","37.21","0","0","0","0.00","969","637","65.74","267","27.55","969","637","267","27.55","0","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","267","210","78.65","91","34.08","267","210","91","34.08","0","0","0","0.00","1,202","1,032","85.86","407","33.86","1,202","1,032","407","33.86","0","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,862","1,012","35.36","280","9.78","2,862","1,012","280","9.78","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,859","1,430","76.92","427","22.97","1,859","1,430","427","22.97","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","377","251","66.58","99","26.26","377","251","99","26.26","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,279","837","65.44","284","22.20","1,279","837","284","22.20","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","23","13","56.52","7","30.43","23","13","7","30.43","0","0","0","0.00","2,165","1,643","75.89","618","28.55","2,165","1,643","618","28.55","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","963","760","78.92","234","24.30","963","760","234","24.30","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","2","0","0.00","0","0.00","2","0","0","0.00","0","0","0","0.00","799","607","75.97","107","13.39","799","607","107","13.39","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,152","1,151","53.49","234","10.87","2,152","1,151","234","10.87","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","81","56","69.14","40","49.38","81","56","40","49.38","0","0","0","0.00","110","84","76.36","60","54.55","110","84","60","54.55","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,501","1,066","71.02","457","30.45","1,501","1,066","457","30.45","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","4","3","75.00","0","0.00","4","3","0","0.00","0","0","0","0.00","1,849","1,280","69.23","534","28.88","1,849","1,280","534","28.88","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","328","232","70.73","78","23.78","328","232","78","23.78","0","0","0","0.00","281","238","84.70","77","27.40","281","238","77","27.40","0","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","342","18","5.26","8","2.34","342","18","8","2.34","0","0","0","0.00","726","0","0.00","0","0.00","726","0","0","0.00","0","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","542","199","36.72","73","13.47","542","199","73","13.47","0","0","0","0.00","1,423","714","50.18","220","15.46","1,423","714","220","15.46","0","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","197","68","34.52","31","15.74","197","68","31","15.74","0","0","0","0.00","440","137","31.14","53","12.05","440","137","53","12.05","0","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","387","24","6.20","10","2.58","387","24","10","2.58","0","0","0","0.00","718","1","0.14","1","0.14","718","1","1","0.14","0","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","333","142","42.64","60","18.02","333","142","60","18.02","0","0","0","0.00","996","519","52.11","227","22.79","996","519","227","22.79","0","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","792","447","56.44","229","28.91","792","447","229","28.91","0","0","0","0.00","1,841","1,202","65.29","610","33.13","1,841","1,202","610","33.13","0","0","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","658","359","54.56","201","30.55","658","359","201","30.55","0","0","0","0.00","8,299","5,731","69.06","3,104","37.40","8,299","5,731","3,104","37.40","0","0","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","1,092","653","59.80","320","29.30","1,092","653","320","29.30","0","0","0","0.00","1,622","1,077","66.40","496","30.58","1,622","1,077","496","30.58","0","0","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,269","1,694","74.66","432","19.04","2,269","1,694","432","19.04","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","894","413","46.20","217","24.27","894","413","217","24.27","0","0","0","0.00","745","428","57.45","234","31.41","745","428","234","31.41","0","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","88","49","55.68","22","25.00","88","49","22","25.00","0","0","0","0.00","64","37","57.81","16","25.00","64","37","16","25.00","0","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","8,322","1,768","21.24","711","8.54","8,322","1,768","711","8.54","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","149","72","48.32","31","20.81","149","72","31","20.81","0","0","0","0.00","2,596","1,684","64.87","773","29.78","2,596","1,684","773","29.78","0","0","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","1","0","0.00","0","0.00","1","0","0","0.00","0","0","0","0.00","4,005","3,492","87.19","1,249","31.19","4,005","3,492","1,249","31.19","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","521","450","86.37","284","54.51","521","450","284","54.51","0","0","0","0.00","1,221","1,023","83.78","659","53.97","1,221","1,023","659","53.97","0","0","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","155","119","76.77","46","29.68","155","119","46","29.68","0","0","0","0.00","642","513","79.91","183","28.50","642","513","183","28.50","0","0","0","0.00"
"11360  :  โรงพยาบาลไชยา","233","128","54.94","68","29.18","233","128","68","29.18","0","0","0","0.00","1,721","1,259","73.16","559","32.48","1,721","1,259","559","32.48","0","0","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","303","178","58.75","115","37.95","303","178","115","37.95","0","0","0","0.00","1,598","1,194","74.72","791","49.50","1,598","1,194","791","49.50","0","0","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","74","49","66.22","18","24.32","74","49","18","24.32","0","0","0","0.00","1,511","1,125","74.45","319","21.11","1,511","1,125","319","21.11","0","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","163","115","70.55","54","33.13","163","115","54","33.13","0","0","0","0.00","611","527","86.25","190","31.10","611","527","190","31.10","0","0","0","0.00"
"11364  :  โรงพยาบาลพนม","103","93","90.29","34","33.01","103","93","34","33.01","0","0","0","0.00","1,180","1,016","86.10","265","22.46","1,180","1,016","265","22.46","0","0","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","286","211","73.78","154","53.85","286","211","154","53.85","0","0","0","0.00","1,323","1,070","80.88","746","56.39","1,323","1,070","746","56.39","0","0","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","3,453","3,133","90.73","1,804","52.24","3,453","3,133","1,804","52.24","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","289","216","74.74","97","33.56","289","216","97","33.56","0","0","0","0.00","1,210","961","79.42","372","30.74","1,210","961","372","30.74","0","0","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","299","220","73.58","160","53.51","299","220","160","53.51","0","0","0","0.00","1,718","1,384","80.56","882","51.34","1,718","1,384","882","51.34","0","0","0","0.00"
"11369  :  โรงพยาบาลพระแสง","422","308","72.99","152","36.02","422","308","152","36.02","0","0","0","0.00","2,382","1,993","83.67","861","36.15","2,382","1,993","861","36.15","0","0","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","957","644","67.29","269","28.11","957","644","269","28.11","0","0","0","0.00","1,957","1,587","81.09","612","31.27","1,957","1,587","612","31.27","0","0","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","108","81","75.00","47","43.52","108","81","47","43.52","0","0","0","0.00","936","759","81.09","441","47.12","936","759","441","47.12","0","0","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","730","474","64.93","203","27.81","730","474","203","27.81","0","0","0","0.00","2,866","2,210","77.11","918","32.03","2,866","2,210","918","32.03","0","0","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","134","72","53.73","58","43.28","134","72","58","43.28","0","0","0","0.00","800","473","59.13","376","47.00","800","473","376","47.00","0","0","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","147","106","72.11","34","23.13","147","106","34","23.13","0","0","0","0.00","1,538","1,328","86.35","552","35.89","1,538","1,328","552","35.89","0","0","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","104","9","8.65","3","2.88","104","9","3","2.88","0","0","0","0.00","21","0","0.00","0","0.00","21","0","0","0.00","0","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","274","121","44.16","68","24.82","274","121","68","24.82","0","0","0","0.00","796","616","77.39","330","41.46","796","616","330","41.46","0","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,831","1,413","77.17","522","28.51","1,831","1,413","522","28.51","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","46","35","76.09","12","26.09","46","35","12","26.09","0","0","0","0.00","393","327","83.21","108","27.48","393","327","108","27.48","0","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","325","269","82.77","110","33.85","325","269","110","33.85","0","0","0","0.00","792","638","80.56","197","24.87","792","638","197","24.87","0","0","0","0.00"
