"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"11267  :  โรงพยาบาลศรีเทพ","69","3","0","1","4","5.80","12","0","0","0","0","0.00","19","2","0","0","2","10.53","15","1","0","1","2","13.33","23","0","0","0","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","59","11","1","1","12","20.34","21","6","0","1","7","33.33","19","1","0","0","1","5.26","12","1","1","0","1","8.33","7","3","0","0","3","42.86"
"11269  :  โรงพยาบาลบึงสามพัน","72","8","0","0","8","11.11","18","3","0","0","3","16.67","20","3","0","0","3","15.00","20","2","0","0","2","10.00","14","0","0","0","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","9","1","0","0","1","11.11","3","1","0","0","1","33.33","1","0","0","0","0","0.00","0","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","31","0","0","2","2","6.45","6","0","0","1","1","16.67","9","0","0","0","0","0.00","9","0","0","0","0","0.00","7","0","0","1","1","14.29"
"11272  :  โรงพยาบาลเขาค้อ","22","2","0","1","3","13.64","6","1","0","0","1","16.67","1","0","0","0","0","0.00","9","1","0","1","2","22.22","6","0","0","0","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","56","4","0","1","5","8.93","17","1","0","0","1","5.88","11","2","0","0","2","18.18","17","1","0","1","2","11.76","11","0","0","0","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","325","183","1","4","187","57.54","111","63","0","1","64","57.66","79","45","0","0","45","56.96","77","39","1","2","41","53.25","58","36","0","1","37","63.79"
"10728  :  โรงพยาบาลดำเนินสะดวก","96","29","0","3","32","33.33","39","14","0","1","15","38.46","21","5","0","2","7","33.33","13","1","0","0","1","7.69","23","9","0","0","9","39.13"
"10729  :  โรงพยาบาลบ้านโป่ง","196","103","0","2","105","53.57","35","26","0","0","26","74.29","45","25","0","0","25","55.56","55","27","0","0","27","49.09","61","25","0","2","27","44.26"
"10730  :  โรงพยาบาลโพธาราม","325","123","0","10","133","40.92","66","18","0","2","20","30.30","74","35","0","2","37","50.00","103","39","0","5","44","42.72","82","31","0","1","32","39.02"
"11273  :  โรงพยาบาลสวนผึ้ง","46","3","0","1","4","8.70","16","0","0","1","1","6.25","16","2","0","0","2","12.50","6","0","0","0","0","0.00","8","1","0","0","1","12.50"
"11274  :  โรงพยาบาลบางแพ","12","1","0","0","1","8.33","4","0","0","0","0","0.00","5","1","0","0","1","20.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","11","0","0","0","0","0.00","0","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","21","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","53","0","0","0","0","0.00","18","0","0","0","0","0.00","8","0","0","0","0","0.00","15","0","0","0","0","0.00","12","0","0","0","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","11","1","0","0","1","9.09","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","7","1","0","0","1","14.29"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","609","167","2","12","179","29.39","178","46","0","6","52","29.21","180","54","0","5","59","32.78","105","31","0","0","31","29.52","146","36","2","1","37","25.34"
"10732  :  โรงพยาบาลมะการักษ์","319","225","0","9","234","73.35","81","51","0","2","53","65.43","89","66","0","3","69","77.53","80","63","0","1","64","80.00","69","45","0","3","48","69.57"
"11278  :  โรงพยาบาลไทรโยค","42","1","0","1","2","4.76","6","1","0","1","2","33.33","14","0","0","0","0","0.00","11","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","11","0","0","1","1","9.09","3","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","1","1","25.00"
"11280  :  โรงพยาบาลบ่อพลอย","15","0","0","0","0","0.00","12","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","50","2","0","2","4","8.00","15","0","0","1","1","6.67","14","1","0","1","2","14.29","14","1","0","0","1","7.14","7","0","0","0","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","31","0","0","0","0","0.00","5","0","0","0","0","0.00","9","0","0","0","0","0.00","3","0","0","0","0","0.00","14","0","0","0","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","6","1","0","0","1","16.67","1","0","0","0","0","0.00","3","1","0","0","1","33.33","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","5","1","0","0","1","20.00","1","0","0","0","0","0.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","23","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00","8","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","22","1","0","0","1","4.55","5","0","0","0","0","0.00","7","0","0","0","0","0.00","7","1","0","0","1","14.29","3","0","0","0","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","22","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","6","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","3","1","0","0","1","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","1","0","0","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","42","0","0","1","1","2.38","9","0","0","0","0","0.00","11","0","0","1","1","9.09","9","0","0","0","0","0.00","13","0","0","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","298","138","1","3","141","47.32","80","41","0","0","41","51.25","71","27","0","1","28","39.44","67","35","1","1","36","53.73","80","35","0","1","36","45.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","48","23","0","1","24","50.00","15","8","0","1","9","60.00","8","5","0","0","5","62.50","7","2","0","0","2","28.57","18","8","0","0","8","44.44"
"11289  :  โรงพยาบาลเดิมบางนางบวช","274","30","1","13","43","15.69","42","7","0","1","8","19.05","51","8","0","2","10","19.61","83","12","0","6","18","21.69","98","3","1","4","7","7.14"
"11290  :  โรงพยาบาลด่านช้าง","158","21","0","1","22","13.92","44","5","0","1","6","13.64","31","4","0","0","4","12.90","32","2","0","0","2","6.25","51","10","0","0","10","19.61"
"11291  :  โรงพยาบาลบางปลาม้า","23","3","0","0","3","13.04","7","1","0","0","1","14.29","7","0","0","0","0","0.00","4","0","0","0","0","0.00","5","2","0","0","2","40.00"
"11292  :  โรงพยาบาลศรีประจันต์","18","3","0","1","4","22.22","4","1","0","0","1","25.00","5","1","0","0","1","20.00","5","1","0","1","2","40.00","4","0","0","0","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","27","1","0","4","5","18.52","11","0","0","4","4","36.36","7","1","0","0","1","14.29","6","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11294  :  โรงพยาบาลสามชุก","17","3","0","0","3","17.65","6","0","0","0","0","0.00","5","1","0","0","1","20.00","4","1","0","0","1","25.00","2","1","0","0","1","50.00"
"11295  :  โรงพยาบาลอู่ทอง","44","19","0","1","20","45.45","11","4","0","1","5","45.45","7","4","0","0","4","57.14","7","5","0","0","5","71.43","19","6","0","0","6","31.58"
"11296  :  โรงพยาบาลหนองหญ้าไซ","24","1","0","0","1","4.17","9","1","0","0","1","11.11","5","0","0","0","0","0.00","6","0","0","0","0","0.00","4","0","0","0","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","600","276","2","17","293","48.83","200","89","1","9","98","49.00","181","85","1","5","90","49.72","142","67","0","1","68","47.89","77","35","0","2","37","48.05"
"11297  :  โรงพยาบาลกำแพงแสน","7","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","18","4","0","0","4","22.22","9","2","0","0","2","22.22","4","1","0","0","1","25.00","1","1","0","0","1","100.00","4","0","0","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","15","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","7","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11302  :  โรงพยาบาลสามพราน","39","12","0","1","13","33.33","15","6","0","0","6","40.00","7","1","0","0","1","14.29","8","2","0","1","3","37.50","9","3","0","0","3","33.33"
"11303  :  โรงพยาบาลพุทธมณฑล","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","3","3","0","0","3","100.00","1","1","0","0","1","100.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","21","10","0","0","10","47.62","4","1","0","0","1","25.00","3","1","0","0","1","33.33","10","5","0","0","5","50.00","4","3","0","0","3","75.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","9","1","0","0","1","11.11","2","0","0","0","0","0.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33","2","0","0","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","239","112","1","1","113","47.28","59","34","1","0","34","57.63","68","24","0","1","25","36.76","53","29","0","0","29","54.72","59","25","0","0","25","42.37"
"11304  :  โรงพยาบาลกระทุ่มแบน","164","85","0","0","85","51.83","49","25","0","0","25","51.02","38","18","0","0","18","47.37","35","21","0","0","21","60.00","42","21","0","0","21","50.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","130","38","0","2","40","30.77","43","14","0","1","15","34.88","27","5","0","0","5","18.52","29","8","0","0","8","27.59","31","11","0","1","12","38.71"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","55","34","0","0","34","61.82","12","7","0","0","7","58.33","8","5","0","0","5","62.50","19","12","0","0","12","63.16","16","10","0","0","10","62.50"
"11306  :  โรงพยาบาลนภาลัย","11","2","0","0","2","18.18","1","0","0","0","0","0.00","2","1","0","0","1","50.00","4","1","0","0","1","25.00","4","0","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","237","70","0","6","76","32.07","91","17","0","3","20","21.98","66","23","0","1","24","36.36","43","14","0","2","16","37.21","37","16","0","0","16","43.24"
"11308  :  โรงพยาบาลเขาย้อย","35","2","0","0","2","5.71","1","0","0","0","0","0.00","15","1","0","0","1","6.67","10","1","0","0","1","10.00","9","0","0","0","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","6","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","49","6","0","4","10","20.41","2","1","0","0","1","50.00","20","2","0","2","4","20.00","15","1","0","1","2","13.33","12","2","0","1","3","25.00"
"11311  :  โรงพยาบาลท่ายาง","15","2","0","0","2","13.33","1","1","0","0","1","100.00","0","0","0","0","0","0.00","4","0","0","0","0","0.00","10","1","0","0","1","10.00"
"11312  :  โรงพยาบาลบ้านลาด","14","1","0","0","1","7.14","2","0","0","0","0","0.00","6","0","0","0","0","0.00","2","0","0","0","0","0.00","4","1","0","0","1","25.00"
"11313  :  โรงพยาบาลบ้านแหลม","10","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","7","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","161","84","1","4","88","54.66","46","28","1","2","30","65.22","36","17","0","1","18","50.00","49","26","0","1","27","55.10","30","13","0","0","13","43.33"
"11315  :  โรงพยาบาลกุยบุรี","5","0","0","2","2","40.00","2","0","0","1","1","50.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","1","1","50.00"
"11316  :  โรงพยาบาลทับสะแก","53","3","0","1","4","7.55","14","0","0","0","0","0.00","10","0","0","0","0","0.00","18","2","0","0","2","11.11","11","1","0","1","2","18.18"
"11317  :  โรงพยาบาลบางสะพาน","34","12","0","0","12","35.29","10","6","0","0","6","60.00","4","0","0","0","0","0.00","14","5","0","0","5","35.71","6","1","0","0","1","16.67"
"11318  :  โรงพยาบาลบางสะพานน้อย","1","0","0","1","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","1","1","100.00"
"11319  :  โรงพยาบาลปราณบุรี","22","2","0","2","4","18.18","6","0","0","1","1","16.67","5","0","0","0","0","0.00","2","0","0","0","0","0.00","9","2","0","1","3","33.33"
"11320  :  โรงพยาบาลหัวหิน","73","42","0","0","42","57.53","24","12","0","0","12","50.00","17","11","0","0","11","64.71","23","15","0","0","15","65.22","9","4","0","0","4","44.44"
"11321  :  โรงพยาบาลสามร้อยยอด","31","4","0","0","4","12.90","8","2","0","0","2","25.00","7","0","0","0","0","0.00","5","1","0","0","1","20.00","11","1","0","0","1","9.09"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","415","185","0","14","199","47.95","80","35","0","4","39","48.75","69","31","0","1","32","46.38","85","41","0","0","41","48.24","181","78","0","9","87","48.07"
"11322  :  โรงพยาบาลพรหมคีรี","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","17","0","0","0","0","0.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","7","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","5","2","0","0","2","40.00","1","0","0","0","0","0.00","2","1","0","0","1","50.00","1","1","0","0","1","100.00","1","0","0","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","12","1","0","0","1","8.33","6","0","0","0","0","0.00","3","1","0","0","1","33.33","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","105","20","0","2","22","20.95","43","6","0","0","6","13.95","18","6","0","1","7","38.89","21","6","0","0","6","28.57","23","2","0","1","3","13.04"
"11330  :  โรงพยาบาลทุ่งสง","257","96","0","11","107","41.63","87","37","0","4","41","47.13","59","23","0","3","26","44.07","32","13","0","0","13","40.63","79","23","0","4","27","34.18"
"11331  :  โรงพยาบาลนาบอน","19","1","0","0","1","5.26","2","0","0","0","0","0.00","9","1","0","0","1","11.11","2","0","0","0","0","0.00","6","0","0","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","22","1","0","0","1","4.55","5","0","0","0","0","0.00","2","0","0","0","0","0.00","9","1","0","0","1","11.11","6","0","0","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","7","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","187","22","2","0","22","11.76","45","4","0","0","4","8.89","42","5","2","0","5","11.90","45","5","0","0","5","11.11","55","8","0","0","8","14.55"
"11336  :  โรงพยาบาลขนอม","32","4","0","1","5","15.63","7","1","0","1","2","28.57","8","0","0","0","0","0.00","5","0","0","0","0","0.00","12","3","0","0","3","25.00"
"11337  :  โรงพยาบาลหัวไทร","8","1","0","1","2","25.00","2","0","0","1","1","50.00","2","1","0","0","1","50.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","8","1","0","0","1","12.50","1","0","0","0","0","0.00","4","1","0","0","1","25.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","13","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","9","4","0","0","4","44.44","0","0","0","0","0","0.00","0","0","0","0","0","0.00","5","2","0","0","2","40.00","4","2","0","0","2","50.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","7","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","79","38","1","1","39","49.37","41","21","0","0","21","51.22","10","4","0","0","4","40.00","18","8","0","1","9","50.00","10","5","1","0","5","50.00"
"11340  :  โรงพยาบาลเขาพนม","9","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","10","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","17","1","0","1","2","11.76","2","0","0","1","1","50.00","2","1","0","0","1","50.00","10","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","10","1","0","1","2","20.00","3","1","0","1","2","66.67","0","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","15","0","0","1","1","6.67","4","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","1","1","25.00"
"11346  :  โรงพยาบาลเหนือคลอง","14","1","0","0","1","7.14","2","0","0","0","0","0.00","0","0","0","0","0","0.00","4","0","0","0","0","0.00","8","1","0","0","1","12.50"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","76","35","0","4","39","51.32","11","5","0","1","6","54.55","12","5","0","1","6","50.00","25","13","0","0","13","52.00","28","12","0","2","14","50.00"
"10740  :  โรงพยาบาลตะกั่วป่า","98","22","0","0","22","22.45","20","3","0","0","3","15.00","20","5","0","0","5","25.00","27","3","0","0","3","11.11","31","11","0","0","11","35.48"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","10","1","0","0","1","10.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","6","1","0","0","1","16.67","0","0","0","0","0","0.00","0","0","0","0","0","0.00","5","1","0","0","1","20.00","1","0","0","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","8","0","0","1","1","12.50","2","0","0","0","0","0.00","5","0","0","1","1","20.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","18","3","0","0","3","16.67","0","0","0","0","0","0.00","7","1","0","0","1","14.29","9","1","0","0","1","11.11","2","1","0","0","1","50.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","185","63","0","3","66","35.68","38","17","0","2","19","50.00","44","16","0","0","16","36.36","38","13","0","0","13","34.21","65","17","0","1","18","27.69"
"11355  :  โรงพยาบาลป่าตอง","39","2","0","0","2","5.13","12","1","0","0","1","8.33","16","1","0","0","1","6.25","8","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11356  :  โรงพยาบาลถลาง","20","0","0","0","0","0.00","4","0","0","0","0","0.00","12","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","18","5","0","1","6","33.33","2","0","0","0","0","0.00","2","2","0","0","2","100.00","4","1","0","0","1","25.00","10","2","0","1","3","30.00"
