"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","373","226","0","0","226","60.59","87","58","0","0","58","66.67","75","46","0","0","46","61.33","107","65","0","0","65","60.75","104","57","0","0","57","54.81"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","137","72","0","0","72","52.55","39","22","0","0","22","56.41","33","20","0","0","20","60.61","34","19","0","0","19","55.88","31","11","0","0","11","35.48"
"11289  :  โรงพยาบาลเดิมบางนางบวช","56","35","0","0","35","62.50","14","9","0","0","9","64.29","15","9","0","0","9","60.00","11","9","0","0","9","81.82","16","8","0","0","8","50.00"
"11290  :  โรงพยาบาลด่านช้าง","170","94","0","0","94","55.29","42","22","0","0","22","52.38","38","20","0","0","20","52.63","46","28","0","0","28","60.87","44","24","0","0","24","54.55"
"11291  :  โรงพยาบาลบางปลาม้า","40","20","0","0","20","50.00","9","5","0","0","5","55.56","13","4","0","0","4","30.77","11","8","0","0","8","72.73","7","3","0","0","3","42.86"
"11292  :  โรงพยาบาลศรีประจันต์","34","18","0","0","18","52.94","3","3","0","0","3","100.00","9","4","0","0","4","44.44","10","5","0","0","5","50.00","12","6","0","0","6","50.00"
"11293  :  โรงพยาบาลดอนเจดีย์","40","13","0","0","13","32.50","10","6","0","0","6","60.00","8","3","0","0","3","37.50","14","2","0","0","2","14.29","8","2","0","0","2","25.00"
"11294  :  โรงพยาบาลสามชุก","35","16","0","0","16","45.71","9","6","0","0","6","66.67","6","2","0","0","2","33.33","7","3","0","0","3","42.86","13","5","0","0","5","38.46"
"11295  :  โรงพยาบาลอู่ทอง","76","35","0","0","35","46.05","15","7","0","0","7","46.67","9","3","0","0","3","33.33","31","12","0","0","12","38.71","21","13","0","0","13","61.90"
"11296  :  โรงพยาบาลหนองหญ้าไซ","24","11","0","0","11","45.83","5","4","0","0","4","80.00","3","1","0","0","1","33.33","11","5","0","0","5","45.45","5","1","0","0","1","20.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","2","1","0","0","1","50.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","111","5","0","1","6","5.41","16","0","0","1","1","6.25","19","0","0","0","0","0.00","37","2","0","0","2","5.41","39","3","0","0","3","7.69"
"11297  :  โรงพยาบาลกำแพงแสน","4","1","0","0","1","25.00","1","0","0","0","0","0.00","1","1","0","0","1","100.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","21","1","0","0","1","4.76","5","0","0","0","0","0.00","2","0","0","0","0","0.00","6","0","0","0","0","0.00","8","1","0","0","1","12.50"
"11299  :  โรงพยาบาลห้วยพลู","61","1","0","0","1","1.64","30","1","0","0","1","3.33","10","0","0","0","0","0.00","14","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","7","2","0","0","2","28.57","3","1","0","0","1","33.33","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00"
"11302  :  โรงพยาบาลสามพราน","82","13","0","1","14","17.07","20","4","0","0","4","20.00","20","3","0","1","4","20.00","18","3","0","0","3","16.67","24","3","0","0","3","12.50"
"11303  :  โรงพยาบาลพุทธมณฑล","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","7","3","0","0","3","42.86","5","3","0","0","3","60.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","9","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","331","204","0","4","208","62.84","86","52","0","2","54","62.79","90","57","0","1","58","64.44","75","51","0","1","52","69.33","80","44","0","0","44","55.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","45","20","0","0","20","44.44","1","1","0","0","1","100.00","0","0","0","0","0","0.00","11","7","0","0","7","63.64","33","12","0","0","12","36.36"
"11305  :  โรงพยาบาลบ้านแพ้ว","117","64","0","3","67","57.26","39","23","0","3","26","66.67","22","10","0","0","10","45.45","32","19","0","0","19","59.38","24","12","0","0","12","50.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","114","85","0","0","85","74.56","49","30","0","0","30","61.22","17","17","0","0","17","100.00","23","19","0","0","19","82.61","25","19","0","0","19","76.00"
"11306  :  โรงพยาบาลนภาลัย","16","6","0","0","6","37.50","3","1","0","0","1","33.33","1","1","0","0","1","100.00","2","1","0","0","1","50.00","10","3","0","0","3","30.00"
"11307  :  โรงพยาบาลอัมพวา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","50","29","0","3","32","64.00","29","18","0","0","18","62.07","17","10","0","3","13","76.47","0","0","0","0","0","0.00","4","1","0","0","1","25.00"
"11308  :  โรงพยาบาลเขาย้อย","9","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","5","1","0","0","1","20.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","23","0","0","1","1","4.35","0","0","0","0","0","0.00","11","0","0","0","0","0.00","7","0","0","1","1","14.29","5","0","0","0","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","30","3","0","1","4","13.33","9","1","0","0","1","11.11","6","0","0","0","0","0.00","8","1","0","0","1","12.50","7","1","0","1","2","28.57"
"11312  :  โรงพยาบาลบ้านลาด","36","5","0","0","5","13.89","7","1","0","0","1","14.29","5","1","0","0","1","20.00","9","2","0","0","2","22.22","15","1","0","0","1","6.67"
"11313  :  โรงพยาบาลบ้านแหลม","9","2","0","0","2","22.22","1","1","0","0","1","100.00","6","1","0","0","1","16.67","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","445","242","0","0","242","54.38","127","76","0","0","76","59.84","113","67","0","0","67","59.29","119","54","0","0","54","45.38","86","45","0","0","45","52.33"
"11315  :  โรงพยาบาลกุยบุรี","46","19","0","0","19","41.30","7","5","0","0","5","71.43","12","1","0","0","1","8.33","17","8","0","0","8","47.06","10","5","0","0","5","50.00"
"11316  :  โรงพยาบาลทับสะแก","199","65","0","0","65","32.66","50","18","0","0","18","36.00","53","20","0","0","20","37.74","46","14","0","0","14","30.43","50","13","0","0","13","26.00"
"11317  :  โรงพยาบาลบางสะพาน","37","10","0","0","10","27.03","2","2","0","0","2","100.00","0","0","0","0","0","0.00","6","1","0","0","1","16.67","29","7","0","0","7","24.14"
"11318  :  โรงพยาบาลบางสะพานน้อย","17","6","0","0","6","35.29","3","0","0","0","0","0.00","5","5","0","0","5","100.00","3","1","0","0","1","33.33","6","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","131","30","0","0","30","22.90","36","15","0","0","15","41.67","30","9","0","0","9","30.00","22","2","0","0","2","9.09","43","4","0","0","4","9.30"
"11320  :  โรงพยาบาลหัวหิน","422","151","0","0","151","35.78","102","40","0","0","40","39.22","110","38","0","0","38","34.55","121","47","0","0","47","38.84","89","26","0","0","26","29.21"
"11321  :  โรงพยาบาลสามร้อยยอด","137","69","0","0","69","50.36","42","20","0","0","20","47.62","32","17","0","0","17","53.13","34","21","0","0","21","61.76","29","11","0","0","11","37.93"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","301","147","0","18","165","54.82","20","0","0","0","0","0.00","33","1","0","0","1","3.03","139","83","0","8","91","65.47","109","63","0","10","73","66.97"
"11322  :  โรงพยาบาลพรหมคีรี","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","35","10","0","2","12","34.29","9","1","0","0","1","11.11","4","1","0","0","1","25.00","13","4","0","1","5","38.46","9","4","0","1","5","55.56"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","16","5","0","1","6","37.50","6","3","0","0","3","50.00","7","2","0","1","3","42.86","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","4","1","0","0","1","25.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00"
"11328  :  โรงพยาบาลชะอวด","13","2","0","1","3","23.08","5","1","0","1","2","40.00","1","1","0","0","1","100.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","47","13","0","3","16","34.04","9","3","0","1","4","44.44","13","3","0","1","4","30.77","13","5","0","0","5","38.46","12","2","0","1","3","25.00"
"11330  :  โรงพยาบาลทุ่งสง","63","2","0","1","3","4.76","17","0","0","0","0","0.00","16","0","0","0","0","0.00","16","0","0","1","1","6.25","14","2","0","0","2","14.29"
"11331  :  โรงพยาบาลนาบอน","16","4","0","0","4","25.00","5","1","0","0","1","20.00","5","1","0","0","1","20.00","1","0","0","0","0","0.00","5","2","0","0","2","40.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","31","2","0","0","2","6.45","10","2","0","0","2","20.00","10","0","0","0","0","0.00","11","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","21","0","0","1","1","4.76","2","0","0","1","1","50.00","5","0","0","0","0","0.00","8","0","0","0","0","0.00","6","0","0","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","13","3","0","0","3","23.08","4","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","5","3","0","0","3","60.00"
"11335  :  โรงพยาบาลสิชล","228","92","1","5","97","42.54","51","25","0","1","26","50.98","61","22","0","1","23","37.70","52","17","1","0","17","32.69","64","28","0","3","31","48.44"
"11336  :  โรงพยาบาลขนอม","14","3","0","0","3","21.43","5","1","0","0","1","20.00","6","1","0","0","1","16.67","1","1","0","0","1","100.00","2","0","0","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","2","1","1","0","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","1","0","0","0.00","1","1","0","0","1","100.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","13","4","0","0","4","30.77","6","0","0","0","0","0.00","0","0","0","0","0","0.00","4","3","0","0","3","75.00","3","1","0","0","1","33.33"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","12","1","0","0","1","8.33","0","0","0","0","0","0.00","9","1","0","0","1","11.11","0","0","0","0","0","0.00","3","0","0","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","112","49","2","5","54","48.21","19","9","0","1","10","52.63","34","18","2","3","21","61.76","31","13","0","1","14","45.16","28","9","0","0","9","32.14"
"11340  :  โรงพยาบาลเขาพนม","30","7","0","0","7","23.33","9","2","0","0","2","22.22","3","2","0","0","2","66.67","15","2","0","0","2","13.33","3","1","0","0","1","33.33"
"11341  :  โรงพยาบาลเกาะลันตา","17","4","0","0","4","23.53","6","1","0","0","1","16.67","4","2","0","0","2","50.00","4","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11342  :  โรงพยาบาลคลองท่อม","44","4","0","1","5","11.36","8","1","0","0","1","12.50","10","1","0","0","1","10.00","16","1","0","1","2","12.50","10","1","0","0","1","10.00"
"11343  :  โรงพยาบาลอ่าวลึก","16","4","0","1","5","31.25","4","1","0","0","1","25.00","5","2","0","1","3","60.00","7","1","0","0","1","14.29","0","0","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","14","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","9","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","31","2","0","0","2","6.45","7","0","0","0","0","0.00","5","0","0","0","0","0.00","6","1","0","0","1","16.67","13","1","0","0","1","7.69"
"11346  :  โรงพยาบาลเหนือคลอง","31","2","0","1","3","9.68","7","0","0","0","0","0.00","5","1","0","0","1","20.00","10","1","0","1","2","20.00","9","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","301","102","0","0","102","33.89","98","43","0","0","43","43.88","67","20","0","0","20","29.85","63","20","0","0","20","31.75","73","19","0","0","19","26.03"
"10740  :  โรงพยาบาลตะกั่วป่า","269","99","0","0","99","36.80","60","31","0","0","31","51.67","68","28","0","0","28","41.18","77","25","0","0","25","32.47","64","15","0","0","15","23.44"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","16","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","7","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","24","6","0","0","6","25.00","8","4","0","0","4","50.00","7","1","0","0","1","14.29","7","1","0","0","1","14.29","2","0","0","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","101","16","0","0","16","15.84","24","8","0","0","8","33.33","31","3","0","0","3","9.68","27","3","0","0","3","11.11","19","2","0","0","2","10.53"
"11350  :  โรงพยาบาลบางไทร","10","2","0","0","2","20.00","3","1","0","0","1","33.33","5","0","0","0","0","0.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","33","5","0","0","5","15.15","8","2","0","0","2","25.00","10","2","0","0","2","20.00","12","1","0","0","1","8.33","3","0","0","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","49","7","0","0","7","14.29","17","4","0","0","4","23.53","12","3","0","0","3","25.00","13","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","49","10","0","0","10","20.41","9","3","0","0","3","33.33","10","3","0","0","3","30.00","16","2","0","0","2","12.50","14","2","0","0","2","14.29"
"10741  :  โรงพยาบาลวชิระภูเก็ต","820","285","0","0","285","34.76","176","75","0","0","75","42.61","193","74","0","0","74","38.34","237","70","0","0","70","29.54","214","66","0","0","66","30.84"
"11355  :  โรงพยาบาลป่าตอง","30","3","0","0","3","10.00","7","2","0","0","2","28.57","9","0","0","0","0","0.00","10","1","0","0","1","10.00","4","0","0","0","0","0.00"
"11356  :  โรงพยาบาลถลาง","152","20","0","0","20","13.16","50","4","0","0","4","8.00","30","6","0","0","6","20.00","32","5","0","0","5","15.63","40","5","0","0","5","12.50"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","72","10","0","0","10","13.89","21","4","0","0","4","19.05","12","3","0","0","3","25.00","19","3","0","0","3","15.79","20","0","0","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","1,901","915","0","0","915","48.13","545","278","0","0","278","51.01","555","312","0","0","312","56.22","509","244","0","0","244","47.94","292","81","0","0","81","27.74"
"10742  :  โรงพยาบาลเกาะสมุย","323","114","0","0","114","35.29","72","32","0","0","32","44.44","112","38","0","0","38","33.93","103","36","0","0","36","34.95","36","8","0","0","8","22.22"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","362","99","0","0","99","27.35","84","28","0","0","28","33.33","94","25","0","0","25","26.60","91","24","0","0","24","26.37","93","22","0","0","22","23.66"
"11358  :  โรงพยาบาลดอนสัก","30","3","0","0","3","10.00","7","0","0","0","0","0.00","9","2","0","0","2","22.22","8","0","0","0","0","0.00","6","1","0","0","1","16.67"
"11359  :  โรงพยาบาลเกาะพงัน","75","26","0","0","26","34.67","13","7","0","0","7","53.85","18","6","0","0","6","33.33","25","9","0","0","9","36.00","19","4","0","0","4","21.05"
"11360  :  โรงพยาบาลไชยา","146","29","0","0","29","19.86","42","8","0","0","8","19.05","34","7","0","0","7","20.59","36","8","0","0","8","22.22","34","6","0","0","6","17.65"
"11361  :  โรงพยาบาลท่าชนะ","85","23","0","0","23","27.06","14","5","0","0","5","35.71","22","9","0","0","9","40.91","26","6","0","0","6","23.08","23","3","0","0","3","13.04"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","85","28","0","0","28","32.94","29","7","0","0","7","24.14","24","9","0","0","9","37.50","18","8","0","0","8","44.44","14","4","0","0","4","28.57"
"11363  :  โรงพยาบาลบ้านตาขุน","80","14","0","0","14","17.50","14","4","0","0","4","28.57","8","2","0","0","2","25.00","18","2","0","0","2","11.11","40","6","0","0","6","15.00"
"11364  :  โรงพยาบาลพนม","86","8","0","0","8","9.30","13","2","0","0","2","15.38","21","1","0","0","1","4.76","25","3","0","0","3","12.00","27","2","0","0","2","7.41"
"11365  :  โรงพยาบาลท่าฉาง","39","9","0","0","9","23.08","13","3","0","0","3","23.08","8","3","0","0","3","37.50","8","2","0","0","2","25.00","10","1","0","0","1","10.00"
"11366  :  โรงพยาบาลบ้านนาสาร","236","65","0","0","65","27.54","61","25","0","0","25","40.98","68","21","0","0","21","30.88","50","9","0","0","9","18.00","57","10","0","0","10","17.54"
"11367  :  โรงพยาบาลบ้านนาเดิม","32","13","0","0","13","40.63","5","3","0","0","3","60.00","15","7","0","0","7","46.67","6","1","0","0","1","16.67","6","2","0","0","2","33.33"
"11368  :  โรงพยาบาลเคียนซา","119","17","0","0","17","14.29","21","4","0","0","4","19.05","43","5","0","0","5","11.63","33","7","0","0","7","21.21","22","1","0","0","1","4.55"
"11369  :  โรงพยาบาลพระแสง","123","24","0","0","24","19.51","47","10","0","0","10","21.28","22","3","0","0","3","13.64","23","9","0","0","9","39.13","31","2","0","0","2","6.45"
"11370  :  โรงพยาบาลพุนพิน","72","10","0","0","10","13.89","16","3","0","0","3","18.75","20","5","0","0","5","25.00","18","0","0","0","0","0.00","18","2","0","0","2","11.11"
"11371  :  โรงพยาบาลชัยบุรี","84","12","0","0","12","14.29","16","2","0","0","2","12.50","13","5","0","0","5","38.46","21","1","0","0","1","4.76","34","4","0","0","4","11.76"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","148","50","0","0","50","33.78","49","18","0","0","18","36.73","34","17","0","0","17","50.00","35","8","0","0","8","22.86","30","7","0","0","7","23.33"
"11654  :  โรงพยาบาลวิภาวดี","34","6","0","0","6","17.65","8","3","0","0","3","37.50","7","3","0","0","3","42.86","10","0","0","0","0","0.00","9","0","0","0","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","142","26","0","0","26","18.31","30","10","0","0","10","33.33","27","5","0","0","5","18.52","48","9","0","0","9","18.75","37","2","0","0","2","5.41"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","6","3","0","0","3","50.00","2","1","0","0","1","50.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","3","1","0","0","1","33.33"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","664","291","0","0","291","43.83","167","76","0","0","76","45.51","169","82","0","0","82","48.52","164","69","0","0","69","42.07","164","64","0","0","64","39.02"
"11323  :  โรงพยาบาลละอุ่น","15","4","0","0","4","26.67","5","0","0","0","0","0.00","5","3","0","0","3","60.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11372  :  โรงพยาบาลกะเปอร์","23","4","0","0","4","17.39","6","1","0","0","1","16.67","10","1","0","0","1","10.00","4","1","0","0","1","25.00","3","1","0","0","1","33.33"
"11373  :  โรงพยาบาลกระบุรี","84","18","0","0","18","21.43","21","3","0","0","3","14.29","19","4","0","0","4","21.05","20","6","0","0","6","30.00","24","5","0","0","5","20.83"
"11374  :  โรงพยาบาลสุขสำราญ","8","4","0","0","4","50.00","3","2","0","0","2","66.67","3","1","0","0","1","33.33","1","0","0","0","0","0.00","1","1","0","0","1","100.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","233","135","0","0","135","57.94","50","28","0","0","28","56.00","83","47","0","0","47","56.63","55","35","0","0","35","63.64","45","25","0","0","25","55.56"
"11375  :  โรงพยาบาลปากน้ำชุมพร","21","7","0","0","7","33.33","5","0","0","0","0","0.00","5","2","0","0","2","40.00","5","4","0","0","4","80.00","6","1","0","0","1","16.67"
"11376  :  โรงพยาบาลท่าแซะ","16","5","0","0","5","31.25","6","3","0","0","3","50.00","5","2","0","0","2","40.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11377  :  โรงพยาบาลปะทิว","11","2","0","0","2","18.18","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","9","2","0","0","2","22.22"
"11378  :  โรงพยาบาลมาบอำมฤต","5","1","0","0","1","20.00","2","0","0","0","0","0.00","1","1","0","0","1","100.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","104","61","2","0","61","58.65","41","20","1","0","20","48.78","35","25","1","0","25","71.43","19","12","0","0","12","63.16","9","4","0","0","4","44.44"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","7","3","0","0","3","42.86","0","0","0","0","0","0.00","5","3","0","0","3","60.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11381  :  โรงพยาบาลละแม","9","4","0","0","4","44.44","2","0","0","0","0","0.00","2","1","0","0","1","50.00","1","0","0","0","0","0.00","4","3","0","0","3","75.00"
"11382  :  โรงพยาบาลพะโต๊ะ","5","2","0","0","2","40.00","3","1","0","0","1","33.33","1","1","0","0","1","100.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11383  :  โรงพยาบาลสวี","46","15","0","0","15","32.61","11","4","0","0","4","36.36","12","1","0","0","1","8.33","10","5","0","0","5","50.00","13","5","0","0","5","38.46"
