"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","3","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","102","1","0","2","3","2.94","60","1","0","1","2","3.33","32","0","0","1","1","3.13","10","0","0","0","0","0.00","0","0","0","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","9","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","194","103","0","4","107","55.15","80","56","0","3","59","73.75","72","26","0","0","26","36.11","42","21","0","1","22","52.38","0","0","0","0","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","36","17","0","3","20","55.56","22","12","0","2","14","63.64","10","4","0","1","5","50.00","4","1","0","0","1","25.00","0","0","0","0","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","268","51","0","20","71","26.49","112","20","0","6","26","23.21","66","11","0","4","15","22.73","90","20","0","10","30","33.33","0","0","0","0","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","53","20","0","3","23","43.40","23","8","0","0","8","34.78","27","11","0","2","13","48.15","3","1","0","1","2","66.67","0","0","0","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","19","6","0","1","7","36.84","12","3","0","1","4","33.33","5","1","0","0","1","20.00","2","2","0","0","2","100.00","0","0","0","0","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","23","3","0","1","4","17.39","16","2","0","0","2","12.50","7","1","0","1","2","28.57","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","36","4","0","2","6","16.67","12","1","0","1","2","16.67","18","2","0","1","3","16.67","6","1","0","0","1","16.67","0","0","0","0","0","0.00"
"11294  :  โรงพยาบาลสามชุก","5","0","0","0","0","0.00","0","0","0","0","0","0.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","22","7","1","0","7","31.82","5","1","0","0","1","20.00","12","4","1","0","4","33.33","5","2","0","0","2","40.00","0","0","0","0","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","22","3","0","1","4","18.18","13","1","0","1","2","15.38","9","2","0","0","2","22.22","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","246","159","0","6","165","67.07","148","92","0","4","96","64.86","98","67","0","2","69","70.41","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","4","1","0","0","1","25.00","2","1","0","0","1","50.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","3","2","0","0","2","66.67","2","1","0","0","1","50.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11302  :  โรงพยาบาลสามพราน","41","19","0","1","20","48.78","26","14","0","1","15","57.69","15","5","0","0","5","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","3","1","0","0","1","33.33","0","0","0","0","0","0.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","4","1","0","0","1","25.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","4","1","0","0","1","25.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","139","69","0","2","71","51.08","61","27","0","1","28","45.90","55","29","0","1","30","54.55","23","13","0","0","13","56.52","0","0","0","0","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","132","68","0","1","69","52.27","66","33","0","0","33","50.00","50","29","0","1","30","60.00","16","6","0","0","6","37.50","0","0","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","98","38","0","2","40","40.82","50","18","0","1","19","38.00","40","18","0","1","19","47.50","8","2","0","0","2","25.00","0","0","0","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","47","28","0","0","28","59.57","27","18","0","0","18","66.67","20","10","0","0","10","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","12","1","0","0","1","8.33","5","0","0","0","0","0.00","5","0","0","0","0","0.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","135","73","0","5","78","57.78","44","21","0","1","22","50.00","69","37","0","4","41","59.42","22","15","0","0","15","68.18","0","0","0","0","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","9","2","0","0","2","22.22","3","0","0","0","0","0.00","6","2","0","0","2","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","3","0","0","1","1","33.33","3","0","0","1","1","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","12","1","0","1","2","16.67","4","0","0","0","0","0.00","7","1","0","1","2","28.57","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","19","5","0","0","5","26.32","11","4","0","0","4","36.36","4","1","0","0","1","25.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","7","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","3","1","0","0","1","33.33","3","1","0","0","1","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","11","1","0","0","1","9.09","9","1","0","0","1","11.11","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","72","37","0","1","38","52.78","32","14","0","1","15","46.88","23","12","0","0","12","52.17","17","11","0","0","11","64.71","0","0","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","3","1","0","0","1","33.33","3","1","0","0","1","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","30","8","0","4","12","40.00","13","5","0","1","6","46.15","14","2","0","3","5","35.71","3","1","0","0","1","33.33","0","0","0","0","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","18","4","0","1","5","27.78","7","2","0","0","2","28.57","4","1","0","1","2","50.00","7","1","0","0","1","14.29","0","0","0","0","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","8","0","0","0","0","0.00","1","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","50","31","0","1","32","64.00","13","9","0","0","9","69.23","25","17","0","0","17","68.00","12","5","0","1","6","50.00","0","0","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","9","1","0","0","1","11.11","5","1","0","0","1","20.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","350","168","0","19","187","53.43","150","74","0","10","84","56.00","133","68","0","3","71","53.38","67","26","0","6","32","47.76","0","0","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","5","0","0","1","1","20.00","2","0","0","0","0","0.00","3","0","0","1","1","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","4","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","3","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","10","1","0","0","1","10.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","76","18","0","1","19","25.00","49","14","0","1","15","30.61","16","3","0","0","3","18.75","11","1","0","0","1","9.09","0","0","0","0","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","204","64","1","16","80","39.22","78","22","0","6","28","35.90","84","29","1","8","37","44.05","42","13","0","2","15","35.71","0","0","0","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","7","0","0","1","1","14.29","2","0","0","1","1","50.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","13","1","0","0","1","7.69","6","1","0","0","1","16.67","6","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","12","2","0","0","2","16.67","8","1","0","0","1","12.50","4","1","0","0","1","25.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","95","22","1","1","23","24.21","46","10","1","1","11","23.91","33","8","0","0","8","24.24","16","4","0","0","4","25.00","0","0","0","0","0","0.00"
"11336  :  โรงพยาบาลขนอม","21","2","0","0","2","9.52","11","1","0","0","1","9.09","8","1","0","0","1","12.50","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","6","2","0","0","2","33.33","3","0","0","0","0","0.00","2","1","0","0","1","50.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","12","0","0","0","0","0.00","5","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","5","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","1","1","0","0","1","100.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","28","11","0","1","12","42.86","28","11","0","1","12","42.86","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","6","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","9","0","0","0","0","0.00","7","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","9","2","0","0","2","22.22","7","1","0","0","1","14.29","2","1","0","0","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","6","0","0","0","0","0.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","14","0","0","0","0","0.00","6","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","7","0","0","0","0","0.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","42","14","0","2","16","38.10","29","8","0","1","9","31.03","10","5","0","1","6","60.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","90","28","0","0","28","31.11","36","11","0","0","11","30.56","31","7","0","0","7","22.58","23","10","0","0","10","43.48","0","0","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","8","0","0","0","0","0.00","6","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","9","2","0","0","2","22.22","5","1","0","0","1","20.00","3","1","0","0","1","33.33","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","160","62","1","2","64","40.00","65","27","0","2","29","44.62","77","27","1","0","27","35.06","18","8","0","0","8","44.44","0","0","0","0","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","12","0","0","1","1","8.33","8","0","0","1","1","12.50","1","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11356  :  โรงพยาบาลถลาง","9","4","0","0","4","44.44","3","1","0","0","1","33.33","4","2","0","0","2","50.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","10","4","0","1","5","50.00","5","3","0","0","3","60.00","4","1","0","1","2","50.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","526","269","1","13","282","53.61","262","135","0","8","143","54.58","212","112","0","3","115","54.25","52","22","1","2","24","46.15","0","0","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","76","42","0","1","43","56.58","42","22","0","0","22","52.38","24","13","0","1","14","58.33","10","7","0","0","7","70.00","0","0","0","0","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","57","5","0","3","8","14.04","24","2","0","0","2","8.33","19","2","0","2","4","21.05","14","1","0","1","2","14.29","0","0","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","4","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11360  :  โรงพยาบาลไชยา","19","0","0","0","0","0.00","14","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","13","0","0","0","0","0.00","10","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","30","1","0","0","1","3.33","8","0","0","0","0","0.00","14","0","0","0","0","0.00","8","1","0","0","1","12.50","0","0","0","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11364  :  โรงพยาบาลพนม","13","0","0","1","1","7.69","5","0","0","0","0","0.00","5","0","0","1","1","20.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","16","1","0","1","2","12.50","4","0","0","0","0","0.00","8","1","0","0","1","12.50","4","0","0","1","1","25.00","0","0","0","0","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","6","0","0","1","1","16.67","4","0","0","1","1","25.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","3","2","0","0","2","66.67","2","2","0","0","2","100.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","11","2","0","0","2","18.18","5","1","0","0","1","20.00","3","0","0","0","0","0.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00"
"11369  :  โรงพยาบาลพระแสง","31","3","0","2","5","16.13","14","2","0","1","3","21.43","9","1","0","1","2","22.22","8","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","9","1","0","0","1","11.11","7","1","0","0","1","14.29","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","6","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","21","6","0","0","6","28.57","9","1","0","0","1","11.11","8","3","0","0","3","37.50","4","2","0","0","2","50.00","0","0","0","0","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","12","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","60","4","0","1","5","8.33","27","3","0","0","3","11.11","32","1","0","1","2","6.25","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","3","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","199","81","0","5","86","43.22","92","35","0","4","39","42.39","73","28","0","1","29","39.73","34","18","0","0","18","52.94","0","0","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","7","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","9","4","0","0","4","44.44","3","0","0","0","0","0.00","4","3","0","0","3","75.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","9","1","0","1","2","22.22","3","0","0","0","0","0.00","4","1","0","1","2","50.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","184","77","1","0","77","41.85","95","43","0","0","43","45.26","89","34","1","0","34","38.20","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","7","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","18","6","0","0","6","33.33","11","4","0","0","4","36.36","4","0","0","0","0","0.00","3","2","0","0","2","66.67","0","0","0","0","0","0.00"
"11377  :  โรงพยาบาลปะทิว","12","0","0","0","0","0.00","1","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","9","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","54","24","0","1","25","46.30","29","12","0","1","13","44.83","11","5","0","0","5","45.45","14","7","0","0","7","50.00","0","0","0","0","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","4","1","0","0","1","25.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"11381  :  โรงพยาบาลละแม","9","1","0","0","1","11.11","4","0","0","0","0","0.00","1","1","0","0","1","100.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
