"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11234  :  โรงพยาบาลลานกระบือ","33","1","3.03","11","0","0.00","0","0","0.00","28","1","3.57","11","1","9.09","2","0","0.00","0","0","0.00","10","1","10.00","8","0","0.00","3","0","0.00","0","0","0.00","6","0","0.00","9","0","0.00","4","0","0.00","0","0","0.00","8","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","4","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","24","1","4.17","1","1","100.00","17","0","0.00","6","0","0.00","8","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","4","1","25.00","1","1","100.00","1","0","0.00","2","0","0.00","8","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","24","0","0.00","5","0","0.00","16","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","10","0","0.00","2","0","0.00","7","0","0.00","1","0","0.00","7","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","17","3","17.65","2","1","50.00","5","0","0.00","10","2","20.00","6","2","33.33","1","1","100.00","2","0","0.00","3","1","33.33","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","5","1","20.00","0","0","0.00","1","0","0.00","4","1","25.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","18","0","0.00","4","0","0.00","5","0","0.00","9","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","7","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","509","47","9.23","124","32","25.81","376","13","3.46","9","2","22.22","134","9","6.72","40","9","22.50","94","0","0.00","0","0","0.00","123","19","15.45","28","12","42.86","90","6","6.67","5","1","20.00","118","10","8.47","30","7","23.33","87","2","2.30","1","1","100.00","134","9","6.72","26","4","15.38","105","5","4.76","3","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","654","62","9.48","234","45","19.23","389","16","4.11","32","2","6.25","180","14","7.78","71","12","16.90","102","2","1.96","7","0","0.00","184","15","8.15","69","12","17.39","103","2","1.94","12","1","8.33","132","9","6.82","39","6","15.38","87","3","3.45","6","0","0.00","158","24","15.19","55","15","27.27","97","9","9.28","7","1","14.29"
"11238  :  โรงพยาบาลบ้านตาก","33","2","6.06","6","1","16.67","16","0","0.00","23","2","8.70","14","0","0.00","3","0","0.00","7","0","0.00","8","0","0.00","6","1","16.67","3","1","33.33","1","0","0.00","6","1","16.67","4","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","9","1","11.11","0","0","0.00","6","0","0.00","5","1","20.00"
"11239  :  โรงพยาบาลสามเงา","32","1","3.13","10","1","10.00","15","0","0.00","7","0","0.00","10","0","0.00","3","0","0.00","4","0","0.00","3","0","0.00","6","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","9","1","11.11","3","1","33.33","4","0","0.00","2","0","0.00","7","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","71","1","1.41","13","0","0.00","24","1","4.17","34","0","0.00","13","0","0.00","4","0","0.00","5","0","0.00","4","0","0.00","19","0","0.00","2","0","0.00","6","0","0.00","11","0","0.00","24","1","4.17","3","0","0.00","8","1","12.50","13","0","0.00","15","0","0.00","4","0","0.00","5","0","0.00","6","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","39","2","5.13","11","2","18.18","21","0","0.00","7","0","0.00","12","2","16.67","3","2","66.67","6","0","0.00","3","0","0.00","11","0","0.00","4","0","0.00","7","0","0.00","0","0","0.00","7","0","0.00","1","0","0.00","6","0","0.00","0","0","0.00","9","0","0.00","3","0","0.00","2","0","0.00","4","0","0.00"
"11242  :  โรงพยาบาลพบพระ","65","6","9.23","16","3","18.75","28","1","3.57","21","2","9.52","15","1","6.67","4","0","0.00","2","0","0.00","9","1","11.11","21","2","9.52","10","2","20.00","5","0","0.00","6","0","0.00","9","1","11.11","1","1","100.00","6","0","0.00","2","0","0.00","20","2","10.00","1","0","0.00","15","1","6.67","4","1","25.00"
"11243  :  โรงพยาบาลอุ้มผาง","27","3","11.11","3","2","66.67","7","0","0.00","17","1","5.88","9","1","11.11","1","0","0.00","6","0","0.00","2","1","50.00","4","1","25.00","1","1","100.00","0","0","0.00","3","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","9","1","11.11","1","1","100.00","1","0","0.00","7","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","5","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","750","96","12.80","186","65","34.95","478","29","6.07","337","16","4.75","182","24","13.19","49","19","38.78","120","4","3.33","62","2","3.23","195","27","13.85","63","18","28.57","98","8","8.16","117","6","5.13","149","18","12.08","31","10","32.26","98","7","7.14","69","4","5.80","224","27","12.05","43","18","41.86","162","10","6.17","89","4","4.49"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","689","69","10.01","190","43","22.63","496","26","5.24","3","0","0.00","169","20","11.83","58","14","24.14","108","6","5.56","3","0","0.00","187","7","3.74","44","4","9.09","143","3","2.10","0","0","0.00","171","18","10.53","41","10","24.39","130","8","6.15","0","0","0.00","162","24","14.81","47","15","31.91","115","9","7.83","0","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","31","2","6.45","8","0","0.00","18","0","0.00","5","2","40.00","11","0","0.00","2","0","0.00","7","0","0.00","2","0","0.00","6","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","9","0","0.00","3","0","0.00","6","0","0.00","0","0","0.00","5","2","40.00","1","0","0.00","2","0","0.00","2","2","100.00"
"11245  :  โรงพยาบาลคีรีมาศ","36","1","2.78","11","1","9.09","7","0","0.00","31","1","3.23","15","0","0.00","7","0","0.00","2","0","0.00","11","0","0.00","8","1","12.50","3","1","33.33","3","0","0.00","7","1","14.29","7","0","0.00","1","0","0.00","1","0","0.00","7","0","0.00","6","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","35","1","2.86","5","0","0.00","9","1","11.11","21","0","0.00","6","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00","10","0","0.00","3","0","0.00","5","0","0.00","2","0","0.00","11","0","0.00","0","0","0.00","2","0","0.00","9","0","0.00","8","1","12.50","2","0","0.00","1","1","100.00","5","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","63","7","11.11","33","5","15.15","12","2","16.67","25","1","4.00","11","1","9.09","3","1","33.33","1","0","0.00","7","0","0.00","28","4","14.29","18","3","16.67","3","1","33.33","11","1","9.09","15","2","13.33","7","1","14.29","6","1","16.67","5","0","0.00","9","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","110","9","8.18","18","3","16.67","63","3","4.76","30","3","10.00","32","4","12.50","9","2","22.22","19","2","10.53","5","0","0.00","25","2","8.00","5","1","20.00","13","0","0.00","7","1","14.29","23","2","8.70","1","0","0.00","8","0","0.00","14","2","14.29","30","1","3.33","3","0","0.00","23","1","4.35","4","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","16","2","12.50","2","1","50.00","8","0","0.00","6","1","16.67","7","1","14.29","2","1","50.00","4","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","5","1","20.00","0","0","0.00","3","0","0.00","2","1","50.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","45","3","6.67","11","3","27.27","17","0","0.00","24","0","0.00","12","1","8.33","3","1","33.33","8","0","0.00","4","0","0.00","12","0","0.00","2","0","0.00","5","0","0.00","7","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00","6","0","0.00","14","2","14.29","5","2","40.00","3","0","0.00","7","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","2,010","255","12.69","793","206","25.98","1,199","48","4.00","18","1","5.56","548","66","12.04","219","52","23.74","321","13","4.05","8","1","12.50","522","63","12.07","221","53","23.98","300","10","3.33","1","0","0.00","425","63","14.82","165","49","29.70","257","14","5.45","3","0","0.00","515","63","12.23","188","52","27.66","321","11","3.43","6","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","28","2","7.14","6","2","33.33","13","0","0.00","11","0","0.00","7","1","14.29","1","1","100.00","4","0","0.00","3","0","0.00","9","0","0.00","2","0","0.00","3","0","0.00","4","0","0.00","9","1","11.11","2","1","50.00","4","0","0.00","4","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","27","2","7.41","8","0","0.00","13","2","15.38","6","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","12","1","8.33","1","0","0.00","8","1","12.50","3","0","0.00","6","1","16.67","3","0","0.00","2","1","50.00","1","0","0.00","7","0","0.00","4","0","0.00","1","0","0.00","2","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","8","1","12.50","1","0","0.00","4","1","25.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","4","1","25.00","0","0","0.00","3","1","33.33","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","114","5","4.39","19","1","5.26","2","0","0.00","93","4","4.30","37","1","2.70","9","1","11.11","0","0","0.00","28","0","0.00","30","1","3.33","5","0","0.00","0","0","0.00","25","1","4.00","17","1","5.88","2","0","0.00","2","0","0.00","13","1","7.69","30","2","6.67","3","0","0.00","0","0","0.00","27","2","7.41"
"11255  :  โรงพยาบาลวัดโบสถ์","35","3","8.57","14","2","14.29","17","1","5.88","4","0","0.00","7","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","9","1","11.11","4","1","25.00","3","0","0.00","2","0","0.00","8","1","12.50","1","0","0.00","7","1","14.29","0","0","0.00","11","1","9.09","3","1","33.33","6","0","0.00","2","0","0.00"
"11256  :  โรงพยาบาลวังทอง","104","5","4.81","26","4","15.38","23","0","0.00","55","1","1.82","25","2","8.00","8","2","25.00","8","0","0.00","9","0","0.00","28","1","3.57","6","1","16.67","3","0","0.00","19","0","0.00","29","0","0.00","8","0","0.00","8","0","0.00","13","0","0.00","22","2","9.09","4","1","25.00","4","0","0.00","14","1","7.14"
"11257  :  โรงพยาบาลเนินมะปราง","43","0","0.00","13","0","0.00","14","0","0.00","20","0","0.00","12","0","0.00","4","0","0.00","1","0","0.00","7","0","0.00","11","0","0.00","4","0","0.00","4","0","0.00","5","0","0.00","8","0","0.00","2","0","0.00","1","0","0.00","5","0","0.00","12","0","0.00","3","0","0.00","8","0","0.00","3","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","64","2","3.13","25","0","0.00","21","2","9.52","18","0","0.00","9","0","0.00","4","0","0.00","2","0","0.00","3","0","0.00","19","0","0.00","8","0","0.00","5","0","0.00","6","0","0.00","17","1","5.88","8","0","0.00","6","1","16.67","3","0","0.00","19","1","5.26","5","0","0.00","8","1","12.50","6","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","69","1","1.45","7","0","0.00","56","1","1.79","7","0","0.00","20","0","0.00","3","0","0.00","17","0","0.00","0","0","0.00","15","0","0.00","1","0","0.00","13","0","0.00","2","0","0.00","17","1","5.88","2","0","0.00","13","1","7.69","2","0","0.00","17","0","0.00","1","0","0.00","13","0","0.00","3","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","263","10","3.80","56","9","16.07","176","1","0.57","31","0","0.00","70","4","5.71","16","4","25.00","43","0","0.00","11","0","0.00","70","4","5.71","23","3","13.04","40","1","2.50","7","0","0.00","56","1","1.79","6","1","16.67","42","0","0.00","8","0","0.00","67","1","1.49","11","1","9.09","51","0","0.00","5","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","978","147","15.03","381","95","24.93","563","48","8.53","42","4","9.52","263","42","15.97","111","24","21.62","146","18","12.33","12","0","0.00","265","46","17.36","103","28","27.18","144","14","9.72","20","4","20.00","209","28","13.40","74","20","27.03","130","8","6.15","5","0","0.00","241","31","12.86","93","23","24.73","143","8","5.59","5","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","55","1","1.82","12","1","8.33","25","0","0.00","18","0","0.00","18","0","0.00","3","0","0.00","10","0","0.00","5","0","0.00","10","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00","6","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","21","1","4.76","5","1","20.00","8","0","0.00","8","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","70","0","0.00","10","0","0.00","33","0","0.00","27","0","0.00","23","0","0.00","3","0","0.00","15","0","0.00","5","0","0.00","17","0","0.00","4","0","0.00","3","0","0.00","10","0","0.00","14","0","0.00","0","0","0.00","7","0","0.00","7","0","0.00","16","0","0.00","3","0","0.00","8","0","0.00","5","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","174","8","4.60","38","6","15.79","124","2","1.61","18","0","0.00","46","2","4.35","9","1","11.11","31","1","3.23","10","0","0.00","45","1","2.22","12","0","0.00","31","1","3.23","2","0","0.00","40","1","2.50","7","1","14.29","32","0","0.00","3","0","0.00","43","4","9.30","10","4","40.00","30","0","0.00","3","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","91","2","2.20","21","1","4.76","48","1","2.08","24","0","0.00","22","0","0.00","6","0","0.00","11","0","0.00","5","0","0.00","21","0","0.00","4","0","0.00","13","0","0.00","4","0","0.00","22","0","0.00","2","0","0.00","10","0","0.00","10","0","0.00","26","2","7.69","9","1","11.11","14","1","7.14","5","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","44","1","2.27","7","0","0.00","25","1","4.00","13","0","0.00","14","1","7.14","1","0","0.00","11","1","9.09","2","0","0.00","12","0","0.00","3","0","0.00","6","0","0.00","4","0","0.00","14","0","0.00","1","0","0.00","7","0","0.00","6","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","83","1","1.20","11","0","0.00","36","1","2.78","56","0","0.00","13","0","0.00","0","0","0.00","4","0","0.00","10","0","0.00","22","0","0.00","2","0","0.00","11","0","0.00","15","0","0.00","19","0","0.00","3","0","0.00","8","0","0.00","14","0","0.00","29","1","3.45","6","0","0.00","13","1","7.69","17","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","185","11","5.95","37","5","13.51","131","6","4.58","27","0","0.00","40","1","2.50","9","1","11.11","30","0","0.00","4","0","0.00","47","3","6.38","12","1","8.33","29","2","6.90","7","0","0.00","49","3","6.12","7","1","14.29","36","2","5.56","12","0","0.00","49","4","8.16","9","2","22.22","36","2","5.56","4","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","106","7","6.60","5","0","0.00","41","0","0.00","84","7","8.33","27","3","11.11","2","0","0.00","6","0","0.00","25","3","12.00","30","2","6.67","1","0","0.00","13","0","0.00","22","2","9.09","21","0","0.00","0","0","0.00","9","0","0.00","17","0","0.00","28","2","7.14","2","0","0.00","13","0","0.00","20","2","10.00"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,115","155","13.90","391","111","28.39","597","40","6.70","240","10","4.17","335","58","17.31","119","42","35.29","180","14","7.78","88","6","6.82","293","27","9.22","104","19","18.27","157","8","5.10","55","1","1.82","240","37","15.42","84","25","29.76","139","12","8.63","43","1","2.33","247","33","13.36","84","25","29.76","121","6","4.96","54","2","3.70"
"11264  :  โรงพยาบาลชนแดน","105","7","6.67","30","7","23.33","27","0","0.00","59","1","1.69","30","3","10.00","7","3","42.86","3","0","0.00","21","1","4.76","26","1","3.85","7","1","14.29","10","0","0.00","14","0","0.00","27","2","7.41","11","2","18.18","3","0","0.00","14","0","0.00","22","1","4.55","5","1","20.00","11","0","0.00","10","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","318","26","8.18","83","18","21.69","200","7","3.50","61","1","1.64","94","8","8.51","26","6","23.08","54","1","1.85","22","1","4.55","73","8","10.96","16","7","43.75","49","1","2.04","17","0","0.00","86","8","9.30","20","4","20.00","60","4","6.67","11","0","0.00","65","2","3.08","21","1","4.76","37","1","2.70","11","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","264","22","8.33","56","8","14.29","114","7","6.14","94","7","7.45","72","4","5.56","19","2","10.53","32","0","0.00","21","2","9.52","72","5","6.94","12","0","0.00","17","2","11.76","43","3","6.98","54","5","9.26","12","2","16.67","23","1","4.35","19","2","10.53","66","8","12.12","13","4","30.77","42","4","9.52","11","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","135","3","2.22","23","3","13.04","31","0","0.00","81","0","0.00","34","0","0.00","7","0","0.00","10","0","0.00","17","0","0.00","44","0","0.00","6","0","0.00","9","0","0.00","29","0","0.00","23","1","4.35","2","1","50.00","4","0","0.00","17","0","0.00","34","2","5.88","8","2","25.00","8","0","0.00","18","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","205","8","3.90","24","4","16.67","9","2","22.22","172","2","1.16","48","2","4.17","5","1","20.00","2","0","0.00","41","1","2.44","42","4","9.52","5","1","20.00","5","2","40.00","32","1","3.13","47","2","4.26","6","2","33.33","0","0","0.00","41","0","0.00","68","0","0.00","8","0","0.00","2","0","0.00","58","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","148","18","12.16","36","15","41.67","85","3","3.53","30","0","0.00","45","5","11.11","12","3","25.00","22","2","9.09","12","0","0.00","37","2","5.41","8","2","25.00","21","0","0.00","8","0","0.00","26","2","7.69","5","2","40.00","18","0","0.00","5","0","0.00","40","9","22.50","11","8","72.73","24","1","4.17","5","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","6","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","46","4","8.70","6","3","50.00","11","1","9.09","29","0","0.00","16","0","0.00","1","0","0.00","2","0","0.00","13","0","0.00","14","3","21.43","4","2","50.00","2","1","50.00","8","0","0.00","6","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","10","1","10.00","1","1","100.00","3","0","0.00","6","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","33","0","0.00","3","0","0.00","28","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","6","0","0.00","1","0","0.00","9","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","12","0","0.00","3","0","0.00","8","0","0.00","1","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","164","8","4.88","29","8","27.59","50","0","0.00","85","0","0.00","50","2","4.00","12","2","16.67","12","0","0.00","26","0","0.00","38","3","7.89","6","3","50.00","14","0","0.00","18","0","0.00","40","0","0.00","3","0","0.00","14","0","0.00","23","0","0.00","36","3","8.33","8","3","37.50","10","0","0.00","18","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","4","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","1,040","175","16.83","483","142","29.40","530","32","6.04","27","1","3.70","325","59","18.15","156","49","31.41","165","10","6.06","4","0","0.00","299","42","14.05","135","36","26.67","157","6","3.82","7","0","0.00","229","41","17.90","105","31","29.52","114","9","7.89","10","1","10.00","187","33","17.65","87","26","29.89","94","7","7.45","6","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","241","18","7.47","49","11","22.45","153","7","4.58","53","1","1.89","49","3","6.12","6","0","0.00","35","3","8.57","11","1","9.09","58","2","3.45","10","1","10.00","45","1","2.22","12","0","0.00","66","4","6.06","12","2","16.67","43","2","4.65","13","0","0.00","68","9","13.24","21","8","38.10","30","1","3.33","17","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","475","63","13.26","113","35","30.97","345","28","8.12","31","0","0.00","135","18","13.33","31","10","32.26","96","8","8.33","10","0","0.00","116","19","16.38","27","8","29.63","85","11","12.94","7","0","0.00","100","10","10.00","19","6","31.58","78","4","5.13","5","0","0.00","124","16","12.90","36","11","30.56","86","5","5.81","9","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","390","45","11.54","104","29","27.88","259","16","6.18","27","0","0.00","92","8","8.70","18","2","11.11","66","6","9.09","8","0","0.00","95","13","13.68","31","10","32.26","54","3","5.56","10","0","0.00","104","15","14.42","28","10","35.71","73","5","6.85","3","0","0.00","99","9","9.09","27","7","25.93","66","2","3.03","6","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","37","2","5.41","7","1","14.29","7","0","0.00","27","2","7.41","8","1","12.50","3","0","0.00","1","0","0.00","4","1","25.00","13","1","7.69","2","1","50.00","2","0","0.00","11","1","9.09","6","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","10","0","0.00","2","0","0.00","2","0","0.00","8","0","0.00"
"11274  :  โรงพยาบาลบางแพ","33","1","3.03","2","0","0.00","13","0","0.00","24","1","4.17","9","0","0.00","0","0","0.00","5","0","0.00","6","0","0.00","11","0","0.00","2","0","0.00","3","0","0.00","9","0","0.00","10","1","10.00","0","0","0.00","3","0","0.00","8","1","12.50","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","17","0","0.00","2","0","0.00","11","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","7","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","33","2","6.06","10","1","10.00","19","1","5.26","4","0","0.00","7","2","28.57","3","1","33.33","4","1","25.00","0","0","0.00","14","0","0.00","6","0","0.00","7","0","0.00","1","0","0.00","11","0","0.00","1","0","0.00","8","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","10","0","0.00","3","0","0.00","4","0","0.00","4","0","0.00","4","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","79","2","2.53","15","1","6.67","23","0","0.00","41","1","2.44","23","0","0.00","8","0","0.00","5","0","0.00","10","0","0.00","23","2","8.70","5","1","20.00","9","0","0.00","9","1","11.11","17","0","0.00","1","0","0.00","5","0","0.00","11","0","0.00","16","0","0.00","1","0","0.00","4","0","0.00","11","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
