"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"11390  :  โรงพยาบาลเทพา","0","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","92","28","79","79","85.87"
"11403  :  โรงพยาบาลควนกาหลง","5","2","5","5","100.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","24","8","23","23","95.83"
"28786  :  โรงพยาบาลมะนัง","153","46","149","149","97.39"
"10683  :  โรงพยาบาลตรัง","0","0","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","251","76","0","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","134","41","134","134","100.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","45","14","0","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","475","143","304","304","64.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","100","30","98","98","98.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","73","22","72","72","98.63"
"10747  :  โรงพยาบาลพัทลุง","0","0","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","110","33","110","110","100.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","11","4","0","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","232","70","161","161","69.40"
"11420  :  โรงพยาบาลป่าบอน","44","14","0","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","112","34","0","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","0","0","0","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","1","1","0","0","0.00"
"11434  :  โรงพยาบาลรามัน","0","0","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","269","81","182","182","67.66"
"11436  :  โรงพยาบาลบาเจาะ","20","6","19","19","95.00"
"11437  :  โรงพยาบาลระแงะ","589","177","579","579","98.30"
"11438  :  โรงพยาบาลรือเสาะ","21","7","21","21","100.00"
"11439  :  โรงพยาบาลศรีสาคร","337","102","280","280","83.09"
"11440  :  โรงพยาบาลแว้ง","62","19","34","34","54.84"
"11441  :  โรงพยาบาลสุคิริน","5","2","5","5","100.00"
"11442  :  โรงพยาบาลสุไหงปาดี","249","75","98","98","39.36"
"13818  :  โรงพยาบาลจะแนะ","27","9","20","20","74.07"
"15010  :  โรงพยาบาลเจาะไอร้อง","80","24","80","80","100.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","213","64","44","44","20.66"
