"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสนประชากร","จมน้ำ","เสียชีวิต","อัตราต่อแสนประชากร","จมน้ำ","เสียชีวิต","อัตราต่อแสนประชากร","จมน้ำ","เสียชีวิต","อัตราต่อแสนประชากร","จมน้ำ","เสียชีวิต","อัตราต่อแสนประชากร"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","2,737","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","1,500","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","2,048","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","1,514","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","103","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,264","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","2,027","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","818","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","5,551","1","18.01","0","0","0.00","0","0","0.00","0","0","0.00","1","1","18.01"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","559","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","554","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","1,785","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","534","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","1,636","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","621","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","1,150","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","1,238","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","1,643","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","2,244","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","1,849","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","311","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","698","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","4,773","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","950","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","724","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","1,602","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","798","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","423","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","327","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","998","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","1,427","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","1,325","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","1,583","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","790","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","2,309","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","473","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","953","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","850","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","1,486","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","467","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","2,483","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","446","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","491","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","290","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","1,849","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","392","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","1,130","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","390","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","1,014","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","896","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","816","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","971","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","1,129","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","1,053","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","248","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","6,840","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","1,734","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","221","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","905","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11149  :  โรงพยาบาลงาว","423","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","882","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","694","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","769","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","886","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","737","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","1,158","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","1,075","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","612","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","3,151","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11158  :  โรงพยาบาลตรอน","952","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","1,184","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","812","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","635","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","572","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","1,590","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","480","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","768","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","72","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","628","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11167  :  โรงพยาบาลลอง","1,262","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11170  :  โรงพยาบาลสอง","1,122","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","571","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","363","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","1,338","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10716  :  โรงพยาบาลน่าน","2,721","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","432","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","316","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","714","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","632","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","1,110","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","553","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","419","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","510","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","688","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","403","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11183  :  โรงพยาบาลสองแคว","448","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","660","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","30","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","176","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11184  :  โรงพยาบาลจุน","861","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","565","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11187  :  โรงพยาบาลปง","570","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","3,654","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11189  :  โรงพยาบาลเทิง","1,468","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11190  :  โรงพยาบาลพาน","29","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","301","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","690","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","3,720","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","610","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","1,800","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","495","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","1,683","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","655","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","1,338","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","258","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","697","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","2,066","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","391","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","112","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","1,357","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","1,067","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11204  :  โรงพยาบาลปาย","1,118","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","1,916","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","182","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11207  :  โรงพยาบาลสบเมย","562","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","996","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","1,029","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","674","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","1,391","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","660","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","755","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11214  :  โรงพยาบาลตาคลี","1,320","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","1,258","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","1,563","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","1,069","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","929","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","1,337","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","686","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","314","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","562","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","192","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","682","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","713","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","479","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","332","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","1,507","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11226  :  โรงพยาบาลลานสัก","1,147","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","1,083","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,974","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
