"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10730  :  โรงพยาบาลโพธาราม","326","145","0","1","146","44.79","90","47","0","0","47","52.22","87","37","0","0","37","42.53","83","36","0","1","37","44.58","66","25","0","0","25","37.88"
"11273  :  โรงพยาบาลสวนผึ้ง","22","2","0","0","2","9.09","12","1","0","0","1","8.33","3","0","0","0","0","0.00","7","1","0","0","1","14.29","0","0","0","0","0","0.00"
"11274  :  โรงพยาบาลบางแพ","10","1","0","0","1","10.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11275  :  โรงพยาบาลเจ็ดเสมียน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","58","6","0","1","7","12.07","14","2","0","1","3","21.43","11","2","0","0","2","18.18","26","2","0","0","2","7.69","7","0","0","0","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","5","2","0","1","3","60.00","4","1","0","1","2","50.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","77","3","0","1","4","5.19","10","2","0","0","2","20.00","29","0","0","0","0","0.00","23","1","0","0","1","4.35","15","0","0","1","1","6.67"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","21","2","0","1","3","14.29","5","0","0","0","0","0.00","10","2","0","1","3","30.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","716","309","3","7","316","44.13","164","68","1","4","72","43.90","179","81","0","2","83","46.37","164","68","0","1","69","42.07","209","92","2","0","92","44.02"
"10732  :  โรงพยาบาลมะการักษ์","323","209","0","7","216","66.87","75","51","0","1","52","69.33","87","54","0","3","57","65.52","79","44","0","2","46","58.23","82","60","0","1","61","74.39"
"11278  :  โรงพยาบาลไทรโยค","35","1","0","0","1","2.86","9","0","0","0","0","0.00","5","0","0","0","0","0.00","7","0","0","0","0","0.00","14","1","0","0","1","7.14"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","29","0","0","2","2","6.90","6","0","0","0","0","0.00","7","0","0","1","1","14.29","6","0","0","1","1","16.67","10","0","0","0","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","19","1","0","0","1","5.26","5","0","0","0","0","0.00","4","1","0","0","1","25.00","6","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","5","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","89","5","0","3","8","8.99","18","0","0","0","0","0.00","27","3","0","0","3","11.11","24","0","0","0","0","0.00","20","2","0","3","5","25.00"
"11283  :  โรงพยาบาลทองผาภูมิ","33","5","0","0","5","15.15","7","1","0","0","1","14.29","7","2","0","0","2","28.57","8","0","0","0","0","0.00","11","2","0","0","2","18.18"
"11284  :  โรงพยาบาลสังขละบุรี","4","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","20","2","0","0","2","10.00","2","1","0","0","1","50.00","2","0","0","0","0","0.00","9","0","0","0","0","0.00","7","1","0","0","1","14.29"
"11286  :  โรงพยาบาลเลาขวัญ","31","3","0","1","4","12.90","9","1","0","1","2","22.22","6","0","0","0","0","0.00","8","2","0","0","2","25.00","8","0","0","0","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","16","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","23","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","9","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","20","2","0","0","2","10.00","5","0","0","0","0","0.00","5","2","0","0","2","40.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","5","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","73","3","0","1","4","5.48","21","1","0","0","1","4.76","18","1","0","1","2","11.11","21","1","0","0","1","4.76","13","0","0","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","368","183","1","13","196","53.26","88","45","0","1","46","52.27","116","63","0","7","70","60.34","89","40","0","2","42","47.19","75","35","1","3","38","50.67"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","48","30","0","1","31","64.58","18","12","0","0","12","66.67","16","10","0","1","11","68.75","5","3","0","0","3","60.00","9","5","0","0","5","55.56"
"11289  :  โรงพยาบาลเดิมบางนางบวช","59","29","0","2","31","52.54","26","15","0","1","16","61.54","12","8","0","0","8","66.67","14","2","0","1","3","21.43","7","4","0","0","4","57.14"
"11290  :  โรงพยาบาลด่านช้าง","85","24","0","5","29","34.12","22","5","0","2","7","31.82","32","10","0","0","10","31.25","18","5","0","1","6","33.33","13","4","0","2","6","46.15"
"11291  :  โรงพยาบาลบางปลาม้า","41","8","0","1","9","21.95","17","6","0","0","6","35.29","13","2","0","0","2","15.38","7","0","0","1","1","14.29","4","0","0","0","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","49","21","0","1","22","44.90","11","6","0","0","6","54.55","18","7","0","1","8","44.44","12","5","0","0","5","41.67","8","3","0","0","3","37.50"
"11293  :  โรงพยาบาลดอนเจดีย์","36","5","0","2","7","19.44","5","1","0","0","1","20.00","17","3","0","1","4","23.53","12","1","0","1","2","16.67","2","0","0","0","0","0.00"
"11294  :  โรงพยาบาลสามชุก","21","8","0","2","10","47.62","6","1","0","1","2","33.33","5","2","0","1","3","60.00","6","2","0","0","2","33.33","4","3","0","0","3","75.00"
"11295  :  โรงพยาบาลอู่ทอง","111","25","0","8","33","29.73","24","2","0","1","3","12.50","30","8","0","2","10","33.33","30","5","0","4","9","30.00","27","10","0","1","11","40.74"
"11296  :  โรงพยาบาลหนองหญ้าไซ","18","1","0","0","1","5.56","3","0","0","0","0","0.00","3","0","0","0","0","0.00","6","0","0","0","0","0.00","6","1","0","0","1","16.67"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","541","300","3","23","323","59.70","151","89","1","6","95","62.91","179","98","1","6","104","58.10","91","51","0","5","56","61.54","120","62","1","6","68","56.67"
"11297  :  โรงพยาบาลกำแพงแสน","8","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","26","2","0","0","2","7.69","10","1","0","0","1","10.00","10","1","0","0","1","10.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","34","1","0","0","1","2.94","10","0","0","0","0","0.00","6","0","0","0","0","0.00","9","1","0","0","1","11.11","9","0","0","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","6","1","0","0","1","16.67","1","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","3","0","0","0","0","0.00"
"11302  :  โรงพยาบาลสามพราน","63","10","0","0","10","15.87","14","2","0","0","2","14.29","17","2","0","0","2","11.76","14","2","0","0","2","14.29","18","4","0","0","4","22.22"
"11303  :  โรงพยาบาลพุทธมณฑล","15","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","3","2","0","0","2","66.67","1","1","0","0","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","11","5","0","0","5","45.45","6","3","0","0","3","50.00","3","2","0","0","2","66.67","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","8","0","0","1","1","12.50","0","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","5","0","0","1","1","20.00"
"10734  :  โรงพยาบาลสมุทรสาคร","248","128","0","4","132","53.23","75","41","0","0","41","54.67","58","32","0","1","33","56.90","56","25","0","1","26","46.43","59","30","0","2","32","54.24"
"11304  :  โรงพยาบาลกระทุ่มแบน","150","71","0","1","72","48.00","42","21","0","1","22","52.38","33","17","0","0","17","51.52","36","18","0","0","18","50.00","39","15","0","0","15","38.46"
"11305  :  โรงพยาบาลบ้านแพ้ว","79","34","0","1","35","44.30","35","13","0","1","14","40.00","32","15","0","0","15","46.88","12","6","0","0","6","50.00","0","0","0","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","32","19","0","0","19","59.38","10","7","0","0","7","70.00","16","8","0","0","8","50.00","6","4","0","0","4","66.67","0","0","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","10","2","0","0","2","20.00","6","2","0","0","2","33.33","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","182","81","0","3","84","46.15","8","5","0","0","5","62.50","49","20","0","0","20","40.82","64","30","0","1","31","48.44","61","26","0","2","28","45.90"
"11308  :  โรงพยาบาลเขาย้อย","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","8","1","0","0","1","12.50","2","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11310  :  โรงพยาบาลชะอำ","25","4","0","0","4","16.00","10","1","0","0","1","10.00","4","0","0","0","0","0.00","8","1","0","0","1","12.50","3","2","0","0","2","66.67"
"11311  :  โรงพยาบาลท่ายาง","21","5","0","0","5","23.81","7","1","0","0","1","14.29","8","2","0","0","2","25.00","3","0","0","0","0","0.00","3","2","0","0","2","66.67"
"11312  :  โรงพยาบาลบ้านลาด","33","2","0","1","3","9.09","8","2","0","0","2","25.00","11","0","0","1","1","9.09","8","0","0","0","0","0.00","6","0","0","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","6","1","0","0","1","16.67","3","0","0","0","0","0.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","20","1","0","0","1","5.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","7","1","0","0","1","14.29","8","0","0","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","160","98","0","2","100","62.50","55","32","0","0","32","58.18","48","27","0","0","27","56.25","43","29","0","2","31","72.09","14","10","0","0","10","71.43"
"11315  :  โรงพยาบาลกุยบุรี","8","3","0","1","4","50.00","2","1","0","0","1","50.00","2","2","0","0","2","100.00","4","0","0","1","1","25.00","0","0","0","0","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","69","11","1","1","12","17.39","18","3","0","0","3","16.67","27","5","0","1","6","22.22","14","3","0","0","3","21.43","10","0","1","0","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","58","34","0","2","36","62.07","15","10","0","0","10","66.67","17","9","0","0","9","52.94","20","12","0","2","14","70.00","6","3","0","0","3","50.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","34","8","0","0","8","23.53","9","3","0","0","3","33.33","6","1","0","0","1","16.67","5","1","0","0","1","20.00","14","3","0","0","3","21.43"
"11320  :  โรงพยาบาลหัวหิน","124","58","0","6","64","51.61","34","15","0","1","16","47.06","34","14","0","2","16","47.06","20","12","0","1","13","65.00","36","17","0","2","19","52.78"
"11321  :  โรงพยาบาลสามร้อยยอด","21","6","0","0","6","28.57","4","2","0","0","2","50.00","9","3","0","0","3","33.33","7","1","0","0","1","14.29","1","0","0","0","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","596","293","1","38","331","55.54","196","100","0","11","111","56.63","190","96","0","17","113","59.47","126","62","1","8","70","55.56","84","35","0","2","37","44.05"
"11322  :  โรงพยาบาลพรหมคีรี","7","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","25","1","0","0","1","4.00","10","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","0","0","0.00","4","1","0","0","1","25.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","29","4","0","0","4","13.79","10","2","0","0","2","20.00","6","0","0","0","0","0.00","4","0","0","0","0","0.00","9","2","0","0","2","22.22"
"11326  :  โรงพยาบาลพิปูน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","6","3","0","0","3","50.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","2","1","0","0","1","50.00","3","2","0","0","2","66.67"
"11328  :  โรงพยาบาลชะอวด","19","0","0","0","0","0.00","7","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","10","0","0","0","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","86","29","0","2","31","36.05","17","6","0","1","7","41.18","25","8","0","1","9","36.00","22","9","0","0","9","40.91","22","6","0","0","6","27.27"
"11330  :  โรงพยาบาลทุ่งสง","270","126","5","26","152","56.30","69","36","0","7","43","62.32","76","32","2","4","36","47.37","59","31","1","7","38","64.41","66","27","2","8","35","53.03"
"11331  :  โรงพยาบาลนาบอน","16","0","0","0","0","0.00","7","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","7","1","0","0","1","14.29","4","1","0","0","1","25.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","30","2","0","3","5","16.67","8","1","0","0","1","12.50","10","0","0","1","1","10.00","6","0","0","1","1","16.67","6","1","0","1","2","33.33"
"11334  :  โรงพยาบาลร่อนพิบูลย์","16","0","0","0","0","0.00","5","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","196","55","2","2","57","29.08","51","16","0","1","17","33.33","52","13","1","1","14","26.92","34","9","0","0","9","26.47","59","17","1","0","17","28.81"
"11336  :  โรงพยาบาลขนอม","11","2","0","0","2","18.18","2","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","6","2","0","0","2","33.33"
"11337  :  โรงพยาบาลหัวไทร","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","5","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","9","7","0","0","7","77.78","1","1","0","0","1","100.00","4","3","0","0","3","75.00","3","2","0","0","2","66.67","1","1","0","0","1","100.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","10","0","0","0","0","0.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","6","2","0","1","3","50.00","2","0","0","1","1","50.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","2","1","0","0","1","50.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","71","37","0","2","39","54.93","24","12","0","0","12","50.00","1","1","0","0","1","100.00","22","14","0","0","14","63.64","24","10","0","2","12","50.00"
"11340  :  โรงพยาบาลเขาพนม","27","3","0","0","3","11.11","10","0","0","0","0","0.00","10","3","0","0","3","30.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","37","0","0","1","1","2.70","0","0","0","0","0","0.00","2","0","0","0","0","0.00","7","0","0","0","0","0.00","28","0","0","1","1","3.57"
"11342  :  โรงพยาบาลคลองท่อม","41","5","0","1","6","14.63","16","1","0","0","1","6.25","14","2","0","1","3","21.43","8","1","0","0","1","12.50","3","1","0","0","1","33.33"
"11343  :  โรงพยาบาลอ่าวลึก","32","13","0","3","16","50.00","5","2","0","0","2","40.00","9","4","0","2","6","66.67","9","3","0","1","4","44.44","9","4","0","0","4","44.44"
"11344  :  โรงพยาบาลปลายพระยา","28","2","1","0","2","7.14","6","0","1","0","0","0.00","13","2","0","0","2","15.38","5","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","18","2","0","0","2","11.11","6","1","0","0","1","16.67","7","1","0","0","1","14.29","4","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","21","1","0","1","2","9.52","10","0","0","1","1","10.00","6","1","0","0","1","16.67","4","0","0","0","0","0.00","1","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","58","20","0","4","24","41.38","13","7","0","1","8","61.54","13","3","0","2","5","38.46","18","5","0","0","5","27.78","14","5","0","1","6","42.86"
"10740  :  โรงพยาบาลตะกั่วป่า","182","57","0","8","65","35.71","69","27","0","7","34","49.28","40","14","0","0","14","35.00","35","10","0","0","10","28.57","38","6","0","1","7","18.42"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","4","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","17","3","0","0","3","17.65","5","0","0","0","0","0.00","6","2","0","0","2","33.33","6","1","0","0","1","16.67","0","0","0","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","3","1","0","0","1","33.33","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","13","2","0","0","2","15.38","3","0","0","0","0","0.00","3","0","0","0","0","0.00","4","2","0","0","2","50.00","3","0","0","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","373","189","0","10","199","53.35","137","53","0","1","54","39.42","111","65","0","4","69","62.16","73","40","0","5","45","61.64","52","31","0","0","31","59.62"
"11355  :  โรงพยาบาลป่าตอง","7","1","0","0","1","14.29","3","1","0","0","1","33.33","4","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11356  :  โรงพยาบาลถลาง","5","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","5","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","803","414","2","67","481","59.90","135","64","1","6","70","51.85","231","115","1","24","139","60.17","236","128","0","25","153","64.83","201","107","0","12","119","59.20"
"10742  :  โรงพยาบาลเกาะสมุย","98","54","0","0","54","55.10","25","11","0","0","11","44.00","26","15","0","0","15","57.69","15","12","0","0","12","80.00","32","16","0","0","16","50.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","64","7","0","3","10","15.63","20","1","0","1","2","10.00","18","2","0","0","2","11.11","10","1","0","1","2","20.00","16","3","0","1","4","25.00"
"11358  :  โรงพยาบาลดอนสัก","14","4","0","0","4","28.57","3","1","0","0","1","33.33","4","1","0","0","1","25.00","4","2","0","0","2","50.00","3","0","0","0","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11360  :  โรงพยาบาลไชยา","53","5","1","2","7","13.21","18","2","0","0","2","11.11","19","2","0","1","3","15.79","6","0","0","0","0","0.00","10","1","1","1","2","20.00"
"11361  :  โรงพยาบาลท่าชนะ","5","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","29","2","0","0","2","6.90","12","1","0","0","1","8.33","6","0","0","0","0","0.00","8","1","0","0","1","12.50","3","0","0","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
