"โรงพยาบาล","เด็กกลุ่มอายุ  12 ปีในเขตรับผิดชอบ"
"ทั้งหมด(C)","ได้รับการตรวจสุขภาพช่องปาก (B)","ฟันดีไม่มีผุ(A)","อัตรา(A/B)*100"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","73","58","40","68.97"
"11434  :  โรงพยาบาลรามัน","0","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","93","32","17","53.13"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","309","15","7","46.67"
"11436  :  โรงพยาบาลบาเจาะ","191","63","24","38.10"
"11437  :  โรงพยาบาลระแงะ","234","28","6","21.43"
"11438  :  โรงพยาบาลรือเสาะ","83","22","2","9.09"
"11439  :  โรงพยาบาลศรีสาคร","259","34","10","29.41"
"11440  :  โรงพยาบาลแว้ง","129","41","25","60.98"
"11441  :  โรงพยาบาลสุคิริน","67","40","29","72.50"
"11442  :  โรงพยาบาลสุไหงปาดี","192","20","5","25.00"
"13818  :  โรงพยาบาลจะแนะ","236","30","3","10.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","174","23","5","21.74"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","97","39","10","25.64"
