"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"11291  :  โรงพยาบาลบางปลาม้า","34","13","0","3","16","47.06","5","2","0","0","2","40.00","3","1","0","2","3","100.00","16","6","0","1","7","43.75","10","4","0","0","4","40.00"
"11292  :  โรงพยาบาลศรีประจันต์","28","16","0","2","18","64.29","2","2","0","0","2","100.00","10","6","0","0","6","60.00","7","4","0","1","5","71.43","9","4","0","1","5","55.56"
"11293  :  โรงพยาบาลดอนเจดีย์","6","2","0","0","2","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","6","2","0","0","2","33.33"
"11294  :  โรงพยาบาลสามชุก","39","20","0","2","22","56.41","11","4","0","2","6","54.55","8","7","0","0","7","87.50","17","8","0","0","8","47.06","3","1","0","0","1","33.33"
"11295  :  โรงพยาบาลอู่ทอง","44","16","0","2","18","40.91","8","1","0","2","3","37.50","9","4","0","0","4","44.44","10","6","0","0","6","60.00","17","5","0","0","5","29.41"
"11296  :  โรงพยาบาลหนองหญ้าไซ","28","9","0","0","9","32.14","1","1","0","0","1","100.00","8","2","0","0","2","25.00","8","1","0","0","1","12.50","11","5","0","0","5","45.45"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","2","0","0","1","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","1","1","100.00"
"11298  :  โรงพยาบาลนครชัยศรี","9","1","0","1","2","22.22","1","0","0","0","0","0.00","4","1","0","1","2","50.00","0","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","30","2","0","0","2","6.67","4","1","0","0","1","25.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00","16","1","0","0","1","6.25"
"11300  :  โรงพยาบาลดอนตูม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","10","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11302  :  โรงพยาบาลสามพราน","44","6","0","0","6","13.64","2","0","0","0","0","0.00","1","1","0","0","1","100.00","8","2","0","0","2","25.00","33","3","0","0","3","9.09"
"11303  :  โรงพยาบาลพุทธมณฑล","3","2","0","0","2","66.67","0","0","0","0","0","0.00","0","0","0","0","0","0.00","3","2","0","0","2","66.67","0","0","0","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","10","5","0","0","5","50.00","4","1","0","0","1","25.00","4","2","0","0","2","50.00","2","2","0","0","2","100.00","0","0","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","18","4","0","1","5","27.78","2","0","0","0","0","0.00","6","2","0","1","3","50.00","7","0","0","0","0","0.00","3","2","0","0","2","66.67"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","5","1","0","0","1","20.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","1","1","0","0","1","100.00"
"10734  :  โรงพยาบาลสมุทรสาคร","321","214","0","0","214","66.67","54","37","0","0","37","68.52","74","53","0","0","53","71.62","84","56","0","0","56","66.67","109","68","0","0","68","62.39"
"11304  :  โรงพยาบาลกระทุ่มแบน","2","1","0","0","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","134","22","0","0","22","16.42","41","5","0","0","5","12.20","31","3","0","0","3","9.68","37","10","0","0","10","27.03","25","4","0","0","4","16.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","825","312","0","0","312","37.82","233","110","0","0","110","47.21","210","92","0","0","92","43.81","167","47","0","0","47","28.14","215","63","0","0","63","29.30"
"11306  :  โรงพยาบาลนภาลัย","63","29","0","0","29","46.03","16","8","0","0","8","50.00","15","9","0","0","9","60.00","12","5","0","0","5","41.67","20","7","0","0","7","35.00"
"11307  :  โรงพยาบาลอัมพวา","27","9","0","0","9","33.33","3","2","0","0","2","66.67","4","3","0","0","3","75.00","10","2","0","0","2","20.00","10","2","0","0","2","20.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","464","238","0","0","238","51.29","119","60","0","0","60","50.42","77","44","0","0","44","57.14","139","80","0","0","80","57.55","129","54","0","0","54","41.86"
"11308  :  โรงพยาบาลเขาย้อย","56","16","0","0","16","28.57","7","4","0","0","4","57.14","7","1","0","0","1","14.29","20","8","0","0","8","40.00","22","3","0","0","3","13.64"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","32","8","0","0","8","25.00","8","2","0","0","2","25.00","4","2","0","0","2","50.00","11","4","0","0","4","36.36","9","0","0","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","143","33","0","0","33","23.08","22","6","0","0","6","27.27","23","10","0","0","10","43.48","27","7","0","0","7","25.93","71","10","0","0","10","14.08"
"11311  :  โรงพยาบาลท่ายาง","128","24","0","0","24","18.75","39","6","0","0","6","15.38","18","4","0","0","4","22.22","29","7","0","0","7","24.14","42","7","0","0","7","16.67"
"11312  :  โรงพยาบาลบ้านลาด","83","18","0","0","18","21.69","15","6","0","0","6","40.00","16","4","0","0","4","25.00","16","1","0","0","1","6.25","36","7","0","0","7","19.44"
"11313  :  โรงพยาบาลบ้านแหลม","54","16","0","0","16","29.63","14","4","0","0","4","28.57","11","7","0","0","7","63.64","14","4","0","0","4","28.57","15","1","0","0","1","6.67"
"11314  :  โรงพยาบาลแก่งกระจาน","57","12","0","0","12","21.05","14","4","0","0","4","28.57","16","3","0","0","3","18.75","14","2","0","0","2","14.29","13","3","0","0","3","23.08"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","1,981","984","0","0","984","49.67","502","260","0","0","260","51.79","461","237","0","0","237","51.41","499","255","0","0","255","51.10","519","232","0","0","232","44.70"
"11322  :  โรงพยาบาลพรหมคีรี","72","12","0","0","12","16.67","17","4","0","0","4","23.53","18","3","0","0","3","16.67","18","4","0","0","4","22.22","19","1","0","0","1","5.26"
"11324  :  โรงพยาบาลลานสะกา","227","24","0","0","24","10.57","38","12","0","0","12","31.58","53","2","0","0","2","3.77","53","6","0","0","6","11.32","83","4","0","0","4","4.82"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","246","52","0","0","52","21.14","74","16","0","0","16","21.62","61","16","0","0","16","26.23","61","12","0","0","12","19.67","50","8","0","0","8","16.00"
"11326  :  โรงพยาบาลพิปูน","17","5","0","0","5","29.41","1","1","0","0","1","100.00","5","3","0","0","3","60.00","3","0","0","0","0","0.00","8","1","0","0","1","12.50"
"11327  :  โรงพยาบาลเชียรใหญ่","70","10","0","0","10","14.29","27","3","0","0","3","11.11","20","3","0","0","3","15.00","5","2","0","0","2","40.00","18","2","0","0","2","11.11"
"11328  :  โรงพยาบาลชะอวด","94","16","0","0","16","17.02","22","4","0","0","4","18.18","22","6","0","0","6","27.27","28","3","0","0","3","10.71","22","3","0","0","3","13.64"
"11329  :  โรงพยาบาลท่าศาลา","633","165","0","0","165","26.07","180","50","0","0","50","27.78","178","48","0","0","48","26.97","139","35","0","0","35","25.18","136","32","0","0","32","23.53"
"11330  :  โรงพยาบาลทุ่งสง","598","202","0","0","202","33.78","117","31","0","0","31","26.50","85","28","0","0","28","32.94","214","74","0","0","74","34.58","182","69","0","0","69","37.91"
"11331  :  โรงพยาบาลนาบอน","102","23","0","0","23","22.55","28","3","0","0","3","10.71","23","7","0","0","7","30.43","18","8","0","0","8","44.44","33","5","0","0","5","15.15"
"11332  :  โรงพยาบาลทุ่งใหญ่","104","18","0","0","18","17.31","21","6","0","0","6","28.57","12","4","0","0","4","33.33","28","4","0","0","4","14.29","43","4","0","0","4","9.30"
"11333  :  โรงพยาบาลปากพนัง","111","21","0","0","21","18.92","33","8","0","0","8","24.24","21","1","0","0","1","4.76","20","5","0","0","5","25.00","37","7","0","0","7","18.92"
"11334  :  โรงพยาบาลร่อนพิบูลย์","108","28","0","0","28","25.93","35","5","0","0","5","14.29","33","7","0","0","7","21.21","23","9","0","0","9","39.13","17","7","0","0","7","41.18"
"11335  :  โรงพยาบาลสิชล","343","91","0","0","91","26.53","95","23","0","0","23","24.21","82","31","0","0","31","37.80","78","19","0","0","19","24.36","88","18","0","0","18","20.45"
"11336  :  โรงพยาบาลขนอม","165","10","0","0","10","6.06","42","4","0","0","4","9.52","52","1","0","0","1","1.92","31","2","0","0","2","6.45","40","3","0","0","3","7.50"
"11337  :  โรงพยาบาลหัวไทร","81","19","0","0","19","23.46","9","3","0","0","3","33.33","17","6","0","0","6","35.29","9","4","0","0","4","44.44","46","6","0","0","6","13.04"
"11338  :  โรงพยาบาลบางขัน","70","8","0","0","8","11.43","17","5","0","0","5","29.41","16","1","0","0","1","6.25","12","0","0","0","0","0.00","25","2","0","0","2","8.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","34","6","0","0","6","17.65","9","3","0","0","3","33.33","3","0","0","0","0","0.00","13","2","0","0","2","15.38","9","1","0","0","1","11.11"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","149","35","0","0","35","23.49","35","14","0","0","14","40.00","52","8","0","0","8","15.38","37","4","0","0","4","10.81","25","9","0","0","9","36.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","64","8","0","0","8","12.50","16","3","0","0","3","18.75","15","2","0","0","2","13.33","18","1","0","0","1","5.56","15","2","0","0","2","13.33"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","46","11","0","0","11","23.91","9","4","0","0","4","44.44","10","4","0","0","4","40.00","10","1","0","0","1","10.00","17","2","0","0","2","11.76"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","26","5","0","0","5","19.23","4","0","0","0","0","0.00","16","5","0","0","5","31.25","2","0","0","0","0","0.00","4","0","0","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","21","2","0","0","2","9.52","6","1","0","0","1","16.67","8","1","0","0","1","12.50","3","0","0","0","0","0.00","4","0","0","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","1","1","0","0","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00"
"40742  :  โรงพยาบาลนบพิตำ","8","1","0","0","1","12.50","4","0","0","0","0","0.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","3","0","0","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","23","4","0","0","4","17.39","4","1","0","0","1","25.00","5","0","0","0","0","0.00","11","2","0","0","2","18.18","3","1","0","0","1","33.33"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","26","11","0","0","11","42.31","9","5","0","0","5","55.56","0","0","0","0","0","0.00","15","5","0","0","5","33.33","2","1","0","0","1","50.00"
"11340  :  โรงพยาบาลเขาพนม","20","2","0","0","2","10.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","5","1","0","0","1","20.00","8","1","0","0","1","12.50"
"11341  :  โรงพยาบาลเกาะลันตา","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","26","1","0","0","1","3.85","11","1","0","0","1","9.09","2","0","0","0","0","0.00","5","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","29","10","0","2","12","41.38","6","0","0","1","1","16.67","3","2","0","0","2","66.67","14","6","0","0","6","42.86","6","2","0","1","3","50.00"
"11344  :  โรงพยาบาลปลายพระยา","12","1","0","0","1","8.33","1","0","0","0","0","0.00","3","0","0","0","0","0.00","5","1","0","0","1","20.00","3","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","16","1","0","0","1","6.25","5","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","2","1","0","0","1","50.00"
"11346  :  โรงพยาบาลเหนือคลอง","14","0","0","2","2","14.29","1","0","0","0","0","0.00","6","0","0","2","2","33.33","5","0","0","0","0","0.00","2","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","279","107","0","0","107","38.35","59","21","0","0","21","35.59","72","29","0","0","29","40.28","81","32","0","0","32","39.51","67","25","0","0","25","37.31"
"10740  :  โรงพยาบาลตะกั่วป่า","290","106","0","0","106","36.55","74","34","0","0","34","45.95","62","25","0","0","25","40.32","78","27","0","0","27","34.62","76","20","0","0","20","26.32"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","20","3","0","0","3","15.00","3","0","0","0","0","0.00","6","2","0","0","2","33.33","5","1","0","0","1","20.00","6","0","0","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","10","7","0","0","7","70.00","0","0","0","0","0","0.00","2","2","0","0","2","100.00","3","2","0","0","2","66.67","5","3","0","0","3","60.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","126","24","0","0","24","19.05","27","5","0","0","5","18.52","31","9","0","0","9","29.03","32","5","0","0","5","15.63","36","5","0","0","5","13.89"
"11350  :  โรงพยาบาลบางไทร","7","3","0","0","3","42.86","2","0","0","0","0","0.00","2","0","0","0","0","0.00","3","3","0","0","3","100.00","0","0","0","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","13","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","71","14","0","0","14","19.72","24","6","0","0","6","25.00","19","3","0","0","3","15.79","11","4","0","0","4","36.36","17","1","0","0","1","5.88"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","56","16","0","0","16","28.57","12","6","0","0","6","50.00","13","3","0","0","3","23.08","14","3","0","0","3","21.43","17","4","0","0","4","23.53"
"10741  :  โรงพยาบาลวชิระภูเก็ต","846","285","0","0","285","33.69","198","67","0","0","67","33.84","208","83","0","0","83","39.90","235","71","0","0","71","30.21","205","64","0","0","64","31.22"
"11355  :  โรงพยาบาลป่าตอง","28","4","0","0","4","14.29","6","1","0","0","1","16.67","8","2","0","0","2","25.00","5","0","0","0","0","0.00","9","1","0","0","1","11.11"
"11356  :  โรงพยาบาลถลาง","124","14","0","0","14","11.29","30","3","0","0","3","10.00","26","2","0","0","2","7.69","28","7","0","0","7","25.00","40","2","0","0","2","5.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","104","10","0","0","10","9.62","23","2","0","0","2","8.70","32","1","0","0","1","3.13","19","4","0","0","4","21.05","30","3","0","0","3","10.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","2,226","1,008","0","0","1,008","45.28","667","301","0","0","301","45.13","581","276","0","0","276","47.50","506","239","0","0","239","47.23","472","192","0","0","192","40.68"
"10742  :  โรงพยาบาลเกาะสมุย","235","86","0","0","86","36.60","55","20","0","0","20","36.36","60","21","0","0","21","35.00","54","15","0","0","15","27.78","66","30","0","0","30","45.45"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","301","77","0","0","77","25.58","81","21","0","0","21","25.93","64","21","0","0","21","32.81","71","17","0","0","17","23.94","85","18","0","0","18","21.18"
"11358  :  โรงพยาบาลดอนสัก","45","11","0","0","11","24.44","11","5","0","0","5","45.45","14","3","0","0","3","21.43","12","2","0","0","2","16.67","8","1","0","0","1","12.50"
"11359  :  โรงพยาบาลเกาะพงัน","46","16","0","0","16","34.78","12","5","0","0","5","41.67","12","5","0","0","5","41.67","8","2","0","0","2","25.00","14","4","0","0","4","28.57"
"11360  :  โรงพยาบาลไชยา","119","26","0","0","26","21.85","46","10","0","0","10","21.74","26","7","0","0","7","26.92","21","4","0","0","4","19.05","26","5","0","0","5","19.23"
"11361  :  โรงพยาบาลท่าชนะ","65","28","0","0","28","43.08","21","7","0","0","7","33.33","16","9","0","0","9","56.25","11","5","0","0","5","45.45","17","7","0","0","7","41.18"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","116","9","0","0","9","7.76","35","2","0","0","2","5.71","33","2","0","0","2","6.06","21","2","0","0","2","9.52","27","3","0","0","3","11.11"
"11363  :  โรงพยาบาลบ้านตาขุน","33","10","0","0","10","30.30","6","2","0","0","2","33.33","8","3","0","0","3","37.50","10","3","0","0","3","30.00","9","2","0","0","2","22.22"
"11364  :  โรงพยาบาลพนม","54","12","0","0","12","22.22","10","1","0","0","1","10.00","13","2","0","0","2","15.38","17","9","0","0","9","52.94","14","0","0","0","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","66","14","0","0","14","21.21","15","2","0","0","2","13.33","12","8","0","0","8","66.67","13","2","0","0","2","15.38","26","2","0","0","2","7.69"
"11366  :  โรงพยาบาลบ้านนาสาร","115","30","0","0","30","26.09","17","4","0","0","4","23.53","15","6","0","0","6","40.00","30","11","0","0","11","36.67","53","9","0","0","9","16.98"
"11367  :  โรงพยาบาลบ้านนาเดิม","30","6","0","0","6","20.00","1","0","0","0","0","0.00","6","1","0","0","1","16.67","16","4","0","0","4","25.00","7","1","0","0","1","14.29"
"11368  :  โรงพยาบาลเคียนซา","152","30","0","0","30","19.74","43","9","0","0","9","20.93","44","6","0","0","6","13.64","32","8","0","0","8","25.00","33","7","0","0","7","21.21"
"11369  :  โรงพยาบาลพระแสง","109","26","0","0","26","23.85","26","7","0","0","7","26.92","30","10","0","0","10","33.33","28","7","0","0","7","25.00","25","2","0","0","2","8.00"
"11370  :  โรงพยาบาลพุนพิน","92","21","0","0","21","22.83","21","8","0","0","8","38.10","20","6","0","0","6","30.00","16","5","0","0","5","31.25","35","2","0","0","2","5.71"
"11371  :  โรงพยาบาลชัยบุรี","69","12","0","0","12","17.39","25","4","0","0","4","16.00","15","1","0","0","1","6.67","10","1","0","0","1","10.00","19","6","0","0","6","31.58"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","192","44","0","0","44","22.92","33","8","0","0","8","24.24","31","11","0","0","11","35.48","48","13","0","0","13","27.08","80","12","0","0","12","15.00"
"11654  :  โรงพยาบาลวิภาวดี","21","4","0","0","4","19.05","5","0","0","0","0","0.00","4","2","0","0","2","50.00","4","1","0","0","1","25.00","8","1","0","0","1","12.50"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","81","12","0","0","12","14.81","14","3","0","0","3","21.43","12","3","0","0","3","25.00","29","4","0","0","4","13.79","26","2","0","0","2","7.69"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","6","1","0","0","1","16.67","0","0","0","0","0","0.00","1","0","0","0","0","0.00","3","1","0","0","1","33.33","2","0","0","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","896","373","0","0","373","41.63","210","88","0","0","88","41.90","232","111","0","0","111","47.84","231","90","0","0","90","38.96","223","84","0","0","84","37.67"
"11375  :  โรงพยาบาลปากน้ำชุมพร","34","16","0","0","16","47.06","11","2","0","0","2","18.18","9","4","0","0","4","44.44","7","4","0","0","4","57.14","7","6","0","0","6","85.71"
"11376  :  โรงพยาบาลท่าแซะ","112","31","0","0","31","27.68","37","14","0","0","14","37.84","30","9","0","0","9","30.00","16","3","0","0","3","18.75","29","5","0","0","5","17.24"
"11377  :  โรงพยาบาลปะทิว","46","19","0","0","19","41.30","11","7","0","0","7","63.64","10","2","0","0","2","20.00","7","3","0","0","3","42.86","18","7","0","0","7","38.89"
"11378  :  โรงพยาบาลมาบอำมฤต","15","7","0","0","7","46.67","5","2","0","0","2","40.00","2","2","0","0","2","100.00","4","1","0","0","1","25.00","4","2","0","0","2","50.00"
"11379  :  โรงพยาบาลหลังสวน","475","153","0","0","153","32.21","150","42","0","0","42","28.00","78","27","0","0","27","34.62","140","51","0","0","51","36.43","107","33","0","0","33","30.84"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","33","10","0","0","10","30.30","10","1","0","0","1","10.00","6","5","0","0","5","83.33","7","2","0","0","2","28.57","10","2","0","0","2","20.00"
"11381  :  โรงพยาบาลละแม","59","20","0","0","20","33.90","20","10","0","0","10","50.00","8","2","0","0","2","25.00","11","3","0","0","3","27.27","20","5","0","0","5","25.00"
"11382  :  โรงพยาบาลพะโต๊ะ","52","8","0","0","8","15.38","16","3","0","0","3","18.75","10","2","0","0","2","20.00","14","2","0","0","2","14.29","12","1","0","0","1","8.33"
"11383  :  โรงพยาบาลสวี","80","23","0","0","23","28.75","16","3","0","0","3","18.75","12","4","0","0","4","33.33","21","6","0","0","6","28.57","31","10","0","0","10","32.26"
"11385  :  โรงพยาบาลทุ่งตะโก","45","6","0","0","6","13.33","12","0","0","0","0","0.00","12","4","0","0","4","33.33","13","2","0","0","2","15.38","8","0","0","0","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
