"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"11390  :  โรงพยาบาลเทพา","0","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","170","51","155","155","91.18"
"11403  :  โรงพยาบาลควนกาหลง","95","29","87","87","91.58"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","39","12","35","35","89.74"
"28786  :  โรงพยาบาลมะนัง","132","40","119","119","90.15"
"10683  :  โรงพยาบาลตรัง","0","0","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","140","42","59","59","42.14"
"11408  :  โรงพยาบาลย่านตาขาว","137","42","135","135","98.54"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","95","29","95","95","100.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","372","112","261","261","70.16"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","77","24","74","74","96.10"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","38","12","31","31","81.58"
"10747  :  โรงพยาบาลพัทลุง","0","0","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","23","7","23","23","100.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","379","114","364","364","96.04"
"11417  :  โรงพยาบาลควนขนุน","0","0","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","188","57","124","124","65.96"
"11420  :  โรงพยาบาลป่าบอน","71","22","66","66","92.96"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","131","40","75","75","57.25"
"10748  :  โรงพยาบาลปัตตานี","0","0","0","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","5","2","3","3","60.00"
"11434  :  โรงพยาบาลรามัน","0","0","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","105","32","55","55","52.38"
"11436  :  โรงพยาบาลบาเจาะ","51","16","50","50","98.04"
"11437  :  โรงพยาบาลระแงะ","549","165","540","540","98.36"
"11438  :  โรงพยาบาลรือเสาะ","133","40","133","133","100.00"
"11439  :  โรงพยาบาลศรีสาคร","292","88","162","162","55.48"
"11440  :  โรงพยาบาลแว้ง","78","24","48","48","61.54"
"11441  :  โรงพยาบาลสุคิริน","21","7","16","16","76.19"
"11442  :  โรงพยาบาลสุไหงปาดี","19","6","7","7","36.84"
"13818  :  โรงพยาบาลจะแนะ","424","128","423","423","99.76"
"15010  :  โรงพยาบาลเจาะไอร้อง","68","21","66","66","97.06"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","162","49","159","159","98.15"
