"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","3,067","30","0.98","9","0.29","9","0.29","5","0.16","7","0.23"
"11158  :  โรงพยาบาลตรอน","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","265","10","3.77","0","0.00","3","1.13","5","1.89","2","0.75"
"11160  :  โรงพยาบาลน้ำปาด","466","2","0.43","1","0.21","0","0.00","1","0.21","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","133","1","0.75","1","0.75","0","0.00","0","0.00","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","184","3","1.63","1","0.54","2","1.09","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","784","7","0.89","4","0.51","0","0.00","1","0.13","2","0.26"
"11164  :  โรงพยาบาลลับแล","160","3","1.88","1","0.63","0","0.00","2","1.25","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","417","21","5.04","2","0.48","2","0.48","11","2.64","6","1.44"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","146","2","1.37","1","0.68","0","0.00","0","0.00","1","0.68"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11167  :  โรงพยาบาลลอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","43","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","56","3","5.36","2","3.57","0","0.00","1","1.79","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","663","4","0.60","0","0.00","2","0.30","2","0.30","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","133","2","1.50","0","0.00","0","0.00","2","1.50","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","441","7","1.59","0","0.00","2","0.45","2","0.45","3","0.68"
"11178  :  โรงพยาบาลทุ่งช้าง","93","1","1.08","0","0.00","1","1.08","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","391","3","0.77","0","0.00","0","0.00","3","0.77","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","47","1","2.13","0","0.00","0","0.00","1","2.13","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","123","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","32","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11183  :  โรงพยาบาลสองแคว","126","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","196","3","1.53","0","0.00","2","1.02","1","0.51","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11187  :  โรงพยาบาลปง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11189  :  โรงพยาบาลเทิง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","5","1","20.00","1","20.00","0","0.00","0","0.00","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11204  :  โรงพยาบาลปาย","43","1","2.33","0","0.00","1","2.33","0","0.00","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","285","3","1.05","0","0.00","0","0.00","1","0.35","2","0.70"
"11206  :  โรงพยาบาลแม่ลาน้อย","292","4","1.37","0","0.00","2","0.68","1","0.34","1","0.34"
"11207  :  โรงพยาบาลสบเมย","40","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","75","4","5.33","0","0.00","1","1.33","3","4.00","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","656","8","1.22","0","0.00","5","0.76","3","0.46","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","122","5","4.10","0","0.00","3","2.46","1","0.82","1","0.82"
"11211  :  โรงพยาบาลหนองบัว","202","10","4.95","1","0.50","5","2.48","2","0.99","2","0.99"
"11212  :  โรงพยาบาลบรรพตพิสัย","48","4","8.33","0","0.00","1","2.08","2","4.17","1","2.08"
"11213  :  โรงพยาบาลเก้าเลี้ยว","55","2","3.64","0","0.00","0","0.00","2","3.64","0","0.00"
"11214  :  โรงพยาบาลตาคลี","225","9","4.00","2","0.89","2","0.89","1","0.44","4","1.78"
"11215  :  โรงพยาบาลท่าตะโก","120","3","2.50","1","0.83","0","0.00","2","1.67","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","307","6","1.95","2","0.65","3","0.98","0","0.00","1","0.33"
"11217  :  โรงพยาบาลพยุหะคีรี","152","11","7.24","4","2.63","2","1.32","5","3.29","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","713","8","1.12","1","0.14","3","0.42","3","0.42","1","0.14"
"11219  :  โรงพยาบาลตากฟ้า","169","1","0.59","0","0.00","0","0.00","0","0.00","1","0.59"
"11220  :  โรงพยาบาลแม่วงก์","98","6","6.12","1","1.02","1","1.02","1","1.02","3","3.06"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","112","2","1.79","0","0.00","0","0.00","0","0.00","2","1.79"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","117","14","11.97","8","6.84","5","4.27","1","0.85","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","69","2","2.90","1","1.45","1","1.45","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","52","1","1.92","0","0.00","1","1.92","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","20","2","10.00","1","5.00","0","0.00","1","5.00","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","523","41","7.84","29","5.54","6","1.15","5","0.96","1","0.19"
"11224  :  โรงพยาบาลหนองขาหย่าง","370","5","1.35","3","0.81","1","0.27","0","0.00","1","0.27"
"11225  :  โรงพยาบาลบ้านไร่","592","2","0.34","1","0.17","1","0.17","0","0.00","0","0.00"
"11226  :  โรงพยาบาลลานสัก","603","13","2.16","2","0.33","6","1.00","2","0.33","3","0.50"
"11227  :  โรงพยาบาลห้วยคต","208","2","0.96","1","0.48","0","0.00","0","0.00","1","0.48"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","292","6","2.05","0","0.00","3","1.03","2","0.68","1","0.34"
"11229  :  โรงพยาบาลไทรงาม","236","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","713","31","4.35","11","1.54","5","0.70","3","0.42","12","1.68"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","73","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","624","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","449","7","1.56","3","0.67","2","0.45","1","0.22","1","0.22"
"11234  :  โรงพยาบาลลานกระบือ","99","1","1.01","0","0.00","0","0.00","0","0.00","1","1.01"
"11235  :  โรงพยาบาลทรายทองวัฒนา","184","1","0.54","0","0.00","0","0.00","1","0.54","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","72","2","2.78","0","0.00","0","0.00","0","0.00","2","2.78"
"14135  :  โรงพยาบาลบึงสามัคคี","106","1","0.94","1","0.94","0","0.00","0","0.00","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","415","6","1.45","5","1.20","0","0.00","1","0.24","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","398","7","1.76","4","1.01","0","0.00","2","0.50","1","0.25"
"10723  :  โรงพยาบาลแม่สอด","32","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","62","4","6.45","0","0.00","0","0.00","1","1.61","3","4.84"
"11239  :  โรงพยาบาลสามเงา","43","5","11.63","2","4.65","0","0.00","2","4.65","1","2.33"
"11240  :  โรงพยาบาลแม่ระมาด","236","4","1.69","0","0.00","1","0.42","1","0.42","2","0.85"
"11241  :  โรงพยาบาลท่าสองยาง","210","1","0.48","0","0.00","0","0.00","1","0.48","0","0.00"
"11242  :  โรงพยาบาลพบพระ","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","47","1","2.13","0","0.00","1","2.13","0","0.00","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","54","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","182","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","221","4","1.81","0","0.00","3","1.36","1","0.45","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","174","1","0.57","0","0.00","0","0.00","0","0.00","1","0.57"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","494","9","1.82","5","1.01","2","0.40","1","0.20","1","0.20"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","334","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","337","10","2.97","4","1.19","2","0.59","0","0.00","4","1.19"
"11252  :  โรงพยาบาลบางระกำ","116","22","18.97","7","6.03","11","9.48","2","1.72","2","1.72"
"11253  :  โรงพยาบาลบางกระทุ่ม","951","10","1.05","1","0.11","1","0.11","7","0.74","1","0.11"
"11254  :  โรงพยาบาลพรหมพิราม","209","5","2.39","1","0.48","1","0.48","1","0.48","2","0.96"
"11255  :  โรงพยาบาลวัดโบสถ์","610","13","2.13","2","0.33","5","0.82","3","0.49","3","0.49"
"11256  :  โรงพยาบาลวังทอง","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","161","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","113","3","2.65","0","0.00","3","2.65","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","81","1","1.23","0","0.00","0","0.00","0","0.00","1","1.23"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","93","4","4.30","0","0.00","2","2.15","1","1.08","1","1.08"
"11258  :  โรงพยาบาลวังทรายพูน","320","4","1.25","1","0.31","0","0.00","2","0.63","1","0.31"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","94","3","3.19","2","2.13","1","1.06","0","0.00","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","21","1","4.76","0","0.00","0","0.00","0","0.00","1","4.76"
"11261  :  โรงพยาบาลโพทะเล","609","7","1.15","1","0.16","1","0.16","2","0.33","3","0.49"
"11262  :  โรงพยาบาลสามง่าม","11","3","27.27","0","0.00","3","27.27","0","0.00","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","90","13","14.44","6","6.67","3","3.33","3","3.33","1","1.11"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","1,975","34","1.72","14","0.71","9","0.46","5","0.25","6","0.30"
"11631  :  โรงพยาบาลวชิรบารมี","24","6","25.00","0","0.00","5","20.83","1","4.17","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","18","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","24","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","53","1","1.89","0","0.00","0","0.00","1","1.89","0","0.00"
"11264  :  โรงพยาบาลชนแดน","209","3","1.44","0","0.00","0","0.00","2","0.96","1","0.48"
"11265  :  โรงพยาบาลหล่มสัก","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","244","5","2.05","1","0.41","0","0.00","2","0.82","2","0.82"
"11267  :  โรงพยาบาลศรีเทพ","354","9","2.54","4","1.13","2","0.56","1","0.28","2","0.56"
"11268  :  โรงพยาบาลหนองไผ่","417","27","6.47","12","2.88","2","0.48","5","1.20","8","1.92"
"11269  :  โรงพยาบาลบึงสามพัน","305","7","2.30","1","0.33","2","0.66","0","0.00","4","1.31"
"11270  :  โรงพยาบาลน้ำหนาว","51","3","5.88","0","0.00","3","5.88","0","0.00","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","85","3","3.53","0","0.00","0","0.00","1","1.18","2","2.35"
"11272  :  โรงพยาบาลเขาค้อ","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","27","3","11.11","1","3.70","0","0.00","2","7.41","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","33","3","9.09","1","3.03","0","0.00","0","0.00","2","6.06"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","1,350","13","0.96","3","0.22","4","0.30","2","0.15","4","0.30"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","266","3","1.13","0","0.00","1","0.38","1","0.38","1","0.38"
"11274  :  โรงพยาบาลบางแพ","249","5","2.01","1","0.40","0","0.00","2","0.80","2","0.80"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,958","10","0.51","4","0.20","3","0.15","1","0.05","2","0.10"
"11276  :  โรงพยาบาลปากท่อ","574","11","1.92","5","0.87","0","0.00","1","0.17","5","0.87"
"11277  :  โรงพยาบาลวัดเพลง","792","7","0.88","0","0.00","3","0.38","2","0.25","2","0.25"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","178","2","1.12","0","0.00","1","0.56","0","0.00","1","0.56"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","43","3","6.98","1","2.33","0","0.00","0","0.00","2","4.65"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","108","1","0.93","0","0.00","0","0.00","1","0.93","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","134","10","7.46","1","0.75","2","1.49","2","1.49","5","3.73"
"11297  :  โรงพยาบาลกำแพงแสน","1,020","2","0.20","1","0.10","1","0.10","0","0.00","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","480","16","3.33","9","1.88","2","0.42","1","0.21","4","0.83"
"11299  :  โรงพยาบาลห้วยพลู","924","11","1.19","2","0.22","5","0.54","2","0.22","2","0.22"
"11300  :  โรงพยาบาลดอนตูม","503","17","3.38","10","1.99","1","0.20","2","0.40","4","0.80"
"11301  :  โรงพยาบาลบางเลน","456","3","0.66","0","0.00","2","0.44","1","0.22","0","0.00"
"11302  :  โรงพยาบาลสามพราน","282","5","1.77","1","0.35","2","0.71","0","0.00","2","0.71"
"11303  :  โรงพยาบาลพุทธมณฑล","141","3","2.13","0","0.00","3","2.13","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","158","9","5.70","7","4.43","2","1.27","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","352","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","584","10","1.71","4","0.68","1","0.17","3","0.51","2","0.34"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","357","14","3.92","6","1.68","3","0.84","4","1.12","1","0.28"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","19","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","119","12","10.08","6","5.04","3","2.52","1","0.84","2","1.68"
