"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"11390  :  โรงพยาบาลเทพา","0","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","134","41","42","42","31.34"
"11403  :  โรงพยาบาลควนกาหลง","300","90","110","110","36.67"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","8","3","4","4","50.00"
"28786  :  โรงพยาบาลมะนัง","97","30","33","33","34.02"
"10683  :  โรงพยาบาลตรัง","0","0","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","230","69","70","70","30.43"
"11408  :  โรงพยาบาลย่านตาขาว","69","21","26","26","37.68"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","134","41","43","43","32.09"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","278","84","93","93","33.45"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","86","26","28","28","32.56"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","42","13","14","14","33.33"
"10747  :  โรงพยาบาลพัทลุง","0","0","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","68","21","66","66","97.06"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","283","85","92","92","32.51"
"11417  :  โรงพยาบาลควนขนุน","0","0","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","0","0","0","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","135","41","72","72","53.33"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","373","112","125","125","33.51"
"10748  :  โรงพยาบาลปัตตานี","0","0","0","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","10","3","2","2","20.00"
"11434  :  โรงพยาบาลรามัน","0","0","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","600","180","4","4","0.67"
"11436  :  โรงพยาบาลบาเจาะ","464","140","166","166","35.78"
"11437  :  โรงพยาบาลระแงะ","948","285","228","228","24.05"
"11438  :  โรงพยาบาลรือเสาะ","64","20","54","54","84.38"
"11439  :  โรงพยาบาลศรีสาคร","708","213","366","366","51.69"
"11440  :  โรงพยาบาลแว้ง","262","79","84","84","32.06"
"11441  :  โรงพยาบาลสุคิริน","51","16","22","22","43.14"
"11442  :  โรงพยาบาลสุไหงปาดี","54","17","26","26","48.15"
"13818  :  โรงพยาบาลจะแนะ","90","27","30","30","33.33"
"15010  :  โรงพยาบาลเจาะไอร้อง","448","135","106","106","23.66"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","649","195","222","222","34.21"
