"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"11334  :  โรงพยาบาลร่อนพิบูลย์","143,782","86,835","312,990","20,981,228.05","33,037,837.15","229.78","2.18","8,542","31,174","1,700,316.40","2,736,654.20","320.38","3.65","8,207","30,194","1,807,061.00","2,875,657.60","350.39","3.68","8,186","29,782","1,600,565.15","2,584,231.05","315.69","3.64","8,688","32,147","1,795,329.05","2,882,465.80","331.78","3.70","7,688","29,376","1,684,398.61","2,705,899.05","351.96","3.82","7,735","29,064","1,894,984.34","3,042,365.50","393.32","3.76","7,236","28,626","3,251,788.10","4,998,604.90","690.80","3.96","4,911","16,911","1,284,508.92","1,939,619.70","394.95","3.44","5,282","17,599","1,004,085.60","1,562,178.45","295.76","3.33","6,869","23,382","1,580,129.29","2,478,698.60","360.85","3.40","7,533","23,987","1,994,152.73","2,976,144.35","395.08","3.18","5,958","20,748","1,383,908.86","2,255,317.95","378.54","3.48"
"11335  :  โรงพยาบาลสิชล","288,030","150,256","513,189","49,802,095.04","75,786,302.37","263.12","1.78","14,095","48,754","4,202,462.13","6,534,811.61","463.63","3.46","13,984","46,688","4,082,884.52","6,237,698.53","446.06","3.34","13,381","43,235","3,661,808.77","5,591,527.00","417.87","3.23","14,567","51,165","4,517,756.97","6,944,356.41","476.72","3.51","12,986","44,389","3,968,183.48","6,073,196.98","467.67","3.42","12,646","43,665","4,202,017.58","6,434,971.68","508.85","3.45","9,740","34,451","4,139,459.10","6,202,568.35","636.81","3.54","10,528","36,803","4,057,477.22","6,162,894.18","585.38","3.50","11,757","39,632","4,169,478.05","6,315,641.83","537.18","3.37","11,425","39,708","4,035,681.01","6,065,108.06","530.86","3.48","11,909","41,427","4,416,356.85","6,645,474.98","558.02","3.48","13,238","43,272","4,348,529.36","6,578,052.76","496.91","3.27"
"11336  :  โรงพยาบาลขนอม","99,533","53,638","192,959","10,287,371.93","16,587,541.81","166.65","1.94","4,925","17,550","766,656.62","1,252,485.36","254.31","3.56","5,473","18,705","901,368.40","1,453,566.32","265.59","3.42","4,343","15,754","814,665.87","1,308,726.23","301.34","3.63","4,944","18,726","895,456.61","1,475,987.01","298.54","3.79","4,368","16,395","882,890.06","1,404,620.74","321.57","3.75","4,471","16,699","928,463.31","1,524,785.75","341.04","3.73","3,907","15,038","839,650.95","1,382,988.67","353.98","3.85","3,499","12,525","793,763.92","1,280,285.65","365.90","3.58","4,293","13,166","824,732.99","1,253,226.81","291.92","3.07","4,659","16,753","859,405.59","1,384,409.69","297.15","3.60","4,273","15,692","867,604.98","1,387,823.42","324.79","3.67","4,483","15,956","912,712.63","1,478,636.16","329.83","3.56"
"11337  :  โรงพยาบาลหัวไทร","129,721","76,126","269,885","12,238,509.14","20,702,887.75","159.60","2.08","7,387","26,336","984,628.46","1,720,158.00","232.86","3.57","7,495","27,174","1,077,378.96","1,840,557.75","245.57","3.63","7,201","25,401","1,002,482.15","1,677,268.00","232.92","3.53","7,075","25,618","1,104,464.89","1,832,260.50","258.98","3.62","6,579","23,771","987,777.73","1,687,191.00","256.45","3.61","6,142","21,977","1,025,916.76","1,742,797.25","283.75","3.58","5,310","19,933","1,262,514.68","2,170,246.75","408.71","3.75","5,175","17,194","938,478.01","1,563,699.25","302.16","3.32","5,811","19,085","946,912.40","1,579,592.25","271.83","3.28","6,078","21,202","920,550.62","1,565,052.75","257.49","3.49","5,949","20,961","1,091,620.12","1,764,776.50","296.65","3.52","5,924","21,233","895,784.36","1,559,287.75","263.22","3.58"
"11338  :  โรงพยาบาลบางขัน","80,677","45,587","140,484","12,213,493.87","17,317,574.07","214.65","1.74","4,577","14,479","1,160,660.69","1,626,687.35","355.40","3.16","4,800","14,856","1,144,297.54","1,645,786.31","342.87","3.10","4,069","12,852","959,379.55","1,365,446.22","335.57","3.16","4,426","13,879","973,726.34","1,395,449.86","315.28","3.14","3,770","11,546","1,067,188.72","1,481,666.48","393.01","3.06","4,195","12,914","1,252,452.37","1,759,446.47","419.42","3.08","2,643","8,186","841,043.77","1,197,075.19","452.92","3.10","2,719","7,945","757,950.86","1,052,238.21","386.99","2.92","3,437","9,960","1,056,567.10","1,462,361.69","425.48","2.90","3,421","10,594","877,040.71","1,238,897.75","362.14","3.10","3,866","12,050","1,065,766.68","1,563,935.11","404.54","3.12","3,664","11,223","1,057,419.54","1,528,583.43","417.19","3.06"
"11339  :  โรงพยาบาลถ้ำพรรณรา","52,728","32,179","112,023","98,357.30","10,387,078.45","196.99","2.12","3,101","11,108","6,748.00","972,747.10","313.69","3.58","2,621","9,442","5,526.10","827,251.60","315.62","3.60","2,707","9,713","16,120.20","848,334.90","313.39","3.59","2,886","10,652","7,677.00","902,232.40","312.62","3.69","2,904","10,378","8,773.40","864,945.20","297.85","3.57","2,760","9,858","9,164.40","860,766.95","311.87","3.57","2,212","7,559","6,146.40","876,325.30","396.17","3.42","2,566","7,873","6,148.20","1,098,757.40","428.20","3.07","2,294","7,650","5,233.20","725,020.70","316.05","3.33","2,913","9,818","5,777.60","782,716.30","268.70","3.37","2,796","9,266","15,310.60","834,447.00","298.44","3.31","2,419","8,706","5,732.20","793,533.60","328.04","3.60"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","266,257","137,406","573,779","304,944,592.27","382,709,181.70","1,437.37","2.15","12,514","51,758","26,129,403.73","32,652,779.50","2,609.30","4.14","12,910","55,158","26,508,707.70","33,335,338.35","2,582.13","4.27","11,858","49,205","25,756,154.28","32,145,718.55","2,710.89","4.15","13,552","57,136","30,471,781.46","38,463,866.05","2,838.24","4.22","12,314","50,877","26,897,280.23","33,622,113.25","2,730.40","4.13","5,689","22,241","12,112,771.70","15,136,412.75","2,660.65","3.91","9,561","41,733","24,369,026.18","30,646,467.00","3,205.36","4.36","10,825","46,657","26,184,996.94","32,933,859.75","3,042.39","4.31","12,273","48,544","27,377,960.60","34,227,041.50","2,788.81","3.96","11,385","47,016","24,434,696.32","30,686,780.00","2,695.37","4.13","11,826","49,856","26,106,671.50","32,970,612.50","2,787.98","4.22","12,699","53,598","28,595,141.63","35,888,192.50","2,826.06","4.22"
"11660  :  โรงพยาบาลจุฬาภรณ์","64,229","37,901","127,863","6,372,594.38","10,867,884.00","169.21","1.99","3,742","12,525","522,684.75","905,550.50","242.00","3.35","4,067","12,741","624,506.93","1,046,430.95","257.30","3.13","3,464","11,577","542,477.52","915,827.35","264.38","3.34","3,349","11,319","502,895.47","888,690.25","265.36","3.38","3,009","10,248","560,461.64","954,353.45","317.17","3.41","3,081","10,317","593,032.49","994,070.45","322.65","3.35","2,168","7,842","428,527.21","760,626.90","350.84","3.62","2,524","8,520","511,409.93","845,536.45","335.00","3.38","2,892","9,577","519,798.27","863,146.70","298.46","3.31","3,154","10,760","469,229.59","811,893.30","257.42","3.41","3,267","11,165","545,254.99","932,116.80","285.31","3.42","3,184","11,272","552,315.59","949,640.90","298.25","3.54"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","59,691","37,702","152,123","3,304,207.26","13,133,374.93","220.02","2.55","4,247","17,309","328,809.31","1,272,152.12","299.54","4.08","3,789","15,195","277,713.70","1,110,049.25","292.97","4.01","3,595","14,807","306,318.46","1,130,967.75","314.59","4.12","4,012","16,541","329,189.55","1,319,466.27","328.88","4.12","3,503","13,864","266,139.04","1,019,769.25","291.11","3.96","3,778","16,004","358,983.74","1,428,100.52","378.00","4.24","3,078","11,824","355,267.66","1,343,049.25","436.34","3.84","2,324","8,293","174,326.60","758,409.00","326.34","3.57","3,081","11,903","316,157.01","1,268,178.25","411.61","3.86","3,048","12,619","265,944.37","1,098,979.25","360.56","4.14","0","0","0.00","0.00","0.00","0.00","3,247","13,764","325,357.82","1,384,254.02","426.32","4.24"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","11,849","3,148","8,615","479,694.43","865,165.21","73.02","0.73","209","696","36,247.53","65,412.89","312.98","3.33","243","752","23,196.80","44,038.10","181.23","3.09","310","1,055","60,630.29","107,342.10","346.26","3.40","251","869","47,665.13","86,164.11","343.28","3.46","383","1,016","39,115.21","74,368.90","194.17","2.65","261","768","59,519.33","107,375.90","411.40","2.94","133","408","35,048.19","58,815.53","442.22","3.07","230","455","31,311.79","50,756.90","220.68","1.98","183","575","40,888.60","73,627.10","402.33","3.14","180","544","38,614.40","66,435.55","369.09","3.02","446","794","35,866.06","70,358.75","157.76","1.78","319","683","31,591.10","60,469.38","189.56","2.14"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","52,113","19,922","66,540","23,769,981.04","31,149,036.30","597.72","1.28","1,948","6,640","2,290,955.33","2,964,054.50","1,521.59","3.41","2,442","8,243","2,441,028.65","3,148,322.20","1,289.24","3.38","1,798","5,926","1,853,778.33","2,384,272.85","1,326.07","3.30","1,839","6,158","2,327,903.59","3,232,352.85","1,757.67","3.35","1,600","5,403","2,060,491.73","2,798,162.50","1,748.85","3.38","1,658","5,363","2,205,200.84","2,837,047.70","1,711.13","3.23","1,251","4,363","1,724,418.03","2,230,498.30","1,782.97","3.49","1,286","4,341","1,632,118.58","2,148,859.30","1,670.96","3.38","1,427","4,603","1,785,455.65","2,316,802.00","1,623.55","3.23","1,518","4,986","1,844,684.81","2,414,029.30","1,590.27","3.28","1,518","5,218","1,905,396.02","2,472,528.20","1,628.81","3.44","1,637","5,296","1,698,549.48","2,202,106.60","1,345.21","3.24"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","194,394","117,697","481,543","44,189,066.97","65,131,386.47","335.05","2.48","10,629","48,466","3,816,908.36","5,659,449.45","532.45","4.56","12,968","49,769","3,620,224.39","5,426,080.49","418.42","3.84","10,677","44,650","3,555,267.01","5,332,067.08","499.40","4.18","11,154","47,819","3,922,360.50","5,883,060.05","527.44","4.29","9,813","42,295","3,455,847.05","5,131,486.34","522.93","4.31","16,469","49,699","4,334,291.37","6,511,974.37","395.41","3.02","7,771","30,191","3,656,058.35","5,384,406.80","692.88","3.89","6,594","28,138","3,167,968.27","4,612,651.88","699.52","4.27","7,440","31,605","3,386,194.41","4,878,961.57","655.77","4.25","8,567","37,758","4,116,751.78","5,925,287.54","691.64","4.41","7,901","36,213","3,494,176.16","5,090,006.13","644.22","4.58","7,714","34,940","3,663,019.32","5,295,954.77","686.54","4.53"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","53,457","31,280","121,261","5,019,978.57","10,455,808.35","195.59","2.27","3,473","13,714","463,777.22","1,092,497.60","314.57","3.95","3,043","12,053","409,574.38","829,847.75","272.71","3.96","2,764","10,957","435,100.96","865,508.00","313.14","3.96","3,267","12,884","463,287.00","951,431.00","291.22","3.94","2,868","11,134","440,965.95","864,087.50","301.29","3.88","2,855","12,281","514,576.56","1,073,670.50","376.07","4.30","1,815","7,349","464,253.53","918,506.00","506.06","4.05","2,010","7,182","363,988.39","766,269.00","381.23","3.57","2,737","8,860","429,613.09","980,543.00","358.25","3.24","2,341","8,341","319,059.63","657,410.50","280.82","3.56","2,094","8,382","380,219.11","753,305.00","359.74","4.00","2,013","8,124","335,562.75","702,732.50","349.10","4.04"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","49,600","27,232","97,907","316,951.67","7,243,992.05","146.05","1.97","2,676","9,725","27,672.31","636,493.40","237.85","3.63","2,703","9,810","29,598.46","659,705.25","244.06","3.63","2,549","9,110","21,534.66","603,097.50","236.60","3.57","2,656","9,740","26,205.59","653,516.00","246.05","3.67","2,312","8,305","23,826.13","541,045.75","234.02","3.59","2,442","8,902","29,544.60","744,713.75","304.96","3.65","2,077","7,715","31,050.08","780,729.75","375.89","3.71","1,842","6,039","22,106.39","505,922.50","274.66","3.28","1,499","4,939","18,418.93","311,519.98","207.82","3.29","2,400","8,617","32,400.05","662,689.67","276.12","3.59","2,052","7,465","25,230.47","564,451.50","275.07","3.64","2,024","7,540","29,364.00","580,107.00","286.61","3.73"
"40742  :  โรงพยาบาลนบพิตำ","56,047","33,664","105,059","6,049,804.37","9,456,511.00","168.72","1.87","3,096","9,611","539,581.26","803,103.10","259.40","3.10","2,896","8,773","495,918.77","739,032.35","255.19","3.03","2,742","8,714","455,578.79","712,665.80","259.91","3.18","3,410","10,166","527,784.30","832,700.40","244.19","2.98","2,900","9,203","468,554.10","729,190.15","251.44","3.17","2,903","9,426","466,297.80","754,335.95","259.85","3.25","2,517","8,175","578,619.65","908,731.50","361.04","3.25","2,435","7,229","417,356.56","694,956.25","285.40","2.97","2,600","7,979","570,450.43","893,979.10","343.84","3.07","3,044","9,692","570,713.18","894,932.70","294.00","3.18","2,670","8,493","513,159.11","790,000.20","295.88","3.18","2,451","7,598","445,790.42","702,883.50","286.77","3.10"
"40743  :  โรงพยาบาลพระพรหม","98,839","60,069","234,111","9,356,222.96","16,241,751.35","164.33","2.37","5,991","24,340","791,349.11","1,362,667.66","227.45","4.06","5,873","24,274","812,009.07","1,427,069.25","242.99","4.13","5,362","23,072","779,866.78","1,331,031.00","248.23","4.30","5,669","24,468","835,884.60","1,454,631.00","256.59","4.32","6,334","23,232","745,722.14","1,312,049.00","207.14","3.67","5,783","22,536","907,889.19","1,551,516.50","268.29","3.90","3,793","13,714","766,244.91","1,357,201.25","357.82","3.62","3,746","13,271","653,347.40","1,153,578.25","307.95","3.54","4,337","15,174","854,624.39","1,431,475.26","330.06","3.50","5,097","17,641","746,251.94","1,325,098.32","259.98","3.46","4,044","16,008","710,615.18","1,237,336.66","305.97","3.96","4,040","16,381","752,418.25","1,298,097.20","321.31","4.05"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10738  :  โรงพยาบาลกระบี่","336,223","147,461","504,531","132,699,195.08","147,438,130.50","438.51","1.50","14,677","54,081","12,724,006.36","14,137,277.50","963.23","3.68","14,563","53,669","12,084,366.15","13,426,497.75","921.96","3.69","13,425","49,770","13,037,810.82","14,485,942.00","1,079.03","3.71","13,998","47,758","13,298,659.29","14,775,777.50","1,055.56","3.41","13,591","46,143","12,339,722.16","13,710,280.50","1,008.78","3.40","13,476","45,071","11,667,204.09","12,963,079.75","961.94","3.34","8,417","28,654","9,181,668.80","10,201,503.50","1,212.01","3.40","9,815","32,660","9,794,949.33","10,882,944.75","1,108.81","3.33","10,704","34,583","9,315,507.03","10,350,125.25","966.94","3.23","11,589","36,964","9,869,062.88","10,965,279.00","946.18","3.19","11,181","36,391","9,182,366.02","10,202,235.25","912.46","3.25","12,025","38,787","10,203,872.15","11,337,187.75","942.80","3.23"
"11340  :  โรงพยาบาลเขาพนม","90,559","56,188","170,351","20,041,761.80","19,089,925.40","210.80","1.88","5,313","16,621","1,679,788.06","1,608,793.55","302.80","3.13","5,041","15,742","1,572,274.65","1,466,355.18","290.89","3.12","4,831","14,430","1,407,373.66","1,378,242.89","285.29","2.99","5,331","16,467","2,367,307.23","2,376,250.03","445.74","3.09","4,973","14,752","1,491,646.73","1,421,260.42","285.80","2.97","4,842","14,388","1,812,291.62","1,755,255.89","362.51","2.97","3,872","11,659","1,961,813.77","1,776,999.45","458.94","3.01","3,843","11,138","1,309,907.55","1,309,397.69","340.72","2.90","4,088","11,495","1,430,724.78","1,358,306.96","332.27","2.81","4,936","14,893","1,604,405.14","1,508,720.00","305.66","3.02","4,646","14,328","1,649,143.94","1,506,996.95","324.36","3.08","4,472","14,438","1,755,084.67","1,623,346.39","363.00","3.23"
"11341  :  โรงพยาบาลเกาะลันตา","43,258","24,772","95,246","5,094,585.56","13,790,242.38","318.79","2.20","2,467","9,590","379,110.12","1,010,605.32","409.65","3.89","2,408","9,461","364,297.27","1,011,950.50","420.25","3.93","2,047","7,361","386,016.68","931,874.50","455.24","3.60","2,382","9,569","451,533.40","1,159,422.80","486.74","4.02","1,860","7,743","334,383.03","928,315.00","499.09","4.16","2,351","9,369","418,449.66","1,227,056.30","521.93","3.99","1,944","7,766","777,816.21","1,959,549.00","1,008.00","3.99","1,957","7,472","474,773.82","1,479,668.14","756.09","3.82","2,093","8,076","541,578.69","1,551,125.80","741.10","3.86","1,871","7,024","343,353.58","923,927.50","493.81","3.75","1,759","6,081","329,657.01","808,830.02","459.82","3.46","1,633","5,734","293,616.09","797,917.50","488.62","3.51"
"11342  :  โรงพยาบาลคลองท่อม","114,323","61,788","257,525","11,863,879.50","25,439,379.40","222.52","2.25","5,981","26,276","1,095,557.88","2,536,155.60","424.04","4.39","5,581","24,286","974,237.48","2,152,635.25","385.71","4.35","5,428","23,480","846,244.44","1,895,066.50","349.13","4.33","6,370","25,707","1,185,234.55","2,492,112.15","391.23","4.04","5,037","19,993","868,602.00","1,790,315.50","355.43","3.97","5,455","23,033","1,282,846.33","2,644,522.85","484.79","4.22","3,734","15,651","855,396.99","1,849,298.40","495.26","4.19","3,783","15,705","769,306.35","1,631,068.25","431.16","4.15","4,834","19,994","1,038,363.00","2,198,188.95","454.73","4.14","5,491","21,768","981,515.80","2,138,961.20","389.54","3.96","5,111","20,689","998,058.31","2,029,678.30","397.12","4.05","4,983","20,943","968,516.37","2,081,376.45","417.70","4.20"
"11343  :  โรงพยาบาลอ่าวลึก","99,583","52,482","191,257","12,646,375.55","20,521,082.91","206.07","1.92","4,849","17,644","1,298,255.69","2,186,644.30","450.95","3.64","4,712","16,859","1,071,926.07","1,749,162.82","371.21","3.58","4,724","16,829","901,442.51","1,427,996.99","302.29","3.56","5,451","19,957","1,278,558.66","2,112,195.17","387.49","3.66","4,515","16,155","948,987.45","1,539,802.98","341.04","3.58","4,632","17,389","1,459,396.13","2,364,901.80","510.56","3.75","3,383","12,206","826,653.78","1,262,709.05","373.25","3.61","5,963","23,814","1,408,278.51","2,294,992.96","384.87","3.99","4,738","18,167","1,230,233.10","2,025,433.74","427.49","3.83","3,563","11,788","764,355.27","1,216,477.65","341.42","3.31","3,495","12,087","910,565.20","1,422,526.54","407.02","3.46","2,457","8,362","547,723.18","918,238.91","373.72","3.40"
"11344  :  โรงพยาบาลปลายพระยา","81,997","48,360","201,128","11,694,619.65","17,836,999.36","217.53","2.45","4,837","20,041","1,048,127.82","1,613,626.61","333.60","4.14","4,797","19,797","1,005,982.04","1,540,466.68","321.13","4.13","4,526","18,066","973,856.57","1,473,231.73","325.50","3.99","4,850","20,241","1,002,345.84","1,550,472.77","319.69","4.17","4,402","18,312","888,376.62","1,382,732.03","314.11","4.16","4,293","18,198","1,240,516.96","1,880,925.32","438.14","4.24","3,033","13,116","1,267,718.66","1,910,303.98","629.84","4.32","2,763","10,361","620,905.98","947,626.34","342.97","3.75","3,405","13,372","784,885.29","1,199,313.38","352.22","3.93","3,928","17,336","1,006,919.07","1,524,966.07","388.23","4.41","3,727","15,787","918,580.85","1,379,138.53","370.04","4.24","3,799","16,501","936,403.95","1,434,195.92","377.52","4.34"
"11345  :  โรงพยาบาลลำทับ","81,769","50,274","181,818","9,396,794.30","15,277,105.26","186.83","2.22","4,784","18,436","802,999.41","1,311,313.22","274.10","3.85","4,703","18,502","846,839.24","1,370,715.32","291.46","3.93","4,618","16,564","774,279.48","1,255,234.87","271.81","3.59","4,990","17,662","828,581.91","1,347,336.30","270.01","3.54","4,345","15,262","775,015.78","1,252,711.76","288.31","3.51","4,556","16,413","964,273.63","1,566,089.91","343.74","3.60","2,840","9,835","782,372.06","1,239,901.30","436.58","3.46","3,358","11,730","733,843.25","1,200,446.45","357.49","3.49","3,280","10,468","476,619.86","781,432.45","238.24","3.19","4,780","18,016","902,762.39","1,514,227.24","316.78","3.77","3,910","13,724","664,127.09","1,080,152.60","276.25","3.51","4,110","15,206","845,080.20","1,357,543.84","330.30","3.70"
"11346  :  โรงพยาบาลเหนือคลอง","100,729","52,537","174,489","12,269,224.97","19,638,003.80","194.96","1.73","5,055","19,883","1,224,856.28","2,033,314.35","402.24","3.93","4,799","16,362","1,122,754.42","1,797,981.90","374.66","3.41","4,786","15,723","933,179.59","1,493,596.75","312.08","3.29","5,218","16,775","1,023,418.97","1,666,245.30","319.33","3.21","4,367","13,863","965,261.60","1,509,579.55","345.68","3.17","4,704","16,021","1,238,238.82","1,982,081.80","421.36","3.41","3,259","10,571","1,001,887.87","1,578,511.45","484.35","3.24","3,540","11,277","847,971.36","1,356,082.25","383.07","3.19","4,118","12,698","995,127.37","1,522,134.85","369.63","3.08","4,262","14,247","877,597.54","1,458,676.30","342.25","3.34","4,355","14,109","1,060,236.90","1,694,065.30","388.99","3.24","4,074","12,960","978,694.25","1,545,734.00","379.41","3.18"
"77753  :  โรงพยาบาลเกาะพีพี","11,720","8,122","22,952","762,930.26","2,366,693.00","201.94","1.96","999","2,780","94,147.32","268,236.00","268.50","2.78","959","2,695","98,265.89","343,760.00","358.46","2.81","915","2,519","95,177.16","354,250.00","387.16","2.75","1,056","3,139","94,935.88","363,240.00","343.98","2.97","830","2,263","73,376.47","244,634.00","294.74","2.73","899","2,570","82,224.27","258,673.00","287.73","2.86","453","1,214","40,058.25","105,010.00","231.81","2.68","494","1,460","47,573.88","110,984.00","224.66","2.96","438","1,239","39,698.52","94,086.00","214.81","2.83","364","1,010","28,199.87","63,332.00","173.99","2.77","385","1,103","35,850.33","83,968.00","218.10","2.86","330","960","33,422.42","76,520.00","231.88","2.91"
"10739  :  โรงพยาบาลพังงา","230,937","115,897","406,649","62,045,791.23","90,813,875.30","393.24","1.76","10,924","37,520","5,571,359.26","8,108,153.50","742.23","3.43","10,216","35,216","5,381,873.05","7,771,927.00","760.76","3.45","10,222","35,529","5,406,483.34","7,877,907.00","770.68","3.48","11,198","39,164","6,247,803.20","9,014,413.50","805.00","3.50","9,800","34,599","4,782,612.15","7,011,089.50","715.42","3.53","10,340","37,034","5,304,000.26","7,938,611.30","767.76","3.58","7,876","28,494","4,828,649.84","7,134,711.50","905.88","3.62","8,002","28,207","4,092,484.94","6,035,243.00","754.22","3.52","9,578","33,255","5,012,837.08","7,366,972.00","769.16","3.47","9,457","33,214","5,343,484.56","7,782,784.00","822.97","3.51","9,137","32,222","4,791,575.02","7,060,682.50","772.76","3.53","9,147","32,195","5,282,628.53","7,711,380.50","843.05","3.52"
"10740  :  โรงพยาบาลตะกั่วป่า","186,262","104,498","385,726","35,619,440.30","105,668,326.38","567.31","2.07","9,717","35,207","2,807,967.26","8,489,166.30","873.64","3.62","9,552","34,159","2,812,842.99","8,501,132.14","889.98","3.58","8,744","31,507","2,605,725.28","7,918,531.35","905.60","3.60","9,729","36,283","3,084,983.14","9,382,545.20","964.39","3.73","8,736","32,032","2,793,587.81","8,352,784.21","956.13","3.67","8,692","32,959","3,185,276.30","9,891,245.52","1,137.97","3.79","6,810","26,740","2,929,633.14","8,505,812.27","1,249.02","3.93","7,169","27,147","2,747,189.64","8,201,690.45","1,144.05","3.79","8,355","29,946","3,164,464.87","9,306,422.90","1,113.87","3.58","8,833","31,854","2,999,050.23","8,472,329.71","959.17","3.61","9,145","34,299","3,225,324.74","9,435,763.58","1,031.79","3.75","9,016","33,593","3,263,394.90","9,210,902.75","1,021.62","3.73"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","33,817","14,937","40,784","1,494,763.26","2,518,035.50","74.46","1.21","1,436","4,301","116,017.10","204,585.50","142.47","3.00","1,328","3,856","124,002.20","215,650.50","162.39","2.90","1,117","3,083","98,350.86","169,369.00","151.63","2.76","1,458","4,050","118,239.33","210,132.00","144.12","2.78","1,219","3,285","101,039.97","181,374.50","148.79","2.69","1,323","3,726","108,721.23","191,789.00","144.97","2.82","1,292","3,335","140,419.64","242,886.50","187.99","2.58","943","2,555","97,087.10","160,347.50","170.04","2.71","1,464","3,322","268,573.97","383,020.00","261.63","2.27","1,108","3,217","101,585.33","180,566.50","162.97","2.90","1,144","3,031","124,364.78","202,965.50","177.42","2.65","1,105","3,023","96,361.75","175,349.00","158.69","2.74"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","42,858","21,834","68,856","2,652,469.07","4,608,496.49","107.53","1.61","1,902","6,784","251,567.74","444,867.75","233.89","3.57","1,701","5,629","200,970.98","362,489.03","213.10","3.31","1,693","5,477","200,855.31","351,542.12","207.64","3.24","2,463","7,240","219,368.14","394,053.82","159.99","2.94","1,774","5,716","205,829.51","358,460.57","202.06","3.22","2,038","6,356","256,367.97","464,514.04","227.93","3.12","1,408","4,436","198,388.05","334,986.73","237.92","3.15","1,490","4,605","189,808.21","333,543.84","223.85","3.09","1,965","5,535","266,560.64","425,646.82","216.61","2.82","2,052","6,033","213,038.78","365,088.66","177.92","2.94","1,727","5,530","238,647.19","400,038.95","231.64","3.20","1,621","5,515","211,066.55","373,264.16","230.27","3.40"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","90,729","44,947","143,756","8,168,943.29","12,674,985.31","139.70","1.58","3,948","12,971","927,262.96","1,029,058.80","260.65","3.29","4,303","13,673","653,054.37","1,054,984.62","245.17","3.18","4,517","13,345","590,207.03","974,952.05","215.84","2.95","4,247","14,179","725,825.25","1,177,489.99","277.25","3.34","3,672","12,500","579,089.71","933,275.50","254.16","3.40","3,585","12,330","625,978.77","1,016,732.55","283.61","3.44","2,632","9,226","629,455.08","1,030,384.85","391.48","3.51","3,334","10,261","800,090.47","1,186,163.04","355.78","3.08","3,369","10,898","695,768.93","1,131,387.05","335.82","3.23","4,071","12,635","769,844.11","1,230,130.59","302.17","3.10","3,680","11,051","621,761.29","1,021,420.40","277.56","3.00","3,589","10,687","550,605.32","889,005.87","247.70","2.98"
