"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","22,437","105,361","27,488,209.16","43,560,032.90","32,588.2731","413.44","1,941.44","1,336.68","1,987","9,079","1,617,449.31","2,459,304.80","2,664.2156","270.88","1,237.70","923.09","1,944","9,207","2,265,621.87","3,517,084.55","2,809.6954","382.00","1,809.20","1,251.77","2,007","9,217","2,527,069.40","4,005,021.95","2,883.4549","434.53","1,995.53","1,388.97","1,868","8,597","2,408,881.22","3,928,579.80","2,765.6587","456.97","2,103.09","1,420.49","1,679","8,591","2,563,173.40","3,906,656.30","2,624.2883","454.74","2,326.78","1,488.65","1,979","9,038","2,759,503.94","4,235,913.60","2,891.6246","468.68","2,140.43","1,464.89","1,748","8,266","2,366,771.00","3,607,722.95","2,647.9879","436.45","2,063.91","1,362.44","1,694","8,264","2,098,393.20","3,447,467.75","2,710.6599","417.17","2,035.10","1,271.82","1,779","8,694","2,112,358.40","3,486,695.85","2,605.4606","401.05","1,959.92","1,338.23","1,907","9,224","2,484,760.11","3,976,354.50","2,941.5778","431.09","2,085.14","1,351.78","1,875","8,361","1,957,897.27","3,228,307.85","2,501.1317","386.12","1,721.76","1,290.74","1,970","8,823","2,326,330.04","3,760,923.00","2,542.5177","426.26","1,909.10","1,479.21"
"11221  :  โรงพยาบาลทัพทัน","7,669","25,396","3,107,317.09","3,938,884.50","4,674.0742","155.10","513.61","842.71","764","2,363","209,941.08","261,026.33","441.3981","110.46","341.66","591.36","780","2,323","207,116.07","274,865.37","437.7056","118.32","352.39","627.97","767","2,256","225,666.25","305,425.41","450.9246","135.38","398.21","677.33","747","2,348","325,456.70","376,267.80","419.4224","160.25","503.71","897.11","625","2,071","256,924.23","330,288.76","345.4716","159.48","528.46","956.05","651","2,131","293,549.84","382,039.72","354.3816","179.28","586.85","1,078.05","599","2,058","292,213.11","344,614.08","343.3281","167.45","575.32","1,003.75","550","1,965","267,142.89","330,034.02","322.9514","167.96","600.06","1,021.93","533","1,908","250,914.17","323,082.62","328.6905","169.33","606.16","982.94","591","2,113","253,629.63","331,971.45","420.9768","157.11","561.71","788.57","508","1,852","219,705.25","296,585.01","390.6799","160.14","583.83","759.15","554","2,008","305,057.87","382,683.93","418.1436","190.58","690.77","915.20"
"11222  :  โรงพยาบาลสว่างอารมณ์","3,288","12,398","1,862,038.10","2,458,466.10","1,868.9240","198.30","747.71","1,315.44","312","1,032","124,176.92","166,402.80","169.8176","161.24","533.34","979.89","249","882","121,317.27","163,721.00","144.7388","185.62","657.51","1,131.15","266","953","147,592.29","196,464.40","139.3165","206.15","738.59","1,410.20","337","1,186","179,791.99","240,427.05","187.7130","202.72","713.43","1,280.82","303","1,080","176,838.13","232,389.40","155.4042","215.18","766.96","1,495.39","349","1,304","203,664.67","268,376.40","193.1441","205.81","768.99","1,389.51","274","1,063","194,096.41","252,710.20","154.7234","237.73","922.30","1,633.30","240","969","151,428.42","198,619.40","143.1784","204.97","827.58","1,387.22","215","843","126,840.86","167,351.95","121.3228","198.52","778.38","1,379.39","244","1,157","170,878.11","222,921.75","162.0332","192.67","913.61","1,375.78","228","964","124,046.38","164,713.70","143.8777","170.86","722.43","1,144.82","271","965","141,366.65","184,368.05","153.6543","191.05","680.32","1,199.89"
"11223  :  โรงพยาบาลหนองฉาง","5,966","23,023","4,754,501.51","6,269,271.11","3,822.3644","272.30","1,050.83","1,640.16","460","1,837","332,716.50","437,945.02","311.6060","238.40","952.05","1,405.44","491","1,911","351,298.02","469,745.55","332.0368","245.81","956.71","1,414.74","496","1,854","381,734.59","506,136.74","306.3510","273.00","1,020.44","1,652.15","531","2,020","475,348.18","624,601.26","325.1767","309.21","1,176.27","1,920.81","467","1,881","445,216.17","585,966.56","306.6754","311.52","1,254.75","1,910.71","504","1,968","478,414.57","627,188.70","347.1562","318.69","1,244.42","1,806.65","471","1,908","417,152.94","547,706.64","342.0261","287.06","1,162.86","1,601.36","496","1,885","515,254.80","665,380.14","361.7562","352.99","1,341.49","1,839.31","484","1,846","398,251.28","524,658.70","306.2045","284.21","1,084.01","1,713.43","494","1,887","322,668.90","429,967.29","314.0792","227.86","870.38","1,368.98","529","2,036","321,860.66","429,587.30","305.7722","211.00","812.07","1,404.93","543","1,990","314,584.90","420,387.21","263.5241","211.25","774.19","1,595.25"
"11224  :  โรงพยาบาลหนองขาหย่าง","1,326","2,749","343,291.35","480,432.85","684.5191","174.77","362.32","701.85","124","282","28,897.89","40,482.45","62.9253","143.55","326.47","643.34","150","292","30,581.31","44,712.90","77.3462","153.13","298.09","578.09","158","238","23,599.75","30,926.20","74.7465","129.94","195.74","413.75","141","324","48,942.03","68,376.00","73.4284","211.04","484.94","931.19","120","212","18,513.61","26,766.85","61.0377","126.26","223.06","438.53","136","273","32,788.74","46,368.10","69.5786","169.85","340.94","666.41","73","172","19,964.90","28,535.25","43.3092","165.90","390.89","658.87","83","189","32,720.66","44,843.35","48.3492","237.27","540.28","927.49","83","144","19,125.32","28,288.00","42.1549","196.44","340.82","671.05","105","269","44,336.12","59,445.75","57.9753","220.99","566.15","1,025.36","77","179","23,554.59","33,758.50","36.9289","188.59","438.42","914.15","76","175","20,266.43","27,929.50","36.7389","159.60","367.49","760.22"
"11225  :  โรงพยาบาลบ้านไร่","4,446","13,164","2,062,159.44","2,719,292.82","2,391.8891","206.57","611.63","1,136.88","420","1,288","193,410.35","253,173.07","223.2337","196.56","602.79","1,134.12","401","1,117","177,534.45","232,818.99","217.4238","208.43","580.60","1,070.81","433","1,129","171,661.54","227,310.44","224.7330","201.34","524.97","1,011.47","449","1,299","209,544.87","277,133.52","236.8999","213.34","617.22","1,169.83","440","1,276","203,024.66","268,466.75","244.5196","210.40","610.15","1,097.94","451","1,339","228,367.52","299,614.29","224.4217","223.76","664.33","1,335.05","457","1,408","218,054.81","288,641.00","265.9925","205.00","631.60","1,085.15","449","1,377","203,682.48","269,016.35","242.1939","195.36","599.15","1,110.75","458","1,440","239,606.81","316,504.84","244.7445","219.80","691.06","1,293.21","488","1,491","217,271.95","286,613.57","267.7265","192.23","587.32","1,070.55","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11226  :  โรงพยาบาลลานสัก","4,940","19,768","4,858,098.58","6,209,679.25","3,008.6476","314.13","1,257.02","2,063.94","416","1,564","266,933.90","346,308.75","238.9699","221.43","832.47","1,449.17","369","1,392","319,665.05","413,478.75","221.9273","297.04","1,120.54","1,863.13","342","1,426","394,743.21","505,185.75","218.1269","354.27","1,477.15","2,316.02","417","1,606","422,111.99","539,621.75","249.5407","336.00","1,294.06","2,162.46","390","1,518","394,136.22","500,755.00","228.0342","329.88","1,283.99","2,195.96","422","1,724","464,900.64","588,605.25","266.1258","341.42","1,394.80","2,211.76","349","1,571","392,245.71","501,346.25","223.9761","319.13","1,436.52","2,238.39","345","1,546","386,716.65","495,174.50","222.3752","320.29","1,435.29","2,226.75","493","1,795","413,397.19","528,607.25","276.0786","294.49","1,072.23","1,914.70","466","1,960","528,659.15","675,427.00","300.1054","344.61","1,449.41","2,250.63","424","1,711","448,643.48","570,804.25","270.9556","333.61","1,346.24","2,106.63","507","1,955","425,945.39","544,364.75","292.4319","278.45","1,073.70","1,861.51"
"11227  :  โรงพยาบาลห้วยคต","2,751","9,532","1,481,588.71","1,943,316.95","1,528.0607","203.87","706.40","1,271.75","259","918","123,446.72","161,864.25","145.0835","176.32","624.96","1,115.66","184","724","101,744.36","134,833.75","108.6448","186.23","732.79","1,241.05","248","834","111,780.61","148,204.60","131.8100","177.70","597.60","1,124.38","254","881","138,747.73","182,750.75","150.3448","207.44","719.49","1,215.54","228","742","117,239.88","155,811.70","128.1895","209.99","683.38","1,215.48","246","878","169,072.32","218,564.65","137.9372","248.93","888.47","1,584.52","240","926","177,399.79","228,476.10","133.9642","246.73","951.98","1,705.50","232","862","146,781.79","192,007.75","148.6543","222.75","827.62","1,291.64","220","691","120,306.61","156,145.05","116.2917","225.97","709.75","1,342.70","220","710","130,034.17","168,001.75","116.3902","236.62","763.64","1,443.44","211","653","66,709.10","90,340.50","101.1234","138.35","428.15","893.37","209","713","78,325.63","106,316.10","109.6271","149.11","508.69","969.80"
"10721  :  โรงพยาบาลกำแพงเพชร","42,303","169,321","105,464,737.27","131,114,388.72","63,265.2374","774.35","3,099.41","2,072.46","3,377","13,830","8,063,861.57","9,941,593.92","5,073.5273","718.84","2,943.91","1,959.50","3,422","13,816","9,070,902.50","11,289,538.97","5,151.4667","817.14","3,299.11","2,191.52","3,432","13,695","9,134,871.72","11,371,015.57","4,881.5911","830.30","3,313.23","2,329.37","3,602","13,928","8,418,965.70","10,564,611.13","5,303.3225","758.52","2,932.98","1,992.07","3,239","12,499","8,915,012.52","11,108,108.75","4,742.1070","888.72","3,429.49","2,342.44","3,554","14,365","8,026,174.27","10,034,079.50","5,498.4052","698.51","2,823.32","1,824.91","3,402","14,030","11,067,439.64","13,684,335.61","5,202.5551","975.36","4,022.44","2,630.31","3,535","14,349","7,596,788.42","9,481,681.83","5,541.9386","660.79","2,682.23","1,710.90","3,533","14,393","8,401,555.20","10,311,108.40","5,254.9536","716.40","2,918.51","1,962.17","3,630","14,470","9,013,268.12","11,188,712.54","5,394.0333","773.24","3,082.29","2,074.28","3,733","14,699","9,567,476.49","11,876,593.50","5,658.4588","807.99","3,181.51","2,098.91","3,844","15,247","8,188,421.12","10,263,009.00","5,562.8782","673.12","2,669.88","1,844.91"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","690","2,109","441,814.14","596,662.55","407.3074","282.91","864.73","1,464.89","68","231","26,810.18","37,505.10","38.7035","162.36","551.55","969.04","63","212","49,686.43","65,957.75","38.9514","311.12","1,046.95","1,693.33","71","239","43,376.31","57,805.70","40.6421","241.86","814.16","1,422.31","80","216","48,062.00","67,281.80","45.4034","311.49","841.02","1,481.87","44","134","34,869.94","41,394.90","23.5548","308.92","940.79","1,757.39","57","212","46,494.57","63,021.65","33.6930","297.27","1,105.64","1,870.47","44","126","41,601.40","56,315.00","23.9156","446.94","1,279.89","2,354.74","66","170","33,536.42","46,648.10","41.1934","274.40","706.79","1,132.42","60","132","26,098.15","35,991.80","35.2640","272.67","599.86","1,020.64","62","186","40,300.01","54,718.25","41.1911","294.18","882.55","1,328.40","75","251","50,978.73","70,022.50","44.7951","278.97","933.63","1,563.17","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11229  :  โรงพยาบาลไทรงาม","3,326","11,743","2,440,540.98","3,378,917.00","2,160.7426","287.74","1,015.91","1,563.78","257","1,074","187,903.16","253,992.50","182.9616","236.49","988.30","1,388.23","250","970","258,209.09","365,587.50","175.1789","376.89","1,462.35","2,086.94","258","857","118,947.21","173,579.50","154.8097","202.54","672.79","1,121.24","312","993","220,057.36","300,508.50","214.9655","302.63","963.17","1,397.94","243","833","178,262.28","248,422.00","157.8911","298.23","1,022.31","1,573.38","294","998","154,787.76","221,122.00","189.4277","221.57","752.12","1,167.32","264","922","267,905.87","356,531.50","161.8070","386.69","1,350.50","2,203.44","285","1,053","214,525.12","294,277.50","177.4790","279.47","1,032.55","1,658.10","271","962","187,051.70","263,737.00","185.0463","274.15","973.20","1,425.25","272","952","146,175.94","211,115.00","179.0506","221.76","776.16","1,179.08","276","936","308,804.95","407,129.00","175.6794","434.97","1,475.11","2,317.45","344","1,193","197,910.54","282,915.00","206.4458","237.15","822.43","1,370.41"
"11230  :  โรงพยาบาลคลองลาน","7,154","18,894","3,758,377.00","5,094,692.85","4,183.5783","269.65","712.15","1,217.78","543","1,549","177,782.09","250,842.25","305.8113","161.94","461.96","820.25","556","1,438","310,625.05","431,919.75","313.2472","300.36","776.83","1,378.85","571","1,443","260,011.70","359,546.75","334.9877","249.17","629.68","1,073.31","621","1,647","280,608.05","384,897.75","349.0652","233.70","619.80","1,102.65","622","1,753","283,502.40","386,810.25","351.9047","220.66","621.88","1,099.19","679","1,711","351,038.62","471,087.75","367.3850","275.33","693.80","1,282.27","539","1,443","355,792.64","493,385.00","308.4696","341.92","915.37","1,599.46","617","1,552","375,784.77","515,450.10","372.8517","332.12","835.41","1,382.45","589","1,582","327,786.96","443,266.50","365.7145","280.19","752.57","1,212.06","605","1,697","431,124.99","556,463.00","368.9496","327.91","919.77","1,508.24","560","1,403","308,615.03","404,851.00","323.7972","288.56","722.95","1,250.32","652","1,676","295,704.70","396,172.75","421.3946","236.38","607.63","940.15"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","9,227","29,049","14,199,783.24","16,273,603.60","6,148.8603","560.21","1,763.69","2,646.60","671","2,098","1,443,387.31","1,641,819.30","407.2079","782.56","2,446.82","4,031.89","702","2,208","1,229,278.75","1,369,555.90","442.6977","620.27","1,950.93","3,093.66","715","2,126","897,507.07","1,033,626.20","454.4659","486.18","1,445.63","2,274.38","764","2,141","968,324.56","1,113,020.50","495.6932","519.86","1,456.83","2,245.38","800","2,468","943,382.66","1,105,246.40","525.7951","447.83","1,381.56","2,102.05","790","2,689","1,132,794.83","1,275,148.95","549.5432","474.21","1,614.11","2,320.38","648","2,106","677,053.77","808,961.65","466.0223","384.12","1,248.40","1,735.89","707","2,186","826,958.10","983,027.20","477.4473","449.69","1,390.42","2,058.92","798","2,538","1,587,008.24","1,796,757.90","584.2102","707.94","2,251.58","3,075.53","950","3,112","1,380,388.16","1,606,890.30","625.8594","516.35","1,691.46","2,567.49","856","2,711","1,185,087.47","1,327,213.80","596.1098","489.57","1,550.48","2,226.46","826","2,666","1,928,612.32","2,212,335.50","523.8083","829.83","2,678.37","4,223.56"
"11232  :  โรงพยาบาลคลองขลุง","10,313","30,464","7,106,181.37","11,072,019.00","6,469.8626","363.45","1,073.60","1,711.32","953","2,783","455,646.52","719,184.00","637.0822","258.42","754.65","1,128.87","951","2,757","553,572.05","878,801.00","573.5140","318.75","924.08","1,532.31","934","2,631","595,645.57","936,873.00","554.2027","356.09","1,003.08","1,690.49","952","2,629","601,271.91","954,987.00","580.9259","363.25","1,003.14","1,643.91","818","2,247","580,538.12","875,278.00","473.9523","389.53","1,070.02","1,846.76","1,002","3,156","815,205.00","1,271,257.00","621.0299","402.81","1,268.72","2,047.01","853","2,628","676,653.60","1,032,901.00","535.0740","393.04","1,210.90","1,930.39","790","2,623","598,802.50","921,464.00","527.0552","351.30","1,166.41","1,748.33","754","2,125","451,423.76","730,862.00","456.6182","343.94","969.31","1,600.60","857","2,446","651,825.15","1,013,448.00","562.1172","414.33","1,182.55","1,802.91","754","2,314","592,417.47","916,840.00","494.8217","396.21","1,215.97","1,852.87","695","2,125","533,179.72","820,124.00","453.4693","385.94","1,180.03","1,808.55"
"11233  :  โรงพยาบาลพรานกระต่าย","4,527","14,977","2,671,317.87","4,586,302.25","2,545.3130","306.22","1,013.10","1,801.86","439","1,463","227,700.28","398,142.50","254.9159","272.14","906.93","1,561.86","348","1,153","202,648.19","356,839.00","192.5233","309.49","1,025.40","1,853.48","407","1,278","216,168.25","372,614.50","212.5980","291.56","915.51","1,752.67","393","1,304","219,302.75","378,006.75","216.6684","289.88","961.85","1,744.63","316","1,076","195,449.50","328,135.00","170.1968","304.96","1,038.40","1,927.97","359","1,226","230,618.96","406,796.50","200.6592","331.81","1,133.14","2,027.30","290","1,179","266,520.83","438,283.50","200.5119","371.74","1,511.32","2,185.82","325","1,126","205,619.41","352,644.50","214.1748","313.18","1,085.06","1,646.53","315","863","145,481.56","252,880.25","168.9968","293.02","802.79","1,496.36","431","1,399","245,150.20","422,568.50","219.9421","302.05","980.44","1,921.27","498","1,659","262,225.90","457,942.25","272.6856","276.04","919.56","1,679.38","406","1,251","254,432.04","421,449.00","221.4402","336.89","1,038.05","1,903.22"
"11234  :  โรงพยาบาลลานกระบือ","2,769","8,028","2,072,688.46","3,033,016.50","1,501.7082","377.80","1,095.35","2,019.71","204","613","115,529.20","168,132.00","114.0524","274.28","824.18","1,474.16","202","565","88,294.24","136,122.00","110.7088","240.92","673.87","1,229.55","221","627","106,610.79","164,127.00","126.7415","261.77","742.66","1,294.97","229","671","136,265.11","204,858.00","133.3897","305.30","894.58","1,535.79","189","515","155,391.46","214,566.00","94.8947","416.63","1,135.27","2,261.10","219","639","159,962.31","227,802.00","118.2247","356.50","1,040.19","1,926.86","239","727","215,789.82","307,814.00","137.1131","423.40","1,287.92","2,244.96","226","666","173,638.59","221,275.00","123.9791","332.24","979.09","1,784.78","228","595","170,432.19","272,013.50","122.6225","457.17","1,193.04","2,218.30","255","765","226,582.73","370,304.00","138.8891","484.06","1,452.17","2,666.18","268","772","252,777.04","362,794.50","135.6049","469.94","1,353.71","2,675.38","289","873","271,414.98","383,208.50","145.4877","438.96","1,325.98","2,633.96"
"11235  :  โรงพยาบาลทรายทองวัฒนา","3,533","8,509","1,177,049.59","1,921,268.47","2,086.7101","225.79","543.81","920.72","302","698","91,643.81","151,577.99","179.3024","217.16","501.91","845.38","270","612","77,166.66","128,324.45","154.7715","209.68","475.28","829.12","312","742","95,990.47","152,600.32","171.8700","205.66","489.10","887.88","312","668","93,899.99","163,049.79","167.7694","244.09","522.60","971.87","292","751","80,764.55","143,136.19","170.6583","190.59","490.19","838.73","309","676","91,996.45","161,413.33","175.5779","238.78","522.37","919.33","250","638","84,038.87","145,496.24","154.8559","228.05","581.98","939.56","294","758","114,639.43","208,941.06","186.4832","275.65","710.68","1,120.43","299","685","109,761.72","155,286.11","189.8694","226.70","519.35","817.86","297","794","110,013.77","169,285.63","177.0937","213.21","569.99","955.91","291","714","112,881.79","166,843.08","174.5306","233.67","573.34","955.95","305","773","114,252.08","175,314.28","183.9278","226.80","574.80","953.17"
"11236  :  โรงพยาบาลปางศิลาทอง","2,444","7,225","1,463,159.09","2,339,314.08","1,458.6124","323.78","957.17","1,603.79","216","646","130,141.63","214,341.17","123.8294","331.80","992.32","1,730.94","174","482","96,599.02","157,262.54","97.5335","326.27","903.81","1,612.40","201","530","96,692.44","159,679.68","114.3066","301.28","794.43","1,396.94","216","560","111,470.72","178,283.04","118.6234","318.36","825.38","1,502.93","211","630","117,139.78","195,667.87","120.4445","310.58","927.34","1,624.55","220","661","194,659.48","300,976.50","132.1572","455.34","1,368.08","2,277.41","212","649","164,312.21","257,094.21","141.9393","396.14","1,212.71","1,811.30","269","787","169,538.61","284,008.16","171.0871","360.87","1,055.79","1,660.02","180","549","79,875.66","131,051.70","102.6282","238.71","728.07","1,276.96","186","571","98,158.05","153,779.68","119.7539","269.32","826.77","1,284.13","174","584","103,878.91","163,606.71","108.7784","280.15","940.27","1,504.04","185","576","100,692.58","143,562.82","107.5309","249.24","776.02","1,335.08"
"14135  :  โรงพยาบาลบึงสามัคคี","2,574","7,855","2,144,584.61","2,875,434.50","1,566.2797","366.06","1,117.11","1,835.84","240","743","130,311.56","167,735.48","152.2320","225.75","698.90","1,101.84","269","796","191,044.76","256,550.57","168.2172","322.30","953.72","1,525.11","248","778","215,104.47","296,062.78","159.2419","380.54","1,193.80","1,859.20","243","736","143,695.48","193,747.80","151.7296","263.24","797.32","1,276.93","272","800","170,413.97","228,440.85","153.4598","285.55","839.86","1,488.60","243","790","329,495.34","437,414.32","153.2259","553.69","1,800.06","2,854.70","205","592","160,503.29","218,349.31","121.9450","368.83","1,065.12","1,790.56","222","697","225,270.18","298,883.86","126.2487","428.81","1,346.32","2,367.42","207","666","220,132.54","296,316.82","128.8265","444.92","1,431.48","2,300.12","208","588","172,461.84","231,645.59","118.3942","393.96","1,113.68","1,956.56","217","669","186,151.18","250,287.12","132.7589","374.12","1,153.40","1,885.28","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","839","1,523","260,674.78","371,773.25","416.2764","244.11","443.11","893.09","54","91","13,318.11","19,370.25","27.5326","212.86","358.71","703.54","85","172","28,933.53","38,605.00","42.7764","224.45","454.18","902.48","112","196","25,504.56","35,919.25","50.9742","183.26","320.71","704.66","110","190","27,559.06","38,543.25","60.1107","202.86","350.39","641.20","99","173","26,442.50","37,044.25","50.2461","214.13","374.18","737.26","113","183","28,961.75","43,691.75","50.4288","238.75","386.65","866.40","114","162","26,179.10","40,357.00","51.9907","249.12","354.01","776.23","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","88","211","41,577.08","60,966.50","49.4290","288.94","692.80","1,233.42","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","64","145","42,199.09","57,276.00","32.7879","395.01","894.94","1,746.86","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
