"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"10729  :  โรงพยาบาลบ้านโป่ง","474,777","250,991","715,824","99,404,405.55","128,444,335.74","270.54","1.51","18,359","64,580","6,731,763.77","10,525,581.75","573.32","3.52","19,362","66,450","8,404,617.18","12,579,787.25","649.72","3.43","18,239","65,023","7,966,171.88","12,046,428.00","660.48","3.57","17,353","59,993","6,820,116.22","10,520,239.00","606.25","3.46","18,211","56,659","6,743,700.39","10,218,400.75","561.11","3.11","19,059","66,194","8,944,358.71","13,197,639.00","692.46","3.47","15,875","55,060","6,871,267.66","10,396,160.00","654.88","3.47","15,259","51,941","6,893,819.11","10,505,755.32","688.50","3.40","17,909","56,004","8,038,493.72","11,680,857.00","652.23","3.13","0","0","0.00","0.00","0.00","0.00","42,706","82,039","12,618,860.52","12,879,847.19","301.59","1.92","48,659","91,881","19,371,236.39","13,893,640.48","285.53","1.89"
"10730  :  โรงพยาบาลโพธาราม","360,174","219,952","601,431","102,381,988.10","144,286,765.80","400.60","1.67","13,325","45,890","5,223,882.91","8,037,811.00","603.21","3.44","14,631","49,642","5,394,844.85","8,320,860.65","568.71","3.39","13,988","49,121","5,334,270.51","8,267,489.40","591.04","3.51","12,051","44,316","5,230,496.65","8,316,145.20","690.08","3.68","11,370","41,649","4,847,254.53","7,483,217.20","658.15","3.66","14,808","54,721","6,612,108.65","10,079,469.00","680.68","3.70","10,262","36,995","5,154,971.05","7,816,552.20","761.70","3.61","11,217","40,305","6,140,594.78","9,163,440.10","816.92","3.59","15,921","46,695","6,976,668.77","10,341,487.50","649.55","2.93","18,204","47,075","9,219,515.66","12,742,499.75","699.98","2.59","33,437","64,095","17,713,241.73","22,883,989.95","684.39","1.92","50,738","80,927","24,534,138.01","30,833,803.85","607.71","1.59"
"11273  :  โรงพยาบาลสวนผึ้ง","105,162","57,295","180,230","20,442,724.65","21,128,537.33","200.91","1.71","4,264","16,200","836,629.91","1,316,334.00","308.71","3.80","3,986","14,889","833,297.25","1,280,608.50","321.28","3.74","3,945","14,494","885,077.47","1,372,888.50","348.01","3.67","3,603","14,061","907,866.22","1,407,517.50","390.65","3.90","3,189","12,222","781,419.40","1,196,034.00","375.05","3.83","4,073","15,247","1,017,869.97","1,489,411.78","365.68","3.74","3,946","15,397","1,240,932.61","1,710,659.78","433.52","3.90","3,795","12,776","1,186,429.21","1,307,654.71","344.57","3.37","4,522","15,316","1,405,438.68","1,806,423.78","399.47","3.39","4,896","13,998","1,587,469.71","1,696,118.97","346.43","2.86","6,102","14,001","2,691,438.08","1,983,154.55","325.00","2.29","10,974","21,629","7,068,856.14","4,561,731.26","415.69","1.97"
"11274  :  โรงพยาบาลบางแพ","113,627","65,968","193,152","15,152,564.40","28,273,742.50","248.83","1.70","4,111","15,372","613,737.95","1,285,749.00","312.76","3.74","4,233","16,321","643,270.63","1,366,597.00","322.84","3.86","4,087","15,506","620,522.79","1,301,205.00","318.38","3.79","3,470","13,808","632,450.29","1,314,353.50","378.78","3.98","3,447","13,308","580,338.64","1,221,265.00","354.30","3.86","4,132","15,132","727,586.29","1,492,942.50","361.31","3.66","3,871","14,787","770,007.76","1,496,920.00","386.70","3.82","3,861","13,271","906,278.05","1,689,967.00","437.70","3.44","6,445","16,492","1,419,037.89","2,186,557.00","339.26","2.56","7,370","17,704","2,002,426.69","3,096,546.50","420.16","2.40","7,624","17,675","2,625,605.04","4,620,826.00","606.09","2.32","13,317","23,776","3,611,302.38","7,200,814.00","540.72","1.79"
"11275  :  โรงพยาบาลเจ็ดเสมียน","70,801","36,692","104,420","8,401,108.16","12,366,781.87","174.67","1.47","2,365","7,951","288,338.64","521,327.00","220.43","3.36","2,748","9,514","341,928.88","630,444.75","229.42","3.46","2,581","9,022","329,801.20","596,023.75","230.93","3.50","2,158","7,939","320,844.60","582,322.75","269.84","3.68","2,180","7,753","309,398.51","576,335.25","264.37","3.56","2,637","9,138","371,270.47","666,069.12","252.59","3.47","2,460","8,515","427,635.61","749,918.75","304.85","3.46","2,939","7,983","502,873.20","782,858.00","266.37","2.72","2,728","7,420","440,773.42","692,844.75","253.98","2.72","2,692","7,810","479,590.90","783,902.00","291.20","2.90","4,384","9,311","1,835,792.15","2,354,443.25","537.05","2.12","6,820","12,064","2,752,860.58","3,430,292.50","502.98","1.77"
"11276  :  โรงพยาบาลปากท่อ","151,746","81,187","216,123","17,348,163,336.78","21,136,910,921.45","139,291.39","1.42","5,165","17,611","684,971.69","1,265,611.50","245.04","3.41","5,069","17,473","727,831.74","1,265,053.25","249.57","3.45","5,758","18,704","750,761.32","1,335,784.25","231.99","3.25","5,482","17,830","747,875.34","1,405,599.25","256.40","3.25","4,526","15,187","673,860.02","1,193,988.20","263.81","3.36","4,982","16,381","790,419.74","1,226,040.25","246.09","3.29","4,407","14,586","773,188.81","1,284,001.50","291.36","3.31","4,535","14,825","961,998.31","1,513,769.75","333.80","3.27","5,899","16,199","1,457,596.98","1,348,652.75","228.62","2.75","5,898","15,673","1,347,078.99","1,901,762.75","322.44","2.66","11,676","23,234","4,327,818.96","5,749,700.25","492.44","1.99","17,790","28,420","17,334,919,934.88","21,117,420,957.75","1,187,038.84","1.60"
"11277  :  โรงพยาบาลวัดเพลง","71,940","41,932","152,678","17,024,603.90","20,811,175.30","289.29","2.12","2,872","12,834","932,213.59","1,230,258.04","428.36","4.47","2,891","13,478","1,001,833.04","1,292,230.65","446.98","4.66","3,475","14,098","1,074,482.74","1,373,730.85","395.32","4.06","2,629","11,762","1,000,195.68","1,241,289.81","472.15","4.47","2,191","10,153","893,528.83","1,177,834.09","537.58","4.63","2,772","12,127","1,145,720.73","1,393,129.84","502.57","4.37","2,518","10,965","1,002,062.00","1,242,805.51","493.57","4.35","2,678","11,293","1,091,777.03","1,251,166.50","467.20","4.22","3,893","13,376","1,539,026.86","1,848,411.71","474.80","3.44","3,432","12,031","1,250,114.60","1,459,421.09","425.24","3.51","5,026","14,361","2,643,880.58","3,181,919.96","633.09","2.86","7,555","16,200","3,449,768.22","4,118,977.25","545.20","2.14"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","170,949","105,069","350,807","23,594,510.73","41,854,152.46","244.83","2.05","7,041","29,998","1,724,898.27","3,057,558.75","434.25","4.26","7,358","31,973","1,946,733.16","3,393,782.92","461.24","4.35","7,420","33,824","2,109,004.62","3,822,507.76","515.16","4.56","7,044","32,109","2,370,885.97","4,396,203.68","624.11","4.56","5,614","24,634","1,759,621.32","3,115,484.17","554.95","4.39","5,677","22,391","1,656,033.87","2,737,225.75","482.16","3.94","7,641","33,054","2,518,601.39","4,488,062.25","587.37","4.33","7,837","30,042","2,218,278.22","4,151,942.00","529.79","3.83","5,980","19,750","1,441,814.10","2,505,963.67","419.06","3.30","7,681","25,341","2,060,145.04","3,694,527.76","481.00","3.30","15,116","32,318","2,174,812.47","3,774,583.00","249.71","2.14","20,660","35,373","1,613,682.30","2,716,310.75","131.48","1.71"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","65,914","29,514","84,126","25,600,887.97","33,107,000.75","502.28","1.28","2,387","6,877","2,129,361.32","2,880,723.00","1,206.84","2.88","2,598","7,781","1,984,168.27","2,654,473.25","1,021.74","2.99","2,393","7,541","2,186,022.81","2,814,554.75","1,176.16","3.15","2,025","6,618","2,051,060.60","2,647,142.00","1,307.23","3.27","2,071","6,457","1,881,853.86","2,415,956.50","1,166.57","3.12","2,606","8,190","2,612,917.53","3,358,595.50","1,288.79","3.14","2,249","6,532","2,055,031.06","2,631,014.75","1,169.86","2.90","1,958","6,232","2,092,979.91","2,670,732.75","1,364.01","3.18","2,315","7,043","2,358,362.11","3,038,310.50","1,312.45","3.04","3,316","6,886","1,878,533.37","2,400,195.00","723.82","2.08","3,214","7,249","2,189,395.26","2,804,093.50","872.46","2.26","2,382","6,720","2,181,201.87","2,791,209.25","1,171.79","2.82"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","49,914","24,292","70,908","6,671,438.13","10,305,319.50","206.46","1.42","2,491","7,492","815,076.44","1,197,072.50","480.56","3.01","2,521","7,615","776,512.14","1,124,437.50","446.03","3.02","2,370","7,256","816,167.12","1,203,056.25","507.62","3.06","1,939","5,531","685,477.14","979,602.00","505.21","2.85","0","0","0.00","0.00","0.00","0.00","2,463","7,235","469,635.43","809,204.75","328.54","2.94","1,927","5,448","354,611.85","602,580.75","312.70","2.83","1,936","5,334","496,124.98","779,255.75","402.51","2.76","1,859","5,522","494,443.07","806,925.75","434.06","2.97","2,218","6,661","584,012.62","928,422.25","418.59","3.00","2,232","6,325","551,990.91","886,659.00","397.25","2.83","2,336","6,489","627,386.43","988,103.00","422.99","2.78"
"28858  :  โรงพยาบาลบ้านคา","61,786","35,495","88,164","8,749,042.11","7,713,018.50","124.83","1.43","2,173","7,254","367,596.23","616,749.50","283.82","3.34","2,138","6,765","321,977.66","522,249.00","244.27","3.16","1,982","6,403","360,146.59","591,114.25","298.24","3.23","1,759","5,686","335,758.87","553,834.25","314.86","3.23","1,586","4,886","287,484.35","478,669.25","301.81","3.08","2,130","6,598","437,703.93","592,401.25","278.12","3.10","1,921","5,932","449,582.75","556,548.00","289.72","3.09","2,399","6,606","522,753.31","606,647.25","252.88","2.75","2,495","7,187","639,839.84","854,860.50","342.63","2.88","2,783","6,792","821,081.66","660,845.00","237.46","2.44","5,658","10,631","2,019,824.22","852,505.75","150.67","1.88","8,471","13,424","2,185,292.70","826,594.50","97.58","1.58"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","674,403","279,256","1,167,233","219,975,575.10","308,034,161.50","456.75","1.73","26,099","108,238","18,248,347.86","26,120,227.50","1,000.81","4.15","26,126","109,195","18,010,432.00","25,739,683.50","985.21","4.18","26,365","108,572","19,589,743.64","27,548,726.25","1,044.90","4.12","22,950","96,566","17,643,203.71","24,766,450.25","1,079.15","4.21","22,049","91,920","16,895,554.79","23,907,534.00","1,084.29","4.17","27,098","110,579","20,343,668.01","28,320,657.25","1,045.12","4.08","21,353","90,178","16,964,187.61","23,727,227.50","1,111.19","4.22","20,652","87,685","17,649,894.15","24,571,745.50","1,189.80","4.25","22,595","92,773","17,761,862.24","24,770,458.00","1,096.28","4.11","20,236","86,135","16,518,096.85","23,082,409.75","1,140.66","4.26","21,723","92,624","21,046,833.51","28,845,560.00","1,327.88","4.26","22,010","92,768","19,303,750.73","26,633,482.00","1,210.06","4.21"
"10732  :  โรงพยาบาลมะการักษ์","377,736","169,856","663,631","60,365,598.68","95,870,736.65","253.80","1.76","15,731","59,791","4,877,571.07","7,779,889.00","494.56","3.80","16,330","62,779","5,098,240.84","8,145,651.95","498.82","3.84","16,611","62,937","5,394,976.98","8,489,340.25","511.07","3.79","13,466","54,404","5,081,473.87","8,109,811.80","602.24","4.04","12,741","49,873","4,485,767.25","7,204,038.00","565.42","3.91","15,669","60,099","5,380,434.34","8,427,335.45","537.83","3.84","13,368","53,280","4,982,442.65","7,921,688.00","592.59","3.99","12,516","51,066","4,740,821.06","7,577,984.25","605.46","4.08","13,552","53,175","5,190,218.48","8,263,180.80","609.74","3.92","12,657","49,447","4,883,481.76","7,716,899.15","609.69","3.91","14,315","56,471","5,300,737.33","8,460,224.25","591.00","3.94","12,900","50,309","4,949,433.05","7,774,693.75","602.69","3.90"
"11278  :  โรงพยาบาลไทรโยค","100,130","59,881","215,684","17,778,166.41","23,883,337.00","238.52","2.15","4,206","16,554","731,529.96","1,676,301.10","398.55","3.94","4,119","16,705","834,604.87","1,948,734.00","473.11","4.06","4,215","17,893","878,471.85","1,988,676.05","471.81","4.25","3,487","15,133","890,472.34","1,981,952.75","568.38","4.34","3,358","14,156","694,915.30","1,618,426.10","481.96","4.22","4,333","18,117","1,011,474.22","1,675,398.25","386.66","4.18","3,998","16,076","758,085.47","1,299,269.00","324.98","4.02","4,790","16,267","1,218,719.99","1,498,267.25","312.79","3.40","4,062","17,009","928,229.38","1,511,970.50","372.22","4.19","4,638","17,249","979,955.59","1,540,796.00","332.21","3.72","8,480","25,617","4,094,557.86","2,985,429.00","352.06","3.02","10,195","24,908","4,757,149.58","4,158,117.00","407.86","2.44"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","43,165","19,837","70,593","3,730,076.25","6,857,969.93","158.88","1.64","1,859","6,621","306,558.26","574,388.78","308.98","3.56","1,789","6,443","298,588.05","571,467.32","319.43","3.60","1,788","6,562","349,039.38","626,536.26","350.41","3.67","2,692","6,913","310,220.25","574,177.01","213.29","2.57","1,552","5,846","326,588.65","586,085.80","377.63","3.77","1,728","6,330","320,877.00","602,924.01","348.91","3.66","1,533","5,721","322,440.77","614,571.40","400.89","3.73","1,529","5,406","332,078.49","554,195.33","362.46","3.54","1,499","5,577","300,213.69","570,941.16","380.88","3.72","1,329","5,019","268,566.64","501,813.64","377.59","3.78","1,407","5,769","374,476.12","651,460.91","463.01","4.10","1,132","4,386","220,428.95","429,408.31","379.34","3.87"
"11280  :  โรงพยาบาลบ่อพลอย","142,582","77,036","263,790","23,366,789.85","30,867,807.76","216.49","1.85","5,251","21,748","1,365,833.59","2,478,260.50","471.96","4.14","5,215","21,521","1,312,590.22","2,428,704.50","465.72","4.13","5,168","22,297","1,410,363.99","2,610,647.00","505.16","4.31","4,432","19,316","1,433,879.75","2,583,611.00","582.94","4.36","4,089","18,210","1,166,533.99","2,144,229.50","524.39","4.45","5,283","23,622","1,499,322.60","2,758,637.38","522.17","4.47","4,115","18,349","1,221,148.04","2,244,050.75","545.33","4.46","4,116","18,265","1,398,145.54","2,548,942.25","619.28","4.44","5,278","22,510","1,641,993.96","2,799,188.50","530.35","4.26","6,192","20,098","2,044,288.93","2,665,644.00","430.50","3.25","10,895","25,495","4,498,038.02","2,887,190.75","265.00","2.34","17,002","32,359","4,374,651.22","2,718,701.63","159.90","1.90"
"11281  :  โรงพยาบาลท่ากระดาน","47,461","28,765","72,614","3,006,145.24","4,830,435.25","101.78","1.53","1,451","4,974","273,806.57","422,099.25","290.90","3.43","1,675","5,488","268,553.23","419,425.50","250.40","3.28","1,615","5,675","230,301.73","379,762.50","235.15","3.51","1,585","5,550","309,733.01","486,102.00","306.69","3.50","1,199","3,899","141,725.25","237,147.75","197.79","3.25","1,796","6,606","332,933.17","542,213.00","301.90","3.68","1,635","5,767","245,530.37","410,776.50","251.24","3.53","1,729","5,128","271,761.41","423,747.00","245.08","2.97","2,419","5,667","187,912.66","310,168.50","128.22","2.34","2,014","6,050","329,150.67","528,586.75","262.46","3.00","5,513","8,763","210,051.65","349,081.00","63.32","1.59","6,134","9,047","204,685.52","321,325.50","52.38","1.47"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","285,011","168,960","517,736","51,487,347.19","107,662,462.00","377.75","1.82","10,612","41,357","3,155,731.25","5,068,859.50","477.65","3.90","10,949","42,604","3,215,672.04","5,117,891.50","467.43","3.89","9,966","41,994","3,499,090.95","5,309,100.00","532.72","4.21","8,358","35,722","3,181,318.13","4,791,270.50","573.26","4.27","9,363","35,822","3,101,083.20","4,718,635.00","503.97","3.83","10,408","44,844","3,819,502.62","5,857,564.00","562.79","4.31","8,381","34,625","3,255,210.97","4,887,640.00","583.18","4.13","8,688","35,034","4,268,736.87","6,216,814.00","715.56","4.03","11,756","41,649","5,190,110.48","7,397,343.00","629.24","3.54","11,263","37,545","4,678,416.12","7,242,598.00","643.04","3.33","25,857","55,737","7,800,196.86","19,870,464.50","768.48","2.16","43,359","70,803","6,322,277.70","31,184,282.00","719.21","1.63"
"11283  :  โรงพยาบาลทองผาภูมิ","166,607","101,418","338,460","31,748,537.90","36,224,514.75","217.42","2.03","6,385","27,996","1,530,040.55","2,473,972.50","387.47","4.38","6,240","27,164","1,602,300.33","2,468,840.75","395.65","4.35","6,278","27,670","1,715,008.70","2,633,053.25","419.41","4.41","5,658","24,580","1,522,336.08","2,380,990.25","420.82","4.34","5,243","23,731","1,486,212.85","2,312,454.75","441.06","4.53","6,325","28,287","1,733,386.45","2,756,888.25","435.87","4.47","5,236","23,516","1,618,933.80","2,445,922.25","467.14","4.49","5,929","22,019","2,137,880.91","3,075,321.00","518.69","3.71","6,527","26,938","2,185,293.13","3,203,539.00","490.81","4.13","6,862","23,385","2,908,016.14","3,052,374.25","444.82","3.41","12,665","35,005","4,426,692.96","4,764,666.25","376.21","2.76","28,070","48,169","8,882,436.00","4,656,492.25","165.89","1.72"
"11284  :  โรงพยาบาลสังขละบุรี","94,590","39,059","157,686","14,017,076.89","15,815,031.98","167.20","1.67","3,837","14,589","1,123,506.69","1,146,469.15","298.79","3.80","3,789","14,878","830,257.18","1,146,982.78","302.71","3.93","3,648","14,934","947,373.70","1,020,651.50","279.78","4.09","3,225","12,896","984,217.71","1,128,260.40","349.85","4.00","3,215","12,334","706,077.18","939,831.10","292.33","3.84","3,875","16,213","1,048,444.83","1,281,442.25","330.69","4.18","3,081","12,505","2,714,706.19","2,942,171.85","954.94","4.06","3,252","12,980","962,833.25","1,066,964.00","328.09","3.99","2,879","11,990","1,144,523.08","1,240,690.45","430.94","4.16","2,483","10,282","1,186,673.04","1,168,222.30","470.49","4.14","2,745","11,227","1,057,010.23","1,359,567.90","495.29","4.09","3,030","12,858","1,311,453.81","1,373,778.30","453.39","4.24"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","156,257","106,157","286,574","41,229,186.11","31,545,637.92","201.88","1.83","6,199","23,101","1,470,158.25","2,468,219.40","398.16","3.73","6,213","23,222","1,618,860.72","2,583,895.70","415.89","3.74","7,019","24,289","1,576,918.94","2,596,807.32","369.97","3.46","6,896","22,698","1,745,835.09","2,883,632.50","418.16","3.29","5,222","19,327","1,557,093.89","2,559,424.39","490.12","3.70","6,308","23,995","1,837,156.57","2,980,068.65","472.43","3.80","5,837","20,722","1,904,151.55","2,798,020.75","479.36","3.55","5,753","16,932","1,969,557.07","2,548,493.11","442.99","2.94","6,946","20,924","2,035,438.74","2,610,065.23","375.77","3.01","8,025","19,929","2,925,676.39","2,390,152.38","297.84","2.48","14,562","27,923","6,699,110.09","2,374,591.76","163.07","1.92","27,177","43,512","15,889,228.81","2,752,266.73","101.27","1.60"
"11286  :  โรงพยาบาลเลาขวัญ","101,831","64,358","200,966","22,369,789.45","23,243,122.42","228.25","1.97","4,230","17,523","939,480.70","1,846,880.35","436.61","4.14","4,377","17,759","1,010,203.40","1,893,941.39","432.70","4.06","4,281","18,170","1,092,950.93","2,234,980.24","522.07","4.24","3,880","16,880","1,188,261.97","2,259,305.99","582.30","4.35","3,429","14,055","900,281.06","1,718,243.11","501.09","4.10","4,560","17,698","1,188,965.13","2,542,507.72","557.57","3.88","3,840","15,181","939,658.55","1,700,334.96","442.80","3.95","3,731","14,650","894,904.18","1,660,280.52","445.00","3.93","5,581","16,189","1,260,180.92","1,971,802.72","353.31","2.90","2,798","8,865","711,019.96","1,143,686.21","408.75","3.17","9,861","20,749","5,344,413.07","2,453,780.66","248.84","2.10","13,790","23,247","6,899,469.58","1,817,378.55","131.79","1.69"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","103,642","76,169","248,974","117,124,097.03","18,217,451.30","175.77","2.40","4,721","18,248","7,418,502.95","1,402,566.75","297.09","3.87","4,910","18,702","7,264,183.93","1,293,663.35","263.48","3.81","5,938","21,481","9,430,888.11","1,447,811.35","243.82","3.62","4,611","16,984","7,098,393.96","1,291,066.70","280.00","3.68","7,674","26,727","11,996,686.82","1,807,766.60","235.57","3.48","4,884","18,578","7,955,911.91","1,464,717.25","299.90","3.80","3,951","15,285","6,726,209.30","1,239,611.30","313.75","3.87","4,547","15,220","6,341,061.12","1,426,729.80","313.77","3.35","6,862","26,172","11,364,318.40","1,949,538.45","284.11","3.81","8,171","28,759","14,732,069.18","2,407,495.90","294.64","3.52","8,022","19,257","10,834,662.76","1,174,666.45","146.43","2.40","11,878","23,561","15,961,208.59","1,311,817.40","110.44","1.98"
"11288  :  โรงพยาบาลสถานพระบารมี","54,458","34,381","136,731","5,650,509.10","7,965,966.75","146.28","2.51","4,366","18,572","631,932.69","947,046.40","216.91","4.25","4,222","18,185","721,117.38","1,025,740.25","242.95","4.31","4,469","18,517","714,818.87","1,046,100.85","234.08","4.14","3,892","17,553","713,340.36","1,042,738.30","267.92","4.51","2,228","9,910","458,772.93","650,328.40","291.89","4.45","1,776","8,374","342,945.47","496,471.85","279.54","4.72","1,582","7,272","310,649.47","446,765.75","282.41","4.60","1,616","6,890","341,741.08","470,666.75","291.25","4.26","1,988","7,032","306,569.75","421,669.70","212.11","3.54","1,875","7,288","337,635.36","465,662.05","248.35","3.89","2,623","7,938","357,108.77","463,243.20","176.61","3.03","3,744","9,200","413,876.97","489,533.25","130.75","2.46"
"11520  :  โรงพยาบาลค่ายสุรสีห์","150,615","72,487","272,693","148,551,149.76","186,744,542.37","1,239.88","1.81","5,636","22,851","11,879,003.29","14,957,783.17","2,653.97","4.05","6,248","25,551","12,967,083.28","16,290,821.32","2,607.37","4.09","5,639","22,184","11,055,323.81","13,880,408.11","2,461.50","3.93","5,186","21,058","10,977,176.60","13,862,562.38","2,673.07","4.06","5,060","21,011","11,905,273.95","15,015,496.17","2,967.49","4.15","6,153","24,932","13,752,908.45","17,265,438.83","2,806.02","4.05","5,169","19,740","11,033,138.29","13,799,930.76","2,669.75","3.82","5,708","21,437","12,831,562.28","16,127,334.13","2,825.39","3.76","6,372","24,525","14,585,990.89","18,336,836.59","2,877.72","3.85","7,682","21,619","10,949,727.92","13,745,700.25","1,789.34","2.81","5,428","21,515","12,418,828.24","15,641,819.89","2,881.69","3.96","8,206","26,270","14,195,132.76","17,820,410.77","2,171.63","3.20"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","20,858","14,431","46,490","9,125,945.85","3,876,656.60","185.86","2.23","1,046","3,735","654,654.99","318,054.10","304.07","3.57","977","3,879","893,090.65","278,760.10","285.32","3.97","1,069","4,032","922,815.52","323,160.70","302.30","3.77","922","3,782","812,187.34","291,480.00","316.14","4.10","904","3,630","514,088.59","311,472.10","344.55","4.02","950","3,890","952,812.54","306,376.70","322.50","4.09","963","4,039","809,690.54","331,884.80","344.64","4.19","1,120","3,828","715,498.35","360,833.55","322.17","3.42","1,111","4,011","928,132.62","387,549.55","348.83","3.61","1,072","2,921","709,330.06","300,551.60","280.37","2.72","1,470","3,378","689,349.97","267,286.10","181.83","2.30","2,827","5,365","524,294.68","399,247.30","141.23","1.90"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","81,735","45,650","156,422","7,942,882.91","13,710,498.00","167.74","1.91","3,145","13,474","643,155.00","1,122,879.70","357.04","4.28","3,305","14,269","666,199.68","1,148,594.53","347.53","4.32","3,184","13,721","669,123.57","1,140,828.56","358.30","4.31","2,884","12,517","727,237.84","1,261,809.45","437.52","4.34","2,681","11,112","619,648.97","1,047,756.00","390.81","4.14","3,355","13,962","698,620.19","1,213,085.25","361.58","4.16","2,698","11,504","658,492.09","1,131,477.50","419.38","4.26","2,590","11,250","609,132.61","1,073,579.40","414.51","4.34","3,022","11,226","586,535.56","1,023,198.56","338.58","3.71","2,556","11,097","728,172.63","1,250,805.25","489.36","4.34","5,476","14,118","771,587.97","1,342,005.65","245.07","2.58","10,754","18,172","564,976.80","954,478.15","88.76","1.69"
