"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","16,682","87,108","14,972,475.15","19,651,434.81","20,400.3626","225.60","1,178.00","963.29","1,761","8,870","1,220,555.34","1,616,592.98","1,977.9816","182.25","918.00","817.29","1,703","9,052","1,855,851.58","2,431,847.52","1,918.8358","268.65","1,427.98","1,267.36","1,610","8,730","1,270,587.46","1,660,764.36","2,061.8420","190.24","1,031.53","805.48","1,635","8,505","1,225,969.65","1,599,292.44","1,884.2407","188.04","978.16","848.77","1,630","8,515","941,874.32","1,252,012.22","1,980.6473","147.04","768.11","632.12","1,441","7,963","1,436,786.66","1,887,991.63","1,835.9975","237.10","1,310.20","1,028.32","1,131","5,958","1,438,883.52","1,879,702.66","1,517.8760","315.49","1,661.98","1,238.38","1,287","6,271","962,438.69","1,289,633.97","1,548.6928","205.65","1,002.05","832.72","1,401","7,615","1,046,400.28","1,384,641.01","1,808.1069","181.83","988.32","765.80","1,507","7,228","1,556,550.50","2,042,682.97","1,846.3019","282.61","1,355.46","1,106.36","1,576","8,401","2,016,577.15","2,606,273.05","2,019.8401","310.23","1,653.73","1,290.34","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11306  :  โรงพยาบาลนภาลัย","3,258","12,877","2,586,850.00","3,598,091.00","2,265.4399","279.42","1,104.39","1,588.25","353","1,475","203,549.00","286,789.00","222.5601","194.43","812.43","1,288.59","300","1,205","196,111.00","282,956.00","204.3729","234.82","943.19","1,384.51","304","1,167","193,664.00","286,093.00","204.4629","245.15","941.10","1,399.24","336","1,344","404,099.00","521,003.00","241.9417","387.65","1,550.60","2,153.42","266","1,022","182,239.00","266,454.00","179.8643","260.72","1,001.71","1,481.42","296","1,175","208,407.00","285,607.00","213.5265","243.07","964.89","1,337.57","135","642","181,550.00","244,929.00","107.6483","381.51","1,814.29","2,275.27","228","736","180,674.00","246,967.00","160.2564","335.55","1,083.19","1,541.07","225","871","165,557.00","235,337.00","155.0883","270.19","1,045.94","1,517.44","250","1,049","197,317.00","279,732.00","184.4173","266.67","1,118.93","1,516.84","270","1,033","200,764.00","283,251.00","177.1771","274.20","1,049.08","1,598.69","295","1,158","272,919.00","378,973.00","214.1241","327.27","1,284.65","1,769.88"
"11307  :  โรงพยาบาลอัมพวา","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","26,485","127,416","718,566,930,386,409,472.00","1,097,418,623,438,864,768.00","36,491.9269","8,612,879,257,227.23","41,435,477,569,902.39","30,072,915,207,962.47","2,724","13,461","10,615,813,819,824.10","10,772,212,219,485.80","3,660.4835","800,253,489.30","3,954,556,615.08","2,942,838,622.13","2,622","12,289","10,629,987,419,221.48","10,981,693,491,697.76","3,321.8676","893,619,781.24","4,188,288,898.44","3,305,879,346.82","2,653","12,520","22,053,508,689,215.84","22,401,256,506,648.83","3,492.0802","1,789,237,740.15","8,443,745,385.09","6,414,874,580.10","2,589","11,856","16,207,858,306,827.43","16,705,666,433,321.14","3,387.6199","1,409,047,438.71","6,452,555,594.18","4,931,387,501.10","2,444","11,837","41,129,869,425,480.51","41,574,725,082,720.60","3,398.4326","3,512,268,740.62","17,010,934,976.56","12,233,499,961.93","2,555","12,264","20,569,545,674,505.08","20,814,219,249,356.53","3,606.3790","1,697,180,304.09","8,146,465,459.63","5,771,500,790.50","1,734","8,978","97,108,015,490,470,688.00","475,923,824,358,481,536.00","2,689.2191","53,010,004,940,797.68","274,465,873,332,457.62","176,974,730,083,718.94","2,020","9,618","212,364,870,244,431,648.00","212,378,657,394,704,000.00","2,812.3592","22,081,374,235,257.23","105,137,949,205,299.02","75,516,192,026,503.59","2,268","10,475","136,283,607,938,037,792.00","136,284,059,868,473,840.00","3,141.7992","13,010,411,443,291.06","60,089,973,486,981.41","43,377,711,684,589.47","2,399","11,551","136,196,887,948,836,192.00","136,213,762,199,802,320.00","3,441.6968","11,792,378,339,520.59","56,779,392,330,055.16","39,577,502,062,297.38","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","2,477","12,567","136,492,342,181,298,144.00","136,495,069,844,419,872.00","3,539.9898","10,861,388,544,952.64","55,104,993,881,477.54","38,558,040,434,020.42"
"11308  :  โรงพยาบาลเขาย้อย","2,249","6,518","1,271,193.28","2,324,834.70","1,399.8041","356.68","1,033.72","1,660.83","188","539","90,570.38","172,723.60","120.7010","320.45","918.74","1,431.00","200","624","122,103.54","224,775.85","126.3790","360.22","1,123.88","1,778.59","201","557","128,722.35","225,147.75","114.5939","404.21","1,120.14","1,964.74","199","553","122,806.24","214,395.55","128.4491","387.70","1,077.36","1,669.11","174","485","96,886.09","175,086.90","105.3084","361.00","1,006.25","1,662.61","141","416","79,099.58","152,511.05","93.9330","366.61","1,081.64","1,623.62","148","423","78,743.45","144,603.25","90.8866","341.85","977.05","1,591.03","178","522","97,910.88","180,830.75","107.4667","346.42","1,015.90","1,682.67","209","547","100,546.50","185,312.75","128.1479","338.78","886.66","1,446.08","242","693","136,104.21","251,386.50","148.0115","362.75","1,038.79","1,698.43","191","631","111,234.82","205,735.00","118.0415","326.05","1,077.15","1,742.90","178","528","106,465.24","192,325.75","117.8855","364.25","1,080.48","1,631.46"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","2,102","6,077","1,009,704.94","1,308,142.75","1,128.6491","215.26","622.33","1,159.03","245","717","94,532.25","118,123.75","135.4054","164.75","482.14","872.37","185","531","80,759.55","104,549.00","90.9882","196.89","565.13","1,149.04","164","447","60,154.66","75,826.75","78.3251","169.63","462.36","968.10","241","632","114,850.68","146,437.25","112.8239","231.70","607.62","1,297.93","172","543","93,320.05","117,820.50","85.6513","216.98","685.00","1,375.58","176","539","95,728.06","123,933.50","100.8861","229.93","704.17","1,228.45","118","305","49,428.44","65,981.00","68.8648","216.33","559.16","958.12","144","331","54,355.59","75,166.75","80.7394","227.09","521.99","930.98","145","449","86,132.62","113,891.25","90.5337","253.66","785.46","1,258.00","169","535","79,667.42","102,888.00","92.5410","192.31","608.80","1,111.81","166","532","119,445.40","156,766.00","97.4061","294.67","944.37","1,609.41","177","516","81,330.22","106,759.00","94.4841","206.90","603.16","1,129.91"
"11310  :  โรงพยาบาลชะอำ","5,492","20,023","6,995,469.63","8,821,960.60","4,382.7532","440.59","1,606.33","2,012.88","539","1,770","442,504.42","567,544.00","375.8650","320.65","1,052.96","1,509.97","510","1,898","605,998.50","762,283.25","397.4127","401.62","1,494.67","1,918.11","420","1,595","573,538.59","719,392.75","318.1473","451.03","1,712.84","2,261.19","544","2,022","586,283.47","745,309.00","390.0938","368.60","1,370.05","1,910.59","496","1,760","592,926.84","747,572.50","389.5016","424.76","1,507.20","1,919.31","418","1,594","664,197.25","878,993.75","332.6484","551.44","2,102.86","2,642.41","379","1,370","587,437.01","723,136.75","304.3156","527.84","1,908.01","2,376.27","381","1,585","593,376.38","738,164.75","353.9852","465.72","1,937.44","2,085.30","409","1,392","480,821.50","596,699.00","349.5398","428.66","1,458.92","1,707.10","427","1,469","591,696.15","738,788.85","343.3777","502.92","1,730.18","2,151.53","461","1,787","669,259.84","829,516.00","389.6934","464.19","1,799.38","2,128.64","508","1,781","607,429.68","774,560.00","438.1727","434.90","1,524.72","1,767.70"
"11311  :  โรงพยาบาลท่ายาง","5,018","14,799","4,255,078.84","5,413,727.60","3,202.9839","365.82","1,078.86","1,690.21","555","1,427","290,154.37","367,187.00","333.5162","257.31","661.60","1,100.96","470","1,300","340,034.68","448,982.75","286.9883","345.37","955.28","1,564.46","423","1,156","351,205.74","445,462.25","264.4967","385.35","1,053.10","1,684.19","469","1,378","481,462.74","605,516.75","289.9051","439.42","1,291.08","2,088.67","405","1,312","421,770.40","526,581.75","258.2489","401.36","1,300.20","2,039.05","394","1,243","415,144.42","522,723.50","268.5789","420.53","1,326.71","1,946.26","261","726","194,196.64","248,994.00","165.0998","342.97","954.00","1,508.14","359","1,065","286,160.98","364,846.70","216.6146","342.58","1,016.29","1,684.31","380","1,236","307,775.40","393,058.20","256.3684","318.01","1,034.36","1,533.18","409","1,205","346,324.05","443,554.90","268.0330","368.10","1,084.49","1,654.85","455","1,478","441,609.52","563,382.80","306.1421","381.18","1,238.20","1,840.27","438","1,273","379,239.90","483,437.00","288.9919","379.76","1,103.74","1,672.84"
"11312  :  โรงพยาบาลบ้านลาด","1,926","5,612","922,083.82","1,196,995.35","1,153.9034","213.29","621.49","1,037.34","218","683","75,474.34","99,430.10","137.5152","145.58","456.10","723.05","223","629","92,738.47","121,557.60","133.0784","193.26","545.10","913.43","205","590","92,735.07","120,106.70","127.1519","203.57","585.89","944.59","221","634","88,988.73","115,630.15","128.3778","182.38","523.21","900.70","176","552","86,287.85","112,686.45","102.5046","204.14","640.26","1,099.33","174","510","75,786.64","99,041.75","102.2708","194.20","569.21","968.43","103","272","49,803.46","64,360.20","60.9035","236.62","624.86","1,056.76","119","295","57,596.16","73,205.50","65.7946","248.15","615.17","1,112.64","92","299","50,742.76","65,265.55","66.8467","218.28","709.41","976.35","111","339","63,448.82","80,852.20","75.6903","238.50","728.40","1,068.20","150","413","63,077.88","83,276.75","82.7652","201.64","555.18","1,006.18","134","396","125,403.64","161,582.40","71.0044","408.04","1,205.84","2,275.67"
"11313  :  โรงพยาบาลบ้านแหลม","2,202","5,657","1,721,170.42","2,290,611.00","1,252.8554","404.92","1,040.24","1,828.31","264","712","141,903.85","193,304.50","142.1271","271.50","732.21","1,360.08","249","623","177,998.40","240,352.50","136.9195","385.80","965.27","1,755.43","246","636","176,023.67","240,281.50","147.6459","377.80","976.75","1,627.42","226","581","242,816.72","318,618.00","121.6714","548.40","1,409.81","2,618.68","220","558","149,121.94","205,861.50","122.5691","368.93","935.73","1,679.55","180","473","139,544.28","187,069.50","96.4001","395.50","1,039.28","1,940.55","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","151","374","130,336.10","170,299.50","85.0245","455.35","1,127.81","2,002.95","151","432","101,027.05","137,961.00","93.6868","319.35","913.65","1,472.58","155","384","118,886.18","154,268.00","96.5127","401.74","995.28","1,598.42","184","434","193,127.63","244,201.00","100.9338","562.68","1,327.18","2,419.42","176","450","150,384.60","198,394.00","109.3645","440.88","1,127.24","1,814.06"
"11314  :  โรงพยาบาลแก่งกระจาน","2,216","5,937","210,256.59","283,292.25","1,295.8534","47.72","127.84","218.61","226","529","44,218.73","60,674.90","125.9466","114.70","268.47","481.75","192","464","5,964.94","7,494.25","109.8968","16.15","39.03","68.19","184","477","6,275.08","8,431.45","104.9372","17.68","45.82","80.35","170","456","10,560.32","13,782.50","100.7793","30.22","81.07","136.76","198","571","1,229.10","2,179.50","119.8222","3.82","11.01","18.19","166","444","38,610.08","51,175.40","94.0713","115.26","308.29","544.01","120","322","16,585.14","22,925.25","73.7807","71.20","191.04","310.72","151","412","20,108.49","27,500.75","91.0739","66.75","182.12","301.96","179","457","16,665.55","22,988.75","102.6577","50.30","128.43","223.94","193","499","7,862.44","10,869.25","112.4366","21.78","56.32","96.67","222","651","18,672.42","24,698.40","123.4244","37.94","111.25","200.11","215","655","23,504.30","30,571.85","137.0267","46.67","142.19","223.11"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","13,909","76,880","0.00","5,644,243,884.00","22,655.6716","73,416.28","405,797.96","249,131.61","1,301","7,028","0.00","183,278,830.00","2,179.0452","26,078.38","140,875.35","84,109.70","1,358","7,691","0.00","379,963,763.00","2,130.9549","49,403.69","279,796.59","178,306.81","1,398","7,605","0.00","418,853,259.00","2,223.0800","55,076.04","299,608.91","188,411.24","1,418","7,776","0.00","464,890,597.00","2,324.6551","59,785.31","327,849.50","199,982.61","1,246","7,151","0.00","445,385,745.00","2,040.0129","62,283.00","357,452.44","218,324.97","1,295","7,047","0.00","708,164,374.00","2,076.1450","100,491.61","546,845.08","341,095.82","953","5,508","0.00","422,014,194.00","1,731.2246","76,618.41","442,827.07","243,766.29","1,092","5,758","0.00","767,877,935.00","1,798.0869","133,358.45","703,184.92","427,052.74","1,209","7,061","0.00","641,727,012.00","2,123.4909","90,883.30","530,791.57","302,203.80","1,313","7,266","0.00","649,980,791.00","2,064.0249","89,455.10","495,034.88","314,909.37","1,326","6,989","0.00","562,107,384.00","1,964.9512","80,427.44","423,912.05","286,066.84","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11315  :  โรงพยาบาลกุยบุรี","2,538","8,408","1,181,867.44","1,631,488.97","1,575.0065","194.04","642.82","1,035.86","234","829","102,329.43","136,108.39","142.5966","164.18","581.66","954.50","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","223","769","119,519.50","161,512.89","126.0243","210.03","724.27","1,281.60","227","673","109,780.89","151,670.72","131.4978","225.37","668.15","1,153.41","236","755","104,282.29","150,645.23","142.5774","199.53","638.33","1,056.59","214","628","89,612.09","127,521.05","122.4873","203.06","595.89","1,041.10","168","566","85,021.16","116,396.64","96.8228","205.65","692.84","1,202.16","212","773","100,438.70","137,436.39","157.0499","177.80","648.28","875.11","246","761","101,429.76","142,167.73","146.5354","186.82","577.92","970.19","268","822","102,003.77","142,319.40","157.9553","173.14","531.04","901.01","241","957","138,569.82","190,065.14","171.3837","198.61","788.65","1,109.00","269","875","128,880.03","175,645.39","180.0760","200.74","652.96","975.40"
"11316  :  โรงพยาบาลทับสะแก","4,418","16,392","2,837,583.34","4,736,931.80","3,609.1940","288.98","1,072.19","1,312.46","435","1,672","243,217.47","399,400.64","360.7552","238.88","918.16","1,107.12","375","1,491","265,043.48","442,164.56","282.7590","296.56","1,179.11","1,563.75","411","1,521","306,216.32","495,742.91","292.4204","325.93","1,206.19","1,695.31","425","1,536","309,380.43","529,434.29","325.1819","344.68","1,245.73","1,628.12","364","1,282","247,049.27","409,771.27","248.8476","319.63","1,125.75","1,646.68","371","1,513","252,399.36","419,612.39","316.4030","277.34","1,131.03","1,326.20","305","1,160","243,730.65","393,914.41","258.9309","339.58","1,291.52","1,521.31","308","1,032","174,173.22","291,526.70","228.3898","282.49","946.52","1,276.44","324","1,169","180,921.65","304,659.83","294.8514","260.62","940.31","1,033.27","373","1,404","203,377.88","339,849.76","349.0243","242.06","911.13","973.71","351","1,304","233,353.12","386,770.91","317.2128","296.60","1,101.91","1,219.28","376","1,308","178,720.49","324,084.13","334.4177","247.77","861.93","969.10"
"11317  :  โรงพยาบาลบางสะพาน","10,215","42,292","9,627,773.74","12,560,590.40","10,384.7109","297.00","1,229.62","1,209.53","951","3,877","628,284.99","830,299.05","1,000.8692","214.16","873.08","829.58","917","3,662","848,229.26","1,115,564.20","883.9704","304.63","1,216.54","1,261.99","969","3,939","869,045.26","1,143,953.40","988.5674","290.42","1,180.55","1,157.18","935","3,558","802,933.71","1,052,892.80","875.6965","295.92","1,126.09","1,202.35","904","3,559","737,193.90","961,306.80","915.4639","270.11","1,063.39","1,050.08","897","3,518","804,596.13","1,053,801.60","874.4528","299.55","1,174.81","1,205.10","643","2,694","692,491.06","906,119.10","719.1272","336.35","1,409.21","1,260.03","689","2,975","674,520.57","879,371.75","740.1318","295.59","1,276.30","1,188.13","815","3,369","770,595.70","1,003,073.00","762.8076","297.74","1,230.76","1,314.98","848","3,648","836,970.89","1,092,500.45","827.5539","299.48","1,288.33","1,320.16","835","3,534","774,019.13","1,022,138.20","851.5762","289.23","1,224.12","1,200.29","812","3,959","1,188,893.14","1,499,570.05","944.4940","378.77","1,846.76","1,587.70"
"11318  :  โรงพยาบาลบางสะพานน้อย","2,503","8,938","1,940,099.89","2,567,184.00","1,712.6089","287.22","1,025.64","1,498.99","222","763","204,466.38","251,500.50","137.0887","329.62","1,132.89","1,834.58","311","947","155,883.04","205,013.50","242.4725","216.49","659.21","845.51","233","953","220,736.32","285,563.25","178.6536","299.65","1,225.59","1,598.42","229","949","150,209.80","209,139.50","146.4640","220.38","913.27","1,427.92","202","711","197,461.91","257,581.50","123.9106","362.28","1,275.16","2,078.77","198","732","151,514.92","197,344.75","119.8910","269.60","996.69","1,646.03","163","633","144,676.27","196,034.75","108.3763","309.69","1,202.67","1,808.83","172","678","170,602.88","228,319.50","130.1936","336.75","1,327.44","1,753.69","158","512","104,838.12","151,262.75","87.6374","295.44","957.36","1,726.01","195","645","129,089.39","179,414.75","121.0414","278.16","920.08","1,482.26","197","670","160,376.91","211,555.00","150.8205","315.75","1,073.88","1,402.69","223","745","150,243.95","194,454.25","166.0593","261.01","871.99","1,170.99"
"11319  :  โรงพยาบาลปราณบุรี","3,859","12,874","3,105,280.02","4,092,241.50","2,686.9625","317.87","1,060.44","1,523.00","417","1,338","228,680.87","309,112.50","284.3686","231.03","741.28","1,087.01","385","1,102","232,135.35","316,547.00","231.8607","287.25","822.20","1,365.25","349","1,061","227,882.96","304,527.00","245.3227","287.02","872.57","1,241.33","374","1,040","263,039.03","346,498.50","229.7036","333.17","926.47","1,508.46","350","1,151","297,409.76","390,249.50","225.4740","339.05","1,115.00","1,730.80","329","1,065","253,653.96","332,853.00","246.4844","312.54","1,011.71","1,350.40","247","824","309,179.49","400,391.00","170.6890","485.91","1,621.02","2,345.73","279","888","229,701.85","304,251.00","191.4208","342.63","1,090.51","1,589.44","262","929","230,056.36","304,549.50","200.3809","327.83","1,162.40","1,519.85","316","1,190","260,965.61","346,135.00","222.8145","290.87","1,095.36","1,553.47","289","1,248","325,859.58","416,316.00","219.6320","333.59","1,440.54","1,895.52","262","1,038","246,715.20","320,811.50","218.8113","309.07","1,224.47","1,466.16"
"11320  :  โรงพยาบาลหัวหิน","20,808","126,087","6,966,406.86","0.00","34,127.1067","0.00","0.00","0.00","2,030","11,165","587,096.98","0.00","2,979.5491","0.00","0.00","0.00","1,921","10,164","505,080.46","0.00","3,238.4295","0.00","0.00","0.00","1,903","12,494","707,636.02","0.00","2,997.8811","0.00","0.00","0.00","1,791","10,293","777,011.81","0.00","2,990.6458","0.00","0.00","0.00","1,760","14,369","543,645.43","0.00","3,039.2736","0.00","0.00","0.00","1,758","12,618","975,646.86","0.00","2,785.9010","0.00","0.00","0.00","1,257","7,117","819,373.19","0.00","2,111.7343","0.00","0.00","0.00","1,470","8,164","496,976.19","0.00","2,447.1960","0.00","0.00","0.00","1,570","8,094","655,131.43","0.00","2,360.9770","0.00","0.00","0.00","1,757","11,399","524,586.97","0.00","3,127.6914","0.00","0.00","0.00","1,747","9,112","371,947.88","0.00","2,988.2005","0.00","0.00","0.00","1,844","11,098","2,273.64","0.00","3,059.6274","0.00","0.00","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","4,831","20,091","3,434,308.57","4,536,827.84","4,173.1003","225.81","939.11","1,087.16","447","1,937","191,321.37","261,679.58","366.1880","135.10","585.41","714.60","424","1,999","307,174.14","401,249.20","361.6281","200.72","946.34","1,109.56","385","1,669","299,997.63","399,142.24","333.8173","239.15","1,036.73","1,195.69","451","1,870","392,513.48","517,253.94","400.4103","276.61","1,146.90","1,291.81","380","1,677","335,715.65","442,045.98","327.7739","263.59","1,163.28","1,348.63","387","1,473","287,564.54","381,689.62","318.9371","259.12","986.28","1,196.76","300","1,410","339,818.32","446,087.71","267.3414","316.37","1,486.96","1,668.61","360","1,393","201,919.03","269,995.10","296.1025","193.82","749.99","911.83","388","1,429","246,267.66","321,832.29","336.2429","225.22","829.46","957.14","452","1,825","294,818.25","387,576.71","410.6124","212.37","857.47","943.90","423","1,609","254,455.14","337,425.97","364.5063","209.71","797.70","925.71","434","1,800","282,743.36","370,849.50","389.5401","206.03","854.49","952.02"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","58,665","282,027","104,724,266.65","127,042,642.19","107,093.4505","450.46","2,165.56","1,186.28","5,441","25,893","4,768,592.56","5,709,559.56","9,377.6484","220.51","1,049.36","608.85","5,356","25,860","6,524,803.41","7,720,268.59","9,692.0222","298.54","1,441.42","796.56","5,302","26,211","8,987,256.72","10,979,891.94","10,009.3921","418.90","2,070.90","1,096.96","5,081","23,590","6,944,121.41","8,487,305.55","8,952.6672","359.78","1,670.40","948.02","4,846","24,149","10,592,555.45","12,255,671.51","8,823.8659","507.50","2,529.03","1,388.92","4,838","23,271","8,662,854.13","10,668,543.93","8,757.5984","458.45","2,205.16","1,218.20","3,443","17,771","5,930,445.74","7,301,482.22","6,682.8617","410.87","2,120.67","1,092.57","4,282","20,106","8,016,651.67","9,836,052.78","7,904.9458","489.21","2,297.07","1,244.29","4,620","22,209","8,183,963.05","10,029,403.77","8,802.4473","451.59","2,170.87","1,139.39","4,993","24,194","10,792,315.55","13,274,486.59","9,019.1964","548.67","2,658.62","1,471.80","5,214","24,513","13,033,088.51","15,625,726.66","9,709.4567","637.45","2,996.88","1,609.33","5,249","24,260","12,287,618.45","15,154,249.09","9,361.3484","624.66","2,887.07","1,618.81"
"11322  :  โรงพยาบาลพรหมคีรี","2,119","5,795","794,552.19","1,087,657.00","1,059.2009","187.69","513.29","1,026.87","383","1,163","134,920.98","183,959.25","197.3364","158.18","480.31","932.21","338","915","127,142.98","178,095.75","171.0543","194.64","526.91","1,041.16","346","897","123,747.27","170,588.00","166.2849","190.18","493.03","1,025.88","368","1,003","129,496.38","182,684.00","188.4476","182.14","496.42","969.42","394","996","142,855.84","198,512.25","189.1533","199.31","503.84","1,049.48","290","821","136,388.74","173,817.75","146.9244","211.71","599.37","1,183.04","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
