"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw"
"10729  :  โรงพยาบาลบ้านโป่ง","11,701","78,060","26,848,586.52","33,825,135.24","11,713.3280","433.32","2,890.79","2,887.75","3,146","21,872","4,962,279.97","6,261,104.78","2,872.6241","286.26","1,990.18","2,179.58","2,128","15,462","4,923,483.22","6,235,442.32","2,160.6092","403.28","2,930.19","2,885.96","1,686","10,470","4,028,703.62","5,072,199.89","2,099.5839","484.45","3,008.42","2,415.81","1,760","9,773","3,817,339.37","4,795,627.75","2,028.8605","490.70","2,724.79","2,363.71","2,981","20,483","9,116,780.34","11,460,760.50","2,551.6503","559.53","3,844.60","4,491.51","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10730  :  โรงพยาบาลโพธาราม","11,856","93,887","28,200,283.87","26,418,260.75","11,961.0877","281.38","2,228.26","2,208.68","2,181","22,666","3,311,922.56","3,756,025.75","2,211.1167","165.71","1,722.16","1,698.70","1,372","10,641","4,014,008.99","4,359,168.10","1,457.8160","409.66","3,177.24","2,990.20","1,300","7,742","3,274,945.38","3,857,106.00","1,709.5335","498.21","2,967.00","2,256.23","1,271","7,571","3,775,419.38","4,458,345.50","1,660.2520","588.87","3,507.75","2,685.34","1,653","11,719","4,910,933.52","5,113,786.65","1,642.5151","436.37","3,093.64","3,113.39","4,079","33,548","8,913,054.04","4,873,828.75","3,279.8544","145.28","1,194.86","1,485.99","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","4,043","23,861","7,060,621.96","9,414,008.00","2,183.3522","394.54","2,328.47","4,311.72","798","5,380","1,393,535.59","1,880,036.00","473.8514","349.45","2,355.93","3,967.56","814","5,020","2,103,614.72","2,827,433.50","452.3974","563.23","3,473.51","6,249.89","507","2,904","976,092.47","1,294,301.50","260.4606","445.70","2,552.86","4,969.28","350","1,456","419,474.74","546,501.50","189.0217","375.34","1,561.43","2,891.21","370","1,522","637,119.30","830,836.50","209.5454","545.88","2,245.50","3,964.95","568","3,492","721,919.71","962,712.00","284.9540","275.69","1,694.92","3,378.48","636","4,087","808,865.43","1,072,187.00","313.1217","262.34","1,685.83","3,424.19","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11274  :  โรงพยาบาลบางแพ","2,226","22,383","414,728.88","4,687,953.00","1,489.7692","209.44","2,106.00","3,146.76","821","10,549","59,632.86","1,398,748.50","561.5677","132.60","1,703.71","2,490.79","491","5,165","91,240.88","1,652,979.50","317.3415","320.03","3,366.56","5,208.83","153","889","57,293.25","242,952.00","117.0504","273.29","1,587.92","2,075.62","163","1,140","54,717.80","147,527.00","112.2369","129.41","905.07","1,314.43","220","1,494","66,256.16","366,233.50","146.5109","245.14","1,664.70","2,499.70","378","3,146","85,587.93","879,512.50","235.0618","279.57","2,326.75","3,741.62","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,227","8,964","1,351,511.04","1,721,809.90","737.8965","192.08","1,403.27","2,333.40","149","1,216","163,295.44","207,523.50","92.3044","170.66","1,392.78","2,248.25","68","418","84,426.32","108,044.75","46.5761","258.48","1,588.89","2,319.75","56","173","23,839.82","31,687.36","36.4539","183.16","565.85","869.24","44","179","36,312.65","47,790.36","30.1517","266.99","1,086.14","1,585.00","103","512","70,178.92","91,649.50","68.9467","179.00","889.80","1,329.28","389","3,163","501,582.52","635,895.18","221.9783","201.04","1,634.69","2,864.67","418","3,303","471,875.37","599,219.25","241.4854","181.42","1,433.54","2,481.39","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11276  :  โรงพยาบาลปากท่อ","2,726","13,446","1,507,495.34","2,009,605.75","1,723.1957","149.46","737.20","1,166.21","320","1,472","187,158.90","253,593.00","228.5882","172.28","792.48","1,109.39","538","2,357","272,416.03","364,850.50","271.6427","154.79","678.16","1,343.13","347","1,731","165,594.81","226,975.50","232.9543","131.12","654.11","974.33","278","1,104","113,083.31","156,869.50","192.1132","142.09","564.28","816.55","589","3,753","267,424.88","354,617.75","364.9061","94.49","602.07","971.81","360","1,770","276,853.21","358,241.50","235.8898","202.40","995.12","1,518.68","294","1,259","224,964.20","294,458.00","197.1014","233.88","1,001.56","1,493.94","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11277  :  โรงพยาบาลวัดเพลง","802","3,791","2,080,745.97","2,570,020.43","438.8546","677.93","3,204.51","5,856.20","131","660","287,698.25","356,877.80","77.8621","540.72","2,724.26","4,583.46","121","723","340,662.27","421,870.00","63.3918","583.50","3,486.53","6,654.96","97","484","281,628.48","354,274.43","62.5067","731.97","3,652.31","5,667.78","101","509","298,851.92","371,896.95","63.6013","730.64","3,682.15","5,847.32","163","733","637,689.63","762,081.25","82.8113","1,039.67","4,675.35","9,202.62","189","682","234,215.42","303,020.00","88.6814","444.31","1,603.28","3,416.95","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","2,581","15,099","1,812,760.63","6,583,394.00","1,961.0821","436.02","2,550.71","3,357.02","573","3,603","283,462.49","1,078,057.00","463.7902","299.21","1,881.43","2,324.45","587","3,930","370,257.63","1,629,437.75","447.1704","414.62","2,775.87","3,643.89","424","2,180","385,321.44","1,002,142.25","337.9729","459.70","2,363.54","2,965.16","402","1,936","453,503.35","1,058,089.25","319.7997","546.53","2,632.06","3,308.60","595","3,450","320,215.72","1,815,667.75","392.3489","526.28","3,051.54","4,627.69","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"28858  :  โรงพยาบาลบ้านคา","1,261","4,651","958,647.10","1,234,122.75","711.4087","265.35","978.69","1,734.76","180","727","143,197.15","183,251.00","102.0135","252.06","1,018.06","1,796.34","188","952","162,529.47","205,336.50","116.0197","215.69","1,092.22","1,769.84","154","539","101,673.02","131,898.25","86.5705","244.71","856.48","1,523.59","161","525","105,485.36","138,949.50","80.9310","264.67","863.04","1,716.89","167","574","111,187.01","143,781.25","91.7142","250.49","860.97","1,567.71","221","707","207,609.68","267,090.75","141.0706","377.78","1,208.56","1,893.31","190","627","126,965.41","163,815.50","93.0892","261.27","862.19","1,759.77","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","19,485","109,913","34,643,355.39","45,186,517.88","27,501.4775","411.11","2,319.04","1,643.06","3,839","24,139","5,231,626.04","6,855,776.50","5,297.5618","284.01","1,785.82","1,294.14","3,724","22,040","6,915,272.74","9,046,591.50","5,497.6636","410.46","2,429.27","1,645.53","3,742","18,671","7,761,721.19","9,980,767.88","5,762.7012","534.56","2,667.23","1,731.96","3,988","21,335","7,476,971.01","9,689,920.00","5,729.7453","454.18","2,429.77","1,691.16","4,192","23,728","7,257,764.41","9,613,462.00","5,213.8056","405.15","2,293.29","1,843.85","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10732  :  โรงพยาบาลมะการักษ์","11,438","86,851","11,986,047.05","15,128,615.65","12,110.6257","174.19","1,322.66","1,249.20","1,599","15,456","1,653,278.78","2,032,542.15","1,960.4551","131.51","1,271.13","1,036.77","1,491","11,499","1,744,113.03","2,224,701.70","1,854.7898","193.47","1,492.09","1,199.44","1,337","8,355","2,352,317.55","2,963,739.70","1,831.1812","354.73","2,216.71","1,618.49","1,495","9,443","1,854,476.45","2,348,075.05","1,758.7513","248.66","1,570.62","1,335.08","1,913","14,112","2,011,278.79","2,557,644.65","1,964.9466","181.24","1,336.98","1,301.64","3,603","27,986","2,370,582.45","3,001,912.40","2,740.5017","107.26","833.17","1,095.39","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11278  :  โรงพยาบาลไทรโยค","2,148","8,196","1,572,324.76","1,897,001.34","1,315.2110","231.45","883.15","1,442.36","307","1,342","149,490.12","179,825.72","188.4265","134.00","585.75","954.35","333","1,382","264,414.76","316,299.84","208.7190","228.87","949.85","1,515.43","231","697","124,190.72","162,143.07","142.1671","232.63","701.92","1,140.51","292","920","192,091.02","238,799.96","191.4115","259.57","817.81","1,247.57","298","1,136","218,021.05","256,192.92","173.7495","225.52","859.71","1,474.50","324","1,234","287,643.61","352,723.59","188.8456","285.84","1,088.65","1,867.79","363","1,485","336,473.48","391,016.24","221.8918","263.31","1,077.18","1,762.19","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","840","4,689","644,091.45","798,887.00","491.8209","170.37","951.06","1,624.35","185","1,323","89,226.32","109,634.45","115.5773","82.87","592.62","948.58","131","757","136,539.84","158,605.34","76.1531","209.52","1,210.73","2,082.72","109","533","107,810.77","138,499.93","64.3851","259.85","1,270.64","2,151.12","114","380","78,147.80","107,384.03","62.5994","282.59","941.97","1,715.42","89","318","49,319.01","72,729.94","46.8384","228.71","817.19","1,552.78","212","1,378","183,047.71","212,033.31","126.2676","153.87","1,000.16","1,679.24","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","2,177","9,036","3,500,156.59","2,736,264.51","1,222.9726","302.82","1,256.90","2,237.39","283","1,086","481,174.21","286,168.50","159.5153","263.51","1,011.20","1,793.99","350","1,467","1,052,576.56","389,026.00","199.4610","265.18","1,111.50","1,950.39","304","1,097","868,634.35","575,228.50","168.6064","524.37","1,892.20","3,411.66","244","815","264,300.33","335,443.50","131.8776","411.59","1,374.77","2,543.60","275","1,320","270,074.67","377,036.75","146.5169","285.63","1,371.04","2,573.33","357","1,585","182,801.21","254,010.26","199.5021","160.26","711.51","1,273.22","364","1,666","380,595.26","519,351.00","217.4933","311.74","1,426.79","2,387.89","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","625","3,145","1,135,687.62","1,225,788.66","387.6012","389.76","1,961.26","3,162.50","118","976","364,322.64","377,423.43","79.3572","386.70","3,198.50","4,756.01","80","600","205,330.29","211,879.75","48.3230","353.13","2,648.50","4,384.66","75","174","35,527.65","48,903.50","45.7753","281.05","652.05","1,068.34","100","263","80,678.30","96,645.75","57.8495","367.47","966.46","1,670.64","74","285","126,828.80","138,285.97","43.0666","485.21","1,868.73","3,210.98","93","421","153,374.50","168,156.58","60.4730","399.42","1,808.14","2,780.69","85","426","169,625.44","184,493.68","52.7566","433.08","2,170.51","3,497.07","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","5,900","27,860","8,116,143.90","15,692,236.00","5,389.0513","563.25","2,659.70","2,911.87","887","4,397","1,066,593.90","1,881,886.50","762.3060","427.99","2,121.63","2,468.68","891","4,007","1,261,387.73","2,199,986.00","809.8942","549.04","2,469.12","2,716.39","892","3,879","1,165,618.45","2,312,098.50","848.9146","596.06","2,592.04","2,723.59","841","3,656","852,706.82","2,555,715.00","742.5511","699.05","3,038.90","3,441.80","735","3,439","1,116,161.21","2,709,395.50","649.8586","787.84","3,686.25","4,169.21","919","4,548","1,194,661.96","2,072,755.50","828.7372","455.75","2,255.45","2,501.10","735","3,934","1,459,013.83","1,960,399.00","746.7896","498.32","2,667.21","2,625.10","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","3,757","17,181","7,276,886.42","9,212,288.25","3,126.1152","536.19","2,452.03","2,946.88","679","3,847","1,352,146.68","1,705,447.25","511.4323","443.32","2,511.70","3,334.65","711","3,365","1,376,799.29","1,746,774.50","581.3700","519.10","2,456.79","3,004.58","582","2,488","876,324.00","1,116,145.00","528.8807","448.61","1,917.77","2,110.39","588","2,378","1,173,134.22","1,476,401.25","492.1253","620.86","2,510.89","3,000.05","494","1,759","586,362.52","748,622.50","437.1814","425.60","1,515.43","1,712.38","703","3,344","1,912,119.71","2,418,897.75","575.1255","723.35","3,440.82","4,205.86","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","2,468","17,917","3,071,017.30","3,287,518.00","1,419.7530","183.49","1,332.06","2,315.56","649","6,537","1,025,632.83","418,649.75","438.5111","64.04","645.07","954.71","546","4,591","757,252.28","1,002,021.25","333.6632","218.26","1,835.20","3,003.09","425","2,759","270,727.15","419,097.40","217.6892","151.90","986.11","1,925.21","268","1,233","298,247.25","413,622.35","133.1734","335.46","1,543.37","3,105.89","213","845","347,278.20","466,360.15","113.2877","551.91","2,189.48","4,116.60","367","1,952","371,879.59","567,767.10","183.4284","290.86","1,547.05","3,095.31","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","2,513","13,644","4,844,013.00","1,400,292.70","1,374.7022","102.63","557.22","1,018.62","329","1,715","581,447.27","158,411.25","181.1647","92.37","481.49","874.40","294","1,127","508,210.81","184,572.45","159.9871","163.77","627.80","1,153.67","231","749","379,878.11","195,668.00","121.5940","261.24","847.05","1,609.19","259","869","411,448.54","189,833.75","155.5331","218.45","732.95","1,220.54","255","1,087","781,143.91","171,936.50","127.5253","158.18","674.26","1,348.25","473","2,745","1,363,440.68","218,434.75","249.9070","79.58","461.81","874.06","672","5,352","818,443.68","281,436.00","378.9910","52.59","418.80","742.59","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","2,153","7,752","1,113,383.62","1,813,872.32","1,179.8503","233.99","842.49","1,537.37","395","1,567","224,989.31","386,101.19","214.9491","246.40","977.47","1,796.24","310","1,249","147,570.39","227,521.56","157.7135","182.16","733.94","1,442.63","331","1,100","174,437.51","292,685.43","182.5997","266.08","884.25","1,602.88","279","840","142,911.11","220,030.86","161.8656","261.94","788.64","1,359.34","307","1,119","134,349.99","204,740.84","157.3714","182.97","666.91","1,301.00","265","1,089","151,551.87","260,957.74","157.5550","239.63","984.75","1,656.30","266","788","137,573.44","221,834.70","147.7960","281.52","833.97","1,500.95","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
