"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw"
"11232  :  โรงพยาบาลคลองขลุง","6,695","26,345","9,219,867.81","12,798,022.00","4,524.7773","485.79","1,911.58","2,828.43","749","2,275","512,643.27","784,766.00","445.2326","344.95","1,047.75","1,762.60","681","2,109","615,747.80","934,514.00","448.1890","443.11","1,372.27","2,085.09","638","1,925","513,524.73","808,120.00","428.2053","419.80","1,266.65","1,887.23","480","1,426","425,461.14","653,677.00","304.8192","458.40","1,361.83","2,144.47","492","1,417","434,236.44","653,165.00","323.8508","460.95","1,327.57","2,016.87","645","1,861","489,244.43","745,118.00","414.7881","400.39","1,155.22","1,796.38","483","1,558","423,853.10","646,538.00","335.8081","414.98","1,338.59","1,925.32","444","1,526","442,058.26","653,814.00","327.6250","428.45","1,472.55","1,995.62","458","1,870","421,554.69","625,966.00","349.4630","334.74","1,366.74","1,791.22","468","2,367","987,513.85","1,294,395.00","345.2837","546.85","2,765.80","3,748.79","664","5,190","2,994,002.01","3,733,739.00","454.4363","719.41","5,623.10","8,216.20","493","2,821","960,028.09","1,264,210.00","347.0762","448.14","2,564.32","3,642.46"
"11233  :  โรงพยาบาลพรานกระต่าย","4,359","16,862","4,076,020.48","6,542,463.60","2,877.1216","388.00","1,500.91","2,273.96","352","1,150","231,221.11","394,356.50","262.7829","342.92","1,120.33","1,500.69","386","1,205","281,790.96","510,298.00","225.3022","423.48","1,322.02","2,264.95","350","1,072","199,816.63","345,476.00","233.2444","322.27","987.07","1,481.18","274","822","250,359.77","424,875.50","181.3077","516.88","1,550.64","2,343.39","319","1,076","276,429.93","476,815.50","208.5976","443.14","1,494.72","2,285.81","350","989","259,163.55","443,540.50","222.6642","448.47","1,267.26","1,991.97","340","1,075","270,332.70","467,700.50","239.6365","435.07","1,375.59","1,951.71","289","977","313,348.78","525,590.50","190.7200","537.96","1,818.65","2,755.82","249","918","209,968.77","348,108.50","179.7009","379.20","1,398.03","1,937.16","372","1,760","166,828.84","279,327.00","255.2544","158.71","750.88","1,094.31","695","3,674","1,343,979.01","1,527,224.60","424.3754","415.68","2,197.45","3,598.76","383","2,144","272,780.43","799,150.50","253.5354","372.74","2,086.55","3,152.03"
"11234  :  โรงพยาบาลลานกระบือ","2,972","11,628","3,096,631.27","4,329,678.00","1,906.0422","372.35","1,456.82","2,271.55","269","680","191,044.29","286,944.00","135.1495","421.98","1,066.71","2,123.16","222","578","144,159.70","225,392.00","115.6820","389.95","1,015.28","1,948.38","232","600","355,378.22","481,059.50","123.7679","801.77","2,073.53","3,886.79","232","637","324,305.11","442,525.00","126.6903","694.70","1,907.44","3,492.97","190","538","277,707.00","374,697.00","113.2839","696.46","1,972.09","3,307.59","211","623","311,541.47","416,214.00","117.6538","668.08","1,972.58","3,537.62","198","614","237,910.84","331,828.00","105.1538","540.44","1,675.90","3,155.64","187","568","117,782.68","177,814.00","107.0899","313.05","950.88","1,660.42","180","574","290,470.65","435,662.50","109.7807","758.99","2,420.35","3,968.48","257","1,157","358,945.52","468,124.50","216.8756","404.60","1,821.50","2,158.49","542","3,820","355,771.27","491,885.00","454.8496","128.77","907.54","1,081.42","252","1,239","131,614.52","197,532.50","180.0652","159.43","783.86","1,097.01"
"11235  :  โรงพยาบาลทรายทองวัฒนา","2,929","8,963","1,775,589.48","2,433,083.60","1,893.9681","271.46","830.69","1,284.65","264","597","105,453.84","176,518.91","157.9484","295.68","668.63","1,117.57","296","696","136,023.22","201,062.95","192.8896","288.88","679.27","1,042.37","243","556","102,049.40","166,274.39","154.7260","299.05","684.26","1,074.64","204","539","136,980.39","204,560.79","140.7745","379.52","1,002.75","1,453.11","221","573","118,581.06","163,931.09","152.6224","286.09","741.77","1,074.10","356","741","150,213.10","227,073.76","284.3053","306.44","637.85","798.70","175","418","87,801.84","138,573.54","110.7788","331.52","791.85","1,250.90","182","365","81,509.01","109,355.66","108.4839","299.60","600.86","1,008.04","217","526","96,067.70","147,037.94","126.3060","279.54","677.59","1,164.14","172","552","118,734.01","159,585.21","101.7144","289.10","927.82","1,568.95","341","2,442","405,482.59","454,106.72","210.4858","185.96","1,331.69","2,157.42","258","958","236,693.32","285,002.64","152.9330","297.50","1,104.66","1,863.58"
"11236  :  โรงพยาบาลปางศิลาทอง","1,769","7,914","1,208,340.47","1,830,960.85","1,445.3314","231.36","1,035.03","1,266.81","119","382","66,861.20","94,592.01","102.5686","247.62","794.89","922.23","156","624","149,456.21","224,210.08","118.3748","359.31","1,437.24","1,894.07","126","403","86,272.90","133,743.74","101.4535","331.87","1,061.46","1,318.28","149","449","89,446.57","136,423.25","117.4458","303.84","915.59","1,161.58","154","483","106,895.24","159,712.32","118.8907","330.67","1,037.09","1,343.35","130","397","102,162.53","161,138.39","105.3291","405.89","1,239.53","1,529.86","102","362","64,985.89","101,546.03","82.2647","280.51","995.55","1,234.38","112","396","109,777.28","157,360.33","109.7935","397.37","1,405.00","1,433.24","117","356","97,657.63","157,933.95","108.5222","443.63","1,349.86","1,455.31","139","483","80,447.84","123,277.25","113.4716","255.23","886.89","1,086.42","270","2,229","179,193.36","259,857.45","201.1978","116.58","962.44","1,291.55","195","1,350","75,183.82","121,166.05","166.0191","89.75","621.36","729.83"
"14135  :  โรงพยาบาลบึงสามัคคี","2,466","9,772","3,499,553.87","4,549,257.77","1,581.7849","465.54","1,844.79","2,876.03","239","675","274,604.89","365,481.72","141.1809","541.45","1,529.21","2,588.75","258","800","356,088.92","479,809.53","145.6704","599.76","1,859.73","3,293.80","221","690","236,358.04","315,778.07","134.1441","457.65","1,428.86","2,354.02","209","637","280,688.08","376,863.12","128.9090","591.62","1,803.17","2,923.48","227","560","234,078.93","311,676.27","131.4699","556.56","1,373.02","2,370.70","268","761","210,662.12","278,056.24","168.0459","365.38","1,037.52","1,654.64","201","636","251,337.48","333,412.45","126.8035","524.23","1,658.77","2,629.36","139","485","291,080.44","381,988.11","95.2172","787.60","2,748.12","4,011.76","123","480","209,696.35","280,397.04","82.5909","584.16","2,279.65","3,395.01","114","570","122,892.92","157,472.72","81.1784","276.27","1,381.34","1,939.84","263","2,230","667,790.28","819,139.85","198.4051","367.33","3,114.60","4,128.62","204","1,248","364,275.42","449,182.65","148.1696","359.92","2,201.88","3,031.54"
"28010  :  โรงพยาบาลโกสัมพีนคร","1,345","5,490","799,582.18","1,187,544.54","803.3644","216.31","882.93","1,478.21","94","223","27,454.97","41,549.00","61.9245","186.32","442.01","670.96","92","260","78,117.16","103,113.25","53.5111","396.59","1,120.80","1,926.95","105","255","106,869.50","74,587.10","59.0340","292.50","710.35","1,263.46","71","190","38,501.91","46,271.00","37.7969","243.53","651.70","1,224.20","69","176","45,741.45","68,347.75","38.4334","388.34","990.55","1,778.34","100","255","80,349.45","80,224.06","59.6260","314.60","802.24","1,345.45","95","219","43,341.94","67,559.75","54.1903","308.49","711.16","1,246.71","110","273","56,099.73","80,347.75","68.4138","294.31","730.43","1,174.44","72","192","52,937.99","56,334.25","43.1962","293.41","782.42","1,304.15","162","717","55,159.29","114,593.59","90.6771","159.82","707.37","1,263.75","270","2,052","167,891.94","347,307.54","166.7445","169.25","1,286.32","2,082.87","105","678","47,116.85","107,309.50","69.8166","158.27","1,022.00","1,537.02"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","19,171","95,188","28,614,380.41","34,934,585.59","27,980.8310","367.01","1,822.26","1,248.52","1,608","7,091","1,724,380.64","2,130,565.88","2,449.4486","300.46","1,324.98","869.81","1,565","6,763","2,501,907.77","3,049,366.90","2,155.0972","450.89","1,948.48","1,414.96","1,582","6,629","2,409,605.91","2,927,682.42","2,261.2837","441.65","1,850.62","1,294.70","1,465","6,205","2,339,945.70","2,857,629.45","2,263.5773","460.54","1,950.60","1,262.44","1,399","5,883","2,281,250.19","2,775,457.38","2,207.1647","471.78","1,983.89","1,257.48","1,760","7,385","2,620,011.01","3,201,222.12","2,771.8773","433.48","1,818.88","1,154.89","1,416","6,561","2,531,996.56","3,085,080.82","2,273.9099","470.22","2,178.73","1,356.73","1,436","6,521","2,404,127.17","2,942,470.29","2,149.1153","451.23","2,049.07","1,369.15","1,643","9,862","2,171,922.06","2,673,635.07","2,256.6823","271.10","1,627.29","1,184.76","1,677","8,970","2,750,693.26","3,344,800.47","2,306.0781","372.89","1,994.51","1,450.43","1,878","12,256","2,642,859.12","3,215,710.24","2,458.0294","262.38","1,712.31","1,308.25","1,742","11,062","2,235,681.02","2,730,964.55","2,428.5672","246.88","1,567.72","1,124.52"
"10723  :  โรงพยาบาลแม่สอด","28,633","230,928","74,474,692.52","92,714,020.39","37,372.0167","401.48","3,238.01","2,480.84","1,743","9,346","2,071,786.31","2,618,568.60","2,688.4059","280.18","1,502.33","974.02","1,724","9,931","2,908,763.26","3,683,177.60","2,723.2088","370.88","2,136.41","1,352.51","1,780","9,977","3,696,876.97","4,635,822.10","2,778.8496","464.65","2,604.39","1,668.25","1,542","8,878","2,965,950.43","3,736,407.65","2,375.4252","420.86","2,423.09","1,572.94","1,491","9,271","3,453,146.24","4,282,428.55","2,400.8260","461.92","2,872.19","1,783.73","2,124","13,557","5,827,737.00","7,207,617.15","3,705.4085","531.65","3,393.42","1,945.16","1,605","7,120","2,320,784.29","2,962,030.40","2,119.8365","416.02","1,845.50","1,397.29","1,628","9,381","3,668,605.40","4,577,855.80","2,645.2640","487.99","2,811.95","1,730.59","1,668","9,019","3,796,889.37","4,716,397.55","2,623.2924","522.94","2,827.58","1,797.89","3,123","33,775","6,394,776.00","7,922,488.85","3,577.6373","234.57","2,536.82","2,214.45","5,530","59,622","18,058,886.14","22,371,996.01","4,990.4595","375.23","4,045.57","4,482.95","4,675","51,051","19,310,491.11","23,999,230.13","4,743.4030","470.10","5,133.53","5,059.50"
"11238  :  โรงพยาบาลบ้านตาก","2,502","11,833","1,020,856.46","2,600,697.65","1,737.1702","219.78","1,039.45","1,497.09","203","819","82,047.37","264,849.90","154.4606","323.38","1,304.68","1,714.68","249","992","120,013.13","273,096.75","179.1422","275.30","1,096.77","1,524.47","208","793","133,060.53","304,868.25","151.1655","384.45","1,465.71","2,016.78","200","694","87,181.71","277,489.80","143.0358","399.84","1,387.45","1,940.00","157","613","77,836.53","208,399.40","122.8582","339.97","1,327.38","1,696.26","228","905","122,404.41","265,008.15","173.9165","292.83","1,162.32","1,523.77","181","626","77,118.77","173,203.90","109.8222","276.68","956.93","1,577.13","164","700","69,683.28","145,078.00","105.2197","207.25","884.62","1,378.81","195","910","70,602.05","157,953.15","125.7788","173.57","810.02","1,255.80","172","837","58,190.75","150,345.20","103.9931","179.62","874.10","1,445.72","305","2,209","66,724.78","178,680.65","195.7119","80.89","585.84","912.98","240","1,735","55,993.15","201,724.50","172.0657","116.27","840.52","1,172.37"
"11239  :  โรงพยาบาลสามเงา","1,096","4,478","686,143.66","819,361.03","742.4699","182.97","747.59","1,103.56","138","500","70,218.14","82,846.67","91.1619","165.69","600.34","908.79","126","547","91,707.19","100,111.96","89.5185","183.02","794.54","1,118.34","125","493","78,683.49","94,900.86","81.4573","192.50","759.21","1,165.04","130","473","79,118.14","95,265.53","77.0294","201.41","732.81","1,236.74","128","532","78,659.48","98,274.27","86.2283","184.73","767.77","1,139.70","149","632","126,518.62","150,406.55","103.3023","237.99","1,009.44","1,455.98","167","791","107,243.78","133,353.36","128.0778","168.59","798.52","1,041.19","133","510","53,994.82","64,201.83","85.6944","125.89","482.72","749.20","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","8,885","36,006","6,823,773.45","8,914,165.57","6,380.2424","247.57","1,003.28","1,397.15","749","2,698","418,243.37","547,712.65","505.3188","203.01","731.26","1,083.90","817","3,187","616,799.87","805,025.86","620.9749","252.60","985.34","1,296.39","809","3,086","686,837.18","895,536.80","603.3198","290.19","1,106.97","1,484.35","645","2,535","577,899.06","750,948.53","551.0444","296.23","1,164.26","1,362.77","648","2,698","564,127.03","735,526.01","510.0216","272.62","1,135.07","1,442.15","765","2,941","594,796.60","777,152.65","542.2127","264.25","1,015.89","1,433.30","691","2,562","602,400.43","780,843.85","472.7284","304.78","1,130.02","1,651.78","730","2,703","522,953.24","688,430.38","479.6084","254.69","943.06","1,435.40","753","2,635","618,105.21","804,273.30","507.4558","305.23","1,068.09","1,584.91","793","3,041","561,320.07","736,157.05","511.2535","242.08","928.32","1,439.91","707","3,734","498,332.89","656,406.72","502.5081","175.79","928.44","1,306.26","778","4,186","561,958.50","736,151.77","573.7960","175.86","946.21","1,282.95"
"11241  :  โรงพยาบาลท่าสองยาง","8,038","38,713","11,153,341.69","15,034,434.85","6,004.8907","388.36","1,870.42","2,503.70","593","2,163","653,398.35","874,027.35","468.2386","404.08","1,473.91","1,866.63","583","2,221","1,147,068.61","1,504,049.07","481.3272","677.19","2,579.84","3,124.80","659","2,332","977,677.88","1,327,500.07","468.6179","569.25","2,014.42","2,832.80","594","2,087","827,684.63","1,102,909.82","423.8315","528.47","1,856.75","2,602.24","566","1,875","761,102.11","1,026,298.35","385.3783","547.36","1,813.25","2,663.09","581","2,147","962,686.76","1,283,976.81","409.0083","598.03","2,209.94","3,139.24","557","1,747","736,358.13","977,370.28","339.9172","559.46","1,754.70","2,875.32","585","2,103","790,082.43","1,062,502.12","442.0127","505.23","1,816.24","2,403.78","621","2,075","1,078,858.67","1,460,611.13","460.5098","703.91","2,352.03","3,171.73","587","2,136","1,178,302.54","1,605,515.33","459.2165","751.65","2,735.12","3,496.21","829","7,226","1,029,588.78","1,420,218.43","684.0869","196.54","1,713.17","2,076.08","1,283","10,601","1,010,532.80","1,389,456.09","982.7458","131.07","1,082.97","1,413.85"
"11242  :  โรงพยาบาลพบพระ","5,006","18,790","1,835,043.47","2,408,971.37","3,174.5115","128.20","481.22","758.85","522","1,874","190,365.39","248,923.70","353.6643","132.83","476.87","703.84","410","1,381","146,576.49","192,171.10","258.8991","139.15","468.71","742.26","445","1,544","180,157.15","237,619.55","290.2461","153.90","533.98","818.68","412","1,526","173,928.15","228,631.83","283.5443","149.82","554.93","806.34","432","1,656","152,847.85","200,744.68","275.9138","121.22","464.69","727.56","545","1,805","205,113.84","270,063.90","387.2232","149.62","495.53","697.44","529","1,868","188,156.91","247,488.25","302.9903","132.49","467.84","816.82","542","1,883","222,983.58","290,239.86","342.5846","154.14","535.50","847.21","492","2,075","175,988.45","229,970.80","290.5536","110.83","467.42","791.49","677","3,178","198,925.66","263,117.70","388.8922","82.79","388.65","676.58","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","5,501","26,242","4,560,216.11","5,643,155.85","4,207.8288","215.04","1,025.84","1,341.11","453","1,772","255,403.03","326,014.45","343.7041","183.98","719.68","948.53","453","1,839","305,043.33","382,005.37","328.7951","207.72","843.28","1,161.83","409","1,522","257,476.42","320,514.72","302.4850","210.59","783.65","1,059.61","437","1,674","385,047.51","477,664.82","329.9226","285.34","1,093.05","1,447.81","367","1,478","316,449.14","394,099.31","281.9851","266.64","1,073.84","1,397.59","471","1,873","411,882.44","511,511.20","350.7327","273.10","1,086.01","1,458.41","444","1,988","451,119.81","562,994.19","359.5367","283.20","1,268.00","1,565.89","498","2,141","538,879.99","662,064.27","387.2329","309.23","1,329.45","1,709.73","484","1,937","453,614.68","559,554.68","373.2990","288.88","1,156.10","1,498.95","487","2,103","432,205.64","531,814.83","356.4073","252.88","1,092.02","1,492.15","531","4,530","569,204.01","688,948.64","433.8385","152.09","1,297.46","1,588.03","467","3,385","183,890.11","225,969.37","359.8898","66.76","483.87","627.88"
"27443  :  โรงพยาบาลวังเจ้า","1,090","5,220","211,875.08","302,485.91","886.4556","57.95","277.51","341.23","110","392","23,088.52","32,398.36","93.7381","82.65","294.53","345.63","113","419","26,370.48","37,495.54","92.2786","89.49","331.82","406.33","128","354","27,330.67","39,360.19","98.5266","111.19","307.50","399.49","120","417","28,325.31","40,255.88","111.8051","96.54","335.47","360.05","111","368","31,418.41","43,906.62","93.7551","119.31","395.56","468.31","128","433","25,018.18","36,383.24","97.5291","84.03","284.24","373.05","101","301","20,493.90","30,182.28","82.1257","100.27","298.83","367.51","83","314","15,213.44","22,041.30","59.5117","70.20","265.56","370.37","37","454","12,682.96","16,910.16","33.0709","37.25","457.03","511.33","42","339","434.47","792.50","27.4224","2.34","18.87","28.90","117","1,429","1,498.74","2,759.84","96.6923","1.93","23.59","28.54","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10724  :  โรงพยาบาลสุโขทัย","17,690","84,671","28,884,975.47","35,706,397.43","22,348.0614","421.71","2,018.45","1,597.74","1,776","7,113","2,037,702.41","2,521,128.54","2,252.7999","354.44","1,419.55","1,119.11","1,566","6,895","2,696,918.07","3,347,111.30","2,045.7847","485.44","2,137.36","1,636.10","1,537","6,137","3,186,877.18","3,939,934.31","1,999.0444","642.00","2,563.39","1,970.91","1,470","5,977","2,727,651.97","3,381,265.30","1,997.8245","565.71","2,300.18","1,692.47","1,255","5,444","2,613,055.87","3,231,709.68","1,749.1986","593.63","2,575.07","1,847.54","1,478","6,538","3,408,088.40","4,195,538.92","2,073.8457","641.72","2,838.66","2,023.07","1,107","4,793","2,753,901.75","3,416,311.75","1,468.2972","712.77","3,086.10","2,326.72","869","3,962","2,761,519.54","3,374,621.49","1,131.7707","851.75","3,883.34","2,981.72","962","3,738","1,783,375.28","2,198,442.69","1,245.0583","588.13","2,285.28","1,765.73","1,754","8,860","1,843,622.92","2,267,774.32","1,976.8783","255.96","1,292.92","1,147.15","2,180","12,204","1,937,605.81","2,409,406.27","2,304.1521","197.43","1,105.23","1,045.68","1,736","13,010","1,134,656.27","1,423,152.86","2,103.4070","109.39","819.79","676.59"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","17,081","92,920","45,112,121.70","59,410,833.64","24,790.8798","639.38","3,478.18","2,396.48","1,431","6,399","2,241,310.10","3,000,819.35","1,996.0044","468.95","2,097.01","1,503.41","1,533","7,612","2,979,449.67","3,927,283.42","2,183.6125","515.93","2,561.83","1,798.53","1,480","6,951","3,061,848.69","4,164,229.68","2,264.3664","599.08","2,813.67","1,839.03","1,321","6,574","2,784,538.21","3,789,113.58","2,083.9325","576.38","2,868.37","1,818.25","1,156","5,547","2,804,625.72","3,702,887.88","1,709.7276","667.55","3,203.19","2,165.78","1,407","6,994","3,304,243.36","4,386,377.48","2,258.8536","627.16","3,117.54","1,941.86","1,160","5,360","2,752,536.72","3,721,885.12","1,765.3154","694.38","3,208.52","2,108.34","1,102","6,126","3,204,911.93","4,225,761.32","1,750.8876","689.81","3,834.63","2,413.50","1,348","6,639","2,992,059.42","4,049,454.16","2,053.6476","609.95","3,004.05","1,971.83","1,607","9,083","4,706,235.35","6,116,701.50","2,109.0185","673.42","3,806.29","2,900.26","2,064","16,002","8,872,210.50","11,349,373.60","2,344.2992","709.25","5,498.73","4,841.26","1,472","9,633","5,408,152.03","6,976,946.55","2,271.2145","724.28","4,739.77","3,071.90"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","2,670","7,764","906,873.00","2,071,627.30","1,621.1224","266.82","775.89","1,277.90","230","584","75,257.10","172,941.50","132.6163","296.13","751.92","1,304.07","246","588","100,543.74","226,131.45","137.0275","384.58","919.23","1,650.26","216","471","76,880.82","173,930.25","128.4863","369.28","805.23","1,353.69","185","402","53,164.42","125,505.80","103.5129","312.20","678.41","1,212.47","210","530","72,082.38","165,023.60","128.5372","311.37","785.83","1,283.86","228","532","69,265.22","160,302.60","127.6055","301.32","703.08","1,256.24","203","539","93,605.63","207,441.10","135.1526","384.86","1,021.88","1,534.87","186","594","90,666.59","200,249.85","122.0918","337.12","1,076.61","1,640.16","249","722","104,243.22","246,031.10","177.9942","340.76","988.08","1,382.24","220","694","56,977.59","130,801.50","119.6129","188.47","594.55","1,093.54","279","1,103","52,080.78","116,705.60","163.9129","105.81","418.30","712.00","218","1,005","62,105.51","146,562.95","144.5723","145.83","672.31","1,013.77"
"11245  :  โรงพยาบาลคีรีมาศ","3,348","11,487","1,936,092.07","2,658,228.45","2,143.9329","231.41","793.98","1,239.88","281","833","131,242.87","183,568.75","182.3968","220.37","653.27","1,006.43","301","841","158,159.02","220,513.05","193.8584","262.20","732.60","1,137.50","265","764","165,879.57","228,732.00","178.9124","299.39","863.14","1,278.46","312","919","186,058.06","257,788.10","197.5446","280.51","826.24","1,304.96","283","842","169,990.38","236,847.50","181.0570","281.29","836.92","1,308.14","307","824","163,553.00","226,904.50","197.1063","275.37","739.10","1,151.18","228","656","153,158.29","204,813.70","158.7413","312.22","898.31","1,290.24","207","691","136,820.07","186,858.05","138.7220","270.42","902.70","1,347.00","212","619","139,411.96","188,086.45","143.7365","303.86","887.20","1,308.55","325","1,157","126,601.87","178,082.75","178.5453","153.92","547.95","997.41","309","1,765","201,021.22","270,700.80","192.6949","153.37","876.05","1,404.82","318","1,576","204,195.76","275,332.80","200.6174","174.70","865.83","1,372.43"
"11246  :  โรงพยาบาลกงไกรลาศ","3,056","10,403","2,394,526.76","3,292,416.89","1,787.5027","316.49","1,077.36","1,841.91","311","923","214,961.94","348,658.92","181.7878","377.75","1,121.09","1,917.94","311","1,008","313,208.31","418,320.66","180.2248","415.00","1,345.08","2,321.10","299","984","313,404.51","408,509.71","184.0706","415.15","1,366.25","2,219.31","264","830","260,110.30","341,274.92","164.3094","411.17","1,292.71","2,077.03","240","765","205,324.05","274,652.42","147.0974","359.02","1,144.39","1,867.15","277","829","226,235.35","286,176.01","168.8609","345.21","1,033.13","1,694.74","247","731","217,551.18","273,631.52","158.4812","374.32","1,107.82","1,726.59","259","715","202,800.48","279,976.57","155.9455","391.58","1,080.99","1,795.35","258","746","201,471.02","263,523.52","148.8153","353.25","1,021.41","1,770.81","115","323","122,189.91","172,142.75","65.1471","532.95","1,496.89","2,642.37","304","1,956","29,717.10","71,990.25","137.7834","36.80","236.81","522.49","171","593","87,552.61","153,559.64","94.9793","258.95","898.01","1,616.77"
"11247  :  โรงพยาบาลศรีสัชนาลัย","4,064","14,806","4,489,637.63","5,909,891.05","3,139.1690","399.16","1,454.21","1,882.63","320","1,055","221,814.24","293,141.25","235.9083","277.86","916.07","1,242.61","320","1,091","260,960.04","345,424.28","232.9855","316.61","1,079.45","1,482.60","282","966","288,417.52","381,063.12","212.1855","394.48","1,351.29","1,795.90","298","971","229,527.18","316,576.39","243.3032","326.03","1,062.34","1,301.16","302","967","305,366.69","409,950.50","256.8034","423.94","1,357.45","1,596.36","337","1,057","266,587.81","367,289.51","300.8246","347.48","1,089.88","1,220.94","289","918","272,850.89","367,198.00","231.3175","400.00","1,270.58","1,587.42","311","1,100","410,800.73","543,994.25","258.2690","494.54","1,749.18","2,106.31","319","1,044","237,373.96","323,750.00","261.2490","310.11","1,014.89","1,239.24","409","1,325","197,502.63","268,420.25","268.6473","202.58","656.28","999.15","513","2,497","1,136,873.64","1,441,963.00","359.0066","577.48","2,810.84","4,016.54","364","1,815","661,562.30","851,120.50","278.6691","468.94","2,338.24","3,054.23"
"11248  :  โรงพยาบาลสวรรคโลก","6,148","27,952","15,179,986.41","8,173,123.60","5,150.3463","292.40","1,329.40","1,586.91","502","2,138","1,282,128.82","628,923.05","436.7023","294.16","1,252.83","1,440.16","506","2,269","1,497,093.47","734,790.30","405.3182","323.84","1,452.15","1,812.87","642","2,239","1,025,315.98","675,099.50","596.3887","301.52","1,051.56","1,131.98","459","1,731","1,220,457.14","631,940.20","381.2193","365.07","1,376.78","1,657.68","468","1,862","1,449,669.17","797,100.05","379.3852","428.09","1,703.21","2,101.03","513","2,076","1,184,410.23","679,774.60","437.0720","327.44","1,325.10","1,555.29","466","1,960","1,261,369.31","703,816.50","397.5901","359.09","1,510.34","1,770.21","479","2,162","1,461,358.53","685,130.55","396.3962","316.90","1,430.34","1,728.40","441","1,955","1,343,968.80","774,119.25","378.6202","395.97","1,755.37","2,044.58","487","2,509","965,321.61","631,573.55","415.4159","251.72","1,296.87","1,520.34","662","3,608","1,233,222.88","540,395.50","483.7399","149.78","816.31","1,117.12","523","3,443","1,255,670.47","690,460.55","442.4983","200.54","1,320.19","1,560.37"
