"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"10738  :  โรงพยาบาลกระบี่","0","168,505","557,038","138,440,988.24","153,817,253.32","0.00","0.00","13,669","45,908","10,347,853.30","11,497,143.75","841.11","3.36","13,631","45,889","10,801,181.08","12,000,822.54","880.41","3.37","12,978","43,472","11,303,797.44","12,559,317.90","967.74","3.35","15,060","49,245","12,286,203.54","13,650,787.99","906.43","3.27","12,919","42,630","10,109,711.42","11,232,524.00","869.46","3.30","12,861","42,456","10,473,780.27","11,637,058.26","904.83","3.30","12,951","42,307","11,455,039.88","12,727,349.00","982.73","3.27","13,905","45,070","11,973,370.75","13,303,260.13","956.72","3.24","14,268","45,866","11,154,450.79","12,393,317.00","868.61","3.21","16,422","53,829","12,446,800.53","13,829,228.50","842.12","3.28","15,280","51,180","12,824,011.88","14,248,372.50","932.49","3.35","14,561","49,186","13,264,787.36","14,738,071.75","1,012.16","3.38"
"11340  :  โรงพยาบาลเขาพนม","0","55,594","173,286","15,417,054.15","14,707,160.64","0.00","0.00","4,649","14,918","1,401,979.53","1,342,604.08","288.79","3.21","4,549","14,085","1,257,586.91","1,164,138.19","255.91","3.10","4,527","14,002","1,141,669.42","1,148,842.86","253.78","3.09","4,941","15,727","1,429,991.49","1,360,921.70","275.43","3.18","4,325","13,209","1,208,181.63","1,133,863.13","262.16","3.05","4,172","12,530","1,281,787.42","1,217,049.33","291.72","3.00","3,855","11,636","1,039,591.35","992,881.35","257.56","3.02","4,553","14,181","1,419,674.82","1,337,695.59","293.81","3.11","4,924","15,600","1,272,822.05","1,236,959.91","251.21","3.17","5,265","16,837","1,337,837.27","1,287,025.66","244.45","3.20","5,146","15,779","1,353,980.27","1,307,415.47","254.06","3.07","4,688","14,782","1,271,951.99","1,177,763.37","251.23","3.15"
"11341  :  โรงพยาบาลเกาะลันตา","0","28,568","112,426","4,062,865.52","11,395,829.92","0.00","0.00","2,688","10,643","339,593.39","974,078.00","362.38","3.96","2,483","10,084","354,397.44","1,008,736.50","406.26","4.06","2,261","8,460","292,981.60","826,262.00","365.44","3.74","2,452","11,765","422,362.03","1,164,161.70","474.78","4.80","2,015","9,407","357,095.94","960,454.10","476.65","4.67","2,200","8,091","392,051.40","1,001,217.50","455.10","3.68","2,018","7,345","295,727.58","852,501.20","422.45","3.64","2,046","7,359","288,090.88","811,626.00","396.69","3.60","2,443","9,142","317,630.61","900,093.14","368.44","3.74","3,027","10,969","344,484.62","998,658.46","329.92","3.62","2,577","10,266","345,317.41","996,869.32","386.83","3.98","2,358","8,895","313,132.62","901,172.00","382.18","3.77"
"11342  :  โรงพยาบาลคลองท่อม","0","68,064","297,569","11,511,675.38","26,080,202.40","0.00","0.00","5,605","26,959","1,027,052.03","2,639,161.90","470.86","4.81","5,579","25,894","960,813.53","2,457,826.00","440.55","4.64","5,222","25,279","859,900.15","2,041,082.00","390.86","4.84","5,933","27,872","1,068,767.53","2,342,616.00","394.85","4.70","4,943","21,703","812,350.80","1,879,725.25","380.28","4.39","5,282","24,227","1,147,477.53","2,372,125.50","449.10","4.59","4,919","21,772","927,788.75","2,130,304.25","433.08","4.43","5,374","23,076","934,299.30","2,161,316.25","402.18","4.29","5,678","23,223","910,722.43","1,926,773.95","339.34","4.09","6,541","26,394","951,960.63","2,103,296.15","321.56","4.04","6,878","27,204","968,156.10","2,071,219.75","301.14","3.96","6,110","23,966","942,386.60","1,954,755.40","319.93","3.92"
"11343  :  โรงพยาบาลอ่าวลึก","0","56,158","210,967","11,337,486.85","19,371,229.18","0.00","0.00","5,282","19,649","1,077,503.39","1,828,863.07","346.24","3.72","5,114","19,842","1,080,906.76","1,870,344.34","365.73","3.88","4,992","18,965","1,006,780.30","1,718,282.34","344.21","3.80","5,396","21,146","1,159,827.73","1,996,301.53","369.96","3.92","4,794","18,575","1,021,598.88","1,732,178.01","361.32","3.87","5,630","22,639","995,040.34","1,701,777.75","302.27","4.02","4,624","17,805","1,075,960.82","1,838,151.20","397.52","3.85","4,804","18,317","966,149.70","1,661,129.59","345.78","3.81","5,216","18,541","1,078,305.47","1,828,447.73","350.55","3.55","5,964","20,102","981,470.93","1,674,738.80","280.81","3.37","4,342","15,386","893,942.53","1,521,014.82","350.30","3.54","0","0","0.00","0.00","0.00","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","55,823","232,527","11,596,236.91","17,955,867.35","0.00","0.00","5,186","21,894","998,903.76","1,561,426.71","301.08","4.22","4,643","20,149","1,018,013.45","1,582,524.60","340.84","4.34","4,532","18,988","955,106.84","1,479,341.98","326.42","4.19","4,904","20,751","1,011,984.69","1,582,822.62","322.76","4.23","4,514","18,482","869,955.96","1,365,082.60","302.41","4.09","4,407","18,321","1,017,545.72","1,559,052.70","353.77","4.16","4,142","17,115","901,641.60","1,394,156.88","336.59","4.13","4,527","19,046","1,000,301.65","1,550,150.47","342.42","4.21","4,634","18,838","925,165.88","1,446,626.98","312.18","4.07","4,804","19,906","985,943.18","1,498,536.99","311.94","4.14","4,751","19,360","964,038.77","1,474,647.34","310.39","4.07","4,779","19,677","947,635.41","1,461,497.48","305.82","4.12"
"11345  :  โรงพยาบาลลำทับ","0","59,682","212,615","9,220,881.91","14,937,702.88","0.00","0.00","4,992","18,018","823,993.43","1,302,999.65","261.02","3.61","5,098","18,751","844,734.04","1,351,050.78","265.02","3.68","4,995","17,596","755,421.03","1,218,678.81","243.98","3.52","5,149","18,329","768,692.70","1,252,755.85","243.30","3.56","4,550","16,297","716,606.68","1,159,466.42","254.83","3.58","4,671","16,669","712,019.34","1,171,538.64","250.81","3.57","4,276","14,988","706,309.59","1,134,533.58","265.33","3.51","4,969","17,337","794,573.46","1,300,949.00","261.81","3.49","4,796","17,576","710,537.31","1,161,688.94","242.22","3.66","5,188","18,556","772,195.71","1,267,420.67","244.30","3.58","5,649","19,664","836,619.71","1,363,248.55","241.33","3.48","5,349","18,834","779,178.91","1,253,371.99","234.32","3.52"
"11346  :  โรงพยาบาลเหนือคลอง","0","62,644","207,862","11,678,394.43","18,809,895.85","0.00","0.00","5,265","16,625","863,783.81","1,408,270.65","267.48","3.16","5,867","20,010","1,112,739.62","1,799,887.25","306.78","3.41","5,944","19,418","955,913.27","1,540,924.45","259.24","3.27","3,313","10,034","542,878.79","823,783.80","248.65","3.03","5,039","17,019","987,322.09","1,559,633.25","309.51","3.38","6,118","19,735","1,130,463.66","1,845,401.05","301.63","3.23","4,723","15,898","1,025,472.61","1,634,941.50","346.17","3.37","4,693","16,120","907,474.27","1,497,841.90","319.17","3.43","5,208","17,490","1,003,717.32","1,614,802.70","310.06","3.36","6,031","20,195","1,044,612.47","1,701,179.25","282.07","3.35","5,242","17,958","1,065,806.07","1,709,395.60","326.10","3.43","5,201","17,360","1,038,210.45","1,673,834.45","321.83","3.34"
"77753  :  โรงพยาบาลเกาะพีพี","0","12,032","32,603","1,142,618.58","3,813,586.00","0.00","0.00","1,121","3,151","88,652.39","253,302.00","225.96","2.81","975","2,524","99,466.27","279,667.00","286.84","2.59","1,050","2,849","98,706.88","303,416.00","288.97","2.71","1,236","3,314","107,781.84","344,900.00","279.05","2.68","976","2,657","108,697.68","396,161.00","405.90","2.72","989","2,628","117,766.06","488,223.00","493.65","2.66","862","2,324","89,674.43","334,734.00","388.32","2.70","833","2,363","74,250.78","260,949.00","313.26","2.84","1,006","2,674","96,080.30","321,097.00","319.18","2.66","1,070","2,860","83,590.56","271,227.00","253.48","2.67","982","2,656","95,947.13","286,669.00","291.92","2.70","932","2,603","82,004.26","273,241.00","293.18","2.79"
"10739  :  โรงพยาบาลพังงา","0","133,743","439,998","61,675,811.16","89,541,270.50","0.00","0.00","11,150","36,472","4,939,462.78","7,186,462.00","644.53","3.27","11,811","38,396","5,212,282.28","7,631,917.50","646.17","3.25","10,720","35,131","4,688,122.71","6,826,342.00","636.79","3.28","12,313","41,036","5,507,501.84","7,993,703.00","649.21","3.33","10,437","34,121","4,496,880.75","6,551,845.00","627.75","3.27","11,034","35,576","5,084,911.74","7,436,476.50","673.96","3.22","10,320","33,693","5,116,262.22","7,435,476.50","720.49","3.26","11,341","37,130","5,765,821.74","8,307,011.00","732.48","3.27","10,969","35,299","4,622,085.38","6,711,070.00","611.82","3.22","11,613","38,597","5,361,404.86","7,789,852.00","670.79","3.32","11,298","38,131","5,592,533.87","8,063,731.00","713.73","3.38","10,737","36,416","5,288,540.99","7,607,384.00","708.52","3.39"
"10740  :  โรงพยาบาลตะกั่วป่า","0","110,457","384,233","16,006,866.50","95,092,336.57","0.00","0.00","9,469","33,070","20,946.70","8,254,116.38","871.70","3.49","9,286","32,408","26,293.40","8,271,519.27","890.75","3.49","8,549","30,075","32,312.15","7,385,451.01","863.90","3.52","9,815","35,496","321,114.31","8,510,026.35","867.04","3.62","8,376","28,871","25,551.80","7,000,181.29","835.74","3.45","8,863","30,527","144,073.68","8,046,511.64","907.88","3.44","8,389","29,108","2,417,262.96","7,513,431.37","895.63","3.47","9,200","32,057","2,542,065.95","7,772,689.51","844.86","3.48","9,162","30,911","2,495,316.61","7,727,861.44","843.47","3.37","10,156","34,267","2,669,567.79","8,222,680.15","809.64","3.37","9,811","34,243","2,626,186.20","7,997,921.28","815.20","3.49","9,381","33,200","2,686,174.95","8,389,946.88","894.36","3.54"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","17,034","48,789","1,371,857.47","2,322,253.00","0.00","0.00","1,428","4,214","104,960.79","181,570.50","127.15","2.95","1,388","4,233","103,536.00","184,067.50","132.61","3.05","1,265","3,876","96,373.96","168,320.50","133.06","3.06","1,529","4,712","100,781.79","180,790.50","118.24","3.08","1,345","4,016","92,092.15","162,113.50","120.53","2.99","1,303","3,814","94,501.41","167,866.00","128.83","2.93","1,251","3,787","100,559.51","179,602.00","143.57","3.03","1,395","3,985","143,539.89","228,227.00","163.60","2.86","1,662","4,088","170,580.44","260,838.50","156.94","2.46","1,565","4,251","101,668.97","178,382.50","113.98","2.72","1,301","3,672","96,664.05","171,009.50","131.44","2.82","1,602","4,141","166,598.51","259,465.00","161.96","2.58"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","21,385","78,698","2,566,147.02","4,580,989.78","0.00","0.00","1,756","7,212","220,215.00","409,228.12","233.05","4.11","1,877","7,538","237,574.89","444,265.82","236.69","4.02","1,796","7,087","207,387.17","378,362.13","210.67","3.95","1,927","7,266","230,641.75","410,371.14","212.96","3.77","1,685","5,989","222,912.12","381,824.99","226.60","3.55","1,594","5,847","175,742.43","315,290.46","197.80","3.67","1,659","6,017","213,716.63","374,762.51","225.90","3.63","1,830","6,504","218,943.33","388,825.31","212.47","3.55","1,876","6,643","218,622.63","379,706.92","202.40","3.54","1,771","6,357","202,753.23","364,241.01","205.67","3.59","1,978","6,892","235,834.82","417,010.74","210.82","3.48","1,636","5,346","181,803.02","317,100.63","193.83","3.27"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","48,105","152,757","7,124,181.82","11,425,994.39","0.00","0.00","4,032","12,709","610,003.49","972,422.15","241.18","3.15","4,032","13,256","617,185.69","1,020,948.30","253.21","3.29","4,036","12,716","580,591.04","930,818.50","230.63","3.15","5,029","14,648","592,141.55","972,087.60","193.30","2.91","3,897","12,847","568,348.19","930,819.60","238.86","3.30","3,828","12,972","623,397.20","1,030,287.00","269.14","3.39","3,482","10,772","576,340.91","900,453.65","258.60","3.09","3,800","12,403","677,895.41","1,075,932.15","283.14","3.26","4,246","13,119","639,782.47","993,164.70","233.91","3.09","4,522","12,710","553,407.62","859,184.85","190.00","2.81","3,872","13,334","613,683.23","991,376.90","256.04","3.44","3,329","11,271","471,405.02","748,498.99","224.84","3.39"
"11350  :  โรงพยาบาลบางไทร","0","13,592","45,917","1,802,363.25","2,979,920.50","0.00","0.00","1,062","3,761","150,981.27","245,250.25","230.93","3.54","1,170","4,109","165,650.94","269,364.75","230.23","3.51","950","3,465","127,232.88","211,222.25","222.34","3.65","1,206","4,357","168,471.06","277,281.00","229.92","3.61","1,060","3,764","140,607.47","228,624.25","215.68","3.55","1,088","3,843","156,303.93","255,690.00","235.01","3.53","1,072","3,899","159,765.04","260,416.25","242.93","3.64","1,156","4,071","166,903.81","269,207.75","232.88","3.52","1,290","3,798","157,429.80","258,814.50","200.63","2.94","1,098","3,308","116,313.91","199,093.00","181.32","3.01","1,198","3,824","152,800.98","263,470.50","219.93","3.19","1,242","3,718","139,902.16","241,486.00","194.43","2.99"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","33,175","111,449","4,872,262.92","7,936,946.59","0.00","0.00","2,886","10,915","444,788.40","723,252.51","250.61","3.78","2,938","10,543","431,868.54","715,249.58","243.45","3.59","3,433","10,578","422,897.92","693,712.10","202.07","3.08","3,182","11,444","457,332.59","754,901.44","237.24","3.60","2,543","8,968","393,442.50","636,839.83","250.43","3.53","2,757","9,782","440,686.74","711,357.31","258.02","3.55","2,563","8,975","395,914.17","648,265.57","252.93","3.50","2,536","8,684","382,880.21","625,779.29","246.76","3.42","2,930","9,347","408,674.13","666,067.68","227.33","3.19","3,509","10,102","458,901.13","726,028.92","206.90","2.88","2,153","6,645","329,012.33","544,074.35","252.71","3.09","1,745","5,466","305,864.26","491,418.01","281.61","3.13"
"11353  :  โรงพยาบาลทับปุด","0","35,846","129,503","5,615,331.72","9,759,788.73","0.00","0.00","2,876","10,525","512,798.68","854,555.50","297.13","3.66","3,487","11,684","498,806.15","863,591.00","247.66","3.35","3,088","10,214","416,409.38","725,163.25","234.83","3.31","3,008","10,869","480,447.27","843,113.55","280.29","3.61","2,539","9,268","405,265.08","706,939.60","278.43","3.65","2,598","10,112","469,675.27","822,677.00","316.66","3.89","2,502","9,688","457,807.99","801,427.88","320.31","3.87","2,687","10,505","447,197.26","782,809.55","291.33","3.91","3,024","11,124","469,397.22","823,475.30","272.31","3.68","3,898","12,410","485,423.58","841,700.15","215.93","3.18","3,153","11,918","499,884.53","884,318.90","280.47","3.78","2,986","11,186","472,219.31","810,017.05","271.27","3.75"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","41,503","162,099","8,156,523.45","13,627,766.75","0.00","0.00","3,515","16,110","714,479.05","1,190,410.75","338.67","4.58","3,324","14,263","695,422.60","1,165,086.50","350.51","4.29","4,390","14,713","661,847.87","1,100,974.00","250.79","3.35","3,214","13,211","650,124.13","1,105,368.00","343.92","4.11","2,914","11,595","626,087.11","1,040,717.50","357.14","3.98","3,149","12,576","645,446.91","1,086,585.25","345.06","3.99","2,935","12,196","647,524.63","1,087,793.50","370.63","4.16","2,983","12,548","716,331.96","1,191,904.25","399.57","4.21","3,695","13,501","704,615.10","1,174,464.75","317.85","3.65","4,593","15,197","763,514.09","1,277,723.50","278.19","3.31","3,501","13,132","665,460.93","1,103,726.50","315.26","3.75","3,290","13,057","665,669.07","1,103,012.25","335.26","3.97"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","385,858","1,550,281","259,269,919.01","506,541,160.18","0.00","0.00","33,492","136,023","20,809,302.67","42,560,349.05","1,270.76","4.06","34,536","139,495","22,864,870.77","48,313,764.31","1,398.94","4.04","31,471","127,982","18,685,731.77","38,843,010.14","1,234.25","4.07","35,633","142,330","22,181,962.60","42,366,936.43","1,188.98","3.99","28,844","118,810","20,709,405.10","41,128,487.67","1,425.89","4.12","28,154","113,333","19,056,420.13","34,703,466.58","1,232.63","4.03","28,010","113,262","20,735,905.91","39,741,940.55","1,418.85","4.04","38,765","155,957","27,344,093.81","57,866,812.23","1,492.76","4.02","30,337","121,943","20,205,204.37","39,037,565.41","1,286.80","4.02","33,471","130,988","21,689,580.97","39,301,450.65","1,174.19","3.91","31,739","125,264","22,410,067.26","42,058,601.60","1,325.14","3.95","31,406","124,894","22,577,373.65","40,618,775.56","1,293.34","3.98"
"11355  :  โรงพยาบาลป่าตอง","0","94,937","291,619","13,327,883.24","28,847,686.15","0.00","0.00","7,413","23,811","1,221,703.35","2,401,465.75","323.95","3.21","4,785","15,389","943,122.06","1,860,518.00","388.82","3.22","5,386","16,934","857,049.20","1,964,497.35","364.74","3.14","11,909","34,489","1,585,658.91","3,450,083.75","289.70","2.90","9,694","26,992","1,084,554.08","2,621,854.25","270.46","2.78","7,785","21,822","857,751.44","2,112,187.50","271.32","2.80","4,727","14,899","683,041.62","1,542,542.55","326.33","3.15","7,759","25,755","1,209,045.17","2,592,506.00","334.13","3.32","8,060","26,614","1,172,204.42","2,507,245.00","311.07","3.30","8,483","27,865","1,151,590.55","2,427,660.00","286.18","3.28","10,569","29,812","1,270,565.04","2,689,975.00","254.52","2.82","8,367","27,237","1,291,597.40","2,677,151.00","319.97","3.26"
"11356  :  โรงพยาบาลถลาง","0","125,989","458,591","28,403,425.42","41,913,379.59","0.00","0.00","10,367","37,387","2,351,546.28","3,469,470.50","334.66","3.61","10,635","39,167","2,424,198.78","3,610,547.25","339.50","3.68","10,496","37,310","1,981,408.59","2,961,772.00","282.18","3.55","11,649","41,926","2,596,345.20","3,823,465.00","328.22","3.60","10,467","37,485","2,218,222.65","3,251,308.25","310.62","3.58","10,178","37,657","2,256,014.88","3,352,926.50","329.43","3.70","9,301","34,521","2,370,148.41","3,493,043.25","375.56","3.71","9,865","36,104","2,327,016.93","3,463,019.75","351.04","3.66","10,674","38,757","2,325,602.57","3,413,861.75","319.83","3.63","11,483","41,921","2,524,015.44","3,728,495.00","324.70","3.65","10,550","38,789","2,553,069.54","3,753,257.82","355.76","3.68","10,324","37,567","2,475,836.15","3,592,212.52","347.95","3.64"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","112,714","374,333","7,873,640,672.27","12,761,971,816.82","0.00","0.00","9,480","31,745","666,280,411.91","1,066,334,104.75","112,482.50","3.35","9,814","32,396","588,837,180.80","963,108,721.00","98,136.21","3.30","9,117","30,351","566,821,720.94","923,758,904.77","101,322.68","3.33","10,194","34,626","734,163,030.54","1,194,493,628.00","117,176.15","3.40","8,777","29,018","584,063,279.39","951,745,674.00","108,436.33","3.31","8,655","28,367","575,710,270.75","929,861,924.25","107,436.39","3.28","7,864","25,436","585,548,977.58","961,502,401.25","122,266.33","3.23","9,038","29,163","691,667,979.45","1,112,474,259.50","123,088.54","3.23","9,409","31,496","699,124,479.28","1,144,643,142.25","121,654.07","3.35","11,092","37,108","718,591,038.20","1,161,817,775.90","104,743.76","3.35","9,955","33,319","692,540,148.11","1,109,009,691.50","111,402.28","3.35","9,319","31,308","770,292,155.32","1,243,221,589.65","133,407.19","3.36"
"41436  :  โรงพยาบาลฉลอง","0","15,207","45,988","274,625.29","1,388,574.62","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","36","89","1,930.55","5,562.57","154.52","2.47","1,150","3,405","20,291.65","104,740.99","91.08","2.96","1,179","3,486","24,854.11","124,410.61","105.52","2.96","2,067","6,162","38,579.85","210,812.16","101.99","2.98","2,312","7,124","43,421.66","225,311.56","97.45","3.08","2,829","8,579","52,689.70","246,541.69","87.15","3.03","3,023","9,154","42,807.20","233,095.88","77.11","3.03","2,611","7,989","50,050.57","238,099.16","91.19","3.06","0","0","0.00","0.00","0.00","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","346,454","1,268,090","403,658,951.65","536,512,035.51","0.00","0.00","29,951","109,954","40,124,785.71","52,139,702.06","1,740.83","3.67","30,193","111,823","41,722,231.81","54,482,111.70","1,804.46","3.70","26,648","97,336","35,625,266.98","46,572,612.82","1,747.70","3.65","30,266","111,336","34,129,140.85","45,484,014.72","1,502.81","3.68","27,624","101,939","29,351,511.79","39,498,172.66","1,429.85","3.69","28,218","103,995","32,752,802.43","43,732,227.09","1,549.80","3.69","27,284","99,594","29,838,468.24","40,229,878.86","1,474.49","3.65","28,532","105,179","33,534,236.25","44,585,918.76","1,562.66","3.69","28,096","100,701","29,782,339.26","39,916,043.78","1,420.70","3.58","29,497","107,173","32,148,748.64","42,924,380.09","1,455.21","3.63","30,336","108,113","31,358,750.01","42,250,371.38","1,392.75","3.56","29,809","110,947","33,290,669.68","44,696,601.59","1,499.43","3.72"
"10742  :  โรงพยาบาลเกาะสมุย","0","137,070","440,184","47,321,965.33","71,647,691.17","0.00","0.00","11,219","37,134","4,488,464.05","6,113,309.66","544.91","3.31","11,431","37,568","4,095,093.42","5,778,797.18","505.54","3.29","11,162","35,829","3,931,884.02","5,554,070.00","497.59","3.21","12,472","40,560","4,402,580.22","6,356,665.51","509.67","3.25","10,977","35,033","3,595,530.09","5,564,956.26","506.97","3.19","11,395","36,636","3,740,842.69","5,971,365.92","524.03","3.22","10,337","32,673","3,833,965.07","5,909,514.08","571.69","3.16","10,996","35,344","3,554,051.64","5,797,301.20","527.22","3.21","11,265","35,341","3,567,267.65","5,640,112.66","500.68","3.14","12,182","38,818","4,282,396.25","6,584,593.51","540.52","3.19","12,018","38,444","3,738,435.34","5,987,165.63","498.18","3.20","11,616","36,804","4,091,454.89","6,389,839.56","550.09","3.17"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","154,078","576,543","32,649,456.09","63,139,829.00","0.00","0.00","13,264","49,785","2,811,255.04","5,511,609.85","415.53","3.75","13,345","48,885","2,665,502.93","5,293,346.25","396.65","3.66","12,874","47,546","2,692,606.58","5,273,016.15","409.59","3.69","13,442","49,887","2,698,555.02","5,336,487.30","397.00","3.71","11,858","44,246","2,514,430.86","5,052,870.65","426.11","3.73","12,227","46,079","2,770,074.92","5,191,744.55","424.61","3.77","11,455","43,582","2,744,249.35","5,163,352.50","450.75","3.80","11,917","44,692","2,711,691.90","5,372,082.00","450.79","3.75","13,084","49,180","2,955,686.58","5,597,179.25","427.79","3.76","13,563","51,010","2,746,452.00","5,229,186.60","385.55","3.76","13,428","49,340","2,620,932.09","4,945,571.80","368.30","3.67","13,621","52,311","2,718,018.82","5,173,382.10","379.81","3.84"
"11358  :  โรงพยาบาลดอนสัก","0","47,097","144,584","9,079,377.69","13,322,915.28","0.00","0.00","4,057","12,840","752,434.90","1,116,508.70","275.21","3.16","3,957","12,520","670,333.02","1,031,755.72","260.74","3.16","4,014","12,511","729,186.32","1,084,662.93","270.22","3.12","3,818","12,001","1,034,587.57","1,447,043.37","379.01","3.14","3,527","10,741","682,095.70","987,429.22","279.96","3.05","3,825","11,950","770,046.14","1,149,269.02","300.46","3.12","3,270","10,143","688,749.84","1,003,308.67","306.82","3.10","3,614","10,781","655,521.14","975,415.54","269.90","2.98","4,277","12,271","788,655.34","1,136,069.32","265.62","2.87","4,472","13,504","809,150.83","1,168,758.07","261.35","3.02","4,101","12,462","774,588.42","1,160,318.81","282.94","3.04","4,165","12,860","724,028.47","1,062,375.91","255.07","3.09"
"11359  :  โรงพยาบาลเกาะพงัน","0","49,940","169,406","6,080,547.40","9,908,151.25","0.00","0.00","3,876","12,879","495,492.74","767,953.04","198.13","3.32","3,920","13,352","485,657.15","759,647.36","193.79","3.41","3,993","13,400","513,361.42","814,256.84","203.92","3.36","4,647","15,537","531,455.43","875,944.59","188.50","3.34","4,193","14,170","487,867.91","804,940.50","191.97","3.38","4,222","14,592","539,040.51","931,371.14","220.60","3.46","3,638","12,344","479,924.47","778,316.30","213.94","3.39","4,014","13,212","488,256.98","864,159.03","215.29","3.29","4,125","14,045","507,447.13","815,167.94","197.62","3.40","4,585","15,618","517,592.83","834,163.58","181.93","3.41","4,366","15,257","540,286.38","875,106.20","200.44","3.49","4,361","15,000","494,164.45","787,124.73","180.49","3.44"
"11360  :  โรงพยาบาลไชยา","0","85,965","282,208","15,338,780.54","26,241,090.11","0.00","0.00","7,005","23,260","1,124,682.34","2,202,051.30","314.35","3.32","7,041","23,083","1,210,944.97","2,238,686.65","317.95","3.28","7,158","23,589","1,180,248.37","2,149,452.89","300.29","3.30","7,462","25,495","1,430,695.96","2,464,685.63","330.30","3.42","6,304","20,718","1,092,793.09","1,939,633.10","307.68","3.29","6,727","22,463","1,160,275.57","1,977,119.50","293.91","3.34","6,017","20,056","1,110,946.90","1,870,744.76","310.91","3.33","6,730","22,708","1,243,078.74","2,090,151.37","310.57","3.37","6,601","21,188","1,139,166.41","1,846,902.33","279.79","3.21","7,084","22,831","1,256,772.12","2,040,809.24","288.09","3.22","11,018","34,765","2,030,173.10","3,434,947.86","311.76","3.16","6,818","22,052","1,359,002.97","1,985,905.48","291.27","3.23"
"11361  :  โรงพยาบาลท่าชนะ","0","58,765","188,459","10,177,519.19","15,391,872.65","0.00","0.00","4,814","15,393","826,529.18","1,294,087.40","268.82","3.20","5,028","16,190","904,803.48","1,377,151.00","273.90","3.22","4,609","14,642","748,281.71","1,123,891.75","243.85","3.18","5,433","17,702","911,336.29","1,353,327.75","249.09","3.26","4,500","14,514","790,079.22","1,150,368.00","255.64","3.23","4,865","16,693","979,680.00","1,444,352.75","296.89","3.43","4,449","15,155","949,225.02","1,366,026.75","307.04","3.41","4,608","15,084","797,304.50","1,211,859.50","262.99","3.27","5,501","16,061","819,925.09","1,275,149.00","231.80","2.92","5,132","16,075","809,524.91","1,269,877.75","247.44","3.13","4,795","15,127","815,145.13","1,211,742.50","252.71","3.15","5,031","15,823","825,684.66","1,314,038.50","261.19","3.15"
