"โรงพยาบาล","รวม","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","27","28","72","1","1","2","9","9","20","4","4","8","0","0","0","4","4","15","8","9","25","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11289  :  โรงพยาบาลเดิมบางนางบวช","343","343","1,203","0","0","0","0","0","0","1","1","2","1","1","1","104","104","311","175","175","662","62","62","227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11290  :  โรงพยาบาลด่านช้าง","38","38","141","0","0","0","0","0","0","37","37","137","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","18","20","38","1","1","1","1","1","1","8","8","22","0","0","0","1","1","1","1","1","2","1","1","2","0","0","0","2","2","2","2","3","3","1","1","2","1","1","2"
"11292  :  โรงพยาบาลศรีประจันต์","3","4","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","2","4","0","0","0","1","1","2"
"11293  :  โรงพยาบาลดอนเจดีย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","231","232","810","131","132","455","75","75","263","2","2","5","2","2","4","4","4","14","2","2","12","3","3","12","5","5","19","4","4","16","2","2","6","0","0","0","1","1","4"
"11295  :  โรงพยาบาลอู่ทอง","49","50","133","0","0","0","6","7","17","34","34","99","2","2","6","2","2","3","2","2","2","0","0","0","0","0","0","1","1","3","1","1","1","0","0","0","1","1","2"
"11296  :  โรงพยาบาลหนองหญ้าไซ","94","99","249","1","1","4","10","12","21","12","12","26","2","2","6","3","3","5","39","39","109","19","19","54","1","1","1","4","4","10","2","2","2","1","1","4","3","3","7"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","64","64","86","4","4","5","3","3","3","57","57","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","224","225","466","64","64","118","37","37","72","56","56","127","0","0","0","3","3","8","59","60","124","2","2","9","2","2","4","1","1","4","0","0","0","0","0","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","58","58","88","0","0","0","0","0","0","57","57","87","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","174","190","504","51","56","135","38","40","90","80","80","249","0","0","0","1","1","2","9","10","21","2","2","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"11300  :  โรงพยาบาลดอนตูม","68","68","111","0","0","0","0","0","0","68","68","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11301  :  โรงพยาบาลบางเลน","103","103","362","47","47","156","18","18","70","12","12","42","0","0","0","0","0","0","26","26","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11302  :  โรงพยาบาลสามพราน","261","262","745","157","157","441","47","47","137","45","46","140","0","0","0","1","1","4","3","3","8","2","2","2","5","5","9","1","1","4","0","0","0","0","0","0","0","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","3","4","5","0","0","0","3","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","19","19","64","0","0","0","0","0","0","19","19","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","7","7","20","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","0","0","0","0","0","0","1","1","2","0","0","0","3","3","11"
"11304  :  โรงพยาบาลกระทุ่มแบน","8","8","21","0","0","0","5","5","12","3","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","17","19","41","0","0","0","11","12","23","0","0","0","0","0","0","1","1","2","2","3","8","1","1","4","1","1","2","1","1","2","0","0","0","0","0","0","0","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","220","220","814","61","61","231","159","159","583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","406","422","1,190","77","82","187","0","0","0","44","45","127","12","13","33","73","73","224","192","192","595","14","17","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","3","3","5","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","173","173","457","105","105","278","34","34","112","34","34","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","300","301","949","96","96","322","51","51","147","81","81","240","0","0","0","73","73","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","77","78","220","1","1","4","3","3","7","1","1","1","0","0","0","47","47","138","26","26","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11310  :  โรงพยาบาลชะอำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","35","36","79","0","0","0","2","3","3","33","33","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","106","107","333","100","100","313","3","3","9","1","1","4","0","0","0","1","1","2","2","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11313  :  โรงพยาบาลบ้านแหลม","322","323","958","137","138","413","38","38","116","56","56","157","0","0","0","37","37","99","53","53","169","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","28","28","117","3","3","7","2","2","7","22","22","99","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","337","337","894","221","221","667","0","0","0","0","0","0","0","0","0","21","21","58","94","94","165","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","118","118","346","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","55","144","60","60","199","0","0","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","358","383","1,037","3","3","9","5","5","18","103","103","305","0","0","0","73","73","197","196","197","505","1","1","2","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","615","660","1,480","8","8","12","14","14","37","18","19","42","15","15","38","108","108","190","455","459","1,085","1","1","1","11","12","24","7","7","18","6","6","10","6","6","10","4","5","13"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","114","123","323","17","18","45","12","12","37","32","32","77","4","4","7","15","16","42","7","7","13","0","0","0","3","3","9","4","4","6","26","26","84","1","1","3","0","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","2","2","5","0","0","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","389","446","975","35","35","71","53","54","148","50","50","106","56","56","120","51","52","111","41","41","91","15","15","34","2","2","5","50","51","99","28","28","52","26","27","67","35","35","71"
"11322  :  โรงพยาบาลพรหมคีรี","596","600","1,937","12","12","37","56","56","174","9","9","28","179","179","569","157","157","518","155","155","508","32","32","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","311","315","1,065","11","11","36","5","5","17","24","24","76","27","27","81","104","104","348","129","129","452","15","15","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","729","733","2,717","1","1","2","1","1","4","76","76","279","0","0","0","214","214","795","437","438","1,625","2","2","8","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","43","43","101","2","2","4","2","2","4","8","8","26","9","9","23","12","12","18","10","10","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","79","80","238","38","38","105","22","22","65","8","8","27","3","3","11","0","0","0","1","1","2","4","4","15","0","0","0","1","1","1","1","1","4","2","2","8","0","0","0"
"11328  :  โรงพยาบาลชะอวด","778","779","2,422","126","126","384","104","104","335","67","67","202","146","146","453","154","154","468","162","162","521","20","20","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","205","212","548","19","20","34","51","51","131","39","39","111","27","28","70","27","27","79","36","36","101","7","7","16","1","1","1","2","2","4","1","1","1","0","0","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","92","102","195","28","28","70","31","32","48","11","12","21","9","9","12","6","8","15","5","5","15","0","0","0","0","0","0","3","3","7","1","1","1","0","0","0","4","4","6"
"11331  :  โรงพยาบาลนาบอน","273","299","839","31","32","108","21","23","59","61","63","160","2","2","8","85","86","262","84","92","241","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","626","668","2,103","31","31","89","47","47","132","24","24","60","188","201","561","74","78","256","277","284","999","2","2","2","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","32","32","92","6","6","16","15","15","43","5","5","15","0","0","0","2","2","6","3","3","8","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","448","456","1,502","42","43","139","38","38","112","32","32","110","19","19","69","141","141","480","149","150","505","11","11","31","0","0","0","11","12","30","4","4","14","5","5","11","1","1","1"
"11335  :  โรงพยาบาลสิชล","900","915","3,105","108","109","335","124","125","419","116","117","387","124","124","423","136","136","476","203","204","724","72","72","247","18","18","62","10","10","32","0","0","0","0","0","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","169","171","627","4","4","10","11","11","38","14","14","52","39","39","132","64","64","250","37","38","141","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","319","319","951","2","2","3","0","0","0","80","80","267","117","117","372","119","119","308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"11338  :  โรงพยาบาลบางขัน","255","266","828","45","45","140","37","38","108","144","145","448","7","7","24","9","9","29","15","15","49","3","3","12","0","0","0","1","1","8","1","1","4","2","2","6","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","89","89","330","0","0","0","16","16","61","20","20","88","0","0","0","9","9","30","44","44","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","29","31","78","15","16","45","12","12","27","1","1","2","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","89","93","289","43","43","125","0","0","0","7","7","21","2","2","4","18","18","64","19","19","63","4","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","37","40","100","8","9","21","8","8","18","5","5","13","4","4","8","3","3","11","6","6","15","4","5","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","313","314","696","3","3","5","8","8","26","96","96","257","25","25","48","119","119","237","61","61","117","2","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","56","57","163","3","3","4","5","5","14","0","0","0","39","39","112","4","4","14","5","5","17","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","22","23","66","0","0","0","1","1","4","7","7","19","0","0","0","0","0","0","15","15","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","119","119","445","1","1","1","8","8","18","2","2","8","1","1","8","36","36","146","71","71","264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","139","140","491","1","1","4","27","27","102","14","14","45","5","5","20","0","0","0","85","85","296","8","8","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","97","100","278","0","0","0","0","0","0","0","0","0","37","37","102","41","41","122","22","22","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","160","162","431","5","5","6","3","3","4","57","57","151","80","80","225","17","17","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","862","884","2,801","134","134","437","73","74","215","137","138","436","57","58","183","215","217","711","230","230","757","8","8","15","2","2","3","3","3","6","6","6","12","8","8","16","6","6","10"
"11344  :  โรงพยาบาลปลายพระยา","2","2","2","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","580","592","1,138","0","0","0","0","0","0","103","104","204","104","105","200","139","139","272","234","244","462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","2,489","2,491","4,790","232","232","415","142","142","257","758","759","1,470","242","242","507","159","159","322","563","563","1,114","13","13","26","381","381","679","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","14","14","47","0","0","0","0","0","0","0","0","0","0","0","0","4","4","14","10","10","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","142","152","448","0","0","0","0","0","0","0","0","0","142","152","448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","55","56","176","4","4","13","5","6","18","32","32","113","12","12","25","0","0","0","0","0","0","0","0","0","0","0","0","2","2","7","0","0","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","350","367","1,152","46","46","134","21","22","57","65","65","189","99","99","343","63","63","210","63","63","206","1","1","1","2","2","2","4","4","6","2","2","4","0","0","0","0","0","0"
"11350  :  โรงพยาบาลบางไทร","69","74","170","6","6","14","17","17","33","11","11","27","5","5","13","3","3","13","4","4","14","13","13","26","7","7","12","1","1","2","7","7","16","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","78","78","247","0","0","0","0","0","0","32","32","102","0","0","0","24","24","71","22","22","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","288","289","774","0","0","0","0","0","0","116","116","314","85","85","235","84","85","219","1","1","1","1","1","2","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","35","36","37","22","22","22","8","9","10","2","2","2","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","464","515","1,120","23","23","54","19","19","36","26","27","53","18","19","24","303","303","734","21","21","32","9","9","16","23","25","40","18","20","27","11","11","18","7","7","7","31","31","79"
"11355  :  โรงพยาบาลป่าตอง","61","62","184","3","3","7","7","8","15","46","46","150","0","0","0","2","2","4","1","1","4","1","1","2","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","1,095","1,134","2,548","124","148","435","171","173","346","293","295","621","267","267","429","110","110","284","124","124","403","4","4","5","0","0","0","0","0","0","12","13","25","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","77","77","103","0","0","0","0","0","0","0","0","0","0","0","0","49","49","63","28","28","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","46","49","106","0","0","0","3","3","8","17","18","42","14","14","27","4","4","10","9","9","15","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","2","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","6","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","46","54","118","1","1","1","1","1","2","4","4","11","4","4","7","4","4","6","10","10","23","4","4","11","0","0","0","10","12","28","5","6","12","2","2","6","6","6","11"
"10742  :  โรงพยาบาลเกาะสมุย","253","259","512","2","2","3","3","3","7","0","0","0","2","3","4","179","181","347","65","65","141","0","0","0","0","0","0","3","3","4","1","1","2","1","1","4","0","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","149","154","353","3","3","7","10","11","26","4","4","14","7","7","14","9","9","22","99","99","219","3","3","6","0","0","0","7","8","18","3","3","6","5","5","15","2","2","6"
"11358  :  โรงพยาบาลดอนสัก","355","365","1,309","15","15","52","18","18","56","44","44","144","65","66","249","58","58","211","163","163","596","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","311","314","1,040","16","16","54","38","38","122","22","22","67","3","3","7","43","43","153","32","32","108","16","16","50","0","0","0","84","84","265","41","41","154","18","18","59","1","1","1"
"11360  :  โรงพยาบาลไชยา","147","150","275","89","90","165","16","17","30","0","0","0","0","0","0","0","0","0","43","43","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","53","53","157","0","0","0","0","0","0","0","0","0","0","0","0","21","21","45","32","32","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","266","268","795","13","13","44","35","35","94","63","63","162","46","46","134","49","49","162","54","54","173","8","8","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","143","150","493","7","7","17","9","9","20","7","8","20","5","5","18","71","72","252","34","34","125","1","1","4","0","0","0","0","0","0","0","0","0","1","1","4","13","13","33"
"11364  :  โรงพยาบาลพนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","103","107","523","0","0","0","0","0","0","0","0","0","10","10","56","56","56","329","14","15","50","7","7","24","1","1","4","11","12","41","5","5","15","1","1","4","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","23","25","57","1","1","4","7","7","16","3","3","9","1","1","1","1","1","2","4","4","11","0","0","0","0","0","0","1","1","2","2","2","3","3","4","8","1","1","1"
"11367  :  โรงพยาบาลบ้านนาเดิม","175","180","428","89","90","206","38","38","101","25","25","61","17","17","47","6","6","8","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","2","2","3","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","22","22","27","0","0","0","0","0","0","6","6","10","0","0","0","3","3","3","10","10","11","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","718","724","1,979","1","1","1","3","3","8","0","0","0","58","58","190","277","277","598","376","376","1,150","8","8","27","0","0","0","1","1","5","0","0","0","0","0","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","538","538","2,145","130","130","497","28","28","132","37","37","141","88","88","378","252","252","986","3","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","57","59","171","1","1","3","2","2","6","9","9","25","2","2","6","37","37","115","5","6","11","1","1","1","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","4","4","11","1","1","2","1","1","3","1","1","4","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","203","206","684","6","6","20","100","103","336","19","19","59","12","12","37","19","19","63","46","46","167","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","28","29","79","1","1","4","8","8","19","2","2","5","7","7","12","6","6","25","2","2","8","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","2","2","2"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","584","584","1,296","409","409","971","174","174","323","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","52","52","159","0","0","0","0","0","0","35","35","121","0","0","0","8","8","14","0","0","0","9","9","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11372  :  โรงพยาบาลกะเปอร์","87","88","252","1","1","4","3","3","8","19","19","67","0","0","0","1","1","4","63","63","168","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11373  :  โรงพยาบาลกระบุรี","331","332","987","0","0","0","1","1","2","0","0","0","0","0","0","142","142","438","188","189","547","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","143","143","410","0","0","0","0","0","0","83","83","235","0","0","0","1","1","1","59","59","174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
