"โรงพยาบาล","รวม","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่"
"11307  :  โรงพยาบาลอัมพวา","568","609","1,505","4","4","14","97","97","190","99","99","216","105","105","249","100","100","287","1","1","2","0","0","0","0","0","0","1","1","1","0","0","0","110","110","306","92","92","240"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","217","218","703","0","0","0","1","1","1","49","49","145","58","58","188","71","71","242","39","39","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","139","146","444","15","15","40","3","3","5","38","38","126","73","73","219","1","1","4","6","6","15","0","0","0","1","1","4","2","2","8","2","2","8","2","2","8","3","3","7"
"11310  :  โรงพยาบาลชะอำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","718","724","2,441","7","7","13","168","168","607","193","193","723","97","97","268","246","246","804","4","4","14","0","0","0","0","0","0","2","2","2","0","0","0","4","4","5","3","3","5"
"11312  :  โรงพยาบาลบ้านลาด","436","437","1,438","5","5","17","45","45","136","256","256","855","125","125","419","1","1","2","3","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"11313  :  โรงพยาบาลบ้านแหลม","287","299","905","1","1","1","50","52","170","51","53","174","22","22","54","13","14","45","81","81","240","0","0","0","1","1","2","0","0","0","0","0","0","1","1","3","71","74","216"
"11314  :  โรงพยาบาลแก่งกระจาน","15","16","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","5","0","0","0","1","1","1","3","3","7","1","1","2","3","3","9","6","6","19"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","895","911","2,889","0","0","0","0","0","0","110","110","311","35","35","132","0","0","0","211","211","762","46","46","139","0","0","0","0","0","0","18","18","62","295","295","894","196","196","589"
"11316  :  โรงพยาบาลทับสะแก","380","382","1,352","0","0","0","0","0","0","0","0","0","0","0","0","159","159","559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","222","223","793","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","306","306","999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","28","296","296","971"
"11318  :  โรงพยาบาลบางสะพานน้อย","2","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","1","1","2"
"11319  :  โรงพยาบาลปราณบุรี","67","77","142","16","16","32","3","3","3","3","3","7","1","1","1","2","2","4","11","13","28","0","0","0","3","4","8","6","6","14","4","4","9","15","15","24","10","10","12"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","1,214","1,305","4,071","5","5","8","2","2","6","120","120","340","87","90","282","646","655","2,154","361","365","1,092","1","1","2","0","0","0","4","4","9","3","3","4","21","21","58","39","39","116"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","2","2","6","0","0","0","1","1","4","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","302","332","732","46","51","100","16","16","37","20","20","40","31","31","73","28","28","67","17","17","35","2","2","5","8","8","15","29","29","63","27","27","63","44","44","103","58","59","131"
"11322  :  โรงพยาบาลพรหมคีรี","1,041","1,078","3,486","39","42","124","22","22","62","35","36","120","277","278","895","362","362","1,239","325","325","1,006","0","0","0","0","0","0","0","0","0","5","5","15","3","3","12","5","5","13"
"11324  :  โรงพยาบาลลานสะกา","241","245","846","6","6","19","46","46","164","68","68","233","51","53","186","56","57","192","4","4","14","0","0","0","0","0","0","0","0","0","2","2","5","3","3","12","6","6","21"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","861","874","3,204","18","18","53","309","315","1,175","277","278","1,040","222","222","807","34","34","114","5","6","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3"
"11326  :  โรงพยาบาลพิปูน","245","262","787","1","1","1","6","6","12","21","21","59","55","61","140","136","138","480","18","19","44","12","12","46","0","0","0","0","0","0","3","3","3","0","0","0","1","1","2"
"11327  :  โรงพยาบาลเชียรใหญ่","363","401","1,227","26","28","79","75","75","228","66","66","200","23","24","67","70","71","243","9","9","27","0","0","0","0","0","0","3","3","4","3","3","8","56","57","176","65","65","195"
"11328  :  โรงพยาบาลชะอวด","1,120","1,151","3,454","130","136","415","176","177","527","112","115","363","159","160","506","264","264","805","105","105","272","0","0","0","0","0","0","11","11","35","4","4","11","102","102","307","77","77","213"
"11329  :  โรงพยาบาลท่าศาลา","915","953","2,607","98","100","286","116","118","334","188","189","509","253","253","694","204","205","561","43","43","143","0","0","0","2","2","3","11","11","15","15","15","27","9","11","26","6","6","9"
"11330  :  โรงพยาบาลทุ่งสง","529","543","1,360","11","11","31","49","49","97","78","78","179","200","203","536","121","121","302","67","67","188","0","0","0","0","0","0","2","2","2","6","6","14","0","0","0","6","6","11"
"11331  :  โรงพยาบาลนาบอน","570","630","2,047","218","222","909","110","118","359","72","72","196","96","101","243","76","78","239","18","18","42","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","16","19","54"
"11332  :  โรงพยาบาลทุ่งใหญ่","189","207","563","20","20","44","85","85","240","82","83","240","5","6","15","10","12","23","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","595","600","1,992","14","16","32","63","63","196","99","99","331","149","149","502","170","170","586","92","92","314","0","0","0","0","0","0","3","3","6","2","2","7","3","3","11","3","3","7"
"11334  :  โรงพยาบาลร่อนพิบูลย์","1,056","1,134","3,472","51","51","118","226","229","700","215","215","666","242","245","757","214","214","707","41","41","132","0","0","0","5","5","14","30","30","67","39","39","112","35","35","113","30","30","86"
"11335  :  โรงพยาบาลสิชล","866","924","2,777","30","30","88","160","169","492","299","299","967","126","129","374","131","134","391","83","84","247","0","0","0","7","7","24","9","9","24","16","16","43","27","27","75","20","20","52"
"11336  :  โรงพยาบาลขนอม","322","338","1,053","24","24","69","101","105","331","71","71","206","95","97","312","26","26","94","8","8","20","0","0","0","0","0","0","1","1","4","3","3","10","1","1","3","2","2","4"
"11337  :  โรงพยาบาลหัวไทร","449","449","1,348","0","0","0","83","83","272","198","198","587","159","159","467","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","1","1","4","7","7","14"
"11338  :  โรงพยาบาลบางขัน","1,114","1,200","4,316","7","8","19","119","119","394","156","156","584","231","231","839","556","557","2,088","89","89","274","0","0","0","0","0","0","12","12","33","11","11","39","12","13","34","4","4","12"
"11339  :  โรงพยาบาลถ้ำพรรณรา","33","33","103","0","0","0","18","18","61","3","3","10","2","2","2","4","4","12","6","6","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","202","205","617","2","3","5","49","49","156","23","23","66","66","66","187","37","37","121","18","18","60","0","0","0","0","0","0","2","2","4","1","1","3","0","0","0","6","6","15"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","84","86","276","0","0","0","0","0","0","2","2","7","1","1","3","24","24","99","8","8","25","0","0","0","0","0","0","3","3","6","1","1","4","0","0","0","47","47","132"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","8","8","17","0","0","0","1","1","2","0","0","0","2","2","4","1","1","3","3","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,100","1,109","2,227","155","155","312","153","153","282","223","223","451","174","174","387","143","143","287","259","259","505","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","1","1"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","251","273","889","63","66","229","45","48","162","19","20","67","41","44","143","55","57","178","23","23","67","0","0","0","0","0","0","0","0","0","0","0","0","5","6","18","9","9","25"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","110","116","312","1","1","4","14","14","40","17","18","49","23","25","65","40","40","104","18","18","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","448","456","1,641","66","67","232","1","1","6","48","48","168","112","114","407","201","201","740","14","14","51","0","0","0","0","0","0","3","3","10","2","2","5","3","3","12","3","3","10"
"40743  :  โรงพยาบาลพระพรหม","846","850","3,054","36","36","120","180","181","652","261","261","932","145","145","549","212","212","748","6","6","21","0","0","0","0","0","0","3","3","10","2","2","6","2","2","8","2","2","8"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","66","66","143","0","0","0","0","0","0","14","14","26","0","0","0","52","52","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","307","329","992","0","0","0","0","0","0","176","178","571","0","0","0","135","147","410","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","2","2","5","1","1","2"
"11342  :  โรงพยาบาลคลองท่อม","675","679","1,879","5","5","9","166","167","451","150","151","426","178","178","495","124","124","363","53","53","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"11343  :  โรงพยาบาลอ่าวลึก","1,124","1,161","3,424","0","0","0","73","73","202","432","442","1,268","295","297","906","272","273","844","63","64","178","2","2","2","0","0","0","2","2","6","2","2","5","4","4","11","2","2","2"
"11344  :  โรงพยาบาลปลายพระยา","4","4","10","0","0","0","0","0","0","0","0","0","1","1","4","3","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","503","540","1,107","0","0","0","2","2","3","71","71","152","164","164","307","303","303","645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","1,175","1,178","2,293","0","0","0","0","0","0","0","0","0","281","281","567","725","727","1,378","170","170","348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","5","6","7","0","0","0","2","3","4","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","441","793","3,249","0","0","0","121","121","441","191","191","698","269","348","1,429","132","132","680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","429","471","1,697","6","6","18","132","132","523","104","104","389","1","1","2","2","2","8","1","1","2","0","0","0","0","0","0","0","0","0","1","1","1","118","118","392","106","106","362"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","566","600","2,064","78","78","239","182","184","599","105","105","424","104","104","383","91","91","327","7","7","18","0","0","0","1","1","2","4","4","12","5","5","11","6","6","16","15","15","33"
"11350  :  โรงพยาบาลบางไทร","107","114","350","52","52","160","5","5","9","16","16","53","4","4","7","2","2","7","3","3","9","0","0","0","5","5","16","19","19","58","2","2","9","5","5","18","1","1","4"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","46","47","50","0","0","0","46","47","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","291","303","787","7","9","19","103","103","260","0","0","0","97","97","238","61","61","188","30","30","72","0","0","0","0","0","0","0","0","0","0","0","0","2","2","6","1","1","4"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","467","472","522","2","2","3","92","93","99","202","203","224","134","134","154","7","7","7","0","0","0","0","0","0","0","0","0","4","4","4","5","5","6","14","14","14","10","10","11"
"10741  :  โรงพยาบาลวชิระภูเก็ต","440","470","1,147","14","17","36","18","18","34","64","64","149","18","19","35","141","142","382","102","102","283","39","39","118","0","0","0","10","10","17","14","16","24","23","24","39","18","19","30"
"11355  :  โรงพยาบาลป่าตอง","360","364","1,390","2","2","3","6","6","18","122","122","466","29","29","112","131","131","504","73","73","286","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","2,681","3,212","12,312","89","89","331","396","400","1,512","371","372","1,459","304","305","1,142","379","379","1,481","1,550","1,550","6,013","0","0","0","0","0","0","13","13","41","56","56","210","34","34","109","14","14","14"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","79","82","277","0","0","0","1","1","7","0","0","0","10","10","37","54","54","178","1","1","4","0","0","0","0","0","0","13","13","47","0","0","0","3","3","4","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","28","31","55","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","2","2","5","0","0","0","2","2","2","10","11","21","5","5","10","6","6","12","4","4","4"
"10742  :  โรงพยาบาลเกาะสมุย","227","227","522","0","0","0","159","159","365","67","67","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","57","66","125","4","4","8","7","8","13","13","13","33","7","8","13","8","8","12","3","3","7","0","0","0","1","1","1","10","11","18","1","1","1","3","3","8","4","6","11"
"11358  :  โรงพยาบาลดอนสัก","380","382","1,474","5","5","19","0","0","0","1","1","4","276","276","1,017","94","94","422","0","0","0","0","0","0","1","1","3","0","0","0","1","1","1","4","4","8","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","1,011","1,104","4,055","1","1","3","1","1","4","93","94","348","109","111","418","104","104","374","248","249","925","2","2","8","127","128","475","155","156","565","101","101","369","105","105","379","52","52","187"
"11360  :  โรงพยาบาลไชยา","85","85","181","33","33","61","0","0","0","31","31","60","0","0","0","21","21","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","113","113","339","0","0","0","63","63","202","36","36","92","14","14","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","175","181","537","3","3","6","0","0","0","52","53","155","110","111","343","10","10","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","2","2","3"
"11363  :  โรงพยาบาลบ้านตาขุน","194","202","694","26","27","77","11","11","31","54","55","192","50","52","186","4","4","13","2","2","3","0","0","0","0","0","0","0","0","0","20","20","71","30","30","117","1","1","4"
"11364  :  โรงพยาบาลพนม","294","295","984","0","0","0","68","68","220","51","51","183","24","24","64","93","93","296","58","59","221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","307","314","1,178","8","8","28","18","19","63","30","30","125","75","76","309","23","23","83","157","158","570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","1,123","1,222","4,842","32","37","95","11","11","29","1","1","2","241","242","983","387","387","1,673","458","533","2,036","0","0","0","0","0","0","2","2","2","2","2","6","1","3","4","4","4","12"
"11367  :  โรงพยาบาลบ้านนาเดิม","659","750","2,029","90","90","260","57","57","165","95","96","265","93","93","274","125","126","360","170","171","462","0","0","0","0","0","0","0","0","0","41","41","89","34","34","69","42","42","85"
"11368  :  โรงพยาบาลเคียนซา","579","579","1,675","2","2","2","34","34","120","134","134","404","172","172","413","43","43","126","163","163","546","0","0","0","0","0","0","0","0","0","0","0","0","9","9","19","22","22","45"
"11369  :  โรงพยาบาลพระแสง","619","628","2,182","1","1","3","238","238","836","90","90","303","12","12","28","141","141","499","135","135","476","11","11","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","1,077","1,095","3,719","98","98","316","205","206","653","276","280","975","391","392","1,373","102","102","340","4","4","14","11","11","44","0","0","0","0","0","0","2","2","4","0","0","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","111","112","362","6","6","14","38","38","120","16","16","50","41","41","148","2","2","5","5","5","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","11"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","85","86","276","0","0","0","2","2","2","1","2","4","20","20","63","30","30","104","32","32","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","105","109","336","2","2","8","33","33","94","12","12","43","1","1","1","21","21","70","40","40","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","62","65","199","6","7","17","10","10","29","10","10","34","3","3","14","19","19","61","1","1","1","0","0","0","1","1","4","2","2","3","2","2","7","3","3","6","7","7","23"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","191","191","475","0","0","0","2","2","8","0","0","0","0","0","0","119","119","294","68","68","169","0","0","0","0","0","0","0","0","0","2","2","4","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","6","6","22","0","0","0","2","2","8","0","0","0","2","2","8","2","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11372  :  โรงพยาบาลกะเปอร์","954","1,005","3,615","9","9","28","204","204","743","111","111","344","201","202","754","250","250","918","44","44","156","1","1","2","0","0","0","2","3","5","0","0","0","1","1","4","180","180","661"
"11373  :  โรงพยาบาลกระบุรี","98","99","218","0","0","0","1","1","2","62","62","128","21","22","41","8","8","27","4","4","13","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","1","1","3"
"11374  :  โรงพยาบาลสุขสำราญ","262","264","812","0","0","0","0","0","0","0","0","0","60","60","165","100","100","314","103","104","333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","318","327","1,204","13","16","33","49","49","165","80","80","299","61","61","258","80","80","309","33","33","123","0","0","0","2","2","5","1","1","2","4","4","7","0","0","0","1","1","3"
"11376  :  โรงพยาบาลท่าแซะ","396","422","872","25","30","46","13","13","24","16","17","26","133","133","298","79","81","160","107","107","221","23","23","63","0","0","0","3","3","6","5","5","7","5","5","11","5","5","10"
"11377  :  โรงพยาบาลปะทิว","120","120","317","0","0","0","0","0","0","35","35","115","23","23","47","2","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","60","150"
"11378  :  โรงพยาบาลมาบอำมฤต","362","376","1,439","15","17","44","21","21","96","43","44","150","59","59","259","97","97","378","41","41","140","0","0","0","2","2","8","0","0","0","0","0","0","42","44","158","51","51","206"
"11379  :  โรงพยาบาลหลังสวน","1,076","1,079","3,389","1","1","3","1","1","4","44","44","122","0","0","0","619","619","1,927","413","414","1,333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","467","470","1,612","2","2","6","2","2","3","1","1","4","217","218","747","157","157","556","90","90","296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11381  :  โรงพยาบาลละแม","496","500","1,288","8","8","24","195","196","492","100","100","227","81","81","233","104","104","277","1","1","5","0","0","0","0","0","0","0","0","0","2","2","5","4","4","11","4","4","14"
"11382  :  โรงพยาบาลพะโต๊ะ","469","521","1,931","98","98","380","193","194","837","117","117","366","72","72","220","19","19","52","17","17","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","15"
"11383  :  โรงพยาบาลสวี","399","419","1,367","62","63","151","63","64","270","68","69","209","75","80","262","123","125","435","8","10","20","0","0","0","1","1","2","1","1","4","2","2","3","1","1","4","3","3","7"
"11385  :  โรงพยาบาลทุ่งตะโก","253","253","787","0","0","0","75","75","298","177","177","485","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","1,009","1,029","2,025","0","0","0","0","0","0","0","0","0","503","508","935","239","240","454","45","45","99","0","0","0","0","0","0","57","57","127","59","60","129","67","67","151","51","52","130"
"10745  :  โรงพยาบาลสงขลา","1,040","1,042","1,989","11","11","17","1","1","2","149","149","277","309","309","558","373","374","759","141","141","274","54","54","95","0","0","0","2","2","5","1","1","2","0","0","0","0","0","0"
"11386  :  โรงพยาบาลสทิงพระ","451","472","1,102","81","84","234","148","149","312","130","132","320","107","107","236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11387  :  โรงพยาบาลจะนะ","1,282","1,292","3,972","1","1","2","147","147","480","397","398","1,299","344","345","1,024","323","325","956","49","53","147","14","14","45","0","0","0","0","0","0","0","0","0","6","6","11","3","3","8"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","501","546","653","0","0","0","90","94","117","45","47","55","52","52","63","262","266","314","59","59","66","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","24","26","35"
"11390  :  โรงพยาบาลเทพา","108","119","272","20","22","40","8","9","14","10","11","22","11","11","26","32","33","82","12","12","36","0","0","0","0","0","0","0","0","0","2","2","7","11","11","30","8","8","15"
"11391  :  โรงพยาบาลสะบ้าย้อย","679","739","1,901","0","0","0","8","9","20","21","21","57","226","226","622","164","164","403","21","21","52","0","0","0","0","0","0","0","0","0","0","0","0","133","134","329","164","164","418"
"11392  :  โรงพยาบาลระโนด","393","395","1,350","0","0","0","0","0","0","107","107","387","129","129","403","0","0","0","153","155","549","0","0","0","0","0","0","0","0","0","1","1","4","1","1","2","2","2","5"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","403","412","1,120","1","1","2","48","48","86","61","61","209","48","50","122","73","74","213","132","132","377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","46","111"
"11395  :  โรงพยาบาลสะเดา","1,909","2,125","4,062","71","71","97","317","318","562","285","286","487","118","127","205","187","192","323","137","141","295","5","5","19","0","0","0","0","0","0","87","87","163","495","532","1,108","349","366","803"
"11396  :  โรงพยาบาลนาหม่อม","651","655","2,109","51","51","166","127","127","420","156","156","488","85","85","274","173","173","569","26","26","94","0","0","0","0","0","0","8","8","19","17","17","43","11","11","34","1","1","2"
"11397  :  โรงพยาบาลควนเนียง","351","414","952","2","2","4","6","7","13","12","14","30","14","14","23","61","64","75","70","70","79","0","0","0","0","0","0","0","0","0","40","44","118","190","194","599","5","5","11"
