"โรงพยาบาล","รวม","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,955","3,040","515","519","276","280","354","354","11","11","400","405","901","910","95","97","17","17","216","219","202","202","12","12","14","14"
"10732  :  โรงพยาบาลมะการักษ์","62","70","11","11","10","10","13","13","4","4","3","3","21","21","3","3","0","0","2","2","3","3","0","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","717","724","1","1","90","91","242","242","0","0","90","90","293","293","1","1","1","1","4","4","1","1","0","0","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","485","487","3","3","2","2","289","290","0","0","192","192","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","581","613","24","24","15","15","29","29","2","2","258","259","243","243","2","2","2","2","4","4","10","10","4","4","19","19"
"11281  :  โรงพยาบาลท่ากระดาน","374","377","10","10","4","4","125","125","4","4","98","98","130","130","2","2","1","1","2","2","1","1","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","710","718","347","350","117","117","230","230","1","1","4","4","3","3","3","3","0","0","6","6","1","1","0","0","3","3"
"11283  :  โรงพยาบาลทองผาภูมิ","566","574","64","64","43","43","170","170","4","4","207","207","73","73","1","1","1","1","0","0","5","5","0","0","6","6"
"11284  :  โรงพยาบาลสังขละบุรี","222","222","9","9","5","5","7","7","2","2","3","3","95","95","90","90","2","2","8","8","1","1","0","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","523","528","9","9","32","33","297","298","0","0","166","166","20","20","1","1","0","0","1","1","0","0","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","403","410","3","3","5","5","1","1","8","8","69","69","230","230","80","80","2","2","7","7","1","1","2","2","2","2"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","829","830","26","26","3","3","122","122","12","12","455","455","194","195","2","2","2","2","2","2","10","10","1","1","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","62","63","5","5","18","18","5","5","8","8","8","8","2","2","5","5","3","3","2","2","1","1","3","3","3","3"
"11520  :  โรงพยาบาลค่ายสุรสีห์","127","148","21","21","20","20","11","11","17","17","11","11","18","18","8","8","24","24","10","10","3","3","2","2","2","3"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","252","258","2","2","56","59","70","72","6","6","102","103","2","2","3","3","2","2","3","3","2","2","1","1","3","3"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","231","264","6","6","61","61","5","5","2","2","10","10","127","127","36","36","1","1","5","5","2","2","3","3","6","6"
"41701  :  โรงพยาบาลหนองปรือ","29","29","2","2","1","1","4","4","6","6","6","6","2","2","1","1","3","3","0","0","0","0","2","2","2","2"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,480","1,488","207","207","743","743","11","11","8","8","10","10","468","468","2","2","14","14","19","19","2","2","2","2","2","2"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,751","1,755","102","102","202","204","446","446","0","0","608","608","380","381","2","2","5","5","1","1","2","2","2","2","2","2"
"11289  :  โรงพยาบาลเดิมบางนางบวช","2,299","2,303","53","53","40","40","2","2","0","0","694","694","1,127","1,127","366","366","1","1","7","7","1","1","5","5","7","7"
"11290  :  โรงพยาบาลด่านช้าง","2,359","2,474","75","75","10","10","1,139","1,146","2","2","8","8","1,199","1,201","10","10","5","5","3","3","6","6","5","5","3","3"
"11291  :  โรงพยาบาลบางปลาม้า","39","39","2","2","5","5","24","24","0","0","4","4","1","1","1","1","0","0","0","0","0","0","1","1","1","1"
"11292  :  โรงพยาบาลศรีประจันต์","31","31","0","0","2","2","5","5","6","6","3","3","3","3","2","2","3","3","5","5","1","1","0","0","1","1"
"11293  :  โรงพยาบาลดอนเจดีย์","195","196","7","7","2","2","159","159","4","4","10","10","3","3","2","2","4","4","4","5","0","0","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","1,799","1,814","198","198","99","99","707","707","5","6","140","140","625","626","17","17","6","6","3","3","6","6","1","1","5","5"
"11295  :  โรงพยาบาลอู่ทอง","1,961","1,964","1","1","788","788","1,165","1,165","2","2","0","0","2","2","1","1","1","1","1","1","2","2","0","0","1","1"
"11296  :  โรงพยาบาลหนองหญ้าไซ","352","359","1","1","5","5","50","50","4","4","6","6","185","186","86","86","3","3","7","7","8","8","1","1","2","2"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","362","362","111","111","7","7","244","244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","794","800","69","69","42","42","504","504","2","2","101","101","73","73","3","3","3","3","2","2","0","0","0","0","1","1"
"11298  :  โรงพยาบาลนครชัยศรี","108","108","8","8","1","1","91","91","0","0","1","1","7","7","0","0","0","0","0","0","0","0","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","663","702","305","308","54","55","43","43","2","2","5","5","22","23","257","257","4","4","2","2","2","2","0","0","1","1"
"11300  :  โรงพยาบาลดอนตูม","1,487","1,492","435","436","387","388","202","202","0","0","349","349","83","83","6","6","4","4","8","8","8","8","8","8","0","0"
"11301  :  โรงพยาบาลบางเลน","57","57","1","1","1","1","0","0","1","1","0","0","49","49","2","2","1","1","1","1","0","0","0","0","1","1"
"11302  :  โรงพยาบาลสามพราน","453","473","116","116","53","53","224","224","9","9","12","12","8","8","4","4","10","10","6","6","8","8","6","6","17","17"
"11303  :  โรงพยาบาลพุทธมณฑล","45","46","16","16","18","18","4","4","0","0","1","1","0","0","0","0","0","0","5","5","2","2","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","4","4","1","1","2","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","2,823","2,841","1,149","1,159","841","841","810","811","0","0","0","0","7","7","2","2","4","4","8","8","1","1","2","2","6","6"
"11304  :  โรงพยาบาลกระทุ่มแบน","2,823","2,853","1,225","1,236","687","692","912","922","0","0","0","0","1","1","1","1","0","0","1","1","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,244","1,315","636","636","267","267","233","234","1","1","8","8","25","25","25","25","26","26","45","45","31","31","3","3","14","14"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","378","378","306","306","67","67","2","2","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","252","263","15","15","0","0","46","46","28","28","45","45","95","95","25","25","1","1","7","7","1","1","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","99","99","6","6","49","49","23","23","2","2","2","2","0","0","5","5","5","5","0","0","3","3","2","2","2","2"
"11307  :  โรงพยาบาลอัมพวา","399","681","58","58","264","264","0","0","0","0","0","0","2","2","356","356","0","0","1","1","0","0","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","3,867","4,060","1,044","1,044","1,050","1,050","605","605","867","870","478","478","9","9","1","1","0","0","1","1","0","0","0","0","2","2"
"11308  :  โรงพยาบาลเขาย้อย","1,750","1,759","583","586","227","227","426","426","2","2","492","492","11","11","5","5","0","0","0","0","4","4","2","2","4","4"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","166","166","7","7","9","9","129","129","2","2","5","5","5","5","6","6","1","1","1","1","0","0","1","1","0","0"
"11310  :  โรงพยาบาลชะอำ","83","86","16","16","19","19","25","25","0","0","14","14","11","12","0","0","0","0","0","0","0","0","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","96","99","7","7","9","9","36","36","0","0","2","2","44","44","1","1","0","0","0","0","0","0","0","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","127","128","45","45","5","5","10","10","0","0","9","9","14","14","5","5","4","4","7","8","8","8","15","15","5","5"
"11313  :  โรงพยาบาลบ้านแหลม","609","611","127","127","23","23","31","31","0","0","46","46","342","342","41","41","0","0","1","1","0","0","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","60","60","3","3","4","4","47","47","0","0","5","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","1,223","1,227","0","0","2","2","0","0","0","0","0","0","884","887","334","334","2","2","1","1","0","0","0","0","1","1"
"11315  :  โรงพยาบาลกุยบุรี","72","72","0","0","0","0","0","0","0","0","0","0","69","69","0","0","0","0","1","1","0","0","1","1","1","1"
"11316  :  โรงพยาบาลทับสะแก","1,257","1,306","13","13","11","11","5","5","42","47","948","958","259","259","4","4","0","0","4","4","5","5","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","2,155","2,175","193","193","196","196","202","204","2","2","458","459","1,080","1,082","12","12","11","11","6","6","7","7","1","1","2","2"
"11318  :  โรงพยาบาลบางสะพานน้อย","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","185","186","2","2","2","2","8","8","2","2","3","3","161","161","2","2","0","0","3","3","1","1","2","2","0","0"
"11320  :  โรงพยาบาลหัวหิน","262","273","26","26","34","34","32","32","31","31","21","21","33","34","9","9","1","1","22","22","20","20","22","22","21","21"
"11321  :  โรงพยาบาลสามร้อยยอด","1,477","1,529","15","15","8","8","11","11","5","5","193","193","1,189","1,195","2","2","5","5","23","23","55","55","8","8","9","9"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","725","1,008","89","89","111","111","85","85","102","102","112","112","97","98","35","35","2","2","118","118","91","91","74","74","91","91"
"11322  :  โรงพยาบาลพรหมคีรี","788","795","13","13","66","66","8","8","197","197","239","239","179","180","92","92","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","722","749","9","9","6","6","33","34","44","44","286","290","177","178","68","68","117","118","2","2","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","175","182","10","10","4","4","74","74","0","0","71","71","20","20","2","2","0","0","1","1","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","629","643","0","0","2","2","227","227","298","302","110","110","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","178","193","28","29","14","14","3","3","4","5","1","1","99","103","6","6","0","0","13","13","8","8","5","5","6","6"
"11328  :  โรงพยาบาลชะอวด","1,329","1,346","181","181","255","258","102","102","228","228","251","251","220","220","93","93","5","5","5","5","2","2","0","0","1","1"
"11329  :  โรงพยาบาลท่าศาลา","2,465","2,715","215","216","290","291","722","728","134","134","429","429","716","720","69","69","9","9","29","29","36","36","20","20","34","34"
"11330  :  โรงพยาบาลทุ่งสง","292","316","133","134","108","108","10","10","9","9","4","4","14","14","3","3","4","4","15","15","6","6","3","3","6","6"
"11331  :  โรงพยาบาลนาบอน","1,322","1,333","2","2","221","221","543","546","17","17","243","243","294","294","1","1","2","2","2","2","5","5","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","3,717","3,729","258","258","1,058","1,058","775","777","96","96","561","561","975","977","1","1","0","0","1","1","0","0","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","166","170","15","15","20","20","21","21","17","17","6","6","80","80","1","1","1","1","3","3","1","1","5","5","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","1,428","1,514","534","537","221","221","82","82","46","47","187","187","181","182","69","69","32","32","96","96","45","45","10","10","6","6"
"11335  :  โรงพยาบาลสิชล","3,426","3,590","115","115","127","128","771","780","327","328","482","487","913","916","791","791","22","22","14","14","2","3","0","0","6","6"
"11336  :  โรงพยาบาลขนอม","319","324","7","7","29","29","30","31","46","46","35","35","29","29","76","76","58","58","11","11","0","0","2","2","0","0"
"11337  :  โรงพยาบาลหัวไทร","1,456","1,463","71","71","454","454","925","928","2","2","3","3","2","2","2","2","0","0","0","0","1","1","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","283","284","245","245","16","16","3","3","0","0","5","5","9","9","2","2","0","0","2","2","1","1","1","1","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","311","314","147","147","81","81","83","83","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","1,527","1,539","13","13","11","11","1,373","1,374","127","127","1","1","5","5","0","0","0","0","1","1","2","3","2","2","2","2"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","189","192","95","95","0","0","18","18","27","28","8","8","2","2","2","2","2","2","9","9","15","15","5","5","8","8"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","18","19","4","4","4","4","3","3","1","1","6","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","418","432","23","23","82","83","110","110","40","40","138","138","24","24","12","12","0","0","0","0","1","1","0","0","1","1"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","99","100","9","9","12","12","1","1","49","49","11","11","8","8","1","1","1","1","1","1","4","4","3","3","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","246","250","20","20","36","36","31","31","64","64","70","70","29","29","0","0","0","0","0","0","0","0","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","478","478","0","0","5","5","58","58","0","0","137","137","258","258","19","19","0","0","1","1","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","1,098","1,111","6","6","390","395","568","568","6","6","20","20","71","71","25","25","5","5","5","5","8","8","1","1","1","1"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","4","5","0","0","4","4","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","2,238","2,238","883","883","348","348","509","509","368","368","0","0","130","130","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","722","814","69","70","0","0","81","81","83","89","130","130","441","444","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","196","203","4","4","3","3","79","79","95","97","19","19","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","2,770","2,856","146","146","446","450","388","390","143","145","369","372","681","681","70","71","544","544","18","18","16","16","13","13","10","10"
"11344  :  โรงพยาบาลปลายพระยา","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","1,026","1,027","0","0","0","0","233","234","209","209","208","208","247","247","129","129","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","4,063","4,072","503","504","496","496","912","913","814","817","433","433","484","484","370","371","18","18","0","0","17","17","17","17","2","2"
"77753  :  โรงพยาบาลเกาะพีพี","100","100","0","0","0","0","0","0","0","0","54","54","46","46","0","0","0","0","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","67","70","9","9","19","19","7","7","7","7","5","5","15","15","3","4","0","0","2","2","1","1","1","1","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","615","633","6","6","5","5","5","5","87","88","506","507","3","3","5","5","4","4","3","3","0","0","5","5","2","2"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","134","134","1","1","2","2","71","71","39","39","1","1","1","1","2","2","3","3","2","2","5","5","4","4","3","3"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","850","856","73","73","8","8","47","47","97","97","52","52","573","574","0","0","4","4","0","0","0","0","1","1","0","0"
"11350  :  โรงพยาบาลบางไทร","145","168","7","7","43","43","20","21","15","15","4","4","10","10","25","25","17","17","5","5","15","15","5","5","1","1"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","470","482","9","9","0","0","113","116","5","5","329","329","8","8","4","4","7","7","4","4","0","0","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","449","450","2","2","1","1","151","151","233","233","49","49","4","4","1","1","1","1","0","0","0","0","4","4","4","4"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,066","1,070","186","186","150","150","496","496","229","230","2","2","3","3","2","2","0","0","1","1","0","0","0","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,281","1,466","251","251","82","82","415","417","54","54","346","346","44","44","23","23","34","34","61","61","36","36","22","22","96","96"
"11355  :  โรงพยาบาลป่าตอง","822","825","4","4","4","4","433","434","173","174","181","181","19","19","0","0","0","0","3","3","6","6","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","2,411","2,457","172","189","350","350","452","453","319","319","228","228","889","889","9","9","0","0","3","3","16","16","0","0","1","1"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","379","379","0","0","0","0","3","3","0","0","126","126","250","250","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","29","29","6","6","6","6","6","6","1","1","3","3","2","2","0","0","0","0","0","0","3","3","2","2","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","167","168","0","0","0","0","6","6","2","2","158","158","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","44","50","3","3","5","5","3","3","4","4","4","4","5","5","2","2","0","0","13","14","7","7","3","3","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","2,087","2,093","1,378","1,379","568","569","34","34","1","1","53","53","43","43","2","2","0","0","2","2","2","2","2","2","6","6"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","100","124","6","6","16","16","14","14","9","9","6","6","40","40","4","4","0","0","7","7","8","8","6","6","8","8"
"11358  :  โรงพยาบาลดอนสัก","2,059","2,437","450","466","66","66","394","395","312","314","633","636","539","540","0","0","0","0","1","1","1","1","9","9","9","9"
"11359  :  โรงพยาบาลเกาะพงัน","963","1,011","25","25","43","43","106","106","109","109","207","207","78","78","29","29","11","11","264","265","88","88","47","47","3","3"
"11360  :  โรงพยาบาลไชยา","1,047","1,147","96","96","14","14","1","2","136","136","573","573","325","325","0","0","0","0","1","1","0","0","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","171","171","88","88","1","1","21","21","49","49","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","1,159","1,175","19","19","5","5","117","117","255","255","287","287","424","426","62","62","0","0","3","3","1","1","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","803","826","4","4","3","3","161","161","131","131","166","166","17","17","6","6","29","29","170","171","92","92","4","4","42","42"
"11364  :  โรงพยาบาลพนม","1,376","1,396","0","0","70","70","446","447","158","167","187","188","519","524","0","0","0","0","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","333","335","1","1","0","0","0","0","147","147","167","167","0","0","1","1","0","0","10","10","8","8","1","1","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","14","14","0","0","2","2","3","3","1","1","0","0","0","0","0","0","0","0","2","2","1","1","2","2","3","3"
"11367  :  โรงพยาบาลบ้านนาเดิม","478","483","245","246","51","51","66","66","65","65","4","4","3","3","3","3","5","5","15","15","7","7","9","9","9","9"
"11368  :  โรงพยาบาลเคียนซา","1,590","1,607","0","0","0","0","139","140","0","0","352","352","944","945","170","170","0","0","0","0","0","0","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","2,859","2,949","255","256","727","727","227","228","813","813","527","527","61","61","188","188","124","125","13","13","2","2","6","6","3","3"
"11370  :  โรงพยาบาลพุนพิน","1,301","1,306","286","286","79","80","209","209","132","132","213","213","329","329","27","27","3","3","16","16","2","2","5","5","4","4"
"11371  :  โรงพยาบาลชัยบุรี","15","16","6","6","1","1","3","3","5","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","2,117","2,125","2","2","3","3","4","4","81","82","12","12","1,993","1,998","2","2","0","0","5","5","4","4","8","8","5","5"
"11654  :  โรงพยาบาลวิภาวดี","345","347","224","224","27","27","88","90","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","3"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","160","167","2","2","5","6","86","86","3","3","4","4","3","3","56","56","0","0","0","0","1","1","5","5","1","1"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","733","734","571","571","159","159","0","0","1","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","305","305","1","1","0","0","267","267","0","0","0","0","14","14","21","21","0","0","0","0","0","0","1","1","1","1"
"11372  :  โรงพยาบาลกะเปอร์","928","962","219","219","7","7","187","187","0","0","405","407","129","131","2","2","0","0","3","3","0","0","3","3","3","3"
"11373  :  โรงพยาบาลกระบุรี","1,455","1,466","753","757","65","65","433","433","13","13","162","162","24","24","0","0","0","0","2","2","6","6","1","1","3","3"
"11374  :  โรงพยาบาลสุขสำราญ","663","685","9","9","6","6","427","429","0","0","217","220","2","2","0","0","0","0","3","3","7","7","4","4","5","5"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","123","191","9","10","20","20","22","23","19","19","14","14","21","22","9","9","16","16","22","22","14","14","9","11","11","11"
"11375  :  โรงพยาบาลปากน้ำชุมพร","900","900","137","137","78","78","51","51","155","155","43","43","434","434","1","1","0","0","0","0","1","1","0","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","99","113","7","7","7","7","12","12","32","32","2","2","36","36","6","6","0","0","10","10","1","1","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","249","252","142","142","1","1","55","56","3","3","46","46","2","2","1","1","0","0","0","0","0","0","1","1","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","983","1,015","42","43","25","25","159","172","122","127","348","351","288","288","6","6","1","1","0","0","2","2","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","626","637","113","113","3","3","503","503","1","1","1","1","1","1","3","3","0","0","5","5","0","0","4","4","3","3"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","660","666","1","1","29","29","191","191","34","34","325","325","84","84","0","0","0","0","1","1","0","0","1","1","0","0"
"11381  :  โรงพยาบาลละแม","2,148","2,158","677","684","169","169","891","891","1","1","133","133","259","259","19","19","0","0","1","1","0","0","0","0","1","1"
"11382  :  โรงพยาบาลพะโต๊ะ","935","995","429","446","34","34","0","0","0","0","433","434","81","81","0","0","0","0","0","0","0","0","0","0","0","0"
"11383  :  โรงพยาบาลสวี","1,611","1,636","6","6","359","359","515","516","6","6","452","452","262","262","1","1","9","9","11","11","5","5","5","5","4","4"
"11385  :  โรงพยาบาลทุ่งตะโก","545","552","1","1","2","2","169","169","248","252","45","45","81","81","1","1","0","0","1","1","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","1,499","1,861","192","192","169","169","210","210","192","192","169","169","216","216","61","61","167","167","289","289","148","148","22","22","26","26"
"10745  :  โรงพยาบาลสงขลา","4,893","5,055","858","861","591","591","1,020","1,020","507","508","217","217","1,345","1,345","444","445","6","6","24","24","6","6","10","10","21","22"
"11386  :  โรงพยาบาลสทิงพระ","647","649","1","1","1","1","0","0","1","1","0","0","537","537","109","109","0","0","0","0","0","0","0","0","0","0"
"11387  :  โรงพยาบาลจะนะ","1,840","1,849","3","3","6","6","2","2","560","562","837","840","410","412","20","20","2","2","1","1","0","0","0","0","1","1"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","1,448","1,509","23","24","30","30","111","111","192","194","477","477","483","488","147","185","0","0","0","0","0","0","0","0","0","0"
"11390  :  โรงพยาบาลเทพา","18","19","1","1","5","5","4","4","3","3","0","0","4","4","2","2","0","0","0","0","0","0","0","0","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","279","279","0","0","1","1","0","0","124","124","149","149","2","2","0","0","1","1","2","2","0","0","0","0","0","0"
"11392  :  โรงพยาบาลระโนด","1,950","1,955","298","298","404","404","696","696","246","246","150","150","161","161","0","0","0","0","0","0","0","0","0","0","0","0"
"11393  :  โรงพยาบาลกระแสสินธุ์","989","992","0","0","0","0","208","208","406","406","330","330","0","0","48","48","0","0","0","0","0","0","0","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","522","522","1","1","4","4","1","1","174","174","1","1","336","336","0","0","0","0","0","0","1","1","1","1","3","3"
