"โรงพยาบาล","รวม","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,664","3,502","574","586","274","276","118","118","514","549","572","585","283","285","6","6","15","15","28","28","309","325","486","567","157","162"
"11631  :  โรงพยาบาลวชิรบารมี","658","664","26","27","152","152","228","229","172","172","61","61","11","11","0","0","1","1","2","2","2","2","2","2","5","5"
"27978  :  โรงพยาบาลสากเหล็ก","448","485","8","8","193","219","234","236","2","2","4","4","1","1","5","5","1","1","2","2","2","2","1","1","4","4"
"27979  :  โรงพยาบาลบึงนาราง","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","345","347","1","1","0","0","1","1","214","215","126","126","0","0","0","0","0","0","0","0","0","0","2","2","2","2"
"10727  :  โรงพยาบาลเพชรบูรณ์","2,863","2,935","20","20","84","84","26","26","983","987","270","270","1,175","1,208","114","114","4","4","0","0","16","16","199","199","7","7"
"11264  :  โรงพยาบาลชนแดน","1,082","1,174","3","3","282","282","380","380","118","118","287","287","103","103","0","0","1","1","0","0","0","0","0","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","2,460","2,778","6","6","0","0","305","305","382","382","726","739","332","333","1,012","1,013","0","0","0","0","0","0","0","0","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","445","520","113","114","14","14","6","6","48","53","72","72","211","219","0","0","8","8","5","5","10","10","7","7","12","12"
"11267  :  โรงพยาบาลศรีเทพ","357","358","2","2","128","129","173","173","24","24","2","2","8","8","2","2","7","7","4","4","2","2","2","2","3","3"
"11268  :  โรงพยาบาลหนองไผ่","3,270","3,382","12","12","90","93","536","536","473","474","372","372","563","564","1,155","1,157","79","81","32","32","5","5","42","43","13","13"
"11269  :  โรงพยาบาลบึงสามพัน","1,257","1,270","17","17","25","26","86","86","155","155","368","368","358","359","233","233","0","0","4","4","9","9","12","12","1","1"
"11270  :  โรงพยาบาลน้ำหนาว","558","567","0","0","153","157","369","369","2","2","3","3","4","4","6","6","5","5","5","5","6","7","7","7","2","2"
"11271  :  โรงพยาบาลวังโป่ง","679","708","25","25","205","208","16","17","59","59","41","42","7","7","0","0","8","8","8","8","7","7","6","6","319","321"
"11272  :  โรงพยาบาลเขาค้อ","947","976","41","43","212","212","1","1","45","45","262","275","383","384","0","0","4","4","6","6","1","1","2","2","3","3"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","737","745","5","5","93","93","62","62","429","430","127","127","9","9","0","0","2","2","2","2","5","5","5","5","5","5"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","602","626","40","40","41","41","53","53","97","97","352","352","28","28","0","0","1","1","1","1","2","2","0","0","11","11"
"10728  :  โรงพยาบาลดำเนินสะดวก","3,910","4,328","370","373","566","571","326","327","175","175","657","658","490","493","757","757","19","19","4","4","30","30","58","58","855","863"
"10729  :  โรงพยาบาลบ้านโป่ง","4,549","4,725","13","13","78","79","428","428","1,289","1,289","2,219","2,219","435","435","4","4","6","6","16","16","23","25","76","76","135","135"
"10730  :  โรงพยาบาลโพธาราม","871","876","26","26","11","11","9","9","9","9","11","11","69","69","3","3","4","4","12","12","19","19","190","190","513","513"
"11273  :  โรงพยาบาลสวนผึ้ง","2,908","2,925","20","20","450","450","587","588","848","848","623","624","258","258","104","104","0","0","32","32","0","0","0","0","1","1"
"11274  :  โรงพยาบาลบางแพ","1,859","2,402","113","113","9","9","421","424","153","153","232","232","147","147","6","6","14","14","11","11","0","0","570","570","720","723"
"11275  :  โรงพยาบาลเจ็ดเสมียน","270","340","16","16","191","191","2","2","3","3","1","1","4","4","0","0","0","0","7","7","24","24","92","92","0","0"
"11276  :  โรงพยาบาลปากท่อ","1,743","1,815","61","61","12","12","141","142","648","650","744","745","126","126","0","0","2","2","9","9","19","19","21","21","27","28"
"11277  :  โรงพยาบาลวัดเพลง","1,160","1,242","16","16","8","8","230","230","295","295","546","548","54","55","6","6","0","0","0","0","5","5","5","5","73","74"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","3,631","4,775","10","10","50","50","650","650","589","589","627","627","101","101","1","1","25","25","4","4","521","521","1,325","1,327","869","870"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","1,045","1,111","1","1","4","4","2","2","5","5","94","94","0","0","0","0","0","0","0","0","0","0","159","159","846","846"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,758","3,101","365","376","69","69","64","64","170","170","662","665","1,692","1,702","8","8","5","5","20","20","4","4","6","6","12","12"
"10732  :  โรงพยาบาลมะการักษ์","3,771","4,279","32","32","1,367","1,369","90","90","26","26","24","24","15","15","0","0","8","8","14","14","587","588","1,441","1,447","665","666"
"11278  :  โรงพยาบาลไทรโยค","1,428","1,463","30","30","25","26","193","193","274","274","210","210","323","323","273","273","0","0","2","2","31","31","48","48","53","53"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","30","34","2","2","3","3","3","3","14","15","1","1","0","0","0","0","1","1","4","4","1","1","3","3","1","1"
"11280  :  โรงพยาบาลบ่อพลอย","1,198","1,415","8","8","231","232","70","70","106","106","43","43","1","1","0","0","109","109","29","29","133","133","393","393","291","291"
"11281  :  โรงพยาบาลท่ากระดาน","110","119","4","4","46","48","25","25","5","5","22","22","2","2","0","0","4","4","1","1","2","2","2","2","4","4"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,532","1,563","765","767","519","522","69","69","86","86","56","56","14","14","5","5","0","0","4","4","1","1","29","29","10","10"
"11283  :  โรงพยาบาลทองผาภูมิ","591","721","63","63","43","44","28","28","79","79","20","20","178","178","4","4","14","14","23","23","77","78","133","139","50","51"
"11284  :  โรงพยาบาลสังขละบุรี","2,870","3,003","14","14","549","552","156","157","614","623","1,134","1,149","403","403","10","10","76","76","12","12","0","0","7","7","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","575","598","40","40","111","111","166","167","37","37","162","162","18","18","0","0","0","0","23","23","11","11","21","21","8","8"
"11286  :  โรงพยาบาลเลาขวัญ","131","136","4","4","71","72","31","31","2","2","5","5","1","1","0","0","7","7","5","5","3","3","4","4","2","2"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","1,786","1,833","83","83","486","488","235","235","109","109","221","221","666","666","1","1","7","7","3","3","9","9","8","8","3","3"
"11288  :  โรงพยาบาลสถานพระบารมี","921","984","8","8","3","3","10","10","154","183","634","639","67","67","5","5","8","8","12","12","6","6","38","38","5","5"
"11520  :  โรงพยาบาลค่ายสุรสีห์","104","121","16","16","15","15","10","10","14","14","10","10","11","11","0","0","0","0","10","10","11","11","10","10","14","14"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","36","38","3","3","8","8","2","2","4","4","3","3","0","0","1","1","2","2","2","2","3","3","5","5","5","5"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","443","461","129","129","1","1","213","213","35","35","10","10","1","1","3","3","4","4","0","0","1","1","63","64","0","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","7,213","8,060","79","79","324","324","321","326","302","302","277","277","268","268","0","0","0","0","15","15","21","21","1,631","1,632","4,816","4,816"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,934","1,957","27","27","23","23","66","66","249","252","735","736","821","822","2","2","2","2","3","3","7","7","7","7","10","10"
"11289  :  โรงพยาบาลเดิมบางนางบวช","3,025","3,033","10","10","302","302","898","898","1,746","1,746","60","60","1","1","0","0","0","0","6","6","5","5","2","2","3","3"
"11290  :  โรงพยาบาลด่านช้าง","5,164","7,240","16","16","1,669","1,677","754","755","643","643","205","206","12","12","1","1","4","4","13","13","1,961","1,966","1,529","1,534","411","413"
"11291  :  โรงพยาบาลบางปลาม้า","62","62","4","4","48","48","0","0","1","1","0","0","5","5","0","0","0","0","3","3","0","0","1","1","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","533","547","6","6","142","144","5","5","4","4","155","156","220","220","0","0","0","0","2","2","4","4","5","5","1","1"
"11293  :  โรงพยาบาลดอนเจดีย์","145","160","2","2","16","16","7","7","4","4","77","77","40","40","0","0","0","0","1","1","3","3","7","7","3","3"
"11294  :  โรงพยาบาลสามชุก","1,630","1,714","22","22","281","283","331","331","576","576","382","384","7","7","0","0","0","0","2","2","10","10","76","76","23","23"
"11295  :  โรงพยาบาลอู่ทอง","1,238","1,329","70","70","22","22","35","35","40","40","198","198","10","10","0","0","1","1","0","0","366","366","179","179","408","408"
"11296  :  โรงพยาบาลหนองหญ้าไซ","1,026","1,051","11","11","4","4","136","136","216","216","152","152","508","518","0","0","0","0","0","0","2","2","12","12","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","2,532","2,707","11","11","1,203","1,203","9","9","272","272","631","631","57","57","0","0","0","0","4","4","6","6","514","514","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","1,046","1,495","51","51","607","607","87","87","93","93","61","61","4","4","579","580","3","3","3","3","2","2","0","0","4","4"
"11298  :  โรงพยาบาลนครชัยศรี","1,821","2,060","6","6","98","100","311","311","148","148","995","996","78","78","0","0","4","4","1","1","2","2","68","70","344","344"
"11299  :  โรงพยาบาลห้วยพลู","788","883","104","104","18","18","53","53","430","435","165","169","32","32","0","0","2","3","19","20","19","19","14","15","15","15"
"11300  :  โรงพยาบาลดอนตูม","1,208","1,232","145","146","204","210","231","231","480","482","136","136","0","0","0","0","0","0","6","6","8","8","11","11","2","2"
"11301  :  โรงพยาบาลบางเลน","240","241","1","1","2","2","0","0","41","41","179","179","17","17","0","0","0","0","0","0","1","1","0","0","0","0"
"11302  :  โรงพยาบาลสามพราน","306","334","36","36","22","22","12","12","14","14","12","12","191","191","4","4","8","8","11","11","7","7","8","8","9","9"
"11303  :  โรงพยาบาลพุทธมณฑล","472","487","29","30","28","28","29","30","50","50","287","288","12","12","0","0","0","0","2","2","12","12","21","21","14","14"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","5","5","2","2","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","2,287","2,578","314","317","153","153","452","455","382","382","555","556","503","503","113","113","8","8","30","30","27","27","20","20","14","14"
"11304  :  โรงพยาบาลกระทุ่มแบน","214","256","35","35","65","75","42","57","18","18","7","9","15","16","0","0","1","1","17","17","6","6","11","11","11","11"
"11305  :  โรงพยาบาลบ้านแพ้ว","709","746","57","57","103","103","35","35","304","305","75","75","37","37","51","51","1","1","6","6","4","4","31","31","41","41"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","360","362","0","0","0","0","0","0","0","0","156","156","0","0","0","0","0","0","2","2","0","0","37","38","165","166"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","118","122","8","8","6","6","3","3","2","2","3","3","12","12","0","0","4","4","28","28","21","21","18","18","17","17"
"11306  :  โรงพยาบาลนภาลัย","703","716","14","14","7","7","329","329","42","42","176","176","118","121","4","4","5","5","8","8","1","1","7","7","2","2"
"11307  :  โรงพยาบาลอัมพวา","686","867","184","184","1","1","34","34","264","274","322","330","43","43","0","0","0","0","0","0","1","1","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","9,360","9,927","596","598","122","122","2,451","2,453","2,777","2,778","1,691","1,691","93","93","0","0","0","0","3","3","3","3","1,034","1,184","999","1,002"
"11308  :  โรงพยาบาลเขาย้อย","1,977","2,003","52","53","31","31","432","433","409","410","545","546","462","462","0","0","7","7","28","28","11","11","13","13","9","9"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","234","237","8","9","24","24","148","148","4","4","7","7","4","4","2","2","6","6","6","6","5","5","5","5","17","17"
"11310  :  โรงพยาบาลชะอำ","185","190","27","27","13","13","4","4","44","44","20","20","7","7","1","1","0","0","19","19","17","17","17","17","21","21"
"11311  :  โรงพยาบาลท่ายาง","986","1,001","11","11","191","192","205","205","225","225","326","326","12","12","0","0","0","0","4","4","8","8","1","1","17","17"
"11312  :  โรงพยาบาลบ้านลาด","469","471","30","30","46","46","220","220","121","121","13","14","2","2","0","0","13","13","6","6","7","7","12","12","0","0"
"11313  :  โรงพยาบาลบ้านแหลม","1,169","1,354","3","3","65","65","101","101","45","45","138","140","360","361","2","2","1","1","2","2","90","90","209","209","335","335"
"11314  :  โรงพยาบาลแก่งกระจาน","67","68","5","5","7","7","15","15","1","1","0","0","7","7","0","0","0","0","4","4","3","3","10","10","16","16"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","53","53","1","1","46","46","1","1","0","0","0","0","3","3","0","0","0","0","1","1","1","1","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","557","562","0","0","44","44","23","23","22","22","1","1","208","208","33","33","1","1","1","1","0","0","2","2","227","227"
"11316  :  โรงพยาบาลทับสะแก","475","478","0","0","1","1","152","152","123","123","164","164","7","7","0","0","0","0","14","14","7","7","7","7","3","3"
"11317  :  โรงพยาบาลบางสะพาน","4,043","4,317","13","13","11","11","351","353","334","334","666","668","1,645","1,652","55","56","8","9","10","10","95","96","674","677","437","438"
"11318  :  โรงพยาบาลบางสะพานน้อย","172","172","1","1","1","1","0","0","136","136","28","28","4","4","0","0","1","1","1","1","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","29","32","6","6","4","4","1","1","1","1","3","3","8","8","1","1","0","0","3","3","3","3","1","1","1","1"
"11320  :  โรงพยาบาลหัวหิน","132","140","78","78","8","8","12","12","9","9","3","3","2","2","1","1","1","1","4","4","2","2","7","7","13","13"
"11321  :  โรงพยาบาลสามร้อยยอด","2,387","2,929","40","41","86","88","215","221","1,056","1,083","277","296","595","597","74","74","9","9","18","18","167","168","252","252","82","82"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","126","142","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","125","141","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","536","650","94","95","69","69","48","48","53","53","29","29","19","19","10","10","25","25","76","77","56","56","89","89","80","80"
"11322  :  โรงพยาบาลพรหมคีรี","1,279","1,314","56","57","31","31","44","45","392","393","415","415","350","350","0","0","0","0","1","1","6","6","9","9","7","7"
"11324  :  โรงพยาบาลลานสะกา","613","635","3","3","181","195","52","53","3","3","130","130","214","214","5","5","3","3","8","8","4","4","6","6","11","11"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,043","1,059","50","52","348","355","295","295","277","277","53","53","6","6","1","1","0","0","1","1","2","2","1","1","16","16"
"11326  :  โรงพยาบาลพิปูน","500","521","1","1","4","4","0","0","2","2","128","130","299","300","76","81","0","0","3","3","0","0","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","856","940","20","21","65","65","461","463","28","28","184","185","9","9","1","1","7","7","11","11","8","8","62","62","80","80"
"11328  :  โรงพยาบาลชะอวด","2,565","2,676","223","234","168","172","186","188","317","321","476","479","981","988","3","3","3","3","22","22","9","9","185","188","69","69"
"11329  :  โรงพยาบาลท่าศาลา","2,190","2,709","350","357","507","516","503","507","431","432","272","272","51","51","3","3","116","116","142","142","75","77","150","150","86","86"
"11330  :  โรงพยาบาลทุ่งสง","626","677","16","16","33","33","149","150","150","150","81","81","165","165","0","0","0","0","11","11","2","2","5","5","64","64"
"11331  :  โรงพยาบาลนาบอน","1,147","1,222","263","264","227","227","0","0","164","164","1","1","472","472","83","83","0","0","3","3","3","3","4","4","1","1"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,315","1,362","14","15","25","25","486","491","82","82","13","13","677","685","0","0","3","3","14","14","12","12","15","15","7","7"
"11333  :  โรงพยาบาลปากพนัง","2,859","2,901","60","60","483","484","621","622","920","920","524","524","228","228","0","0","0","0","13","13","14","14","19","19","17","17"
"11334  :  โรงพยาบาลร่อนพิบูลย์","1,853","2,098","96","99","267","273","264","265","277","278","497","499","294","295","0","0","20","20","65","65","85","85","62","62","157","157"
"11335  :  โรงพยาบาลสิชล","1,707","1,903","17","17","90","90","182","183","331","359","671","674","460","463","39","39","9","9","28","29","6","6","18","18","16","16"
"11336  :  โรงพยาบาลขนอม","748","764","59","59","172","172","356","357","68","69","55","55","11","11","0","0","3","3","15","15","4","4","14","14","5","5"
"11337  :  โรงพยาบาลหัวไทร","2,116","2,205","120","174","1,421","1,421","408","408","195","195","4","4","2","2","0","0","0","0","1","1","0","0","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","1,013","1,032","11","12","18","19","134","134","7","7","595","595","224","224","0","0","0","0","10","10","12","12","16","16","3","3"
"11339  :  โรงพยาบาลถ้ำพรรณรา","302","314","0","0","10","10","1","1","23","23","94","95","179","179","3","3","0","0","0","0","1","1","0","0","2","2"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","1,260","1,294","29","29","371","373","159","159","428","430","253","254","30","30","0","0","0","0","1","1","0","0","10","10","8","8"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","116","117","9","9","2","2","3","3","2","2","1","1","8","8","0","0","0","0","2","2","1","1","0","0","89","89"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","44","45","6","6","4","4","0","0","0","0","2","2","2","2","13","13","4","4","8","8","1","1","5","5","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","920","969","11","11","22","22","18","18","21","21","246","247","223","224","306","306","12","12","28","28","25","25","30","30","25","25"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","643","764","80","82","122","123","59","59","48","48","96","96","27","27","1","1","0","0","4","4","7","7","173","174","143","143"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","292","295","3","3","22","22","22","22","26","26","25","25","125","125","63","63","0","0","0","0","0","0","3","3","6","6"
"40742  :  โรงพยาบาลนบพิตำ","686","693","10","10","2","2","52","52","194","194","202","202","223","224","0","0","0","0","4","4","1","1","2","2","2","2"
"40743  :  โรงพยาบาลพระพรหม","1,041","1,064","42","43","205","205","310","310","160","160","259","259","53","53","0","0","3","3","10","10","3","3","12","12","6","6"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","24","24","5","5","10","10","2","2","2","2","1","1","0","0","0","0","0","0","1","1","0","0","2","2","1","1"
"11340  :  โรงพยาบาลเขาพนม","2,075","2,078","1","1","0","0","365","365","530","530","849","849","330","330","0","0","0","0","2","2","0","0","0","0","1","1"
"11341  :  โรงพยาบาลเกาะลันตา","665","741","0","0","1","1","366","368","78","78","170","170","2","2","0","0","0","0","1","1","0","0","2","2","118","119"
"11342  :  โรงพยาบาลคลองท่อม","1,524","1,537","8","8","189","191","263","264","575","577","265","265","228","228","0","0","3","3","0","0","0","0","0","0","1","1"
"11343  :  โรงพยาบาลอ่าวลึก","2,119","2,208","33","33","46","46","268","271","355","358","891","901","490","497","80","80","0","0","2","2","5","5","11","11","4","4"
"11344  :  โรงพยาบาลปลายพระยา","2","2","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","2,518","2,548","2","2","5","5","447","454","786","791","591","591","704","704","1","1","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","2,653","2,700","79","79","250","252","217","230","199","202","961","963","772","772","145","145","33","33","0","0","15","15","0","0","9","9"
"77753  :  โรงพยาบาลเกาะพีพี","6","6","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","1","1","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","865","867","0","0","0","0","33","33","276","277","555","556","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","85","87","19","19","12","12","10","10","9","9","1","1","8","8","0","0","1","1","4","4","3","3","11","11","9","9"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","742","1,943","393","394","195","195","33","33","1","1","162","162","557","559","5","5","5","5","7","7","11","11","431","431","138","140"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","414","492","11","11","75","75","2","2","4","4","90","90","44","44","0","0","0","0","0","0","2","2","111","112","148","152"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,672","1,753","84","85","606","611","440","441","318","319","148","148","118","118","1","1","4","4","12","12","3","3","7","7","4","4"
"11350  :  โรงพยาบาลบางไทร","206","232","84","85","9","9","30","30","13","13","4","4","15","15","0","0","9","9","30","30","22","22","12","12","3","3"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","450","487","10","10","15","15","2","2","1","1","32","32","381","385","0","0","0","0","5","5","13","13","9","9","15","15"
"11353  :  โรงพยาบาลทับปุด","242","244","8","8","1","1","164","164","3","3","1","1","44","44","0","0","0","0","1","1","2","2","11","11","9","9"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,304","1,503","168","168","288","288","353","353","279","279","84","84","3","3","295","295","21","21","7","7","1","1","2","2","2","2"
"10741  :  โรงพยาบาลวชิระภูเก็ต","891","1,078","144","144","244","244","156","156","63","64","58","58","51","51","122","122","5","5","48","48","68","68","69","69","49","49"
"11355  :  โรงพยาบาลป่าตอง","471","474","7","7","8","8","123","123","47","47","199","199","75","75","0","0","0","0","1","1","2","2","6","6","6","6"
"11356  :  โรงพยาบาลถลาง","3,089","3,796","183","185","430","444","422","426","405","406","449","450","1,680","1,684","0","0","1","1","22","22","77","77","66","67","34","34"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","87","87","0","0","58","58","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","31","34","7","7","2","2","0","0","0","0","0","0","0","0","0","0","2","2","4","4","12","13","3","3","3","3"
"09192  :  โรงพยาบาลเกาะเต่า","115","117","0","0","0","0","0","0","77","77","7","7","0","0","0","0","0","0","31","31","0","0","2","2","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","56","58","16","16","6","6","5","5","2","2","3","3","1","1","3","3","4","4","10","10","1","1","4","4","3","3"
"10742  :  โรงพยาบาลเกาะสมุย","376","385","5","5","4","4","0","0","192","193","56","59","112","112","0","0","0","0","4","4","2","2","4","4","2","2"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","87","109","26","26","11","11","10","10","12","12","21","21","11","11","1","1","4","4","4","4","1","1","6","6","2","2"
"11358  :  โรงพยาบาลดอนสัก","1,852","1,857","3","3","481","481","1,326","1,327","38","38","2","2","2","2","1","1","2","2","0","0","0","0","1","1","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","1,583","1,916","3","3","151","151","184","184","155","156","310","310","243","243","0","0","111","111","162","162","115","116","414","416","64","64"
"11360  :  โรงพยาบาลไชยา","1,043","1,044","110","110","0","0","130","130","278","278","524","524","0","0","0","0","0","0","1","1","0","0","1","1","0","0"
"11361  :  โรงพยาบาลท่าชนะ","606","607","1","1","199","199","191","191","213","213","0","0","2","2","0","0","0","0","0","0","0","0","1","1","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","415","421","9","9","0","0","8","8","7","7","285","285","92","92","0","0","6","6","3","3","7","7","1","1","3","3"
"11363  :  โรงพยาบาลบ้านตาขุน","632","648","21","21","108","109","11","11","481","481","4","4","5","5","1","1","4","4","8","8","4","4","0","0","0","0"
"11364  :  โรงพยาบาลพนม","615","616","1","1","69","69","147","147","285","285","101","101","10","10","0","0","1","1","1","1","0","0","1","1","0","0"
"11365  :  โรงพยาบาลท่าฉาง","1,926","2,137","17","18","22","22","31","31","290","290","870","873","898","898","0","0","0","0","2","2","1","1","1","1","1","1"
"11366  :  โรงพยาบาลบ้านนาสาร","871","909","25","25","8","8","1","1","246","246","303","304","296","320","0","0","0","0","1","1","2","2","0","0","2","2"
"11367  :  โรงพยาบาลบ้านนาเดิม","659","676","42","42","23","23","69","69","56","56","14","14","3","3","0","0","6","6","4","4","90","90","124","124","245","245"
"11368  :  โรงพยาบาลเคียนซา","1,283","1,284","0","0","166","166","179","179","316","316","74","74","246","246","0","0","0","0","0","0","0","0","239","239","64","64"
"11369  :  โรงพยาบาลพระแสง","3,147","3,283","231","235","342","347","49","49","718","726","365","366","1,238","1,244","241","241","12","12","10","10","17","17","32","32","4","4"
"11370  :  โรงพยาบาลพุนพิน","1,609","1,630","195","196","435","437","377","380","495","495","58","58","11","11","6","6","9","9","6","6","15","15","7","7","10","10"
