"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11631  :  โรงพยาบาลวชิรบารมี","2,286","82","3.59","570","20","3.51","668","27","4.04","487","17","4.04","561","18","3.21"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","32,592","1,735","5.32","9,418","555","5.89","8,690","623","7.17","7,100","262","7.17","7,384","295","4.00"
"11264  :  โรงพยาบาลชนแดน","4,174","513","12.29","1,019","138","13.54","1,045","179","17.13","832","84","17.13","1,278","112","8.76"
"11265  :  โรงพยาบาลหล่มสัก","13,897","1,040","7.48","3,582","258","7.20","3,617","289","7.99","3,163","234","7.99","3,535","259","7.33"
"11266  :  โรงพยาบาลวิเชียรบุรี","13,588","647","4.76","4,031","251","6.23","3,720","228","6.13","2,589","50","6.13","3,248","118","3.63"
"11267  :  โรงพยาบาลศรีเทพ","4,163","300","7.21","1,131","141","12.47","1,118","84","7.51","835","41","7.51","1,079","34","3.15"
"11268  :  โรงพยาบาลหนองไผ่","9,149","1,561","17.06","2,472","487","19.70","2,459","480","19.52","1,908","287","19.52","2,310","307","13.29"
"11269  :  โรงพยาบาลบึงสามพัน","7,440","854","11.48","2,104","307","14.59","1,960","277","14.13","1,517","117","14.13","1,859","153","8.23"
"11270  :  โรงพยาบาลน้ำหนาว","1,177","162","13.76","316","40","12.66","302","47","15.56","253","23","15.56","306","52","16.99"
"11271  :  โรงพยาบาลวังโป่ง","2,428","294","12.11","628","116","18.47","673","70","10.40","470","47","10.40","657","61","9.28"
"11272  :  โรงพยาบาลเขาค้อ","2,879","165","5.73","787","45","5.72","653","55","8.42","602","31","8.42","837","34","4.06"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","7,610","1,034","13.59","2,300","370","16.09","2,021","254","12.57","1,546","181","12.57","1,743","229","13.14"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","370","3","0.81","117","2","1.71","94","1","1.06","89","0","1.06","70","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","34,147","887","2.60","10,012","320","3.20","10,202","259","2.54","8,064","173","2.54","5,869","135","2.30"
"10728  :  โรงพยาบาลดำเนินสะดวก","10,676","1,412","13.23","2,991","415","13.87","2,693","302","11.21","2,232","325","11.21","2,760","370","13.41"
"10729  :  โรงพยาบาลบ้านโป่ง","17,621","1,706","9.68","4,581","488","10.65","4,524","443","9.79","3,936","373","9.79","4,580","402","8.78"
"10730  :  โรงพยาบาลโพธาราม","14,137","1,549","10.96","4,001","424","10.60","3,867","382","9.88","2,894","324","9.88","3,375","419","12.41"
"11273  :  โรงพยาบาลสวนผึ้ง","3,689","266","7.21","945","52","5.50","886","63","7.11","809","65","7.11","1,049","86","8.20"
"11274  :  โรงพยาบาลบางแพ","1,809","271","14.98","541","66","12.20","454","71","15.64","359","59","15.64","455","75","16.48"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,227","143","11.65","363","53","14.60","340","39","11.47","238","31","11.47","286","20","6.99"
"11276  :  โรงพยาบาลปากท่อ","3,470","527","15.19","1,023","132","12.90","968","177","18.29","656","95","18.29","823","123","14.95"
"11277  :  โรงพยาบาลวัดเพลง","1,209","230","19.02","377","83","22.02","262","52","19.85","258","45","19.85","312","50","16.03"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","4,477","313","6.99","1,244","71","5.71","1,221","64","5.24","941","85","5.24","1,071","93","8.68"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","132","5","3.79","51","2","3.92","21","0","0.00","36","3","0.00","24","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1,650","429","26.00","460","111","24.13","154","67","43.51","504","118","43.51","532","133","25.00"
"28858  :  โรงพยาบาลบ้านคา","1,037","82","7.91","268","22","8.21","209","15","7.18","239","14","7.18","321","31","9.66"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","39,218","5,472","13.95","11,065","1,509","13.64","10,623","1,422","13.39","8,182","1,130","13.39","9,348","1,411","15.09"
"10732  :  โรงพยาบาลมะการักษ์","16,942","2,338","13.80","4,791","752","15.70","4,671","649","13.89","3,366","454","13.89","4,114","483","11.74"
"11278  :  โรงพยาบาลไทรโยค","3,408","561","16.46","931","187","20.09","923","186","20.15","681","90","20.15","873","98","11.23"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","1,577","114","7.23","418","38","9.09","472","35","7.42","306","19","7.42","381","22","5.77"
"11280  :  โรงพยาบาลบ่อพลอย","5,161","434","8.41","1,588","111","6.99","1,419","143","10.08","963","67","10.08","1,191","113","9.49"
"11281  :  โรงพยาบาลท่ากระดาน","1,478","134","9.07","440","30","6.82","351","36","10.26","321","30","10.26","366","38","10.38"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","9,860","1,135","11.51","2,690","335","12.45","2,554","331","12.96","2,091","213","12.96","2,525","256","10.14"
"11283  :  โรงพยาบาลทองผาภูมิ","7,315","681","9.31","1,886","169","8.96","1,880","233","12.39","1,513","125","12.39","2,036","154","7.56"
"11284  :  โรงพยาบาลสังขละบุรี","3,594","3,180","88.48","991","736","74.27","1,047","939","89.68","712","694","89.68","844","811","96.09"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","3,997","376","9.41","1,259","145","11.52","1,223","98","8.01","787","59","8.01","728","74","10.16"
"11286  :  โรงพยาบาลเลาขวัญ","3,876","897","23.14","1,191","275","23.09","1,042","324","31.09","654","128","31.09","989","170","17.19"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","3,751","129","3.44","1,016","47","4.63","943","23","2.44","755","24","2.44","1,037","35","3.38"
"11288  :  โรงพยาบาลสถานพระบารมี","2,847","547","19.21","683","158","23.13","702","175","24.93","582","81","24.93","880","133","15.11"
"11520  :  โรงพยาบาลค่ายสุรสีห์","1,055","111","10.52","378","33","8.73","268","31","11.57","171","21","11.57","238","26","10.92"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","578","109","18.86","142","27","19.01","190","44","23.16","121","21","23.16","125","17","13.60"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","2,759","692","25.08","789","187","23.70","804","213","26.49","505","133","26.49","661","159","24.05"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","38,980","403","1.03","11,087","165","1.49","10,364","121","1.17","8,005","56","1.17","9,524","61","0.64"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","11,809","227","1.92","3,316","38","1.15","3,191","63","1.97","2,476","47","1.97","2,826","79","2.80"
"11289  :  โรงพยาบาลเดิมบางนางบวช","5,397","136","2.52","1,465","61","4.16","1,448","31","2.14","1,024","8","2.14","1,460","36","2.47"
"11290  :  โรงพยาบาลด่านช้าง","7,259","5","0.07","2,024","3","0.15","1,878","1","0.05","1,533","0","0.05","1,824","1","0.05"
"11291  :  โรงพยาบาลบางปลาม้า","4,121","184","4.46","1,227","62","5.05","1,188","56","4.71","801","37","4.71","905","29","3.20"
"11292  :  โรงพยาบาลศรีประจันต์","5,090","269","5.28","1,384","127","9.18","1,415","70","4.95","1,158","37","4.95","1,133","35","3.09"
"11293  :  โรงพยาบาลดอนเจดีย์","3,772","100","2.65","1,153","41","3.56","1,065","40","3.76","754","7","3.76","800","12","1.50"
"11294  :  โรงพยาบาลสามชุก","3,423","443","12.94","968","127","13.12","869","133","15.30","688","91","15.30","898","92","10.24"
"11295  :  โรงพยาบาลอู่ทอง","8,140","2,073","25.47","2,461","663","26.94","2,232","656","29.39","1,526","317","29.39","1,921","437","22.75"
"11296  :  โรงพยาบาลหนองหญ้าไซ","3,177","578","18.19","904","133","14.71","896","205","22.88","600","90","22.88","777","150","19.31"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","39,833","54","0.14","13,777","18","0.13","12,704","26","0.20","8,195","9","0.20","5,157","1","0.02"
"11297  :  โรงพยาบาลกำแพงแสน","6,688","357","5.34","2,120","103","4.86","1,906","91","4.77","1,389","86","4.77","1,273","77","6.05"
"11298  :  โรงพยาบาลนครชัยศรี","2,668","401","15.03","1,250","129","10.32","697","74","10.62","244","85","10.62","477","113","23.69"
"11299  :  โรงพยาบาลห้วยพลู","3,207","272","8.48","1,002","94","9.38","869","90","10.36","577","35","10.36","759","53","6.98"
"11300  :  โรงพยาบาลดอนตูม","2,048","124","6.05","689","63","9.14","553","25","4.52","353","18","4.52","453","18","3.97"
"11301  :  โรงพยาบาลบางเลน","2,367","273","11.53","919","119","12.95","776","113","14.56","154","12","14.56","518","29","5.60"
"11302  :  โรงพยาบาลสามพราน","10,991","782","7.11","3,184","242","7.60","2,854","183","6.41","2,286","141","6.41","2,667","216","8.10"
"11303  :  โรงพยาบาลพุทธมณฑล","2,254","204","9.05","685","36","5.26","606","63","10.40","473","49","10.40","490","56","11.43"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","544","0","0.00","130","0","0.00","170","0","0.00","114","0","0.00","130","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","1,785","0","0.00","524","0","0.00","447","0","0.00","398","0","0.00","416","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,197","188","15.71","353","66","18.70","303","60","19.80","235","32","19.80","306","30","9.80"
"10734  :  โรงพยาบาลสมุทรสาคร","42,361","19","0.04","11,807","2","0.02","10,624","4","0.04","9,135","12","0.04","10,795","1","0.01"
"11304  :  โรงพยาบาลกระทุ่มแบน","15,807","2,250","14.23","4,232","615","14.53","3,943","553","14.02","3,575","521","14.02","4,057","561","13.83"
"11305  :  โรงพยาบาลบ้านแพ้ว","23,638","3,334","14.10","6,266","917","14.63","6,301","865","13.73","5,051","702","13.73","6,020","850","14.12"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","728","1","0.14","249","0","0.00","187","0","0.00","129","1","0.00","163","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","13,153","1","0.01","4,348","0","0.00","2,892","1","0.03","3,253","0","0.03","2,660","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","3,215","273","8.49","943","60","6.36","873","76","8.71","599","44","8.71","800","93","11.63"
"11307  :  โรงพยาบาลอัมพวา","1,362","88","6.46","400","27","6.75","409","28","6.85","218","16","6.85","335","17","5.07"
"10736  :  โรงพยาบาลพระจอมเกล้า","20,628","86","0.42","7,369","40","0.54","6,448","36","0.56","4,259","7","0.56","2,552","3","0.12"
"11308  :  โรงพยาบาลเขาย้อย","2,151","202","9.39","551","55","9.98","489","36","7.36","522","55","7.36","589","56","9.51"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","2,042","245","12.00","580","63","10.86","563","48","8.53","407","61","8.53","492","73","14.84"
"11310  :  โรงพยาบาลชะอำ","5,287","395","7.47","1,406","108","7.68","1,406","121","8.61","1,114","77","8.61","1,361","89","6.54"
"11311  :  โรงพยาบาลท่ายาง","4,767","367","7.70","1,380","83","6.01","1,205","104","8.63","961","71","8.63","1,221","109","8.93"
"11312  :  โรงพยาบาลบ้านลาด","1,846","252","13.65","626","111","17.73","544","82","15.07","302","25","15.07","374","34","9.09"
"11313  :  โรงพยาบาลบ้านแหลม","2,085","159","7.63","737","69","9.36","548","32","5.84","309","25","5.84","491","33","6.72"
"11314  :  โรงพยาบาลแก่งกระจาน","911","2","0.22","255","1","0.39","218","1","0.46","224","0","0.46","214","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","13,885","1,549","11.16","3,723","443","11.90","3,695","378","10.23","3,025","326","10.23","3,442","402","11.68"
"11315  :  โรงพยาบาลกุยบุรี","2,420","25","1.03","430","5","1.16","660","10","1.52","594","4","1.52","736","6","0.82"
"11316  :  โรงพยาบาลทับสะแก","4,237","496","11.71","1,177","153","13.00","1,117","130","11.64","913","117","11.64","1,030","96","9.32"
"11317  :  โรงพยาบาลบางสะพาน","8,970","1,265","14.10","2,602","404","15.53","2,532","380","15.01","2,051","251","15.01","1,785","230","12.89"
"11318  :  โรงพยาบาลบางสะพานน้อย","2,394","399","16.67","739","114","15.43","601","128","21.30","460","64","21.30","594","93","15.66"
"11319  :  โรงพยาบาลปราณบุรี","3,707","470","12.68","1,093","147","13.45","1,022","129","12.62","759","99","12.62","833","95","11.40"
"11320  :  โรงพยาบาลหัวหิน","12,187","121","0.99","4,055","5","0.12","3,025","16","0.53","2,516","42","0.53","2,591","58","2.24"
"11321  :  โรงพยาบาลสามร้อยยอด","4,097","604","14.74","1,061","164","15.46","994","166","16.70","883","107","16.70","1,159","167","14.41"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","38,001","809","2.13","8,723","204","2.34","7,744","203","2.62","7,881","180","2.62","13,653","222","1.63"
"11322  :  โรงพยาบาลพรหมคีรี","3,275","792","24.18","1,016","213","20.96","1,022","300","29.35","519","109","29.35","718","170","23.68"
"11324  :  โรงพยาบาลลานสะกา","3,934","502","12.76","1,302","167","12.83","820","100","12.20","841","120","12.20","971","115","11.84"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","4,320","636","14.72","1,476","240","16.26","1,334","169","12.67","866","84","12.67","644","143","22.20"
"11326  :  โรงพยาบาลพิปูน","1,156","146","12.63","375","52","13.87","281","44","15.66","235","22","15.66","265","28","10.57"
"11327  :  โรงพยาบาลเชียรใหญ่","2,007","448","22.32","696","122","17.53","564","117","20.74","381","81","20.74","366","128","34.97"
"11328  :  โรงพยาบาลชะอวด","5,220","802","15.36","1,662","249","14.98","1,290","195","15.12","921","149","15.12","1,347","209","15.52"
"11329  :  โรงพยาบาลท่าศาลา","15,812","596","3.77","4,804","301","6.27","3,961","107","2.70","3,371","70","2.70","3,676","118","3.21"
"11330  :  โรงพยาบาลทุ่งสง","17,750","1,917","10.80","6,070","596","9.82","5,227","550","10.52","2,090","213","10.52","4,363","558","12.79"
"11331  :  โรงพยาบาลนาบอน","2,234","212","9.49","662","60","9.06","647","52","8.04","372","39","8.04","553","61","11.03"
"11332  :  โรงพยาบาลทุ่งใหญ่","5,621","1,071","19.05","1,344","285","21.21","1,707","312","18.28","1,161","242","18.28","1,409","232","16.47"
"11333  :  โรงพยาบาลปากพนัง","7,856","1,854","23.60","2,530","578","22.85","2,136","489","22.89","1,365","338","22.89","1,825","449","24.60"
"11334  :  โรงพยาบาลร่อนพิบูลย์","4,702","458","9.74","1,637","177","10.81","1,406","122","8.68","803","57","8.68","856","102","11.92"
"11335  :  โรงพยาบาลสิชล","18,868","608","3.22","5,342","146","2.73","4,803","148","3.08","3,935","116","3.08","4,788","198","4.14"
"11336  :  โรงพยาบาลขนอม","4,262","831","19.50","1,248","223","17.87","1,088","226","20.77","766","173","20.77","1,160","209","18.02"
"11337  :  โรงพยาบาลหัวไทร","3,517","340","9.67","1,168","123","10.53","940","93","9.89","648","51","9.89","761","73","9.59"
"11338  :  โรงพยาบาลบางขัน","3,135","379","12.09","1,311","124","9.46","1,124","105","9.34","411","66","9.34","289","84","29.07"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1,214","105","8.65","341","29","8.50","338","29","8.58","234","18","8.58","301","29","9.63"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","4,241","0","0.00","1,296","0","0.00","938","0","0.00","782","0","0.00","1,225","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","2,128","284","13.35","653","85","13.02","514","66","12.84","408","45","12.84","553","88","15.91"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","2,222","98","4.41","786","44","5.60","754","37","4.91","343","4","4.91","339","13","3.83"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","149","7","4.70","85","1","1.18","26","2","7.69","11","0","7.69","27","4","14.81"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,763","439","24.90","731","178","24.35","637","133","20.88","236","43","20.88","159","85","53.46"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","1,227","202","16.46","398","58","14.57","358","48","13.41","230","36","13.41","241","60","24.90"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","14,942","90","0.60","7,024","50","0.71","2,006","13","0.65","3,413","13","0.65","2,499","14","0.56"
"11340  :  โรงพยาบาลเขาพนม","3,334","18","0.54","1,046","1","0.10","953","13","1.36","791","3","1.36","544","1","0.18"
"11341  :  โรงพยาบาลเกาะลันตา","1,503","294","19.56","518","80","15.44","422","84","19.91","251","61","19.91","312","69","22.12"
"11342  :  โรงพยาบาลคลองท่อม","5,695","1,145","20.11","1,701","327","19.22","1,446","271","18.74","1,151","242","18.74","1,397","305","21.83"
"11343  :  โรงพยาบาลอ่าวลึก","4,311","101","2.34","1,506","0","0.00","1,263","28","2.22","806","37","2.22","736","36","4.89"
"11344  :  โรงพยาบาลปลายพระยา","3,095","32","1.03","937","14","1.49","874","12","1.37","611","5","1.37","673","1","0.15"
"11345  :  โรงพยาบาลลำทับ","3,027","491","16.22","893","157","17.58","825","140","16.97","580","78","16.97","729","116","15.91"
"11346  :  โรงพยาบาลเหนือคลอง","4,221","0","0.00","1,246","0","0.00","1,117","0","0.00","850","0","0.00","1,008","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","151","0","0.00","73","0","0.00","37","0","0.00","26","0","0.00","15","0","0.00"
"10739  :  โรงพยาบาลพังงา","8,857","262","2.96","1,686","88","5.22","2,211","71","3.21","2,558","49","3.21","2,402","54","2.25"
"10740  :  โรงพยาบาลตะกั่วป่า","12,687","778","6.13","3,580","200","5.59","3,397","186","5.48","2,663","157","5.48","3,047","235","7.71"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","388","78","20.10","102","18","17.65","97","23","23.71","87","17","23.71","102","20","19.61"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","766","21","2.74","228","6","2.63","234","8","3.42","147","3","3.42","157","4","2.55"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,604","320","19.95","444","94","21.17","392","73","18.62","380","67","18.62","388","86","22.16"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,140","0","0.00","296","0","0.00","317","0","0.00","273","0","0.00","254","0","0.00"
"11353  :  โรงพยาบาลทับปุด","1,028","93","9.05","281","23","8.19","256","22","8.59","212","23","8.59","279","25","8.96"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,479","146","9.87","334","47","14.07","331","25","7.55","360","29","7.55","454","45","9.91"
"10741  :  โรงพยาบาลวชิระภูเก็ต","34,897","4,748","13.61","9,650","1,234","12.79","8,905","1,196","13.43","7,492","1,054","13.43","8,850","1,264","14.28"
"11355  :  โรงพยาบาลป่าตอง","4,606","641","13.92","1,480","160","10.81","1,445","179","12.39","961","192","12.39","720","110","15.28"
"11356  :  โรงพยาบาลถลาง","5,117","678","13.25","1,198","167","13.94","1,489","215","14.44","1,153","165","14.44","1,277","131","10.26"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","3,672","108","2.94","1,215","43","3.54","1,086","40","3.68","550","13","3.68","821","12","1.46"
"41436  :  โรงพยาบาลฉลอง","245","37","15.10","134","19","14.18","92","15","16.30","19","3","16.30","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","41","12","29.27","14","0","0.00","6","6","100.00","4","1","100.00","17","5","29.41"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","50,480","5,711","11.31","14,034","1,645","11.72","13,176","1,535","11.65","10,698","1,176","11.65","12,572","1,355","10.78"
"10742  :  โรงพยาบาลเกาะสมุย","10,259","662","6.45","2,649","178","6.72","2,755","178","6.46","2,290","136","6.46","2,565","170","6.63"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","11,755","1,339","11.39","3,362","348","10.35","3,180","348","10.94","2,360","301","10.94","2,853","342","11.99"
"11358  :  โรงพยาบาลดอนสัก","2,608","319","12.23","812","115","14.16","662","90","13.60","507","59","13.60","627","55","8.77"
"11359  :  โรงพยาบาลเกาะพงัน","3,919","1,325","33.81","1,136","346","30.46","1,019","444","43.57","700","263","43.57","1,064","272","25.56"
"11360  :  โรงพยาบาลไชยา","4,599","611","13.29","1,436","198","13.79","1,331","173","13.00","1,045","119","13.00","787","121","15.37"
"11361  :  โรงพยาบาลท่าชนะ","3,614","433","11.98","1,125","97","8.62","940","91","9.68","666","89","9.68","883","156","17.67"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","3,867","399","10.32","1,044","122","11.69","1,040","103","9.90","772","49","9.90","1,011","125","12.36"
"11363  :  โรงพยาบาลบ้านตาขุน","1,945","122","6.27","600","37","6.17","531","43","8.10","386","13","8.10","428","29","6.78"
"11364  :  โรงพยาบาลพนม","2,772","177","6.39","755","37","4.90","671","36","5.37","598","50","5.37","748","54","7.22"
"11365  :  โรงพยาบาลท่าฉาง","2,224","284","12.77","695","70","10.07","622","67","10.77","411","47","10.77","496","100","20.16"
"11366  :  โรงพยาบาลบ้านนาสาร","5,730","747","13.04","1,651","230","13.93","1,492","197","13.20","1,216","212","13.20","1,371","108","7.88"
"11367  :  โรงพยาบาลบ้านนาเดิม","2,501","445","17.79","741","151","20.38","666","131","19.67","535","89","19.67","559","74","13.24"
"11368  :  โรงพยาบาลเคียนซา","3,657","620","16.95","1,030","189","18.35","949","186","19.60","747","101","19.60","931","144","15.47"
"11369  :  โรงพยาบาลพระแสง","5,025","191","3.80","1,512","66","4.37","1,261","37","2.93","1,047","37","2.93","1,205","51","4.23"
"11370  :  โรงพยาบาลพุนพิน","5,081","650","12.79","1,509","164","10.87","1,442","188","13.04","906","125","13.04","1,224","173","14.13"
"11371  :  โรงพยาบาลชัยบุรี","1,677","87","5.19","458","11","2.40","456","24","5.26","370","27","5.26","393","25","6.36"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","6,953","485","6.98","1,873","121","6.46","1,650","115","6.97","1,549","116","6.97","1,881","133","7.07"
"11654  :  โรงพยาบาลวิภาวดี","2,740","154","5.62","840","61","7.26","733","39","5.32","498","14","5.32","669","40","5.98"
"12289  :  โรงพยาบาลสวนสราญรมย์","2,225","9","0.40","727","1","0.14","666","3","0.45","240","2","0.45","592","3","0.51"
"14138  :  โรงพยาบาลท่าโรงช้าง","3,726","383","10.28","1,106","120","10.85","992","92","9.27","684","66","9.27","944","105","11.12"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","281","0","0.00","102","0","0.00","71","0","0.00","88","0","0.00","20","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","642","14","2.18","193","0","0.00","156","5","3.21","103","1","3.21","190","8","4.21"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","13,761","2,246","16.32","3,710","623","16.79","3,534","619","17.52","3,005","474","17.52","3,512","530","15.09"
"11323  :  โรงพยาบาลละอุ่น","703","2","0.28","201","0","0.00","176","2","1.14","160","0","1.14","166","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","1,398","0","0.00","395","0","0.00","361","0","0.00","294","0","0.00","348","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","2,432","0","0.00","705","0","0.00","653","0","0.00","546","0","0.00","528","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","1,074","1","0.09","306","0","0.00","311","0","0.00","195","0","0.00","262","1","0.38"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","24,260","3,617","14.91","6,943","1,058","15.24","6,745","1,054","15.63","4,620","687","15.63","5,952","818","13.74"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,019","138","13.54","322","47","14.60","246","34","13.82","224","31","13.82","227","26","11.45"
"11376  :  โรงพยาบาลท่าแซะ","5,122","1,247","24.35","1,548","395","25.52","1,452","364","25.07","936","172","25.07","1,186","316","26.64"
"11377  :  โรงพยาบาลปะทิว","2,510","331","13.19","719","70","9.74","612","114","18.63","420","53","18.63","759","94","12.38"
"11378  :  โรงพยาบาลมาบอำมฤต","2,133","178","8.35","636","72","11.32","573","43","7.50","418","32","7.50","506","31","6.13"
"11379  :  โรงพยาบาลหลังสวน","9,633","585","6.07","2,697","157","5.82","2,416","172","7.12","1,965","84","7.12","2,555","172","6.73"
