"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","15,704","6,618","42.14","6,999","904","12.92","6,461","3,550","54.95","2,244","2,164","54.95","0","0","0.00"
"11264  :  โรงพยาบาลชนแดน","2,604","671","25.77","1,082","227","20.98","1,033","340","32.91","489","104","32.91","0","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","7,302","1,964","26.90","3,289","674","20.49","3,026","831","27.46","987","459","27.46","0","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","7,108","1,507","21.20","3,567","560","15.70","2,673","761","28.47","868","186","28.47","0","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","2,352","793","33.72","883","203","22.99","1,219","509","41.76","250","81","41.76","0","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","7,402","6,148","83.06","2,092","557","26.63","4,837","4,721","97.60","473","870","97.60","0","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","3,404","1,791","52.61","1,208","299","24.75","2,196","1,492","67.94","0","0","67.94","0","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","1,984","1,446","72.88","363","54","14.88","608","299","49.18","1,013","1,093","49.18","0","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","1,683","607","36.07","753","224","29.75","737","294","39.89","193","89","39.89","0","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","1,930","533","27.62","824","266","32.28","738","190","25.75","368","77","25.75","0","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","3,811","1,293","33.93","1,630","606","37.18","1,519","488","32.13","662","199","32.13","0","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","811","680","83.85","90","18","20.00","497","447","89.94","224","215","89.94","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","26,266","16,238","61.82","13,702","7,302","53.29","12,121","8,477","69.94","443","459","69.94","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","7,231","3,961","54.78","3,472","1,816","52.30","2,578","1,364","52.91","1,181","781","52.91","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","18,684","11,602","62.10","6,043","3,099","51.28","10,277","6,941","67.54","2,364","1,562","67.54","0","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","13,717","8,526","62.16","4,056","1,648","40.63","7,576","5,219","68.89","2,085","1,659","68.89","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","4,094","2,564","62.63","1,997","1,442","72.21","1,365","731","53.55","732","391","53.55","0","0","0.00"
"11274  :  โรงพยาบาลบางแพ","2,174","1,575","72.45","877","666","75.94","885","636","71.86","412","273","71.86","0","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,180","899","76.19","235","110","46.81","678","541","79.79","267","248","79.79","0","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","2,778","1,633","58.78","1,304","787","60.35","1,233","709","57.50","241","137","57.50","0","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","917","558","60.85","337","153","45.40","459","325","70.81","121","80","70.81","0","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","3,118","1,815","58.21","1,394","657","47.13","1,711","1,071","62.59","13","87","62.59","0","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","114","266","233.33","71","58","81.69","40","158","395.00","3","50","395.00","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","894","370","41.39","430","164","38.14","389","149","38.30","75","57","38.30","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","1,245","429","34.46","467","164","35.12","512","174","33.98","266","91","33.98","0","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","28,778","12,304","42.75","9,913","3,125","31.52","13,180","6,416","48.68","5,685","2,763","48.68","0","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","14,669","7,957","54.24","4,012","1,401","34.92","7,444","4,731","63.55","3,213","1,825","63.55","0","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","1,993","836","41.95","690","289","41.88","753","339","45.02","550","208","45.02","0","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","959","446","46.51","324","111","34.26","368","184","50.00","267","151","50.00","0","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","1,899","881","46.39","882","280","31.75","667","399","59.82","350","202","59.82","0","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","607","225","37.07","266","115","43.23","277","82","29.60","64","28","29.60","0","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","6,134","1,743","28.42","2,441","583","23.88","2,424","792","32.67","1,269","368","32.67","0","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","4,685","1,488","31.76","1,820","630","34.62","1,792","539","30.08","1,073","319","30.08","0","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","2,514","2,391","95.11","1,280","1,224","95.63","810","764","94.32","424","403","94.32","0","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","2,442","1,272","52.09","792","214","27.02","1,148","624","54.36","502","434","54.36","0","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","1,993","729","36.58","880","364","41.36","745","252","33.83","368","113","33.83","0","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","2,251","987","43.85","1,114","595","53.41","736","230","31.25","401","162","31.25","0","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","986","454","46.04","448","194","43.30","334","169","50.60","204","91","50.60","0","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","394","348","88.32","90","40","44.44","294","291","98.98","10","17","98.98","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","392","204","52.04","83","19","22.89","220","136","61.82","89","49","61.82","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","2,453","1,247","50.84","899","248","27.59","1,022","500","48.92","532","499","48.92","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","975","311","31.90","354","81","22.88","398","142","35.68","223","88","35.68","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","24,379","6,384","26.19","9,745","1,718","17.63","11,516","3,305","28.70","3,118","1,361","28.70","0","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","9,108","4,110","45.13","2,776","423","15.24","5,126","2,962","57.78","1,206","725","57.78","0","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","5,083","1,753","34.49","1,477","47","3.18","1,942","684","35.22","1,664","1,022","35.22","0","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","4,932","1,768","35.85","1,838","341","18.55","2,306","873","37.86","788","554","37.86","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","4,854","3,769","77.65","715","263","36.78","3,218","2,772","86.14","921","734","86.14","0","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","3,385","1,540","45.49","953","111","11.65","1,549","795","51.32","883","634","51.32","0","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","3,067","1,520","49.56","770","47","6.10","1,498","858","57.28","799","615","57.28","0","0","0.00"
"11294  :  โรงพยาบาลสามชุก","2,502","850","33.97","871","156","17.91","1,221","573","46.93","410","121","46.93","0","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","7,458","5,075","68.05","2,210","973","44.03","4,363","3,451","79.10","885","651","79.10","0","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2,902","1,707","58.82","745","195","26.17","1,558","1,010","64.83","599","502","64.83","0","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","14,954","3,311","22.14","8,672","2,013","23.21","6,282","1,298","20.66","0","0","20.66","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","3,181","1,913","60.14","1,208","541","44.78","1,457","976","66.99","516","396","66.99","0","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","2,754","2,413","87.62","497","178","35.81","1,142","1,230","107.71","1,115","1,005","107.71","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","2,629","2,166","82.39","744","515","69.22","1,268","1,116","88.01","617","535","88.01","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","1,947","807","41.45","692","172","24.86","1,041","545","52.35","214","90","52.35","0","0","0.00"
"11302  :  โรงพยาบาลสามพราน","4,459","1,110","24.89","2,150","459","21.35","2,309","651","28.19","0","0","28.19","0","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","5,624","5,330","94.77","396","249","62.88","3,955","3,819","96.56","1,273","1,262","96.56","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","527","209","39.66","148","5","3.38","315","144","45.71","64","60","45.71","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","501","59","11.78","129","6","4.65","242","27","11.16","130","26","11.16","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,956","1,594","81.49","486","286","58.85","1,239","1,113","89.83","231","195","89.83","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","25,299","5,479","21.66","10,519","1,708","16.24","10,694","2,716","25.40","4,086","1,055","25.40","0","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","13,354","7,466","55.91","3,588","570","15.89","7,760","5,262","67.81","2,006","1,634","67.81","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","16,015","6,531","40.78","5,498","1,890","34.38","7,423","3,127","42.13","3,094","1,514","42.13","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","1,707","1,357","79.50","363","196","53.99","1,094","1,003","91.68","250","158","91.68","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","6,017","749","12.45","3,726","417","11.19","2,291","332","14.49","0","0","14.49","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","4,332","3,472","80.15","877","357","40.71","2,677","2,285","85.36","778","830","85.36","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","814","746","91.65","264","267","101.14","428","383","89.49","122","96","89.49","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","12,752","2,541","19.93","5,593","1,094","19.56","5,484","970","17.69","1,675","477","17.69","0","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","3,570","2,974","83.31","1,447","1,164","80.44","1,756","1,513","86.16","367","297","86.16","0","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","2,434","1,831","75.23","795","471","59.25","1,326","1,090","82.20","313","270","82.20","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","4,683","2,764","59.02","1,901","1,031","54.23","2,276","1,435","63.05","506","298","63.05","0","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","3,050","1,861","61.02","1,406","876","62.30","1,269","762","60.05","375","223","60.05","0","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","2,623","2,156","82.20","826","575","69.61","1,598","1,442","90.24","199","139","90.24","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","737","742","100.68","516","437","84.69","106","196","184.91","115","109","184.91","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","1,414","1,161","82.11","848","699","82.43","291","204","70.10","275","258","70.10","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","9,918","4,005","40.38","4,110","1,335","32.48","4,627","2,261","48.87","1,181","409","48.87","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","978","327","33.44","819","296","36.14","159","31","19.50","0","0","19.50","0","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","2,258","1,028","45.53","881","304","34.51","1,146","621","54.19","231","103","54.19","0","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","4,194","1,639","39.08","2,598","887","34.14","866","381","44.00","730","371","44.00","0","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","2,141","1,413","66.00","675","353","52.30","1,173","908","77.41","293","152","77.41","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","2,618","1,893","72.31","1,481","1,329","89.74","928","486","52.37","209","78","52.37","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","11,096","4,168","37.56","6,256","3,172","50.70","3,890","759","19.51","950","237","19.51","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","3,330","1,863","55.95","1,340","703","52.46","1,588","962","60.58","402","198","60.58","0","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","58,284","35,448","60.82","21,711","11,849","54.58","31,305","21,261","67.92","5,268","2,338","67.92","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","2,704","1,956","72.34","1,015","674","66.40","1,275","1,007","78.98","414","275","78.98","0","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","2,625","1,873","71.35","857","476","55.54","1,306","1,007","77.11","462","390","77.11","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","3,688","2,704","73.32","2,755","1,918","69.62","920","592","64.35","13","194","64.35","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","506","216","42.69","314","125","39.81","180","89","49.44","12","2","49.44","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","1,284","1,109","86.37","490","288","58.78","741","728","98.25","53","93","98.25","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","4,046","2,502","61.84","1,953","1,255","64.26","1,537","976","63.50","556","271","63.50","0","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","9,088","2,881","31.70","4,013","1,311","32.67","3,793","1,197","31.56","1,282","373","31.56","0","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","17,561","9,219","52.50","9,395","5,794","61.67","6,135","2,794","45.54","2,031","631","45.54","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","1,677","1,244","74.18","852","573","67.25","736","578","78.53","89","93","78.53","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","2,571","1,446","56.24","1,338","804","60.09","929","466","50.16","304","176","50.16","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","6,429","4,354","67.72","2,961","2,020","68.22","2,708","1,738","64.18","760","596","64.18","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","2,971","2,628","88.46","1,737","982","56.53","1,227","1,391","113.37","7","255","113.37","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","16,531","8,460","51.18","6,449","3,638","56.41","6,578","3,410","51.84","3,504","1,412","51.84","0","0","0.00"
"11336  :  โรงพยาบาลขนอม","6,533","5,965","91.31","1,900","1,622","85.37","4,134","3,864","93.47","499","479","93.47","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","2,403","1,392","57.93","1,309","817","62.41","893","446","49.94","201","129","49.94","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","2,212","1,319","59.63","1,372","879","64.07","700","375","53.57","140","65","53.57","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","847","461","54.43","393","209","53.18","355","212","59.72","99","40","59.72","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","1,878","398","21.19","710","172","24.23","979","220","22.47","189","6","22.47","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","613","765","124.80","408","352","86.27","184","386","209.78","21","27","209.78","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","826","525","63.56","275","114","41.45","386","274","70.98","165","137","70.98","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1,567","1,510","96.36","199","180","90.45","1,147","1,113","97.04","221","217","97.04","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","90","674","748.89","62","479","772.58","27","173","640.74","1","22","640.74","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","353","262","74.22","305","212","69.51","37","38","102.70","11","12","102.70","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","393","492","125.19","259","303","116.99","122","155","127.05","12","34","127.05","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","652","1,140","174.85","443","507","114.45","206","500","242.72","3","133","242.72","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","2,891","435","15.05","2,886","435","15.07","5","0","0.00","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","2,521","1,125","44.63","1,253","513","40.94","1,213","595","49.05","55","17","49.05","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","1,883","2,593","137.71","834","1,233","147.84","961","1,204","125.29","88","156","125.29","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","4,579","3,403","74.32","2,836","2,285","80.57","1,534","991","64.60","209","127","64.60","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","3,463","3,849","111.15","1,720","1,302","75.70","1,475","1,933","131.05","268","614","131.05","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","6,604","5,635","85.33","2,304","1,836","79.69","4,185","3,751","89.63","115","48","89.63","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","1,834","1,175","64.07","670","277","41.34","863","704","81.58","301","194","81.58","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","1,868","1,629","87.21","1,524","1,136","74.54","129","437","338.76","215","56","338.76","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","411","344","83.70","56","40","71.43","283","265","93.64","72","39","93.64","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","12,731","9,985","78.43","2,759","1,118","40.52","9,129","8,197","89.79","843","670","89.79","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","8,564","4,402","51.40","4,104","2,044","49.81","3,516","2,013","57.25","944","345","57.25","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","1,469","1,399","95.23","214","121","56.54","1,217","1,243","102.14","38","35","102.14","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","623","351","56.34","319","178","55.80","303","173","57.10","1","0","57.10","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","2,426","2,024","83.43","1,267","1,080","85.24","1,093","927","84.81","66","17","84.81","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,672","1,174","70.22","1,157","896","77.44","511","277","54.21","4","1","54.21","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","2,046","1,440","70.38","646","362","56.04","1,233","997","80.86","167","81","80.86","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,947","1,634","83.92","1,246","1,119","89.81","680","509","74.85","21","6","74.85","0","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","22,777","10,105","44.36","10,432","4,644","44.52","10,287","4,954","48.16","2,058","507","48.16","0","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","4,877","3,622","74.27","2,090","1,577","75.45","2,351","1,958","83.28","436","87","83.28","0","0","0.00"
"11356  :  โรงพยาบาลถลาง","8,047","6,637","82.48","2,698","2,072","76.80","5,107","4,527","88.64","242","38","88.64","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","2,236","1,054","47.14","711","157","22.08","1,360","875","64.34","165","22","64.34","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","2,494","2,732","109.54","903","873","96.68","1,505","1,765","117.28","86","94","117.28","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","348","399","114.66","47","9","19.15","260","366","140.77","41","24","140.77","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","22,306","3,223","14.45","10,725","1,780","16.60","9,696","1,271","13.11","1,885","172","13.11","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","8,381","5,334","63.64","3,757","1,830","48.71","3,972","3,091","77.82","652","413","77.82","0","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","6,480","2,551","39.37","2,718","1,036","38.12","2,510","1,018","40.56","1,252","497","40.56","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,540","825","53.57","715","375","52.45","613","379","61.83","212","71","61.83","0","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","4,111","3,059","74.41","1,355","978","72.18","2,179","1,774","81.41","577","307","81.41","0","0","0.00"
"11360  :  โรงพยาบาลไชยา","4,353","2,792","64.14","1,798","1,100","61.18","2,049","1,378","67.25","506","314","67.25","0","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","2,916","1,798","61.66","1,114","622","55.83","1,393","904","64.90","409","272","64.90","0","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","2,441","1,067","43.71","1,109","530","47.79","1,067","461","43.21","265","76","43.21","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","1,341","769","57.35","429","182","42.42","665","461","69.32","247","126","69.32","0","0","0.00"
"11364  :  โรงพยาบาลพนม","5,442","4,458","81.92","1,146","741","64.66","3,332","3,008","90.28","964","709","90.28","0","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","2,920","2,042","69.93","1,298","904","69.65","1,282","901","70.28","340","237","70.28","0","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","3,760","2,957","78.64","2,687","1,983","73.80","1,031","932","90.40","42","42","90.40","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","4,479","4,193","93.61","895","693","77.43","2,895","2,722","94.02","689","778","94.02","0","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","3,646","2,723","74.68","1,239","812","65.54","2,017","1,552","76.95","390","359","76.95","0","0","0.00"
"11369  :  โรงพยาบาลพระแสง","4,845","3,367","69.49","1,876","1,332","71.00","2,059","1,519","73.77","910","516","73.77","0","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","6,374","5,396","84.66","1,771","1,304","73.63","3,914","3,565","91.08","689","527","91.08","0","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","1,307","665","50.88","524","269","51.34","574","320","55.75","209","76","55.75","0","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","6,857","4,943","72.09","2,627","1,734","66.01","3,625","2,858","78.84","605","351","78.84","0","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","1,542","659","42.74","641","215","33.54","715","374","52.31","186","70","52.31","0","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","1,119","385","34.41","456","184","40.35","434","137","31.57","229","64","31.57","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","4,199","2,862","68.16","2,567","1,904","74.17","1,590","892","56.10","42","66","56.10","0","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","1,033","0","0.00","367","0","0.00","500","0","0.00","166","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","569","85","14.94","217","72","33.18","231","4","1.73","121","9","1.73","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","4","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","8,056","3,161","39.24","3,590","1,370","38.16","3,569","1,463","40.99","897","328","40.99","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","454","234","51.54","181","47","25.97","222","135","60.81","51","52","60.81","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","882","541","61.34","348","207","59.48","427","298","69.79","107","36","69.79","0","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","1,411","688","48.76","519","163","31.41","762","483","63.39","130","42","63.39","0","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","1,016","647","63.68","521","381","73.13","385","239","62.08","110","27","62.08","0","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","16,183","8,611","53.21","7,882","3,414","43.31","8,301","5,197","62.61","0","0","62.61","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","2,214","3,938","177.87","805","765","95.03","971","2,005","206.49","438","1,168","206.49","0","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","3,483","3,426","98.36","1,171","764","65.24","1,398","1,860","133.05","914","802","133.05","0","0","0.00"
"11377  :  โรงพยาบาลปะทิว","1,768","845","47.79","580","252","43.45","777","391","50.32","411","202","50.32","0","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","2,041","1,200","58.79","706","345","48.87","1,050","679","64.67","285","176","64.67","0","0","0.00"
