"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10727  :  โรงพยาบาลเพชรบูรณ์","35,215","151","0.43","9,128","3","0.03","8,492","6","0.07","8,799","106","0.07","8,796","36","0.41"
"11264  :  โรงพยาบาลชนแดน","5,126","443","8.64","1,000","84","8.40","1,334","114","8.55","1,278","121","8.55","1,514","124","8.19"
"11265  :  โรงพยาบาลหล่มสัก","9,476","0","0.00","1,916","0","0.00","1,994","0","0.00","2,017","0","0.00","3,549","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","15,570","319","2.05","3,735","78","2.09","3,794","84","2.21","3,995","69","2.21","4,046","88","2.17"
"11267  :  โรงพยาบาลศรีเทพ","3,188","18","0.56","711","7","0.98","864","7","0.81","749","2","0.81","864","2","0.23"
"11268  :  โรงพยาบาลหนองไผ่","7,692","608","7.90","1,840","183","9.95","1,732","166","9.58","1,961","107","9.58","2,159","152","7.04"
"11269  :  โรงพยาบาลบึงสามพัน","7,154","329","4.60","1,622","40","2.47","1,640","39","2.38","1,779","82","2.38","2,113","168","7.95"
"11270  :  โรงพยาบาลน้ำหนาว","855","66","7.72","214","7","3.27","158","18","11.39","197","20","11.39","286","21","7.34"
"11271  :  โรงพยาบาลวังโป่ง","2,635","373","14.16","667","79","11.84","659","122","18.51","650","93","18.51","659","79","11.99"
"11272  :  โรงพยาบาลเขาค้อ","3,183","181","5.69","752","42","5.59","781","70","8.96","753","34","8.96","897","35","3.90"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","7,057","128","1.81","1,577","52","3.30","1,692","23","1.36","1,816","21","1.36","1,972","32","1.62"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","160","3","1.88","0","0","0.00","0","0","0.00","0","0","0.00","160","3","1.88"
"10677  :  โรงพยาบาลราชบุรี","32,642","316","0.97","8,200","95","1.16","8,204","76","0.93","9,373","49","0.93","6,865","96","1.40"
"10728  :  โรงพยาบาลดำเนินสะดวก","10,543","1,411","13.38","2,565","349","13.61","2,590","328","12.66","2,336","301","12.66","3,052","433","14.19"
"10729  :  โรงพยาบาลบ้านโป่ง","19,543","1,164","5.96","4,818","284","5.89","4,571","291","6.37","4,882","286","6.37","5,272","303","5.75"
"10730  :  โรงพยาบาลโพธาราม","13,292","1,271","9.56","3,383","282","8.34","3,249","330","10.16","2,625","300","10.16","4,035","359","8.90"
"11273  :  โรงพยาบาลสวนผึ้ง","4,008","68","1.70","920","12","1.30","881","25","2.84","1,095","17","2.84","1,112","14","1.26"
"11274  :  โรงพยาบาลบางแพ","2,161","120","5.55","474","26","5.49","459","25","5.45","583","27","5.45","645","42","6.51"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,617","61","3.77","313","21","6.71","284","10","3.52","439","10","3.52","581","20","3.44"
"11276  :  โรงพยาบาลปากท่อ","5,595","518","9.26","1,274","117","9.18","1,213","140","11.54","1,362","137","11.54","1,746","124","7.10"
"11277  :  โรงพยาบาลวัดเพลง","1,220","150","12.30","296","40","13.51","290","48","16.55","281","31","16.55","353","31","8.78"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","4,716","73","1.55","1,087","22","2.02","1,123","21","1.87","1,224","21","1.87","1,282","9","0.70"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","263","111","42.21","19","6","31.58","10","6","60.00","106","39","60.00","128","60","46.88"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","2,024","0","0.00","573","0","0.00","551","0","0.00","404","0","0.00","496","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","87","0","0.00","87","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11294  :  โรงพยาบาลสามชุก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","20,160","326","1.62","12,630","208","1.65","7,530","118","1.57","0","0","1.57","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","8,890","452","5.08","2,156","118","5.47","2,039","126","6.18","2,113","115","6.18","2,582","93","3.60"
"11298  :  โรงพยาบาลนครชัยศรี","693","0","0.00","0","0","0.00","0","0","0.00","29","0","0.00","664","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","1,455","11","0.76","679","3","0.44","390","6","1.54","357","2","1.54","29","0","0.00"
"11301  :  โรงพยาบาลบางเลน","4,109","134","3.26","970","28","2.89","997","44","4.41","1,058","31","4.41","1,084","31","2.86"
"11302  :  โรงพยาบาลสามพราน","8,448","28","0.33","1,615","8","0.50","2,425","8","0.33","2,188","3","0.33","2,220","9","0.41"
"11303  :  โรงพยาบาลพุทธมณฑล","2,226","102","4.58","761","35","4.60","725","26","3.59","401","23","3.59","339","18","5.31"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","963","0","0.00","520","0","0.00","397","0","0.00","0","0","0.00","46","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","52","0","0.00","22","0","0.00","30","0","0.00","0","0","0.00","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,100","94","8.55","236","24","10.17","268","32","11.94","302","17","11.94","294","21","7.14"
"10734  :  โรงพยาบาลสมุทรสาคร","28,173","1","0.00","9,271","1","0.01","6,581","0","0.00","5,946","0","0.00","6,375","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","3,293","34","1.03","1","3","300.00","1,054","15","1.42","193","13","1.42","2,045","3","0.15"
"11305  :  โรงพยาบาลบ้านแพ้ว","19,029","2,190","11.51","4,678","625","13.36","4,483","484","10.80","4,754","510","10.80","5,114","571","11.17"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","1,420","1","0.07","352","0","0.00","329","0","0.00","408","1","0.00","331","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","4,502","0","0.00","610","0","0.00","544","0","0.00","1,636","0","0.00","1,712","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","2,398","178","7.42","617","50","8.10","569","33","5.80","545","37","5.80","667","58","8.70"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","1,263","73","5.78","273","32","11.72","311","19","6.11","311","9","6.11","368","13","3.53"
"11310  :  โรงพยาบาลชะอำ","6,881","435","6.32","1,676","97","5.79","1,605","130","8.10","1,764","140","8.10","1,836","68","3.70"
"11311  :  โรงพยาบาลท่ายาง","5,690","166","2.92","1,347","36","2.67","1,343","57","4.24","1,406","33","4.24","1,594","40","2.51"
"11312  :  โรงพยาบาลบ้านลาด","2,400","207","8.63","512","41","8.01","523","71","13.58","631","50","13.58","734","45","6.13"
"11313  :  โรงพยาบาลบ้านแหลม","1,834","79","4.31","409","15","3.67","399","22","5.51","432","23","5.51","594","19","3.20"
"11314  :  โรงพยาบาลแก่งกระจาน","1,616","6","0.37","368","0","0.00","356","0","0.00","414","2","0.00","478","4","0.84"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","13,100","808","6.17","3,476","240","6.90","3,134","161","5.14","3,207","232","5.14","3,283","175","5.33"
"11315  :  โรงพยาบาลกุยบุรี","2,836","1","0.04","700","0","0.00","681","1","0.15","724","0","0.15","731","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","5,223","428","8.19","1,357","144","10.61","1,288","99","7.69","1,271","84","7.69","1,307","101","7.73"
"11317  :  โรงพยาบาลบางสะพาน","3,833","1,047","27.32","255","184","72.16","171","197","115.20","647","315","115.20","2,760","351","12.72"
"11318  :  โรงพยาบาลบางสะพานน้อย","3,164","700","22.12","651","187","28.73","670","169","25.22","946","173","25.22","897","171","19.06"
"11319  :  โรงพยาบาลปราณบุรี","4,862","167","3.43","1,197","55","4.59","1,117","41","3.67","1,168","29","3.67","1,380","42","3.04"
"11320  :  โรงพยาบาลหัวหิน","15,105","3,127","20.70","4,102","932","22.72","3,917","925","23.62","2,404","707","23.62","4,682","563","12.02"
"11321  :  โรงพยาบาลสามร้อยยอด","5,184","8","0.15","1,336","1","0.07","1,233","2","0.16","1,212","1","0.16","1,403","4","0.29"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","45,655","367","0.80","11,442","100","0.87","11,094","91","0.82","11,223","107","0.82","11,896","69","0.58"
"11322  :  โรงพยาบาลพรหมคีรี","2,777","141","5.08","876","42","4.79","667","41","6.15","591","30","6.15","643","28","4.35"
"11324  :  โรงพยาบาลลานสะกา","3,866","482","12.47","1,191","149","12.51","855","92","10.76","966","112","10.76","854","129","15.11"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","4,983","378","7.59","1,381","70","5.07","1,162","96","8.26","1,223","66","8.26","1,217","146","12.00"
"11326  :  โรงพยาบาลพิปูน","348","18","5.17","346","9","2.60","1","5","500.00","1","4","500.00","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","4,941","496","10.04","1,401","154","10.99","1,178","105","8.91","1,159","122","8.91","1,203","115","9.56"
"11328  :  โรงพยาบาลชะอวด","7,666","713","9.30","1,950","154","7.90","1,656","200","12.08","1,956","156","12.08","2,104","203","9.65"
"11329  :  โรงพยาบาลท่าศาลา","14,104","470","3.33","3,647","132","3.62","3,071","102","3.32","3,375","111","3.32","4,011","125","3.12"
"11330  :  โรงพยาบาลทุ่งสง","15,686","1,623","10.35","4,441","395","8.89","4,329","332","7.67","2,767","380","7.67","4,149","516","12.44"
"11331  :  โรงพยาบาลนาบอน","3,321","202","6.08","870","48","5.52","800","56","7.00","829","42","7.00","822","56","6.81"
"11332  :  โรงพยาบาลทุ่งใหญ่","3,601","325","9.03","1,034","57","5.51","881","50","5.68","801","76","5.68","885","142","16.05"
"11333  :  โรงพยาบาลปากพนัง","1,156","1,222","105.71","823","385","46.78","140","222","158.57","110","325","158.57","83","290","349.40"
"11334  :  โรงพยาบาลร่อนพิบูลย์","5,460","452","8.28","1,475","123","8.34","1,342","130","9.69","1,274","103","9.69","1,369","96","7.01"
"11335  :  โรงพยาบาลสิชล","15,116","278","1.84","4,177","60","1.44","3,801","62","1.63","2,558","42","1.63","4,580","114","2.49"
"11336  :  โรงพยาบาลขนอม","4,537","487","10.73","1,247","153","12.27","1,257","173","13.76","912","76","13.76","1,121","85","7.58"
"11337  :  โรงพยาบาลหัวไทร","3,774","301","7.98","1,136","71","6.25","1,003","66","6.58","566","69","6.58","1,069","95","8.89"
"11338  :  โรงพยาบาลบางขัน","1,594","13","0.82","223","2","0.90","109","0","0.00","543","5","0.00","719","6","0.83"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1,150","44","3.83","229","0","0.00","295","25","8.47","269","11","8.47","357","8","2.24"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","3,340","0","0.00","967","0","0.00","905","0","0.00","483","0","0.00","985","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","1,653","147","8.89","354","34","9.60","418","27","6.46","286","30","6.46","595","56","9.41"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","2,985","263","8.81","968","30","3.10","519","25","4.82","612","90","4.82","886","118","13.32"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","159","3","1.89","28","1","3.57","23","0","0.00","69","1","0.00","39","1","2.56"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,424","395","27.74","706","179","25.35","528","125","23.67","188","56","23.67","2","35","1,750.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","15,141","221","1.46","4,216","129","3.06","226","1","0.44","4,599","52","0.44","6,100","39","0.64"
"11340  :  โรงพยาบาลเขาพนม","2,246","1","0.04","612","0","0.00","586","1","0.17","466","0","0.17","582","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","1,457","151","10.36","332","39","11.75","357","36","10.08","354","38","10.08","414","38","9.18"
"11342  :  โรงพยาบาลคลองท่อม","5,456","933","17.10","1,429","161","11.27","1,573","153","9.73","1,489","316","9.73","965","303","31.40"
"11343  :  โรงพยาบาลอ่าวลึก","4,034","25","0.62","1,536","6","0.39","989","9","0.91","1,272","10","0.91","237","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","3,265","0","0.00","299","0","0.00","939","0","0.00","1,008","0","0.00","1,019","0","0.00"
"11345  :  โรงพยาบาลลำทับ","3,162","418","13.22","747","109","14.59","771","127","16.47","843","98","16.47","801","84","10.49"
"11346  :  โรงพยาบาลเหนือคลอง","1,927","0","0.00","640","0","0.00","525","0","0.00","376","0","0.00","386","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","8","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","8,808","180","2.04","3,133","63","2.01","1,708","40","2.34","1,808","26","2.34","2,159","51","2.36"
"10740  :  โรงพยาบาลตะกั่วป่า","9,467","127","1.34","2,621","27","1.03","2,571","34","1.32","1,243","24","1.32","3,032","42","1.39"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","589","56","9.51","147","12","8.16","133","11","8.27","137","17","8.27","172","16","9.30"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","771","0","0.00","216","0","0.00","187","0","0.00","143","0","0.00","225","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","2,011","1","0.05","463","0","0.00","521","0","0.00","416","0","0.00","611","1","0.16"
"11350  :  โรงพยาบาลบางไทร","243","0","0.00","64","0","0.00","59","0","0.00","74","0","0.00","46","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","937","5","0.53","172","0","0.00","163","0","0.00","375","0","0.00","227","5","2.20"
"11353  :  โรงพยาบาลทับปุด","1,164","28","2.41","274","0","0.00","263","3","1.14","306","8","1.14","321","17","5.30"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","2,394","1","0.04","588","0","0.00","540","0","0.00","656","1","0.00","610","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","33,696","4,054","12.03","8,573","1,208","14.09","7,708","945","12.26","8,292","805","12.26","9,123","1,096","12.01"
"11355  :  โรงพยาบาลป่าตอง","2,708","0","0.00","752","0","0.00","656","0","0.00","528","0","0.00","772","0","0.00"
"11356  :  โรงพยาบาลถลาง","5,173","274","5.30","1,375","79","5.75","1,130","65","5.75","1,215","54","5.75","1,453","76","5.23"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","55,877","4,539","8.12","14,378","1,180","8.21","13,560","1,245","9.18","13,332","960","9.18","14,607","1,154","7.90"
"10742  :  โรงพยาบาลเกาะสมุย","11,795","57","0.48","3,115","15","0.48","2,941","14","0.48","2,985","10","0.48","2,754","18","0.65"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","8,766","1,204","13.73","2,136","311","14.56","2,142","364","16.99","2,106","269","16.99","2,382","260","10.92"
"11358  :  โรงพยาบาลดอนสัก","2,561","109","4.26","603","33","5.47","677","24","3.55","615","16","3.55","666","36","5.41"
"11359  :  โรงพยาบาลเกาะพงัน","2,287","179","7.83","596","35","5.87","606","47","7.76","564","45","7.76","521","52","9.98"
"11360  :  โรงพยาบาลไชยา","4,628","472","10.20","1,156","173","14.97","1,125","158","14.04","1,050","56","14.04","1,297","85","6.55"
"11361  :  โรงพยาบาลท่าชนะ","3,760","258","6.86","944","95","10.06","930","74","7.96","731","34","7.96","1,155","55","4.76"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","3,437","369","10.74","435","99","22.76","576","61","10.59","1,186","88","10.59","1,240","121","9.76"
"11363  :  โรงพยาบาลบ้านตาขุน","3,247","473","14.57","806","165","20.47","754","126","16.71","790","91","16.71","897","91","10.14"
"11364  :  โรงพยาบาลพนม","3,371","82","2.43","842","20","2.38","777","19","2.45","913","27","2.45","839","16","1.91"
"11365  :  โรงพยาบาลท่าฉาง","2,263","366","16.17","564","86","15.25","586","99","16.89","576","84","16.89","537","97","18.06"
"11366  :  โรงพยาบาลบ้านนาสาร","5,821","1,185","20.36","1,522","372","24.44","1,377","282","20.48","1,337","237","20.48","1,585","294","18.55"
"11367  :  โรงพยาบาลบ้านนาเดิม","1,962","368","18.76","505","117","23.17","460","77","16.74","465","72","16.74","532","102","19.17"
"11368  :  โรงพยาบาลเคียนซา","4,216","357","8.47","1,042","88","8.45","982","86","8.76","1,040","74","8.76","1,152","109","9.46"
"11369  :  โรงพยาบาลพระแสง","4,070","275","6.76","1,099","73","6.64","1,197","77","6.43","912","59","6.43","862","66","7.66"
"11370  :  โรงพยาบาลพุนพิน","4,469","266","5.95","1,028","48","4.67","1,049","80","7.63","1,004","83","7.63","1,388","55","3.96"
"11371  :  โรงพยาบาลชัยบุรี","2,573","325","12.63","469","48","10.23","608","34","5.59","599","53","5.59","897","190","21.18"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","6,282","568","9.04","1,837","130","7.08","1,562","169","10.82","1,349","144","10.82","1,534","125","8.15"
"11654  :  โรงพยาบาลวิภาวดี","1,675","293","17.49","517","70","13.54","427","108","25.29","361","56","25.29","370","59","15.95"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","3,173","232","7.31","945","128","13.54","831","86","10.35","389","17","10.35","1,008","1","0.10"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","827","1","0.12","245","0","0.00","157","1","0.64","278","0","0.64","147","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","15,788","2,185","13.84","3,892","586","15.06","3,793","553","14.58","3,846","496","14.58","4,257","550","12.92"
"11323  :  โรงพยาบาลละอุ่น","599","0","0.00","152","0","0.00","152","0","0.00","138","0","0.00","157","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","1,558","0","0.00","396","0","0.00","358","0","0.00","404","0","0.00","400","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","3,211","0","0.00","831","0","0.00","770","0","0.00","739","0","0.00","871","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","984","0","0.00","239","0","0.00","219","0","0.00","232","0","0.00","294","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","29,845","3,340","11.19","7,639","862","11.28","7,239","777","10.73","7,091","783","10.73","7,876","918","11.66"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,787","14","0.78","463","0","0.00","441","2","0.45","443","11","0.45","440","1","0.23"
"11376  :  โรงพยาบาลท่าแซะ","3,737","419","11.21","898","103","11.47","938","85","9.06","866","94","9.06","1,035","137","13.24"
"11377  :  โรงพยาบาลปะทิว","3,280","368","11.22","864","122","14.12","805","102","12.67","783","79","12.67","828","65","7.85"
"11378  :  โรงพยาบาลมาบอำมฤต","2,587","11","0.43","626","3","0.48","612","0","0.00","667","4","0.00","682","4","0.59"
"11379  :  โรงพยาบาลหลังสวน","8,082","21","0.26","2,070","5","0.24","1,930","4","0.21","1,858","5","0.21","2,224","7","0.31"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","1,032","100","9.69","240","22","9.17","247","17","6.88","247","32","6.88","298","29","9.73"
"11381  :  โรงพยาบาลละแม","2,465","124","5.03","645","53","8.22","637","31","4.87","542","12","4.87","641","28","4.37"
"11382  :  โรงพยาบาลพะโต๊ะ","1,443","69","4.78","398","24","6.03","424","15","3.54","314","8","3.54","307","22","7.17"
"11383  :  โรงพยาบาลสวี","3,100","285","9.19","756","64","8.47","723","70","9.68","745","58","9.68","876","93","10.62"
"11385  :  โรงพยาบาลทุ่งตะโก","1,984","26","1.31","541","4","0.74","536","4","0.75","405","6","0.75","502","12","2.39"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","155","3","1.94","39","0","0.00","23","0","0.00","56","0","0.00","37","3","8.11"
"10682  :  โรงพยาบาลหาดใหญ่","17,166","6","0.03","0","0","0.00","12","2","16.67","4,676","1","16.67","12,478","3","0.02"
"10745  :  โรงพยาบาลสงขลา","495","1,978","399.60","0","0","0.00","2","467","23,350.00","7","543","23,350.00","486","968","199.18"
