"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11272  :  โรงพยาบาลเขาค้อ","2,799","472","16.86","760","29","3.82","569","19","3.34","550","29","3.34","920","395","42.93"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","5,564","1,086","19.52","1,527","218","14.28","1,273","171","13.43","1,332","200","13.43","1,432","497","34.71"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","387","151","39.02","54","0","0.00","69","1","1.45","58","1","1.45","206","149","72.33"
"10677  :  โรงพยาบาลราชบุรี","33,311","5,564","16.70","10,333","257","2.49","9,406","377","4.01","7,665","957","4.01","5,907","3,973","67.26"
"10728  :  โรงพยาบาลดำเนินสะดวก","12,145","4,422","36.41","2,895","393","13.58","2,490","354","14.22","2,235","404","14.22","4,525","3,271","72.29"
"10729  :  โรงพยาบาลบ้านโป่ง","20,265","6,667","32.90","4,945","449","9.08","4,636","400","8.63","3,570","491","8.63","7,114","5,327","74.88"
"10730  :  โรงพยาบาลโพธาราม","17,089","7,047","41.24","3,852","531","13.79","3,319","485","14.61","2,783","581","14.61","7,135","5,450","76.38"
"11273  :  โรงพยาบาลสวนผึ้ง","4,021","881","21.91","1,083","99","9.14","837","82","9.80","872","91","9.80","1,229","609","49.55"
"11274  :  โรงพยาบาลบางแพ","2,372","1,285","54.17","444","89","20.05","320","62","19.38","445","133","19.38","1,163","1,001","86.07"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,403","649","46.26","316","33","10.44","211","19","9.00","190","32","9.00","686","565","82.36"
"11276  :  โรงพยาบาลปากท่อ","3,498","1,264","36.13","906","142","15.67","601","86","14.31","796","253","14.31","1,195","783","65.52"
"11277  :  โรงพยาบาลวัดเพลง","1,240","448","36.13","343","56","16.33","237","53","22.36","249","60","22.36","411","279","67.88"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","4,289","1,143","26.65","1,073","69","6.43","907","93","10.25","981","121","10.25","1,328","860","64.76"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","257","225","87.55","50","2","4.00","30","1","3.33","101","110","3.33","76","112","147.37"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1,543","518","33.57","467","121","25.91","241","130","53.94","428","116","53.94","407","151","37.10"
"28858  :  โรงพยาบาลบ้านคา","1,904","531","27.89","413","38","9.20","345","33","9.57","444","67","9.57","702","393","55.98"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","38,459","9,102","23.67","10,440","1,526","14.62","9,552","1,452","15.20","8,015","1,457","15.20","10,452","4,667","44.65"
"10732  :  โรงพยาบาลมะการักษ์","15,879","4,959","31.23","4,170","485","11.63","3,550","498","14.03","3,293","615","14.03","4,866","3,361","69.07"
"11278  :  โรงพยาบาลไทรโยค","2,961","771","26.04","851","121","14.22","696","129","18.53","783","151","18.53","631","370","58.64"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","1,279","327","25.57","347","34","9.80","275","30","10.91","254","21","10.91","403","242","60.05"
"11280  :  โรงพยาบาลบ่อพลอย","5,463","2,088","38.22","1,304","104","7.98","1,101","149","13.53","908","167","13.53","2,150","1,668","77.58"
"11281  :  โรงพยาบาลท่ากระดาน","1,333","264","19.80","353","41","11.61","316","36","11.39","364","21","11.39","300","166","55.33"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","9,584","1,752","18.28","2,635","301","11.42","2,326","265","11.39","2,180","276","11.39","2,443","910","37.25"
"11283  :  โรงพยาบาลทองผาภูมิ","7,611","1,079","14.18","2,047","167","8.16","1,853","159","8.58","1,831","188","8.58","1,880","565","30.05"
"11284  :  โรงพยาบาลสังขละบุรี","4,438","4,070","91.71","825","732","88.73","809","743","91.84","884","710","91.84","1,920","1,885","98.18"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","3,558","751","21.11","1,139","80","7.02","909","82","9.02","557","65","9.02","953","524","54.98"
"11286  :  โรงพยาบาลเลาขวัญ","3,122","825","26.43","1,000","183","18.30","776","147","18.94","707","158","18.94","639","337","52.74"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","4,083","1,115","27.31","1,099","35","3.18","845","31","3.67","766","103","3.67","1,373","946","68.90"
"11288  :  โรงพยาบาลสถานพระบารมี","2,115","501","23.69","930","183","19.68","518","101","19.50","397","73","19.50","270","144","53.33"
"11520  :  โรงพยาบาลค่ายสุรสีห์","827","310","37.48","184","26","14.13","173","44","25.43","169","26","25.43","301","214","71.10"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","471","88","18.68","140","26","18.57","131","25","19.08","123","15","19.08","77","22","28.57"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","2,978","882","29.62","776","190","24.48","830","149","17.95","605","143","17.95","767","400","52.15"
"41701  :  โรงพยาบาลหนองปรือ","1,797","395","21.98","572","108","18.88","436","75","17.20","381","64","17.20","408","148","36.27"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","38,537","4,378","11.36","10,787","125","1.16","9,696","74","0.76","8,152","411","0.76","9,902","3,768","38.05"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","13,381","3,435","25.67","3,237","92","2.84","2,562","70","2.73","2,822","207","2.73","4,760","3,066","64.41"
"11289  :  โรงพยาบาลเดิมบางนางบวช","5,918","882","14.90","1,520","47","3.09","1,403","28","2.00","1,328","116","2.00","1,667","691","41.45"
"11290  :  โรงพยาบาลด่านช้าง","7,078","453","6.40","1,917","1","0.05","1,731","3","0.17","1,638","24","0.17","1,792","425","23.72"
"11291  :  โรงพยาบาลบางปลาม้า","3,484","1,069","30.68","901","47","5.22","741","43","5.80","690","71","5.80","1,152","908","78.82"
"11292  :  โรงพยาบาลศรีประจันต์","3,892","462","11.87","1,115","46","4.13","966","24","2.48","830","56","2.48","981","336","34.25"
"11293  :  โรงพยาบาลดอนเจดีย์","3,463","391","11.29","1,039","21","2.02","907","12","1.32","800","23","1.32","717","335","46.72"
"11294  :  โรงพยาบาลสามชุก","3,570","765","21.43","1,004","107","10.66","894","91","10.18","790","96","10.18","882","471","53.40"
"11295  :  โรงพยาบาลอู่ทอง","7,645","2,807","36.72","2,145","519","24.20","1,847","489","26.48","1,600","518","26.48","2,053","1,281","62.40"
"11296  :  โรงพยาบาลหนองหญ้าไซ","3,156","989","31.34","820","155","18.90","739","151","20.43","665","155","20.43","932","528","56.65"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","12,093","333","2.75","7,754","40","0.52","4,339","293","6.75","0","0","6.75","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","5,197","1,162","22.36","1,229","84","6.83","1,378","82","5.95","1,146","80","5.95","1,444","916","63.43"
"11298  :  โรงพยาบาลนครชัยศรี","623","117","18.78","392","86","21.94","231","31","13.42","0","0","13.42","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","3,724","1,861","49.97","719","55","7.65","530","33","6.23","547","41","6.23","1,928","1,732","89.83"
"11300  :  โรงพยาบาลดอนตูม","2,254","911","40.42","430","24","5.58","382","17","4.45","328","23","4.45","1,114","847","76.03"
"11301  :  โรงพยาบาลบางเลน","2,375","983","41.39","749","90","12.02","410","38","9.27","463","331","9.27","753","524","69.59"
"11302  :  โรงพยาบาลสามพราน","9,839","1,954","19.86","2,753","213","7.74","2,464","202","8.20","2,389","363","8.20","2,233","1,176","52.66"
"11303  :  โรงพยาบาลพุทธมณฑล","3,139","2,284","72.76","552","55","9.96","394","44","11.17","204","144","11.17","1,989","2,041","102.61"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","565","212","37.52","165","0","0.00","119","1","0.84","247","182","0.84","34","29","85.29"
"11521  :  โรงพยาบาลจันทรุเบกษา","983","25","2.54","352","0","0.00","228","1","0.44","299","6","0.44","104","18","17.31"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,692","940","55.56","303","29","9.57","239","36","15.06","245","64","15.06","905","811","89.61"
"10734  :  โรงพยาบาลสมุทรสาคร","59,325","27,305","46.03","10,594","141","1.33","12,260","4,899","39.96","12,491","4,086","39.96","23,980","18,179","75.81"
"11304  :  โรงพยาบาลกระทุ่มแบน","17,522","10,198","58.20","2,349","364","15.50","2,468","847","34.32","2,538","707","34.32","10,167","8,280","81.44"
"11305  :  โรงพยาบาลบ้านแพ้ว","23,671","9,865","41.68","6,084","1,091","17.93","5,173","1,003","19.39","5,256","1,307","19.39","7,158","6,464","90.30"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","1,848","1,154","62.45","217","2","0.92","341","172","50.44","388","165","50.44","902","815","90.35"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","8,573","82","0.96","3,677","9","0.24","3,806","55","1.45","1,090","18","1.45","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","4,100","1,467","35.78","848","86","10.14","576","46","7.99","642","163","7.99","2,034","1,172","57.62"
"11307  :  โรงพยาบาลอัมพวา","1,469","661","45.00","367","18","4.90","243","28","11.52","277","90","11.52","582","525","90.21"
"10736  :  โรงพยาบาลพระจอมเกล้า","24,897","6,456","25.93","4,828","8","0.17","4,756","32","0.67","9,370","4,751","0.67","5,943","1,665","28.02"
"11308  :  โรงพยาบาลเขาย้อย","3,253","1,881","57.82","588","24","4.08","500","36","7.20","1,136","880","7.20","1,029","941","91.45"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","2,778","1,355","48.78","583","65","11.15","405","37","9.14","879","570","9.14","911","683","74.97"
"11310  :  โรงพยาบาลชะอำ","6,958","2,604","37.42","1,611","110","6.83","1,308","115","8.79","1,940","996","8.79","2,099","1,383","65.89"
"11311  :  โรงพยาบาลท่ายาง","6,016","2,280","37.90","1,265","131","10.36","1,241","127","10.23","1,341","471","10.23","2,169","1,551","71.51"
"11312  :  โรงพยาบาลบ้านลาด","2,933","1,798","61.30","513","39","7.60","343","48","13.99","805","585","13.99","1,272","1,126","88.52"
"11313  :  โรงพยาบาลบ้านแหลม","2,318","1,018","43.92","553","48","8.68","413","67","16.22","663","353","16.22","689","550","79.83"
"11314  :  โรงพยาบาลแก่งกระจาน","1,729","1,074","62.12","202","0","0.00","97","0","0.00","725","443","0.00","705","631","89.50"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","12,429","2,169","17.45","3,302","300","9.09","2,809","296","10.54","3,147","513","10.54","3,171","1,060","33.43"
"11315  :  โรงพยาบาลกุยบุรี","2,711","670","24.71","719","4","0.56","732","17","2.32","186","18","2.32","1,074","631","58.75"
"11316  :  โรงพยาบาลทับสะแก","3,334","398","11.94","1,124","92","8.19","900","82","9.11","831","73","9.11","479","151","31.52"
"11317  :  โรงพยาบาลบางสะพาน","7,918","1,322","16.70","2,577","260","10.09","2,482","275","11.08","1,192","194","11.08","1,667","593","35.57"
"11318  :  โรงพยาบาลบางสะพานน้อย","2,392","642","26.84","699","104","14.88","642","102","15.89","458","82","15.89","593","354","59.70"
"11319  :  โรงพยาบาลปราณบุรี","3,275","1,032","31.51","933","92","9.86","812","84","10.34","797","230","10.34","733","626","85.40"
"11320  :  โรงพยาบาลหัวหิน","14,703","3,967","26.98","2,484","21","0.85","3,103","22","0.71","3,196","1,159","0.71","5,920","2,765","46.71"
"11321  :  โรงพยาบาลสามร้อยยอด","4,233","1,362","32.18","991","169","17.05","1,028","164","15.95","795","139","15.95","1,419","890","62.72"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","54,714","4,769","8.72","14,883","219","1.47","14,256","196","1.37","11,283","750","1.37","14,292","3,604","25.22"
"11322  :  โรงพยาบาลพรหมคีรี","2,956","1,154","39.04","695","170","24.46","664","187","28.16","564","157","28.16","1,033","640","61.96"
"11324  :  โรงพยาบาลลานสะกา","4,104","768","18.71","1,153","124","10.75","979","106","10.83","1,013","168","10.83","959","370","38.58"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","2,945","568","19.29","1,413","146","10.33","866","146","16.86","74","100","16.86","592","176","29.73"
"11326  :  โรงพยาบาลพิปูน","872","97","11.12","294","18","6.12","219","24","10.96","160","1","10.96","199","54","27.14"
"11327  :  โรงพยาบาลเชียรใหญ่","1,301","440","33.82","605","146","24.13","384","90","23.44","100","101","23.44","212","103","48.58"
"11328  :  โรงพยาบาลชะอวด","4,652","908","19.52","1,426","218","15.29","1,147","180","15.69","966","137","15.69","1,113","373","33.51"
"11329  :  โรงพยาบาลท่าศาลา","15,192","1,895","12.47","4,278","97","2.27","4,222","92","2.18","2,548","189","2.18","4,144","1,517","36.61"
"11330  :  โรงพยาบาลทุ่งสง","20,758","3,545","17.08","6,467","620","9.59","5,986","615","10.27","4,948","822","10.27","3,357","1,488","44.33"
"11331  :  โรงพยาบาลนาบอน","1,230","192","15.61","616","48","7.79","448","37","8.26","72","12","8.26","94","95","101.06"
"11332  :  โรงพยาบาลทุ่งใหญ่","4,493","1,004","22.35","1,507","227","15.06","1,258","262","20.83","975","203","20.83","753","312","41.43"
"11333  :  โรงพยาบาลปากพนัง","7,131","2,381","33.39","1,932","440","22.77","1,699","413","24.31","1,450","347","24.31","2,050","1,181","57.61"
"11334  :  โรงพยาบาลร่อนพิบูลย์","3,797","890","23.44","1,270","114","8.98","1,323","147","11.11","897","113","11.11","307","516","168.08"
"11335  :  โรงพยาบาลสิชล","18,550","2,603","14.03","5,085","222","4.37","4,693","248","5.28","4,329","590","5.28","4,443","1,543","34.73"
"11336  :  โรงพยาบาลขนอม","3,682","1,133","30.77","1,093","222","20.31","984","236","23.98","853","174","23.98","752","501","66.62"
"11337  :  โรงพยาบาลหัวไทร","2,828","720","25.46","962","124","12.89","734","99","13.49","570","86","13.49","562","411","73.13"
"11338  :  โรงพยาบาลบางขัน","2,544","520","20.44","855","75","8.77","624","84","13.46","542","79","13.46","523","282","53.92"
"11339  :  โรงพยาบาลถ้ำพรรณรา","751","101","13.45","238","35","14.71","235","36","15.32","154","16","15.32","124","14","11.29"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","3,757","91","2.42","981","0","0.00","1,123","0","0.00","1,042","28","0.00","611","63","10.31"
"11660  :  โรงพยาบาลจุฬาภรณ์","1,613","485","30.07","663","119","17.95","315","84","26.67","340","63","26.67","295","219","74.24"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","1,119","101","9.03","277","6","2.17","420","25","5.95","197","11","5.95","225","59","26.22"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","112","53","47.32","28","0","0.00","14","0","0.00","11","0","0.00","59","53","89.83"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,042","412","39.54","327","95","29.05","401","108","26.93","281","81","26.93","33","128","387.88"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","1,012","231","22.83","310","38","12.26","248","39","15.73","255","34","15.73","199","120","60.30"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","253","216","85.38","0","0","0.00","56","9","16.07","110","58","16.07","87","149","171.26"
"40742  :  โรงพยาบาลนบพิตำ","2","92","4,600.00","0","0","0.00","0","0","0.00","0","0","0.00","2","92","4,600.00"
"40743  :  โรงพยาบาลพระพรหม","105","151","143.81","0","0","0.00","0","0","0.00","0","0","0.00","105","151","143.81"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","10,502","349","3.32","3,742","24","0.64","1,308","31","2.37","3,191","129","2.37","2,261","165","7.30"
"11340  :  โรงพยาบาลเขาพนม","3,606","77","2.14","1,111","2","0.18","1,055","2","0.19","923","12","0.19","517","61","11.80"
"11341  :  โรงพยาบาลเกาะลันตา","1,324","544","41.09","369","63","17.07","359","58","16.16","210","58","16.16","386","365","94.56"
"11342  :  โรงพยาบาลคลองท่อม","5,173","1,909","36.90","1,393","252","18.09","1,330","232","17.44","1,061","285","17.44","1,389","1,140","82.07"
"11343  :  โรงพยาบาลอ่าวลึก","4,515","470","10.41","1,364","91","6.67","1,341","80","5.97","1,017","95","5.97","793","204","25.73"
"11344  :  โรงพยาบาลปลายพระยา","2,731","222","8.13","835","13","1.56","904","13","1.44","302","34","1.44","690","162","23.48"
"11345  :  โรงพยาบาลลำทับ","2,680","642","23.96","749","147","19.63","795","168","21.13","568","130","21.13","568","197","34.68"
"11346  :  โรงพยาบาลเหนือคลอง","3,847","208","5.41","1,155","0","0.00","1,115","2","0.18","814","19","0.18","763","187","24.51"
"77753  :  โรงพยาบาลเกาะพีพี","99","4","4.04","18","0","0.00","23","0","0.00","23","0","0.00","35","4","11.43"
"10739  :  โรงพยาบาลพังงา","9,129","632","6.92","2,547","69","2.71","2,678","110","4.11","1,857","157","4.11","2,047","296","14.46"
"10740  :  โรงพยาบาลตะกั่วป่า","10,930","1,201","10.99","3,048","241","7.91","2,898","185","6.38","2,455","200","6.38","2,529","575","22.74"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","549","65","11.84","115","14","12.17","141","17","12.06","133","12","12.06","160","22","13.75"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","660","26","3.94","196","1","0.51","125","2","1.60","189","9","1.60","150","14","9.33"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,274","251","19.70","405","77","19.01","374","68","18.18","332","30","18.18","163","76","46.63"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,213","114","9.40","379","0","0.00","357","0","0.00","425","113","0.00","52","1","1.92"
"11353  :  โรงพยาบาลทับปุด","1,246","152","12.20","359","32","8.91","291","23","7.90","271","32","7.90","325","65","20.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,666","187","11.22","510","76","14.90","505","22","4.36","331","0","4.36","320","89","27.81"
"10741  :  โรงพยาบาลวชิระภูเก็ต","36,384","10,217","28.08","8,813","1,292","14.66","8,515","1,230","14.45","7,838","1,534","14.45","11,218","6,161","54.92"
"11355  :  โรงพยาบาลป่าตอง","4,325","1,778","41.11","843","98","11.63","761","122","16.03","895","274","16.03","1,826","1,284","70.32"
"11356  :  โรงพยาบาลถลาง","7,222","3,057","42.33","1,457","95","6.52","1,368","103","7.53","1,129","195","7.53","3,268","2,664","81.52"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","3,358","546","16.26","861","10","1.16","786","19","2.42","751","47","2.42","960","470","48.96"
"41436  :  โรงพยาบาลฉลอง","1,399","1,028","73.48","157","27","17.20","131","26","19.85","134","31","19.85","977","944","96.62"
"09192  :  โรงพยาบาลเกาะเต่า","398","64","16.08","150","13","8.67","131","12","9.16","80","18","9.16","37","21","56.76"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","40,343","6,030","14.95","9,800","1,585","16.17","12,906","1,572","12.18","10,306","1,677","12.18","7,331","1,196","16.31"
"10742  :  โรงพยาบาลเกาะสมุย","8,718","1,000","11.47","2,378","107","4.50","2,397","107","4.46","1,707","213","4.46","2,236","573","25.63"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","11,316","2,300","20.33","3,271","416","12.72","2,984","428","14.34","2,346","495","14.34","2,715","961","35.40"
"11358  :  โรงพยาบาลดอนสัก","1,824","338","18.53","589","50","8.49","543","63","11.60","411","119","11.60","281","106","37.72"
"11359  :  โรงพยาบาลเกาะพงัน","2,980","825","27.68","1,076","284","26.39","659","188","28.53","557","124","28.53","688","229","33.28"
"11360  :  โรงพยาบาลไชยา","3,491","361","10.34","1,420","119","8.38","1,253","124","9.90","737","90","9.90","81","28","34.57"
"11361  :  โรงพยาบาลท่าชนะ","2,868","518","18.06","911","124","13.61","822","86","10.46","518","67","10.46","617","241","39.06"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","3,266","661","20.24","1,072","180","16.79","932","188","20.17","758","130","20.17","504","163","32.34"
"11363  :  โรงพยาบาลบ้านตาขุน","1,149","147","12.79","346","18","5.20","385","20","5.19","303","55","5.19","115","54","46.96"
"11364  :  โรงพยาบาลพนม","2,805","411","14.65","836","70","8.37","792","71","8.96","624","103","8.96","553","167","30.20"
"11365  :  โรงพยาบาลท่าฉาง","2,583","597","23.11","574","91","15.85","653","106","16.23","553","87","16.23","803","313","38.98"
"11366  :  โรงพยาบาลบ้านนาสาร","5,938","2,676","45.07","1,212","126","10.40","1,126","119","10.57","856","121","10.57","2,744","2,310","84.18"
"11367  :  โรงพยาบาลบ้านนาเดิม","2,083","588","28.23","575","96","16.70","523","66","12.62","354","63","12.62","631","363","57.53"
"11368  :  โรงพยาบาลเคียนซา","2,996","775","25.87","770","133","17.27","812","149","18.35","669","153","18.35","745","340","45.64"
"11369  :  โรงพยาบาลพระแสง","4,183","657","15.71","1,319","85","6.44","1,108","75","6.77","869","93","6.77","887","404","45.55"
"11370  :  โรงพยาบาลพุนพิน","4,804","1,635","34.03","1,313","184","14.01","1,152","184","15.97","755","136","15.97","1,584","1,131","71.40"
"11371  :  โรงพยาบาลชัยบุรี","1,630","175","10.74","474","29","6.12","449","33","7.35","341","32","7.35","366","81","22.13"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","6,231","783","12.57","1,939","128","6.60","1,839","132","7.18","1,163","182","7.18","1,290","341","26.43"
"11654  :  โรงพยาบาลวิภาวดี","2,386","211","8.84","732","38","5.19","617","25","4.05","510","31","4.05","527","117","22.20"
"12289  :  โรงพยาบาลสวนสราญรมย์","2,102","28","1.33","731","0","0.00","599","1","0.17","326","3","0.17","446","24","5.38"
"14138  :  โรงพยาบาลท่าโรงช้าง","4,449","1,756","39.47","1,007","111","11.02","996","114","11.45","679","272","11.45","1,767","1,259","71.25"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","1,561","0","0.00","17","0","0.00","547","0","0.00","465","0","0.00","532","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","493","23","4.67","135","6","4.44","157","0","0.00","88","10","0.00","113","7","6.19"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","18,613","11,504","61.81","3,535","514","14.54","3,403","519","15.25","3,559","1,742","15.25","8,116","8,729","107.55"
"11323  :  โรงพยาบาลละอุ่น","674","130","19.29","154","0","0.00","156","0","0.00","114","13","0.00","250","117","46.80"
"11372  :  โรงพยาบาลกะเปอร์","1,395","529","37.92","335","0","0.00","268","0","0.00","192","12","0.00","600","517","86.17"
"11373  :  โรงพยาบาลกระบุรี","2,378","340","14.30","619","1","0.16","541","0","0.00","552","3","0.00","666","336","50.45"
"11374  :  โรงพยาบาลสุขสำราญ","1,109","474","42.74","254","62","24.41","189","43","22.75","200","46","22.75","466","323","69.31"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","24,381","5,168","21.20","6,916","1,046","15.12","5,975","887","14.85","5,148","778","14.85","6,342","2,457","38.74"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,372","818","59.62","256","24","9.38","239","39","16.32","203","25","16.32","674","730","108.31"
"11376  :  โรงพยาบาลท่าแซะ","3,533","1,337","37.84","1,328","378","28.46","1,107","345","31.17","838","250","31.17","260","364","140.00"
"11377  :  โรงพยาบาลปะทิว","2,001","321","16.04","724","101","13.95","690","74","10.72","336","57","10.72","251","89","35.46"
"11378  :  โรงพยาบาลมาบอำมฤต","2,101","458","21.80","543","55","10.13","475","42","8.84","455","37","8.84","628","324","51.59"
"11379  :  โรงพยาบาลหลังสวน","10,614","1,948","18.35","2,647","142","5.36","2,348","140","5.96","2,215","174","5.96","3,404","1,492","43.83"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","1,447","793","54.80","323","98","30.34","241","74","30.71","217","71","30.71","666","550","82.58"
"11381  :  โรงพยาบาลละแม","1,789","699","39.07","572","97","16.96","482","67","13.90","374","79","13.90","361","456","126.32"
"11382  :  โรงพยาบาลพะโต๊ะ","1,898","746","39.30","396","67","16.92","324","38","11.73","351","45","11.73","827","596","72.07"
"11383  :  โรงพยาบาลสวี","5,531","1,656","29.94","1,343","157","11.69","1,216","139","11.43","1,024","86","11.43","1,948","1,274","65.40"
"11385  :  โรงพยาบาลทุ่งตะโก","1,879","933","49.65","415","55","13.25","327","58","17.74","381","55","17.74","756","765","101.19"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","87","30","34.48","8","1","12.50","9","0","0.00","8","0","0.00","62","29","46.77"
"10682  :  โรงพยาบาลหาดใหญ่","38,903","336","0.86","11,589","8","0.07","11,062","5","0.05","8,139","8","0.05","8,113","315","3.88"
"10745  :  โรงพยาบาลสงขลา","23,974","3,794","15.83","5,383","112","2.08","5,928","111","1.87","7,529","1,393","1.87","5,134","2,178","42.42"
"11386  :  โรงพยาบาลสทิงพระ","3,171","858","27.06","811","96","11.84","763","68","8.91","542","118","8.91","1,055","576","54.60"
"11387  :  โรงพยาบาลจะนะ","5,556","3,755","67.58","168","246","146.43","1,316","158","12.01","1,195","595","12.01","2,877","2,756","95.79"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","9,052","2,685","29.66","2,333","478","20.49","2,227","412","18.50","2,131","696","18.50","2,361","1,099","46.55"
