"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11269  :  โรงพยาบาลบึงสามพัน","7,872","968","12.30","1,758","277","15.76","1,976","302","15.28","2,120","203","15.28","2,018","186","9.22"
"11270  :  โรงพยาบาลน้ำหนาว","1,201","92","7.66","232","13","5.60","252","22","8.73","340","21","8.73","377","36","9.55"
"11271  :  โรงพยาบาลวังโป่ง","2,659","493","18.54","581","132","22.72","613","126","20.55","661","116","20.55","804","119","14.80"
"11272  :  โรงพยาบาลเขาค้อ","3,572","226","6.33","818","62","7.58","802","43","5.36","851","58","5.36","1,101","63","5.72"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","8,176","587","7.18","1,882","73","3.88","1,976","119","6.02","1,999","156","6.02","2,319","239","10.31"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","428","5","1.17","44","1","2.27","127","0","0.00","134","2","0.00","123","2","1.63"
"10677  :  โรงพยาบาลราชบุรี","38,450","834","2.17","9,792","307","3.14","10,497","186","1.77","9,871","156","1.77","8,290","185","2.23"
"10728  :  โรงพยาบาลดำเนินสะดวก","12,576","1,853","14.73","3,061","497","16.24","3,137","516","16.45","3,166","454","16.45","3,212","386","12.02"
"10729  :  โรงพยาบาลบ้านโป่ง","17,424","1,308","7.51","4,021","286","7.11","4,385","249","5.68","4,272","312","5.68","4,746","461","9.71"
"10730  :  โรงพยาบาลโพธาราม","14,530","1,485","10.22","3,505","415","11.84","3,650","388","10.63","3,489","346","10.63","3,886","336","8.65"
"11273  :  โรงพยาบาลสวนผึ้ง","3,939","140","3.55","1,036","35","3.38","976","37","3.79","933","33","3.79","994","35","3.52"
"11274  :  โรงพยาบาลบางแพ","2,116","318","15.03","528","96","18.18","536","75","13.99","499","63","13.99","553","84","15.19"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,382","152","11.00","299","37","12.37","351","19","5.41","343","33","5.41","389","63","16.20"
"11276  :  โรงพยาบาลปากท่อ","5,562","973","17.49","1,308","268","20.49","1,504","273","18.15","1,271","220","18.15","1,479","212","14.33"
"11277  :  โรงพยาบาลวัดเพลง","1,559","394","25.27","344","96","27.91","476","98","20.59","345","92","20.59","394","108","27.41"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","5,107","16","0.31","1,227","4","0.33","1,361","2","0.15","1,256","3","0.15","1,263","7","0.55"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","163","21","12.88","54","5","9.26","19","5","26.32","39","4","26.32","51","7","13.73"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1,602","1","0.06","339","1","0.29","384","0","0.00","449","0","0.00","430","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","991","14","1.41","256","3","1.17","235","6","2.55","236","1","2.55","264","4","1.52"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","39,213","4,472","11.40","9,585","1,149","11.99","9,584","1,142","11.92","9,406","1,027","11.92","10,638","1,154","10.85"
"10732  :  โรงพยาบาลมะการักษ์","15,382","1,128","7.33","3,784","306","8.09","3,990","278","6.97","3,760","304","6.97","3,848","240","6.24"
"11278  :  โรงพยาบาลไทรโยค","3,879","585","15.08","916","122","13.32","965","138","14.30","957","113","14.30","1,041","212","20.37"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","1,894","44","2.32","384","13","3.39","410","9","2.20","501","9","2.20","599","13","2.17"
"11280  :  โรงพยาบาลบ่อพลอย","6,402","438","6.84","1,466","103","7.03","1,628","112","6.88","1,563","104","6.88","1,745","119","6.82"
"11281  :  โรงพยาบาลท่ากระดาน","1,354","49","3.62","375","4","1.07","395","13","3.29","311","6","3.29","273","26","9.52"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","10,949","869","7.94","2,741","229","8.35","2,614","204","7.80","2,668","168","7.80","2,926","268","9.16"
"11283  :  โรงพยาบาลทองผาภูมิ","7,077","590","8.34","1,605","169","10.53","1,656","122","7.37","1,758","129","7.37","2,058","170","8.26"
"11284  :  โรงพยาบาลสังขละบุรี","4,363","3,189","73.09","987","443","44.88","952","786","82.56","1,077","786","82.56","1,347","1,174","87.16"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","4,953","428","8.64","1,044","131","12.55","1,355","113","8.34","1,274","83","8.34","1,280","101","7.89"
"11286  :  โรงพยาบาลเลาขวัญ","3,639","546","15.00","931","134","14.39","865","135","15.61","817","97","15.61","1,026","180","17.54"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","4,639","436","9.40","1,065","149","13.99","1,199","112","9.34","1,244","76","9.34","1,131","99","8.75"
"11288  :  โรงพยาบาลสถานพระบารมี","2,852","535","18.76","681","131","19.24","776","151","19.46","706","142","19.46","689","111","16.11"
"11520  :  โรงพยาบาลค่ายสุรสีห์","1,687","108","6.40","439","22","5.01","364","34","9.34","469","27","9.34","415","25","6.02"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","785","172","21.91","153","38","24.84","209","51","24.40","203","30","24.40","220","53","24.09"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","3,042","404","13.28","782","104","13.30","748","77","10.29","712","78","10.29","800","145","18.13"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","41,001","568","1.39","9,903","203","2.05","10,090","175","1.73","10,020","80","1.73","10,988","110","1.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","15,445","162","1.05","3,938","55","1.40","4,197","51","1.22","3,648","31","1.22","3,662","25","0.68"
"11289  :  โรงพยาบาลเดิมบางนางบวช","6,645","153","2.30","1,669","22","1.32","1,681","51","3.03","1,553","43","3.03","1,742","37","2.12"
"11290  :  โรงพยาบาลด่านช้าง","5,973","138","2.31","1,390","46","3.31","1,490","29","1.95","1,467","44","1.95","1,626","19","1.17"
"11291  :  โรงพยาบาลบางปลาม้า","4,752","154","3.24","1,207","47","3.89","1,180","43","3.64","1,133","31","3.64","1,232","33","2.68"
"11292  :  โรงพยาบาลศรีประจันต์","5,817","363","6.24","1,306","69","5.28","1,558","125","8.02","1,404","87","8.02","1,549","82","5.29"
"11293  :  โรงพยาบาลดอนเจดีย์","4,699","123","2.62","1,125","24","2.13","1,322","24","1.82","1,105","25","1.82","1,147","50","4.36"
"11294  :  โรงพยาบาลสามชุก","3,870","478","12.35","946","122","12.90","971","145","14.93","950","98","14.93","1,003","113","11.27"
"11295  :  โรงพยาบาลอู่ทอง","8,972","2,473","27.56","2,133","631","29.58","2,155","531","24.64","2,133","653","24.64","2,551","658","25.79"
"11296  :  โรงพยาบาลหนองหญ้าไซ","3,498","472","13.49","718","92","12.81","903","128","14.17","887","120","14.17","990","132","13.33"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","243","11","4.53","125","6","4.80","35","3","8.57","83","2","8.57","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","40,646","649","1.60","12,011","236","1.96","11,529","169","1.47","8,812","113","1.47","8,294","131","1.58"
"11297  :  โรงพยาบาลกำแพงแสน","8,461","526","6.22","2,222","141","6.35","2,197","141","6.42","1,928","143","6.42","2,114","101","4.78"
"11298  :  โรงพยาบาลนครชัยศรี","3,250","0","0.00","1,016","0","0.00","774","0","0.00","739","0","0.00","721","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","3,786","382","10.09","986","96","9.74","919","89","9.68","855","85","9.68","1,026","112","10.92"
"11300  :  โรงพยาบาลดอนตูม","3,329","330","9.91","703","58","8.25","912","75","8.22","813","86","8.22","901","111","12.32"
"11301  :  โรงพยาบาลบางเลน","4,103","119","2.90","977","27","2.76","1,014","34","3.35","922","15","3.35","1,190","43","3.61"
"11302  :  โรงพยาบาลสามพราน","10,251","277","2.70","2,553","36","1.41","2,808","27","0.96","2,473","65","0.96","2,417","149","6.16"
"11303  :  โรงพยาบาลพุทธมณฑล","2,567","173","6.74","575","64","11.13","661","44","6.66","587","34","6.66","744","31","4.17"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","5,161","0","0.00","1,258","0","0.00","1,312","0","0.00","1,520","0","0.00","1,071","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","2,050","0","0.00","589","0","0.00","563","0","0.00","516","0","0.00","382","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,099","175","15.92","308","40","12.99","271","52","19.19","209","34","19.19","311","49","15.76"
"10734  :  โรงพยาบาลสมุทรสาคร","42,420","8","0.02","10,981","1","0.01","10,457","1","0.01","9,791","4","0.01","11,191","2","0.02"
"11304  :  โรงพยาบาลกระทุ่มแบน","15,448","2,123","13.74","4,054","554","13.67","3,771","576","15.27","3,565","432","15.27","4,058","561","13.82"
"11305  :  โรงพยาบาลบ้านแพ้ว","12,459","2,075","16.65","5,344","797","14.91","5,459","777","14.23","1,656","501","14.23","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","1,220","122","10.00","299","27","9.03","278","37","13.31","328","35","13.31","315","23","7.30"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","7,317","0","0.00","3,583","0","0.00","2,646","0","0.00","1,088","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","3,635","138","3.80","844","27","3.20","915","39","4.26","826","28","4.26","1,050","44","4.19"
"11307  :  โรงพยาบาลอัมพวา","1,523","96","6.30","375","8","2.13","363","21","5.79","332","27","5.79","453","40","8.83"
"10736  :  โรงพยาบาลพระจอมเกล้า","15,997","175","1.09","1,242","52","4.19","4,851","33","0.68","4,731","43","0.68","5,173","47","0.91"
"11308  :  โรงพยาบาลเขาย้อย","2,602","225","8.65","633","53","8.37","645","64","9.92","621","53","9.92","703","55","7.82"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","1,911","142","7.43","448","43","9.60","461","29","6.29","475","43","6.29","527","27","5.12"
"11310  :  โรงพยาบาลชะอำ","7,446","668","8.97","1,817","202","11.12","1,871","167","8.93","1,828","138","8.93","1,930","161","8.34"
"11311  :  โรงพยาบาลท่ายาง","5,619","354","6.30","1,311","91","6.94","1,525","78","5.11","1,344","88","5.11","1,439","97","6.74"
"11312  :  โรงพยาบาลบ้านลาด","2,312","306","13.24","458","64","13.97","631","76","12.04","565","74","12.04","658","92","13.98"
"11313  :  โรงพยาบาลบ้านแหลม","1,740","83","4.77","433","15","3.46","396","9","2.27","398","26","2.27","513","33","6.43"
"11314  :  โรงพยาบาลแก่งกระจาน","2,176","2","0.09","535","0","0.00","593","0","0.00","538","1","0.00","510","1","0.20"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","11,974","954","7.97","3,503","341","9.73","3,093","261","8.44","3,364","211","8.44","2,014","141","7.00"
"11315  :  โรงพยาบาลกุยบุรี","2,054","0","0.00","606","0","0.00","599","0","0.00","538","0","0.00","311","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","4,838","348","7.19","1,174","77","6.56","1,183","94","7.95","1,121","86","7.95","1,360","91","6.69"
"11317  :  โรงพยาบาลบางสะพาน","12,124","2,051","16.92","2,957","570","19.28","3,021","559","18.50","2,886","421","18.50","3,260","501","15.37"
"11318  :  โรงพยาบาลบางสะพานน้อย","3,056","513","16.79","766","137","17.89","887","139","15.67","788","126","15.67","615","111","18.05"
"11319  :  โรงพยาบาลปราณบุรี","3,850","366","9.51","975","92","9.44","902","85","9.42","916","81","9.42","1,057","108","10.22"
"11320  :  โรงพยาบาลหัวหิน","18,044","190","1.05","4,813","27","0.56","4,583","67","1.46","4,254","57","1.46","4,394","39","0.89"
"11321  :  โรงพยาบาลสามร้อยยอด","3,666","2","0.05","1,116","0","0.00","1,156","0","0.00","1,024","0","0.00","370","2","0.54"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","44,910","453","1.01","12,983","95","0.73","12,462","151","1.21","11,819","135","1.21","7,646","72","0.94"
"11322  :  โรงพยาบาลพรหมคีรี","2,056","264","12.84","508","53","10.43","428","51","11.92","448","59","11.92","672","101","15.03"
"11324  :  โรงพยาบาลลานสะกา","4,537","531","11.70","1,118","143","12.79","1,041","128","12.30","1,103","114","12.30","1,275","146","11.45"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","5,574","585","10.50","1,305","137","10.50","1,362","155","11.38","1,380","124","11.38","1,527","169","11.07"
"11326  :  โรงพยาบาลพิปูน","1,513","259","17.12","410","65","15.85","447","87","19.46","346","63","19.46","310","44","14.19"
"11327  :  โรงพยาบาลเชียรใหญ่","3,639","583","16.02","1,076","160","14.87","1,055","139","13.18","979","160","13.18","529","124","23.44"
"11328  :  โรงพยาบาลชะอวด","6,223","1,145","18.40","1,541","254","16.48","1,458","316","21.67","1,646","335","21.67","1,578","240","15.21"
"11329  :  โรงพยาบาลท่าศาลา","17,859","1,087","6.09","4,353","207","4.76","4,557","285","6.25","4,225","286","6.25","4,724","309","6.54"
"11330  :  โรงพยาบาลทุ่งสง","24,598","2,464","10.02","6,412","720","11.23","5,995","647","10.79","5,891","500","10.79","6,300","597","9.48"
"11331  :  โรงพยาบาลนาบอน","2,399","171","7.13","703","57","8.11","599","31","5.18","623","35","5.18","474","48","10.13"
"11332  :  โรงพยาบาลทุ่งใหญ่","5,728","644","11.24","1,525","191","12.52","1,473","170","11.54","1,536","136","11.54","1,194","147","12.31"
"11333  :  โรงพยาบาลปากพนัง","6,369","1,638","25.72","1,766","463","26.22","1,702","478","28.08","1,502","398","28.08","1,399","299","21.37"
"11334  :  โรงพยาบาลร่อนพิบูลย์","4,809","616","12.81","1,287","187","14.53","1,274","172","13.50","1,207","147","13.50","1,041","110","10.57"
"11335  :  โรงพยาบาลสิชล","19,169","886","4.62","4,608","234","5.08","4,534","179","3.95","4,722","248","3.95","5,305","225","4.24"
"11336  :  โรงพยาบาลขนอม","4,668","866","18.55","1,048","221","21.09","1,219","214","17.56","1,173","200","17.56","1,228","231","18.81"
"11337  :  โรงพยาบาลหัวไทร","3,986","582","14.60","1,195","144","12.05","1,200","191","15.92","933","140","15.92","658","107","16.26"
"11338  :  โรงพยาบาลบางขัน","607","461","75.95","81","109","134.57","99","134","135.35","247","103","135.35","180","115","63.89"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1,265","12","0.95","294","3","1.02","374","0","0.00","301","3","0.00","296","6","2.03"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","4,270","2","0.05","1,221","0","0.00","1,212","1","0.08","1,194","1","0.08","643","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","2,024","313","15.46","492","101","20.53","579","95","16.41","535","63","16.41","418","54","12.92"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","2,687","215","8.00","765","85","11.11","643","53","8.24","664","35","8.24","615","42","6.83"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","245","21","8.57","86","2","2.33","62","5","8.06","51","5","8.06","46","9","19.57"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","401","445","110.97","161","90","55.90","124","153","123.39","53","103","123.39","63","99","157.14"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","6","4","66.67","0","0","0.00","0","0","0.00","0","0","0.00","6","4","66.67"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","13,065","463","3.54","4,355","94","2.16","190","91","47.89","4,334","144","47.89","4,186","134","3.20"
"11340  :  โรงพยาบาลเขาพนม","4,297","39","0.91","1,071","7","0.65","1,042","14","1.34","1,074","11","1.34","1,110","7","0.63"
"11341  :  โรงพยาบาลเกาะลันตา","1,928","462","23.96","357","119","33.33","475","129","27.16","450","97","27.16","646","117","18.11"
"11342  :  โรงพยาบาลคลองท่อม","5,671","1,278","22.54","1,377","381","27.67","1,460","345","23.63","1,333","281","23.63","1,501","271","18.05"
"11343  :  โรงพยาบาลอ่าวลึก","5,904","381","6.45","1,391","64","4.60","1,140","42","3.68","1,708","269","3.68","1,665","6","0.36"
"11344  :  โรงพยาบาลปลายพระยา","3,573","21","0.59","930","9","0.97","974","4","0.41","816","3","0.41","853","5","0.59"
"11345  :  โรงพยาบาลลำทับ","2,894","477","16.48","711","121","17.02","746","170","22.79","768","86","22.79","669","100","14.95"
"11346  :  โรงพยาบาลเหนือคลอง","4,868","6","0.12","1,145","1","0.09","1,160","0","0.00","1,154","1","0.00","1,409","4","0.28"
"77753  :  โรงพยาบาลเกาะพีพี","233","0","0.00","54","0","0.00","64","0","0.00","68","0","0.00","47","0","0.00"
"10739  :  โรงพยาบาลพังงา","10,719","374","3.49","3,189","97","3.04","2,402","87","3.62","2,751","113","3.62","2,377","77","3.24"
"10740  :  โรงพยาบาลตะกั่วป่า","17,155","617","3.60","6,658","304","4.57","4,828","10","0.21","3,368","197","0.21","2,301","106","4.61"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","809","136","16.81","180","47","26.11","197","28","14.21","242","38","14.21","190","23","12.11"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","768","0","0.00","191","0","0.00","106","0","0.00","227","0","0.00","244","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","2,009","3","0.15","497","1","0.20","571","1","0.18","481","1","0.18","460","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,518","1","0.07","375","0","0.00","428","0","0.00","387","1","0.00","328","0","0.00"
"11353  :  โรงพยาบาลทับปุด","1,496","197","13.17","297","36","12.12","385","55","14.29","412","38","14.29","402","68","16.92"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","2,371","0","0.00","476","0","0.00","559","0","0.00","689","0","0.00","647","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","39,693","4,031","10.16","10,306","1,340","13.00","10,089","1,366","13.54","9,168","667","13.54","10,130","658","6.50"
"11355  :  โรงพยาบาลป่าตอง","2,544","0","0.00","829","0","0.00","905","0","0.00","316","0","0.00","494","0","0.00"
"11356  :  โรงพยาบาลถลาง","4,529","341","7.53","1,123","108","9.62","1,102","94","8.53","1,115","48","8.53","1,189","91","7.65"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","5,773","211","3.65","1,378","44","3.19","1,631","77","4.72","1,392","55","4.72","1,372","35","2.55"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","45,579","2,798","6.14","12,140","1,303","10.73","12,499","847","6.78","12,631","498","6.78","8,309","150","1.81"
"10742  :  โรงพยาบาลเกาะสมุย","10,338","784","7.58","2,786","316","11.34","2,371","212","8.94","2,233","137","8.94","2,948","119","4.04"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","11,916","1,214","10.19","3,138","360","11.47","3,163","348","11.00","2,533","244","11.00","3,082","262","8.50"
"11358  :  โรงพยาบาลดอนสัก","2,588","201","7.77","580","65","11.21","632","21","3.32","667","40","3.32","709","75","10.58"
"11359  :  โรงพยาบาลเกาะพงัน","2,646","329","12.43","633","91","14.38","651","81","12.44","636","81","12.44","726","76","10.47"
"11360  :  โรงพยาบาลไชยา","5,412","469","8.67","1,331","143","10.74","1,427","141","9.88","1,231","69","9.88","1,423","116","8.15"
"11361  :  โรงพยาบาลท่าชนะ","3,856","469","12.16","971","149","15.35","954","129","13.52","985","94","13.52","946","97","10.25"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","3,472","341","9.82","913","102","11.17","985","101","10.25","796","75","10.25","778","63","8.10"
"11363  :  โรงพยาบาลบ้านตาขุน","3,084","312","10.12","681","105","15.42","767","58","7.56","813","86","7.56","823","63","7.65"
"11364  :  โรงพยาบาลพนม","3,179","121","3.81","756","45","5.95","785","31","3.95","813","13","3.95","825","32","3.88"
"11365  :  โรงพยาบาลท่าฉาง","2,057","304","14.78","460","74","16.09","509","87","17.09","519","64","17.09","569","79","13.88"
"11366  :  โรงพยาบาลบ้านนาสาร","5,899","546","9.26","1,216","158","12.99","1,368","140","10.23","1,493","127","10.23","1,822","121","6.64"
"11367  :  โรงพยาบาลบ้านนาเดิม","3,072","365","11.88","736","99","13.45","712","87","12.22","759","65","12.22","865","114","13.18"
"11368  :  โรงพยาบาลเคียนซา","4,619","430","9.31","1,058","104","9.83","1,189","102","8.58","1,121","122","8.58","1,251","102","8.15"
"11369  :  โรงพยาบาลพระแสง","5,751","271","4.71","1,415","70","4.95","1,563","66","4.22","1,505","92","4.22","1,268","43","3.39"
"11370  :  โรงพยาบาลพุนพิน","6,053","307","5.07","1,426","66","4.63","1,515","74","4.88","1,416","90","4.88","1,696","77","4.54"
"11371  :  โรงพยาบาลชัยบุรี","3,003","174","5.79","791","65","8.22","814","31","3.81","784","46","3.81","614","32","5.21"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","8,426","522","6.20","2,015","141","7.00","2,245","137","6.10","2,134","128","6.10","2,032","116","5.71"
"11654  :  โรงพยาบาลวิภาวดี","3,006","170","5.66","650","36","5.54","749","47","6.28","748","38","6.28","859","49","5.70"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","4,864","478","9.83","1,163","114","9.80","1,337","123","9.20","1,131","120","9.20","1,233","121","9.81"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","1,805","0","0.00","589","0","0.00","432","0","0.00","498","0","0.00","286","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","103","1","0.97","4","0","0.00","37","0","0.00","20","0","0.00","42","1","2.38"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","14,921","2,214","14.84","3,634","569","15.66","3,709","604","16.28","3,794","537","16.28","3,784","504","13.32"
"11323  :  โรงพยาบาลละอุ่น","782","2","0.26","164","0","0.00","180","0","0.00","208","0","0.00","230","2","0.87"
"11372  :  โรงพยาบาลกะเปอร์","1,493","1","0.07","295","0","0.00","341","0","0.00","410","0","0.00","447","1","0.22"
"11373  :  โรงพยาบาลกระบุรี","3,327","0","0.00","784","0","0.00","899","0","0.00","880","0","0.00","764","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","1,298","1","0.08","272","0","0.00","317","1","0.32","313","0","0.32","396","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","20,682","3,673","17.76","7,031","990","14.08","3,176","907","28.56","4,156","844","28.56","6,319","932","14.75"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,194","96","8.04","295","14","4.75","304","18","5.92","277","34","5.92","318","30","9.43"
"11376  :  โรงพยาบาลท่าแซะ","3,814","1,298","34.03","1,024","272","26.56","1,115","341","30.58","853","338","30.58","822","347","42.21"
"11377  :  โรงพยาบาลปะทิว","2,812","429","15.26","643","85","13.22","729","120","16.46","704","103","16.46","736","121","16.44"
"11378  :  โรงพยาบาลมาบอำมฤต","2,389","179","7.49","605","71","11.74","573","36","6.28","560","28","6.28","651","44","6.76"
"11379  :  โรงพยาบาลหลังสวน","8,791","100","1.14","2,112","33","1.56","2,160","31","1.44","2,074","7","1.44","2,445","29","1.19"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","1,476","461","31.23","385","97","25.19","344","137","39.83","355","101","39.83","392","126","32.14"
"11381  :  โรงพยาบาลละแม","2,642","222","8.40","620","47","7.58","652","75","11.50","662","42","11.50","708","58","8.19"
"11382  :  โรงพยาบาลพะโต๊ะ","1,210","260","21.49","284","52","18.31","298","75","25.17","303","57","25.17","325","76","23.38"
"11383  :  โรงพยาบาลสวี","5,078","304","5.99","1,161","90","7.75","1,223","94","7.69","1,240","51","7.69","1,454","69","4.75"
"11385  :  โรงพยาบาลทุ่งตะโก","1,471","250","17.00","320","59","18.44","384","70","18.23","386","77","18.23","381","44","11.55"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","198","17","8.59","62","15","24.19","44","1","2.27","58","1","2.27","34","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","39,777","17","0.04","11,851","6","0.05","11,518","5","0.04","12,052","3","0.04","4,356","3","0.07"
"10745  :  โรงพยาบาลสงขลา","31,796","3,981","12.52","8,779","1,105","12.59","8,095","1,035","12.79","6,368","830","12.79","8,554","1,011","11.82"
"11386  :  โรงพยาบาลสทิงพระ","3,252","196","6.03","889","41","4.61","799","50","6.26","817","38","6.26","747","67","8.97"
