"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11631  :  โรงพยาบาลวชิรบารมี","2,804","60","2.14","727","11","1.51","687","12","1.75","668","11","1.75","722","26","3.60"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","35,908","2,156","6.00","8,596","507","5.90","8,375","691","8.25","9,121","515","8.25","9,816","443","4.51"
"11264  :  โรงพยาบาลชนแดน","4,091","432","10.56","907","96","10.58","1,000","107","10.70","969","99","10.70","1,215","130","10.70"
"11265  :  โรงพยาบาลหล่มสัก","15,229","531","3.49","3,778","52","1.38","3,845","155","4.03","3,671","137","4.03","3,935","187","4.75"
"11266  :  โรงพยาบาลวิเชียรบุรี","16,389","1,016","6.20","4,197","270","6.43","3,995","339","8.49","4,050","217","8.49","4,147","190","4.58"
"11267  :  โรงพยาบาลศรีเทพ","3,805","406","10.67","874","55","6.29","901","122","13.54","993","110","13.54","1,037","119","11.48"
"11268  :  โรงพยาบาลหนองไผ่","8,679","1,731","19.94","1,962","416","21.20","2,063","433","20.99","2,032","362","20.99","2,622","520","19.83"
"11269  :  โรงพยาบาลบึงสามพัน","6,864","639","9.31","1,735","143","8.24","1,981","141","7.12","1,749","159","7.12","1,399","196","14.01"
"11270  :  โรงพยาบาลน้ำหนาว","1,278","155","12.13","285","23","8.07","249","21","8.43","352","50","8.43","392","61","15.56"
"11271  :  โรงพยาบาลวังโป่ง","2,839","371","13.07","719","98","13.63","812","124","15.27","667","57","15.27","641","92","14.35"
"11272  :  โรงพยาบาลเขาค้อ","3,430","126","3.67","929","38","4.09","813","29","3.57","786","36","3.57","902","23","2.55"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","8,747","1,372","15.69","1,963","204","10.39","2,354","376","15.97","2,463","420","15.97","1,967","372","18.91"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","439","2","0.46","103","1","0.97","124","0","0.00","82","0","0.00","130","1","0.77"
"10677  :  โรงพยาบาลราชบุรี","39,451","855","2.17","10,180","257","2.52","10,543","217","2.06","8,364","131","2.06","10,364","250","2.41"
"10728  :  โรงพยาบาลดำเนินสะดวก","12,290","1,763","14.34","2,918","446","15.28","3,166","436","13.77","3,084","469","13.77","3,122","412","13.20"
"10729  :  โรงพยาบาลบ้านโป่ง","18,801","1,943","10.33","4,755","407","8.56","4,755","477","10.03","4,365","484","10.03","4,926","575","11.67"
"10730  :  โรงพยาบาลโพธาราม","15,167","1,592","10.50","3,777","360","9.53","3,717","439","11.81","3,537","354","11.81","4,136","439","10.61"
"11273  :  โรงพยาบาลสวนผึ้ง","3,896","153","3.93","966","23","2.38","925","27","2.92","937","29","2.92","1,068","74","6.93"
"11274  :  โรงพยาบาลบางแพ","2,287","381","16.66","603","85","14.10","582","103","17.70","555","120","17.70","547","73","13.35"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,558","244","15.66","366","68","18.58","448","75","16.74","360","53","16.74","384","48","12.50"
"11276  :  โรงพยาบาลปากท่อ","4,897","758","15.48","1,334","173","12.97","1,146","168","14.66","1,131","193","14.66","1,286","224","17.42"
"11277  :  โรงพยาบาลวัดเพลง","1,555","356","22.89","397","98","24.69","392","98","25.00","343","72","25.00","423","88","20.80"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","5,017","87","1.73","1,177","5","0.42","1,244","8","0.64","1,144","9","0.64","1,452","65","4.48"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","149","6","4.03","41","2","4.88","29","2","6.90","40","2","6.90","39","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","2,296","60","2.61","722","4","0.55","599","5","0.83","577","5","0.83","398","46","11.56"
"28858  :  โรงพยาบาลบ้านคา","1,183","46","3.89","281","9","3.20","308","9","2.92","305","15","2.92","289","13","4.50"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","40,740","5,152","12.65","10,256","1,320","12.87","10,250","1,332","13.00","10,128","1,163","13.00","10,106","1,337","13.23"
"10732  :  โรงพยาบาลมะการักษ์","16,795","2,159","12.86","4,065","561","13.80","4,230","523","12.36","4,120","509","12.36","4,380","566","12.92"
"11278  :  โรงพยาบาลไทรโยค","3,677","611","16.62","848","129","15.21","796","146","18.34","973","147","18.34","1,060","189","17.83"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","2,319","51","2.20","538","10","1.86","554","6","1.08","605","14","1.08","622","21","3.38"
"11280  :  โรงพยาบาลบ่อพลอย","6,095","488","8.01","1,497","110","7.35","1,662","142","8.54","1,364","108","8.54","1,572","128","8.14"
"11281  :  โรงพยาบาลท่ากระดาน","1,656","144","8.70","326","18","5.52","341","43","12.61","479","33","12.61","510","50","9.80"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","10,949","1,222","11.16","2,544","257","10.10","2,899","328","11.31","2,679","305","11.31","2,827","332","11.74"
"11283  :  โรงพยาบาลทองผาภูมิ","7,964","647","8.12","1,971","141","7.15","1,836","150","8.17","1,844","174","8.17","2,313","182","7.87"
"11284  :  โรงพยาบาลสังขละบุรี","4,359","2,198","50.42","999","576","57.66","988","63","6.38","1,169","531","6.38","1,203","1,028","85.45"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","4,911","297","6.05","1,198","71","5.93","1,274","58","4.55","1,185","87","4.55","1,254","81","6.46"
"11286  :  โรงพยาบาลเลาขวัญ","3,752","709","18.90","1,017","155","15.24","1,011","159","15.73","947","168","15.73","777","227","29.21"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","4,090","292","7.14","1,049","69","6.58","1,009","112","11.10","921","39","11.10","1,111","72","6.48"
"11288  :  โรงพยาบาลสถานพระบารมี","2,684","447","16.65","598","109","18.23","729","143","19.62","727","104","19.62","630","91","14.44"
"11520  :  โรงพยาบาลค่ายสุรสีห์","1,197","111","9.27","451","41","9.09","349","36","10.32","292","25","10.32","105","9","8.57"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","817","180","22.03","195","35","17.95","198","49","24.75","211","41","24.75","213","55","25.82"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","2,970","519","17.47","779","119","15.28","747","142","19.01","670","116","19.01","774","142","18.35"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","40,655","532","1.31","10,262","114","1.11","10,032","174","1.73","9,710","119","1.73","10,651","125","1.17"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","14,347","138","0.96","3,686","38","1.03","3,867","52","1.34","3,281","24","1.34","3,513","24","0.68"
"11289  :  โรงพยาบาลเดิมบางนางบวช","6,122","174","2.84","1,532","36","2.35","1,599","41","2.56","1,484","45","2.56","1,507","52","3.45"
"11290  :  โรงพยาบาลด่านช้าง","6,505","17","0.26","1,571","5","0.32","1,509","8","0.53","1,533","0","0.53","1,892","4","0.21"
"11291  :  โรงพยาบาลบางปลาม้า","4,422","203","4.59","1,077","43","3.99","1,076","66","6.13","968","47","6.13","1,301","47","3.61"
"11292  :  โรงพยาบาลศรีประจันต์","5,986","435","7.27","1,562","74","4.74","1,518","136","8.96","1,383","109","8.96","1,523","116","7.62"
"11293  :  โรงพยาบาลดอนเจดีย์","4,334","202","4.66","1,035","41","3.96","1,150","70","6.09","1,109","48","6.09","1,040","43","4.13"
"11294  :  โรงพยาบาลสามชุก","3,465","423","12.21","846","96","11.35","846","102","12.06","826","115","12.06","947","110","11.62"
"11295  :  โรงพยาบาลอู่ทอง","9,209","2,233","24.25","2,491","698","28.02","2,500","652","26.08","1,987","421","26.08","2,231","462","20.71"
"11296  :  โรงพยาบาลหนองหญ้าไซ","3,628","567","15.63","906","118","13.02","922","181","19.63","876","121","19.63","924","147","15.91"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","29,636","657","2.22","11,886","227","1.91","4,520","181","4.00","11,543","211","4.00","1,687","38","2.25"
"11297  :  โรงพยาบาลกำแพงแสน","7,843","442","5.64","1,942","93","4.79","2,148","137","6.38","1,560","118","6.38","2,193","94","4.29"
"11298  :  โรงพยาบาลนครชัยศรี","2,918","240","8.22","1,076","52","4.83","1,117","93","8.33","541","78","8.33","184","17","9.24"
"11299  :  โรงพยาบาลห้วยพลู","3,609","403","11.17","1,030","84","8.16","964","134","13.90","829","105","13.90","786","80","10.18"
"11300  :  โรงพยาบาลดอนตูม","2,716","303","11.16","745","84","11.28","752","106","14.10","629","84","14.10","590","29","4.92"
"11301  :  โรงพยาบาลบางเลน","3,973","182","4.58","1,080","23","2.13","948","37","3.90","948","57","3.90","997","65","6.52"
"11302  :  โรงพยาบาลสามพราน","11,919","920","7.72","2,918","139","4.76","2,958","304","10.28","2,873","229","10.28","3,170","248","7.82"
"11303  :  โรงพยาบาลพุทธมณฑล","2,734","163","5.96","706","33","4.67","761","58","7.62","607","42","7.62","660","30","4.55"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","589","0","0.00","171","0","0.00","173","0","0.00","130","0","0.00","115","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","2,190","0","0.00","586","0","0.00","576","0","0.00","359","0","0.00","669","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,294","202","15.61","272","43","15.81","378","47","12.43","289","42","12.43","355","70","19.72"
"10734  :  โรงพยาบาลสมุทรสาคร","43,123","32","0.07","10,903","4","0.04","10,728","10","0.09","10,125","17","0.09","11,367","1","0.01"
"11304  :  โรงพยาบาลกระทุ่มแบน","17,399","2,335","13.42","4,854","633","13.04","3,887","563","14.48","4,173","554","14.48","4,485","585","13.04"
"11305  :  โรงพยาบาลบ้านแพ้ว","6,556","2,866","43.72","2","533","26,650.00","356","853","239.61","3,948","726","239.61","2,250","754","33.51"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","619","53","8.56","331","36","10.88","288","17","5.90","0","0","5.90","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","14,523","0","0.00","3,066","0","0.00","4,554","0","0.00","4,087","0","0.00","2,816","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","3,943","194","4.92","962","40","4.16","1,023","61","5.96","960","41","5.96","998","52","5.21"
"11307  :  โรงพยาบาลอัมพวา","1,529","83","5.43","392","24","6.12","349","20","5.73","367","13","5.73","421","26","6.18"
"10736  :  โรงพยาบาลพระจอมเกล้า","17,162","154","0.90","3,231","41","1.27","4,866","51","1.05","4,188","35","1.05","4,877","27","0.55"
"11308  :  โรงพยาบาลเขาย้อย","2,323","267","11.49","603","68","11.28","556","73","13.13","557","54","13.13","607","72","11.86"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","2,011","167","8.30","444","21","4.73","464","27","5.82","475","39","5.82","628","80","12.74"
"11310  :  โรงพยาบาลชะอำ","7,237","577","7.97","1,847","170","9.20","1,946","176","9.04","1,733","122","9.04","1,711","109","6.37"
"11311  :  โรงพยาบาลท่ายาง","5,748","419","7.29","1,410","83","5.89","1,550","152","9.81","1,378","109","9.81","1,410","75","5.32"
"11312  :  โรงพยาบาลบ้านลาด","2,601","367","14.11","608","103","16.94","588","97","16.50","697","78","16.50","708","89","12.57"
"11313  :  โรงพยาบาลบ้านแหลม","2,455","152","6.19","533","29","5.44","591","35","5.92","612","34","5.92","719","54","7.51"
"11314  :  โรงพยาบาลแก่งกระจาน","1,202","0","0.00","492","0","0.00","413","0","0.00","169","0","0.00","128","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","14,435","1,587","10.99","3,615","385","10.65","3,558","392","11.02","3,618","382","11.02","3,644","428","11.75"
"11315  :  โรงพยาบาลกุยบุรี","2,040","10","0.49","536","0","0.00","525","0","0.00","369","2","0.00","610","8","1.31"
"11316  :  โรงพยาบาลทับสะแก","4,532","507","11.19","1,244","103","8.28","858","97","11.31","1,182","150","11.31","1,248","157","12.58"
"11317  :  โรงพยาบาลบางสะพาน","8,666","1,548","17.86","2,699","391","14.49","2,831","397","14.02","2,298","329","14.02","838","431","51.43"
"11318  :  โรงพยาบาลบางสะพานน้อย","2,918","534","18.30","555","116","20.90","787","141","17.92","776","127","17.92","800","150","18.75"
"11319  :  โรงพยาบาลปราณบุรี","4,186","525","12.54","1,016","144","14.17","1,017","119","11.70","1,055","121","11.70","1,098","141","12.84"
"11320  :  โรงพยาบาลหัวหิน","15,873","260","1.64","3,346","82","2.45","3,188","115","3.61","4,456","62","3.61","4,883","1","0.02"
"11321  :  โรงพยาบาลสามร้อยยอด","3,689","567","15.37","694","154","22.19","822","150","18.25","984","113","18.25","1,189","150","12.62"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","34,820","887","2.55","11,038","266","2.41","8,356","227","2.72","7,656","225","2.72","7,770","169","2.18"
"11322  :  โรงพยาบาลพรหมคีรี","3,124","419","13.41","718","81","11.28","766","98","12.79","741","93","12.79","899","147","16.35"
"11324  :  โรงพยาบาลลานสะกา","4,701","555","11.81","1,201","164","13.66","795","111","13.96","1,201","125","13.96","1,504","155","10.31"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","6,099","903","14.81","1,547","250","16.16","1,412","253","17.92","1,458","199","17.92","1,682","201","11.95"
"11326  :  โรงพยาบาลพิปูน","1,411","129","9.14","442","47","10.63","299","37","12.37","307","16","12.37","363","29","7.99"
"11327  :  โรงพยาบาลเชียรใหญ่","2,628","328","12.48","704","85","12.07","684","90","13.16","602","57","13.16","638","96","15.05"
"11328  :  โรงพยาบาลชะอวด","7,729","864","11.18","2,054","255","12.41","2,101","203","9.66","1,721","155","9.66","1,853","251","13.55"
"11329  :  โรงพยาบาลท่าศาลา","18,938","1,187","6.27","4,717","361","7.65","4,835","327","6.76","4,479","245","6.76","4,907","254","5.18"
"11330  :  โรงพยาบาลทุ่งสง","24,607","2,356","9.57","6,376","595","9.33","5,563","590","10.61","5,598","610","10.61","7,070","561","7.93"
"11331  :  โรงพยาบาลนาบอน","2,324","247","10.63","734","69","9.40","645","60","9.30","646","54","9.30","299","64","21.40"
"11332  :  โรงพยาบาลทุ่งใหญ่","4,698","801","17.05","1,051","184","17.51","1,089","201","18.46","1,096","192","18.46","1,462","224","15.32"
"11333  :  โรงพยาบาลปากพนัง","8,699","1,753","20.15","1,955","451","23.07","2,135","459","21.50","2,093","365","21.50","2,516","478","19.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","6,017","581","9.66","1,460","161","11.03","1,492","140","9.38","1,519","119","9.38","1,546","161","10.41"
"11335  :  โรงพยาบาลสิชล","20,244","707","3.49","4,920","182","3.70","4,756","167","3.51","4,994","173","3.51","5,574","185","3.32"
"11336  :  โรงพยาบาลขนอม","5,289","1,149","21.72","1,313","310","23.61","1,247","335","26.86","1,266","263","26.86","1,463","241","16.47"
"11337  :  โรงพยาบาลหัวไทร","4,548","413","9.08","1,311","117","8.92","1,138","92","8.08","1,083","89","8.08","1,016","115","11.32"
"11338  :  โรงพยาบาลบางขัน","4,036","586","14.52","1,169","199","17.02","1,108","140","12.64","1,084","118","12.64","675","129","19.11"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1,471","94","6.39","351","9","2.56","337","33","9.79","371","21","9.79","412","31","7.52"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","3,643","1","0.03","529","0","0.00","939","1","0.11","1,139","0","0.11","1,036","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","2,034","310","15.24","382","54","14.14","442","58","13.12","562","96","13.12","648","102","15.74"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","2,877","113","3.93","771","53","6.87","717","17","2.37","641","13","2.37","748","30","4.01"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","444","67","15.09","197","36","18.27","78","6","7.69","137","24","7.69","32","1","3.13"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","2,009","513","25.54","752","158","21.01","723","129","17.84","408","110","17.84","126","116","92.06"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","1,039","233","22.43","313","65","20.77","328","59","17.99","284","51","17.99","114","58","50.88"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","16,096","444","2.76","3,219","181","5.62","3,785","141","3.73","4,059","81","3.73","5,033","41","0.81"
"11340  :  โรงพยาบาลเขาพนม","5,104","8","0.16","2,228","2","0.09","1,831","6","0.33","577","0","0.33","468","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","2,100","328","15.62","583","107","18.35","466","82","17.60","472","76","17.60","579","63","10.88"
"11342  :  โรงพยาบาลคลองท่อม","5,768","1,137","19.71","1,395","260","18.64","1,464","291","19.88","1,362","253","19.88","1,547","333","21.53"
"11343  :  โรงพยาบาลอ่าวลึก","5,633","20","0.36","1,595","6","0.38","1,656","12","0.72","1,561","2","0.72","821","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","3,579","33","0.92","902","18","2.00","951","7","0.74","882","5","0.74","844","3","0.36"
"11345  :  โรงพยาบาลลำทับ","3,153","575","18.24","862","146","16.94","811","120","14.80","790","146","14.80","690","163","23.62"
"11346  :  โรงพยาบาลเหนือคลอง","4,932","15","0.30","1,261","1","0.08","1,195","5","0.42","1,017","5","0.42","1,459","4","0.27"
"77753  :  โรงพยาบาลเกาะพีพี","198","0","0.00","54","0","0.00","40","0","0.00","25","0","0.00","79","0","0.00"
"10739  :  โรงพยาบาลพังงา","10,733","395","3.68","3,033","111","3.66","2,367","132","5.58","2,524","82","5.58","2,809","70","2.49"
"10740  :  โรงพยาบาลตะกั่วป่า","12,639","523","4.14","2,979","107","3.59","2,894","126","4.35","3,382","121","4.35","3,384","169","4.99"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","757","95","12.55","189","30","15.87","184","22","11.96","199","23","11.96","185","20","10.81"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","851","0","0.00","220","0","0.00","198","0","0.00","212","0","0.00","221","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","2,034","174","8.55","491","1","0.20","503","8","1.59","525","80","1.59","515","85","16.50"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,128","0","0.00","290","0","0.00","342","0","0.00","307","0","0.00","189","0","0.00"
"11353  :  โรงพยาบาลทับปุด","1,201","131","10.91","373","49","13.14","295","26","8.81","292","42","8.81","241","14","5.81"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","2,251","0","0.00","597","0","0.00","579","0","0.00","536","0","0.00","539","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","38,581","4,587","11.89","9,512","1,166","12.26","9,508","1,130","11.88","9,589","1,094","11.88","9,972","1,197","12.00"
"11355  :  โรงพยาบาลป่าตอง","3,391","194","5.72","530","0","0.00","1,156","21","1.82","884","72","1.82","821","101","12.30"
"11356  :  โรงพยาบาลถลาง","4,921","459","9.33","1,138","102","8.96","1,188","109","9.18","1,163","118","9.18","1,432","130","9.08"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","5,009","140","2.79","1,278","37","2.90","1,112","23","2.07","1,251","39","2.07","1,368","41","3.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","4","1","25.00","0","0","0.00","0","0","0.00","0","0","0.00","4","1","25.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","33,816","2,860","8.46","13,186","1,332","10.10","7,778","506","6.51","8,826","711","6.51","4,026","311","7.72"
"10742  :  โรงพยาบาลเกาะสมุย","10,080","568","5.63","3,025","124","4.10","2,809","138","4.91","1,468","138","4.91","2,778","168","6.05"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","12,513","1,141","9.12","3,238","283","8.74","3,207","295","9.20","2,802","241","9.20","3,266","322","9.86"
"11358  :  โรงพยาบาลดอนสัก","2,807","277","9.87","741","74","9.99","635","81","12.76","639","74","12.76","792","48","6.06"
"11359  :  โรงพยาบาลเกาะพงัน","3,544","607","17.13","835","108","12.93","899","203","22.58","860","152","22.58","950","144","15.16"
"11360  :  โรงพยาบาลไชยา","6,170","545","8.83","1,421","135","9.50","1,487","154","10.36","1,476","113","10.36","1,786","143","8.01"
"11361  :  โรงพยาบาลท่าชนะ","4,215","461","10.94","941","113","12.01","1,022","134","13.11","1,044","118","13.11","1,208","96","7.95"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","3,440","275","7.99","855","54","6.32","815","54","6.63","821","77","6.63","949","90","9.48"
"11363  :  โรงพยาบาลบ้านตาขุน","2,817","205","7.28","716","32","4.47","682","44","6.45","683","49","6.45","736","80","10.87"
"11364  :  โรงพยาบาลพนม","3,505","168","4.79","842","50","5.94","815","53","6.50","860","32","6.50","988","33","3.34"
"11365  :  โรงพยาบาลท่าฉาง","2,315","299","12.92","507","89","17.55","548","92","16.79","562","56","16.79","698","62","8.88"
"11366  :  โรงพยาบาลบ้านนาสาร","6,269","728","11.61","1,500","134","8.93","1,566","177","11.30","1,464","177","11.30","1,739","240","13.80"
"11367  :  โรงพยาบาลบ้านนาเดิม","2,657","448","16.86","854","134","15.69","849","155","18.26","830","133","18.26","124","26","20.97"
"11368  :  โรงพยาบาลเคียนซา","4,253","920","21.63","1,049","251","23.93","1,050","282","26.86","1,041","217","26.86","1,113","170","15.27"
"11369  :  โรงพยาบาลพระแสง","5,695","180","3.16","1,379","23","1.67","1,383","48","3.47","1,227","55","3.47","1,706","54","3.17"
"11370  :  โรงพยาบาลพุนพิน","6,025","539","8.95","1,562","109","6.98","1,398","133","9.51","1,340","132","9.51","1,725","165","9.57"
"11371  :  โรงพยาบาลชัยบุรี","2,428","122","5.02","640","34","5.31","675","40","5.93","559","37","5.93","554","11","1.99"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","7,738","464","6.00","2,015","161","7.99","1,861","90","4.84","1,896","115","4.84","1,966","98","4.98"
"11654  :  โรงพยาบาลวิภาวดี","3,241","225","6.94","898","59","6.57","741","59","7.96","684","54","7.96","918","53","5.77"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","4,421","419","9.48","1,126","112","9.95","1,041","114","10.95","1,111","83","10.95","1,143","110","9.62"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","1,871","0","0.00","608","0","0.00","603","0","0.00","413","0","0.00","247","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","50","0","0.00","50","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","14,946","2,424","16.22","3,649","552","15.13","3,955","625","15.80","3,663","577","15.80","3,679","670","18.21"
"11323  :  โรงพยาบาลละอุ่น","862","0","0.00","215","0","0.00","221","0","0.00","230","0","0.00","196","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","1,880","0","0.00","429","0","0.00","479","0","0.00","524","0","0.00","448","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","2,863","2","0.07","741","2","0.27","787","0","0.00","810","0","0.00","525","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","1,349","0","0.00","298","0","0.00","364","0","0.00","320","0","0.00","367","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","27,016","4,049","14.99","5,118","1,021","19.95","6,914","985","14.25","7,194","910","14.25","7,790","1,133","14.54"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,432","193","13.48","362","49","13.54","341","42","12.32","358","53","12.32","371","49","13.21"
"11376  :  โรงพยาบาลท่าแซะ","5,193","1,677","32.29","1,332","472","35.44","1,317","437","33.18","1,350","391","33.18","1,194","377","31.57"
"11377  :  โรงพยาบาลปะทิว","2,901","308","10.62","672","72","10.71","711","104","14.63","680","68","14.63","838","64","7.64"
"11378  :  โรงพยาบาลมาบอำมฤต","2,344","235","10.03","573","40","6.98","596","70","11.74","525","58","11.74","650","67","10.31"
