"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2564 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2565 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2565 (A-B)/A*100"
"40749  :  โรงพยาบาลชุมตาบง","30","17","11","8","18","13","5","0","40","24","55","100"
"10720  :  โรงพยาบาลอุทัยธานี","18","21","7","4","12","16","5","0","33","24","29","100"
"11221  :  โรงพยาบาลทัพทัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","5","43","34","22","3","25","27","0","40","42","21","100"
"11223  :  โรงพยาบาลหนองฉาง","75","47","23","12","27","12","18","0","64","74","22","100"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","8","12","7","11","4","3","15","0","50","75","-114","100"
"11226  :  โรงพยาบาลลานสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","5","9","4","4","12","14","9","0","-140","-56","-125","100"
"10721  :  โรงพยาบาลกำแพงเพชร","632","554","249","189","465","376","263","0","26","32","-6","100"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0","0","0","0","0","0","0","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","92","125","84","87","111","96","66","0","-21","23","21","100"
"11230  :  โรงพยาบาลคลองลาน","106","108","82","78","122","93","23","0","-15","14","72","100"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","90","82","50","54","86","49","61","0","4","40","-22","100"
"11232  :  โรงพยาบาลคลองขลุง","132","153","116","102","152","125","103","0","-15","18","11","100"
"11233  :  โรงพยาบาลพรานกระต่าย","20","20","7","14","16","16","5","0","20","20","29","100"
"11234  :  โรงพยาบาลลานกระบือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","32","33","31","23","37","33","27","0","-16","0","13","100"
"11236  :  โรงพยาบาลปางศิลาทอง","16","18","18","11","12","17","18","0","25","6","0","100"
"14135  :  โรงพยาบาลบึงสามัคคี","1","0","1","0","0","0","1","0","100","0","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","42","44","28","28","43","31","22","0","-2","30","21","100"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","246","206","157","84","168","124","77","0","32","40","51","100"
"10723  :  โรงพยาบาลแม่สอด","211","94","1","3","2","5","1","0","99","95","0","100"
"11238  :  โรงพยาบาลบ้านตาก","29","18","7","5","28","15","12","0","3","17","-71","100"
"11239  :  โรงพยาบาลสามเงา","45","21","7","5","45","13","9","0","0","38","-29","100"
"11240  :  โรงพยาบาลแม่ระมาด","0","0","0","9","22","14","5","0","0","0","0","100"
"11241  :  โรงพยาบาลท่าสองยาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11242  :  โรงพยาบาลพบพระ","5","1","3","1","2","9","6","0","60","-800","-100","100"
"11243  :  โรงพยาบาลอุ้มผาง","11","4","10","2","12","4","4","0","-9","0","60","100"
"27443  :  โรงพยาบาลวังเจ้า","15","2","4","0","7","4","0","0","53","-100","100","0"
"10724  :  โรงพยาบาลสุโขทัย","1","2","0","0","4","5","1","0","-300","-150","0","0"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","22","6","4","11","12","11","2","0","45","-83","50","100"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","24","8","5","5","14","5","6","0","42","38","-20","100"
"11245  :  โรงพยาบาลคีรีมาศ","5","0","1","1","2","0","1","0","60","0","0","100"
"11246  :  โรงพยาบาลกงไกรลาศ","16","13","6","9","9","16","15","0","44","-23","-150","100"
"11247  :  โรงพยาบาลศรีสัชนาลัย","0","0","0","0","0","1","0","0","0","0","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11249  :  โรงพยาบาลศรีนคร","30","9","10","1","22","6","4","0","27","33","60","100"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","0","0","0","0","0","0","0","0","0","0","0"
"10676  :  โรงพยาบาลพุทธชินราช","187","148","120","50","1","2","1","0","99","99","99","100"
"11251  :  โรงพยาบาลชาติตระการ","6","5","4","1","6","5","3","0","0","0","25","100"
"11252  :  โรงพยาบาลบางระกำ","0","2","0","0","0","3","0","0","0","-50","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","0","0","0","0","0","0","0","0","0","0","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","7","4","5","2","8","3","4","0","-14","25","20","100"
"11256  :  โรงพยาบาลวังทอง","2","3","2","5","1","3","1","0","50","0","50","100"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","0","0","0","0","0","0","0","0","0","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0","0","0","0","0","0","0","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","10","9","3","1","5","3","0","0","50","67","100","100"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","396","386","203","162","236","214","121","0","40","45","40","100"
"11258  :  โรงพยาบาลวังทรายพูน","6","12","5","9","12","11","6","0","-100","8","-20","100"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","32","76","16","15","28","28","8","0","13","63","50","100"
"11260  :  โรงพยาบาลบางมูลนาก","43","34","31","36","50","35","14","0","-16","-3","55","100"
"11261  :  โรงพยาบาลโพทะเล","4","12","2","6","9","8","4","0","-125","33","-100","100"
"11262  :  โรงพยาบาลสามง่าม","120","108","74","85","116","93","65","0","3","14","12","100"
"11263  :  โรงพยาบาลทับคล้อ","83","62","54","26","56","34","13","0","33","45","76","100"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","235","203","135","129","164","228","72","0","30","-12","47","100"
"11631  :  โรงพยาบาลวชิรบารมี","10","12","2","1","0","4","2","0","100","67","0","100"
"27978  :  โรงพยาบาลสากเหล็ก","24","21","8","5","3","13","11","0","88","38","-38","100"
"27979  :  โรงพยาบาลบึงนาราง","40","45","35","36","43","49","31","0","-8","-9","11","100"
"27980  :  โรงพยาบาลดงเจริญ","14","11","7","19","17","19","8","0","-21","-73","-14","100"
"10727  :  โรงพยาบาลเพชรบูรณ์","295","273","155","202","381","217","95","0","-29","21","39","100"
"11264  :  โรงพยาบาลชนแดน","82","68","45","41","67","94","34","0","18","-38","24","100"
"11265  :  โรงพยาบาลหล่มสัก","8","4","1","1","0","2","2","0","100","50","-100","100"
"11266  :  โรงพยาบาลวิเชียรบุรี","48","59","248","226","336","254","13","0","-600","-331","95","100"
"11267  :  โรงพยาบาลศรีเทพ","2","3","2","0","12","4","1","0","-500","-33","50","0"
"11268  :  โรงพยาบาลหนองไผ่","130","137","87","68","124","84","24","0","5","39","72","100"
"11269  :  โรงพยาบาลบึงสามพัน","22","40","20","21","49","57","27","0","-123","-43","-35","100"
"11270  :  โรงพยาบาลน้ำหนาว","164","139","112","114","167","164","145","0","-2","-18","-29","100"
"11271  :  โรงพยาบาลวังโป่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","106","126","64","74","116","101","56","0","-9","20","13","100"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","4","2","1","4","4","3","0","0","0","-50","100","100"
"10677  :  โรงพยาบาลราชบุรี","289","247","158","74","215","387","51","0","26","-57","68","100"
"10728  :  โรงพยาบาลดำเนินสะดวก","169","153","94","85","177","142","52","0","-5","7","45","100"
"10729  :  โรงพยาบาลบ้านโป่ง","463","509","344","205","427","352","104","0","8","31","70","100"
"10730  :  โรงพยาบาลโพธาราม","40","47","7","9","19","16","13","0","53","66","-86","100"
"11273  :  โรงพยาบาลสวนผึ้ง","52","52","29","40","45","45","31","0","13","13","-7","100"
"11274  :  โรงพยาบาลบางแพ","11","12","5","4","15","6","8","0","-36","50","-60","100"
"11275  :  โรงพยาบาลเจ็ดเสมียน","39","42","23","26","37","35","11","0","5","17","52","100"
"11276  :  โรงพยาบาลปากท่อ","92","90","79","80","100","103","19","0","-9","-14","76","100"
"11277  :  โรงพยาบาลวัดเพลง","13","11","10","9","6","11","4","0","54","0","60","100"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","5","3","3","4","8","7","4","0","-60","-133","-33","100"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0","0","0","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1","0","0","0","0","1","0","0","100","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","2","3","3","0","3","3","3","0","-50","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0","0","1","1","1","0","0","0","0","0"
"10732  :  โรงพยาบาลมะการักษ์","1","4","3","3","5","6","4","0","-400","-50","-33","100"
"11278  :  โรงพยาบาลไทรโยค","1","3","1","0","0","1","2","0","100","67","-100","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","0","0","0","2","0","0","0","0","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0","0","0","0","0","0","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","0","1","1","0","1","0","0","0","0","100","100","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","45","44","34","18","34","37","22","0","24","16","35","100"
"11283  :  โรงพยาบาลทองผาภูมิ","63","64","36","25","62","54","30","0","2","16","17","100"
"11284  :  โรงพยาบาลสังขละบุรี","2","1","3","0","0","1","0","0","100","0","100","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","2","2","1","0","2","1","0","0","0","50","100","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","0","0","0","0","0","0","0","0","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","2","0","2","0","2","0","0","0","0","0","100","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","8","13","3","3","5","7","2","0","38","46","33","100"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","3","0","1","0","0","0","0","0","100","0","100"
"41701  :  โรงพยาบาลหนองปรือ","0","0","1","1","2","0","0","0","0","0","100","100"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","447","464","356","327","372","385","143","0","17","17","60","100"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","163","126","64","68","93","102","18","0","43","19","72","100"
"11289  :  โรงพยาบาลเดิมบางนางบวช","243","239","186","143","245","211","160","0","-1","12","14","100"
"11290  :  โรงพยาบาลด่านช้าง","193","217","150","126","208","164","29","0","-8","24","81","100"
"11291  :  โรงพยาบาลบางปลาม้า","209","231","164","148","167","122","46","0","20","47","72","100"
"11292  :  โรงพยาบาลศรีประจันต์","150","169","94","101","139","111","67","0","7","34","29","100"
"11293  :  โรงพยาบาลดอนเจดีย์","18","24","13","6","24","20","9","0","-33","17","31","100"
"11294  :  โรงพยาบาลสามชุก","86","142","77","87","118","94","31","0","-37","34","60","100"
"11295  :  โรงพยาบาลอู่ทอง","300","370","170","132","224","322","68","0","25","13","60","100"
"11296  :  โรงพยาบาลหนองหญ้าไซ","1","4","2","0","0","1","0","0","100","75","100","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","29","11","0","0","0","0","0","0","100","100","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","175","172","115","126","172","69","90","0","2","60","22","100"
"11298  :  โรงพยาบาลนครชัยศรี","229","273","7","5","248","256","65","0","-8","6","-829","100"
"11299  :  โรงพยาบาลห้วยพลู","400","313","260","249","257","188","86","0","36","40","67","100"
"11300  :  โรงพยาบาลดอนตูม","204","205","164","133","168","162","113","0","18","21","31","100"
"11301  :  โรงพยาบาลบางเลน","116","87","62","126","144","106","22","0","-24","-22","65","100"
"11302  :  โรงพยาบาลสามพราน","1,389","1,321","913","412","952","970","0","0","31","27","100","100"
"11303  :  โรงพยาบาลพุทธมณฑล","299","299","142","138","191","152","55","0","36","49","61","100"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","23","21","11","0","11","10","1","0","52","52","91","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","36","22","36","8","16","21","17","0","56","5","53","100"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","77","92","56","66","80","70","24","0","-4","24","57","100"
"10734  :  โรงพยาบาลสมุทรสาคร","238","178","129","129","189","186","100","0","21","-4","22","100"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","1","0","0","0","0","0","0","0","100"
"11305  :  โรงพยาบาลบ้านแพ้ว","600","578","499","374","550","512","361","0","8","11","28","100"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","1,091","160","56","304","965","333","65","0","12","-108","-16","100"
"11306  :  โรงพยาบาลนภาลัย","1","1","1","3","0","1","0","0","100","0","100","100"
"11307  :  โรงพยาบาลอัมพวา","1","1","1","0","0","0","1","0","100","100","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","14","78","61","38","46","45","2","0","-229","42","97","100"
"11308  :  โรงพยาบาลเขาย้อย","61","85","40","51","77","68","15","0","-26","20","63","100"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","47","60","29","34","45","35","10","0","4","42","66","100"
"11310  :  โรงพยาบาลชะอำ","114","184","86","99","172","121","26","0","-51","34","70","100"
"11311  :  โรงพยาบาลท่ายาง","93","67","30","0","6","9","0","0","94","87","100","0"
"11312  :  โรงพยาบาลบ้านลาด","50","66","19","25","78","30","8","0","-56","55","58","100"
"11313  :  โรงพยาบาลบ้านแหลม","5","8","1","4","11","8","1","0","-120","0","0","100"
"11314  :  โรงพยาบาลแก่งกระจาน","51","80","44","8","0","0","0","0","100","100","100","100"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","320","476","320","272","439","420","1,471","0","-37","12","-360","100"
"11315  :  โรงพยาบาลกุยบุรี","121","91","65","47","84","79","22","0","31","13","66","100"
"11316  :  โรงพยาบาลทับสะแก","0","2","0","0","0","2","0","0","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","8","15","11","3","17","7","3","0","-113","53","73","100"
"11318  :  โรงพยาบาลบางสะพานน้อย","6","0","5","1","0","0","3","0","100","0","40","100"
"11319  :  โรงพยาบาลปราณบุรี","39","12","17","9","22","21","6","0","44","-75","65","100"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","45","35","28","27","45","67","37","0","0","-91","-32","100"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","37","30","13","30","89","77","26","0","-141","-157","-100","100"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","86","49","0","1","19","19","0","0","78","61","0","100"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","0","0","0","0","0","0","0","0","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0","0","2","4","1","0","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","0","0","0","0","0","0","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","2","0","0","0","2","2","0","0","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","31","5","10","9","22","7","8","0","29","-40","20","100"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","143","103","68","68","75","75","37","0","48","27","46","100"
"11336  :  โรงพยาบาลขนอม","0","0","0","0","0","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","1","8","4","10","11","6","5","0","-1,000","25","-25","100"
"11338  :  โรงพยาบาลบางขัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","1","3","0","0","0","0","0","0","100","100","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","1","3","3","4","1","0","0","0","0","100"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","50","14","5","6","14","1","1","0","72","93","80","100"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","5","7","4","2","0","10","0","0","100","-43","100","100"
"11341  :  โรงพยาบาลเกาะลันตา","0","1","0","0","0","0","0","0","0","100","0","0"
"11342  :  โรงพยาบาลคลองท่อม","195","252","174","154","135","189","59","0","31","25","66","100"
"11343  :  โรงพยาบาลอ่าวลึก","2","33","22","26","17","23","0","0","-750","30","100","100"
"11344  :  โรงพยาบาลปลายพระยา","33","18","10","7","26","38","4","0","21","-111","60","100"
"11345  :  โรงพยาบาลลำทับ","9","12","7","7","18","19","20","0","-100","-58","-186","100"
"11346  :  โรงพยาบาลเหนือคลอง","101","137","68","91","104","92","49","0","-3","33","28","100"
"77753  :  โรงพยาบาลเกาะพีพี","0","2","1","0","0","1","0","0","0","50","100","0"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","8","1","0","0","2","0","2","0","75","100","0","0"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0","1","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1","0","0","0","0","0","0","0","100","0","0","0"
"11353  :  โรงพยาบาลทับปุด","0","0","0","0","0","0","0","0","0","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","11","7","0","0","0","2","0","0","100","71","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","20","22","16","28","24","33","5","0","-20","-50","69","100"
"11355  :  โรงพยาบาลป่าตอง","0","0","0","0","1","0","0","0","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","1","0","0","2","0","1","0","0","100","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0","0","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","228","196","107","76","144","134","73","0","37","32","32","100"
"10742  :  โรงพยาบาลเกาะสมุย","13","54","59","59","86","102","26","0","-562","-89","56","100"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","3","5","0","0","0","2","0","0","100","60","0","0"
"11358  :  โรงพยาบาลดอนสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","0","0","0","0","0","0","0","0","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","1","1","0","0","0","0","0","0","100","100","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0","0","0","0","0","0","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","0","0","0","0","0","0","0","0","0","0","0","0"
"11364  :  โรงพยาบาลพนม","0","0","0","0","1","1","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","2","0","0","0","0","0","0","0","100"
"11367  :  โรงพยาบาลบ้านนาเดิม","0","0","0","1","0","0","1","0","0","0","0","100"
"11368  :  โรงพยาบาลเคียนซา","0","0","0","0","0","0","0","0","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","0","1","0","0","0","0","0","0","0","100","0","0"
"11370  :  โรงพยาบาลพุนพิน","1","0","0","0","0","0","0","0","100","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","1","0","0","0","0","0","0","0","100","0","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","0","0","1","0","0","0","0","0","0","0","100"
"11654  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","2","4","3","2","2","2","0","0","0","50","100","100"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","1","1","1","0","0","0","0","0","100","100","100","0"
"10743  :  โรงพยาบาลระนอง","378","429","156","192","338","285","105","0","11","34","33","100"
"11323  :  โรงพยาบาลละอุ่น","7","12","5","4","5","7","2","0","29","42","60","100"
"11372  :  โรงพยาบาลกะเปอร์","1","4","4","2","5","1","0","0","-400","75","100","100"
"11373  :  โรงพยาบาลกระบุรี","49","55","14","14","38","14","15","0","22","75","-7","100"
"11374  :  โรงพยาบาลสุขสำราญ","4","0","0","0","0","0","0","0","100","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","73","72","38","50","75","50","0","0","-3","31","100","100"
"11375  :  โรงพยาบาลปากน้ำชุมพร","7","1","0","0","5","2","0","0","29","-100","0","0"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","0","0","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0","0","0","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","7","6","0","2","9","11","3","0","-29","-83","0","100"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11381  :  โรงพยาบาลละแม","33","23","11","20","42","18","12","0","-27","22","-9","100"
"11382  :  โรงพยาบาลพะโต๊ะ","8","1","1","1","1","3","1","0","88","-200","0","100"
"11383  :  โรงพยาบาลสวี","0","0","0","0","0","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0","0","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","45","44","20","25","10","11","17","0","78","75","15","100"
"10745  :  โรงพยาบาลสงขลา","17","19","9","6","7","3","7","0","59","84","22","100"
"11386  :  โรงพยาบาลสทิงพระ","0","0","2","0","0","1","0","0","0","0","100","0"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0","1","0","0","0","0","0","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","1","1","0","1","0","0","0","0","100","100","0","100"
"11390  :  โรงพยาบาลเทพา","1","0","0","1","0","0","0","0","100","0","0","100"
"11391  :  โรงพยาบาลสะบ้าย้อย","2","2","0","3","0","2","0","0","100","0","0","100"
"11392  :  โรงพยาบาลระโนด","17","5","9","6","1","1","3","0","94","80","67","100"
"11393  :  โรงพยาบาลกระแสสินธุ์","1","0","1","0","1","0","0","0","0","0","100","0"
"11394  :  โรงพยาบาลรัตภูมิ","4","3","0","2","2","1","0","0","50","67","0","100"
"11395  :  โรงพยาบาลสะเดา","2","0","0","1","0","0","0","0","100","0","0","100"
"11396  :  โรงพยาบาลนาหม่อม","0","1","0","0","0","0","0","0","0","100","0","0"
"11397  :  โรงพยาบาลควนเนียง","3","0","1","0","0","1","2","0","100","0","-100","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","3","0","2","0","0","0","0","0","100"
"11399  :  โรงพยาบาลบางกล่ำ","3","2","1","2","0","0","0","0","100","100","100","100"
"11400  :  โรงพยาบาลสิงหนคร","1","4","0","2","1","1","3","0","0","75","0","100"
