"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2563 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2564 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2564 (A-B)/A*100"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","39","33","19","22","60","60","44","29","-54","-82","-132","-32"
"40749  :  โรงพยาบาลชุมตาบง","18","22","25","14","30","17","11","8","-67","23","56","43"
"10720  :  โรงพยาบาลอุทัยธานี","1,071","714","454","232","18","21","7","4","98","97","98","98"
"11221  :  โรงพยาบาลทัพทัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","6","43","37","37","5","43","34","22","17","0","8","41"
"11223  :  โรงพยาบาลหนองฉาง","9","86","76","47","75","47","23","12","-733","45","70","74"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","7","26","27","11","8","12","7","11","-14","54","74","0"
"11226  :  โรงพยาบาลลานสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","7","5","4","6","5","9","4","4","29","-80","0","33"
"10721  :  โรงพยาบาลกำแพงเพชร","497","606","615","578","632","554","249","189","-27","9","60","67"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0","0","0","0","0","0","0","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","152","149","145","99","92","125","84","87","39","16","42","12"
"11230  :  โรงพยาบาลคลองลาน","144","140","116","117","106","108","82","78","26","23","29","33"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","178","167","151","125","90","82","50","54","49","51","67","57"
"11232  :  โรงพยาบาลคลองขลุง","195","228","173","163","132","153","116","102","32","33","33","37"
"11233  :  โรงพยาบาลพรานกระต่าย","11","12","38","14","20","20","7","14","-82","-67","82","0"
"11234  :  โรงพยาบาลลานกระบือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","34","40","22","23","32","33","31","23","6","18","-41","0"
"11236  :  โรงพยาบาลปางศิลาทอง","16","20","12","12","16","18","18","11","0","10","-50","8"
"14135  :  โรงพยาบาลบึงสามัคคี","1","1","1","1","1","0","1","0","0","100","0","100"
"28010  :  โรงพยาบาลโกสัมพีนคร","44","47","54","45","42","44","28","28","5","6","48","38"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","266","234","150","241","246","206","157","84","8","12","-5","65"
"10723  :  โรงพยาบาลแม่สอด","244","209","157","201","211","94","1","3","14","55","99","99"
"11238  :  โรงพยาบาลบ้านตาก","42","13","9","16","29","18","7","5","31","-38","22","69"
"11239  :  โรงพยาบาลสามเงา","70","26","11","20","45","21","7","5","36","19","36","75"
"11240  :  โรงพยาบาลแม่ระมาด","5","3","0","1","0","0","0","9","100","100","0","-800"
"11241  :  โรงพยาบาลท่าสองยาง","20","23","21","8","0","0","0","0","100","100","100","100"
"11242  :  โรงพยาบาลพบพระ","31","6","4","7","5","1","3","1","84","83","25","86"
"11243  :  โรงพยาบาลอุ้มผาง","13","14","6","5","11","4","10","2","15","71","-67","60"
"27443  :  โรงพยาบาลวังเจ้า","8","14","6","6","15","2","4","0","-88","86","33","100"
"10724  :  โรงพยาบาลสุโขทัย","4","0","1","0","1","2","0","0","75","0","100","0"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","13","11","7","12","22","6","4","11","-69","45","43","8"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","32","19","14","13","24","8","5","5","25","58","64","62"
"11245  :  โรงพยาบาลคีรีมาศ","4","4","1","1","5","0","1","1","-25","100","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","35","33","15","11","16","13","6","9","54","61","60","18"
"11247  :  โรงพยาบาลศรีสัชนาลัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11249  :  โรงพยาบาลศรีนคร","26","15","10","6","30","9","10","1","-15","40","0","83"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","0","0","0","0","0","0","0","0","0","0","0"
"10676  :  โรงพยาบาลพุทธชินราช","317","279","179","233","187","148","120","50","41","47","33","79"
"11251  :  โรงพยาบาลชาติตระการ","11","2","6","9","6","5","4","1","45","-150","33","89"
"11252  :  โรงพยาบาลบางระกำ","4","2","4","0","0","2","0","0","100","0","100","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","0","0","0","0","0","0","0","0","0","0","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","7","12","3","4","7","4","5","2","0","67","-67","50"
"11256  :  โรงพยาบาลวังทอง","10","2","1","1","2","3","2","5","80","-50","-100","-400"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","0","0","0","0","0","0","0","0","0","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0","0","0","0","0","0","0","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","6","2","8","8","10","9","3","1","-67","-350","63","88"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","374","615","380","363","396","386","203","162","-6","37","47","55"
"11258  :  โรงพยาบาลวังทรายพูน","15","13","9","7","6","12","5","9","60","8","44","-29"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","25","13","0","8","32","76","16","15","-28","-485","0","-88"
"11260  :  โรงพยาบาลบางมูลนาก","60","50","45","41","43","34","31","36","28","32","31","12"
"11261  :  โรงพยาบาลโพทะเล","1","4","2","1","4","12","2","6","-300","-200","0","-500"
"11262  :  โรงพยาบาลสามง่าม","114","102","110","115","120","108","74","85","-5","-6","33","26"
"11263  :  โรงพยาบาลทับคล้อ","112","109","88","67","83","62","54","26","26","43","39","61"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","264","235","200","172","235","203","135","129","11","14","33","25"
"11631  :  โรงพยาบาลวชิรบารมี","17","16","6","11","10","12","2","1","41","25","67","91"
"27978  :  โรงพยาบาลสากเหล็ก","10","12","13","21","24","21","8","5","-140","-75","38","76"
"27979  :  โรงพยาบาลบึงนาราง","52","55","43","48","40","45","35","36","23","18","19","25"
"27980  :  โรงพยาบาลดงเจริญ","15","10","18","12","14","11","7","19","7","-10","61","-58"
"10727  :  โรงพยาบาลเพชรบูรณ์","370","352","112","167","295","273","155","202","20","22","-38","-21"
"11264  :  โรงพยาบาลชนแดน","147","110","98","86","82","68","45","41","44","38","54","52"
"11265  :  โรงพยาบาลหล่มสัก","20","13","3","14","8","4","1","1","60","69","67","93"
"11266  :  โรงพยาบาลวิเชียรบุรี","0","14","3","6","48","59","248","226","0","-321","-8,167","-3,667"
"11267  :  โรงพยาบาลศรีเทพ","6","2","2","2","2","3","2","0","67","-50","0","100"
"11268  :  โรงพยาบาลหนองไผ่","202","188","134","162","130","137","87","68","36","27","35","58"
"11269  :  โรงพยาบาลบึงสามพัน","50","71","63","39","22","40","20","21","56","44","68","46"
"11270  :  โรงพยาบาลน้ำหนาว","15","20","80","190","164","139","112","114","-993","-595","-40","40"
"11271  :  โรงพยาบาลวังโป่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","191","165","144","126","106","126","64","74","45","24","56","41"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","11","16","6","5","4","2","1","4","64","88","83","20"
"10677  :  โรงพยาบาลราชบุรี","245","278","175","245","289","247","158","74","-18","11","10","70"
"10728  :  โรงพยาบาลดำเนินสะดวก","203","204","99","171","169","153","94","85","17","25","5","50"
"10729  :  โรงพยาบาลบ้านโป่ง","716","680","532","493","463","509","344","205","35","25","35","58"
"10730  :  โรงพยาบาลโพธาราม","58","88","36","32","40","47","7","9","31","47","81","72"
"11273  :  โรงพยาบาลสวนผึ้ง","74","76","59","42","52","52","29","40","30","32","51","5"
"11274  :  โรงพยาบาลบางแพ","10","13","8","12","11","12","5","4","-10","8","38","67"
"11275  :  โรงพยาบาลเจ็ดเสมียน","66","62","33","45","39","42","23","26","41","32","30","42"
"11276  :  โรงพยาบาลปากท่อ","141","125","82","94","92","90","79","80","35","28","4","15"
"11277  :  โรงพยาบาลวัดเพลง","12","18","24","18","13","11","10","9","-8","39","58","50"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","5","8","8","9","5","3","3","4","0","63","63","56"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0","0","0","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1","0","2","4","1","0","0","0","0","0","100","100"
"28858  :  โรงพยาบาลบ้านคา","6","2","2","2","2","3","3","0","67","-50","-50","100"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","7","5","1","8","0","0","0","0","100","100","100","100"
"10732  :  โรงพยาบาลมะการักษ์","7","2","2","9","1","4","3","3","86","-100","-50","67"
"11278  :  โรงพยาบาลไทรโยค","5","3","0","4","1","3","1","0","80","0","0","100"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","0","0","1","0","0","0","0","0","0","0","100"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0","0","0","0","0","0","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","1","2","0","0","0","1","1","0","100","50","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","53","37","34","44","45","44","34","18","15","-19","0","59"
"11283  :  โรงพยาบาลทองผาภูมิ","74","76","59","58","63","64","36","25","15","16","39","57"
"11284  :  โรงพยาบาลสังขละบุรี","0","1","0","0","2","1","3","0","0","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","1","1","0","1","2","2","1","0","-100","-100","0","100"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","0","0","0","0","0","0","0","0","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","0","1","2","1","2","0","2","0","0","100","0","100"
"11520  :  โรงพยาบาลค่ายสุรสีห์","8","19","6","7","8","13","3","3","0","32","50","57"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","2","0","0","0","3","0","1","0","-50","0","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","1","1","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","553","539","424","514","447","464","356","327","19","14","16","36"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","265","255","158","210","163","126","64","68","38","51","59","68"
"11289  :  โรงพยาบาลเดิมบางนางบวช","356","348","212","248","243","239","186","143","32","31","12","42"
"11290  :  โรงพยาบาลด่านช้าง","292","262","204","222","193","217","150","126","34","17","26","43"
"11291  :  โรงพยาบาลบางปลาม้า","230","230","190","231","209","231","164","148","9","-0","14","36"
"11292  :  โรงพยาบาลศรีประจันต์","354","353","219","194","150","169","94","101","58","52","57","48"
"11293  :  โรงพยาบาลดอนเจดีย์","96","81","67","25","18","24","13","6","81","70","81","76"
"11294  :  โรงพยาบาลสามชุก","169","169","149","137","86","142","77","87","49","16","48","36"
"11295  :  โรงพยาบาลอู่ทอง","285","337","224","296","300","370","170","132","-5","-10","24","55"
"11296  :  โรงพยาบาลหนองหญ้าไซ","7","0","3","1","1","4","2","0","86","0","33","100"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","42","29","28","18","29","11","0","0","31","62","100","100"
"11297  :  โรงพยาบาลกำแพงแสน","211","202","135","208","175","172","115","126","17","15","15","39"
"11298  :  โรงพยาบาลนครชัยศรี","334","220","229","242","229","273","7","5","31","-24","97","98"
"11299  :  โรงพยาบาลห้วยพลู","421","437","233","378","400","313","260","249","5","28","-12","34"
"11300  :  โรงพยาบาลดอนตูม","224","240","156","209","204","205","164","133","9","15","-5","36"
"11301  :  โรงพยาบาลบางเลน","246","177","98","86","116","87","62","126","53","51","37","-47"
"11302  :  โรงพยาบาลสามพราน","1,640","1,676","1,142","1,410","1,389","1,321","913","412","15","21","20","71"
"11303  :  โรงพยาบาลพุทธมณฑล","349","348","230","220","299","299","142","138","14","14","38","37"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","28","20","18","17","23","21","11","0","18","-5","39","100"
"11521  :  โรงพยาบาลจันทรุเบกษา","23","21","34","28","36","22","36","8","-57","-5","-6","71"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","103","107","83","101","77","92","56","66","25","14","33","35"
"10734  :  โรงพยาบาลสมุทรสาคร","260","33","40","269","238","178","129","129","8","-439","-223","52"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","1","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","750","762","646","693","600","578","499","374","20","24","23","46"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","6","63","90","180","1,091","160","56","304","-18,083","-154","38","-69"
"11306  :  โรงพยาบาลนภาลัย","70","19","7","6","1","1","1","3","99","95","86","50"
"11307  :  โรงพยาบาลอัมพวา","1","1","0","2","1","1","1","0","0","0","0","100"
"10736  :  โรงพยาบาลพระจอมเกล้า","9","13","8","3","14","78","61","38","-56","-500","-663","-1,167"
"11308  :  โรงพยาบาลเขาย้อย","129","119","79","91","61","85","40","51","53","29","49","44"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","49","55","40","52","47","60","29","34","4","-9","28","35"
"11310  :  โรงพยาบาลชะอำ","223","218","169","177","114","184","86","99","49","16","49","44"
"11311  :  โรงพยาบาลท่ายาง","100","114","70","97","93","67","30","0","7","41","57","100"
"11312  :  โรงพยาบาลบ้านลาด","151","158","52","95","50","66","19","25","67","58","63","74"
"11313  :  โรงพยาบาลบ้านแหลม","5","6","4","3","5","8","1","4","0","-33","75","-33"
"11314  :  โรงพยาบาลแก่งกระจาน","70","88","56","48","51","80","44","8","27","9","21","83"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","478","514","317","350","320","476","320","272","33","7","-1","22"
"11315  :  โรงพยาบาลกุยบุรี","75","96","91","85","121","91","65","47","-61","5","29","45"
"11316  :  โรงพยาบาลทับสะแก","1","1","1","0","0","2","0","0","100","-100","100","0"
"11317  :  โรงพยาบาลบางสะพาน","18","13","16","15","8","15","11","3","56","-15","31","80"
"11318  :  โรงพยาบาลบางสะพานน้อย","161","151","106","107","6","0","5","1","96","100","95","99"
"11319  :  โรงพยาบาลปราณบุรี","41","21","28","33","39","12","17","9","5","43","39","73"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","84","46","54","73","45","35","28","27","46","24","48","63"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","51","58","14","34","37","30","13","30","27","48","7","12"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","68","64","52","71","86","49","0","1","-26","23","100","99"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","0","0","0","0","0","0","0","0","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","50","3","2","2","0","0","0","0","100","100","100","100"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","0","0","0","0","0","0","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","1","0","0","1","2","0","0","0","-100","0","0","100"
"11333  :  โรงพยาบาลปากพนัง","104","19","15","24","31","5","10","9","70","74","33","63"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","187","179","95","125","143","103","68","68","24","42","28","46"
"11336  :  โรงพยาบาลขนอม","0","0","0","0","0","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","3","2","4","5","1","8","4","10","67","-300","0","-100"
"11338  :  โรงพยาบาลบางขัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0","0","0","1","3","0","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0","1","3","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","61","17","7","5","50","14","5","6","18","18","29","-20"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","7","2","5","2","5","7","4","2","29","-250","20","0"
"11341  :  โรงพยาบาลเกาะลันตา","51","2","0","0","0","1","0","0","100","50","0","0"
"11342  :  โรงพยาบาลคลองท่อม","300","294","229","196","195","252","174","154","35","14","24","21"
"11343  :  โรงพยาบาลอ่าวลึก","16","29","18","4","2","33","22","26","88","-14","-22","-550"
"11344  :  โรงพยาบาลปลายพระยา","55","60","28","21","33","18","10","7","40","70","64","67"
"11345  :  โรงพยาบาลลำทับ","25","27","8","4","9","12","7","7","64","56","13","-75"
"11346  :  โรงพยาบาลเหนือคลอง","177","162","133","103","101","137","68","91","43","15","49","12"
"77753  :  โรงพยาบาลเกาะพีพี","2","0","0","1","0","2","1","0","100","0","0","100"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","10","8","7","11","8","1","0","0","20","88","100","100"
"11350  :  โรงพยาบาลบางไทร","1","1","0","0","0","0","0","0","100","100","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","2","0","0","0","1","0","0","0","50","0","0","0"
"11353  :  โรงพยาบาลทับปุด","0","0","0","0","0","0","0","0","0","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","19","10","9","6","11","7","0","0","42","30","100","100"
"10741  :  โรงพยาบาลวชิระภูเก็ต","31","22","22","12","20","22","16","28","35","0","27","-133"
"11355  :  โรงพยาบาลป่าตอง","0","1","0","0","0","0","0","0","0","100","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","0","1","0","0","0","0","0","0","0","100"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","1","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0","0","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","126","176","123","246","228","196","107","76","-81","-11","13","69"
"10742  :  โรงพยาบาลเกาะสมุย","143","102","72","134","13","54","59","59","91","47","18","56"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","4","1","3","0","3","5","0","0","25","-400","100","0"
"11358  :  โรงพยาบาลดอนสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","1","0","0","0","0","0","0","0","100","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","0","0","0","0","1","1","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","1","0","0","0","0","0","0","0","100","0"
"11363  :  โรงพยาบาลบ้านตาขุน","0","1","0","0","0","0","0","0","0","100","0","0"
"11364  :  โรงพยาบาลพนม","0","0","0","0","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","1","0","1","0","0","0","2","0","100","0","-100"
"11367  :  โรงพยาบาลบ้านนาเดิม","0","0","0","0","0","0","0","1","0","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","0","0","0","0","0","0","0","0","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","0","0","0","0","0","1","0","0","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","0","1","0","1","1","0","0","0","0","100","0","100"
"11371  :  โรงพยาบาลชัยบุรี","0","0","0","1","1","0","0","0","0","0","0","100"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","0","0","0","0","0","0","1","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","1","0","0","0","0","0","0","0","100","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","3","4","3","5","2","4","3","2","33","0","0","60"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","1","1","1","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","498","512","308","421","378","429","156","192","24","16","49","54"
"11323  :  โรงพยาบาลละอุ่น","13","11","10","12","7","12","5","4","46","-9","50","67"
"11372  :  โรงพยาบาลกะเปอร์","9","8","4","1","1","4","4","2","89","50","0","-100"
"11373  :  โรงพยาบาลกระบุรี","34","51","48","60","49","55","14","14","-44","-8","71","77"
"11374  :  โรงพยาบาลสุขสำราญ","16","18","11","24","4","0","0","0","75","100","100","100"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","25","36","33","49","73","72","38","50","-192","-100","-15","-2"
"11375  :  โรงพยาบาลปากน้ำชุมพร","26","18","6","12","7","1","0","0","73","94","100","100"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","0","0","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0","0","0","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","13","7","2","6","7","6","0","2","46","14","100","67"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11381  :  โรงพยาบาลละแม","19","18","6","28","33","23","11","20","-74","-28","-83","29"
"11382  :  โรงพยาบาลพะโต๊ะ","4","1","0","3","8","1","1","1","-100","0","0","67"
"11383  :  โรงพยาบาลสวี","0","0","0","0","0","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0","0","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","53","37","32","39","45","44","20","25","15","-19","38","36"
"10745  :  โรงพยาบาลสงขลา","30","16","11","19","17","19","9","6","43","-19","18","68"
"11386  :  โรงพยาบาลสทิงพระ","0","0","1","0","0","0","2","0","0","0","-100","0"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","2","1","2","1","1","1","0","1","50","0","100","0"
"11390  :  โรงพยาบาลเทพา","3","1","0","1","1","0","0","1","67","100","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","5","4","1","2","2","2","0","3","60","50","100","-50"
"11392  :  โรงพยาบาลระโนด","9","9","6","12","17","5","9","6","-89","44","-50","50"
"11393  :  โรงพยาบาลกระแสสินธุ์","1","2","0","4","1","0","1","0","0","100","0","100"
"11394  :  โรงพยาบาลรัตภูมิ","7","4","0","3","4","3","0","2","43","25","0","33"
"11395  :  โรงพยาบาลสะเดา","1","0","1","1","2","0","0","1","-100","0","100","0"
"11396  :  โรงพยาบาลนาหม่อม","2","0","1","0","0","1","0","0","100","0","100","0"
"11397  :  โรงพยาบาลควนเนียง","0","2","0","0","3","0","1","0","0","100","0","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","1","1","1","4","0","0","0","3","100","100","100","25"
