"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2556 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2557 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2557 (A-B)/A*100"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0","0","0","0","0","0","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","8","0","0","0","244","455","0","205","-2,950","0","0","0"
"11221  :  โรงพยาบาลทัพทัน","2","0","0","20","3","23","42","52","-50","0","0","-160"
"11222  :  โรงพยาบาลสว่างอารมณ์","45","107","54","35","13","29","53","60","71","73","2","-71"
"11223  :  โรงพยาบาลหนองฉาง","0","14","58","106","4","50","95","81","0","-257","-64","24"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","0","0","0","0","0","0","0","0","0","0","0","0"
"11226  :  โรงพยาบาลลานสัก","0","0","0","0","161","82","0","0","0","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","0","0","0","0","0","3","0","0","0","0","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","1,366","0","0","539","4","0","0","3","100","0","0","99"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0","0","46","57","58","58","0","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","293","221","237","196","227","195","180","135","23","12","24","31"
"11230  :  โรงพยาบาลคลองลาน","0","0","0","0","61","54","10","10","0","0","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","174","179","1,218","173","194","179","174","138","-11","0","86","20"
"11232  :  โรงพยาบาลคลองขลุง","0","0","0","0","0","0","0","5","0","0","0","0"
"11233  :  โรงพยาบาลพรานกระต่าย","0","0","0","0","1","0","0","0","0","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","68","57","48","47","45","44","55","37","34","23","-15","21"
"11236  :  โรงพยาบาลปางศิลาทอง","0","0","0","0","0","0","1","1","0","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","0","0","0","0","3","2","5","3","0","0","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0","0","0","0","0","6","0","0","0","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","299","315","310","315","319","302","276","290","-7","4","11","8"
"10723  :  โรงพยาบาลแม่สอด","287","481","437","424","363","425","407","383","-26","12","7","10"
"11238  :  โรงพยาบาลบ้านตาก","40","30","24","24","37","33","12","33","8","-10","50","-38"
"11239  :  โรงพยาบาลสามเงา","52","40","20","25","68","39","32","41","-31","3","-60","-64"
"11240  :  โรงพยาบาลแม่ระมาด","12","8","1","1","0","0","0","0","100","100","100","100"
"11241  :  โรงพยาบาลท่าสองยาง","15","21","16","11","16","18","12","9","-7","14","25","18"
"11242  :  โรงพยาบาลพบพระ","33","26","25","27","36","22","28","27","-9","15","-12","0"
"11243  :  โรงพยาบาลอุ้มผาง","6","0","3","7","19","11","10","15","-217","0","-233","-114"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0","0","0","0","0","0","0","0","0","0"
"10724  :  โรงพยาบาลสุโขทัย","228","208","211","164","175","166","157","140","23","20","26","15"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0","34","0","0","2","1","0","0","0","97"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","63","32","19","18","44","20","26","22","30","38","-37","-22"
"11245  :  โรงพยาบาลคีรีมาศ","4","1","1","1","0","0","0","0","100","100","100","100"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0","0","2","1","4","4","0","0","0","0"
"11247  :  โรงพยาบาลศรีสัชนาลัย","0","0","0","1","11","6","4","1","0","0","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11249  :  โรงพยาบาลศรีนคร","0","0","0","0","0","0","1","0","0","0","0","0"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","0","1","0","84","47","31","37","0","0","-3,000","0"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0","0","0","0","0","0","0","0","0"
"11251  :  โรงพยาบาลชาติตระการ","0","0","0","0","0","0","0","0","0","0","0","0"
"11252  :  โรงพยาบาลบางระกำ","0","0","0","0","42","6","13","8","0","0","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","0","0","0","0","0","0","0","0","0","0","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0","0","0","0","5","0","0","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","0","0","0","0","0","0","0","0","0","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0","0","0","0","0","0","0","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0","6","0","13","11","0","0","0","0"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","0","0","0","0","36","33","0","0","0","0","0","0"
"11258  :  โรงพยาบาลวังทรายพูน","0","0","0","0","70","66","19","0","0","0","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","0","0","0","0","19","3","9","20","0","0","0","0"
"11260  :  โรงพยาบาลบางมูลนาก","0","0","0","0","28","72","28","71","0","0","0","0"
"11261  :  โรงพยาบาลโพทะเล","0","0","0","0","10","5","6","5","0","0","0","0"
"11262  :  โรงพยาบาลสามง่าม","0","0","0","0","147","98","14","40","0","0","0","0"
"11263  :  โรงพยาบาลทับคล้อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","0","0","0","0","395","338","346","320","0","0","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","0","0","0","0","0","0","0","0","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0","0","0","0","0","0","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0","0","0","0","0","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0","0","0","1","0","2","0","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11264  :  โรงพยาบาลชนแดน","267","268","230","236","248","247","252","0","7","8","-10","100"
"11265  :  โรงพยาบาลหล่มสัก","0","0","0","0","3","4","8","3","0","0","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11267  :  โรงพยาบาลศรีเทพ","0","0","0","0","0","0","0","180","0","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","162","106","163","91","19","22","12","19","88","79","93","79"
"11271  :  โรงพยาบาลวังโป่ง","0","0","0","0","1","0","0","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0","0","0","0","43","65","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","0","0","0","0","0","0","0","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","221","204","184","187","78","8","116","49","65","96","37","74"
"10728  :  โรงพยาบาลดำเนินสะดวก","181","147","147","137","166","197","131","136","8","-34","11","1"
"10729  :  โรงพยาบาลบ้านโป่ง","69","61","54","37","60","46","47","39","13","25","13","-5"
"10730  :  โรงพยาบาลโพธาราม","7","5","11","12","14","17","26","24","-100","-240","-136","-100"
"11273  :  โรงพยาบาลสวนผึ้ง","120","130","101","103","110","121","118","124","8","7","-17","-20"
"11274  :  โรงพยาบาลบางแพ","104","136","105","112","107","115","112","134","-3","15","-7","-20"
"11275  :  โรงพยาบาลเจ็ดเสมียน","58","61","53","73","66","68","61","57","-14","-11","-15","22"
"11276  :  โรงพยาบาลปากท่อ","123","124","99","107","119","107","124","107","3","14","-25","0"
"11277  :  โรงพยาบาลวัดเพลง","3","0","5","1","13","1","0","31","-333","0","100","-3,000"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","4","5","7","6","66","3","82","160","-1,550","40","-1,071","-2,567"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0","0","0","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","1","1","1","0","1","0","0","0","0","100","100"
"28858  :  โรงพยาบาลบ้านคา","0","0","0","0","0","0","0","0","0","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0","0","0","102","0","0","0","0","0","0"
"10732  :  โรงพยาบาลมะการักษ์","0","0","0","0","2","186","11","0","0","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","44","50","46","64","46","61","39","18","-5","-22","15","72"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","0","0","0","0","0","0","2","0","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0","0","85","94","49","85","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","7","8","4","1","3","2","3","0","57","75","25","100"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","4","4","0","0","150","161","99","171","-3,650","-3,925","0","0"
"11283  :  โรงพยาบาลทองผาภูมิ","54","60","66","68","55","55","59","61","-2","8","11","10"
"11284  :  โรงพยาบาลสังขละบุรี","0","5","16","6","11","3","6","1","0","40","63","83"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","95","97","115","106","93","58","30","47","2","40","74","56"
"11286  :  โรงพยาบาลเลาขวัญ","70","81","67","58","74","73","79","65","-6","10","-18","-12"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","52","27","0","25","44","37","48","37","15","-37","0","-48"
"11288  :  โรงพยาบาลสถานพระบารมี","34","32","45","35","0","7","36","7","100","78","20","80"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0","0","0","0","0","0","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","5","5","2","0","0","0","0","0","100","100","100"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","39","36","43","38","38","36","35","34","3","0","19","11"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","437","519","458","586","619","587","552","593","-42","-13","-21","-1"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","543","533","373","357","351","320","322","329","35","40","14","8"
"11289  :  โรงพยาบาลเดิมบางนางบวช","482","236","168","201","429","380","367","386","11","-61","-118","-92"
"11290  :  โรงพยาบาลด่านช้าง","284","0","0","181","308","323","295","365","-8","0","0","-102"
"11291  :  โรงพยาบาลบางปลาม้า","83","79","96","69","84","59","95","87","-1","25","1","-26"
"11292  :  โรงพยาบาลศรีประจันต์","0","0","0","0","0","0","0","0","0","0","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","224","222","215","230","222","244","234","247","1","-10","-9","-7"
"11295  :  โรงพยาบาลอู่ทอง","459","408","256","434","428","416","329","363","7","-2","-29","16"
"11296  :  โรงพยาบาลหนองหญ้าไซ","1","1","6","2","3","1","2","0","-200","0","67","100"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","86","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","0","0","0","0","195","188","216","205","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","0","0","0","0","203","231","203","201","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","0","0","0","0","290","320","286","311","0","0","0","0"
"11300  :  โรงพยาบาลดอนตูม","0","0","0","0","197","68","0","0","0","0","0","0"
"11301  :  โรงพยาบาลบางเลน","0","0","0","0","339","367","362","363","0","0","0","0"
"11302  :  โรงพยาบาลสามพราน","0","0","0","366","1,119","1,174","1,119","1,211","0","0","0","-231"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0","0","170","162","68","7","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0","45","30","23","65","57","0","0","0","-27"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0","153","102","136","224","171","0","0","0","-12"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","800","915","845","948","821","872","533","808","-3","5","37","15"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","1","0","0","0","0","0","0","0","100","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","0","0","0","0","0","0","0","0","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","0","0","0","0","0","0","0","0","0","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","0","48","53","68","60","54","49","50","0","-13","8","26"
"11310  :  โรงพยาบาลชะอำ","188","196","166","171","0","0","0","0","100","100","100","100"
"11311  :  โรงพยาบาลท่ายาง","176","157","156","161","137","131","113","127","22","17","28","21"
"11312  :  โรงพยาบาลบ้านลาด","0","0","0","0","0","0","0","0","0","0","0","0"
"11313  :  โรงพยาบาลบ้านแหลม","0","0","0","0","155","162","170","169","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","26","9","14","26","14","18","11","16","46","-100","21","38"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","1","0","0","0","198","194","195","207","-19,700","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","0","0","0","0","0","0","0","0","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","0","0","0","0","0","0","0","0","0","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","169","97","141","158","196","151","163","171","-16","-56","-16","-8"
"11319  :  โรงพยาบาลปราณบุรี","432","428","414","448","416","355","357","331","4","17","14","26"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","2","4","1","3","39","43","34","27","-1,850","-975","-3,300","-800"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","0","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","0","0","0","0","0","0","0","0","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","0","0","0","0","0","0","0","0","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0","0","0","0","0","0","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","0","0","0","0","0","0","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","0","0","0","0","0","0","0","0","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","0","0","0","0","0","0","0","0","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","0","0","0","0","0","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0","0","0","0","0","0","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0","1","33","16","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","151","4","1","67","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0","0","57","57","21","9","0","0","0","0"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","3","21","0","8","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","33","2","56","110","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","125","98","109","88","113","75","87","89","10","23","20","-1"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0","1","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","28","27","28","31","29","33","12","2","-4","-22","57","94"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","3","4","2","2","1","3","3","3","67","25","-50","-50"
"11353  :  โรงพยาบาลทับปุด","39","53","55","38","40","52","40","15","-3","2","27","61"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1","5","2","1","3","5","11","6","-200","0","-450","-500"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","0","2","1","2","0","0","0","0","0","100"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0","0","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","2","0","2","10","12","9","12","13","-500","0","-500","-30"
"10742  :  โรงพยาบาลเกาะสมุย","0","1","1","0","3","0","2","2","0","100","-100","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0","3","0","1","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","0","0","0","0","0","4","3","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","0","0","0","0","0","0","1","0","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","0","0","0","0","1","0","1","0","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0","0","0","1","0","1","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","0","0","0","0","0","0","0","0","0","0","0","0"
"11364  :  โรงพยาบาลพนม","0","0","0","0","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0","0","0","0","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","0","0","0","0","0","0","0","0","0","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","0","0","0","0","0","0","0","0","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","0","1","0","0","0","0","1","0","0","100","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","0","0","0","1","1","2","3","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","0","0","0","0","0","0","0","1","0","0","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","1","0","0","0","2","0","3","2","-100","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","169","228","236","310","286","211","29","48","-69","7","88","85"
"11323  :  โรงพยาบาลละอุ่น","8","11","8","12","12","16","8","12","-50","-45","0","0"
"11372  :  โรงพยาบาลกะเปอร์","0","0","0","0","6","4","1","5","0","0","0","0"
"11373  :  โรงพยาบาลกระบุรี","113","121","107","118","105","103","124","104","7","15","-16","12"
"11374  :  โรงพยาบาลสุขสำราญ","0","0","0","0","0","1","21","15","0","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0","387","329","391","386","0","0","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","13","7","13","8","16","9","9","2","-23","-29","31","75"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","0","0","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0","0","0","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11381  :  โรงพยาบาลละแม","29","17","20","14","39","26","19","18","-34","-53","5","-29"
"11382  :  โรงพยาบาลพะโต๊ะ","27","20","12","16","34","19","13","21","-26","5","-8","-31"
"11383  :  โรงพยาบาลสวี","0","0","0","0","0","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0","0","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"10745  :  โรงพยาบาลสงขลา","1","0","0","0","1","0","0","0","0","0","0","0"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0","0","0","0","0","0","0","0","0"
"11387  :  โรงพยาบาลจะนะ","0","1","0","0","0","0","0","0","0","100","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0","1","3","0","0","0","0","0","0"
"11390  :  โรงพยาบาลเทพา","0","0","0","0","0","0","0","0","0","0","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","1","1","12","15","8","7","0","0","-700","-600"
"11392  :  โรงพยาบาลระโนด","0","0","1","0","1","7","8","3","0","0","-700","0"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0","7","4","0","7","0","0","0","0"
"11395  :  โรงพยาบาลสะเดา","3","0","1","2","2","0","4","1","33","0","-300","50"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0","0","0","0","0","0","0","0","0"
"11397  :  โรงพยาบาลควนเนียง","2","1","0","1","0","0","0","0","100","100","0","100"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","2","1","1","0","0","0","0","0","100","100","100"
