"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2560 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2561 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2561 (A-B)/A*100"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","54","56","58","80","44","37","25","20","19","34","57","75"
"40749  :  โรงพยาบาลชุมตาบง","1","6","2","8","3","4","2","9","-200","33","0","-13"
"10720  :  โรงพยาบาลอุทัยธานี","1,077","716","560","575","1,024","761","633","638","5","-6","-13","-11"
"11221  :  โรงพยาบาลทัพทัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","7","45","60","58","4","43","54","51","43","4","10","12"
"11223  :  โรงพยาบาลหนองฉาง","2","2","1","0","23","117","160","120","-1,050","-5,750","-15,900","0"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","0","0","0","0","0","0","0","0","0","0","0","0"
"11226  :  โรงพยาบาลลานสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","6","8","21","11","6","13","17","13","0","-63","19","-18"
"10721  :  โรงพยาบาลกำแพงเพชร","1,237","1,407","1,374","1,392","1,308","1,277","1,348","1,193","-6","9","2","14"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0","0","0","0","0","0","0","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","127","130","145","141","147","163","169","190","-16","-25","-17","-35"
"11230  :  โรงพยาบาลคลองลาน","172","187","171","163","169","165","158","185","2","12","8","-13"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","74","62","68","68","48","80","104","114","35","-29","-53","-68"
"11232  :  โรงพยาบาลคลองขลุง","241","261","252","225","217","253","254","230","10","3","-1","-2"
"11233  :  โรงพยาบาลพรานกระต่าย","47","33","23","30","46","34","22","14","2","-3","4","53"
"11234  :  โรงพยาบาลลานกระบือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","47","49","48","47","37","41","32","55","21","16","33","-17"
"11236  :  โรงพยาบาลปางศิลาทอง","29","19","20","22","21","25","22","15","28","-32","-10","32"
"14135  :  โรงพยาบาลบึงสามัคคี","0","0","0","0","1","1","0","2","0","0","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","42","67","37","61","55","49","43","46","-31","27","-16","25"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","314","306","296","299","302","287","284","291","4","6","4","3"
"10723  :  โรงพยาบาลแม่สอด","289","333","258","281","289","292","293","269","0","12","-14","4"
"11238  :  โรงพยาบาลบ้านตาก","36","21","12","28","35","22","14","18","3","-5","-17","36"
"11239  :  โรงพยาบาลสามเงา","59","23","24","15","58","24","15","21","2","-4","38","-40"
"11240  :  โรงพยาบาลแม่ระมาด","8","14","6","20","26","7","11","17","-225","50","-83","15"
"11241  :  โรงพยาบาลท่าสองยาง","13","13","17","21","29","25","29","18","-123","-92","-71","14"
"11242  :  โรงพยาบาลพบพระ","25","21","14","19","31","19","19","21","-24","10","-36","-11"
"11243  :  โรงพยาบาลอุ้มผาง","6","6","6","3","4","7","7","7","33","-17","-17","-133"
"27443  :  โรงพยาบาลวังเจ้า","1","1","4","2","3","5","1","3","-200","-400","75","-50"
"10724  :  โรงพยาบาลสุโขทัย","103","106","87","70","4","4","0","1","96","96","100","99"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0","0","6","16","8","12","0","0","0","0"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","38","28","10","15","26","21","18","18","32","25","-80","-20"
"11245  :  โรงพยาบาลคีรีมาศ","0","0","0","0","3","1","3","2","0","0","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","42","23","42","31","45","35","35","31","-7","-52","17","0"
"11247  :  โรงพยาบาลศรีสัชนาลัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11249  :  โรงพยาบาลศรีนคร","0","0","0","0","17","11","8","10","0","0","0","0"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","0","0","0","0","0","0","0","0","0","0","0"
"10676  :  โรงพยาบาลพุทธชินราช","347","339","300","350","358","360","361","351","-3","-6","-20","-0"
"11251  :  โรงพยาบาลชาติตระการ","6","15","15","17","21","13","11","13","-250","13","27","24"
"11252  :  โรงพยาบาลบางระกำ","5","9","9","10","8","6","6","10","-60","33","33","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","0","0","0","0","0","0","0","0","0","0","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","5","9","5","5","7","8","5","6","-40","11","0","-20"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","0","0","0","0","0","0","0","0","0","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0","28","11","0","0","0","0","0","0","100"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","52","14","15","7","3","1","9","8","94","93","40","-14"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","243","271","217","200","221","295","260","266","9","-9","-20","-33"
"11258  :  โรงพยาบาลวังทรายพูน","20","19","18","16","16","17","9","14","20","11","50","13"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","77","61","63","52","26","12","41","105","66","80","35","-102"
"11260  :  โรงพยาบาลบางมูลนาก","109","84","92","77","91","100","123","146","17","-19","-34","-90"
"11261  :  โรงพยาบาลโพทะเล","20","15","10","5","4","11","8","1","80","27","20","80"
"11262  :  โรงพยาบาลสามง่าม","53","82","88","105","115","154","139","145","-117","-88","-58","-38"
"11263  :  โรงพยาบาลทับคล้อ","110","121","80","70","93","119","123","114","15","2","-54","-63"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","368","394","322","291","328","281","302","292","11","29","6","-0"
"11631  :  โรงพยาบาลวชิรบารมี","0","0","0","0","0","0","0","0","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0","0","5","6","5","24","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","48","86","77","81","65","64","52","61","-35","26","32","25"
"27980  :  โรงพยาบาลดงเจริญ","5","0","1","3","4","3","7","11","20","0","-600","-267"
"10727  :  โรงพยาบาลเพชรบูรณ์","271","445","319","460","518","273","144","205","-91","39","55","55"
"11264  :  โรงพยาบาลชนแดน","0","0","0","0","0","0","0","109","0","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","362","389","379","396","402","384","411","415","-11","1","-8","-5"
"11266  :  โรงพยาบาลวิเชียรบุรี","18","11","8","14","14","12","1","0","22","-9","88","100"
"11267  :  โรงพยาบาลศรีเทพ","6","6","9","6","3","3","7","6","50","50","22","0"
"11268  :  โรงพยาบาลหนองไผ่","0","0","0","0","0","0","0","148","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","10","5","83","94","20","12","14","13","-100","-140","83","86"
"11271  :  โรงพยาบาลวังโป่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","0","0","0","191","222","218","218","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0","0","9","15","12","11","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","410","803","758","804","739","790","776","607","-80","2","-2","25"
"10728  :  โรงพยาบาลดำเนินสะดวก","149","176","133","138","205","213","149","162","-38","-21","-12","-17"
"10729  :  โรงพยาบาลบ้านโป่ง","760","775","783","756","728","847","782","746","4","-9","0","1"
"10730  :  โรงพยาบาลโพธาราม","257","445","433","414","448","446","428","406","-74","-0","1","2"
"11273  :  โรงพยาบาลสวนผึ้ง","89","79","100","104","103","76","88","83","-16","4","12","20"
"11274  :  โรงพยาบาลบางแพ","14","25","24","16","23","18","17","22","-64","28","29","-38"
"11275  :  โรงพยาบาลเจ็ดเสมียน","72","63","89","67","73","81","67","70","-1","-29","25","-4"
"11276  :  โรงพยาบาลปากท่อ","160","139","161","149","154","147","199","138","4","-6","-24","7"
"11277  :  โรงพยาบาลวัดเพลง","23","22","22","18","17","26","15","12","26","-18","32","33"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","6","9","15","7","7","11","8","9","-17","-22","47","-29"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0","2","0","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","2","0","0","1","1","1","1","3","50","0","0","-200"
"28858  :  โรงพยาบาลบ้านคา","27","20","12","7","2","6","6","9","93","70","50","-29"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","3","2","0","1","0","3","5","4","100","-50","0","-300"
"10732  :  โรงพยาบาลมะการักษ์","4","3","2","2","5","5","6","5","-25","-67","-200","-150"
"11278  :  โรงพยาบาลไทรโยค","4","3","1","0","1","1","0","1","75","67","100","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","1","1","0","2","6","0","1","0","-500","100","0"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0","0","0","0","0","0","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","0","0","0","0","0","2","0","0","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","84","70","69","62","82","84","63","60","2","-20","9","3"
"11283  :  โรงพยาบาลทองผาภูมิ","53","51","41","72","62","57","58","60","-17","-12","-41","17"
"11284  :  โรงพยาบาลสังขละบุรี","0","0","0","1","0","1","1","0","0","0","0","100"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","3","2","1","0","0","0","1","1","100","100","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","1","0","0","1","0","0","1","1","100","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","0","0","0","1","3","1","0","0","0","0","0","100"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0","0","0","0","0","0","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","1","1","1","0","0","0","1","0","100","100","0","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","232","250","228","262","286","385","308","293","-23","-54","-35","-12"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","552","664","455","417","303","284","219","257","45","57","52","38"
"11289  :  โรงพยาบาลเดิมบางนางบวช","334","356","326","304","322","356","377","302","4","0","-16","1"
"11290  :  โรงพยาบาลด่านช้าง","335","348","341","332","348","357","385","371","-4","-3","-13","-12"
"11291  :  โรงพยาบาลบางปลาม้า","254","283","255","271","224","259","252","248","12","8","1","8"
"11292  :  โรงพยาบาลศรีประจันต์","365","372","352","374","355","374","364","406","3","-1","-3","-9"
"11293  :  โรงพยาบาลดอนเจดีย์","0","0","0","0","85","82","88","72","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","208","213","192","145","196","214","195","188","6","-0","-2","-30"
"11295  :  โรงพยาบาลอู่ทอง","327","324","261","278","120","312","238","197","63","4","9","29"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2","0","2","3","2","2","1","0","0","0","50","100"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","31","372","24","30","28","36","18","25","10","90","25","17"
"11297  :  โรงพยาบาลกำแพงแสน","180","229","207","205","213","221","207","228","-18","3","0","-11"
"11298  :  โรงพยาบาลนครชัยศรี","240","223","253","207","242","245","244","232","-1","-10","4","-12"
"11299  :  โรงพยาบาลห้วยพลู","318","340","362","363","364","399","416","382","-14","-17","-15","-5"
"11300  :  โรงพยาบาลดอนตูม","255","243","217","210","230","229","220","231","10","6","-1","-10"
"11301  :  โรงพยาบาลบางเลน","34","47","22","23","15","52","36","45","56","-11","-64","-96"
"11302  :  โรงพยาบาลสามพราน","1,345","1,370","1,317","1,335","1,324","1,356","1,391","1,499","2","1","-6","-12"
"11303  :  โรงพยาบาลพุทธมณฑล","297","271","236","251","325","286","277","276","-9","-6","-17","-10"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","3","0","0","0","5","13","11","3","-67","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","98","105","96","82","92","96","84","102","6","9","13","-24"
"10734  :  โรงพยาบาลสมุทรสาคร","271","310","283","221","254","307","405","380","6","1","-43","-72"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","629","749","669","705","714","780","680","668","-14","-4","-2","5"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","4","0","5","5","0","1","0","0","100","0","100","100"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","70","20","109","101","9","6","157","367","87","70","-44","-263"
"11306  :  โรงพยาบาลนภาลัย","91","33","11","26","88","34","23","39","3","-3","-109","-50"
"11307  :  โรงพยาบาลอัมพวา","3","0","0","0","0","1","0","1","100","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0","0","0","0","2","0","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","145","135","135","146","136","131","152","138","6","3","-13","5"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","53","54","52","57","48","64","63","59","9","-19","-21","-4"
"11310  :  โรงพยาบาลชะอำ","221","192","216","214","215","236","216","224","3","-23","0","-5"
"11311  :  โรงพยาบาลท่ายาง","59","77","48","63","87","80","92","100","-47","-4","-92","-59"
"11312  :  โรงพยาบาลบ้านลาด","157","126","101","154","177","136","137","144","-13","-8","-36","6"
"11313  :  โรงพยาบาลบ้านแหลม","0","4","9","2","4","2","1","2","0","50","89","0"
"11314  :  โรงพยาบาลแก่งกระจาน","77","76","65","87","89","84","96","90","-16","-11","-48","-3"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","503","516","368","349","484","450","436","440","4","13","-18","-26"
"11315  :  โรงพยาบาลกุยบุรี","196","189","162","170","171","136","153","136","13","28","6","20"
"11316  :  โรงพยาบาลทับสะแก","2","2","2","1","1","0","0","0","50","100","100","100"
"11317  :  โรงพยาบาลบางสะพาน","10","123","5","0","0","0","1","0","100","100","80","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","151","174","168","155","149","169","145","137","1","3","14","12"
"11319  :  โรงพยาบาลปราณบุรี","50","25","38","49","38","44","51","38","24","-76","-34","22"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","248","273","238","232","229","233","229","171","8","15","4","26"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","114","90","85","72","112","179","161","189","2","-99","-89","-163"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","0","0","0","0","0","0","53","100","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","0","0","0","0","0","0","0","0","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0","0","0","0","0","0","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","0","0","0","0","0","0","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","1","0","1","1","0","1","1","0","100","0","0"
"11333  :  โรงพยาบาลปากพนัง","196","104","53","80","185","98","67","73","6","6","-26","9"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","252","239","216","241","257","221","19","50","-2","8","91","79"
"11336  :  โรงพยาบาลขนอม","0","0","0","0","0","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","15","14","1","4","4","5","0","0","73","64","100","100"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","40","22","14","8","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","21","16","17","15","12","9","9","12","43","44","47","20"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","12","4","5","5","1","0","8","26","92","100","-60","-420"
"11344  :  โรงพยาบาลปลายพระยา","60","47","57","43","56","54","60","50","7","-15","-5","-16"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","142","162","175","169","172","197","193","176","-21","-22","-10","-4"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","1","0","1","1","2","0","0","0","-100"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","164","76","61","94","157","77","0","0","4","-1","100","100"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","5","6","6","7","13","6","10","0","-160","0","-67"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","4","10","9","3","13","7","11","6","-225","30","-22","-100"
"11353  :  โรงพยาบาลทับปุด","0","0","0","0","1","1","0","0","0","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","7","4","13","10","20","18","15","15","-186","-350","-15","-50"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","18","95","81","66","65","62","42","0","-261","35","48"
"11355  :  โรงพยาบาลป่าตอง","0","0","0","1","0","0","0","1","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","4","2","1","0","0","1","0","0","100","50"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0","0","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","22","26","18","20","24","25","18","26","-9","4","0","-30"
"10742  :  โรงพยาบาลเกาะสมุย","65","59","73","43","64","110","130","109","2","-86","-78","-153"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","0","0","0","0","0","0","0","1","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","2","1","4","2","4","3","3","3","-100","-200","25","-50"
"11361  :  โรงพยาบาลท่าชนะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","2","1","0","0","0","3","1","0","100","-200","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","0","0","0","0","0","0","0","0","0","0","0","0"
"11364  :  โรงพยาบาลพนม","0","0","0","0","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","1","2","2","1","0","1","0","2","100","50","100","-100"
"11367  :  โรงพยาบาลบ้านนาเดิม","1","0","0","3","1","0","0","0","0","0","0","100"
"11368  :  โรงพยาบาลเคียนซา","0","0","0","0","0","0","0","0","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","5","1","2","4","2","1","1","1","60","0","50","75"
"11370  :  โรงพยาบาลพุนพิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","0","0","0","0","1","0","0","0","0","0","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","3","1","2","0","2","0","0","0","33","100","100","0"
"11654  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","2","0","2","4","4","3","4","8","-100","0","-100","-100"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","1","1","1","0","0","0","0","0","100"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","1","0","1","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","639","626","587","538","535","566","558","517","16","10","5","4"
"11323  :  โรงพยาบาลละอุ่น","18","21","7","6","7","11","12","5","61","48","-71","17"
"11372  :  โรงพยาบาลกะเปอร์","30","31","35","38","41","36","37","30","-37","-16","-6","21"
"11373  :  โรงพยาบาลกระบุรี","88","103","101","99","108","98","105","109","-23","5","-4","-10"
"11374  :  โรงพยาบาลสุขสำราญ","23","34","32","21","18","19","16","19","22","44","50","10"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","48","52","46","32","40","53","35","43","17","-2","24","-34"
"11375  :  โรงพยาบาลปากน้ำชุมพร","3","1","1","2","10","9","2","13","-233","-800","-100","-550"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","0","0","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0","0","0","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","25","0","6","6","7","14","15","4","72","0","-150","33"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11381  :  โรงพยาบาลละแม","37","19","12","13","40","15","14","26","-8","21","-17","-100"
"11382  :  โรงพยาบาลพะโต๊ะ","68","31","17","14","3","3","8","3","96","90","53","79"
"11383  :  โรงพยาบาลสวี","0","0","0","0","0","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0","0","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","18","20","12","28","23","29","18","26","-28","-45","-50","7"
"10745  :  โรงพยาบาลสงขลา","16","31","28","24","28","42","37","33","-75","-35","-32","-38"
"11386  :  โรงพยาบาลสทิงพระ","2","1","1","5","1","1","1","1","50","0","0","80"
"11387  :  โรงพยาบาลจะนะ","2","0","0","0","0","0","0","0","100","0","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","1","1","0","2","2","1","0","2","-100","0","0","0"
"11390  :  โรงพยาบาลเทพา","0","1","0","1","2","0","1","1","0","100","0","0"
