"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","47","0","0.00","1","0","0.00","6","0","0.00","8","0","0.00","0","0","0.00","4","0","0.00","6","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","5","0","0.00","7","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","3,903","12","0.31","252","0","0.00","245","0","0.00","278","0","0.00","347","0","0.00","299","0","0.00","284","0","0.00","175","0","0.00","232","1","0.43","303","3","0.99","423","7","1.65","562","1","0.18","503","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","398","0","0.00","44","0","0.00","33","0","0.00","36","0","0.00","34","0","0.00","22","0","0.00","37","0","0.00","17","0","0.00","14","0","0.00","26","0","0.00","44","0","0.00","42","0","0.00","49","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","662","0","0.00","60","0","0.00","57","0","0.00","49","0","0.00","57","0","0.00","52","0","0.00","76","0","0.00","31","0","0.00","31","0","0.00","41","0","0.00","41","0","0.00","85","0","0.00","82","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","338","0","0.00","31","0","0.00","45","0","0.00","29","0","0.00","39","0","0.00","30","0","0.00","24","0","0.00","14","0","0.00","12","0","0.00","27","0","0.00","34","0","0.00","31","0","0.00","22","0","0.00"
"11326  :  โรงพยาบาลพิปูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","179","0","0.00","14","0","0.00","18","0","0.00","23","0","0.00","7","0","0.00","18","0","0.00","20","0","0.00","10","0","0.00","9","0","0.00","16","0","0.00","12","0","0.00","16","0","0.00","16","0","0.00"
"11328  :  โรงพยาบาลชะอวด","927","3","0.32","19","0","0.00","94","0","0.00","90","0","0.00","135","1","0.74","90","1","1.11","87","1","1.15","52","0","0.00","51","0","0.00","62","0","0.00","95","0","0.00","72","0","0.00","80","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","1,327","2","0.15","99","0","0.00","114","0","0.00","104","0","0.00","94","0","0.00","109","0","0.00","106","1","0.94","75","0","0.00","107","1","0.93","103","0","0.00","146","0","0.00","146","0","0.00","124","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","1,424","3","0.21","209","0","0.00","72","0","0.00","73","1","1.37","212","0","0.00","158","0","0.00","155","0","0.00","69","0","0.00","0","0","0.00","138","0","0.00","195","2","1.03","60","0","0.00","83","0","0.00"
"11331  :  โรงพยาบาลนาบอน","254","0","0.00","24","0","0.00","20","0","0.00","29","0","0.00","21","0","0.00","30","0","0.00","27","0","0.00","11","0","0.00","25","0","0.00","20","0","0.00","14","0","0.00","19","0","0.00","14","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","540","9","1.67","36","3","8.33","74","0","0.00","58","0","0.00","57","1","1.75","53","0","0.00","29","0","0.00","25","0","0.00","26","0","0.00","34","4","11.76","56","0","0.00","51","0","0.00","41","1","2.44"
"11333  :  โรงพยาบาลปากพนัง","749","2","0.27","50","1","2.00","69","0","0.00","50","0","0.00","69","0","0.00","75","0","0.00","68","0","0.00","34","1","2.94","52","0","0.00","66","0","0.00","63","0","0.00","85","0","0.00","68","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","966","0","0.00","101","0","0.00","78","0","0.00","83","0","0.00","72","0","0.00","87","0","0.00","90","0","0.00","53","0","0.00","61","0","0.00","77","0","0.00","66","0","0.00","127","0","0.00","71","0","0.00"
"11335  :  โรงพยาบาลสิชล","1,347","0","0.00","121","0","0.00","106","0","0.00","132","0","0.00","109","0","0.00","124","0","0.00","100","0","0.00","64","0","0.00","104","0","0.00","99","0","0.00","152","0","0.00","131","0","0.00","105","0","0.00"
"11336  :  โรงพยาบาลขนอม","546","0","0.00","43","0","0.00","39","0","0.00","44","0","0.00","56","0","0.00","63","0","0.00","49","0","0.00","29","0","0.00","44","0","0.00","29","0","0.00","58","0","0.00","47","0","0.00","45","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","757","0","0.00","97","0","0.00","66","0","0.00","59","0","0.00","81","0","0.00","59","0","0.00","54","0","0.00","33","0","0.00","68","0","0.00","48","0","0.00","76","0","0.00","73","0","0.00","43","0","0.00"
"11338  :  โรงพยาบาลบางขัน","337","0","0.00","25","0","0.00","33","0","0.00","39","0","0.00","37","0","0.00","26","0","0.00","22","0","0.00","18","0","0.00","25","0","0.00","25","0","0.00","37","0","0.00","32","0","0.00","18","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","89","0","0.00","4","0","0.00","7","0","0.00","10","0","0.00","6","0","0.00","4","0","0.00","5","0","0.00","6","0","0.00","8","0","0.00","8","0","0.00","6","0","0.00","13","0","0.00","12","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","13","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","194","0","0.00","25","0","0.00","32","0","0.00","24","0","0.00","19","0","0.00","16","0","0.00","16","0","0.00","10","0","0.00","11","0","0.00","7","0","0.00","11","0","0.00","14","0","0.00","9","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","7","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","22","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","261","0","0.00","27","0","0.00","16","0","0.00","17","0","0.00","27","0","0.00","25","0","0.00","21","0","0.00","14","0","0.00","19","0","0.00","25","0","0.00","25","0","0.00","22","0","0.00","23","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","277","0","0.00","12","0","0.00","23","0","0.00","24","0","0.00","31","0","0.00","27","0","0.00","25","0","0.00","10","0","0.00","22","0","0.00","24","0","0.00","35","0","0.00","23","0","0.00","21","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","92","0","0.00","9","0","0.00","7","0","0.00","8","0","0.00","4","0","0.00","7","0","0.00","10","0","0.00","9","0","0.00","11","0","0.00","4","0","0.00","4","0","0.00","14","0","0.00","5","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","541","0","0.00","31","0","0.00","41","0","0.00","29","0","0.00","39","0","0.00","50","0","0.00","40","0","0.00","33","0","0.00","55","0","0.00","54","0","0.00","55","0","0.00","64","0","0.00","50","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","682","0","0.00","386","0","0.00","296","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","263","1","0.38","48","0","0.00","35","0","0.00","18","0","0.00","30","0","0.00","28","0","0.00","31","0","0.00","9","0","0.00","11","0","0.00","11","0","0.00","10","0","0.00","16","0","0.00","16","1","6.25"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","274","2","0.73","21","0","0.00","21","0","0.00","37","0","0.00","28","0","0.00","21","0","0.00","33","0","0.00","25","1","4.00","10","0","0.00","25","1","4.00","14","0","0.00","24","0","0.00","15","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","34","0","0.00","2","0","0.00","4","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","3","0","0.00","4","0","0.00","6","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","169","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","52","0","0.00","33","0","0.00","14","0","0.00","12","0","0.00","14","0","0.00","5","0","0.00","10","0","0.00","13","0","0.00","16","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","1,097","0","0.00","112","0","0.00","124","0","0.00","143","0","0.00","93","0","0.00","129","0","0.00","103","0","0.00","52","0","0.00","54","0","0.00","71","0","0.00","75","0","0.00","78","0","0.00","63","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","163","0","0.00","14","0","0.00","13","0","0.00","18","0","0.00","24","0","0.00","30","0","0.00","22","0","0.00","3","0","0.00","7","0","0.00","3","0","0.00","13","0","0.00","10","0","0.00","6","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","99","0","0.00","7","0","0.00","8","0","0.00","11","0","0.00","12","0","0.00","8","0","0.00","17","0","0.00","6","0","0.00","5","0","0.00","6","0","0.00","5","0","0.00","10","0","0.00","4","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","57","1","1.75","6","0","0.00","11","0","0.00","9","0","0.00","7","0","0.00","4","0","0.00","4","1","25.00","1","0","0.00","4","0","0.00","3","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00"
"11350  :  โรงพยาบาลบางไทร","131","1","0.76","13","0","0.00","15","0","0.00","9","0","0.00","11","1","9.09","12","0","0.00","18","0","0.00","6","0","0.00","15","0","0.00","7","0","0.00","8","0","0.00","10","0","0.00","7","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","364","2","0.55","38","0","0.00","30","0","0.00","47","2","4.26","34","0","0.00","35","0","0.00","25","0","0.00","20","0","0.00","20","0","0.00","34","0","0.00","31","0","0.00","25","0","0.00","25","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","318","0","0.00","48","0","0.00","32","0","0.00","43","0","0.00","28","0","0.00","27","0","0.00","27","0","0.00","19","0","0.00","19","0","0.00","22","0","0.00","16","0","0.00","20","0","0.00","17","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,901","4","0.14","311","0","0.00","354","1","0.28","319","1","0.31","331","0","0.00","291","0","0.00","307","1","0.33","88","0","0.00","112","1","0.89","134","0","0.00","229","0","0.00","184","0","0.00","241","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","1,469","0","0.00","176","0","0.00","184","0","0.00","209","0","0.00","280","0","0.00","209","0","0.00","147","0","0.00","33","0","0.00","50","0","0.00","40","0","0.00","65","0","0.00","54","0","0.00","22","0","0.00"
"11356  :  โรงพยาบาลถลาง","1,740","2","0.11","193","0","0.00","230","0","0.00","213","0","0.00","220","1","0.45","202","0","0.00","178","0","0.00","41","0","0.00","68","0","0.00","63","0","0.00","95","0","0.00","109","0","0.00","128","1","0.78"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","1,856","0","0.00","205","0","0.00","211","0","0.00","251","0","0.00","281","0","0.00","252","0","0.00","200","0","0.00","56","0","0.00","69","0","0.00","66","0","0.00","92","0","0.00","89","0","0.00","84","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","48","0","0.00","2","0","0.00","5","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","5","0","0.00","2","0","0.00","3","0","0.00","6","0","0.00","9","0","0.00","3","0","0.00","3","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","4,611","0","0.00","413","0","0.00","379","0","0.00","420","0","0.00","470","0","0.00","450","0","0.00","380","0","0.00","227","0","0.00","294","0","0.00","341","0","0.00","402","0","0.00","445","0","0.00","390","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","2,498","7","0.28","230","0","0.00","211","0","0.00","250","1","0.40","326","2","0.61","261","0","0.00","225","0","0.00","117","0","0.00","157","1","0.64","163","1","0.61","173","1","0.58","209","1","0.48","176","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","60","0","0.00","8","0","0.00","9","0","0.00","5","0","0.00","6","0","0.00","2","0","0.00","3","0","0.00","14","0","0.00","3","0","0.00","6","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","201","0","0.00","19","0","0.00","20","0","0.00","19","0","0.00","17","0","0.00","14","0","0.00","17","0","0.00","15","0","0.00","18","0","0.00","12","0","0.00","19","0","0.00","17","0","0.00","14","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","543","0","0.00","46","0","0.00","63","0","0.00","59","0","0.00","58","0","0.00","59","0","0.00","23","0","0.00","37","0","0.00","42","0","0.00","45","0","0.00","49","0","0.00","35","0","0.00","27","0","0.00"
"11360  :  โรงพยาบาลไชยา","506","0","0.00","20","0","0.00","26","0","0.00","34","0","0.00","31","0","0.00","52","0","0.00","54","0","0.00","39","0","0.00","40","0","0.00","56","0","0.00","61","0","0.00","50","0","0.00","43","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","185","0","0.00","24","0","0.00","7","0","0.00","14","0","0.00","13","0","0.00","14","0","0.00","23","0","0.00","11","0","0.00","16","0","0.00","21","0","0.00","14","0","0.00","14","0","0.00","14","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","554","0","0.00","43","0","0.00","51","0","0.00","39","0","0.00","39","0","0.00","56","0","0.00","53","0","0.00","35","0","0.00","45","0","0.00","34","0","0.00","39","0","0.00","60","0","0.00","60","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","370","1","0.27","24","0","0.00","33","0","0.00","28","1","3.57","40","0","0.00","29","0","0.00","30","0","0.00","19","0","0.00","29","0","0.00","24","0","0.00","32","0","0.00","41","0","0.00","41","0","0.00"
"11364  :  โรงพยาบาลพนม","219","0","0.00","7","0","0.00","17","0","0.00","23","0","0.00","30","0","0.00","26","0","0.00","24","0","0.00","12","0","0.00","9","0","0.00","17","0","0.00","15","0","0.00","20","0","0.00","19","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","374","8","2.14","33","1","3.03","25","0","0.00","26","1","3.85","33","0","0.00","43","6","13.95","38","0","0.00","17","0","0.00","17","0","0.00","32","0","0.00","37","0","0.00","43","0","0.00","30","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","1,283","7","0.55","109","2","1.83","129","1","0.78","129","0","0.00","146","0","0.00","123","0","0.00","100","0","0.00","76","0","0.00","87","2","2.30","86","0","0.00","110","1","0.91","102","1","0.98","86","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","574","0","0.00","72","0","0.00","34","0","0.00","49","0","0.00","54","0","0.00","59","0","0.00","51","0","0.00","47","0","0.00","35","0","0.00","45","0","0.00","44","0","0.00","38","0","0.00","46","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","664","0","0.00","49","0","0.00","63","0","0.00","63","0","0.00","81","0","0.00","96","0","0.00","49","0","0.00","50","0","0.00","34","0","0.00","45","0","0.00","49","0","0.00","43","0","0.00","42","0","0.00"
"11369  :  โรงพยาบาลพระแสง","637","0","0.00","34","0","0.00","44","0","0.00","64","0","0.00","61","0","0.00","50","0","0.00","34","0","0.00","36","0","0.00","65","0","0.00","69","0","0.00","66","0","0.00","58","0","0.00","56","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","750","0","0.00","53","0","0.00","86","0","0.00","76","0","0.00","62","0","0.00","94","0","0.00","48","0","0.00","47","0","0.00","56","0","0.00","42","0","0.00","59","0","0.00","52","0","0.00","75","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","238","0","0.00","24","0","0.00","18","0","0.00","23","0","0.00","27","0","0.00","27","0","0.00","18","0","0.00","9","0","0.00","14","0","0.00","22","0","0.00","14","0","0.00","5","0","0.00","37","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","633","0","0.00","30","0","0.00","42","0","0.00","54","0","0.00","57","0","0.00","86","0","0.00","42","0","0.00","28","0","0.00","56","0","0.00","62","0","0.00","59","0","0.00","57","0","0.00","60","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","162","0","0.00","2","0","0.00","9","0","0.00","6","0","0.00","11","0","0.00","11","0","0.00","26","0","0.00","10","0","0.00","11","0","0.00","18","0","0.00","22","0","0.00","20","0","0.00","16","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","434","0","0.00","34","0","0.00","46","0","0.00","32","0","0.00","44","0","0.00","37","0","0.00","42","0","0.00","38","0","0.00","44","0","0.00","19","0","0.00","37","0","0.00","36","0","0.00","25","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","11","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","2,157","14","0.65","170","1","0.59","232","4","1.72","208","0","0.00","234","0","0.00","204","3","1.47","176","1","0.57","118","0","0.00","141","0","0.00","138","1","0.72","182","1","0.55","192","2","1.04","162","1","0.62"
"11323  :  โรงพยาบาลละอุ่น","77","0","0.00","4","0","0.00","15","0","0.00","9","0","0.00","2","0","0.00","4","0","0.00","6","0","0.00","7","0","0.00","7","0","0.00","5","0","0.00","6","0","0.00","6","0","0.00","6","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","170","0","0.00","15","0","0.00","11","0","0.00","17","0","0.00","18","0","0.00","16","0","0.00","11","0","0.00","11","0","0.00","12","0","0.00","14","0","0.00","18","0","0.00","16","0","0.00","11","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","80","1","1.25","1","0","0.00","5","0","0.00","9","0","0.00","11","0","0.00","3","0","0.00","8","1","12.50","6","0","0.00","7","0","0.00","10","0","0.00","11","0","0.00","6","0","0.00","3","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","2,783","0","0.00","245","0","0.00","302","0","0.00","320","0","0.00","290","0","0.00","228","0","0.00","227","0","0.00","104","0","0.00","149","0","0.00","195","0","0.00","239","0","0.00","245","0","0.00","239","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","351","0","0.00","28","0","0.00","28","0","0.00","30","0","0.00","44","0","0.00","23","0","0.00","35","0","0.00","19","0","0.00","34","0","0.00","29","0","0.00","38","0","0.00","20","0","0.00","23","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","656","0","0.00","61","0","0.00","95","0","0.00","85","0","0.00","79","0","0.00","55","0","0.00","57","0","0.00","26","0","0.00","41","0","0.00","36","0","0.00","34","0","0.00","48","0","0.00","39","0","0.00"
"11377  :  โรงพยาบาลปะทิว","310","5","1.61","39","0","0.00","31","0","0.00","39","0","0.00","20","0","0.00","16","1","6.25","28","1","3.57","14","0","0.00","12","0","0.00","23","1","4.35","32","1","3.13","24","0","0.00","32","1","3.13"
"11378  :  โรงพยาบาลมาบอำมฤต","268","0","0.00","27","0","0.00","16","0","0.00","20","0","0.00","25","0","0.00","34","0","0.00","23","0","0.00","9","0","0.00","22","0","0.00","20","0","0.00","26","0","0.00","23","0","0.00","23","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","275","0","0.00","23","0","0.00","4","0","0.00","31","0","0.00","30","0","0.00","23","0","0.00","13","0","0.00","6","0","0.00","9","0","0.00","14","0","0.00","62","0","0.00","30","0","0.00","30","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","188","1","0.53","18","0","0.00","15","0","0.00","19","0","0.00","25","0","0.00","8","0","0.00","18","0","0.00","10","0","0.00","10","0","0.00","16","0","0.00","12","0","0.00","7","0","0.00","30","1","3.33"
"11381  :  โรงพยาบาลละแม","418","2","0.48","30","1","3.33","27","0","0.00","34","0","0.00","54","0","0.00","34","1","2.94","45","0","0.00","21","0","0.00","23","0","0.00","37","0","0.00","37","0","0.00","41","0","0.00","35","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","228","0","0.00","11","0","0.00","17","0","0.00","31","0","0.00","25","0","0.00","31","0","0.00","11","0","0.00","10","0","0.00","19","0","0.00","10","0","0.00","14","0","0.00","29","0","0.00","20","0","0.00"
"11383  :  โรงพยาบาลสวี","570","0","0.00","57","0","0.00","53","0","0.00","49","0","0.00","62","0","0.00","65","0","0.00","61","0","0.00","27","0","0.00","40","0","0.00","36","0","0.00","49","0","0.00","33","0","0.00","38","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","277","0","0.00","34","0","0.00","25","0","0.00","23","0","0.00","29","0","0.00","21","0","0.00","18","0","0.00","6","0","0.00","17","0","0.00","19","0","0.00","30","0","0.00","25","0","0.00","30","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","4,295","31","0.72","381","3","0.79","416","1","0.24","449","4","0.89","472","2","0.42","482","2","0.41","4","4","100.00","281","3","1.07","300","1","0.33","339","3","0.88","396","6","1.52","409","2","0.49","366","0","0.00"
"10745  :  โรงพยาบาลสงขลา","3,971","40","1.01","331","1","0.30","295","2","0.68","431","8","1.86","443","4","0.90","395","1","0.25","381","12","3.15","217","0","0.00","236","7","2.97","251","3","1.20","331","2","0.60","350","0","0.00","310","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","701","7","1.00","59","1","1.69","53","2","3.77","53","1","1.89","56","0","0.00","84","2","2.38","60","0","0.00","31","0","0.00","52","0","0.00","72","1","1.39","52","0","0.00","65","0","0.00","64","0","0.00"
"11387  :  โรงพยาบาลจะนะ","1,082","10","0.92","69","0","0.00","72","0","0.00","89","2","2.25","112","0","0.00","144","1","0.69","96","1","1.04","56","0","0.00","91","2","2.20","90","0","0.00","95","2","2.11","80","0","0.00","88","2","2.27"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","1,045","0","0.00","68","0","0.00","100","0","0.00","79","0","0.00","111","0","0.00","135","0","0.00","86","0","0.00","59","0","0.00","85","0","0.00","72","0","0.00","104","0","0.00","71","0","0.00","75","0","0.00"
"11390  :  โรงพยาบาลเทพา","410","3","0.73","44","1","2.27","31","0","0.00","31","0","0.00","36","0","0.00","29","0","0.00","45","1","2.22","15","0","0.00","31","1","3.23","41","0","0.00","25","0","0.00","30","0","0.00","52","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","724","5","0.69","63","1","1.59","52","0","0.00","54","0","0.00","58","0","0.00","65","2","3.08","73","0","0.00","43","0","0.00","66","1","1.52","62","0","0.00","76","0","0.00","67","0","0.00","45","1","2.22"
