"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","29","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","134","0","0.00","24","0","0.00","25","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","85","0","0.00","0","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","167","0","0.00","14","0","0.00","13","0","0.00","17","0","0.00","19","0","0.00","20","0","0.00","13","0","0.00","16","0","0.00","17","0","0.00","10","0","0.00","7","0","0.00","12","0","0.00","9","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","270","7","2.59","19","2","10.53","24","0","0.00","27","0","0.00","20","0","0.00","26","0","0.00","29","1","3.45","22","0","0.00","24","3","12.50","20","1","5.00","16","0","0.00","19","0","0.00","24","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","4,873","0","0.00","393","0","0.00","470","0","0.00","407","0","0.00","438","0","0.00","407","0","0.00","443","0","0.00","416","0","0.00","350","0","0.00","389","0","0.00","385","0","0.00","412","0","0.00","363","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","788","0","0.00","41","0","0.00","35","0","0.00","61","0","0.00","79","0","0.00","79","0","0.00","91","0","0.00","89","0","0.00","98","0","0.00","55","0","0.00","47","0","0.00","46","0","0.00","67","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","296","0","0.00","15","0","0.00","17","0","0.00","31","0","0.00","20","0","0.00","26","0","0.00","27","0","0.00","19","0","0.00","24","0","0.00","28","0","0.00","31","0","0.00","29","0","0.00","29","0","0.00"
"11310  :  โรงพยาบาลชะอำ","2,006","0","0.00","149","0","0.00","154","0","0.00","189","0","0.00","159","0","0.00","184","0","0.00","196","0","0.00","191","0","0.00","198","0","0.00","147","0","0.00","168","0","0.00","158","0","0.00","113","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","1,340","16","1.19","91","2","2.20","134","0","0.00","133","4","3.01","129","3","2.33","0","0","0.00","133","2","1.50","127","0","0.00","122","1","0.82","108","0","0.00","128","2","1.56","126","1","0.79","109","1","0.92"
"11312  :  โรงพยาบาลบ้านลาด","698","7","1.00","46","1","2.17","68","0","0.00","56","0","0.00","55","0","0.00","47","1","2.13","74","0","0.00","68","1","1.47","53","3","5.66","62","0","0.00","70","1","1.43","67","0","0.00","32","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","555","0","0.00","36","0","0.00","25","0","0.00","44","0","0.00","47","0","0.00","50","0","0.00","50","0","0.00","56","0","0.00","62","0","0.00","38","0","0.00","60","0","0.00","46","0","0.00","41","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","1,515","3","0.20","155","1","0.65","131","0","0.00","152","1","0.66","166","1","0.60","28","0","0.00","23","0","0.00","130","0","0.00","156","0","0.00","194","0","0.00","207","0","0.00","173","0","0.00","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","388","4","1.03","34","0","0.00","29","0","0.00","38","0","0.00","27","0","0.00","22","0","0.00","24","0","0.00","53","0","0.00","39","0","0.00","38","0","0.00","40","1","2.50","28","3","10.71","16","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","223","0","0.00","39","0","0.00","16","0","0.00","28","0","0.00","29","0","0.00","27","0","0.00","46","0","0.00","36","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","1,451","10","0.69","102","0","0.00","87","1","1.15","140","2","1.43","135","1","0.74","146","2","1.37","94","0","0.00","138","1","0.72","101","2","1.98","120","0","0.00","128","0","0.00","133","1","0.75","127","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","572","13","2.27","37","0","0.00","39","0","0.00","59","0","0.00","50","1","2.00","56","3","5.36","58","1","1.72","37","0","0.00","43","0","0.00","43","1","2.33","48","4","8.33","46","2","4.35","56","1","1.79"
"11319  :  โรงพยาบาลปราณบุรี","960","0","0.00","83","0","0.00","89","0","0.00","84","0","0.00","85","0","0.00","88","0","0.00","72","0","0.00","70","0","0.00","65","0","0.00","75","0","0.00","97","0","0.00","94","0","0.00","58","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","4,095","0","0.00","281","0","0.00","265","0","0.00","403","0","0.00","366","0","0.00","416","0","0.00","394","0","0.00","346","0","0.00","319","0","0.00","319","0","0.00","361","0","0.00","314","0","0.00","311","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","485","2","0.41","31","0","0.00","43","1","2.33","54","0","0.00","48","0","0.00","40","0","0.00","44","0","0.00","34","1","2.94","50","0","0.00","49","0","0.00","41","0","0.00","21","0","0.00","30","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","43","0","0.00","3","0","0.00","3","0","0.00","4","0","0.00","3","0","0.00","4","0","0.00","6","0","0.00","5","0","0.00","3","0","0.00","6","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","6,531","68","1.04","588","6","1.02","303","0","0.00","549","4","0.73","619","6","0.97","573","7","1.22","590","6","1.02","523","7","1.34","532","3","0.56","504","5","0.99","581","9","1.55","587","6","1.02","582","9","1.55"
"11322  :  โรงพยาบาลพรหมคีรี","759","0","0.00","70","0","0.00","52","0","0.00","57","0","0.00","76","0","0.00","55","0","0.00","56","0","0.00","69","0","0.00","66","0","0.00","42","0","0.00","61","0","0.00","77","0","0.00","78","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","963","0","0.00","94","0","0.00","53","0","0.00","114","0","0.00","103","0","0.00","58","0","0.00","70","0","0.00","91","0","0.00","66","0","0.00","70","0","0.00","69","0","0.00","91","0","0.00","84","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","229","0","0.00","1","0","0.00","1","0","0.00","7","0","0.00","5","0","0.00","13","0","0.00","6","0","0.00","23","0","0.00","5","0","0.00","8","0","0.00","20","0","0.00","68","0","0.00","72","0","0.00"
"11326  :  โรงพยาบาลพิปูน","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","442","0","0.00","25","0","0.00","36","0","0.00","49","0","0.00","37","0","0.00","27","0","0.00","30","0","0.00","45","0","0.00","32","0","0.00","51","0","0.00","29","0","0.00","49","0","0.00","32","0","0.00"
"11328  :  โรงพยาบาลชะอวด","715","0","0.00","61","0","0.00","49","0","0.00","48","0","0.00","32","0","0.00","30","0","0.00","75","0","0.00","90","0","0.00","53","0","0.00","73","0","0.00","77","0","0.00","63","0","0.00","64","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","2,103","1","0.05","210","0","0.00","151","0","0.00","176","0","0.00","172","0","0.00","153","0","0.00","165","0","0.00","167","0","0.00","167","1","0.60","162","0","0.00","171","0","0.00","200","0","0.00","209","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","594","0","0.00","19","0","0.00","18","0","0.00","9","0","0.00","27","0","0.00","14","0","0.00","25","0","0.00","46","0","0.00","79","0","0.00","80","0","0.00","125","0","0.00","92","0","0.00","60","0","0.00"
"11331  :  โรงพยาบาลนาบอน","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,191","4","0.34","79","0","0.00","77","0","0.00","75","0","0.00","116","0","0.00","107","0","0.00","112","0","0.00","105","0","0.00","68","0","0.00","109","0","0.00","98","3","3.06","126","0","0.00","119","1","0.84"
"11333  :  โรงพยาบาลปากพนัง","980","2","0.20","72","0","0.00","68","0","0.00","105","0","0.00","97","0","0.00","82","0","0.00","80","0","0.00","76","0","0.00","60","0","0.00","103","0","0.00","74","1","1.35","85","0","0.00","78","1","1.28"
"11334  :  โรงพยาบาลร่อนพิบูลย์","181","0","0.00","35","0","0.00","23","0","0.00","43","0","0.00","22","0","0.00","11","0","0.00","20","0","0.00","3","0","0.00","16","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","821","0","0.00","53","0","0.00","42","0","0.00","74","0","0.00","56","0","0.00","26","0","0.00","22","0","0.00","63","0","0.00","142","0","0.00","56","0","0.00","90","0","0.00","102","0","0.00","95","0","0.00"
"11336  :  โรงพยาบาลขนอม","445","0","0.00","50","0","0.00","42","0","0.00","48","0","0.00","35","0","0.00","27","0","0.00","34","0","0.00","38","0","0.00","34","0","0.00","40","0","0.00","30","0","0.00","33","0","0.00","34","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","796","0","0.00","52","0","0.00","41","0","0.00","59","0","0.00","82","0","0.00","65","0","0.00","79","0","0.00","67","0","0.00","79","0","0.00","50","0","0.00","55","0","0.00","79","0","0.00","88","0","0.00"
"11338  :  โรงพยาบาลบางขัน","578","0","0.00","18","0","0.00","12","0","0.00","53","0","0.00","59","0","0.00","57","0","0.00","55","0","0.00","60","0","0.00","44","0","0.00","64","0","0.00","45","0","0.00","56","0","0.00","55","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","144","0","0.00","4","0","0.00","9","0","0.00","8","0","0.00","6","0","0.00","8","0","0.00","9","0","0.00","10","0","0.00","19","0","0.00","29","0","0.00","21","0","0.00","10","0","0.00","11","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","9","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","446","0","0.00","29","0","0.00","23","0","0.00","25","0","0.00","35","0","0.00","35","0","0.00","34","0","0.00","46","0","0.00","52","0","0.00","28","0","0.00","27","0","0.00","49","0","0.00","63","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","37","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","5","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","3","0","0.00","7","0","0.00","4","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","6","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","162","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","10","0","0.00","9","0","0.00","28","0","0.00","22","0","0.00","15","0","0.00","19","0","0.00","16","0","0.00","24","0","0.00","13","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","88","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","7","0","0.00","12","0","0.00","11","0","0.00","9","0","0.00","9","0","0.00","14","0","0.00","12","0","0.00","7","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","345","0","0.00","10","0","0.00","17","0","0.00","19","0","0.00","32","0","0.00","23","0","0.00","33","0","0.00","38","0","0.00","40","0","0.00","21","0","0.00","38","0","0.00","39","0","0.00","35","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","36","0","0.00","6","0","0.00","4","0","0.00","10","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","202","0","0.00","22","0","0.00","12","0","0.00","23","0","0.00","30","0","0.00","25","0","0.00","25","0","0.00","25","0","0.00","25","0","0.00","4","0","0.00","4","0","0.00","6","0","0.00","1","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","798","1","0.13","70","1","1.43","80","0","0.00","76","0","0.00","78","0","0.00","84","0","0.00","93","0","0.00","94","0","0.00","57","0","0.00","47","0","0.00","59","0","0.00","35","0","0.00","25","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","51","0","0.00","4","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","5","0","0.00","3","0","0.00","3","0","0.00","8","0","0.00","7","0","0.00","8","0","0.00","3","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","959","5","0.52","92","1","1.09","94","0","0.00","106","0","0.00","115","2","1.74","103","0","0.00","119","1","0.84","92","0","0.00","92","1","1.09","0","0","0.00","0","0","0.00","67","0","0.00","79","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","176","0","0.00","8","0","0.00","23","0","0.00","26","0","0.00","11","0","0.00","18","0","0.00","8","0","0.00","17","0","0.00","14","0","0.00","16","0","0.00","11","0","0.00","8","0","0.00","16","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","83","0","0.00","4","0","0.00","8","0","0.00","11","0","0.00","19","0","0.00","4","0","0.00","3","0","0.00","11","0","0.00","3","0","0.00","4","0","0.00","7","0","0.00","6","0","0.00","3","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","406","0","0.00","17","0","0.00","19","0","0.00","19","0","0.00","28","0","0.00","49","0","0.00","50","0","0.00","59","0","0.00","36","0","0.00","34","0","0.00","32","0","0.00","37","0","0.00","26","0","0.00"
"11350  :  โรงพยาบาลบางไทร","132","0","0.00","15","0","0.00","7","0","0.00","19","0","0.00","14","0","0.00","7","0","0.00","17","0","0.00","13","0","0.00","5","0","0.00","5","0","0.00","4","0","0.00","18","0","0.00","8","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","456","4","0.88","38","0","0.00","42","0","0.00","27","0","0.00","37","0","0.00","25","1","4.00","56","1","1.79","39","2","5.13","33","0","0.00","26","0","0.00","55","0","0.00","44","0","0.00","34","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","337","0","0.00","19","0","0.00","13","0","0.00","12","0","0.00","27","0","0.00","20","0","0.00","8","0","0.00","10","0","0.00","16","0","0.00","62","0","0.00","42","0","0.00","62","0","0.00","46","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,242","0","0.00","173","0","0.00","310","0","0.00","0","0","0.00","0","0","0.00","218","0","0.00","192","0","0.00","205","0","0.00","159","0","0.00","53","0","0.00","267","0","0.00","306","0","0.00","359","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","2,121","2","0.09","220","0","0.00","231","0","0.00","231","0","0.00","271","0","0.00","215","0","0.00","208","1","0.48","166","0","0.00","135","0","0.00","110","0","0.00","105","1","0.95","136","0","0.00","93","0","0.00"
"11356  :  โรงพยาบาลถลาง","104","0","0.00","0","0","0.00","0","0","0.00","15","0","0.00","13","0","0.00","9","0","0.00","8","0","0.00","6","0","0.00","14","0","0.00","12","0","0.00","11","0","0.00","14","0","0.00","2","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","3,143","0","0.00","457","0","0.00","0","0","0.00","0","0","0.00","501","0","0.00","562","0","0.00","570","0","0.00","0","0","0.00","509","0","0.00","0","0","0.00","0","0","0.00","544","0","0.00","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","3,448","1","0.03","214","0","0.00","215","0","0.00","374","0","0.00","354","0","0.00","302","0","0.00","317","0","0.00","319","0","0.00","306","0","0.00","250","0","0.00","285","1","0.35","259","0","0.00","253","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","416","0","0.00","43","0","0.00","40","0","0.00","41","0","0.00","42","0","0.00","30","0","0.00","41","0","0.00","40","0","0.00","33","0","0.00","44","0","0.00","29","0","0.00","16","0","0.00","17","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","271","0","0.00","33","0","0.00","29","0","0.00","22","0","0.00","26","0","0.00","20","0","0.00","29","0","0.00","23","0","0.00","12","0","0.00","17","0","0.00","21","0","0.00","23","0","0.00","16","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","960","0","0.00","58","0","0.00","58","0","0.00","109","0","0.00","129","0","0.00","87","0","0.00","77","0","0.00","103","0","0.00","85","0","0.00","57","0","0.00","60","0","0.00","60","0","0.00","77","0","0.00"
"11360  :  โรงพยาบาลไชยา","19","0","0.00","1","0","0.00","2","0","0.00","9","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","372","0","0.00","39","0","0.00","52","0","0.00","12","0","0.00","15","0","0.00","15","0","0.00","23","0","0.00","71","0","0.00","13","0","0.00","28","0","0.00","47","0","0.00","48","0","0.00","9","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","666","0","0.00","34","0","0.00","29","0","0.00","59","0","0.00","45","0","0.00","77","0","0.00","55","0","0.00","60","0","0.00","60","0","0.00","51","0","0.00","63","0","0.00","64","0","0.00","69","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00","0","0","0.00"
"11364  :  โรงพยาบาลพนม","13","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","388","6","1.55","31","0","0.00","18","0","0.00","32","0","0.00","31","1","3.23","35","0","0.00","32","0","0.00","32","1","3.13","29","2","6.90","30","0","0.00","20","1","5.00","42","0","0.00","56","1","1.79"
"11366  :  โรงพยาบาลบ้านนาสาร","1,409","7","0.50","127","0","0.00","79","0","0.00","120","0","0.00","119","0","0.00","114","0","0.00","128","0","0.00","133","0","0.00","107","0","0.00","108","2","1.85","124","1","0.81","147","4","2.72","103","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","549","0","0.00","52","0","0.00","41","0","0.00","43","0","0.00","41","0","0.00","57","0","0.00","41","0","0.00","35","0","0.00","56","0","0.00","51","0","0.00","56","0","0.00","37","0","0.00","39","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","621","0","0.00","25","0","0.00","66","0","0.00","56","0","0.00","62","0","0.00","17","0","0.00","43","0","0.00","1","0","0.00","75","0","0.00","65","0","0.00","77","0","0.00","73","0","0.00","61","0","0.00"
"11369  :  โรงพยาบาลพระแสง","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","7","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","982","0","0.00","53","0","0.00","73","0","0.00","67","0","0.00","83","0","0.00","101","0","0.00","89","0","0.00","80","0","0.00","97","0","0.00","70","0","0.00","92","0","0.00","84","0","0.00","93","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","53","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","16","0","0.00","16","0","0.00","8","0","0.00","2","0","0.00","7","0","0.00","4","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","333","0","0.00","3","0","0.00","0","0","0.00","4","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","5","0","0.00","33","0","0.00","44","0","0.00","77","0","0.00","84","0","0.00","75","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","120","0","0.00","6","0","0.00","2","0","0.00","7","0","0.00","10","0","0.00","18","0","0.00","13","0","0.00","12","0","0.00","13","0","0.00","14","0","0.00","4","0","0.00","10","0","0.00","11","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","203","3","1.48","30","0","0.00","11","0","0.00","4","0","0.00","22","1","4.55","17","0","0.00","21","0","0.00","16","2","12.50","0","0","0.00","19","0","0.00","16","0","0.00","23","0","0.00","24","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","36","0","0.00","1","0","0.00","8","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","5","0","0.00","6","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","189","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","180","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","7","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","220","0","0.00","16","0","0.00","10","0","0.00","14","0","0.00","12","0","0.00","13","0","0.00","17","0","0.00","45","0","0.00","46","0","0.00","24","0","0.00","9","0","0.00","7","0","0.00","7","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","16","1","6.25","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","8","1","12.50","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00"
