"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2559 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2560 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2560 (A-B)/A*100"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","26","0","5","0","54","56","58","80","-108","0","-1,060","0"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0","0","1","6","2","8","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","1,104","806","634","671","1,077","716","560","575","2","11","12","14"
"11221  :  โรงพยาบาลทัพทัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","47","41","43","50","7","45","60","58","85","-10","-40","-16"
"11223  :  โรงพยาบาลหนองฉาง","18","94","141","85","2","2","1","0","89","98","99","100"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","0","0","0","0","0","0","0","0","0","0","0","0"
"11226  :  โรงพยาบาลลานสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","5","5","5","0","6","8","21","11","-20","-60","-320","0"
"10721  :  โรงพยาบาลกำแพงเพชร","1","0","0","0","1,237","1,407","1,374","1,392","-123,600","0","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0","0","0","0","0","0","0","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","64","102","110","107","127","130","145","141","-98","-27","-32","-32"
"11230  :  โรงพยาบาลคลองลาน","4","2","1","0","172","187","171","163","-4,200","-9,250","-17,000","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","0","0","1","1","74","62","68","68","0","0","-6,700","-6,700"
"11232  :  โรงพยาบาลคลองขลุง","102","0","0","235","241","261","252","225","-136","0","0","4"
"11233  :  โรงพยาบาลพรานกระต่าย","0","0","0","0","47","33","23","30","0","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","41","45","41","40","47","49","48","47","-15","-9","-17","-18"
"11236  :  โรงพยาบาลปางศิลาทอง","33","22","26","19","29","19","20","22","12","14","23","-16"
"14135  :  โรงพยาบาลบึงสามัคคี","0","0","0","0","0","0","0","0","0","0","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0","0","42","67","37","61","0","0","0","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","307","313","293","306","314","306","296","299","-2","2","-1","2"
"10723  :  โรงพยาบาลแม่สอด","264","251","215","288","289","333","258","281","-9","-33","-20","2"
"11238  :  โรงพยาบาลบ้านตาก","36","27","14","13","36","21","12","28","0","22","14","-115"
"11239  :  โรงพยาบาลสามเงา","49","20","23","31","59","23","24","15","-20","-15","-4","52"
"11240  :  โรงพยาบาลแม่ระมาด","0","0","0","0","8","14","6","20","0","0","0","0"
"11241  :  โรงพยาบาลท่าสองยาง","8","2","2","2","13","13","17","21","-63","-550","-750","-950"
"11242  :  โรงพยาบาลพบพระ","43","16","14","21","25","21","14","19","42","-31","0","10"
"11243  :  โรงพยาบาลอุ้มผาง","8","7","7","2","6","6","6","3","25","14","14","-50"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0","0","1","1","4","2","0","0","0","0"
"10724  :  โรงพยาบาลสุโขทัย","112","99","113","115","103","106","87","70","8","-7","23","39"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","52","24","13","14","38","28","10","15","27","-17","23","-7"
"11245  :  โรงพยาบาลคีรีมาศ","0","0","0","0","0","0","0","0","0","0","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0","0","42","23","42","31","0","0","0","0"
"11247  :  โรงพยาบาลศรีสัชนาลัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11249  :  โรงพยาบาลศรีนคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","0","0","0","0","0","0","0","0","0","0","0"
"10676  :  โรงพยาบาลพุทธชินราช","353","348","315","386","347","339","300","350","2","3","5","9"
"11251  :  โรงพยาบาลชาติตระการ","0","0","0","0","6","15","15","17","0","0","0","0"
"11252  :  โรงพยาบาลบางระกำ","11","8","4","6","5","9","9","10","55","-13","-125","-67"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","0","0","0","0","0","0","0","0","0","0","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","3","3","0","7","5","9","5","5","-67","-200","0","29"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","0","0","0","0","0","0","0","0","0","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0","0","0","0","0","28","0","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","9","16","25","53","52","14","15","7","-478","13","40","87"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","179","181","184","193","243","271","217","200","-36","-50","-18","-4"
"11258  :  โรงพยาบาลวังทรายพูน","0","0","0","9","20","19","18","16","0","0","0","-78"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","8","23","64","51","77","61","63","52","-863","-165","2","-2"
"11260  :  โรงพยาบาลบางมูลนาก","298","156","90","138","109","84","92","77","63","46","-2","44"
"11261  :  โรงพยาบาลโพทะเล","8","10","60","3","20","15","10","5","-150","-50","83","-67"
"11262  :  โรงพยาบาลสามง่าม","92","74","54","57","53","82","88","105","42","-11","-63","-84"
"11263  :  โรงพยาบาลทับคล้อ","0","1","1","0","110","121","80","70","0","-12,000","-7,900","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","382","866","450","451","368","394","322","291","4","55","28","35"
"11631  :  โรงพยาบาลวชิรบารมี","0","0","0","0","0","0","0","0","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0","0","0","0","0","0","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0","0","48","86","77","81","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","2","7","0","8","5","0","1","3","-150","100","0","63"
"10727  :  โรงพยาบาลเพชรบูรณ์","30","391","469","245","271","445","319","460","-803","-14","32","-88"
"11264  :  โรงพยาบาลชนแดน","0","0","0","0","0","0","0","0","0","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","426","412","399","412","362","389","379","396","15","6","5","4"
"11266  :  โรงพยาบาลวิเชียรบุรี","0","0","0","0","18","11","8","14","0","0","0","0"
"11267  :  โรงพยาบาลศรีเทพ","0","0","0","0","6","6","9","6","0","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","13","18","17","15","10","5","83","94","23","72","-388","-527"
"11271  :  โรงพยาบาลวังโป่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","64","65","62","43","0","0","0","0","100","100","100","100"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","0","0","0","0","0","0","0","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","494","494","411","7","410","803","758","804","17","-63","-84","-11,386"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","113","80","125","149","176","133","138","0","-56","-66","-10"
"10729  :  โรงพยาบาลบ้านโป่ง","6","268","624","5","760","775","783","756","-12,567","-189","-25","-15,020"
"10730  :  โรงพยาบาลโพธาราม","401","393","10","8","257","445","433","414","36","-13","-4,230","-5,075"
"11273  :  โรงพยาบาลสวนผึ้ง","0","7","1","1","89","79","100","104","0","-1,029","-9,900","-10,300"
"11274  :  โรงพยาบาลบางแพ","1","2","10","0","14","25","24","16","-1,300","-1,150","-140","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","57","69","65","6","72","63","89","67","-26","9","-37","-1,017"
"11276  :  โรงพยาบาลปากท่อ","2","44","46","136","160","139","161","149","-7,900","-216","-250","-10"
"11277  :  โรงพยาบาลวัดเพลง","31","32","29","3","23","22","22","18","26","31","24","-500"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","3","8","7","0","6","9","15","7","-100","-13","-114","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0","0","0","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1","0","0","0","2","0","0","1","-100","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","0","0","0","0","27","20","12","7","0","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","8","1","0","2","3","2","0","1","63","-100","0","50"
"10732  :  โรงพยาบาลมะการักษ์","0","0","2","6","4","3","2","2","0","0","0","67"
"11278  :  โรงพยาบาลไทรโยค","6","2","0","0","4","3","1","0","33","-50","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","1","2","0","0","1","1","0","0","0","50","0"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0","0","0","0","0","0","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","0","0","0","0","0","0","0","0","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","208","197","161","155","84","70","69","62","60","64","57","60"
"11283  :  โรงพยาบาลทองผาภูมิ","53","66","56","51","53","51","41","72","0","23","27","-41"
"11284  :  โรงพยาบาลสังขละบุรี","0","0","1","1","0","0","0","1","0","0","100","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","4","0","0","0","3","2","1","0","25","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","4","0","3","0","1","0","0","1","75","0","100","0"
"11288  :  โรงพยาบาลสถานพระบารมี","2","0","0","1","0","0","0","1","100","0","0","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0","0","0","0","0","0","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","1","1","1","0","0","0","0","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","393","306","157","156","232","250","228","262","41","18","-45","-68"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","508","619","673","628","552","664","455","417","-9","-7","32","34"
"11289  :  โรงพยาบาลเดิมบางนางบวช","345","365","323","346","334","356","326","304","3","2","-1","12"
"11290  :  โรงพยาบาลด่านช้าง","374","370","361","358","335","348","341","332","10","6","6","7"
"11291  :  โรงพยาบาลบางปลาม้า","268","283","264","290","254","283","255","271","5","0","3","7"
"11292  :  โรงพยาบาลศรีประจันต์","257","263","268","251","365","372","352","374","-42","-41","-31","-49"
"11293  :  โรงพยาบาลดอนเจดีย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","241","234","220","209","208","213","192","145","14","9","13","31"
"11295  :  โรงพยาบาลอู่ทอง","452","434","338","315","327","324","261","278","28","25","23","12"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2","1","2","0","2","0","2","3","0","100","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","13","0","0","31","372","24","30","0","-2,762","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","211","164","184","147","180","229","207","205","15","-40","-13","-39"
"11298  :  โรงพยาบาลนครชัยศรี","217","213","209","227","240","223","253","207","-11","-5","-21","9"
"11299  :  โรงพยาบาลห้วยพลู","311","340","313","324","318","340","362","363","-2","0","-16","-12"
"11300  :  โรงพยาบาลดอนตูม","224","324","225","369","255","243","217","210","-14","25","4","43"
"11301  :  โรงพยาบาลบางเลน","383","350","34","57","34","47","22","23","91","87","35","60"
"11302  :  โรงพยาบาลสามพราน","1,287","1,331","1,302","1,383","1,345","1,370","1,317","1,335","-5","-3","-1","3"
"11303  :  โรงพยาบาลพุทธมณฑล","259","278","180","178","297","271","236","251","-15","3","-31","-41"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","8","3","9","5","3","0","0","0","63","100","100","100"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","80","112","101","101","98","105","96","82","-23","6","5","19"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","156","223","271","310","283","221","0","0","-81","1"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","785","785","700","661","629","749","669","705","20","5","4","-7"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","1","5","4","0","5","5","0","0","-400","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","448","200","140","164","70","20","109","101","84","90","22","38"
"11306  :  โรงพยาบาลนภาลัย","0","0","10","42","91","33","11","26","0","0","-10","38"
"11307  :  โรงพยาบาลอัมพวา","4","2","1","3","3","0","0","0","25","100","100","100"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","0","0","128","132","145","135","135","146","0","0","-5","-11"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","54","52","51","53","53","54","52","57","2","-4","-2","-8"
"11310  :  โรงพยาบาลชะอำ","195","211","203","219","221","192","216","214","-13","9","-6","2"
"11311  :  โรงพยาบาลท่ายาง","56","32","45","50","59","77","48","63","-5","-141","-7","-26"
"11312  :  โรงพยาบาลบ้านลาด","178","154","164","159","157","126","101","154","12","18","38","3"
"11313  :  โรงพยาบาลบ้านแหลม","3","4","6","6","0","4","9","2","100","0","-50","67"
"11314  :  โรงพยาบาลแก่งกระจาน","65","71","18","60","77","76","65","87","-18","-7","-261","-45"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","503","516","368","349","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","222","237","206","211","196","189","162","170","12","20","21","19"
"11316  :  โรงพยาบาลทับสะแก","0","0","1","2","2","2","2","1","0","0","-100","50"
"11317  :  โรงพยาบาลบางสะพาน","14","6","7","7","10","123","5","0","29","-1,950","29","100"
"11318  :  โรงพยาบาลบางสะพานน้อย","164","182","171","166","151","174","168","155","8","4","2","7"
"11319  :  โรงพยาบาลปราณบุรี","112","136","78","58","50","25","38","49","55","82","51","16"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","222","88","95","101","248","273","238","232","-12","-210","-151","-130"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","88","67","75","65","114","90","85","72","-30","-34","-13","-11"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","0","0","0","0","0","0","0","0","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","0","0","0","0","0","0","0","0","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0","0","0","0","0","0","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","0","0","0","0","0","0","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","0","0","0","0","1","0","1","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","178","103","70","81","196","104","53","80","-10","-1","24","1"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","191","199","179","234","252","239","216","241","-32","-20","-21","-3"
"11336  :  โรงพยาบาลขนอม","0","0","0","0","0","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","20","9","3","6","15","14","1","4","25","-56","67","33"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","94","0","1","43","0","0","0","0","100","0","100","100"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","34","27","9","24","21","16","17","15","38","41","-89","38"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","7","8","11","5","12","4","5","5","-71","50","55","0"
"11344  :  โรงพยาบาลปลายพระยา","38","29","44","34","60","47","57","43","-58","-62","-30","-26"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","134","158","153","172","142","162","175","169","-6","-3","-14","2"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0","0","1","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","1","0","0","0","0","0","0","0","100","0"
"10740  :  โรงพยาบาลตะกั่วป่า","209","77","78","82","164","76","61","94","22","1","22","-15"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","2","1","1","0","0","5","6","6","100","-400","-500","0"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","3","6","0","1","4","10","9","3","-33","-67","0","-200"
"11353  :  โรงพยาบาลทับปุด","1","0","1","0","0","0","0","0","100","0","100","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","14","9","16","13","7","4","13","10","50","56","19","23"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","0","0","0","0","18","95","81","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","1","0","0","2","0","0","0","1","100","0","0","50"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0","0","4","2","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0","0","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","20","19","20","20","22","26","18","20","-10","-37","10","0"
"10742  :  โรงพยาบาลเกาะสมุย","0","0","68","26","65","59","73","43","0","0","-7","-65"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","0","1","0","0","0","0","0","0","0","100","0","0"
"11360  :  โรงพยาบาลไชยา","0","0","0","0","2","1","4","2","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","4","4","1","1","2","1","0","0","50","75","100","100"
"11363  :  โรงพยาบาลบ้านตาขุน","0","0","0","0","0","0","0","0","0","0","0","0"
"11364  :  โรงพยาบาลพนม","0","0","0","0","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","1","1","1","2","2","1","0","0","-100","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","0","0","0","0","1","0","0","3","0","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","0","0","0","0","0","0","0","0","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","0","0","0","0","5","1","2","4","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","1","2","1","3","1","2","0","0","0","0","100"
"11654  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","0","0","0","4","2","0","2","4","0","0","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0","0","0","0","1","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","639","626","587","538","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","9","15","12","18","18","21","7","6","-100","-40","42","67"
"11372  :  โรงพยาบาลกะเปอร์","2","4","6","1","30","31","35","38","-1,400","-675","-483","-3,700"
"11373  :  โรงพยาบาลกระบุรี","100","110","115","104","88","103","101","99","12","6","12","5"
"11374  :  โรงพยาบาลสุขสำราญ","20","35","32","37","23","34","32","21","-15","3","0","43"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","412","330","166","347","48","52","46","32","88","84","72","91"
"11375  :  โรงพยาบาลปากน้ำชุมพร","3","0","0","0","3","1","1","2","0","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","0","0","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0","0","0","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","0","0","2","4","25","0","6","6","0","0","-200","-50"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11381  :  โรงพยาบาลละแม","28","10","2","9","37","19","12","13","-32","-90","-500","-44"
"11382  :  โรงพยาบาลพะโต๊ะ","41","27","7","18","68","31","17","14","-66","-15","-143","22"
"11383  :  โรงพยาบาลสวี","0","0","0","0","0","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0","0","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","18","20","12","28","0","0","0","0"
"10745  :  โรงพยาบาลสงขลา","14","17","21","12","16","31","28","24","-14","-82","-33","-100"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","2","2","1","1","5","0","0","0","-150"
"11387  :  โรงพยาบาลจะนะ","1","0","0","0","2","0","0","0","-100","0","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","3","2","3","1","1","1","0","2","67","50","100","-100"
"11390  :  โรงพยาบาลเทพา","0","0","0","0","0","1","0","1","0","0","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","6","5","6","8","6","8","8","5","0","-60","-33","38"
"11392  :  โรงพยาบาลระโนด","5","3","4","9","15","14","14","14","-200","-367","-250","-56"
