"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","280","1","0.36","14","0","0.00","25","0","0.00","30","0","0.00","47","0","0.00","29","0","0.00","26","0","0.00","19","0","0.00","24","0","0.00","23","0","0.00","19","1","5.26","14","0","0.00","10","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","466","0","0.00","38","0","0.00","49","0","0.00","41","0","0.00","32","0","0.00","36","0","0.00","45","0","0.00","43","0","0.00","41","0","0.00","43","0","0.00","38","0","0.00","30","0","0.00","30","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","178","0","0.00","21","0","0.00","20","0","0.00","25","0","0.00","16","0","0.00","13","0","0.00","20","0","0.00","9","0","0.00","16","0","0.00","13","0","0.00","25","0","0.00","0","0","0.00","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","49","0","0.00","11","0","0.00","5","0","0.00","9","0","0.00","5","0","0.00","2","0","0.00","4","0","0.00","6","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","196","0","0.00","29","0","0.00","20","0","0.00","19","0","0.00","11","0","0.00","14","0","0.00","24","0","0.00","14","0","0.00","20","0","0.00","12","0","0.00","8","0","0.00","15","0","0.00","10","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,518","51","1.13","301","2","0.66","326","2","0.61","466","4","0.86","401","8","2.00","370","3","0.81","407","4","0.98","379","5","1.32","377","3","0.80","386","5","1.30","375","2","0.53","366","6","1.64","364","7","1.92"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,597","1","0.06","121","0","0.00","141","0","0.00","165","0","0.00","144","0","0.00","108","0","0.00","125","0","0.00","149","0","0.00","129","0","0.00","138","0","0.00","117","0","0.00","134","1","0.75","126","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","745","5","0.67","61","1","1.64","55","1","1.82","69","0","0.00","57","1","1.75","42","0","0.00","58","0","0.00","82","0","0.00","58","1","1.72","84","1","1.19","68","0","0.00","62","0","0.00","49","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","153","0","0.00","30","0","0.00","20","0","0.00","42","0","0.00","18","0","0.00","18","0","0.00","12","0","0.00","9","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","468","1","0.21","23","0","0.00","44","0","0.00","31","0","0.00","38","0","0.00","37","0","0.00","35","1","2.86","41","0","0.00","55","0","0.00","43","0","0.00","24","0","0.00","60","0","0.00","37","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","443","14","3.16","38","2","5.26","35","2","5.71","49","3","6.12","30","0","0.00","30","1","3.33","46","0","0.00","37","0","0.00","32","1","3.13","26","1","3.85","39","2","5.13","32","1","3.13","49","1","2.04"
"11293  :  โรงพยาบาลดอนเจดีย์","361","0","0.00","38","0","0.00","31","0","0.00","46","0","0.00","37","0","0.00","24","0","0.00","34","0","0.00","21","0","0.00","27","0","0.00","28","0","0.00","28","0","0.00","25","0","0.00","22","0","0.00"
"11294  :  โรงพยาบาลสามชุก","522","3","0.57","40","1","2.50","54","0","0.00","57","1","1.75","40","0","0.00","33","0","0.00","36","0","0.00","61","1","1.64","43","0","0.00","39","0","0.00","40","0","0.00","40","0","0.00","39","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","956","8","0.84","96","0","0.00","81","0","0.00","57","4","7.02","89","3","3.37","58","1","1.72","89","0","0.00","99","0","0.00","87","0","0.00","82","0","0.00","94","0","0.00","65","0","0.00","59","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","229","0","0.00","14","0","0.00","29","0","0.00","33","0","0.00","18","0","0.00","16","0","0.00","20","0","0.00","24","0","0.00","9","0","0.00","14","0","0.00","20","0","0.00","19","0","0.00","13","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","2,060","19","0.92","230","1","0.43","175","0","0.00","160","4","2.50","211","4","1.90","160","2","1.25","199","0","0.00","166","3","1.81","138","1","0.72","149","1","0.67","142","1","0.70","159","1","0.63","171","1","0.58"
"11298  :  โรงพยาบาลนครชัยศรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","508","1","0.20","57","0","0.00","63","0","0.00","45","0","0.00","45","0","0.00","41","0","0.00","53","1","1.89","39","0","0.00","33","0","0.00","34","0","0.00","40","0","0.00","37","0","0.00","21","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","115","0","0.00","6","0","0.00","10","0","0.00","8","0","0.00","8","0","0.00","3","0","0.00","13","0","0.00","19","0","0.00","10","0","0.00","14","0","0.00","9","0","0.00","8","0","0.00","7","0","0.00"
"11301  :  โรงพยาบาลบางเลน","430","0","0.00","28","0","0.00","41","0","0.00","53","0","0.00","36","0","0.00","44","0","0.00","32","0","0.00","30","0","0.00","35","0","0.00","37","0","0.00","27","0","0.00","29","0","0.00","38","0","0.00"
"11302  :  โรงพยาบาลสามพราน","922","0","0.00","79","0","0.00","85","0","0.00","86","0","0.00","71","0","0.00","76","0","0.00","73","0","0.00","75","0","0.00","77","0","0.00","82","0","0.00","63","0","0.00","73","0","0.00","82","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","8","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","584","8","1.37","33","0","0.00","43","0","0.00","39","1","2.56","55","1","1.82","48","1","2.08","60","1","1.67","47","0","0.00","46","1","2.17","62","2","3.23","61","1","1.64","47","0","0.00","43","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","3,955","56","1.42","284","1","0.35","333","7","2.10","363","11","3.03","327","7","2.14","298","2","0.67","334","5","1.50","349","4","1.15","344","0","0.00","339","5","1.47","391","7","1.79","291","4","1.37","302","3","0.99"
"11304  :  โรงพยาบาลกระทุ่มแบน","48","0","0.00","7","0","0.00","6","0","0.00","7","0","0.00","6","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","9","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,574","0","0.00","99","0","0.00","121","0","0.00","136","0","0.00","139","0","0.00","133","0","0.00","161","0","0.00","125","0","0.00","120","0","0.00","157","0","0.00","140","0","0.00","143","0","0.00","100","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","15","0","0.00","2","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","82","0","0.00","38","0","0.00","44","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","236","0","0.00","15","0","0.00","20","0","0.00","16","0","0.00","29","0","0.00","21","0","0.00","15","0","0.00","33","0","0.00","27","0","0.00","14","0","0.00","15","0","0.00","17","0","0.00","14","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","251","4","1.59","9","0","0.00","16","2","12.50","21","1","4.76","30","0","0.00","24","0","0.00","22","0","0.00","35","1","2.86","21","0","0.00","21","0","0.00","17","0","0.00","22","0","0.00","13","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","989","0","0.00","87","0","0.00","73","0","0.00","88","0","0.00","81","0","0.00","96","0","0.00","85","0","0.00","103","0","0.00","70","0","0.00","86","0","0.00","70","0","0.00","91","0","0.00","59","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","257","0","0.00","23","0","0.00","26","0","0.00","23","0","0.00","13","0","0.00","19","0","0.00","32","0","0.00","15","0","0.00","11","0","0.00","18","0","0.00","27","0","0.00","36","0","0.00","14","0","0.00"
"11310  :  โรงพยาบาลชะอำ","1,496","0","0.00","103","0","0.00","106","0","0.00","150","0","0.00","157","0","0.00","134","0","0.00","127","0","0.00","102","0","0.00","135","0","0.00","150","0","0.00","90","0","0.00","114","0","0.00","128","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","1,284","10","0.78","100","0","0.00","109","1","0.92","107","1","0.93","126","0","0.00","114","1","0.88","129","1","0.78","110","0","0.00","112","0","0.00","107","2","1.87","99","1","1.01","103","1","0.97","68","2","2.94"
"11312  :  โรงพยาบาลบ้านลาด","604","8","1.32","38","3","7.89","67","0","0.00","47","1","2.13","34","0","0.00","41","0","0.00","65","0","0.00","46","0","0.00","64","1","1.56","49","1","2.04","54","1","1.85","45","1","2.22","54","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","610","0","0.00","48","0","0.00","46","0","0.00","61","0","0.00","66","0","0.00","52","0","0.00","36","0","0.00","57","0","0.00","51","0","0.00","44","0","0.00","57","0","0.00","51","0","0.00","41","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","114","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","21","0","0.00","93","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","279","3","1.08","32","0","0.00","21","0","0.00","30","1","3.33","29","1","3.45","27","0","0.00","31","0","0.00","31","1","3.23","13","0","0.00","15","0","0.00","24","0","0.00","7","0","0.00","19","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","8","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","1,407","3","0.21","128","0","0.00","79","0","0.00","157","0","0.00","122","0","0.00","118","1","0.85","131","0","0.00","110","0","0.00","125","0","0.00","137","1","0.73","118","1","0.85","99","0","0.00","83","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","375","4","1.07","32","0","0.00","32","2","6.25","42","0","0.00","27","0","0.00","42","0","0.00","23","0","0.00","36","0","0.00","28","0","0.00","22","1","4.55","35","0","0.00","32","1","3.13","24","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","1,054","9","0.85","80","0","0.00","70","0","0.00","124","0","0.00","95","1","1.05","98","2","2.04","84","0","0.00","85","0","0.00","77","0","0.00","81","0","0.00","89","5","5.62","79","1","1.27","92","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","2,671","1","0.04","0","0","0.00","268","0","0.00","289","0","0.00","266","0","0.00","239","0","0.00","306","0","0.00","270","1","0.37","258","0","0.00","231","0","0.00","319","0","0.00","0","0","0.00","225","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","567","5","0.88","51","0","0.00","43","0","0.00","54","0","0.00","62","0","0.00","57","0","0.00","58","2","3.45","51","1","1.96","43","0","0.00","45","0","0.00","35","1","2.86","39","1","2.56","29","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","66","0","0.00","5","0","0.00","7","0","0.00","4","0","0.00","6","0","0.00","9","0","0.00","3","0","0.00","5","0","0.00","6","0","0.00","6","0","0.00","4","0","0.00","5","0","0.00","6","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","3,226","2","0.06","500","1","0.20","285","0","0.00","280","0","0.00","232","0","0.00","237","0","0.00","262","1","0.38","199","0","0.00","221","0","0.00","245","0","0.00","269","0","0.00","260","0","0.00","236","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","602","0","0.00","47","0","0.00","40","0","0.00","43","0","0.00","29","0","0.00","48","0","0.00","73","0","0.00","44","0","0.00","46","0","0.00","39","0","0.00","73","0","0.00","80","0","0.00","40","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","785","0","0.00","46","0","0.00","61","0","0.00","61","0","0.00","48","0","0.00","43","0","0.00","78","0","0.00","59","0","0.00","62","0","0.00","61","0","0.00","79","0","0.00","104","0","0.00","83","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","485","0","0.00","33","0","0.00","53","0","0.00","50","0","0.00","31","0","0.00","48","0","0.00","63","0","0.00","38","0","0.00","39","0","0.00","33","0","0.00","43","0","0.00","35","0","0.00","19","0","0.00"
"11326  :  โรงพยาบาลพิปูน","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","172","0","0.00","15","0","0.00","13","0","0.00","20","0","0.00","10","0","0.00","22","0","0.00","22","0","0.00","9","0","0.00","8","0","0.00","15","0","0.00","16","0","0.00","13","0","0.00","9","0","0.00"
"11328  :  โรงพยาบาลชะอวด","486","0","0.00","66","0","0.00","64","0","0.00","73","0","0.00","45","0","0.00","33","0","0.00","45","0","0.00","31","0","0.00","30","0","0.00","25","0","0.00","37","0","0.00","17","0","0.00","20","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","1,096","1","0.09","77","0","0.00","60","0","0.00","53","0","0.00","77","1","1.30","68","0","0.00","86","0","0.00","66","0","0.00","59","0","0.00","95","0","0.00","160","0","0.00","166","0","0.00","129","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","90","0","0.00","17","0","0.00","23","0","0.00","3","0","0.00","26","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","3","0","0.00","9","0","0.00"
"11331  :  โรงพยาบาลนาบอน","309","0","0.00","22","0","0.00","24","0","0.00","35","0","0.00","24","0","0.00","26","0","0.00","30","0","0.00","22","0","0.00","13","0","0.00","28","0","0.00","19","0","0.00","36","0","0.00","30","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","687","10","1.46","51","2","3.92","62","0","0.00","57","2","3.51","66","0","0.00","58","0","0.00","70","2","2.86","58","0","0.00","44","2","4.55","48","0","0.00","63","0","0.00","43","0","0.00","67","2","2.99"
"11333  :  โรงพยาบาลปากพนัง","870","8","0.92","67","3","4.48","97","1","1.03","66","1","1.52","83","0","0.00","57","0","0.00","77","0","0.00","63","1","1.59","68","1","1.47","70","0","0.00","73","0","0.00","93","0","0.00","56","1","1.79"
"11334  :  โรงพยาบาลร่อนพิบูลย์","1,143","0","0.00","79","0","0.00","82","0","0.00","70","0","0.00","87","0","0.00","89","0","0.00","133","0","0.00","120","0","0.00","92","0","0.00","93","0","0.00","100","0","0.00","104","0","0.00","94","0","0.00"
"11335  :  โรงพยาบาลสิชล","1,453","0","0.00","98","0","0.00","99","0","0.00","105","0","0.00","122","0","0.00","125","0","0.00","147","0","0.00","127","0","0.00","120","0","0.00","115","0","0.00","125","0","0.00","132","0","0.00","138","0","0.00"
"11336  :  โรงพยาบาลขนอม","693","0","0.00","36","0","0.00","43","0","0.00","73","0","0.00","65","0","0.00","63","0","0.00","52","0","0.00","69","0","0.00","71","0","0.00","56","0","0.00","58","0","0.00","55","0","0.00","52","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","752","0","0.00","46","0","0.00","61","0","0.00","61","0","0.00","72","0","0.00","70","0","0.00","78","0","0.00","61","0","0.00","58","0","0.00","64","0","0.00","58","0","0.00","68","0","0.00","55","0","0.00"
"11338  :  โรงพยาบาลบางขัน","531","0","0.00","38","0","0.00","38","0","0.00","48","0","0.00","45","0","0.00","43","0","0.00","42","0","0.00","43","0","0.00","43","0","0.00","48","0","0.00","52","0","0.00","54","0","0.00","37","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","171","0","0.00","11","0","0.00","14","0","0.00","11","0","0.00","16","0","0.00","10","0","0.00","31","0","0.00","24","0","0.00","21","0","0.00","6","0","0.00","8","0","0.00","12","0","0.00","7","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","35","0","0.00","3","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","8","0","0.00","5","0","0.00","0","0","0.00","6","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","260","0","0.00","17","0","0.00","11","0","0.00","24","0","0.00","28","0","0.00","25","0","0.00","17","0","0.00","21","0","0.00","27","0","0.00","27","0","0.00","12","0","0.00","35","0","0.00","16","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","48","0","0.00","2","0","0.00","5","0","0.00","5","0","0.00","3","0","0.00","4","0","0.00","6","0","0.00","7","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","5","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","225","0","0.00","35","0","0.00","21","0","0.00","13","0","0.00","13","0","0.00","21","0","0.00","24","0","0.00","18","0","0.00","18","0","0.00","17","0","0.00","16","0","0.00","16","0","0.00","13","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","202","0","0.00","11","0","0.00","9","0","0.00","5","0","0.00","19","0","0.00","12","0","0.00","16","0","0.00","18","0","0.00","9","0","0.00","18","0","0.00","29","0","0.00","34","0","0.00","22","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","148","0","0.00","10","0","0.00","16","0","0.00","13","0","0.00","6","0","0.00","25","0","0.00","14","0","0.00","11","0","0.00","18","0","0.00","11","0","0.00","9","0","0.00","12","0","0.00","3","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","528","0","0.00","36","0","0.00","44","0","0.00","36","0","0.00","43","0","0.00","57","0","0.00","45","0","0.00","40","0","0.00","34","0","0.00","49","0","0.00","56","0","0.00","52","0","0.00","36","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","326","0","0.00","20","0","0.00","23","0","0.00","24","0","0.00","48","0","0.00","26","0","0.00","38","0","0.00","46","0","0.00","23","0","0.00","26","0","0.00","20","0","0.00","18","0","0.00","14","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","302","1","0.33","17","0","0.00","29","0","0.00","47","1","2.13","39","0","0.00","35","0","0.00","20","0","0.00","25","0","0.00","21","0","0.00","16","0","0.00","26","0","0.00","27","0","0.00","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","20","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","11","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","680","0","0.00","81","0","0.00","76","0","0.00","73","0","0.00","80","0","0.00","59","0","0.00","52","0","0.00","54","0","0.00","28","0","0.00","20","0","0.00","16","0","0.00","37","0","0.00","104","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","187","0","0.00","16","0","0.00","21","0","0.00","17","0","0.00","22","0","0.00","20","0","0.00","11","0","0.00","15","0","0.00","15","0","0.00","14","0","0.00","17","0","0.00","9","0","0.00","10","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","75","0","0.00","3","0","0.00","3","0","0.00","7","0","0.00","4","0","0.00","9","0","0.00","8","0","0.00","12","0","0.00","8","0","0.00","7","0","0.00","6","0","0.00","1","0","0.00","7","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","38","0","0.00","15","0","0.00","5","0","0.00","8","0","0.00","4","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","116","0","0.00","10","0","0.00","8","0","0.00","7","0","0.00","15","0","0.00","12","0","0.00","11","0","0.00","8","0","0.00","11","0","0.00","8","0","0.00","3","0","0.00","11","0","0.00","12","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","476","0","0.00","35","0","0.00","55","0","0.00","45","0","0.00","37","0","0.00","45","0","0.00","45","0","0.00","32","0","0.00","24","0","0.00","39","0","0.00","48","0","0.00","39","0","0.00","32","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","279","0","0.00","47","0","0.00","28","0","0.00","18","0","0.00","20","0","0.00","16","0","0.00","20","0","0.00","31","0","0.00","10","0","0.00","18","0","0.00","11","0","0.00","16","0","0.00","44","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","4,935","20","0.41","506","2","0.40","388","0","0.00","361","4","1.11","553","2","0.36","510","0","0.00","462","2","0.43","456","4","0.88","452","1","0.22","304","2","0.66","329","2","0.61","274","0","0.00","340","1","0.29"
"11355  :  โรงพยาบาลป่าตอง","1,672","3","0.18","114","0","0.00","76","0","0.00","143","0","0.00","172","1","0.58","192","2","1.04","230","0","0.00","91","0","0.00","142","0","0.00","135","0","0.00","129","0","0.00","127","0","0.00","121","0","0.00"
"11356  :  โรงพยาบาลถลาง","654","2","0.31","4","1","25.00","0","0","0.00","2","0","0.00","1","0","0.00","5","0","0.00","1","0","0.00","5","0","0.00","11","0","0.00","83","1","1.20","174","0","0.00","156","0","0.00","212","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
