"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2557 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2558 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2558 (A-B)/A*100"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","72","47","52","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0","0","0","0","0","0","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","244","455","0","205","959","764","651","667","-293","-68","0","-225"
"11221  :  โรงพยาบาลทัพทัน","3","23","42","52","0","0","0","0","100","100","100","100"
"11222  :  โรงพยาบาลสว่างอารมณ์","13","29","53","60","9","40","48","110","31","-38","9","-83"
"11223  :  โรงพยาบาลหนองฉาง","4","50","95","81","6","73","103","114","-50","-46","-8","-41"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","0","0","0","0","0","0","0","0","0","0","0","0"
"11226  :  โรงพยาบาลลานสัก","161","82","0","0","0","0","0","0","100","100","0","0"
"11227  :  โรงพยาบาลห้วยคต","0","3","0","0","0","2","0","0","0","33","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","4","0","0","3","703","1","428","492","-17,475","0","0","-16,300"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","46","57","58","58","0","0","0","0","100","100","100","100"
"11229  :  โรงพยาบาลไทรงาม","227","195","180","135","234","365","448","179","-3","-87","-149","-33"
"11230  :  โรงพยาบาลคลองลาน","61","54","10","10","0","0","0","0","100","100","100","100"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","194","179","174","138","87","91","18","1","55","49","90","99"
"11232  :  โรงพยาบาลคลองขลุง","0","0","0","5","0","0","0","0","0","0","0","100"
"11233  :  โรงพยาบาลพรานกระต่าย","1","0","0","0","0","0","0","0","100","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","45","44","55","37","27","21","53","38","40","52","4","-3"
"11236  :  โรงพยาบาลปางศิลาทอง","0","0","1","1","1","0","0","0","0","0","100","100"
"14135  :  โรงพยาบาลบึงสามัคคี","3","2","5","3","0","0","0","0","100","100","100","100"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0","6","0","0","0","0","0","0","0","100"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","319","302","276","290","230","222","229","224","28","26","17","23"
"10723  :  โรงพยาบาลแม่สอด","363","425","407","383","107","264","226","255","71","38","44","33"
"11238  :  โรงพยาบาลบ้านตาก","37","33","12","33","34","23","16","26","8","30","-33","21"
"11239  :  โรงพยาบาลสามเงา","68","39","32","41","48","45","23","20","29","-15","28","51"
"11240  :  โรงพยาบาลแม่ระมาด","0","0","0","0","0","0","0","0","0","0","0","0"
"11241  :  โรงพยาบาลท่าสองยาง","16","18","12","9","16","20","7","8","0","-11","42","11"
"11242  :  โรงพยาบาลพบพระ","36","22","28","27","30","17","23","23","17","23","18","15"
"11243  :  โรงพยาบาลอุ้มผาง","19","11","10","15","9","6","2","9","53","45","80","40"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0","0","2","2","2","0","0","0","0","0"
"10724  :  โรงพยาบาลสุโขทัย","175","166","157","140","168","144","134","128","4","13","15","9"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","2","1","1","0","0","0","0","0","100","100"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","44","20","26","22","42","35","18","15","5","-75","31","32"
"11245  :  โรงพยาบาลคีรีมาศ","0","0","0","0","0","0","0","0","0","0","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","2","1","4","4","0","0","0","0","100","100","100","100"
"11247  :  โรงพยาบาลศรีสัชนาลัย","11","6","4","1","0","0","0","0","100","100","100","100"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11249  :  โรงพยาบาลศรีนคร","0","0","1","0","1","0","0","0","0","0","100","0"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","84","47","31","37","0","1","0","1","100","98","100","97"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0","333","351","359","329","0","0","0","0"
"11251  :  โรงพยาบาลชาติตระการ","0","0","0","0","0","0","0","0","0","0","0","0"
"11252  :  โรงพยาบาลบางระกำ","42","6","13","8","8","5","9","7","81","17","31","13"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","0","0","0","0","0","0","0","0","0","0","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11256  :  โรงพยาบาลวังทอง","0","0","0","5","5","4","0","0","0","0","0","100"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","0","0","0","0","0","0","0","0","0","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0","0","0","0","0","0","0","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","6","0","13","11","12","9","13","11","-100","0","0","0"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","36","33","0","0","328","179","151","152","-811","-442","0","0"
"11258  :  โรงพยาบาลวังทรายพูน","70","66","19","0","0","0","0","0","100","100","100","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","19","3","9","20","5","2","3","24","74","33","67","-20"
"11260  :  โรงพยาบาลบางมูลนาก","28","72","28","71","51","78","124","107","-82","-8","-343","-51"
"11261  :  โรงพยาบาลโพทะเล","10","5","6","5","2","6","15","5","80","-20","-150","0"
"11262  :  โรงพยาบาลสามง่าม","147","98","14","40","17","98","231","43","88","0","-1,550","-8"
"11263  :  โรงพยาบาลทับคล้อ","0","0","0","0","0","1","0","2","0","0","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","395","338","346","320","447","557","434","393","-13","-65","-25","-23"
"11631  :  โรงพยาบาลวชิรบารมี","0","0","0","0","0","0","0","0","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0","0","0","0","0","0","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0","0","0","0","0","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","0","1","0","2","9","4","2","0","0","-300","0","100"
"10727  :  โรงพยาบาลเพชรบูรณ์","0","0","0","0","20","16","31","35","0","0","0","0"
"11264  :  โรงพยาบาลชนแดน","248","247","252","0","97","0","0","0","61","100","100","0"
"11265  :  โรงพยาบาลหล่มสัก","3","4","8","3","69","74","249","369","-2,200","-1,750","-3,013","-12,200"
"11266  :  โรงพยาบาลวิเชียรบุรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11267  :  โรงพยาบาลศรีเทพ","0","0","0","180","18","0","0","0","0","0","0","100"
"11268  :  โรงพยาบาลหนองไผ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","0","0","0","0","65","0","0","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","19","22","12","19","7","10","16","15","63","55","-33","21"
"11271  :  โรงพยาบาลวังโป่ง","1","0","0","0","1","1","0","2","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","0","0","43","65","58","72","68","70","0","0","-58","-8"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","0","0","0","1","1","0","0","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","78","8","116","49","0","0","0","0","100","100","100","100"
"10728  :  โรงพยาบาลดำเนินสะดวก","166","197","131","136","153","184","0","0","8","7","100","100"
"10729  :  โรงพยาบาลบ้านโป่ง","60","46","47","39","659","872","768","782","-998","-1,796","-1,534","-1,905"
"10730  :  โรงพยาบาลโพธาราม","14","17","26","24","377","398","388","299","-2,593","-2,241","-1,392","-1,146"
"11273  :  โรงพยาบาลสวนผึ้ง","110","121","118","124","49","65","77","80","55","46","35","35"
"11274  :  โรงพยาบาลบางแพ","107","115","112","134","11","5","17","23","90","96","85","83"
"11275  :  โรงพยาบาลเจ็ดเสมียน","66","68","61","57","57","72","39","65","14","-6","36","-14"
"11276  :  โรงพยาบาลปากท่อ","119","107","124","107","105","91","103","97","12","15","17","9"
"11277  :  โรงพยาบาลวัดเพลง","13","1","0","31","40","42","41","42","-208","-4,100","0","-35"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","66","3","82","160","12","2","6","10","82","33","93","94"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0","0","0","0","0","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","1","0","0","1","1","3","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","0","0","0","0","8","10","0","0","0","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","102","0","0","258","1","2","1","0","99","0","0"
"10732  :  โรงพยาบาลมะการักษ์","2","186","11","0","1","0","0","0","50","100","100","0"
"11278  :  โรงพยาบาลไทรโยค","46","61","39","18","1","28","38","42","98","54","3","-133"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","0","0","2","0","0","0","0","0","0","0","100"
"11280  :  โรงพยาบาลบ่อพลอย","85","94","49","85","0","0","0","0","100","100","100","100"
"11281  :  โรงพยาบาลท่ากระดาน","3","2","3","0","0","0","2","0","100","100","33","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","150","161","99","171","172","68","172","199","-15","58","-74","-16"
"11283  :  โรงพยาบาลทองผาภูมิ","55","55","59","61","54","48","41","46","2","13","31","25"
"11284  :  โรงพยาบาลสังขละบุรี","11","3","6","1","24","14","16","0","-118","-367","-167","100"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","93","58","30","47","30","0","0","0","68","100","100","100"
"11286  :  โรงพยาบาลเลาขวัญ","74","73","79","65","79","60","81","57","-7","18","-3","12"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","44","37","48","37","43","37","26","14","2","0","46","62"
"11288  :  โรงพยาบาลสถานพระบารมี","0","7","36","7","8","46","26","29","0","-557","28","-314"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0","0","0","12","44","10","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","38","36","35","34","0","17","43","25","100","53","-23","26"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","619","587","552","593","562","603","441","331","9","-3","20","44"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","351","320","322","329","523","595","370","290","-49","-86","-15","12"
"11289  :  โรงพยาบาลเดิมบางนางบวช","429","380","367","386","356","375","370","345","17","1","-1","11"
"11290  :  โรงพยาบาลด่านช้าง","308","323","295","365","0","0","363","365","100","100","-23","0"
"11291  :  โรงพยาบาลบางปลาม้า","84","59","95","87","87","103","123","85","-4","-75","-29","2"
"11292  :  โรงพยาบาลศรีประจันต์","0","0","0","0","105","0","0","0","0","0","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","222","244","234","247","205","211","215","205","8","14","8","17"
"11295  :  โรงพยาบาลอู่ทอง","428","416","329","363","428","414","325","328","0","0","1","10"
"11296  :  โรงพยาบาลหนองหญ้าไซ","3","1","2","0","3","1","0","1","0","0","100","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","86","0","0","0","571","11","0","0","-564","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","195","188","216","205","209","202","175","178","-7","-7","19","13"
"11298  :  โรงพยาบาลนครชัยศรี","203","231","203","201","172","238","182","166","15","-3","10","17"
"11299  :  โรงพยาบาลห้วยพลู","290","320","286","311","123","0","0","0","58","100","100","100"
"11300  :  โรงพยาบาลดอนตูม","197","68","0","0","70","0","0","0","64","100","0","0"
"11301  :  โรงพยาบาลบางเลน","339","367","362","363","375","17","0","0","-11","95","100","100"
"11302  :  โรงพยาบาลสามพราน","1,119","1,174","1,119","1,211","893","379","1,260","1,224","20","68","-13","-1"
"11303  :  โรงพยาบาลพุทธมณฑล","170","162","68","7","77","210","198","224","55","-30","-191","-3,100"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","3","4","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","30","23","65","57","76","54","89","93","-153","-135","-37","-63"
"10734  :  โรงพยาบาลสมุทรสาคร","102","136","224","171","0","0","0","0","100","100","100","100"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","821","872","533","808","752","819","760","780","8","6","-43","3"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0","1","6","1","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","471","245","232","227","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0","0","6","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","0","0","0","0","3","1","2","3","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","0","0","0","0","0","0","0","0","0","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","60","54","49","50","60","60","46","58","0","-11","6","-16"
"11310  :  โรงพยาบาลชะอำ","0","0","0","0","194","207","198","206","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","137","131","113","127","127","90","83","89","7","31","27","30"
"11312  :  โรงพยาบาลบ้านลาด","0","0","0","0","39","0","91","164","0","0","0","0"
"11313  :  โรงพยาบาลบ้านแหลม","155","162","170","169","162","55","4","4","-5","66","98","98"
"11314  :  โรงพยาบาลแก่งกระจาน","14","18","11","16","29","28","39","14","-107","-56","-255","13"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","198","194","195","207","267","212","202","188","-35","-9","-4","9"
"11316  :  โรงพยาบาลทับสะแก","0","0","0","0","0","0","0","0","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","0","0","0","0","14","12","16","10","0","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","196","151","163","171","153","163","146","158","22","-8","10","8"
"11319  :  โรงพยาบาลปราณบุรี","416","355","357","331","0","0","0","0","100","100","100","100"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","39","43","34","27","36","84","60","78","8","-95","-76","-189"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","79","67","62","50","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","0","0","0","0","32","0","0","0","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","0","0","0","0","0","0","0","0","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0","0","0","0","0","0","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","21","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","0","0","0","0","0","2","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","0","0","0","0","213","152","63","92","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","11","3","6","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","0","0","0","0","3","3","2","114","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","0","0","0","0","0","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","0","0","0","0","125","0","0","0","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0","0","31","21","0","17","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","53","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","5","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0","0","72","0","7","9","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","0","1","33","16","71","62","14","3","0","-6,100","58","81"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","22","10","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","151","4","1","67","4","0","0","0","97","100","100","100"
"11343  :  โรงพยาบาลอ่าวลึก","57","57","21","9","16","11","18","7","72","81","14","22"
"11344  :  โรงพยาบาลปลายพระยา","3","21","0","8","19","17","26","22","-533","19","0","-175"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","1","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","33","2","56","110","134","152","134","128","-306","-7,500","-139","-16"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","1","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","113","75","87","89","135","74","67","129","-19","1","23","-45"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","1","0","0","0","0","0","0","0","100","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","29","33","12","2","0","0","0","0","100","100","100","100"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1","3","3","3","0","3","2","3","100","0","33","0"
"11353  :  โรงพยาบาลทับปุด","40","52","40","15","1","1","2","2","98","98","95","87"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","3","5","11","6","19","17","24","16","-533","-240","-118","-167"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","0","0","0","0","1","2","0","1","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","1","2","0","0","0","0","0","1","100","100","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0","0","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","12","9","12","13","12","16","21","29","0","-78","-75","-123"
"10742  :  โรงพยาบาลเกาะสมุย","3","0","2","2","0","0","0","0","100","0","100","100"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","3","0","1","0","0","0","0","0","100","0","100"
"11358  :  โรงพยาบาลดอนสัก","0","4","3","0","0","0","0","0","0","100","100","0"
"11359  :  โรงพยาบาลเกาะพงัน","0","0","1","0","0","1","2","0","0","0","-100","0"
"11360  :  โรงพยาบาลไชยา","1","0","1","0","0","0","0","0","100","0","100","0"
"11361  :  โรงพยาบาลท่าชนะ","0","0","0","0","0","2","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","1","0","1","1","0","6","1","0","100","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","0","0","0","0","0","0","0","0","0","0","0","0"
"11364  :  โรงพยาบาลพนม","0","0","0","0","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0","0","0","0","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","0","0","0","0","0","0","0","0","0","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","0","0","0","0","0","0","0","0","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","0","0","1","0","0","0","0","0","0","0","100","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1","1","2","3","1","2","2","0","0","-100","0","100"
"11654  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","0","0","0","1","0","0","0","0","0","0","0","100"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","2","0","3","2","2","1","0","0","0","0","100","100"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","286","211","29","48","2","0","0","0","99","100","100","100"
"11323  :  โรงพยาบาลละอุ่น","12","16","8","12","8","6","7","7","33","63","13","42"
"11372  :  โรงพยาบาลกะเปอร์","6","4","1","5","3","5","3","4","50","-25","-200","20"
"11373  :  โรงพยาบาลกระบุรี","105","103","124","104","99","121","92","96","6","-17","26","8"
"11374  :  โรงพยาบาลสุขสำราญ","0","1","21","15","21","20","18","19","0","-1,900","14","-27"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","387","329","391","386","426","409","400","424","-10","-24","-2","-10"
"11375  :  โรงพยาบาลปากน้ำชุมพร","16","9","9","2","7","8","1","4","56","11","89","-100"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","0","0","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0","0","0","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11381  :  โรงพยาบาลละแม","39","26","19","18","43","10","4","3","-10","62","79","83"
"11382  :  โรงพยาบาลพะโต๊ะ","34","19","13","21","37","21","11","7","-9","-11","15","67"
"11383  :  โรงพยาบาลสวี","0","0","0","0","0","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0","0","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"10745  :  โรงพยาบาลสงขลา","1","0","0","0","38","15","11","15","-3,700","0","0","0"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0","0","0","0","0","0","0","0","0"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","1","3","0","0","0","0","0","0","100","100","0","0"
"11390  :  โรงพยาบาลเทพา","0","0","0","0","0","0","0","0","0","0","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","12","15","8","7","11","4","4","4","8","73","50","43"
"11392  :  โรงพยาบาลระโนด","1","7","8","3","8","4","0","0","-700","43","100","100"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","7","4","0","7","7","1","6","5","0","75","0","29"
"11395  :  โรงพยาบาลสะเดา","2","0","4","1","0","0","0","0","100","0","100","100"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0","0","0","0","0","0","0","0","0"
