"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11254  :  โรงพยาบาลพรหมพิราม","499","0","0.00","61","0","0.00","41","0","0.00","74","0","0.00","54","0","0.00","60","0","0.00","74","0","0.00","50","0","0.00","23","0","0.00","36","0","0.00","24","0","0.00","2","0","0.00","0","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","389","3","0.77","40","0","0.00","30","0","0.00","40","1","2.50","38","1","2.63","35","1","2.86","60","0","0.00","30","0","0.00","31","0","0.00","25","0","0.00","17","0","0.00","25","0","0.00","18","0","0.00"
"11256  :  โรงพยาบาลวังทอง","134","0","0.00","5","0","0.00","7","0","0.00","14","0","0.00","29","0","0.00","14","0","0.00","20","0","0.00","6","0","0.00","8","0","0.00","6","0","0.00","6","0","0.00","8","0","0.00","11","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","307","0","0.00","38","0","0.00","46","0","0.00","35","0","0.00","28","0","0.00","33","0","0.00","29","0","0.00","30","0","0.00","20","0","0.00","21","0","0.00","9","0","0.00","18","0","0.00","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","652","0","0.00","79","0","0.00","69","0","0.00","85","0","0.00","60","0","0.00","65","0","0.00","80","0","0.00","50","0","0.00","43","0","0.00","40","0","0.00","34","0","0.00","23","0","0.00","24","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","1,234","9","0.73","129","1","0.78","112","3","2.68","130","1","0.77","115","0","0.00","74","0","0.00","105","0","0.00","76","1","1.32","85","0","0.00","112","2","1.79","88","1","1.14","113","0","0.00","95","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","305","7","2.30","41","0","0.00","26","0","0.00","38","0","0.00","13","0","0.00","35","3","8.57","22","0","0.00","36","0","0.00","12","0","0.00","23","2","8.70","25","0","0.00","16","1","6.25","18","1","5.56"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","525","0","0.00","54","0","0.00","61","0","0.00","54","0","0.00","33","0","0.00","49","0","0.00","58","0","0.00","52","0","0.00","41","0","0.00","31","0","0.00","29","0","0.00","24","0","0.00","39","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","403","0","0.00","53","0","0.00","44","0","0.00","44","0","0.00","53","0","0.00","35","0","0.00","40","0","0.00","21","0","0.00","16","0","0.00","21","0","0.00","28","0","0.00","24","0","0.00","24","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","308","0","0.00","28","0","0.00","36","0","0.00","29","0","0.00","26","0","0.00","23","0","0.00","51","0","0.00","19","0","0.00","18","0","0.00","15","0","0.00","20","0","0.00","22","0","0.00","21","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","333","0","0.00","40","0","0.00","53","0","0.00","42","0","0.00","43","0","0.00","27","0","0.00","35","0","0.00","17","0","0.00","18","0","0.00","20","0","0.00","12","0","0.00","16","0","0.00","10","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","296","0","0.00","24","0","0.00","44","0","0.00","42","0","0.00","38","0","0.00","22","0","0.00","37","0","0.00","24","0","0.00","13","0","0.00","13","0","0.00","12","0","0.00","10","0","0.00","17","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","546","0","0.00","62","0","0.00","49","0","0.00","65","0","0.00","49","0","0.00","67","0","0.00","44","0","0.00","49","0","0.00","36","0","0.00","38","0","0.00","38","0","0.00","27","0","0.00","22","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","437","1","0.23","44","0","0.00","43","0","0.00","48","0","0.00","45","0","0.00","46","0","0.00","46","0","0.00","30","0","0.00","33","0","0.00","34","1","2.94","14","0","0.00","24","0","0.00","30","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","337","0","0.00","31","0","0.00","47","0","0.00","42","0","0.00","35","0","0.00","30","0","0.00","41","0","0.00","32","0","0.00","24","0","0.00","22","0","0.00","6","0","0.00","12","0","0.00","15","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","150","0","0.00","16","0","0.00","10","0","0.00","12","0","0.00","21","0","0.00","17","0","0.00","18","0","0.00","18","0","0.00","9","0","0.00","7","0","0.00","6","0","0.00","10","0","0.00","6","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","228","0","0.00","9","0","0.00","26","0","0.00","18","0","0.00","22","0","0.00","18","0","0.00","44","0","0.00","18","0","0.00","16","0","0.00","15","0","0.00","15","0","0.00","7","0","0.00","20","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,181","8","0.68","58","0","0.00","84","1","1.19","45","0","0.00","9","0","0.00","13","0","0.00","382","2","0.52","16","0","0.00","85","0","0.00","11","0","0.00","168","2","1.19","138","2","1.45","172","1","0.58"
"11264  :  โรงพยาบาลชนแดน","658","9","1.37","83","1","1.20","66","2","3.03","78","1","1.28","47","1","2.13","47","2","4.26","73","0","0.00","55","0","0.00","49","0","0.00","43","0","0.00","33","0","0.00","36","1","2.78","48","1","2.08"
"11265  :  โรงพยาบาลหล่มสัก","1,242","0","0.00","153","0","0.00","135","0","0.00","156","0","0.00","115","0","0.00","112","0","0.00","147","0","0.00","0","0","0.00","104","0","0.00","107","0","0.00","65","0","0.00","71","0","0.00","77","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,441","25","1.73","161","2","1.24","153","4","2.61","195","3","1.54","102","1","0.98","125","2","1.60","154","3","1.95","110","2","1.82","99","1","1.01","65","2","3.08","111","0","0.00","83","3","3.61","83","2","2.41"
"11267  :  โรงพยาบาลศรีเทพ","731","10","1.37","100","1","1.00","87","2","2.30","94","2","2.13","83","0","0.00","88","0","0.00","69","1","1.45","49","0","0.00","45","3","6.67","38","0","0.00","23","0","0.00","28","0","0.00","27","1","3.70"
"11268  :  โรงพยาบาลหนองไผ่","1,051","0","0.00","95","0","0.00","107","0","0.00","127","0","0.00","88","0","0.00","88","0","0.00","126","0","0.00","90","0","0.00","84","0","0.00","79","0","0.00","56","0","0.00","47","0","0.00","64","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","670","6","0.90","75","2","2.67","62","2","3.23","114","1","0.88","62","0","0.00","71","0","0.00","72","0","0.00","49","1","2.04","27","0","0.00","46","0","0.00","37","0","0.00","20","0","0.00","35","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","212","4","1.89","23","0","0.00","15","0","0.00","40","1","2.50","23","0","0.00","21","0","0.00","17","0","0.00","14","2","14.29","12","0","0.00","14","1","7.14","11","0","0.00","15","0","0.00","7","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","308","0","0.00","37","0","0.00","42","0","0.00","40","0","0.00","24","0","0.00","34","0","0.00","17","0","0.00","23","0","0.00","23","0","0.00","16","0","0.00","18","0","0.00","12","0","0.00","22","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","435","0","0.00","57","0","0.00","51","0","0.00","46","0","0.00","35","0","0.00","43","0","0.00","45","0","0.00","37","0","0.00","28","0","0.00","25","0","0.00","25","0","0.00","18","0","0.00","25","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","607","0","0.00","71","0","0.00","66","0","0.00","81","0","0.00","39","0","0.00","78","0","0.00","75","0","0.00","44","0","0.00","35","0","0.00","38","0","0.00","30","0","0.00","23","0","0.00","27","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","27","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","1,089","0","0.00","183","0","0.00","377","0","0.00","313","0","0.00","216","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","1,326","6","0.45","127","2","1.57","138","0","0.00","175","3","1.71","97","0","0.00","123","0","0.00","137","0","0.00","116","0","0.00","114","1","0.88","74","0","0.00","82","0","0.00","64","0","0.00","79","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","714","7","0.98","117","0","0.00","60","1","1.67","111","3","2.70","120","0","0.00","79","1","1.27","109","1","0.92","39","1","2.56","46","0","0.00","24","0","0.00","0","0","0.00","5","0","0.00","4","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","2,104","0","0.00","218","0","0.00","230","0","0.00","250","0","0.00","186","0","0.00","225","0","0.00","232","0","0.00","131","0","0.00","138","0","0.00","138","0","0.00","137","0","0.00","105","0","0.00","114","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","515","0","0.00","48","0","0.00","40","0","0.00","59","0","0.00","36","0","0.00","54","0","0.00","55","0","0.00","43","0","0.00","37","0","0.00","43","0","0.00","40","0","0.00","13","0","0.00","47","0","0.00"
"11274  :  โรงพยาบาลบางแพ","471","5","1.06","50","2","4.00","45","0","0.00","42","1","2.38","37","0","0.00","57","1","1.75","55","0","0.00","67","1","1.49","23","0","0.00","29","0","0.00","23","0","0.00","16","0","0.00","27","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","425","2","0.47","40","0","0.00","37","0","0.00","52","0","0.00","40","0","0.00","39","1","2.56","48","0","0.00","41","1","2.44","33","0","0.00","32","0","0.00","28","0","0.00","17","0","0.00","18","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","584","5","0.86","62","0","0.00","69","1","1.45","73","2","2.74","35","0","0.00","59","0","0.00","80","0","0.00","43","0","0.00","47","0","0.00","34","0","0.00","28","0","0.00","29","2","6.90","25","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","330","0","0.00","36","0","0.00","40","0","0.00","28","0","0.00","27","0","0.00","23","0","0.00","40","0","0.00","30","0","0.00","32","0","0.00","25","0","0.00","9","0","0.00","25","0","0.00","15","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","928","4","0.43","103","1","0.97","104","1","0.96","90","1","1.11","87","0","0.00","87","0","0.00","106","0","0.00","73","1","1.37","63","0","0.00","66","0","0.00","58","0","0.00","54","0","0.00","37","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","273","0","0.00","24","0","0.00","31","0","0.00","31","0","0.00","30","0","0.00","23","0","0.00","26","0","0.00","18","0","0.00","18","0","0.00","23","0","0.00","18","0","0.00","14","0","0.00","17","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","3,072","21","0.68","322","3","0.93","319","0","0.00","366","3","0.82","310","4","1.29","292","4","1.37","338","1","0.30","215","0","0.00","223","2","0.90","216","3","1.39","169","1","0.59","146","0","0.00","156","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","1,678","0","0.00","200","0","0.00","169","0","0.00","201","0","0.00","136","0","0.00","181","0","0.00","174","0","0.00","157","0","0.00","99","0","0.00","106","0","0.00","77","0","0.00","82","0","0.00","96","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","10","0","0.00","0","0","0.00","6","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","98","0","0.00","6","0","0.00","4","0","0.00","7","0","0.00","7","0","0.00","7","0","0.00","10","0","0.00","18","0","0.00","10","0","0.00","7","0","0.00","10","0","0.00","10","0","0.00","2","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","246","0","0.00","16","0","0.00","33","0","0.00","14","0","0.00","21","0","0.00","19","0","0.00","34","0","0.00","12","0","0.00","6","0","0.00","30","0","0.00","26","0","0.00","18","0","0.00","17","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","140","0","0.00","15","0","0.00","17","0","0.00","13","0","0.00","19","0","0.00","12","0","0.00","10","0","0.00","18","0","0.00","6","0","0.00","6","0","0.00","6","0","0.00","7","0","0.00","11","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","873","0","0.00","108","0","0.00","75","0","0.00","99","0","0.00","78","0","0.00","87","0","0.00","111","0","0.00","63","0","0.00","52","0","0.00","66","0","0.00","45","0","0.00","28","0","0.00","61","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","589","0","0.00","83","0","0.00","71","0","0.00","66","0","0.00","62","0","0.00","60","0","0.00","31","0","0.00","61","0","0.00","48","0","0.00","44","0","0.00","28","0","0.00","16","0","0.00","19","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","307","0","0.00","32","0","0.00","25","0","0.00","42","0","0.00","16","0","0.00","36","0","0.00","32","0","0.00","33","0","0.00","25","0","0.00","27","0","0.00","10","0","0.00","17","0","0.00","12","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","420","0","0.00","50","0","0.00","35","0","0.00","64","0","0.00","29","0","0.00","28","0","0.00","73","0","0.00","38","0","0.00","21","0","0.00","20","0","0.00","15","0","0.00","13","0","0.00","34","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","423","0","0.00","41","0","0.00","47","0","0.00","65","0","0.00","52","0","0.00","28","0","0.00","50","0","0.00","32","0","0.00","19","0","0.00","34","0","0.00","10","0","0.00","24","0","0.00","21","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","434","0","0.00","36","0","0.00","34","0","0.00","31","0","0.00","18","0","0.00","66","0","0.00","61","0","0.00","30","0","0.00","45","0","0.00","31","0","0.00","42","0","0.00","26","0","0.00","14","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","236","0","0.00","27","0","0.00","37","0","0.00","21","0","0.00","32","0","0.00","27","0","0.00","31","0","0.00","12","0","0.00","13","0","0.00","9","0","0.00","8","0","0.00","7","0","0.00","12","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","178","0","0.00","20","0","0.00","16","0","0.00","19","0","0.00","21","0","0.00","24","0","0.00","20","0","0.00","16","0","0.00","13","0","0.00","8","0","0.00","7","0","0.00","8","0","0.00","6","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","23","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","5","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","136","0","0.00","11","0","0.00","12","0","0.00","14","0","0.00","21","0","0.00","13","0","0.00","19","0","0.00","14","0","0.00","5","0","0.00","9","0","0.00","7","0","0.00","5","0","0.00","6","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","121","0","0.00","12","0","0.00","13","0","0.00","6","0","0.00","17","0","0.00","12","0","0.00","7","0","0.00","4","0","0.00","10","0","0.00","12","0","0.00","8","0","0.00","13","0","0.00","7","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","3,088","33","1.07","343","6","1.75","386","3","0.78","356","7","1.97","344","3","0.87","0","0","0.00","428","3","0.70","278","4","1.44","251","1","0.40","263","2","0.76","0","0","0.00","215","1","0.47","224","3","1.34"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,379","0","0.00","117","0","0.00","123","0","0.00","141","0","0.00","80","0","0.00","144","0","0.00","149","0","0.00","139","0","0.00","128","0","0.00","94","0","0.00","74","0","0.00","95","0","0.00","95","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","678","8","1.18","62","0","0.00","64","2","3.13","79","1","1.27","64","2","3.13","66","1","1.52","73","0","0.00","63","1","1.59","46","0","0.00","44","0","0.00","39","0","0.00","33","1","3.03","45","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","61","0","0.00","34","0","0.00","12","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","349","5","1.43","45","0","0.00","32","0","0.00","30","1","3.33","32","1","3.13","25","0","0.00","42","1","2.38","21","0","0.00","32","0","0.00","24","1","4.17","28","0","0.00","23","0","0.00","15","1","6.67"
"11292  :  โรงพยาบาลศรีประจันต์","281","5","1.78","30","0","0.00","46","2","4.35","40","0","0.00","28","1","3.57","24","0","0.00","28","1","3.57","15","0","0.00","14","0","0.00","11","1","9.09","8","0","0.00","19","0","0.00","18","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","200","0","0.00","22","0","0.00","28","0","0.00","32","0","0.00","20","0","0.00","25","0","0.00","25","0","0.00","8","0","0.00","8","0","0.00","8","0","0.00","4","0","0.00","5","0","0.00","15","0","0.00"
"11294  :  โรงพยาบาลสามชุก","445","3","0.67","69","0","0.00","55","1","1.82","45","0","0.00","45","0","0.00","42","2","4.76","41","0","0.00","23","0","0.00","27","0","0.00","31","0","0.00","13","0","0.00","31","0","0.00","23","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","792","0","0.00","88","0","0.00","79","0","0.00","83","0","0.00","69","0","0.00","57","0","0.00","98","0","0.00","68","0","0.00","66","0","0.00","64","0","0.00","40","0","0.00","38","0","0.00","42","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","142","6","4.23","16","0","0.00","12","0","0.00","14","1","7.14","9","0","0.00","15","2","13.33","18","1","5.56","13","0","0.00","19","1","5.26","7","0","0.00","2","0","0.00","5","1","20.00","12","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","1,386","18","1.30","157","3","1.91","159","1","0.63","183","2","1.09","107","1","0.93","131","2","1.53","171","1","0.58","95","2","2.11","92","3","3.26","108","0","0.00","58","0","0.00","58","1","1.72","67","2","2.99"
"11298  :  โรงพยาบาลนครชัยศรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","511","0","0.00","51","0","0.00","57","0","0.00","57","0","0.00","59","0","0.00","47","0","0.00","58","0","0.00","44","0","0.00","27","0","0.00","55","0","0.00","20","0","0.00","15","0","0.00","21","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","184","0","0.00","17","0","0.00","17","0","0.00","13","0","0.00","22","0","0.00","20","0","0.00","22","0","0.00","22","0","0.00","17","0","0.00","6","0","0.00","4","0","0.00","7","0","0.00","17","0","0.00"
"11301  :  โรงพยาบาลบางเลน","226","0","0.00","23","0","0.00","25","0","0.00","25","0","0.00","20","0","0.00","34","0","0.00","32","0","0.00","20","0","0.00","12","0","0.00","10","0","0.00","13","0","0.00","3","0","0.00","9","0","0.00"
"11302  :  โรงพยาบาลสามพราน","1,079","0","0.00","114","0","0.00","100","0","0.00","98","0","0.00","85","0","0.00","114","0","0.00","131","0","0.00","125","0","0.00","84","0","0.00","77","0","0.00","57","0","0.00","47","0","0.00","47","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","405","4","0.99","30","0","0.00","45","0","0.00","53","1","1.89","55","0","0.00","40","0","0.00","53","0","0.00","37","1","2.70","34","1","2.94","22","1","4.55","14","0","0.00","6","0","0.00","16","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","2,619","7","0.27","281","2","0.71","195","1","0.51","279","0","0.00","212","1","0.47","187","0","0.00","269","1","0.37","271","2","0.74","237","0","0.00","245","0","0.00","113","0","0.00","138","0","0.00","192","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,218","0","0.00","135","0","0.00","142","0","0.00","129","0","0.00","116","0","0.00","85","0","0.00","124","0","0.00","103","0","0.00","104","0","0.00","97","0","0.00","58","0","0.00","57","0","0.00","68","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","1,084","0","0.00","207","0","0.00","202","0","0.00","184","0","0.00","153","0","0.00","179","0","0.00","159","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","137","0","0.00","19","0","0.00","15","0","0.00","18","0","0.00","16","0","0.00","23","0","0.00","11","0","0.00","1","0","0.00","5","0","0.00","7","0","0.00","9","0","0.00","4","0","0.00","9","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","172","1","0.58","23","0","0.00","19","0","0.00","9","0","0.00","13","0","0.00","24","0","0.00","11","0","0.00","10","0","0.00","17","0","0.00","18","0","0.00","11","0","0.00","10","1","10.00","7","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,950","2","0.10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","17","0","0.00","391","0","0.00","289","0","0.00","196","1","0.51","352","0","0.00","362","1","0.28","162","0","0.00","181","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","846","0","0.00","99","0","0.00","81","0","0.00","105","0","0.00","60","0","0.00","75","0","0.00","88","0","0.00","76","0","0.00","60","0","0.00","43","0","0.00","46","0","0.00","59","0","0.00","54","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","200","0","0.00","20","0","0.00","23","0","0.00","16","0","0.00","19","0","0.00","3","0","0.00","35","0","0.00","15","0","0.00","8","0","0.00","10","0","0.00","17","0","0.00","16","0","0.00","18","0","0.00"
"11310  :  โรงพยาบาลชะอำ","839","0","0.00","160","0","0.00","75","0","0.00","88","0","0.00","82","0","0.00","85","0","0.00","85","0","0.00","42","0","0.00","44","0","0.00","44","0","0.00","47","0","0.00","48","0","0.00","39","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","920","5","0.54","89","1","1.12","76","1","1.32","94","1","1.06","88","0","0.00","65","0","0.00","86","1","1.16","75","0","0.00","87","1","1.15","81","0","0.00","46","0","0.00","62","0","0.00","71","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","325","3","0.92","37","0","0.00","23","2","8.70","28","0","0.00","34","0","0.00","26","0","0.00","39","0","0.00","29","0","0.00","19","0","0.00","16","1","6.25","19","0","0.00","41","0","0.00","14","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","408","0","0.00","45","0","0.00","46","0","0.00","41","0","0.00","24","0","0.00","51","0","0.00","53","0","0.00","35","0","0.00","41","0","0.00","27","0","0.00","20","0","0.00","25","0","0.00","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","381","4","1.05","0","0","0.00","161","3","1.86","0","0","0.00","117","1","0.85","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","103","0","0.00","0","0","0.00"
