"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11270  :  โรงพยาบาลน้ำหนาว","206","0","0.00","6","0","0.00","15","0","0.00","21","0","0.00","24","0","0.00","9","0","0.00","21","0","0.00","22","0","0.00","28","0","0.00","10","0","0.00","29","0","0.00","12","0","0.00","9","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","377","0","0.00","30","0","0.00","38","0","0.00","44","0","0.00","34","0","0.00","21","0","0.00","23","0","0.00","18","0","0.00","24","0","0.00","42","0","0.00","31","0","0.00","36","0","0.00","36","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","727","2","0.28","73","0","0.00","61","0","0.00","88","0","0.00","86","0","0.00","50","0","0.00","80","1","1.25","83","0","0.00","42","1","2.38","38","0","0.00","39","0","0.00","44","0","0.00","43","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","948","0","0.00","47","0","0.00","82","0","0.00","96","0","0.00","87","0","0.00","93","0","0.00","82","0","0.00","84","0","0.00","66","0","0.00","81","0","0.00","63","0","0.00","81","0","0.00","86","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","1,522","3","0.20","132","0","0.00","132","0","0.00","128","0","0.00","148","0","0.00","128","1","0.78","154","0","0.00","141","0","0.00","117","1","0.85","115","0","0.00","117","0","0.00","117","1","0.85","93","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","1,373","5","0.36","125","1","0.80","152","0","0.00","204","0","0.00","144","0","0.00","115","1","0.87","90","1","1.11","117","0","0.00","119","1","0.84","89","0","0.00","58","0","0.00","62","1","1.61","98","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","1,812","1","0.06","122","0","0.00","181","0","0.00","34","0","0.00","165","0","0.00","126","0","0.00","154","0","0.00","197","0","0.00","169","0","0.00","174","0","0.00","156","0","0.00","165","1","0.61","169","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","844","0","0.00","49","0","0.00","110","0","0.00","95","0","0.00","88","0","0.00","43","0","0.00","77","0","0.00","64","0","0.00","61","0","0.00","60","0","0.00","72","0","0.00","61","0","0.00","64","0","0.00"
"11274  :  โรงพยาบาลบางแพ","718","0","0.00","63","0","0.00","54","0","0.00","68","0","0.00","70","0","0.00","55","0","0.00","64","0","0.00","63","0","0.00","65","0","0.00","55","0","0.00","37","0","0.00","70","0","0.00","54","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","553","2","0.36","35","0","0.00","54","0","0.00","46","0","0.00","25","0","0.00","47","0","0.00","38","0","0.00","67","1","1.49","45","0","0.00","45","0","0.00","50","1","2.00","58","0","0.00","43","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","1,047","28","2.67","61","4","6.56","85","6","7.06","90","0","0.00","82","3","3.66","86","1","1.16","80","0","0.00","104","2","1.92","90","4","4.44","69","2","2.90","93","2","2.15","113","2","1.77","94","2","2.13"
"11277  :  โรงพยาบาลวัดเพลง","456","0","0.00","32","0","0.00","52","0","0.00","42","0","0.00","40","0","0.00","32","0","0.00","32","0","0.00","38","0","0.00","40","0","0.00","32","0","0.00","45","0","0.00","29","0","0.00","42","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","1,399","11","0.79","112","0","0.00","116","3","2.59","122","0","0.00","118","0","0.00","130","3","2.31","143","0","0.00","118","1","0.85","73","1","1.37","119","0","0.00","106","0","0.00","147","2","1.36","95","1","1.05"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","270","0","0.00","28","0","0.00","17","0","0.00","18","0","0.00","32","0","0.00","18","0","0.00","25","0","0.00","18","0","0.00","33","0","0.00","25","0","0.00","30","0","0.00","16","0","0.00","10","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","4,113","13","0.32","332","2","0.60","406","2","0.49","454","1","0.22","394","0","0.00","359","1","0.28","364","3","0.82","371","1","0.27","297","1","0.34","328","0","0.00","278","0","0.00","226","2","0.88","304","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","2,382","0","0.00","185","0","0.00","190","0","0.00","178","0","0.00","173","0","0.00","193","0","0.00","240","0","0.00","212","0","0.00","177","0","0.00","220","0","0.00","199","0","0.00","208","0","0.00","207","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","292","0","0.00","15","0","0.00","20","0","0.00","33","0","0.00","23","0","0.00","29","0","0.00","29","0","0.00","28","0","0.00","15","0","0.00","31","0","0.00","21","0","0.00","20","0","0.00","28","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","261","0","0.00","21","0","0.00","31","0","0.00","31","0","0.00","26","0","0.00","19","0","0.00","28","0","0.00","21","0","0.00","13","0","0.00","22","0","0.00","13","0","0.00","21","0","0.00","15","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","520","0","0.00","38","0","0.00","66","0","0.00","36","0","0.00","50","0","0.00","36","0","0.00","40","0","0.00","28","0","0.00","48","0","0.00","35","0","0.00","61","0","0.00","43","0","0.00","39","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","230","0","0.00","23","0","0.00","21","0","0.00","26","0","0.00","29","0","0.00","18","0","0.00","17","0","0.00","21","0","0.00","17","0","0.00","18","0","0.00","9","0","0.00","13","0","0.00","18","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,576","0","0.00","104","0","0.00","144","0","0.00","169","0","0.00","182","0","0.00","120","0","0.00","147","0","0.00","123","0","0.00","132","0","0.00","118","0","0.00","109","0","0.00","117","0","0.00","111","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","1,057","0","0.00","62","0","0.00","83","0","0.00","145","0","0.00","112","0","0.00","103","0","0.00","86","0","0.00","107","0","0.00","77","0","0.00","57","0","0.00","59","0","0.00","84","0","0.00","82","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","322","0","0.00","23","0","0.00","26","0","0.00","23","0","0.00","17","0","0.00","40","0","0.00","30","0","0.00","27","0","0.00","18","0","0.00","24","0","0.00","41","0","0.00","21","0","0.00","32","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","542","0","0.00","30","0","0.00","60","0","0.00","58","0","0.00","51","0","0.00","59","0","0.00","73","0","0.00","30","0","0.00","41","0","0.00","31","0","0.00","29","0","0.00","40","0","0.00","40","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","639","0","0.00","45","0","0.00","58","0","0.00","58","0","0.00","59","0","0.00","45","0","0.00","60","0","0.00","70","0","0.00","54","0","0.00","54","0","0.00","54","0","0.00","34","0","0.00","48","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","365","0","0.00","36","0","0.00","18","0","0.00","40","0","0.00","36","0","0.00","30","0","0.00","35","0","0.00","28","0","0.00","29","0","0.00","32","0","0.00","31","0","0.00","21","0","0.00","29","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","462","0","0.00","28","0","0.00","25","0","0.00","31","0","0.00","38","0","0.00","47","0","0.00","35","0","0.00","50","0","0.00","54","0","0.00","29","0","0.00","40","0","0.00","32","0","0.00","53","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","231","0","0.00","10","0","0.00","17","0","0.00","5","0","0.00","13","0","0.00","18","0","0.00","24","0","0.00","31","0","0.00","28","0","0.00","27","0","0.00","17","0","0.00","19","0","0.00","22","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","22","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","325","0","0.00","27","0","0.00","21","0","0.00","38","0","0.00","39","0","0.00","12","0","0.00","24","0","0.00","17","0","0.00","16","0","0.00","37","0","0.00","28","0","0.00","41","0","0.00","25","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,889","39","0.80","396","2","0.51","404","1","0.25","448","4","0.89","443","3","0.68","319","5","1.57","409","1","0.24","394","5","1.27","354","1","0.28","441","7","1.59","468","5","1.07","429","3","0.70","384","2","0.52"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,938","9","0.46","137","0","0.00","168","4","2.38","171","1","0.58","192","0","0.00","229","0","0.00","203","1","0.49","136","1","0.74","160","2","1.25","159","0","0.00","127","0","0.00","136","0","0.00","120","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","876","5","0.57","62","0","0.00","81","1","1.23","93","1","1.08","56","0","0.00","63","0","0.00","58","0","0.00","86","1","1.16","92","0","0.00","62","0","0.00","75","0","0.00","68","1","1.47","80","1","1.25"
"11290  :  โรงพยาบาลด่านช้าง","628","2","0.32","47","0","0.00","87","2","2.30","48","0","0.00","60","0","0.00","98","0","0.00","60","0","0.00","53","0","0.00","31","0","0.00","36","0","0.00","44","0","0.00","25","0","0.00","39","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","596","12","2.01","60","2","3.33","52","0","0.00","76","1","1.32","82","3","3.66","38","0","0.00","65","5","7.69","35","0","0.00","45","0","0.00","26","0","0.00","32","0","0.00","39","1","2.56","46","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","415","8","1.93","45","1","2.22","41","0","0.00","40","1","2.50","39","1","2.56","27","0","0.00","44","0","0.00","26","0","0.00","24","0","0.00","33","0","0.00","21","1","4.76","36","3","8.33","39","1","2.56"
"11293  :  โรงพยาบาลดอนเจดีย์","425","0","0.00","35","0","0.00","39","0","0.00","38","0","0.00","45","0","0.00","38","0","0.00","29","0","0.00","37","0","0.00","29","0","0.00","26","0","0.00","47","0","0.00","38","0","0.00","24","0","0.00"
"11294  :  โรงพยาบาลสามชุก","764","4","0.52","75","0","0.00","60","1","1.67","69","0","0.00","68","0","0.00","67","2","2.99","63","0","0.00","60","0","0.00","62","0","0.00","42","1","2.38","53","0","0.00","60","0","0.00","85","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","1,168","12","1.03","86","0","0.00","82","4","4.88","172","1","0.58","108","2","1.85","100","1","1.00","106","0","0.00","103","2","1.94","83","1","1.20","63","0","0.00","88","1","1.14","92","0","0.00","85","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","427","0","0.00","41","0","0.00","45","0","0.00","44","0","0.00","45","0","0.00","32","0","0.00","31","0","0.00","33","0","0.00","27","0","0.00","23","0","0.00","43","0","0.00","33","0","0.00","30","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","2,289","13","0.57","205","2","0.98","186","2","1.08","235","0","0.00","161","0","0.00","167","0","0.00","227","0","0.00","221","4","1.81","161","0","0.00","148","1","0.68","189","1","0.53","171","1","0.58","218","2","0.92"
"11298  :  โรงพยาบาลนครชัยศรี","164","3","1.83","21","0","0.00","36","0","0.00","38","2","5.26","16","0","0.00","20","1","5.00","13","0","0.00","9","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","5","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","612","4","0.65","38","1","2.63","39","0","0.00","52","1","1.92","73","0","0.00","73","0","0.00","48","1","2.08","58","0","0.00","53","1","1.89","51","0","0.00","53","0","0.00","41","0","0.00","33","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","720","0","0.00","110","0","0.00","82","0","0.00","156","0","0.00","92","0","0.00","53","0","0.00","42","0","0.00","55","0","0.00","34","0","0.00","33","0","0.00","16","0","0.00","16","0","0.00","31","0","0.00"
"11301  :  โรงพยาบาลบางเลน","631","0","0.00","87","0","0.00","87","0","0.00","97","0","0.00","65","0","0.00","49","0","0.00","58","0","0.00","40","0","0.00","31","0","0.00","26","0","0.00","28","0","0.00","31","0","0.00","32","0","0.00"
"11302  :  โรงพยาบาลสามพราน","881","0","0.00","42","0","0.00","77","0","0.00","81","0","0.00","79","0","0.00","66","0","0.00","90","0","0.00","84","0","0.00","84","0","0.00","72","0","0.00","59","0","0.00","83","0","0.00","64","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","108","0","0.00","30","0","0.00","14","0","0.00","13","0","0.00","9","0","0.00","7","0","0.00","11","0","0.00","7","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","4","0","0.00","5","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","538","4","0.74","38","0","0.00","52","1","1.92","45","0","0.00","51","0","0.00","52","0","0.00","64","2","3.13","32","0","0.00","38","0","0.00","44","0","0.00","48","0","0.00","30","0","0.00","44","1","2.27"
"10734  :  โรงพยาบาลสมุทรสาคร","474","6","1.27","49","0","0.00","43","0","0.00","23","0","0.00","34","0","0.00","20","0","0.00","25","0","0.00","13","0","0.00","23","0","0.00","25","0","0.00","36","0","0.00","43","1","2.33","140","5","3.57"
"11304  :  โรงพยาบาลกระทุ่มแบน","1,336","0","0.00","96","0","0.00","149","0","0.00","180","0","0.00","148","0","0.00","138","0","0.00","109","0","0.00","108","0","0.00","116","0","0.00","100","0","0.00","61","0","0.00","79","0","0.00","52","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,497","0","0.00","123","0","0.00","136","0","0.00","149","0","0.00","91","0","0.00","125","0","0.00","144","0","0.00","128","0","0.00","108","0","0.00","126","0","0.00","132","0","0.00","109","0","0.00","126","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","17","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","557","0","0.00","73","0","0.00","71","0","0.00","91","0","0.00","26","0","0.00","48","0","0.00","12","0","0.00","0","0","0.00","36","0","0.00","43","0","0.00","32","0","0.00","50","0","0.00","75","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","160","0","0.00","13","0","0.00","19","0","0.00","17","0","0.00","24","0","0.00","12","0","0.00","14","0","0.00","8","0","0.00","15","0","0.00","8","0","0.00","6","0","0.00","9","0","0.00","15","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","264","3","1.14","20","0","0.00","32","0","0.00","22","1","4.55","20","0","0.00","13","0","0.00","27","0","0.00","19","0","0.00","22","1","4.55","13","0","0.00","22","1","4.55","15","0","0.00","39","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","2,329","0","0.00","330","0","0.00","413","0","0.00","444","0","0.00","356","0","0.00","377","0","0.00","409","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","1,039","0","0.00","86","0","0.00","97","0","0.00","71","0","0.00","82","0","0.00","69","0","0.00","90","0","0.00","90","0","0.00","98","0","0.00","74","0","0.00","97","0","0.00","103","0","0.00","82","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","306","0","0.00","36","0","0.00","22","0","0.00","26","0","0.00","27","0","0.00","16","0","0.00","24","0","0.00","21","0","0.00","26","0","0.00","37","0","0.00","26","0","0.00","17","0","0.00","28","0","0.00"
"11310  :  โรงพยาบาลชะอำ","1,871","0","0.00","137","0","0.00","154","0","0.00","172","0","0.00","156","0","0.00","141","0","0.00","179","0","0.00","159","0","0.00","198","0","0.00","145","0","0.00","106","0","0.00","155","0","0.00","169","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","1,533","10","0.65","108","1","0.93","125","0","0.00","149","2","1.34","133","0","0.00","127","4","3.15","135","1","0.74","139","1","0.72","152","0","0.00","142","0","0.00","102","0","0.00","115","0","0.00","106","1","0.94"
"11312  :  โรงพยาบาลบ้านลาด","648","8","1.23","39","1","2.56","51","0","0.00","90","3","3.33","62","0","0.00","49","0","0.00","54","0","0.00","42","0","0.00","56","1","1.79","50","1","2.00","62","0","0.00","56","2","3.57","37","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","550","0","0.00","47","0","0.00","39","0","0.00","61","0","0.00","34","0","0.00","46","0","0.00","53","0","0.00","50","0","0.00","49","0","0.00","43","0","0.00","40","0","0.00","38","0","0.00","50","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","19","0","0.00","5","0","0.00","4","0","0.00","3","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","1,243","12","0.97","135","1","0.74","192","2","1.04","178","1","0.56","188","2","1.06","184","3","1.63","75","1","1.33","0","0","0.00","147","2","1.36","3","0","0.00","0","0","0.00","0","0","0.00","141","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","342","4","1.17","53","1","1.89","30","0","0.00","24","0","0.00","28","1","3.57","19","0","0.00","28","1","3.57","28","0","0.00","35","0","0.00","25","0","0.00","30","0","0.00","15","0","0.00","27","1","3.70"
"11316  :  โรงพยาบาลทับสะแก","4","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","1,352","6","0.44","121","1","0.83","127","0","0.00","107","0","0.00","114","0","0.00","155","0","0.00","95","1","1.05","97","2","2.06","71","1","1.41","118","1","0.85","102","0","0.00","125","0","0.00","120","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","488","4","0.82","45","0","0.00","34","0","0.00","55","0","0.00","49","2","4.08","31","1","3.23","45","0","0.00","36","1","2.78","27","0","0.00","53","0","0.00","36","0","0.00","37","0","0.00","40","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","830","0","0.00","72","0","0.00","81","0","0.00","100","0","0.00","90","0","0.00","73","0","0.00","54","0","0.00","63","0","0.00","77","0","0.00","70","0","0.00","78","0","0.00","72","0","0.00","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","4,190","20","0.48","301","0","0.00","335","0","0.00","410","0","0.00","403","0","0.00","367","3","0.82","429","4","0.93","354","2","0.56","321","4","1.25","312","1","0.32","330","2","0.61","326","3","0.92","302","1","0.33"
"11321  :  โรงพยาบาลสามร้อยยอด","569","3","0.53","28","0","0.00","53","0","0.00","42","0","0.00","33","1","3.03","51","0","0.00","47","0","0.00","47","0","0.00","36","0","0.00","57","1","1.75","52","1","1.92","58","0","0.00","65","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","37","0","0.00","1","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00","7","0","0.00","5","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","6,555","74","1.13","540","6","1.11","554","8","1.44","498","1","0.20","466","8","1.72","547","5","0.91","592","7","1.18","493","5","1.01","469","11","2.35","600","6","1.00","588","3","0.51","590","4","0.68","618","10","1.62"
"11322  :  โรงพยาบาลพรหมคีรี","600","0","0.00","43","0","0.00","49","0","0.00","34","0","0.00","37","0","0.00","38","0","0.00","75","0","0.00","51","0","0.00","52","0","0.00","76","0","0.00","66","0","0.00","45","0","0.00","34","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","685","0","0.00","64","0","0.00","65","0","0.00","67","0","0.00","44","0","0.00","60","0","0.00","79","0","0.00","37","0","0.00","52","0","0.00","52","0","0.00","49","0","0.00","52","0","0.00","64","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","781","0","0.00","85","0","0.00","74","0","0.00","81","0","0.00","58","0","0.00","67","0","0.00","57","0","0.00","39","0","0.00","59","0","0.00","74","0","0.00","57","0","0.00","61","0","0.00","69","0","0.00"
"11326  :  โรงพยาบาลพิปูน","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","301","0","0.00","27","0","0.00","36","0","0.00","30","0","0.00","22","0","0.00","20","0","0.00","20","0","0.00","22","0","0.00","22","0","0.00","21","0","0.00","16","0","0.00","36","0","0.00","29","0","0.00"
"11328  :  โรงพยาบาลชะอวด","807","0","0.00","68","0","0.00","49","0","0.00","49","0","0.00","50","0","0.00","48","0","0.00","60","0","0.00","80","0","0.00","67","0","0.00","79","0","0.00","92","0","0.00","88","0","0.00","77","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","1,797","3","0.17","200","0","0.00","140","0","0.00","150","0","0.00","132","0","0.00","167","0","0.00","168","0","0.00","147","0","0.00","138","1","0.72","122","0","0.00","142","1","0.70","146","1","0.68","145","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","489","0","0.00","72","0","0.00","42","0","0.00","67","0","0.00","27","0","0.00","56","0","0.00","74","0","0.00","37","0","0.00","24","0","0.00","7","0","0.00","3","0","0.00","44","0","0.00","36","0","0.00"
"11331  :  โรงพยาบาลนาบอน","18","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","12","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,266","6","0.47","94","0","0.00","124","0","0.00","118","0","0.00","81","0","0.00","112","1","0.89","145","0","0.00","82","2","2.44","87","0","0.00","87","1","1.15","116","2","1.72","104","0","0.00","116","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","663","2","0.30","55","0","0.00","61","1","1.64","63","0","0.00","45","0","0.00","54","0","0.00","41","0","0.00","44","0","0.00","44","0","0.00","57","0","0.00","77","1","1.30","71","0","0.00","51","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","691","0","0.00","6","0","0.00","4","0","0.00","8","0","0.00","4","0","0.00","2","0","0.00","3","0","0.00","61","0","0.00","117","0","0.00","106","0","0.00","140","0","0.00","122","0","0.00","118","0","0.00"
"11335  :  โรงพยาบาลสิชล","1,194","0","0.00","89","0","0.00","103","0","0.00","93","0","0.00","96","0","0.00","56","0","0.00","100","0","0.00","80","0","0.00","96","0","0.00","119","0","0.00","128","0","0.00","118","0","0.00","116","0","0.00"
"11336  :  โรงพยาบาลขนอม","720","0","0.00","50","0","0.00","41","0","0.00","54","0","0.00","64","0","0.00","62","0","0.00","82","0","0.00","54","0","0.00","63","0","0.00","61","0","0.00","54","0","0.00","65","0","0.00","70","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","737","0","0.00","63","0","0.00","83","0","0.00","54","0","0.00","45","0","0.00","50","0","0.00","58","0","0.00","58","0","0.00","50","0","0.00","80","0","0.00","71","0","0.00","66","0","0.00","59","0","0.00"
"11338  :  โรงพยาบาลบางขัน","612","0","0.00","47","0","0.00","59","0","0.00","48","0","0.00","41","0","0.00","57","0","0.00","79","0","0.00","60","0","0.00","42","0","0.00","48","0","0.00","53","0","0.00","34","0","0.00","44","0","0.00"
