"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2561 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2562 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2562 (A-B)/A*100"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","44","37","25","20","0","0","0","0","100","100","100","100"
"40749  :  โรงพยาบาลชุมตาบง","3","4","2","9","27","27","13","13","-800","-575","-550","-44"
"10720  :  โรงพยาบาลอุทัยธานี","1,024","761","633","638","1,230","646","570","567","-20","15","10","11"
"11221  :  โรงพยาบาลทัพทัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","4","43","54","51","4","25","52","61","0","42","4","-20"
"11223  :  โรงพยาบาลหนองฉาง","23","117","160","120","20","142","158","109","13","-21","1","9"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","0","0","0","0","0","0","0","0","0","0","0","0"
"11226  :  โรงพยาบาลลานสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","6","13","17","13","2","5","6","10","67","62","65","23"
"10721  :  โรงพยาบาลกำแพงเพชร","1,308","1,277","1,348","1,193","1,390","1,349","1,064","633","-6","-6","21","47"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0","0","0","0","0","0","0","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","147","163","169","190","161","185","156","167","-10","-13","8","12"
"11230  :  โรงพยาบาลคลองลาน","169","165","158","185","182","185","166","153","-8","-12","-5","17"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","48","80","104","114","113","95","157","194","-135","-19","-51","-70"
"11232  :  โรงพยาบาลคลองขลุง","217","253","254","230","224","248","221","219","-3","2","13","5"
"11233  :  โรงพยาบาลพรานกระต่าย","46","34","22","14","16","7","12","9","65","79","45","36"
"11234  :  โรงพยาบาลลานกระบือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","37","41","32","55","52","41","53","58","-41","0","-66","-5"
"11236  :  โรงพยาบาลปางศิลาทอง","21","25","22","15","6","13","24","16","71","48","-9","-7"
"14135  :  โรงพยาบาลบึงสามัคคี","1","1","0","2","0","0","0","0","100","100","0","100"
"28010  :  โรงพยาบาลโกสัมพีนคร","55","49","43","46","52","39","44","50","5","20","-2","-9"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","302","287","284","291","330","287","234","254","-9","0","18","13"
"10723  :  โรงพยาบาลแม่สอด","289","292","293","269","263","287","263","211","9","2","10","22"
"11238  :  โรงพยาบาลบ้านตาก","35","22","14","18","32","20","21","4","9","9","-50","78"
"11239  :  โรงพยาบาลสามเงา","58","24","15","21","44","36","33","15","24","-50","-120","29"
"11240  :  โรงพยาบาลแม่ระมาด","26","7","11","17","24","21","12","18","8","-200","-9","-6"
"11241  :  โรงพยาบาลท่าสองยาง","29","25","29","18","40","27","31","29","-38","-8","-7","-61"
"11242  :  โรงพยาบาลพบพระ","31","19","19","21","33","29","38","21","-6","-53","-100","0"
"11243  :  โรงพยาบาลอุ้มผาง","4","7","7","7","13","11","8","10","-225","-57","-14","-43"
"27443  :  โรงพยาบาลวังเจ้า","3","5","1","3","1","4","2","2","67","20","-100","33"
"10724  :  โรงพยาบาลสุโขทัย","4","4","0","1","0","8","3","1","100","-100","0","0"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","6","16","8","12","12","9","10","7","-100","44","-25","42"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","26","21","18","18","35","24","23","6","-35","-14","-28","67"
"11245  :  โรงพยาบาลคีรีมาศ","3","1","3","2","5","0","2","0","-67","100","33","100"
"11246  :  โรงพยาบาลกงไกรลาศ","45","35","35","31","56","42","27","36","-24","-20","23","-16"
"11247  :  โรงพยาบาลศรีสัชนาลัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11249  :  โรงพยาบาลศรีนคร","17","11","8","10","31","22","11","18","-82","-100","-38","-80"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","0","0","0","0","0","0","0","0","0","0","0"
"10676  :  โรงพยาบาลพุทธชินราช","358","360","361","351","320","328","290","303","11","9","20","14"
"11251  :  โรงพยาบาลชาติตระการ","21","13","11","13","10","9","12","14","52","31","-9","-8"
"11252  :  โรงพยาบาลบางระกำ","8","6","6","10","11","6","3","10","-38","0","50","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","0","0","0","0","0","0","0","0","0","0","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","7","8","5","6","4","3","5","3","43","63","0","50"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0","0","0","0","2","0","0","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","0","0","0","0","0","0","0","0","0","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","11","0","0","0","0","0","0","0","100","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","3","1","9","8","0","0","0","0","100","100","100","100"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0","0","0","0","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","221","295","260","266","263","251","299","293","-19","15","-15","-10"
"11258  :  โรงพยาบาลวังทรายพูน","16","17","9","14","17","28","11","17","-6","-65","-22","-21"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","26","12","41","105","106","81","10","20","-308","-575","76","81"
"11260  :  โรงพยาบาลบางมูลนาก","91","100","123","146","100","99","46","42","-10","1","63","71"
"11261  :  โรงพยาบาลโพทะเล","4","11","8","1","1","6","6","2","75","45","25","-100"
"11262  :  โรงพยาบาลสามง่าม","115","154","139","145","130","115","127","123","-13","25","9","15"
"11263  :  โรงพยาบาลทับคล้อ","93","119","123","114","97","114","109","110","-4","4","11","4"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","328","281","302","292","274","321","243","253","16","-14","20","13"
"11631  :  โรงพยาบาลวชิรบารมี","0","0","0","0","0","0","0","0","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","5","6","5","24","26","11","18","1","-420","-83","-260","96"
"27979  :  โรงพยาบาลบึงนาราง","65","64","52","61","59","49","55","46","9","23","-6","25"
"27980  :  โรงพยาบาลดงเจริญ","4","3","7","11","7","13","11","9","-75","-333","-57","18"
"10727  :  โรงพยาบาลเพชรบูรณ์","518","273","144","205","443","407","347","202","14","-49","-141","1"
"11264  :  โรงพยาบาลชนแดน","0","0","0","109","156","160","145","116","0","0","0","-6"
"11265  :  โรงพยาบาลหล่มสัก","402","384","411","415","271","30","71","45","33","92","83","89"
"11266  :  โรงพยาบาลวิเชียรบุรี","14","12","1","0","0","0","0","0","100","100","100","0"
"11267  :  โรงพยาบาลศรีเทพ","3","3","7","6","14","9","2","3","-367","-200","71","50"
"11268  :  โรงพยาบาลหนองไผ่","0","0","0","148","212","220","204","207","0","0","0","-40"
"11269  :  โรงพยาบาลบึงสามพัน","0","0","0","0","58","58","53","62","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","20","12","14","13","18","14","18","19","10","-17","-29","-46"
"11271  :  โรงพยาบาลวังโป่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","191","222","218","218","248","227","218","198","-30","-2","0","9"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","9","15","12","11","0","0","0","0","100","100","100","100"
"10677  :  โรงพยาบาลราชบุรี","739","790","776","607","789","806","384","282","-7","-2","51","54"
"10728  :  โรงพยาบาลดำเนินสะดวก","205","213","149","162","225","206","159","129","-10","3","-7","20"
"10729  :  โรงพยาบาลบ้านโป่ง","728","847","782","746","725","738","712","740","0","13","9","1"
"10730  :  โรงพยาบาลโพธาราม","448","446","428","406","469","281","81","72","-5","37","81","82"
"11273  :  โรงพยาบาลสวนผึ้ง","103","76","88","83","89","104","74","84","14","-37","16","-1"
"11274  :  โรงพยาบาลบางแพ","23","18","17","22","16","15","14","18","30","17","18","18"
"11275  :  โรงพยาบาลเจ็ดเสมียน","73","81","67","70","69","75","67","80","5","7","0","-14"
"11276  :  โรงพยาบาลปากท่อ","154","147","199","138","138","121","150","117","10","18","25","15"
"11277  :  โรงพยาบาลวัดเพลง","17","26","15","12","15","21","24","14","12","19","-60","-17"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","7","11","8","9","12","6","6","7","-71","45","25","22"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","2","0","0","0","0","0","0","0","100","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1","1","1","3","3","3","2","4","-200","-200","-100","-33"
"28858  :  โรงพยาบาลบ้านคา","2","6","6","9","4","4","1","3","-100","33","83","67"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","3","5","4","5","6","18","12","0","-100","-260","-200"
"10732  :  โรงพยาบาลมะการักษ์","5","5","6","5","11","6","13","4","-120","-20","-117","20"
"11278  :  โรงพยาบาลไทรโยค","1","1","0","1","1","1","2","2","0","0","0","-100"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","2","6","0","1","1","0","2","1","50","100","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0","0","0","0","0","0","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","0","2","0","0","0","0","0","0","0","100","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","82","84","63","60","42","44","42","49","49","48","33","18"
"11283  :  โรงพยาบาลทองผาภูมิ","62","57","58","60","65","68","62","55","-5","-19","-7","8"
"11284  :  โรงพยาบาลสังขละบุรี","0","1","1","0","0","0","0","0","0","100","100","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","0","0","1","1","1","2","0","3","0","0","100","-200"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","0","1","1","0","0","0","0","0","0","100","100"
"11288  :  โรงพยาบาลสถานพระบารมี","3","1","0","0","0","0","0","1","100","100","0","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0","0","22","25","25","9","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","0","1","0","1","1","3","3","0","0","-200","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","286","385","308","293","311","444","441","575","-9","-15","-43","-96"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","303","284","219","257","246","289","316","271","19","-2","-44","-5"
"11289  :  โรงพยาบาลเดิมบางนางบวช","322","356","377","302","339","336","362","344","-5","6","4","-14"
"11290  :  โรงพยาบาลด่านช้าง","348","357","385","371","388","383","380","354","-11","-7","1","5"
"11291  :  โรงพยาบาลบางปลาม้า","224","259","252","248","241","260","254","223","-8","-0","-1","10"
"11292  :  โรงพยาบาลศรีประจันต์","355","374","364","406","388","386","362","389","-9","-3","1","4"
"11293  :  โรงพยาบาลดอนเจดีย์","85","82","88","72","102","96","108","99","-20","-17","-23","-38"
"11294  :  โรงพยาบาลสามชุก","196","214","195","188","209","193","192","199","-7","10","2","-6"
"11295  :  โรงพยาบาลอู่ทอง","120","312","238","197","304","290","229","237","-153","7","4","-20"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2","2","1","0","0","0","4","3","100","100","-300","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","28","36","18","25","38","243","20","2","-36","-575","-11","92"
"11297  :  โรงพยาบาลกำแพงแสน","213","221","207","228","224","201","208","191","-5","9","-0","16"
"11298  :  โรงพยาบาลนครชัยศรี","242","245","244","232","282","248","227","224","-17","-1","7","3"
"11299  :  โรงพยาบาลห้วยพลู","364","399","416","382","429","438","414","462","-18","-10","0","-21"
"11300  :  โรงพยาบาลดอนตูม","230","229","220","231","201","220","201","235","13","4","9","-2"
"11301  :  โรงพยาบาลบางเลน","15","52","36","45","12","89","92","259","20","-71","-156","-476"
"11302  :  โรงพยาบาลสามพราน","1,324","1,356","1,391","1,499","1,574","1,822","1,864","1,604","-19","-34","-34","-7"
"11303  :  โรงพยาบาลพุทธมณฑล","325","286","277","276","345","264","261","303","-6","8","6","-10"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","5","13","11","3","0","0","0","0","100","100","100","100"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","92","96","84","102","92","98","98","90","0","-2","-17","12"
"10734  :  โรงพยาบาลสมุทรสาคร","254","307","405","380","259","223","227","240","-2","27","44","37"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","714","780","680","668","0","0","0","0","100","100","100","100"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","1","0","0","0","0","0","0","0","100","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","9","6","157","367","95","36","81","27","-956","-500","48","93"
"11306  :  โรงพยาบาลนภาลัย","88","34","23","39","75","19","9","27","15","44","61","31"
"11307  :  โรงพยาบาลอัมพวา","0","1","0","1","2","0","1","2","0","100","0","-100"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","2","0","0","10","9","9","0","0","-350","0"
"11308  :  โรงพยาบาลเขาย้อย","136","131","152","138","149","134","128","131","-10","-2","16","5"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","48","64","63","59","48","60","50","67","0","6","21","-14"
"11310  :  โรงพยาบาลชะอำ","215","236","216","224","201","223","197","214","7","6","9","4"
"11311  :  โรงพยาบาลท่ายาง","87","80","92","100","76","87","77","102","13","-9","16","-2"
"11312  :  โรงพยาบาลบ้านลาด","177","136","137","144","144","145","163","162","19","-7","-19","-13"
"11313  :  โรงพยาบาลบ้านแหลม","4","2","1","2","1","4","7","2","75","-100","-600","0"
"11314  :  โรงพยาบาลแก่งกระจาน","89","84","96","90","86","92","83","80","3","-10","14","11"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","484","450","436","440","522","520","479","507","-8","-16","-10","-15"
"11315  :  โรงพยาบาลกุยบุรี","171","136","153","136","139","115","120","73","19","15","22","46"
"11316  :  โรงพยาบาลทับสะแก","1","0","0","0","0","0","0","0","100","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","0","0","1","0","3","6","17","18","0","0","-1,600","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","149","169","145","137","131","132","123","147","12","22","15","-7"
"11319  :  โรงพยาบาลปราณบุรี","38","44","51","38","36","32","47","51","5","27","8","-34"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","229","233","229","171","139","125","91","79","39","46","60","54"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","112","179","161","189","16","11","7","30","86","94","96","84"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0","0","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","0","0","53","100","112","117","87","90","0","0","-64","10"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","0","0","0","0","0","0","0","0","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0","0","0","0","68","110","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","0","0","0","0","0","0","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","1","0","1","1","0","0","3","3","100","0","-200","-200"
"11333  :  โรงพยาบาลปากพนัง","185","98","67","73","169","70","37","43","9","29","45","41"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","257","221","19","50","207","155","158","140","19","30","-732","-180"
"11336  :  โรงพยาบาลขนอม","0","0","0","0","0","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","0","0","0","0","3","7","10","1","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0","0","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","4","5","0","0","0","0","0","0","100","100","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0","0","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","40","22","14","8","20","18","5","6","50","18","64","25"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0","0","0","0","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0","0","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","12","9","9","12","28","4","2","4","-133","56","78","67"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","271","307","315","289","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","1","0","8","26","41","32","26","4","-4,000","0","-225","85"
"11344  :  โรงพยาบาลปลายพระยา","56","54","60","50","32","42","44","37","43","22","27","26"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","68","65","33","20","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","172","197","193","176","179","130","192","182","-4","34","1","-3"
"77753  :  โรงพยาบาลเกาะพีพี","0","1","1","2","0","1","1","1","0","0","0","50"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","157","77","0","0","0","0","0","0","100","100","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","7","13","6","10","14","13","12","11","-100","0","-100","-10"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","13","7","11","6","14","11","6","6","-8","-57","45","0"
"11353  :  โรงพยาบาลทับปุด","1","1","0","0","0","0","1","0","100","100","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","20","18","15","15","13","12","11","11","35","33","27","27"
"10741  :  โรงพยาบาลวชิระภูเก็ต","66","65","62","42","48","47","80","22","27","28","-29","48"
"11355  :  โรงพยาบาลป่าตอง","0","0","0","1","1","0","3","2","0","0","0","-100"
"11356  :  โรงพยาบาลถลาง","1","0","0","1","0","1","2","0","100","0","0","100"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0","0","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0","0","0","0","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","24","25","18","26","23","26","22","23","4","-4","-22","12"
"10742  :  โรงพยาบาลเกาะสมุย","64","110","130","109","118","132","121","139","-84","-20","7","-28"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","0","0","0","0","0","0","0","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","0","0","0","1","1","1","0","1","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","4","3","3","3","1","2","1","1","75","33","67","67"
"11361  :  โรงพยาบาลท่าชนะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","3","1","0","1","1","0","0","0","67","100","0"
"11363  :  โรงพยาบาลบ้านตาขุน","0","0","0","0","0","0","0","0","0","0","0","0"
"11364  :  โรงพยาบาลพนม","0","0","0","0","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","0","0","0","0","1","0","2","0","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","1","0","2","2","1","2","2","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","1","0","0","0","0","0","0","0","100","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","0","0","0","0","0","1","0","0","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","2","1","1","1","1","0","1","2","50","100","0","-100"
"11370  :  โรงพยาบาลพุนพิน","0","0","0","0","0","0","0","2","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","1","0","0","0","0","0","1","1","100","0","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","2","0","0","0","0","3","0","0","100","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","0","0","0","0","1","1","1","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","4","3","4","8","5","3","1","7","-25","0","75","13"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","1","1","0","0","0","0","0","0","100","100","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","1","0","1","0","0","0","0","1","100","0","100","0"
"10743  :  โรงพยาบาลระนอง","535","566","558","517","547","580","524","500","-2","-2","6","3"
"11323  :  โรงพยาบาลละอุ่น","7","11","12","5","6","4","6","4","14","64","50","20"
"11372  :  โรงพยาบาลกะเปอร์","41","36","37","30","40","20","26","11","2","44","30","63"
"11373  :  โรงพยาบาลกระบุรี","108","98","105","109","96","127","79","39","11","-30","25","64"
"11374  :  โรงพยาบาลสุขสำราญ","18","19","16","19","9","9","19","19","50","53","-19","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","40","53","35","43","50","41","31","36","-25","23","11","16"
"11375  :  โรงพยาบาลปากน้ำชุมพร","10","9","2","13","28","27","4","11","-180","-200","-100","15"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","0","0","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0","0","0","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","7","14","15","4","9","7","6","7","-29","50","60","-75"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0","0","0","0","0","0","0","0","0","0"
"11381  :  โรงพยาบาลละแม","40","15","14","26","28","20","9","18","30","-33","36","31"
"11382  :  โรงพยาบาลพะโต๊ะ","3","3","8","3","2","1","0","0","33","67","100","100"
"11383  :  โรงพยาบาลสวี","0","0","0","0","0","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0","0","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","23","29","18","26","28","18","30","34","-22","38","-67","-31"
"10745  :  โรงพยาบาลสงขลา","28","42","37","33","25","32","21","23","11","24","43","30"
"11386  :  โรงพยาบาลสทิงพระ","1","1","1","1","0","1","0","2","100","0","100","-100"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0","1","0","0","0","0","0","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","2","1","0","2","0","1","5","5","100","0","0","-150"
"11390  :  โรงพยาบาลเทพา","2","0","1","1","0","1","0","0","100","0","100","100"
