"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"11255  :  โรงพยาบาลวัดโบสถ์","3,666","10,496","2.86","314","881","2.81","282","639","2.27","2,891","8,348","2.89","179","628","3.51","0","0","0.00"
"11256  :  โรงพยาบาลวังทอง","6,919","26,632","3.85","496","1,622","3.27","444","1,650","3.72","5,834","23,051","3.95","145","309","2.13","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","4,229","10,821","2.56","112","320","2.86","240","520","2.17","3,643","9,413","2.58","145","290","2.00","89","278","3.12"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","8,176","24,425","2.99","541","1,791","3.31","4,751","13,874","2.92","2,731","8,381","3.07","152","375","2.47","1","4","4.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","3,810","16,388","4.30","2,468","11,228","4.55","469","1,887","4.02","685","2,672","3.90","188","601","3.20","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","14,973","58,401","3.90","6,779","26,491","3.91","730","2,996","4.10","6,549","26,157","3.99","915","2,757","3.01","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","66","1,382","20.94","3","32","10.67","6","65","10.83","57","1,285","22.54","0","0","0.00","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","29,698","143,728","4.84","3,384","20,816","6.15","3,389","14,209","4.19","22,919","108,613","4.74","23","90","3.91","0","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","2,934","8,976","3.06","231","703","3.04","212","506","2.39","2,480","7,743","3.12","11","24","2.18","0","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","2,681","6,888","2.57","134","413","3.08","154","290","1.88","2,311","5,930","2.57","82","255","3.11","0","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","6,585","25,417","3.86","856","3,984","4.65","675","1,998","2.96","4,851","18,218","3.76","215","1,217","5.66","0","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","3,948","10,300","2.61","234","633","2.71","293","684","2.33","3,278","8,689","2.65","146","294","2.01","0","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","2,612","6,630","2.54","28","89","3.18","289","730","2.53","2,229","5,649","2.53","66","162","2.45","0","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","2,542","6,193","2.44","199","505","2.54","301","503","1.67","2,040","5,183","2.54","2","2","1.00","0","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","8,045","29,547","3.67","900","4,824","5.36","274","878","3.20","6,085","21,943","3.61","787","1,902","2.42","0","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","2,858","8,081","2.83","124","374","3.02","247","545","2.21","2,424","7,005","2.89","63","157","2.49","0","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","36,364","178,647","4.91","4,190","24,007","5.73","4,571","17,621","3.85","27,184","135,274","4.98","423","1,745","4.13","0","0","0.00"
"11264  :  โรงพยาบาลชนแดน","4,258","12,332","2.90","156","477","3.06","199","467","2.35","3,851","11,261","2.92","52","127","2.44","0","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","15,868","63,715","4.02","1,388","7,537","5.43","1,975","6,722","3.40","12,256","48,684","3.97","251","772","3.08","0","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","17,852","67,713","3.79","1,145","5,461","4.77","1,577","5,123","3.25","14,622","55,688","3.81","508","1,441","2.84","0","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","3,993","13,443","3.37","152","616","4.05","586","1,703","2.91","3,249","11,111","3.42","7","13","1.86","0","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","9,077","32,827","3.62","611","2,385","3.90","457","1,346","2.95","8,001","29,075","3.63","8","21","2.63","0","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","7,087","21,056","2.97","290","1,118","3.86","886","2,137","2.41","5,831","17,608","3.02","80","193","2.41","0","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","1,304","3,716","2.85","49","239","4.88","37","93","2.51","1,191","3,324","2.79","27","60","2.22","0","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","2,959","9,455","3.20","110","381","3.46","152","413","2.72","2,697","8,659","3.21","1","2","2.00","0","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","3,719","9,402","2.53","158","411","2.60","175","334","1.91","3,230","8,317","2.57","156","340","2.18","0","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","9,330","33,278","3.57","1,098","4,430","4.03","305","1,015","3.33","7,723","27,233","3.53","204","600","2.94","0","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","439","1,319","3.00","0","0","0.00","314","913","2.91","115","383","3.33","10","23","2.30","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","42,119","233,530","5.54","6,279","39,865","6.35","5,515","33,595","6.09","26,889","144,986","5.39","3,436","15,084","4.39","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","12,804","66,767","5.21","1,150","8,861","7.71","1,717","6,989","4.07","9,685","49,886","5.15","252","1,031","4.09","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","19,973","81,199","4.07","1,589","8,226","5.18","3,185","11,952","3.75","13,463","56,053","4.16","1,736","4,968","2.86","0","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","16,138","88,364","5.48","1,904","15,592","8.19","2,023","8,584","4.24","11,212","60,417","5.39","1,007","3,771","3.74","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","4,163","14,456","3.47","281","1,113","3.96","827","2,776","3.36","2,707","9,406","3.47","348","1,161","3.34","0","0","0.00"
"11274  :  โรงพยาบาลบางแพ","2,368","7,549","3.19","179","677","3.78","52","131","2.52","1,943","6,307","3.25","194","434","2.24","0","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,589","4,986","3.14","231","761","3.29","269","708","2.63","979","3,241","3.31","110","276","2.51","0","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","5,009","14,777","2.95","335","1,377","4.11","430","968","2.25","3,842","11,378","2.96","402","1,054","2.62","0","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","1,560","4,723","3.03","384","1,495","3.89","118","283","2.40","891","2,566","2.88","167","379","2.27","0","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","5,256","19,659","3.74","331","1,380","4.17","867","2,798","3.23","3,751","14,575","3.89","307","906","2.95","0","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","152","481","3.16","5","19","3.80","51","134","2.63","95","326","3.43","1","2","2.00","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","4,856","17,349","3.57","2,630","9,650","3.67","857","3,557","4.15","0","0","0.00","1,369","4,142","3.03","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","1,325","4,078","3.08","50","223","4.46","50","100","2.00","1,108","3,499","3.16","117","256","2.19","0","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","42,163","211,841","5.02","5,644","33,945","6.01","4,548","19,318","4.25","27,890","138,271","4.96","4,086","20,307","4.97","0","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","17,403","88,637","5.09","1,570","11,173","7.12","2,136","7,953","3.72","12,069","63,186","5.24","1,628","6,325","3.89","0","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","3,779","10,887","2.88","203","642","3.16","448","1,168","2.61","2,470","7,157","2.90","658","1,920","2.92","0","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","2,431","6,157","2.53","147","362","2.46","106","213","2.01","1,323","3,444","2.60","865","2,138","2.47","0","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","6,235","17,514","2.81","247","615","2.49","206","486","2.36","5,365","15,288","2.85","420","1,125","2.68","0","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","1,706","4,244","2.49","117","301","2.57","91","223","2.45","1,366","3,446","2.52","132","274","2.08","0","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","12,014","44,812","3.73","1,281","5,459","4.26","1,426","4,519","3.17","9,086","34,013","3.74","222","821","3.70","0","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","8,413","26,538","3.15","271","806","2.97","465","1,098","2.36","4,472","13,644","3.05","3,212","10,990","3.42","0","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","4,596","13,787","3.00","6","14","2.33","288","788","2.74","1,567","4,624","2.95","2,736","8,361","3.06","0","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","5,056","13,325","2.64","622","1,847","2.97","324","697","2.15","3,810","9,995","2.62","300","786","2.62","0","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","3,937","11,000","2.79","137","427","3.12","83","198","2.39","3,561","10,074","2.83","159","301","1.89","0","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","4,205","15,848","3.77","355","1,281","3.61","182","577","3.17","3,318","12,810","3.86","303","1,026","3.39","47","154","3.28"
"11288  :  โรงพยาบาลสถานพระบารมี","2,831","7,412","2.62","144","382","2.65","56","110","1.96","2,418","6,478","2.68","213","442","2.08","0","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","1,376","6,021","4.38","675","3,229","4.78","419","1,547","3.69","287","1,227","4.28","4","18","4.50","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","836","1,898","2.27","9","13","1.44","67","117","1.75","641","1,494","2.33","119","274","2.30","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","3,002","8,037","2.68","137","287","2.09","196","463","2.36","2,648","7,230","2.73","22","57","2.59","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","41,899","210,629","5.03","5,400","32,973","6.11","4,735","29,454","6.22","29,233","139,105","4.76","2,531","9,097","3.59","0","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","15,646","79,623","5.09","1,344","11,381","8.47","1,681","9,574","5.70","11,433","54,009","4.72","1,188","4,659","3.92","0","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","6,245","27,972","4.48","716","3,547","4.95","377","1,153","3.06","5,119","23,154","4.52","33","118","3.58","0","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","6,776","25,750","3.80","451","1,971","4.37","1,021","3,130","3.07","4,957","19,354","3.90","348","1,295","3.72","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","4,468","16,199","3.63","372","1,533","4.12","216","536","2.48","3,761","13,596","3.61","119","534","4.49","0","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","6,141","20,952","3.41","582","2,233","3.84","425","1,017","2.39","4,705","16,329","3.47","429","1,373","3.20","0","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","4,423","12,721","2.88","432","1,830","4.24","456","947","2.08","3,271","9,246","2.83","264","698","2.64","0","0","0.00"
"11294  :  โรงพยาบาลสามชุก","3,627","11,383","3.14","434","1,564","3.60","373","942","2.53","2,732","8,609","3.15","88","268","3.05","0","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","9,874","40,554","4.11","733","4,365","5.95","619","1,936","3.13","7,987","32,408","4.06","529","1,819","3.44","6","26","4.33"
"11296  :  โรงพยาบาลหนองหญ้าไซ","3,679","13,940","3.79","356","1,743","4.90","188","487","2.59","3,063","11,518","3.76","72","192","2.67","0","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","42","84","2.00","0","0","0.00","42","84","2.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","32,434","166,652","5.14","2,851","22,798","8.00","4,304","18,603","4.32","21,626","112,722","5.21","3,653","12,529","3.43","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","9,117","28,803","3.16","402","1,780","4.43","825","2,189","2.65","7,208","22,670","3.15","691","2,164","3.13","0","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","4,459","18,415","4.13","283","1,219","4.31","432","1,486","3.44","3,737","15,652","4.19","8","58","7.25","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","4,291","13,308","3.10","377","1,588","4.21","345","837","2.43","2,765","8,683","3.14","788","2,157","2.74","16","43","2.69"
"11300  :  โรงพยาบาลดอนตูม","2,846","8,913","3.13","222","1,035","4.66","348","789","2.27","2,269","7,073","3.12","7","16","2.29","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","4,222","12,819","3.04","221","661","2.99","607","1,576","2.60","2,849","9,313","3.27","545","1,269","2.33","0","0","0.00"
"11302  :  โรงพยาบาลสามพราน","12,898","50,347","3.90","488","2,727","5.59","336","1,116","3.32","9,092","37,523","4.13","2,982","8,981","3.01","0","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","2,854","8,793","3.08","228","659","2.89","297","628","2.11","2,077","6,860","3.30","258","646","2.50","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","1,204","4,356","3.62","677","2,732","4.04","298","851","2.86","53","310","5.85","176","463","2.63","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","2,446","7,783","3.18","793","2,758","3.48","319","948","2.97","922","2,846","3.09","325","884","2.72","87","347","3.99"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,296","7,176","5.54","137","1,569","11.45","90","563","6.26","969","4,629","4.78","100","415","4.15","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","47,309","210,495","4.45","2,832","17,463","6.17","10,288","41,470","4.03","23,220","108,185","4.66","10,965","43,370","3.96","4","7","1.75"
"11304  :  โรงพยาบาลกระทุ่มแบน","20,132","88,089","4.38","981","6,464","6.59","1,383","6,147","4.44","11,304","50,743","4.49","6,467","24,735","3.82","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","6,735","25,712","3.82","0","0","0.00","898","3,146","3.50","3,709","15,186","4.09","609","1,938","3.18","1,519","5,442","3.58"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","748","1,717","2.30","0","0","0.00","100","220","2.20","618","1,431","2.32","30","66","2.20","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","17,454","87,662","5.02","1,701","11,262","6.62","2,688","10,637","3.96","12,298","62,628","5.09","767","3,135","4.09","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","4,003","18,313","4.57","585","3,437","5.88","216","573","2.65","3,116","14,052","4.51","84","247","2.94","2","4","2.00"
"11307  :  โรงพยาบาลอัมพวา","1,542","4,552","2.95","158","509","3.22","109","286","2.62","1,230","3,650","2.97","45","107","2.38","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","31,291","152,039","4.86","4,832","31,701","6.56","12,309","63,590","5.17","13,311","53,714","4.04","839","3,034","3.62","0","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","2,437","6,958","2.86","172","518","3.01","330","757","2.29","1,450","4,527","3.12","485","1,156","2.38","0","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","2,075","5,903","2.84","151","422","2.79","184","479","2.60","1,638","4,750","2.90","102","252","2.47","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","7,556","24,164","3.20","552","2,084","3.78","668","1,984","2.97","5,711","18,259","3.20","625","1,837","2.94","0","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","6,002","15,840","2.64","251","501","2.00","1","1","1.00","5,723","15,263","2.67","27","75","2.78","0","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","2,630","7,365","2.80","338","994","2.94","147","340","2.31","2,078","5,906","2.84","67","125","1.87","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","2,547","6,362","2.50","128","349","2.73","97","196","2.02","2,164","5,469","2.53","158","348","2.20","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","1,271","2,951","2.32","68","139","2.04","72","146","2.03","1,059","2,531","2.39","72","135","1.88","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","15,639","81,749","5.23","1,911","12,307","6.44","1,881","8,685","4.62","10,285","54,084","5.26","1,562","6,673","4.27","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","2,138","7,082","3.31","153","500","3.27","172","411","2.39","1,628","5,690","3.50","185","481","2.60","0","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","4,695","15,831","3.37","304","1,143","3.76","340","886","2.61","3,699","12,708","3.44","304","948","3.12","48","146","3.04"
"11317  :  โรงพยาบาลบางสะพาน","11,672","44,052","3.77","827","3,446","4.17","1,310","4,551","3.47","8,382","32,204","3.84","948","3,128","3.30","205","723","3.53"
"11318  :  โรงพยาบาลบางสะพานน้อย","3,031","9,772","3.22","131","581","4.44","268","643","2.40","2,371","7,760","3.27","253","755","2.98","11","33","3.00"
"11319  :  โรงพยาบาลปราณบุรี","4,408","13,912","3.16","214","741","3.46","565","1,552","2.75","3,074","10,295","3.35","555","1,324","2.39","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","17,559","101,271","5.77","1,877","10,485","5.59","2,243","12,374","5.52","11,105","61,687","5.55","2,300","16,587","7.21","34","138","4.06"
"11321  :  โรงพยาบาลสามร้อยยอด","4,724","18,428","3.90","339","1,681","4.96","511","1,609","3.15","3,625","14,423","3.98","250","715","2.86","0","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","35,973","182,218","5.07","5,454","32,710","6.00","2,986","15,362","5.14","25,595","126,299","4.93","1,940","7,839","4.04","3","8","2.67"
"11322  :  โรงพยาบาลพรหมคีรี","3,186","8,898","2.79","394","1,233","3.13","243","585","2.41","2,454","6,851","2.79","95","229","2.41","0","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","5,344","12,941","2.42","574","1,511","2.63","387","769","1.99","4,373","10,646","2.43","10","15","1.50","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","6,644","21,015","3.16","750","2,750","3.67","217","576","2.65","5,231","16,523","3.16","447","1,166","2.61","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","2,390","7,494","3.14","228","755","3.31","151","629","4.17","1,987","6,040","3.04","24","70","2.92","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","2,762","13,236","4.79","305","2,056","6.74","25","66","2.64","2,345","10,860","4.63","87","254","2.92","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","7,922","21,382","2.70","906","2,819","3.11","482","1,081","2.24","6,235","16,527","2.65","299","955","3.19","0","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","20,312","101,482","5.00","2,081","13,348","6.41","1,307","5,255","4.02","16,396","80,927","4.94","531","1,952","3.68","0","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","27,582","97,778","3.54","3,568","14,545","4.08","4,835","17,902","3.70","17,356","59,552","3.43","1,832","5,779","3.15","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","2,891","6,871","2.38","346","969","2.80","686","1,521","2.22","1,817","4,295","2.36","42","86","2.05","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","4,935","12,489","2.53","326","890","2.73","87","175","2.01","4,201","10,857","2.58","327","567","1.73","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","8,924","29,611","3.32","1,027","3,607","3.51","518","1,408","2.72","7,266","24,256","3.34","117","340","2.91","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","6,387","17,078","2.67","686","2,182","3.18","306","648","2.12","5,287","13,964","2.64","108","284","2.63","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","21,062","82,029","3.89","1,937","8,830","4.56","1,898","7,909","4.17","16,573","62,782","3.79","657","2,508","3.82","0","0","0.00"
"11336  :  โรงพยาบาลขนอม","5,441","13,913","2.56","428","1,196","2.79","431","912","2.12","4,105","10,190","2.48","477","1,615","3.39","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","4,964","13,292","2.68","107","380","3.55","257","615","2.39","4,396","11,905","2.71","208","392","1.88","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","5,126","12,289","2.40","175","409","2.34","167","359","2.15","4,653","11,261","2.42","133","260","1.95","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1,535","4,097","2.67","155","438","2.83","45","88","1.96","1,247","3,382","2.71","89","189","2.12","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","3,875","16,452","4.25","2,097","10,498","5.01","585","1,091","1.86","948","4,069","4.29","245","794","3.24","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","2,082","4,992","2.40","230","687","2.99","55","128","2.33","1,730","4,063","2.35","67","114","1.70","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","2,920","7,337","2.51","382","981","2.57","276","721","2.61","2,258","5,627","2.49","4","8","2.00","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","533","1,391","2.61","180","450","2.50","2","4","2.00","304","814","2.68","47","123","2.62","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","2,854","8,435","2.96","255","708","2.78","44","98","2.23","2,553","7,627","2.99","2","2","1.00","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","1,345","4,529","3.37","127","564","4.44","62","167","2.69","1,138","3,748","3.29","19","50","2.63","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","23,391","76,667","3.28","1,721","7,324","4.26","2,297","7,117","3.10","17,332","56,393","3.25","2,047","5,833","2.85","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","5,377","15,245","2.84","258","751","2.91","324","1,105","3.41","4,629","13,000","2.81","166","389","2.34","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","2,271","5,737","2.53","107","288","2.69","559","1,428","2.55","1,585","3,974","2.51","20","47","2.35","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","6,456","16,704","2.59","308","775","2.52","409","903","2.21","5,597","14,782","2.64","144","244","1.69","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","5,874","15,471","2.63","288","915","3.18","285","723","2.54","5,112","13,403","2.62","192","430","2.24","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","3,702","11,599","3.13","203","728","3.59","210","585","2.79","3,163","9,980","3.16","126","306","2.43","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","3,614","8,928","2.47","0","0","0.00","621","1,665","2.68","2,688","6,606","2.46","305","657","2.15","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","5,022","13,026","2.59","301","902","3.00","220","497","2.26","4,369","11,369","2.60","133","258","1.94","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","203","398","1.96","2","4","2.00","61","121","1.98","108","207","1.92","32","66","2.06","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","13,637","66,401","4.87","1,961","10,287","5.25","1,051","5,079","4.83","9,411","46,110","4.90","1,218","4,925","4.04","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","13,380","57,909","4.33","984","4,987","5.07","10,395","43,831","4.22","1,633","7,652","4.69","376","1,439","3.83","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","792","2,013","2.54","84","223","2.65","54","94","1.74","609","1,589","2.61","45","107","2.38","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","870","3,642","4.19","50","132","2.64","35","74","2.11","708","2,163","3.06","78","1,273","16.32","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","2,080","7,218","3.47","130","405","3.12","209","475","2.27","1,641","5,877","3.58","100","461","4.61","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","1","455","455.00","0","0","0.00","0","0","0.00","1","455","455.00","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,193","3,160","2.65","48","152","3.17","96","213","2.22","910","2,411","2.65","124","302","2.44","15","82","5.47"
"11353  :  โรงพยาบาลทับปุด","1,287","4,225","3.28","95","329","3.46","121","313","2.59","995","3,374","3.39","75","203","2.71","1","6","6.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","2,298","14,478","6.30","201","1,920","9.55","144","324","2.25","1,897","10,667","5.62","56","1,567","27.98","0","0","0.00"
