"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","1,390","6,138","4.42","74","278","3.76","75","413","5.51","686","2,795","4.07","557","2,652","4.76","0","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","5,792","33,146","5.72","192","777","4.05","577","5,559","9.63","3,678","12,977","3.53","1,346","13,833","10.28","0","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","1,378","4,673","3.39","17","71","4.18","152","461","3.03","1,080","3,560","3.30","129","581","4.50","0","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","10,410","41,141","3.95","1,062","4,522","4.26","1,471","5,659","3.85","7,690","30,338","3.95","187","622","3.33","0","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","7,819","30,785","3.94","239","880","3.68","578","2,017","3.49","5,635","21,434","3.80","1,404","6,454","4.60","0","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","4,176","24,542","5.88","7","30","4.29","437","2,497","5.71","1,709","10,182","5.96","2,024","11,833","5.85","0","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","3,709","12,860","3.47","399","1,223","3.07","431","2,389","5.54","2,677","8,716","3.26","203","532","2.62","0","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","3,297","9,931","3.01","126","406","3.22","130","489","3.76","2,906","8,737","3.01","135","299","2.21","0","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","4,070","26,637","6.54","277","1,927","6.96","404","3,424","8.48","3,075","19,526","6.35","314","1,760","5.61","0","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","1,689","6,568","3.89","120","422","3.52","60","243","4.05","1,494","5,587","3.74","147","316","2.15","0","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","1,603","8,730","5.45","879","4,379","4.98","355","2,380","6.70","371","1,971","5.31","0","0","0.00","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","499","1,113","2.23","7","15","2.14","51","107","2.10","367","810","2.21","74","181","2.45","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","3,013","9,210","3.06","125","339","2.71","351","1,745","4.97","2,510","7,050","2.81","34","76","2.24","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","1,835","5,310","2.89","152","481","3.16","65","206","3.17","1,476","4,302","2.91","142","321","2.26","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","40,276","236,838","5.88","5,292","37,318","7.05","4,189","22,931","5.47","28,149","163,896","5.82","2,648","12,693","4.79","0","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","14,542","103,155","7.09","1,029","11,991","11.65","2,063","17,177","8.33","10,102","66,635","6.60","1,348","7,352","5.45","0","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","6,057","31,981","5.28","621","2,625","4.23","668","4,870","7.29","4,753","24,446","5.14","15","40","2.67","0","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","7,379","32,775","4.44","422","2,201","5.22","818","2,920","3.57","5,365","25,034","4.67","774","2,620","3.39","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","3,713","18,883","5.09","267","1,361","5.10","420","2,619","6.24","2,926","14,561","4.98","103","342","3.32","0","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","4,208","18,007","4.28","355","1,614","4.55","392","2,166","5.53","3,010","12,835","4.26","451","1,392","3.09","0","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","3,577","14,178","3.96","288","1,589","5.52","403","1,564","3.88","2,699","10,474","3.88","187","551","2.95","0","0","0.00"
"11294  :  โรงพยาบาลสามชุก","3,583","14,354","4.01","432","1,780","4.12","465","1,845","3.97","2,618","10,509","4.01","68","220","3.24","0","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","8,183","41,047","5.02","532","3,323","6.25","674","3,981","5.91","6,525","32,082","4.92","453","1,661","3.67","0","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","3,187","13,493","4.23","219","875","4.00","257","1,342","5.22","2,638","11,076","4.20","73","200","2.74","0","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","18,954","99,158","5.23","1,819","13,573","7.46","2,301","10,442","4.54","13,035","67,772","5.20","1,799","7,371","4.10","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","7,438","37,521","5.04","301","1,607","5.34","951","5,802","6.10","5,474","27,652","5.05","712","2,460","3.46","0","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","2,834","8,715","3.08","222","963","4.34","282","887","3.15","2,326","6,857","2.95","4","8","2.00","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","3,847","19,913","5.18","240","1,190","4.96","778","5,316","6.83","2,378","12,250","5.15","451","1,157","2.57","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","2,349","16,160","6.88","136","912","6.71","529","4,264","8.06","1,665","10,901","6.55","19","83","4.37","0","0","0.00"
"11301  :  โรงพยาบาลบางเลน","2,632","16,904","6.42","126","929","7.37","508","4,260","8.39","1,572","10,199","6.49","426","1,516","3.56","0","0","0.00"
"11302  :  โรงพยาบาลสามพราน","11,637","58,831","5.06","388","2,694","6.94","615","4,712","7.66","8,348","43,319","5.19","2,286","8,106","3.55","0","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","3,087","24,316","7.88","175","1,459","8.34","792","6,974","8.81","1,950","14,803","7.59","170","1,080","6.35","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","791","5,184","6.55","339","1,711","5.05","98","829","8.46","111","547","4.93","243","2,097","8.63","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","1,059","4,234","4.00","488","2,030","4.16","126","491","3.90","341","1,205","3.53","27","99","3.67","77","409","5.31"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,722","12,501","7.26","128","1,119","8.74","302","2,716","8.99","1,026","6,818","6.65","266","1,848","6.95","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","61,778","466,938","7.56","2,443","22,662","9.28","19,007","152,611","8.03","25,002","184,598","7.38","15,362","107,067","6.97","0","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","23,501","203,404","8.66","886","8,964","10.12","3,651","42,671","11.69","12,688","110,956","8.74","6,292","40,813","6.49","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","24,257","122,990","5.07","0","0","0.00","4,079","22,660","5.56","13,162","71,314","5.42","2,198","9,017","4.10","4,818","19,999","4.15"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","2,024","78,044","38.56","0","0","0.00","744","33,582","45.14","835","31,109","37.26","445","13,353","30.01","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","9,945","53,196","5.35","904","6,501","7.19","1,630","7,061","4.33","6,919","37,562","5.43","492","2,072","4.21","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","4,191","28,361","6.77","466","3,053","6.55","615","5,246","8.53","2,912","18,150","6.23","187","1,824","9.75","11","88","8.00"
"11307  :  โรงพยาบาลอัมพวา","1,489","10,077","6.77","136","769","5.65","275","2,788","10.14","1,037","6,268","6.04","41","252","6.15","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","31,331","201,569","6.43","4,170","29,383","7.05","16,605","111,639","6.72","8,892","51,516","5.79","1,672","9,031","5.40","0","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","3,331","23,589","7.08","121","503","4.16","1,222","10,853","8.88","1,330","7,108","5.34","658","5,125","7.79","0","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","2,931","22,016","7.51","173","921","5.32","495","4,753","9.60","1,485","6,911","4.65","778","9,431","12.12","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","7,183","46,189","6.43","551","3,150","5.72","1,052","9,727","9.25","5,043","31,138","6.17","537","2,174","4.05","0","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","6,512","37,330","5.73","261","1,030","3.95","452","3,514","7.77","5,777","32,723","5.66","22","63","2.86","0","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","2,921","28,294","9.69","259","1,793","6.92","473","5,842","12.35","2,149","20,500","9.54","42","159","3.79","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","2,535","16,352","6.45","125","677","5.42","382","3,767","9.86","1,938","11,684","6.03","90","224","2.49","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","1,768","14,894","8.42","87","700","8.05","480","5,119","10.66","1,142","8,667","7.59","59","408","6.92","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","14,169","89,673","6.33","1,862","13,356","7.17","1,846","10,274","5.57","9,464","61,377","6.49","997","4,666","4.68","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","2,803","15,291","5.46","160","801","5.01","546","5,548","10.16","1,906","7,854","4.12","191","1,088","5.70","0","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","3,554","13,431","3.78","279","1,167","4.18","353","1,290","3.65","2,727","10,441","3.83","195","533","2.73","0","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","9,915","47,813","4.82","739","3,601","4.87","1,182","5,931","5.02","7,055","34,001","4.82","852","3,694","4.34","87","586","6.74"
"11318  :  โรงพยาบาลบางสะพานน้อย","2,510","10,560","4.21","126","526","4.17","264","1,037","3.93","1,826","7,614","4.17","294","1,383","4.70","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","3,776","17,511","4.64","261","1,220","4.67","357","2,088","5.85","2,754","12,613","4.58","404","1,590","3.94","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","15,882","135,361","8.52","2,151","16,878","7.85","3,030","30,100","9.93","8,916","64,253","7.21","1,786","24,130","13.51","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","4,804","29,321","6.10","357","3,252","9.11","766","6,035","7.88","3,318","17,333","5.22","363","2,701","7.44","0","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","58,565","360,171","6.15","6,983","51,040","7.31","5,229","34,573","6.61","43,378","261,685","6.03","3,042","12,873","4.23","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","2,938","11,390","3.88","281","888","3.16","272","1,124","4.13","2,309","9,168","3.97","76","210","2.76","0","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","4,951","13,058","2.64","544","1,339","2.46","427","1,053","2.47","3,975","10,659","2.68","5","7","1.40","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","5,184","18,450","3.56","568","2,051","3.61","240","1,032","4.30","4,066","14,472","3.56","310","895","2.89","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","1,531","6,000","3.92","129","433","3.36","100","351","3.51","1,288","5,176","4.02","14","40","2.86","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","2,071","7,822","3.78","42","469","11.17","21","80","3.81","1,992","7,236","3.63","16","37","2.31","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","4,731","13,875","2.93","583","1,774","3.04","376","1,072","2.85","3,536","10,405","2.94","239","624","2.61","0","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","17,188","83,434","4.85","1,728","10,435","6.04","1,238","5,257","4.25","13,649","65,941","4.83","573","1,801","3.14","0","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","23,547","97,164","4.13","2,956","13,911","4.71","4,390","16,960","3.86","15,149","62,542","4.13","1,053","3,751","3.56","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","1,854","4,323","2.33","252","596","2.37","374","865","2.31","1,207","2,807","2.33","21","55","2.62","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","5,070","16,051","3.17","313","972","3.11","174","922","5.30","3,619","10,582","2.92","964","3,575","3.71","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","7,441","30,380","4.08","902","3,631","4.03","492","2,361","4.80","5,948","24,031","4.04","101","357","3.53","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","5,255","23,715","4.51","559","2,633","4.71","338","1,617","4.78","4,277","19,145","4.48","86","320","3.72","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","19,245","101,034","5.25","1,847","10,005","5.42","3,066","17,626","5.75","13,619","70,385","5.17","715","3,018","4.22","0","0","0.00"
"11336  :  โรงพยาบาลขนอม","3,827","12,099","3.16","259","860","3.32","308","958","3.11","2,793","8,319","2.98","467","1,962","4.20","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","3,967","12,833","3.23","515","1,924","3.74","215","644","3.00","3,059","9,796","3.20","180","469","2.61","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","3,374","9,228","2.74","150","322","2.15","152","544","3.58","3,019","8,268","2.74","53","94","1.77","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","873","1,821","2.09","94","187","1.99","47","110","2.34","685","1,442","2.11","47","82","1.74","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","4,181","17,025","4.07","2,144","10,554","4.92","146","754","5.16","1,586","4,896","3.09","305","821","2.69","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","2,341","5,539","2.37","297","639","2.15","123","389","3.16","1,836","4,187","2.28","85","324","3.81","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","1,120","2,477","2.21","136","296","2.18","113","373","3.30","870","1,807","2.08","1","1","1.00","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","118","707","5.99","39","83","2.13","3","11","3.67","67","535","7.99","9","78","8.67","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,700","5,103","3.00","184","559","3.04","25","68","2.72","1,491","4,476","3.00","0","0","0.00","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","1,205","4,755","3.95","120","721","6.01","83","343","4.13","992","3,662","3.69","10","29","2.90","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","253","1,473","5.82","13","51","3.92","99","889","8.98","141","533","3.78","0","0","0.00","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","90","937","10.41","0","0","0.00","56","568","10.14","30","337","11.23","4","32","8.00","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","81","442","5.46","0","0","0.00","6","33","5.50","71","371","5.23","4","38","9.50","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","16,560","64,475","3.89","1,082","5,187","4.79","1,436","5,531","3.85","12,547","48,997","3.91","1,495","4,760","3.18","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","3,730","10,087","2.70","220","726","3.30","230","474","2.06","3,168","8,613","2.72","112","274","2.45","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","1,707","7,255","4.25","73","165","2.26","352","1,055","3.00","1,266","5,992","4.73","16","43","2.69","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","6,106","27,821","4.56","319","1,533","4.81","261","1,009","3.87","5,388","24,598","4.57","142","681","4.80","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","4,689","14,636","3.12","338","1,222","3.62","319","964","3.02","3,892","12,158","3.12","140","292","2.09","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","3,257","11,717","3.60","193","732","3.79","220","766","3.48","2,770","10,045","3.63","74","174","2.35","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","2,887","8,455","2.93","161","461","2.86","318","1,021","3.21","2,247","6,659","2.96","162","314","1.94","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","4,028","12,090","3.00","232","744","3.21","233","756","3.24","3,456","10,383","3.00","107","207","1.93","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","103","254","2.47","5","6","1.20","25","75","3.00","56","137","2.45","17","36","2.12","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","10,190","48,247","4.73","1,491","8,261","5.54","933","4,320","4.63","7,259","33,569","4.62","496","2,062","4.16","12","35","2.92"
"10740  :  โรงพยาบาลตะกั่วป่า","11,688","51,999","4.45","1,658","6,848","4.13","1,923","8,538","4.44","8,120","36,605","4.51","2","8","4.00","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","578","1,469","2.54","33","76","2.30","29","51","1.76","473","1,212","2.56","43","130","3.02","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","676","2,076","3.07","72","198","2.75","36","82","2.28","476","1,582","3.32","92","214","2.33","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,326","4,156","3.13","69","230","3.33","108","309","2.86","1,017","3,244","3.19","132","373","2.83","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,292","4,518","3.50","49","119","2.43","71","158","2.23","898","2,460","2.74","274","1,781","6.50","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","1,236","3,853","3.12","113","364","3.22","64","179","2.80","979","3,123","3.19","80","187","2.34","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,711","5,782","3.38","184","491","2.67","90","308","3.42","1,393","4,837","3.47","44","146","3.32","0","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","38,771","243,081","6.27","3,796","24,332","6.41","7,969","45,752","5.74","23,099","148,871","6.44","3,910","24,126","6.17","0","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","4,194","25,750","6.14","144","1,044","7.25","1,014","6,299","6.21","2,595","15,859","6.11","449","2,548","5.67","0","0","0.00"
"11356  :  โรงพยาบาลถลาง","7,778","43,725","5.62","273","1,482","5.43","836","5,286","6.32","5,956","33,658","5.65","713","3,299","4.63","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","3,555","10,614","2.99","555","1,633","2.94","719","1,828","2.54","1,665","5,267","3.16","596","1,834","3.08","20","52","2.60"
"41436  :  โรงพยาบาลฉลอง","1,800","13,888","7.72","27","152","5.63","211","1,322","6.27","942","6,614","7.02","620","5,800","9.35","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","423","946","2.24","19","29","1.53","81","175","2.16","186","511","2.75","138","231","1.67","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","45,963","223,727","4.87","5,451","28,987","5.32","4,807","20,174","4.20","31,993","156,231","4.88","3,712","18,335","4.94","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","10,743","50,448","4.70","599","4,036","6.74","2,230","9,139","4.10","5,576","28,533","5.12","2,338","8,740","3.74","0","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","12,119","48,613","4.01","811","3,933","4.85","946","4,086","4.32","8,713","35,616","4.09","1,649","4,978","3.02","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","2,058","6,652","3.23","130","517","3.98","126","427","3.39","1,578","5,102","3.23","224","606","2.71","0","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","3,195","9,306","2.91","244","1,041","4.27","449","1,091","2.43","1,921","5,797","3.02","581","1,377","2.37","0","0","0.00"
"11360  :  โรงพยาบาลไชยา","4,044","12,777","3.16","407","1,559","3.83","181","561","3.10","2,938","9,388","3.20","518","1,269","2.45","0","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","3,069","17,256","5.62","238","1,668","7.01","158","994","6.29","2,357","13,213","5.61","334","1,381","4.13","0","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","3,397","8,725","2.57","296","906","3.06","193","582","3.02","2,556","6,391","2.50","352","846","2.40","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","1,355","4,691","3.46","119","526","4.42","89","318","3.57","1,008","3,499","3.47","139","348","2.50","0","0","0.00"
"11364  :  โรงพยาบาลพนม","3,214","12,478","3.88","194","839","4.32","198","841","4.25","2,624","10,318","3.93","198","480","2.42","0","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","2,679","8,846","3.30","295","1,096","3.72","198","676","3.41","1,849","6,261","3.39","339","813","2.40","0","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","6,824","39,504","5.79","487","2,260","4.64","728","5,714","7.85","4,765","26,547","5.57","845","4,983","5.90","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","2,161","7,308","3.38","201","835","4.15","149","429","2.88","1,594","5,464","3.43","217","580","2.67","0","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","3,108","9,296","2.99","131","426","3.25","123","355","2.89","2,586","7,926","3.06","269","589","2.19","0","0","0.00"
"11369  :  โรงพยาบาลพระแสง","4,450","16,843","3.78","254","1,121","4.41","177","698","3.94","3,554","13,732","3.86","468","1,292","2.76","0","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","4,674","26,442","5.66","529","3,102","5.86","562","3,538","6.30","3,168","18,522","5.85","418","1,280","3.06","0","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","1,675","4,697","2.80","125","428","3.42","62","181","2.92","1,389","3,907","2.81","99","181","1.83","0","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","6,804","24,355","3.58","653","2,602","3.98","449","1,526","3.40","5,167","18,823","3.64","537","1,404","2.61","0","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","2,532","7,879","3.11","120","256","2.13","75","194","2.59","1,991","6,723","3.38","346","706","2.04","0","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","2,212","56,273","25.44","147","3,593","24.44","58","1,118","19.28","1,982","50,748","25.60","25","814","32.56","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","4,692","25,752","5.49","368","2,050","5.57","597","3,684","6.17","2,937","15,664","5.33","790","4,354","5.51","0","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","1,663","5,343","3.21","193","694","3.60","175","540","3.09","1,223","3,862","3.16","72","247","3.43","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","493","856","1.74","154","350","2.27","17","32","1.88","322","474","1.47","0","0","0.00","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","19,527","143,338","7.34","1,754","13,066","7.45","3,988","27,000","6.77","10,769","90,656","8.42","3,019","12,616","4.18","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","678","2,775","4.09","36","138","3.83","47","228","4.85","456","1,832","4.02","139","577","4.15","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","1,419","6,673","4.70","87","486","5.59","71","341","4.80","1,183","5,525","4.67","53","100","1.89","25","221","8.84"
"11373  :  โรงพยาบาลกระบุรี","2,637","11,704","4.44","151","891","5.90","167","849","5.08","1,540","8,315","5.40","779","1,649","2.12","0","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","1,110","5,392","4.86","56","244","4.36","44","458","10.41","818","4,076","4.98","194","614","3.16","0","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","27,286","155,099","5.68","3,057","20,900","6.84","3,355","16,764","5.00","17,982","100,917","5.61","2,902","16,518","5.69","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,284","5,969","4.65","29","93","3.21","206","1,008","4.89","684","2,199","3.21","365","2,669","7.31","0","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","3,804","13,182","3.47","318","1,284","4.04","336","1,014","3.02","2,969","10,193","3.43","181","691","3.82","0","0","0.00"
"11377  :  โรงพยาบาลปะทิว","2,192","6,817","3.11","252","864","3.43","308","996","3.23","1,488","4,521","3.04","144","436","3.03","0","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","2,240","7,832","3.50","98","290","2.96","786","3,531","4.49","1,298","3,865","2.98","58","146","2.52","0","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","10,906","55,428","5.08","1,156","6,758","5.85","2,015","9,145","4.54","6,009","31,326","5.21","1,740","8,199","4.71","0","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","1,470","5,737","3.90","121","514","4.25","80","268","3.35","1,128","4,452","3.95","141","503","3.57","0","0","0.00"
"11381  :  โรงพยาบาลละแม","1,889","5,566","2.95","163","479","2.94","336","906","2.70","1,390","4,181","3.01","0","0","0.00","0","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","1,842","8,234","4.47","12","43","3.58","173","722","4.17","1,526","6,988","4.58","135","481","3.56","0","0","0.00"
"11383  :  โรงพยาบาลสวี","5,613","21,038","3.75","509","1,790","3.52","461","2,152","4.67","4,302","16,222","3.77","343","874","2.55","0","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","2,074","10,898","5.25","130","540","4.15","116","623","5.37","1,639","9,185","5.60","189","550","2.91","0","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","84","867","10.32","28","159","5.68","10","194","19.40","46","514","11.17","0","0","0.00","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","40,838","211,875","5.19","3,063","19,067","6.22","6,847","33,142","4.84","29,970","155,722","5.20","958","3,944","4.12","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","26,936","140,301","5.21","3,409","17,827","5.23","2,877","15,093","5.25","19,740","103,726","5.25","910","3,655","4.02","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","3,294","12,563","3.81","406","1,330","3.28","446","2,740","6.14","2,316","8,234","3.56","127","259","2.04","0","0","0.00"
